EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,FtPoints,Points,FTOffRebounds,OffRebounds,Rebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,TsPct,OffFTReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyOffPossPct,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,OpponentPoints,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,Avg2ptShotDistance,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,LiveBallTurnovers,BadPassTurnovers,Fouls,Offensive Fouls,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,ShortMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,FTDefRebounds,BadPassSteals,SecondChanceTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFouls,Blocked3s,BlockedArc3,OffCorner3ReboundPct,LostBallTurnovers,SecondChanceArc3FGA,SecondChanceFG3A,Loose Ball Fouls,SecondChanceArc3Frequency,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,BlockingFouls,BlockedAtRim,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3SecondViolations,BlockingFoulsDrawn,ShortMidRangePctBlocked,SelfOReb,Charge Fouls Drawn,Technical Free Throw Trips,DefAtRimReboundPct,SelfORebPct,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,LostBallOutOfBoundsTurnovers,Travels,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Charge Fouls,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,PenaltyCorner3FGM,DefensiveGoaltends,PenaltyCorner3Accuracy,Fg3aBlocked,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1740-201202-201596-202708-2034,1610612748,"Rashard Lewis, Joel Anthony, Mario Chalmers, Norris Cole, Mike Miller","Lewis, Anthony, Chalmers, Cole, Miller",1740-201202-201596-202708-2034,MIA,41.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,0.25,0.5,70.2439024390244,19.0,22.0,17.0,22.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2013,2012-13,True
1740-201202-201596-202708-2592,1610612748,"Rashard Lewis, Joel Anthony, Mario Chalmers, Norris Cole, James Jones","Lewis, Anthony, Chalmers, Cole, Jones",1740-201202-201596-202708-2592,MIA,199.0,2,3.0,-7.0,6.0,7.0,2.0,7.0,,13.0,,2.0,,,,,,,2.0,2.0,0.25,,94.07035175879396,14.666666666666666,15.857142857142858,14.666666666666666,15.714285714285714,,,0.3333333333333333,1.0,1.0,3.0,1.0,4.0,9.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.75,0.3333333333333333,0.3333333333333333,1.0,0.39805,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2013,2012-13,True
1740-201202-201596-2034-2592,1610612748,"Rashard Lewis, Joel Anthony, Mario Chalmers, Mike Miller, James Jones","Lewis, Anthony, Chalmers, Miller, Jones",1740-201202-201596-2034-2592,MIA,137.0,1,2.0,3.0,5.0,5.0,5.0,5.0,2.0,10.0,2.0,6.0,,2.0,4.0,1.0,2.0,,2.0,5.0,0.6,,105.1094890510949,9.6,17.8,8.8,17.8,,,1.0,,,1.0,2.0,3.0,3.0,,,,,,,,,1.0,2.0,2.0,,,0.6666666666666666,0.5,,0.25,,,,0.5498875,7.433333333333334,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,3.0,1.0,2.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,1.0,0.6,0.25,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.25,1.0,1.0,0.5,1.0,0.25,0.75,0.6802,0.5498875,0.6666666666666666,1.0,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2013,2012-13,True
1740-201202-202708-2034-2547,1610612748,"Rashard Lewis, Joel Anthony, Norris Cole, Mike Miller, Chris Bosh","Lewis, Anthony, Cole, Miller, Bosh",1740-201202-202708-2034-2547,MIA,48.0,1,1.0,3.0,1.0,1.0,1.0,1.0,,2.0,1.0,3.0,,,1.0,1.0,2.0,1.0,3.0,1.0,0.75,,60.0,29.0,19.0,29.0,19.0,0.5,0.5,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,0.3891,19.0,,,,,,,,,,,,,,1.0,1.0,,1.0,3.0,2.0,,,,,1.0,1.0,,,,,,3.0,,,,1.0,,1.0,,0.75,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,0.3891,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2013,2012-13,True
1740-201202-202708-2034-2592,1610612748,"Rashard Lewis, Joel Anthony, Norris Cole, Mike Miller, James Jones","Lewis, Anthony, Cole, Miller, Jones",1740-201202-202708-2034-2592,MIA,960.0,5,16.0,8.0,31.0,32.0,17.0,32.0,7.0,63.0,5.0,34.0,2.0,9.0,15.0,11.0,11.0,4.0,27.0,17.0,0.4722222222222222,0.5,94.5,13.096774193548388,17.3125,12.419354838709678,16.40625,0.11764705882352941,0.16,0.5483870967741935,5.0,2.0,8.0,7.0,22.0,26.0,10.0,5.0,8.0,2.0,19.0,7.0,2.0,,1.0,3.0,1.0,0.7142857142857143,1.0,0.3181818181818182,0.46774193548387094,0.16129032258064516,0.25806451612903225,0.25,0.25,1.0,0.4870933333333333,10.022727272727273,4.0,9.0,2.0,3.0,3.0,7.0,8.0,3.0,9.0,2.0,6.0,3.0,7.0,4.0,15.0,4.0,5.0,16.0,4.0,7.0,1.0,6.0,2.0,3.0,6.0,2.0,2.0,1.0,,2.0,16.0,1.0,2.0,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.2894736842105263,0.3888888888888889,0.34782608695652173,0.2903225806451613,0.6666666666666666,0.5,0.4,1.0,0.3333333333333333,0.625,0.3888888888888889,0.3333333333333333,0.5,1.0,1.0,0.2903225806451613,0.4444444444444444,0.5714285714285714,0.25806451612903225,0.5,0.6666666666666666,0.3684210526315789,0.42857142857142855,0.15789473684210525,0.5806451612903226,0.49108,0.48733611111111114,0.20588235294117646,0.47058823529411764,29.65555555555555,1.0,1.0,1.0,5.0,1.0,5.0,1.0,9.0,6.0,4.0,1.0,5.0,2.0,3.0,3.0,2.0,1.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.5555555555555556,0.25,0.625,0.09090909090909091,0.2222222222222222,1.0,0.6,0.25,0.5,1.0,1.0,0.5,0.2,0.2,1.0,0.03225806451612903,0.625,0.625,0.6,0.05263157894736842,0.3333333333333333,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2013,2012-13,True
1740-201202-202708-2034-951,1610612748,"Rashard Lewis, Joel Anthony, Norris Cole, Mike Miller, Ray Allen","Lewis, Anthony, Cole, Miller, Allen",1740-201202-202708-2034-951,MIA,35.0,1,1.0,-2.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,1.0,,,82.28571428571428,25.0,10.0,25.0,10.0,,,1.0,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,0.3221,20.6,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2013,2012-13,True
1740-201202-202708-2203-2592,1610612748,"Rashard Lewis, Joel Anthony, Norris Cole, Shane Battier, James Jones","Lewis, Anthony, Cole, Battier, Jones",1740-201202-202708-2203-2592,MIA,641.0,2,11.0,11.0,19.0,20.0,7.0,1.0,4.0,39.0,3.0,24.0,,4.0,15.0,5.0,6.0,4.0,18.0,7.0,0.5454545454545454,,87.61310452418097,15.263157894736842,17.55,14.578947368421053,16.25,0.18181818181818182,0.2222222222222222,0.3684210526315789,6.0,1.0,5.0,9.0,16.0,13.0,8.0,4.0,5.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,,0.4444444444444444,0.5714285714285714,0.5625,0.525,0.3,0.25,0.2,0.2,1.0,0.48904249999999994,10.0375,4.0,5.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,3.0,4.0,,6.0,4.0,7.0,1.0,1.0,12.0,10.0,2.0,1.0,3.0,3.0,7.0,11.0,,,1.0,,,12.0,,,0.75,0.5714285714285714,0.75,0.6875,0.75,0.75,0.2,,0.7777777777777778,0.42857142857142855,0.6,0.3333333333333333,0.7142857142857143,0.4,0.25,,,0.5,0.25,0.8,1.0,0.1,0.25,1.0,0.375,0.6666666666666666,0.125,0.45,0.4422333333333333,0.45171875,0.25,0.5,23.95,4.0,2.0,,1.0,1.0,1.0,1.0,3.0,,4.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,1.0,2.0,,,1.0,,,1.0,0.25,1.0,0.25,0.0625,0.2,1.0,1.0,0.5,0.875,1.0,,0.5,0.6666666666666666,0.6666666666666666,0.25,0.1,0.5,0.5,1.0,,1.0,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2013,2012-13,True
1740-201596-202708-2034-2547,1610612748,"Rashard Lewis, Mario Chalmers, Norris Cole, Mike Miller, Chris Bosh","Lewis, Chalmers, Cole, Miller, Bosh",1740-201596-202708-2034-2547,MIA,25.0,1,,,1.0,1.0,,1.0,,2.0,,2.0,,,,,,,2.0,,1.0,,115.19999999999999,16.0,9.0,16.0,9.0,,,,,,,1.0,1.0,2.0,2.0,1.0,1.0,,2.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,0.6525,1.3,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2013,2012-13,True
1740-201596-202708-2547-951,1610612748,"Rashard Lewis, Mario Chalmers, Norris Cole, Chris Bosh, Ray Allen","Lewis, Chalmers, Cole, Bosh, Allen",1740-201596-202708-2547-951,MIA,87.0,1,1.0,1.0,3.0,3.0,,3.0,,6.0,,3.0,,,2.0,,,,3.0,,0.75,,99.3103448275862,9.0,20.0,9.0,20.0,,,,,,,,,2.0,,,1.0,,3.0,,,,,1.0,,,,,0.75,,,,,,0.533775,,,,,,,,2.0,,2.0,,,,,,,,,,,2.0,,,2.0,,2.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,25.15,,,,1.0,,1.0,,3.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,0.5,,0.5,,,,,,,1.0,,,,,,,0.5,0.5,1.0,,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2013,2012-13,True
1740-201596-2034-2544-2547,1610612748,"Rashard Lewis, Mario Chalmers, Mike Miller, LeBron James, Chris Bosh","Lewis, Chalmers, Miller, James, Bosh",1740-201596-2034-2544-2547,MIA,129.0,1,2.0,-1.0,3.0,3.0,,3.0,1.0,6.0,,5.0,,1.0,1.0,1.0,,,5.0,,0.625,,66.97674418604652,23.333333333333332,19.666666666666668,21.666666666666668,19.666666666666668,,,,,1.0,2.0,1.0,2.0,6.0,2.0,1.0,2.0,1.0,5.0,,,,,,,1.0,1.0,0.5,0.625,,0.5,0.5,0.5,1.0,0.4477,17.65,,,,,,,2.0,,2.0,,,,,,,,,,,2.0,,1.0,,,,,,1.0,,,,1.0,,,,,,,,0.5,,,1.0,,,,0.5,1.0,,,,,,,0.5,,,,,,0.5,0.5079,,,,26.3,,,,1.0,,1.0,,3.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,0.5,,0.5,,,,,,,,,,,,,,0.5,0.5,1.0,,,0.5,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2013,2012-13,True
