EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,TotalPoss,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,3SecondViolations,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,PlusMinus,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,SelfOReb,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,FoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGA,PenaltyFG2A,Defensive 3 Seconds Violations,PenaltyOffPossExcludingTakeFouls,PenaltyAtRimFrequency,PenaltyShotQualityAvg,PenaltyOffPossPct,PenaltyAtRimFGM,ShortMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,BadPassSteals,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,DefThreePtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,FtPoints,SecondChanceFtPoints,PenaltyFtPoints,Fg2aBlocked,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,OffLongMidRangeReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,PenaltyTurnovers,ShootingFouls,LiveBallTurnoverPct,DefFTReboundPct,Corner3FGM,PenaltyCorner3FGM,PenaltyFG3M,Corner3Assists,PenaltyFg3Pct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockedShortMidRange,SecondChanceFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PtsUnassisted3s,Fg3aBlocked,Charge Fouls,Offensive Fouls,Technical Free Throw Trips,OffensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends,PenaltyArc3FGM,HeaveAttempts,BlockingFoulsDrawn,PenaltyArc3Accuracy,FTOffRebounds,OffFTReboundPct,Blocked3s,BlockedArc3,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,BlockedCorner3,Corner3PctBlocked,team_id,year,season,team_vs
101126-201149-201158-201161-2736,1610612741,"Nate Robinson, Joakim Noah, Marco Belinelli, Daequan Cook, Luol Deng","Robinson, Noah, Belinelli, Cook, Deng",101126-201149-201158-201161-2736,CHI,4.0,1,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,True
101126-201149-201158-201959-202710,1610612741,"Nate Robinson, Joakim Noah, Marco Belinelli, Taj Gibson, Jimmy Butler","Robinson, Noah, Belinelli, Gibson, Butler",101126-201149-201158-201959-202710,CHI,7773.0,32,130.0,222.0,224.0,446.0,43.0,65.0,102.0,15.0,36.0,1.0,0.6515151515151515,0.6428571428571429,0.6896551724137931,82.62446931686607,17.693693693693692,17.165178571428573,16.563063063063062,16.40625,-37.0,28.0,24.0,52.0,9.0,15.0,48.0,30.0,73.0,75.0,173.0,227.0,264.0,13.0,28.0,33.0,86.0,64.0,43.0,56.0,16.0,125.0,33.0,37.0,2.0,16.0,6.0,5.0,1.0,2.0,54.0,194.0,0.5733333333333334,0.6142857142857143,0.43352601156069365,0.4642857142857143,0.4857142857142857,0.453125,0.5022222222222222,0.4714285714285714,0.34375,0.32456140350877194,0.42857142857142855,0.3076923076923077,0.6,0.021505376344086023,0.24761904761904763,0.46153846153846156,0.6857142857142857,0.6666666666666666,0.22857142857142856,0.3476190476190476,0.410958904109589,0.4166666666666667,0.46875,0.6,0.4238095238095238,0.47543732057416266,0.5218916666666666,0.14537444933920704,10.576300578034683,24.0,22.0,4.0,21.0,,24.0,0.17391304347826086,0.4340795454545454,0.10810810810810811,2.0,21.0,9.0,1.0,11.0,28.0,3.0,18.0,37.0,4.0,10.0,2.0,25.0,39.0,10.0,27.0,11.0,13.0,7.0,9.0,4.0,20.0,10.0,,43.0,2.0,4.0,36.0,17.0,25.0,0.7222222222222222,0.4864864864864865,0.5,0.47619047619047616,0.5,0.5208333333333334,0.1761904761904762,0.625,0.2222222222222222,0.25,,0.6363636363636364,0.64,0.4375,0.4772727272727273,0.42857142857142855,0.04285714285714286,0.13333333333333333,0.39285714285714285,0.39285714285714285,0.6363636363636364,0.09375,0.5,0.043478260869565216,0.4074074074074074,0.07623318385650224,0.0913978494623656,0.11013215859030837,26.58108108108108,23.0,4.0,2.0,22.0,18.0,2.0,4.0,2.0,13.0,10.0,,13.0,7.0,,1.0,0.12716763005780346,0.3269230769230769,0.30952380952380953,0.5384615384615384,0.6,2.0,21.0,12.0,9.0,4.0,24.0,0.5833333333333334,0.6666666666666666,7.0,1.0,1.0,6.0,0.5,0.5714285714285714,0.7777777777777778,0.7777777777777778,0.8571428571428571,1.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,0.25,0.08333333333333333,0.0136986301369863,0.3333333333333333,0.3333333333333333,,0.043478260869565216,,1.0,15.0,,1.0,2.0,2.0,,,,0.03125,,,1.0,,1.0,,,,,,,,,,,,,1610612741,2013,2012-13,True
101126-201149-201158-201959-2736,1610612741,"Nate Robinson, Joakim Noah, Marco Belinelli, Taj Gibson, Luol Deng","Robinson, Noah, Belinelli, Gibson, Deng",101126-201149-201158-201959-2736,CHI,6356.0,28,106.0,189.0,198.0,387.0,46.0,67.0,104.0,27.0,46.0,,0.6666666666666666,0.6702127659574468,0.7368421052631579,87.67778477029579,16.73015873015873,16.13131313131313,15.677248677248677,15.277777777777779,-14.0,30.0,28.0,52.0,9.0,15.0,25.0,18.0,57.0,54.0,134.0,178.0,192.0,12.0,26.0,38.0,60.0,48.0,30.0,41.0,14.0,93.0,30.0,37.0,4.0,13.0,8.0,11.0,1.0,1.0,38.0,140.0,0.5555555555555556,0.6382978723404256,0.40298507462686567,0.46153846153846156,0.4311377245508982,0.5172413793103449,0.4731182795698925,0.5606060606060606,0.379746835443038,0.3711340206185567,0.4166666666666667,0.35294117647058826,0.6086956521739131,0.04878048780487805,0.31137724550898205,0.5384615384615384,0.6666666666666666,0.5,0.1497005988023952,0.3413173652694611,0.3157894736842105,0.32142857142857145,0.5172413793103449,0.6,0.5089820359281437,0.48188932926829264,0.49843200000000004,0.21348314606741572,10.303731343283582,51.0,66.0,12.0,34.0,2.0,51.0,0.26666666666666666,0.48039302325581396,0.2698412698412698,7.0,8.0,5.0,2.0,11.0,28.0,3.0,12.0,33.0,3.0,15.0,11.0,52.0,33.0,14.0,25.0,11.0,11.0,11.0,5.0,6.0,17.0,5.0,2.0,52.0,1.0,4.0,43.0,14.0,52.0,0.9166666666666666,0.36363636363636365,0.4,0.4411764705882353,0.4666666666666667,0.5098039215686274,0.19760479041916168,0.68,0.3333333333333333,0.2857142857142857,0.5,0.6666666666666666,0.6,0.32,0.38095238095238093,0.625,0.029940119760479042,0.16766467065868262,0.39285714285714285,0.39285714285714285,1.0,0.10344827586206896,0.5833333333333334,0.044444444444444446,0.44,0.0782122905027933,0.0958904109589041,0.29213483146067415,28.136363636363637,34.0,8.0,10.0,15.0,11.0,3.0,2.0,7.0,9.0,6.0,2.0,11.0,7.0,5.0,4.0,0.11194029850746269,0.19230769230769232,0.3684210526315789,0.6363636363636364,0.6111111111111112,4.0,19.0,12.0,7.0,10.0,21.0,0.41304347826086957,0.6666666666666666,1.0,,4.0,,0.36363636363636365,1.0,0.2,0.2,,,2.0,9.0,2.0,6.0,,2.0,1.0,0.6666666666666666,0.16,0.017543859649122806,0.1111111111111111,0.6666666666666666,1.0,0.2,,,3.0,,1.0,8.0,3.0,,,,,,,1.0,4.0,3.0,1.0,0.4444444444444444,1.0,0.3333333333333333,2.0,2.0,,,,,,,1610612741,2013,2012-13,True
101126-201149-201158-202710-2209,1610612741,"Nate Robinson, Joakim Noah, Marco Belinelli, Jimmy Butler, Vladimir Radmanovic","Robinson, Noah, Belinelli, Butler, Radmanovic",101126-201149-201158-202710-2209,CHI,166.0,1,3.0,6.0,6.0,12.0,1.0,3.0,3.0,1.0,2.0,,1.0,1.0,1.0,104.09638554216868,12.5,15.166666666666666,12.5,15.166666666666666,2.0,,2.0,2.0,,,1.0,,1.0,3.0,4.0,6.0,4.0,,,,6.0,,3.0,3.0,2.0,6.0,,,,1.0,1.0,,,,1.0,6.0,1.0,1.0,0.75,,0.75,,0.75,,,,,,,,0.5,1.0,1.0,1.0,0.25,0.25,,,,,0.5,0.5774,,,6.975,,4.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,3.0,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,0.5,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,True
101126-201149-201158-202710-2430,1610612741,"Nate Robinson, Joakim Noah, Marco Belinelli, Jimmy Butler, Carlos Boozer","Robinson, Noah, Belinelli, Butler, Boozer",101126-201149-201158-202710-2430,CHI,3692.0,24,62.0,113.0,112.0,225.0,32.0,42.0,63.0,9.0,15.0,,0.6274509803921569,0.640625,0.72,87.7573131094258,15.300884955752212,17.526785714285715,14.336283185840708,16.714285714285715,7.0,20.0,19.0,33.0,4.0,10.0,27.0,11.0,26.0,43.0,86.0,124.0,117.0,8.0,15.0,25.0,40.0,46.0,20.0,23.0,10.0,49.0,14.0,21.0,4.0,10.0,3.0,1.0,1.0,1.0,19.0,99.0,0.46511627906976744,0.5263157894736842,0.5,0.5333333333333333,0.47641509433962265,0.59375,0.5125,0.6578947368421053,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.3076923076923077,0.5384615384615384,0.07407407407407407,0.3113207547169811,0.5757575757575758,0.59375,0.5263157894736842,0.25471698113207547,0.24528301886792453,0.4230769230769231,0.4230769230769231,0.625,0.4,0.5,0.4987471698113207,0.5339653846153847,0.20161290322580644,9.236046511627906,34.0,31.0,10.0,22.0,,34.0,0.3448275862068966,0.49888275862068965,0.3008849557522124,5.0,13.0,7.0,2.0,3.0,13.0,,5.0,20.0,1.0,8.0,7.0,33.0,9.0,10.0,13.0,3.0,3.0,1.0,5.0,5.0,9.0,7.0,,24.0,2.0,,31.0,12.0,33.0,0.6,0.25,0.25,0.36363636363636365,0.3793103448275862,0.4444444444444444,0.18867924528301888,0.6923076923076923,0.3333333333333333,0.3,0.4,0.5384615384615384,0.8888888888888888,0.48148148148148145,0.52,0.38461538461538464,0.0660377358490566,0.12264150943396226,0.23076923076923078,0.23076923076923078,0.3333333333333333,,0.5,0.06896551724137931,0.23076923076923078,0.10344827586206896,0.125,0.2661290322580645,24.4,23.0,6.0,11.0,3.0,5.0,3.0,2.0,4.0,8.0,5.0,,9.0,4.0,2.0,4.0,0.03488372093023256,0.030303030303030304,0.26666666666666666,0.4444444444444444,0.45454545454545453,1.0,6.0,2.0,4.0,7.0,11.0,0.4,1.0,2.0,1.0,2.0,2.0,0.2857142857142857,0.25,0.2857142857142857,0.2857142857142857,1.0,0.5,,5.0,1.0,3.0,,,3.0,1.0,0.07407407407407407,,,,,0.1724137931034483,1.0,1.0,6.0,,1.0,2.0,1.0,,,,0.0625,1.0,1.0,,1.0,,,0.2,2.0,0.6666666666666666,1.0,1.0,,,,,,,1610612741,2013,2012-13,True
101126-201149-201158-202710-2550,1610612741,"Nate Robinson, Joakim Noah, Marco Belinelli, Jimmy Butler, Kirk Hinrich","Robinson, Noah, Belinelli, Butler, Hinrich",101126-201149-201158-202710-2550,CHI,26.0,1,,2.0,2.0,4.0,,,,,,,,,,221.53846153846152,11.5,1.5,11.5,1.5,-3.0,,,,,,1.0,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,0.5,0.417025,,,6.8,,2.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,,0.5,,,,,,,,,,,0.5,,,,,,,,,,,24.7,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,True
101126-201149-201158-202710-2736,1610612741,"Nate Robinson, Joakim Noah, Marco Belinelli, Jimmy Butler, Luol Deng","Robinson, Noah, Belinelli, Butler, Deng",101126-201149-201158-202710-2736,CHI,3933.0,17,66.0,135.0,128.0,263.0,30.0,46.0,72.0,11.0,22.0,,0.6521739130434783,0.6984126984126984,0.8823529411764706,96.2929061784897,14.911111111111111,15.0,13.77037037037037,14.421875,9.0,22.0,17.0,39.0,5.0,10.0,31.0,8.0,19.0,35.0,89.0,152.0,143.0,6.0,14.0,27.0,26.0,44.0,13.0,24.0,9.0,59.0,20.0,26.0,1.0,7.0,2.0,5.0,,1.0,28.0,125.0,0.37142857142857144,0.41935483870967744,0.39325842696629215,0.42857142857142855,0.491869918699187,0.5714285714285714,0.5398550724637681,0.5869565217391305,0.37735849056603776,0.35294117647058826,0.4090909090909091,0.35,0.6,0.016666666666666666,0.3170731707317073,0.4358974358974359,0.5,0.5294117647058824,0.25203252032520324,0.15447154471544716,0.42105263157894735,0.42105263157894735,0.47619047619047616,0.5,0.5934959349593496,0.48794390243902436,0.49493125,0.17763157894736842,8.178651685393259,57.0,51.0,13.0,34.0,,56.0,0.25,0.4701413461538462,0.4222222222222222,8.0,10.0,7.0,1.0,14.0,27.0,6.0,17.0,34.0,7.0,15.0,18.0,73.0,33.0,8.0,27.0,14.0,11.0,8.0,2.0,4.0,14.0,5.0,,28.0,2.0,3.0,36.0,11.0,71.0,0.6470588235294118,0.5,0.5,0.4411764705882353,0.5480769230769231,0.5983606557377049,0.2764227642276423,0.8235294117647058,0.26666666666666666,0.25,0.3333333333333333,0.47368421052631576,0.8333333333333334,0.3225806451612903,0.35714285714285715,0.2,0.056910569105691054,0.21951219512195122,0.5185185185185185,0.5185185185185185,0.5714285714285714,0.2857142857142857,0.6153846153846154,0.019230769230769232,0.5185185185185185,0.09090909090909091,0.11224489795918367,0.48026315789473684,25.220588235294116,31.0,3.0,16.0,8.0,2.0,1.0,2.0,6.0,16.0,12.0,1.0,17.0,11.0,9.0,5.0,0.0898876404494382,0.1282051282051282,0.36363636363636365,0.6470588235294118,0.25,2.0,11.0,7.0,4.0,8.0,8.0,0.5,1.0,3.0,1.0,9.0,3.0,0.5,0.8,0.42857142857142855,0.5,1.0,1.0,4.0,17.0,4.0,2.0,1.0,2.0,3.0,0.5714285714285714,0.0967741935483871,,0.2,0.6666666666666666,0.75,0.3269230769230769,,1.0,18.0,1.0,,1.0,3.0,,0.029411764705882353,,0.047619047619047616,,,1.0,8.0,,1.0,0.47058823529411764,2.0,0.5,1.0,,,1.0,0.029411764705882353,1.0,1.0,0.14285714285714285,1610612741,2013,2012-13,True
101126-201149-201158-203104-2736,1610612741,"Nate Robinson, Joakim Noah, Marco Belinelli, Marquis Teague, Luol Deng","Robinson, Noah, Belinelli, Teague, Deng",101126-201149-201158-203104-2736,CHI,355.0,3,6.0,11.0,13.0,24.0,2.0,3.0,6.0,,,,0.6666666666666666,0.75,1.0,97.35211267605634,17.09090909090909,12.846153846153847,17.09090909090909,12.846153846153847,-7.0,3.0,4.0,6.0,3.0,3.0,3.0,,1.0,4.0,10.0,12.0,19.0,3.0,3.0,6.0,,8.0,,,,,3.0,3.0,1.0,2.0,,,,,2.0,6.0,,,0.4,1.0,0.3333333333333333,1.0,0.42857142857142855,1.0,0.5,0.375,1.0,0.3333333333333333,,0.16666666666666666,0.5,0.6666666666666666,0.6666666666666666,,0.25,0.08333333333333333,,,1.0,1.0,0.6666666666666666,0.48494583333333335,0.5549666666666667,0.5,5.11,10.0,4.0,6.0,10.0,,10.0,0.5,0.48494583333333335,0.9090909090909091,4.0,,2.0,2.0,,,,,2.0,,4.0,2.0,10.0,,6.0,,,,,,,1.0,2.0,,5.0,,,4.0,2.0,10.0,,,,0.4,0.3333333333333333,0.38461538461538464,0.16666666666666666,1.0,,,,0.5,1.0,,,,0.16666666666666666,,,,,,0.6666666666666666,0.16666666666666666,,0.14285714285714285,0.16666666666666666,0.8333333333333334,23.45,4.0,,2.0,2.0,,,,,,,,,,3.0,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,True
101126-201149-201158-2430-2550,1610612741,"Nate Robinson, Joakim Noah, Marco Belinelli, Carlos Boozer, Kirk Hinrich","Robinson, Noah, Belinelli, Boozer, Hinrich",101126-201149-201158-2430-2550,CHI,270.0,1,4.0,7.0,7.0,14.0,,2.0,2.0,,,,,0.25,,74.66666666666667,13.428571428571429,25.142857142857142,13.428571428571429,20.857142857142858,2.0,,2.0,2.0,,,2.0,1.0,1.0,5.0,5.0,13.0,11.0,,,,4.0,6.0,2.0,2.0,2.0,4.0,,,,,,,,,2.0,13.0,0.4,0.4,1.0,,0.8333333333333334,,0.9285714285714286,,,,,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.16666666666666666,1.0,1.0,,,0.5,0.4995833333333333,,,8.7,2.0,,,1.0,,2.0,,0.4287,0.2857142857142857,,2.0,,,,1.0,,,1.0,,1.0,,4.0,,,1.0,,,,,,2.0,,,1.0,,,3.0,1.0,4.0,,,,1.0,1.0,1.0,0.16666666666666666,0.6666666666666666,,,,,0.5,1.0,1.0,,,0.16666666666666666,,,,,,,,0.16666666666666666,0.2,0.3076923076923077,24.6,3.0,,2.0,,,,1.0,1.0,2.0,2.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,True
101126-201149-201158-2430-2736,1610612741,"Nate Robinson, Joakim Noah, Marco Belinelli, Carlos Boozer, Luol Deng","Robinson, Noah, Belinelli, Boozer, Deng",101126-201149-201158-2430-2736,CHI,14204.0,33,237.0,432.0,449.0,881.0,129.0,162.0,237.0,23.0,50.0,,0.7288135593220338,0.7066666666666667,0.7792207792207793,89.31568572233174,15.916666666666666,16.320712694877507,14.851851851851851,15.6815144766147,32.0,59.0,80.0,135.0,16.0,30.0,76.0,55.0,119.0,164.0,330.0,468.0,436.0,25.0,55.0,77.0,136.0,192.0,68.0,88.0,32.0,196.0,54.0,75.0,10.0,39.0,17.0,4.0,3.0,4.0,96.0,391.0,0.4146341463414634,0.4657534246575342,0.49696969696969695,0.45454545454545453,0.4819277108433735,0.5396825396825397,0.5065217391304347,0.5422535211267606,0.3253012048192771,0.32142857142857145,0.4727272727272727,0.2765957446808511,0.6744186046511628,0.04854368932038835,0.3253012048192771,0.5925925925925926,0.6504065040650406,0.4,0.18313253012048192,0.28674698795180725,0.46218487394957986,0.46218487394957986,0.47619047619047616,0.5333333333333333,0.5301204819277109,0.50085,0.5002357142857142,0.16452991452991453,9.322121212121212,64.0,73.0,24.0,44.0,1.0,63.0,0.42857142857142855,0.5239418181818182,0.14814814814814814,11.0,29.0,23.0,4.0,12.0,62.0,4.0,24.0,85.0,8.0,20.0,12.0,63.0,60.0,36.0,61.0,12.0,20.0,9.0,6.0,18.0,30.0,22.0,1.0,84.0,8.0,4.0,102.0,42.0,62.0,0.8333333333333334,0.2823529411764706,0.2857142857142857,0.45454545454545453,0.4107142857142857,0.4632352941176471,0.20481927710843373,0.625,0.3103448275862069,0.3125,0.3,0.7017543859649122,0.5675675675675675,0.3815789473684211,0.4142857142857143,0.20689655172413793,0.05542168674698795,0.1493975903614458,0.1935483870967742,0.19672131147540983,0.75,0.06349206349206349,0.4583333333333333,0.07142857142857142,0.19672131147540983,0.09555555555555556,0.11538461538461539,0.1346153846153846,25.143529411764703,68.0,9.0,17.0,18.0,30.0,2.0,8.0,10.0,32.0,21.0,,32.0,20.0,12.0,6.0,0.05454545454545454,0.08888888888888889,0.234375,0.625,0.5454545454545454,3.0,27.0,20.0,7.0,9.0,37.0,0.54,0.5,12.0,2.0,2.0,11.0,0.16666666666666666,0.8181818181818182,0.5217391304347826,0.5217391304347826,0.9166666666666666,0.5,3.0,8.0,6.0,6.0,5.0,8.0,11.0,0.75,0.07894736842105263,,,0.75,1.0,0.14285714285714285,3.0,4.0,12.0,1.0,3.0,5.0,3.0,,0.011764705882352941,0.016129032258064516,0.06349206349206349,0.75,1.0,2.0,,1.0,,,3.0,0.25,,,,1.0,0.011627906976744186,,,,1610612741,2013,2012-13,True
101126-201149-201161-201959-202710,1610612741,"Nate Robinson, Joakim Noah, Daequan Cook, Taj Gibson, Jimmy Butler","Robinson, Noah, Cook, Gibson, Butler",101126-201149-201161-201959-202710,CHI,610.0,1,10.0,18.0,18.0,36.0,4.0,8.0,8.0,1.0,2.0,1.0,0.8,0.8,1.0,84.98360655737706,17.444444444444443,16.444444444444443,17.444444444444443,15.777777777777779,-7.0,,1.0,1.0,,,4.0,2.0,7.0,3.0,12.0,11.0,18.0,,,,4.0,2.0,2.0,2.0,,4.0,,,,1.0,1.0,,,,4.0,11.0,0.6666666666666666,0.6666666666666666,0.25,,0.23076923076923078,,0.34375,,,,,,0.5,,0.07692307692307693,1.0,1.0,,0.3076923076923077,0.5384615384615384,0.2857142857142857,0.3333333333333333,,,0.15384615384615385,0.41406538461538467,,,12.683333333333332,2.0,,,,,2.0,,0.49215,0.1111111111111111,,,,,,1.0,,,1.0,,,1.0,1.0,,,1.0,,,,,,4.0,,,2.0,1.0,,6.0,2.0,1.0,,,,,,0.25,0.07692307692307693,0.8,,,,1.0,0.8,,,,,0.07692307692307693,,,,,,,,0.13333333333333333,0.14285714285714285,0.09090909090909091,24.8,5.0,,1.0,3.0,2.0,,,1.0,,,,,,,1.0,0.25,,,,1.0,,1.0,1.0,,,1.0,0.5,,,,,,,,,,,,,1.0,,,,,,,0.5,0.14285714285714285,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,True
101126-201149-201161-202710-2430,1610612741,"Nate Robinson, Joakim Noah, Daequan Cook, Jimmy Butler, Carlos Boozer","Robinson, Noah, Cook, Butler, Boozer",101126-201149-201161-202710-2430,CHI,351.0,3,6.0,10.0,11.0,21.0,5.0,5.0,8.0,,,,0.7142857142857143,0.7142857142857143,0.5,86.15384615384616,13.4,19.727272727272727,13.1,19.0,1.0,3.0,3.0,5.0,2.0,3.0,1.0,2.0,6.0,6.0,12.0,14.0,13.0,2.0,3.0,4.0,4.0,8.0,2.0,2.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,,,,1.0,10.0,0.3333333333333333,0.5,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5384615384615384,0.6666666666666666,0.5,0.5,0.5,,1.0,0.16666666666666666,0.4166666666666667,0.6,0.6,0.3333333333333333,0.08333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.4166666666666667,0.5234333333333333,0.6000333333333333,0.2857142857142857,10.700000000000001,,,,,,,,,,,1.0,,,,,,,,,,,,,4.0,,,,,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,0.75,,1.0,1.0,1.0,,,,,,,,,,0.07692307692307693,0.07692307692307693,,,2.0,,,,,,,,3.0,3.0,,3.0,3.0,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2013,2012-13,True
