EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,FTDefRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefFTReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PlusMinus,NonShootingPenaltyNonTakeFouls,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,FG3APct,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted2s,ShortMidRangeAssists,OffThreePtRebounds,DefTwoPtRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,SecondChanceTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,SecondChancePointsPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG3M,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Steals,BadPassSteals,DeadBallTurnovers,LostBallTurnovers,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG2APctBlocked,AtRimPctBlocked,OffCorner3ReboundPct,DefAtRimReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyDefPoss,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,Corner3Assists,LongMidRangeAssists,OffTwoPtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,HeaveAttempts,LostBallSteals,BlockingFouls,Loose Ball Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,ShortMidRangePctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceArc3PctAssisted,LongMidRangePctBlocked,DefensiveGoaltends,SecondChanceTurnovers,FTOffRebounds,OffFTReboundPct,LostBallOutOfBoundsTurnovers,Charge Fouls,Travels,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,BlockedLongMidRange,OffensiveGoaltends,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedArc3,3SecondViolations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,Corner3PctBlocked,team_id,year,season,team_vs
101108-101142-1497-201933-2406,1610612746,"Chris Paul, Ronny Turiaf, Chauncey Billups, Blake Griffin, Caron Butler","Paul, Turiaf, Billups, Griffin, Butler",101108-101142-1497-201933-2406,LAC,154.0,1,3.0,5.0,4.0,5.0,9.0,3.0,4.0,3.0,4.0,3.0,4.0,1.0,7.0,7.0,3.0,4.0,1.0,7.0,6.0,3.0,3.0,3.0,6.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,7.0,7.0,5.0,1.0,1.0,0.75,0.75,0.75,0.75,0.7,0.7,1.0,1.0,1.0,1.0,84.15584415584415,11.4,24.25,11.4,24.25,1.0,0.75,0.75,1.0,1.0,0.75,1.0,0.664575,0.664575,0.2,0.2,1.0,1.55,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,True
101108-101142-1497-201933-2440,1610612746,"Chris Paul, Ronny Turiaf, Chauncey Billups, Blake Griffin, Matt Barnes","Paul, Turiaf, Billups, Griffin, Barnes",101108-101142-1497-201933-2440,LAC,33.0,1,1.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0,,2.0,1.0,,,,,2.0,1.0,1.0,1.0,2.0,,,,,,2.0,,,,2.0,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,43.63636363636363,13.0,,13.0,,1.0,1.0,1.0,1.0,,,1.0,0.5647,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,True
101108-101142-1497-2406-255,1610612746,"Chris Paul, Ronny Turiaf, Chauncey Billups, Caron Butler, Grant Hill","Paul, Turiaf, Billups, Butler, Hill",101108-101142-1497-2406-255,LAC,46.0,1,1.0,2.0,2.0,2.0,4.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,125.21739130434781,13.0,10.0,13.0,10.0,,,,,,,1.0,0.39465,0.39465,,,,,1.0,-2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,True
101108-101142-1885-202339-2037,1610612746,"Chris Paul, Ronny Turiaf, Lamar Odom, Eric Bledsoe, Jamal Crawford","Paul, Turiaf, Odom, Bledsoe, Crawford",101108-101142-1885-202339-2037,LAC,278.0,3,5.0,7.0,7.0,,14.0,2.0,2.0,,,4.0,4.0,2.0,10.0,4.0,,,,,6.0,3.0,3.0,2.0,6.0,1.0,,4.0,5.0,,1.0,3.0,3.0,2.0,9.0,,,0.75,0.75,1.0,,0.5714285714285714,,0.625,,,1.0,0.5714285714285714,1.0,72.51798561151078,17.428571428571427,22.285714285714285,17.428571428571427,17.428571428571427,0.2857142857142857,1.0,1.0,1.0,,,0.7142857142857143,0.5446642857142857,,0.25,0.4,,7.6,,6.0,,2.0,,3.0,,2.0,0.42857142857142855,0.2857142857142857,,26.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.3333333333333333,0.3333333333333333,0.5,0.5,0.6666666666666666,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,0.14285714285714285,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,True
101108-101142-1885-202339-2440,1610612746,"Chris Paul, Ronny Turiaf, Lamar Odom, Eric Bledsoe, Matt Barnes","Paul, Turiaf, Odom, Bledsoe, Barnes",101108-101142-1885-202339-2440,LAC,386.0,3,6.0,11.0,13.0,1.0,24.0,2.0,3.0,,,2.0,5.0,,10.0,23.0,,,,3.0,2.0,1.0,3.0,1.0,8.0,,,1.0,2.0,,2.0,,,,8.0,3.0,1.0,0.5,1.0,0.4,,0.5,1.5,0.5,1.5,,,0.16666666666666666,,89.53367875647668,15.272727272727273,16.76923076923077,15.272727272727273,15.692307692307692,0.3,0.6666666666666666,1.0,0.5,,,0.8,0.54066,0.5733,,,0.3,6.14,0.09090909090909091,-13.0,,4.0,1.0,5.0,1.0,4.0,0.5,0.4,1.0,25.72,,2.0,,,1.0,,2.0,2.0,,1.0,1.0,1.0,1.0,,2.0,,,1.0,0.5,0.16666666666666666,0.3333333333333333,0.16666666666666666,,,,0.2,,,,,,,0.1,0.2,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,6.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.4,1.0,0.4,1.0,1.0,0.2,0.3333333333333333,1.0,0.2,0.5,0.5,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,True
101108-101142-1885-2037-2406,1610612746,"Chris Paul, Ronny Turiaf, Lamar Odom, Jamal Crawford, Caron Butler","Paul, Turiaf, Odom, Crawford, Butler",101108-101142-1885-2037-2406,LAC,460.0,4,8.0,12.0,14.0,12.0,26.0,1.0,1.0,1.0,1.0,3.0,6.0,3.0,18.0,12.0,3.0,6.0,3.0,18.0,4.0,2.0,4.0,1.0,10.0,6.0,,7.0,9.0,,3.0,1.0,3.0,,12.0,18.0,12.0,0.6666666666666666,0.6666666666666666,0.5,0.5,0.6818181818181818,0.6818181818181818,0.7083333333333334,0.7083333333333334,,0.8571428571428571,0.7777777777777778,1.0,81.39130434782608,19.416666666666668,16.214285714285715,18.083333333333332,14.714285714285714,0.09090909090909091,1.0,1.0,1.0,0.09090909090909091,1.0,0.5454545454545454,0.44395454545454544,0.44395454545454544,,,1.0,9.25,1.0,6.0,1.0,2.0,2.0,5.0,5.0,2.0,0.45454545454545453,0.18181818181818182,0.18181818181818182,25.44,1.0,4.0,1.0,1.0,3.0,3.0,6.0,2.0,,,1.0,2.0,,,2.0,,,1.25,,0.5,,0.4,,,,0.36363636363636365,0.25,0.25,,0.09090909090909091,1.0,1.0,0.2727272727272727,0.3333333333333333,2.0,,,1.0,1.0,3.0,,,3.0,6.0,,1.0,,2.0,,,,2.0,,1.0,,,,,0.6666666666666666,0.6,0.6,0.6,,1.5,,,,1.0,0.5,0.5,,,,0.5,0.5,14.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.75,0.2,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.2727272727272727,0.6666666666666666,0.28125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,True
101108-101142-1885-2037-2440,1610612746,"Chris Paul, Ronny Turiaf, Lamar Odom, Jamal Crawford, Matt Barnes","Paul, Turiaf, Odom, Crawford, Barnes",101108-101142-1885-2037-2440,LAC,1518.0,12,25.0,51.0,51.0,31.0,102.0,4.0,9.0,3.0,8.0,13.0,31.0,6.0,38.0,57.0,9.0,20.0,5.0,26.0,16.0,8.0,10.0,4.0,22.0,4.0,3.0,18.0,25.0,5.0,12.0,7.0,10.0,4.0,32.0,26.0,31.0,0.6153846153846154,0.6153846153846154,0.41935483870967744,0.45,0.4,0.40384615384615385,0.4222222222222222,0.43333333333333335,1.0,0.8,0.7894736842105263,0.6666666666666666,96.7588932806324,16.019607843137255,13.745098039215685,15.137254901960784,13.470588235294118,0.225,0.4444444444444444,0.5,1.0,0.3076923076923077,0.375,0.45,0.45691710526315793,0.482252,0.09090909090909091,0.11428571428571428,0.6842105263157895,10.238709677419354,0.6078431372549019,-19.0,1.0,8.0,5.0,9.0,6.0,6.0,0.225,0.2,0.19230769230769232,30.599999999999998,3.0,10.0,6.0,12.0,1.0,3.0,6.0,10.0,1.0,,11.0,7.0,7.0,2.0,16.0,,,0.42857142857142855,0.4375,0.7857142857142857,,0.3181818181818182,,0.6666666666666666,0.875,0.25,0.3,0.375,0.3333333333333333,0.3,0.5,0.5,0.025,0.15789473684210525,4.0,,2.0,2.0,1.0,2.0,,3.0,1.0,6.0,,2.0,3.0,2.0,2.0,3.0,2.0,9.0,5.0,3.0,1.0,,1.0,,1.0,0.2222222222222222,0.16666666666666666,0.2857142857142857,,0.375,0.0967741935483871,0.1111111111111111,,0.6666666666666666,0.25,0.25,1.0,0.5,,0.2,0.3333333333333333,28.0,,,1.0,1.0,1.0,1.0,1.0,,,3.0,7.0,,5.0,8.0,,1.0,1.0,1.0,0.3888888888888889,0.2857142857142857,1.0,,0.5,,,,0.25,1.0,0.038461538461538464,,0.5008125,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.6,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,True
101108-101142-1885-2037-255,1610612746,"Chris Paul, Ronny Turiaf, Lamar Odom, Jamal Crawford, Grant Hill","Paul, Turiaf, Odom, Crawford, Hill",101108-101142-1885-2037-255,LAC,178.0,1,3.0,5.0,4.0,,9.0,1.0,1.0,,,2.0,4.0,,7.0,6.0,,,,,2.0,1.0,2.0,,5.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,7.0,,,0.5,0.5,0.5,,0.7,,0.7,,,1.0,1.0,1.0,72.80898876404494,20.0,19.5,20.0,19.5,0.2,1.0,1.0,,,,0.4,0.42251000000000005,,0.2,0.25,,9.6,,1.0,,1.0,,1.0,,1.0,0.2,0.2,,26.4,1.0,2.0,,1.0,,,,2.0,1.0,,,,,,,,1.0,,,,,,,,,0.4,0.5,0.5,1.0,0.2,,,,,,,,1.0,,1.0,,,,3.0,,1.0,,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,True
101108-101142-1885-2037-2584,1610612746,"Chris Paul, Ronny Turiaf, Lamar Odom, Jamal Crawford, Willie Green","Paul, Turiaf, Odom, Crawford, Green",101108-101142-1885-2037-2584,LAC,66.0,2,1.0,2.0,1.0,,3.0,,3.0,,,,4.0,,,3.0,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,65.45454545454545,22.5,21.0,13.0,21.0,0.75,,,,,,0.75,0.57125,,,,,4.15,,-3.0,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,0.5,,,,0.25,,,,,,,,,1.0,,1.0,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,0.25,0.3333333333333333,,,,,,0.5,,,,,,,,,,,,,,,2.0,,,,,,,,0.5,,,,,,,,,,,,0.49005,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,True
101108-101142-1885-2406-2440,1610612746,"Chris Paul, Ronny Turiaf, Lamar Odom, Caron Butler, Matt Barnes","Paul, Turiaf, Odom, Butler, Barnes",101108-101142-1885-2406-2440,LAC,252.0,2,4.0,9.0,8.0,6.0,17.0,2.0,3.0,2.0,3.0,4.0,6.0,,11.0,10.0,3.0,5.0,,6.0,6.0,3.0,4.0,1.0,9.0,,,1.0,2.0,,,,,,9.0,6.0,6.0,0.75,1.0,0.6666666666666666,0.6,0.6111111111111112,0.5,0.6111111111111112,0.5,,,0.3333333333333333,,97.14285714285714,12.777777777777779,17.125,12.666666666666666,16.25,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.5,0.6666666666666666,0.6666666666666666,0.4408944444444444,0.4297166666666667,,,0.5454545454545454,10.65,0.6666666666666666,1.0,,3.0,1.0,3.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,26.7,,,2.0,3.0,,,2.0,2.0,,,1.0,1.0,,,,,,1.0,,0.5,,0.25,,,,,,,,0.3333333333333333,0.6666666666666666,1.0,,0.18181818181818182,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,1.0,0.3333333333333333,,0.3333333333333333,1.0,1.0,0.16666666666666666,,,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,0.3333333333333333,5.0,,,,,,,,,,2.0,1.0,,,,,,,,0.5,,,,1.0,,,,,,,,0.4995,,1.0,,,,,,,,,1.0,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,True
