EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,HeaveAttempts,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,Fouls,FoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,Arc3FGM,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,Steals,LostBallSteals,ShootingFouls,BlockingFouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,Fg2aBlocked,Corner3Assists,LongMidRangeAssists,BadPassSteals,Travels,Offensive Fouls Drawn,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,DefLongMidRangeReboundPct,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGA,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceArc3Frequency,PenaltyAtRimFGM,PenaltyAtRimFGA,NonShootingPenaltyNonTakeFouls,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceFtPoints,PenaltyFtPoints,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,PenaltyTurnovers,Loose Ball Fouls,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,LiveBallTurnoverPct,FTDefRebounds,DefFTReboundPct,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,PenaltyFg3Pct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3FGM,PenaltyArc3Accuracy,StepOutOfBoundsTurnovers,Fg3aBlocked,Charge Fouls,BlockingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceArc3FGM,PtsUnassisted3s,ShortMidRangeAssists,FTOffRebounds,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Technical Free Throw Trips,LongMidRangePctBlocked,OffFTReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Defensive 3 Seconds Violations,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,3SecondViolations,DefensiveGoaltends,team_id,year,season,team_vs
101128-201166-201600-201935-201976,1610612745,"Francisco Garcia, Aaron Brooks, Omer Asik, James Harden, Patrick Beverley","Garcia, Brooks, Asik, Harden, Beverley",101128-201166-201600-201935-201976,HOU,129.0,1,2.0,-5.0,4.0,4.0,2.0,2.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.3333333333333333,0.5,0.25,0.3333333333333333,0.25,0.3333333333333333,0.25,1.0,1.0,1.0,89.30232558139535,20.25,12.0,20.25,12.0,0.25,0.25,1.0,1.0,0.25,0.25,0.3333333333333333,0.5,0.3532,0.35285,1.0,10.966666666666667,81.1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2013,2012-13,True
101128-201166-201600-201935-202718,1610612745,"Francisco Garcia, Aaron Brooks, Omer Asik, James Harden, Chandler Parsons","Garcia, Brooks, Asik, Harden, Parsons",101128-201166-201600-201935-202718,HOU,522.0,4,9.0,,14.0,14.0,2.0,,28.0,5.0,1.0,2.0,5.0,4.0,,7.0,12.0,4.0,20.0,20.0,1.0,2.0,,2.0,12.0,,2.0,4.0,7.0,,,2.0,3.0,16.0,2.0,2.0,0.5833333333333334,0.5,0.53125,0.5,0.5882352941176471,0.5,0.25,0.4,0.5,,77.24137931034484,17.571428571428573,19.714285714285715,17.357142857142858,16.857142857142858,0.3125,0.125,0.5,0.5,0.3125,0.25,,0.5625,0.492121875,0.4313,0.1,8.825000000000001,24.9,0.14285714285714285,2.0,4.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,4.0,2.0,3.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,0.14285714285714285,0.2,1.0,0.25,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4,0.6666666666666666,0.3333333333333333,0.375,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.125,0.5,0.8,0.8,0.25,0.4,0.4,0.25,0.25,1.0,1.0,0.6666666666666666,0.25,0.5556,0.11764705882352941,0.15384615384615385,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2013,2012-13,True
101128-201166-201600-201976-2568,1610612745,"Francisco Garcia, Aaron Brooks, Omer Asik, Patrick Beverley, Carlos Delfino","Garcia, Brooks, Asik, Beverley, Delfino",101128-201166-201600-201976-2568,HOU,263.0,1,4.0,-1.0,8.0,9.0,,,17.0,2.0,,2.0,1.0,1.0,,1.0,5.0,3.0,6.0,7.0,,,,,,,2.0,2.0,4.0,1.0,1.0,2.0,4.0,3.0,,,0.2,,0.3125,,0.3333333333333333,,0.375,1.0,1.0,1.0,93.07984790874524,18.75,12.555555555555555,17.375,12.555555555555555,0.25,0.25,,,0.125,0.125,,0.625,0.48365625,,,6.32,23.866666666666664,,2.0,,,,1.0,,1.0,1.0,,1.0,3.0,2.0,3.0,,1.0,,1.0,1.0,2.0,,,5.0,1.0,1.0,,2.0,,2.0,1.0,1.0,,2.0,,1.0,,,,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,0.75,0.75,0.25,,0.5,0.3333333333333333,,0.5,1.0,,,,,,,,1.0,1.0,,,,,,,0.52745,0.1111111111111111,0.16666666666666666,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.5,1.0,1.0,0.25,0.5,0.5,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2013,2012-13,True
101128-201166-201600-202718-2568,1610612745,"Francisco Garcia, Aaron Brooks, Omer Asik, Chandler Parsons, Carlos Delfino","Garcia, Brooks, Asik, Parsons, Delfino",101128-201166-201600-202718-2568,HOU,97.0,1,2.0,1.0,3.0,3.0,,,6.0,,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,3.0,2.0,,,,,2.0,,,2.0,3.0,,,,1.0,3.0,,,0.5,,0.3333333333333333,,0.375,,0.3333333333333333,,1.0,,89.0721649484536,19.666666666666668,12.666666666666666,18.0,12.666666666666666,,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.47065,,,16.25,25.1,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,2.0,1.0,,,,,,2.0,,1.0,,,,,,,,,,,,,1.0,1.0,,0.5,,,,,1.0,,,,,,,,,,,,,,0.57675,0.25,0.3333333333333333,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2013,2012-13,True
101128-201166-201935-201976-202962,1610612745,"Francisco Garcia, Aaron Brooks, James Harden, Patrick Beverley, Greg Smith","Garcia, Brooks, Harden, Beverley, Smith",101128-201166-201935-201976-202962,HOU,67.0,1,1.0,-2.0,1.0,2.0,1.0,2.0,3.0,1.0,,,,,,1.0,1.0,,2.0,4.0,1.0,1.0,,2.0,,,,,,,,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,64.4776119402985,21.0,23.0,21.0,23.0,1.0,,,,,,,1.0,0.6773,0.6773,1.0,0.6,,1.0,,1.0,,,,,,,,,,2.0,,,,,1.0,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2013,2012-13,True
101128-201166-201935-202718-203093,1610612745,"Francisco Garcia, Aaron Brooks, James Harden, Chandler Parsons, Terrence Jones","Garcia, Brooks, Harden, Parsons, Jones",101128-201166-201935-202718-203093,HOU,488.0,1,8.0,-9.0,17.0,17.0,12.0,4.0,34.0,2.0,2.0,4.0,,4.0,4.0,3.0,6.0,5.0,16.0,25.0,3.0,4.0,4.0,10.0,6.0,,3.0,5.0,6.0,1.0,2.0,3.0,4.0,14.0,10.0,12.0,0.5,0.75,0.4090909090909091,0.375,0.5333333333333333,0.5,0.45454545454545453,0.6,0.625,0.3333333333333333,100.32786885245902,16.0,12.705882352941176,16.0,12.0,0.18181818181818182,0.36363636363636365,0.5,1.0,,0.36363636363636365,0.5,0.6363636363636364,0.4859318181818182,0.4814375,0.625,6.1000000000000005,25.48,0.7058823529411765,1.0,1.0,,,,,1.0,7.0,,,2.0,,3.0,,4.0,,,1.0,1.0,,,3.0,1.0,,2.0,1.0,,1.0,,2.0,,8.0,,3.0,2.0,1.0,2.0,1.0,,,1.0,0.2,0.2,,,1.0,,0.6666666666666666,0.25,0.14285714285714285,,,0.25,1.0,,,0.5,0.5,0.5,,,,,,,,,,,0.21428571428571427,0.3333333333333333,0.125,1.0,1.0,,,,,2.0,1.0,,1.0,,,,0.3333333333333333,,1.0,,0.09090909090909091,1.0,1.0,1.0,,,,,,1.0,,1.0,1.0,,0.125,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2013,2012-13,True
101128-201166-201935-202962-2568,1610612745,"Francisco Garcia, Aaron Brooks, James Harden, Greg Smith, Carlos Delfino","Garcia, Brooks, Harden, Smith, Delfino",101128-201166-201935-202962-2568,HOU,91.0,1,2.0,3.0,4.0,4.0,4.0,,8.0,,1.0,1.0,1.0,,,1.0,2.0,,4.0,1.0,1.0,2.0,,4.0,2.0,,,3.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,0.5,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,,,1.0,,126.5934065934066,13.5,9.25,13.5,9.25,,0.5,1.0,1.0,0.5,,,,0.4106,0.4106,1.0,13.5,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2013,2012-13,True
101128-201166-201976-202341-203093,1610612745,"Francisco Garcia, Aaron Brooks, Patrick Beverley, James Anderson, Terrence Jones","Garcia, Brooks, Beverley, Anderson, Jones",101128-201166-201976-202341-203093,HOU,208.0,1,3.0,,6.0,6.0,4.0,,12.0,3.0,,1.0,,1.0,,1.0,4.0,2.0,7.0,7.0,1.0,3.0,1.0,7.0,2.0,,2.0,3.0,4.0,,,,2.0,5.0,7.0,4.0,0.25,0.3333333333333333,0.4166666666666667,0.625,0.5,0.7,0.3333333333333333,1.0,0.75,1.0,83.07692307692308,20.666666666666668,14.0,20.5,13.333333333333334,0.5,0.16666666666666666,,,,0.16666666666666666,,0.8333333333333334,0.4880166666666667,0.5080125,1.0,5.225,23.2,0.6666666666666666,1.0,1.0,1.0,1.0,,,1.0,2.0,1.0,1.0,2.0,,3.0,2.0,1.0,,,1.0,1.0,,,3.0,,1.0,1.0,1.0,,,,,,2.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,0.5,,0.25,0.5,,,1.0,1.0,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,1.0,1.0,,0.5479,0.14285714285714285,0.2,0.2857142857142857,1.0,1.0,,,,,,1.0,,,,,,,,,,0.16666666666666666,1.0,1.0,1.0,,,,,,,,1.0,2.0,,0.5,0.5,,2.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2013,2012-13,True
101128-201166-201976-202718-202962,1610612745,"Francisco Garcia, Aaron Brooks, Patrick Beverley, Chandler Parsons, Greg Smith","Garcia, Brooks, Beverley, Parsons, Smith",101128-201166-201976-202718-202962,HOU,118.0,1,2.0,9.0,5.0,5.0,4.0,4.0,10.0,3.0,,,,1.0,1.0,2.0,3.0,1.0,11.0,2.0,2.0,3.0,1.0,9.0,4.0,,,3.0,4.0,,,1.0,3.0,9.0,9.0,4.0,0.6666666666666666,0.6666666666666666,0.875,0.875,0.9166666666666666,0.9,0.25,,1.0,,122.03389830508475,12.6,11.0,12.4,11.0,0.75,,,,,0.25,0.25,1.0,0.575875,0.575875,0.8181818181818182,1.2666666666666666,24.6,0.8,1.0,2.0,1.0,1.0,,1.0,1.0,4.0,1.0,1.0,2.0,,3.0,2.0,1.0,1.0,,1.0,1.0,1.0,,3.0,,1.0,2.0,1.0,,,,,,5.0,1.0,3.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,,0.6666666666666666,0.6666666666666666,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.6341,0.5,0.6,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,1.0,0.75,0.6666666666666666,,2.0,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2013,2012-13,True
101128-201166-201976-202962-2568,1610612745,"Francisco Garcia, Aaron Brooks, Patrick Beverley, Greg Smith, Carlos Delfino","Garcia, Brooks, Beverley, Smith, Delfino",101128-201166-201976-202962-2568,HOU,58.0,1,1.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,,,,1.0,3.0,,2.0,1.0,1.0,3.0,,2.0,2.0,,1.0,2.0,3.0,,,,,,2.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.5,0.6666666666666666,1.0,99.3103448275862,8.0,21.0,8.0,16.0,0.3333333333333333,0.6666666666666666,0.5,0.5,,,,0.3333333333333333,0.3591,0.3591,1.0,6.966666666666666,,1.0,1.0,,,,,,,,1.0,1.0,2.0,,,2.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,0.5,1.0,,0.5,,1.0,,,1.0,,,,,,,,,,,,,,0.3677,,,1.0,,,,,,,1.0,,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2013,2012-13,True
