EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,Offensive Fouls Drawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PlusMinus,PenaltyOffPoss,PenaltyDefPoss,ShortMidRangeFGM,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,FTDefRebounds,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,DefFTReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,LongMidRangeFGM,HeaveAttempts,Fg2aBlocked,LongMidRangeAssists,OffThreePtRebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,Loose Ball Fouls Drawn,Technical Free Throw Trips,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,LiveBallTurnovers,BadPassTurnovers,BlockedAtRim,3SecondViolations,LiveBallTurnoverPct,DefCorner3ReboundPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Fg3aBlocked,LostBallSteals,PenaltyTurnovers,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,Arc3PctBlocked,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,NonShootingFoulsDrawn,BlockedShortMidRange,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PtsUnassisted3s,Charge Fouls Drawn,PtsPutbacks,LostBallTurnovers,OffensiveGoaltends,OffArc3ReboundPct,SelfOReb,Travels,Blocked3s,BlockedArc3,BlockedCorner3,SelfORebPct,Offensive Fouls,SecondChanceTurnovers,BlockingFoulsDrawn,Corner3PctBlocked,StepOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,SecondChanceArc3FGM,SecondChanceArc3FGA,BadPassOutOfBoundsTurnovers,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallOutOfBoundsTurnovers,BlockingFouls,Charge Fouls,ShortMidRangePctBlocked,team_id,year,season,team_vs
1889-201147-201576-201951-202702,1610612743,"Andre Miller, Corey Brewer, Anthony Randolph, Ty Lawson, Kenneth Faried","Miller, Brewer, Randolph, Lawson, Faried",1889-201147-201576-201951-202702,DEN,47.0,1,1.0,1.0,2.0,,3,1.0,1.0,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,3.0,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,91.91489361702128,28.0,9.5,28.0,9.5,1.0,1.0,1.0,,,,,1.0,0.3577,,3.1,,2.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2013,2012-13,True
1889-201147-201576-202702-2738,1610612743,"Andre Miller, Corey Brewer, Anthony Randolph, Kenneth Faried, Andre Iguodala","Miller, Brewer, Randolph, Faried, Iguodala",1889-201147-201576-202702-2738,DEN,302.0,2,5.0,9.0,10.0,3.0,19,4.0,6.0,1.0,2.0,1.0,4.0,9.0,2.0,14.0,19.0,4.0,4.0,2.0,3.0,2.0,7.0,4.0,1.0,1.0,3.0,4.0,7.0,1.0,,10.0,0.5,0.6666666666666666,0.4444444444444444,0.6363636363636364,0.6363636363636364,0.18181818181818182,0.5,0.8,1.0,0.6666666666666666,0.8,0.5,,,1.0,90.59602649006622,18.11111111111111,13.9,16.77777777777778,13.6,0.5454545454545454,0.6666666666666666,0.6666666666666666,0.5,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.7272727272727273,0.50315,0.515075,5.988888888888889,25.05,-5.0,,3.0,,1.0,,,1.0,1.0,,,2.0,,,4.0,,,,,,,4.0,3.0,1.0,1.0,1.0,,1.0,,1.0,4.0,7.0,,,,,,,,,,0.5,1.0,,1.0,,,0.5,,0.5,1.0,0.5,,,,,1.0,1.0,1.0,0.09090909090909091,1.0,1.0,,,,,,1.0,,,,,0.2857142857142857,,,,,,,,,,1.0,2.0,1.0,,,,,1.0,,,,,1.0,,,,0.5,,,,,,,1.0,1.0,,,,,2.0,3.0,,,2.0,,,,,,,,0.5,0.5,0.75,0.6666666666666666,0.5,,,,3.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2013,2012-13,True
1889-201147-201580-201585-201951,1610612743,"Andre Miller, Corey Brewer, JaVale McGee, Kosta Koufos, Ty Lawson","Miller, Brewer, McGee, Koufos, Lawson",1889-201147-201580-201585-201951,DEN,161.0,2,3.0,5.0,5.0,1.0,10,2.0,2.0,,,1.0,2.0,2.0,3.0,9.0,2.0,1.0,2.0,1.0,2.0,1.0,5.0,,,3.0,3.0,1.0,4.0,1.0,,7.0,0.5,0.5,1.0,0.7,0.75,0.6,0.75,,,0.75,0.5,,,0.75,,89.44099378881988,13.6,18.6,12.8,14.8,0.4,1.0,1.0,0.5,,,0.2,1.0,0.54028,,2.85,25.066666666666666,7.0,3.0,3.0,,1.0,,,,2.0,,1.0,1.0,2.0,,2.0,1.0,1.0,,1.0,2.0,4.0,2.0,3.0,2.0,,1.0,,1.0,,,1.0,1.0,2.0,1.0,,3.0,,3.0,2.0,4.0,3.0,1.0,0.3333333333333333,,0.3333333333333333,1.0,0.5,1.0,0.6666666666666666,,,,0.6666666666666666,,,,1.0,1.0,1.0,0.4,,,,,,0.5,,,0.481225,0.16666666666666666,0.3333333333333333,,0.2222222222222222,0.4444444444444444,0.6,,,,,1.0,1.0,,,,,,,,0.5,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,0.5,1.0,1.0,1.0,,,1.0,,,,3.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1610612743,2013,2012-13,True
1889-201147-201580-201585-2738,1610612743,"Andre Miller, Corey Brewer, JaVale McGee, Kosta Koufos, Andre Iguodala","Miller, Brewer, McGee, Koufos, Iguodala",1889-201147-201580-201585-2738,DEN,742.0,3,12.0,26.0,26.0,1.0,52,1.0,3.0,5.0,5.0,2.0,7.0,13.0,9.0,26.0,25.0,1.0,8.0,4.0,7.0,1.0,17.0,1.0,1.0,4.0,7.0,1.0,8.0,7.0,,24.0,0.5714285714285714,0.5714285714285714,0.5384615384615384,0.5227272727272727,0.5416666666666666,0.4090909090909091,0.6666666666666666,0.16666666666666666,0.25,0.5,0.09090909090909091,0.5,0.6666666666666666,0.6666666666666666,,100.91644204851751,15.615384615384615,12.923076923076923,15.461538461538462,12.192307692307692,0.13636363636363635,0.3333333333333333,0.5,1.0,0.22727272727272727,0.22727272727272727,0.09090909090909091,0.5454545454545454,0.45675952380952384,0.4709,11.2,27.41111111111111,1.0,16.0,17.0,3.0,1.0,1.0,2.0,2.0,7.0,2.0,4.0,3.0,3.0,,2.0,4.0,8.0,3.0,6.0,,17.0,6.0,9.0,6.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,6.0,4.0,2.0,,3.0,,5.0,3.0,17.0,16.0,1.0,0.3333333333333333,0.5,0.375,0.5,0.6071428571428571,1.0,0.6071428571428571,1.0,,,0.6,0.6,0.6,0.3333333333333333,0.5,0.5,1.0,0.3181818181818182,0.2857142857142857,0.2857142857142857,1.0,0.14285714285714285,0.5,0.2857142857142857,0.5,0.3333333333333333,0.4515730769230769,0.08333333333333333,0.13333333333333333,,0.07692307692307693,0.6538461538461539,0.6153846153846154,3.0,1.0,1.0,2.0,,3.0,2.0,2.0,4.0,,,0.07692307692307693,0.3333333333333333,,,,0.6,0.6,0.6666666666666666,2.0,1.0,2.0,,0.5,1.0,,2.0,,1.0,3.0,,2.0,,,0.14285714285714285,,1.0,1.0,,,1.0,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,2.0,,1.0,,,1.0,1.0,2.0,1.0,1.0,0.1,,,,,,,,,,,,,,,,,1610612743,2013,2012-13,True
1889-201147-201580-201951-202702,1610612743,"Andre Miller, Corey Brewer, JaVale McGee, Ty Lawson, Kenneth Faried","Miller, Brewer, McGee, Lawson, Faried",1889-201147-201580-201951-202702,DEN,412.0,3,7.0,14.0,13.0,1.0,27,1.0,2.0,3.0,5.0,1.0,7.0,10.0,4.0,20.0,17.0,1.0,6.0,3.0,5.0,1.0,12.0,1.0,1.0,2.0,4.0,1.0,5.0,,,18.0,0.42857142857142855,0.42857142857142855,0.7,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.5,0.375,0.2,,0.25,,,94.36893203883496,12.428571428571429,18.307692307692307,12.214285714285714,16.53846153846154,0.14285714285714285,0.5,0.5,1.0,0.21428571428571427,0.35714285714285715,0.07142857142857142,0.42857142857142855,0.4973571428571429,0.3729,12.01,25.275,3.0,4.0,,2.0,1.0,,,1.0,3.0,1.0,2.0,2.0,,,2.0,1.0,2.0,1.0,2.0,,5.0,8.0,6.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,6.0,,,,,,,,5.0,4.0,1.0,0.5,0.5,0.5,0.5,0.625,1.0,0.625,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,1.0,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,,,0.5,0.5,0.3333333333333333,0.5413125,,,,0.1,0.25,0.2857142857142857,4.0,,,1.0,,2.0,2.0,1.0,1.0,,,,,,1.0,,0.8,0.8,0.25,,,,,,0.5,1.0,1.0,,,,1.0,,,,0.25,1.0,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612743,2013,2012-13,True
1889-201147-201580-201951-2738,1610612743,"Andre Miller, Corey Brewer, JaVale McGee, Ty Lawson, Andre Iguodala","Miller, Brewer, McGee, Lawson, Iguodala",1889-201147-201580-201951-2738,DEN,31.0,1,1.0,1.0,1.0,,2,,,,,,,,,2.0,,,,,,,,,,,,,,2.0,,2.0,,,,,1.0,,,,,,,,,,,92.9032258064516,9.0,22.0,9.0,22.0,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,2.0,,,,,,,2.0,2.0,,,,,,,,,,,1.0,2.0,,,,,,,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2013,2012-13,True
1889-201147-201580-202702-2738,1610612743,"Andre Miller, Corey Brewer, JaVale McGee, Kenneth Faried, Andre Iguodala","Miller, Brewer, McGee, Faried, Iguodala",1889-201147-201580-202702-2738,DEN,364.0,2,6.0,11.0,12.0,2.0,23,,,3.0,4.0,1.0,3.0,7.0,3.0,9.0,12.0,2.0,2.0,1.0,2.0,,5.0,,1.0,3.0,5.0,2.0,7.0,5.0,,7.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.45,0.45,0.3,1.0,,0.5,0.8,0.4,,,,1.0,90.98901098901099,15.636363636363637,16.0,14.727272727272727,15.666666666666666,,,,,0.3,0.4,0.1,0.3,0.43259499999999995,0.3553,13.014285714285714,24.46666666666667,-3.0,,1.0,2.0,,,,1.0,2.0,,,1.0,,,2.0,,,,,,,4.0,3.0,2.0,1.0,1.0,1.0,,1.0,1.0,2.0,4.0,,,,,,,,,,1.0,0.3333333333333333,,0.3333333333333333,,,0.5,,1.0,,1.0,,0.6666666666666666,0.6666666666666666,0.5,,,,0.2,0.5,0.5,1.0,,,,,0.5,,,,,0.2222222222222222,,,1.0,,,,2.0,1.0,1.0,2.0,4.0,,,,,1.0,,1.0,0.25,0.25,,2.0,,,,0.5,,,,1.0,,,,,0.3333333333333333,,,,,,,,1.0,,,,,,,,0.5,0.5,,,,,,,,1.0,,2.0,,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1610612743,2013,2012-13,True
1889-201147-201585-201951-202702,1610612743,"Andre Miller, Corey Brewer, Kosta Koufos, Ty Lawson, Kenneth Faried","Miller, Brewer, Koufos, Lawson, Faried",1889-201147-201585-201951-202702,DEN,335.0,4,6.0,11.0,12.0,2.0,23,1.0,2.0,3.0,2.0,,3.0,7.0,2.0,12.0,11.0,1.0,4.0,2.0,2.0,1.0,4.0,2.0,1.0,4.0,5.0,2.0,7.0,2.0,,10.0,0.6666666666666666,1.0,0.42857142857142855,0.5,0.5454545454545454,0.2222222222222222,0.8,0.5,1.0,0.8333333333333334,0.4,0.5,1.0,0.6666666666666666,,98.86567164179105,12.545454545454545,16.416666666666668,12.545454545454545,16.0,0.2222222222222222,0.5,0.5,1.0,0.3333333333333333,0.2222222222222222,,0.4444444444444444,0.4696666666666667,0.5427,8.914285714285715,25.85,1.0,6.0,3.0,2.0,,,,1.0,2.0,1.0,2.0,1.0,3.0,,2.0,1.0,3.0,1.0,2.0,,5.0,2.0,,2.0,1.0,,,,1.0,,1.0,1.0,4.0,2.0,,2.0,,2.0,1.0,5.0,6.0,,0.5,0.5,0.5,0.3333333333333333,0.5,1.0,0.5,,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,0.5,,,,0.2222222222222222,0.5,0.5,,,,0.4,0.5,0.5,0.44442000000000004,0.18181818181818182,0.2222222222222222,,0.16666666666666666,0.4166666666666667,0.5454545454545454,,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,1.0,1.0,2.0,,0.5,1.0,,1.0,,,2.0,,,,,0.2,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,3.0,,2.0,,,,1.0,,,,,0.2,,1.0,,,1.0,,,,,,,,,,,,1610612743,2013,2012-13,True
1889-201147-201585-202702-2738,1610612743,"Andre Miller, Corey Brewer, Kosta Koufos, Kenneth Faried, Andre Iguodala","Miller, Brewer, Koufos, Faried, Iguodala",1889-201147-201585-202702-2738,DEN,521.0,2,9.0,17.0,16.0,4.0,33,4.0,6.0,3.0,4.0,1.0,6.0,13.0,3.0,17.0,23.0,2.0,10.0,5.0,5.0,3.0,10.0,3.0,2.0,1.0,3.0,4.0,7.0,3.0,,15.0,0.8333333333333334,1.0,0.46153846153846156,0.375,0.4722222222222222,0.1875,1.0,0.42857142857142855,0.6666666666666666,0.75,0.4444444444444444,0.5,,1.0,0.6666666666666666,91.20921305182341,16.764705882352942,14.75,15.529411764705882,14.1875,0.375,0.6666666666666666,0.8,0.75,0.1875,0.25,0.0625,0.5625,0.517359375,0.5516166666666666,7.300000000000001,25.2,-6.0,6.0,5.0,2.0,,,,,2.0,,1.0,,5.0,,2.0,1.0,4.0,,1.0,4.0,6.0,2.0,,2.0,,,,,2.0,,2.0,2.0,5.0,2.0,,,,,,6.0,6.0,,,,,0.25,0.2,0.3333333333333333,0.42857142857142855,,,,,0.6666666666666666,0.6666666666666666,1.0,,,,0.125,,,,,,0.2,,,0.52398,0.11764705882352941,0.14285714285714285,,0.11764705882352941,0.35294117647058826,0.35294117647058826,,,1.0,,1.0,2.0,1.0,2.0,4.0,,,0.07692307692307693,0.16666666666666666,0.5,0.5,,,,,2.0,1.0,,,0.5,,1.0,2.0,,1.0,1.0,,,,,0.4,0.5,1.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,0.5,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,,,,,2.0,1.0,,0.5,,,,,,,,2.0,,,,1.0,,,,,,,,,,,1610612743,2013,2012-13,True
1889-201147-201951-202702-202933,1610612743,"Andre Miller, Corey Brewer, Ty Lawson, Kenneth Faried, Julyan Stone","Miller, Brewer, Lawson, Faried, Stone",1889-201147-201951-202702-202933,DEN,171.0,1,3.0,4.0,4.0,,8,,,2.0,2.0,,3.0,4.0,,6.0,4.0,,2.0,1.0,1.0,,2.0,,,2.0,2.0,,2.0,3.0,,6.0,0.3333333333333333,0.3333333333333333,0.75,0.75,0.75,,1.0,,,1.0,,,,1.0,,67.36842105263158,19.75,23.0,19.75,23.0,,,,,0.5,0.5,,,0.37195,,13.525,,2.0,,3.0,2.0,,,,,,,,,,,,,,,,,,4.0,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2013,2012-13,True
1889-201147-201951-203095-2738,1610612743,"Andre Miller, Corey Brewer, Ty Lawson, Evan Fournier, Andre Iguodala","Miller, Brewer, Lawson, Fournier, Iguodala",1889-201147-201951-203095-2738,DEN,19.0,1,,1.0,2.0,,3,,,,,,,,,,2.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,227.3684210526316,15.0,2.0,15.0,2.0,,,,,,,,,,,,,-2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2013,2012-13,True
1889-201147-202702-202933-2738,1610612743,"Andre Miller, Corey Brewer, Kenneth Faried, Julyan Stone, Andre Iguodala","Miller, Brewer, Faried, Stone, Iguodala",1889-201147-202702-202933-2738,DEN,86.0,1,1.0,1.0,2.0,,3,,,,1.0,,1.0,1.0,,2.0,2.0,,,,,,,,1.0,1.0,2.0,,2.0,1.0,,2.0,,,1.0,1.0,1.0,,0.5,,1.0,0.6666666666666666,,,1.0,,,50.23255813953488,24.0,31.0,24.0,21.5,,,,,,1.0,,,0.3932,,15.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2013,2012-13,True
1889-201163-201576-201951-2738,1610612743,"Andre Miller, Wilson Chandler, Anthony Randolph, Ty Lawson, Andre Iguodala","Miller, Chandler, Randolph, Lawson, Iguodala",1889-201163-201576-201951-2738,DEN,32.0,1,1.0,,1.0,,1,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,45.0,,20.0,,20.0,,,,,,,,,,,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2013,2012-13,True
1889-201163-201580-201951-203095,1610612743,"Andre Miller, Wilson Chandler, JaVale McGee, Ty Lawson, Evan Fournier","Miller, Chandler, McGee, Lawson, Fournier",1889-201163-201580-201951-203095,DEN,37.0,1,1.0,2.0,1.0,,3,1.0,1.0,,,,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,116.75675675675676,7.5,22.0,7.5,22.0,1.0,1.0,1.0,,,,,1.0,0.3859,,3.7,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2013,2012-13,True
1889-201163-201580-201951-2738,1610612743,"Andre Miller, Wilson Chandler, JaVale McGee, Ty Lawson, Andre Iguodala","Miller, Chandler, McGee, Lawson, Iguodala",1889-201163-201580-201951-2738,DEN,1561.0,6,26.0,50.0,54.0,7.0,104,6.0,13.0,4.0,9.0,6.0,11.0,26.0,13.0,48.0,58.0,2.0,8.0,4.0,8.0,3.0,20.0,5.0,2.0,13.0,19.0,6.0,25.0,14.0,1.0,35.0,0.36363636363636365,0.4,0.4230769230769231,0.5128205128205128,0.5454545454545454,0.3333333333333333,0.6190476190476191,0.3333333333333333,0.5,0.6,0.2727272727272727,0.2857142857142857,0.3333333333333333,1.0,0.5,95.93850096092248,15.22,14.814814814814815,14.18,14.5,0.3333333333333333,0.46153846153846156,0.46153846153846156,0.5,0.10256410256410256,0.23076923076923078,0.15384615384615385,0.6666666666666666,0.4971884615384616,0.5620375,8.634615384615385,25.192307692307693,-10.0,15.0,16.0,3.0,2.0,1.0,2.0,4.0,7.0,3.0,3.0,6.0,8.0,,13.0,3.0,7.0,4.0,5.0,1.0,19.0,14.0,12.0,7.0,4.0,4.0,2.0,2.0,1.0,4.0,6.0,14.0,13.0,8.0,,5.0,,5.0,4.0,19.0,15.0,0.6666666666666666,0.46153846153846156,0.8,0.46153846153846156,0.42857142857142855,0.75,1.3,0.7916666666666666,1.0,,1.0,0.8,0.75,0.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.1794871794871795,0.5714285714285714,0.5714285714285714,0.5,0.16666666666666666,0.5,0.25,1.0,0.5714285714285714,0.5151875,0.18181818181818182,0.25806451612903225,,0.2708333333333333,0.3958333333333333,0.3,2.0,,,,1.0,4.0,2.0,8.0,12.0,,,,,0.14285714285714285,0.42857142857142855,0.25,0.2222222222222222,0.2222222222222222,,4.0,1.0,3.0,,0.3333333333333333,,2.0,3.0,,2.0,5.0,1.0,2.0,,,0.25,0.6666666666666666,1.0,1.0,1.0,1.0,2.0,3.0,3.0,,2.0,,,1.0,1.0,1.3,0.2,1.0,,0.2,1.0,1.0,6.0,1.0,2.0,3.0,,,,1.0,,,,,2.0,2.0,,,,3.0,2.0,2.0,4.0,0.4,1.0,1.0,,,,,1610612743,2013,2012-13,True
1889-201163-201585-201951-203095,1610612743,"Andre Miller, Wilson Chandler, Kosta Koufos, Ty Lawson, Evan Fournier","Miller, Chandler, Koufos, Lawson, Fournier",1889-201163-201585-201951-203095,DEN,78.0,1,1.0,3.0,3.0,1.0,6,,1.0,1.0,,1.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,,2.0,1.0,,1.0,1.0,1.0,2.0,1.0,,3.0,1.0,1.0,0.5,0.3333333333333333,0.375,0.3333333333333333,1.0,0.5,,1.0,0.3333333333333333,,1.0,,,110.76923076923076,16.666666666666668,9.333333333333334,12.0,9.333333333333334,0.3333333333333333,,,,0.3333333333333333,,0.3333333333333333,0.6666666666666666,0.5037666666666667,0.5004,7.7,23.4,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,0.25,0.3333333333333333,,,,,,,1.0,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2013,2012-13,True
