EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefTwoPtRebounds,DefRebounds,Rebounds,Fouls,FoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceArc3FGA,FtPoints,SecondChanceFG2A,SecondChanceFG3A,PtsAssisted2s,PtsAssisted3s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,BadPassTurnovers,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,PenaltyFtPoints,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG2M,SecondChanceFG3M,SecondChancePoints,PtsPutbacks,FTDefRebounds,Steals,BadPassSteals,Loose Ball Fouls Drawn,Technical Free Throw Trips,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,DefFTReboundPct,SecondChanceAtRimAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SecondChancePointsPct,OffCorner3ReboundPct,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,SecondChanceFtPoints,BlockingFouls,Charge Fouls Drawn,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,ShortMidRangeAssists,LostBallSteals,StepOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls Drawn,BlockedLongMidRange,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Defensive 3 Seconds Violations,Travels,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,LongMidRangePctBlocked,SelfOReb,SelfORebPct,SecondChanceAtRimPctAssisted,team_id,year,season,team_vs
101128-201166-201976-203093-2568,1610612745,"Francisco Garcia, Aaron Brooks, Patrick Beverley, Terrence Jones, Carlos Delfino","Garcia, Brooks, Beverley, Jones, Delfino",101128-201166-201976-203093-2568,HOU,11.0,1,,-2.0,,1.0,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,130.9090909090909,,11.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2013,2012-13,False
101128-201166-202341-202700-203093,1610612745,"Francisco Garcia, Aaron Brooks, James Anderson, Donatas Motiejunas, Terrence Jones","Garcia, Brooks, Anderson, Motiejunas, Jones",101128-201166-202341-202700-203093,HOU,285.0,1,5.0,4.0,11.0,10.0,5.0,10.0,21.0,,2.0,,,1.0,5.0,,1.0,3.0,5.0,1.0,5.0,13.0,9.0,1.0,1.0,,1.0,5.0,2.0,,5.0,1.0,2.0,3.0,5.0,2.0,5.0,10.0,5.0,5.0,0.2,,0.2,0.6,1.0,0.45,0.5,0.5416666666666666,0.625,0.5,1.0,1.0,1.0,1.0,106.10526315789474,13.363636363636363,13.8,12.272727272727273,13.8,0.2,,,,,,0.5,0.2,0.2,0.5,,0.8,0.2,0.591335,0.666875,0.38461538461538464,4.779999999999999,24.580000000000002,0.45454545454545453,2.0,3.0,3.0,1.0,,,1.0,4.0,1.0,1.0,4.0,3.0,,2.0,1.0,3.0,1.0,,2.0,,7.0,1.0,1.0,,2.0,1.0,,,,1.0,,1.0,,4.0,1.0,1.0,0.6666666666666666,1.0,1.0,,,1.0,0.5,,0.25,0.3333333333333333,,0.5,,0.25,,0.3,1.0,1.0,0.6666666666666666,,,,,,1.0,0.5,0.5,0.5907,0.1,0.2,1.0,,1.0,1.0,1.0,1.0,,,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,,1.0,,3.0,2.0,1.0,,,1.0,,,1.0,,1.0,0.5,0.75,,1.0,1.0,,,0.5,1.0,,0.23076923076923078,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2013,2012-13,False
101128-201166-202718-202962-2568,1610612745,"Francisco Garcia, Aaron Brooks, Chandler Parsons, Greg Smith, Carlos Delfino","Garcia, Brooks, Parsons, Smith, Delfino",101128-201166-202718-202962-2568,HOU,399.0,2,7.0,-6.0,12.0,15.0,3.0,4.0,27.0,1.0,1.0,,,1.0,2.0,,,2.0,5.0,2.0,4.0,11.0,17.0,1.0,1.0,,1.0,2.0,2.0,,2.0,1.0,1.0,4.0,4.0,2.0,3.0,11.0,2.0,3.0,0.5,,0.5,0.4,1.0,0.5555555555555556,0.5,0.55,0.5,0.4444444444444444,0.3333333333333333,0.5714285714285714,1.0,,97.44360902255639,15.0,14.6,14.916666666666666,14.266666666666667,0.1111111111111111,1.0,1.0,,,,0.2222222222222222,0.5,0.5,,,0.8888888888888888,0.5,0.48725,0.490575,0.18181818181818182,4.14,24.175,0.25,1.0,1.0,4.0,,1.0,2.0,,1.0,,,2.0,6.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,,8.0,,,3.0,,1.0,,,,1.0,,2.0,,2.0,,1.0,0.5,0.5,1.0,0.4,0.5,1.0,,0.75,,,,,,,1.0,0.4444444444444444,0.25,0.5,1.0,,0.2222222222222222,0.5,0.5,1.0,1.0,,,,0.1,0.16666666666666666,1.0,,2.0,1.0,3.0,2.0,,0.5,0.6666666666666666,,,,,,,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,0.5,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2013,2012-13,False
101128-201600-201935-201976-202718,1610612745,"Francisco Garcia, Omer Asik, James Harden, Patrick Beverley, Chandler Parsons","Garcia, Asik, Harden, Beverley, Parsons",101128-201600-201935-201976-202718,HOU,4665.0,4,78.0,28.0,149.0,148.0,31.0,18.0,297.0,8.0,22.0,1.0,5.0,17.0,39.0,1.0,4.0,35.0,69.0,25.0,53.0,181.0,153.0,5.0,10.0,3.0,8.0,38.0,34.0,21.0,39.0,17.0,29.0,52.0,72.0,32.0,48.0,156.0,38.0,31.0,0.4716981132075472,0.375,0.4716981132075472,0.5072463768115942,0.5,0.5942622950819673,0.5277777777777778,0.6241379310344828,0.6333333333333333,0.4344262295081967,0.7837837837837838,0.7647058823529411,0.7777777777777778,0.7692307692307693,91.67845659163987,14.355704697986576,17.06756756756757,13.677852348993289,16.39864864864865,0.18032786885245902,0.36363636363636365,0.4,0.040983606557377046,0.2,0.2,0.319672131147541,0.4358974358974359,0.4358974358974359,0.2222222222222222,0.25,0.7786885245901639,0.4358974358974359,0.5351504132231405,0.5678764705882353,0.20994475138121546,5.017391304347826,25.00943396226415,0.2080536912751678,20.0,26.0,42.0,7.0,8.0,14.0,2.0,36.0,10.0,3.0,36.0,54.0,6.0,18.0,18.0,36.0,11.0,7.0,16.0,,90.0,8.0,12.0,23.0,20.0,10.0,3.0,14.0,6.0,24.0,2.0,11.0,2.0,52.0,5.0,21.0,0.5142857142857142,0.5625,0.72,0.08695652173913043,0.09523809523809523,0.4166666666666667,0.35294117647058826,0.7419354838709677,0.2857142857142857,0.3225806451612903,0.5,0.2857142857142857,,0.2727272727272727,0.7894736842105263,0.3442622950819672,0.6190476190476191,0.6842105263157895,0.6153846153846154,,0.11475409836065574,0.5714285714285714,0.5714285714285714,0.875,0.6470588235294118,0.5384615384615384,0.15384615384615385,0.52375625,0.15217391304347827,0.24705882352941178,4.0,3.0,8.0,5.0,8.0,7.0,0.8,0.6666666666666666,0.875,19.0,7.0,1.0,4.0,4.0,6.0,4.0,2.0,4.0,3.0,25.0,6.0,,16.0,9.0,3.0,1.0,1.0,,1.0,0.4,0.6538461538461539,0.6578947368421053,0.09090909090909091,,0.5714285714285714,1.0,1.0,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.13812154696132597,0.3333333333333333,1.0,3.0,8.0,1.0,,,,1.0,1.0,2.0,2.0,7.0,2.0,2.0,1.0,5.0,2.0,0.25,0.07692307692307693,1.0,1.0,0.5,,,,,,,,,,,,1610612745,2013,2012-13,False
101128-201600-201935-201976-2568,1610612745,"Francisco Garcia, Omer Asik, James Harden, Patrick Beverley, Carlos Delfino","Garcia, Asik, Harden, Beverley, Delfino",101128-201600-201935-201976-2568,HOU,339.0,2,6.0,-6.0,11.0,10.0,1.0,2.0,21.0,1.0,1.0,,,,4.0,,,2.0,3.0,,4.0,6.0,12.0,,,,,2.0,4.0,,4.0,,1.0,3.0,4.0,5.0,1.0,4.0,2.0,1.0,,,,0.6666666666666666,,0.2857142857142857,,0.375,1.0,0.5714285714285714,0.5,0.6,,1.0,89.20353982300884,16.09090909090909,16.2,15.818181818181818,15.1,0.14285714285714285,1.0,1.0,,,,0.5714285714285714,,,,,0.8571428571428571,,0.5294642857142857,,0.3333333333333333,5.2,24.55,0.09090909090909091,1.0,1.0,2.0,,,,,2.0,1.0,,,,1.0,,,,,,,,,,1.0,2.0,1.0,2.0,,2.0,1.0,4.0,,1.0,,2.0,,,,,,0.3333333333333333,0.5,0.5,1.0,0.6666666666666666,,0.2,1.0,,,,,0.2857142857142857,0.5,1.0,,,,,,,,,,0.4308,,,1.0,1.0,,,,,,1.0,,2.0,1.0,1.0,,,,,,1.0,,2.0,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1610612745,2013,2012-13,False
101128-201600-201935-202391-202718,1610612745,"Francisco Garcia, Omer Asik, James Harden, Jeremy Lin, Chandler Parsons","Garcia, Asik, Harden, Lin, Parsons",101128-201600-201935-202391-202718,HOU,212.0,2,4.0,-5.0,7.0,9.0,5.0,1.0,16.0,1.0,1.0,,,1.0,4.0,1.0,3.0,1.0,1.0,1.0,4.0,9.0,14.0,,,1.0,3.0,6.0,2.0,,4.0,1.0,3.0,3.0,4.0,2.0,3.0,9.0,6.0,5.0,0.25,0.3333333333333333,0.25,1.0,,0.5,0.5,0.6428571428571429,0.6,0.8,0.5,0.5,,0.75,108.67924528301887,14.857142857142858,12.0,14.142857142857142,11.555555555555555,0.2,1.0,1.0,,,,0.8,0.25,0.25,1.0,0.3333333333333333,0.8,0.25,0.5047699999999999,0.54115,0.6666666666666666,9.5,26.0,0.7142857142857143,1.0,,,,,,1.0,4.0,,1.0,,3.0,,,1.0,1.0,1.0,,,,3.0,1.0,,,1.0,1.0,,,1.0,1.0,,1.0,,5.0,1.0,2.0,,,1.0,,,1.0,,,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,,1.0,,1.0,,0.3333333333333333,1.0,,,,,,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1610612745,2013,2012-13,False
101128-201600-201935-202718-2568,1610612745,"Francisco Garcia, Omer Asik, James Harden, Chandler Parsons, Carlos Delfino","Garcia, Asik, Harden, Parsons, Delfino",101128-201600-201935-202718-2568,HOU,456.0,1,8.0,-1.0,15.0,15.0,13.0,11.0,30.0,,1.0,,,1.0,3.0,1.0,3.0,1.0,3.0,4.0,8.0,18.0,19.0,1.0,3.0,3.0,7.0,13.0,2.0,,3.0,1.0,3.0,6.0,8.0,4.0,4.0,18.0,13.0,13.0,0.5,0.42857142857142855,0.5,0.3333333333333333,0.3333333333333333,0.6363636363636364,0.55,0.6428571428571429,0.5416666666666666,0.7272727272727273,1.0,0.8571428571428571,,1.0,94.73684210526316,13.133333333333333,17.266666666666666,12.2,17.066666666666666,0.09090909090909091,,,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.3,0.3333333333333333,0.9090909090909091,0.3333333333333333,0.5249909090909091,0.517835,0.7222222222222222,2.966666666666667,23.9875,0.8666666666666667,1.0,1.0,2.0,,3.0,5.0,2.0,4.0,,2.0,,12.0,,,4.0,4.0,1.0,3.0,,,12.0,2.0,,3.0,2.0,2.0,1.0,1.0,,3.0,,1.0,,6.0,,2.0,,,1.0,,,0.6666666666666666,,0.75,0.5,0.3333333333333333,,,,0.5,0.6666666666666666,0.18181818181818182,0.5,0.5,,,0.45454545454545453,0.6,0.6,1.0,1.0,,1.0,0.5979,0.15384615384615385,0.4,2.0,,,,,,1.0,1.0,,2.0,1.0,1.0,,1.0,2.0,4.0,,,,,,,,,,,,3.0,,,,,,,,,,0.2,0.5,0.4,,0.5,,3.0,,,,,,,,2.0,,,,,,,,,,,,0.5,,,,,,,,,,,,1610612745,2013,2012-13,False
101128-201600-201976-202718-2568,1610612745,"Francisco Garcia, Omer Asik, Patrick Beverley, Chandler Parsons, Carlos Delfino","Garcia, Asik, Beverley, Parsons, Delfino",101128-201600-201976-202718-2568,HOU,405.0,3,7.0,1.0,11.0,12.0,,3.0,23.0,,1.0,,2.0,1.0,4.0,,,3.0,7.0,1.0,5.0,9.0,8.0,,,,,,4.0,,4.0,1.0,4.0,8.0,11.0,3.0,,9.0,,,0.2,,0.2,0.42857142857142855,,0.375,,0.375,,0.4166666666666667,0.8,0.875,,0.5,81.77777777777777,17.454545454545453,17.75,16.454545454545453,16.0,0.08333333333333333,,,0.16666666666666666,,,0.3333333333333333,0.25,0.25,,,0.75,0.25,0.5016458333333333,,,7.242857142857143,24.82,,3.0,3.0,4.0,1.0,,1.0,1.0,,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,,1.0,,5.0,1.0,2.0,3.0,3.0,,1.0,2.0,,2.0,1.0,1.0,,1.0,,,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,,,0.5,1.0,0.25,0.375,,1.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0.75,0.75,0.3333333333333333,,0.08333333333333333,,,,1.0,0.5,0.5,0.7011,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1610612745,2013,2012-13,False
101128-201600-202391-202718-2568,1610612745,"Francisco Garcia, Omer Asik, Jeremy Lin, Chandler Parsons, Carlos Delfino","Garcia, Asik, Lin, Parsons, Delfino",101128-201600-202391-202718-2568,HOU,143.0,1,2.0,-4.0,6.0,6.0,,,12.0,,,,1.0,,1.0,,,1.0,3.0,,1.0,3.0,7.0,,,,,,2.0,,1.0,,2.0,3.0,4.0,2.0,2.0,3.0,,,,,,0.3333333333333333,,0.25,,0.375,,0.25,0.5,0.6,0.3333333333333333,1.0,120.83916083916084,10.333333333333334,13.5,9.833333333333334,12.333333333333334,,,,0.25,,,0.25,,,,,0.75,,0.5271625,,,7.8,25.1,,1.0,1.0,2.0,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,1.0,1.0,1.0,2.0,,1.0,1.0,3.0,,,,1.0,1.0,1.0,,,,0.3333333333333333,0.5,0.6666666666666666,0.5,1.0,,0.3333333333333333,,,1.0,,1.0,0.5,0.5,1.0,,,,,,,,1.0,,0.5286,0.25,0.3333333333333333,1.0,,3.0,3.0,3.0,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612745,2013,2012-13,False
101128-201935-201976-202718-202962,1610612745,"Francisco Garcia, James Harden, Patrick Beverley, Chandler Parsons, Greg Smith","Garcia, Harden, Beverley, Parsons, Smith",101128-201935-201976-202718-202962,HOU,157.0,1,3.0,-4.0,6.0,5.0,,,11.0,,3.0,,,1.0,1.0,,,,3.0,1.0,2.0,5.0,9.0,,,,,,,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,,,0.5,,0.5,,,0.3,,0.4166666666666667,,0.4,0.5,0.5,1.0,,100.89171974522293,15.166666666666666,13.2,13.166666666666666,12.8,0.6,,,,,,0.2,1.0,1.0,,,0.4,1.0,0.48103999999999997,,,9.633333333333333,24.45,,1.0,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,1.0,,,,2.0,,1.0,,,,,,,,,1.0,0.25,,,,,,,,,,,0.2,,,,,,,,0.16666666666666666,0.25,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2013,2012-13,False
101128-201935-201976-202718-203093,1610612745,"Francisco Garcia, James Harden, Patrick Beverley, Chandler Parsons, Terrence Jones","Garcia, Harden, Beverley, Parsons, Jones",101128-201935-201976-202718-203093,HOU,134.0,1,2.0,3.0,5.0,6.0,5.0,,11.0,,,,2.0,,1.0,,1.0,1.0,3.0,,1.0,3.0,,1.0,3.0,,1.0,3.0,2.0,,1.0,,5.0,6.0,6.0,,1.0,3.0,3.0,5.0,,,,0.3333333333333333,0.3333333333333333,0.25,0.25,0.3,0.3,0.25,1.0,1.0,1.0,1.0,118.2089552238806,9.0,14.833333333333334,9.0,14.833333333333334,,,,0.5,,,0.25,,,0.25,,0.5,,0.47805,0.47805,1.0,13.766666666666666,25.1,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,1.0,,,,,,,,1.0,,,,,,,,0.25,1.0,1.0,,,,,,,,,,,0.2,0.25,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2013,2012-13,False
101128-201935-201976-202962-2568,1610612745,"Francisco Garcia, James Harden, Patrick Beverley, Greg Smith, Carlos Delfino","Garcia, Harden, Beverley, Smith, Delfino",101128-201935-201976-202962-2568,HOU,120.0,1,2.0,-1.0,3.0,3.0,,3.0,6.0,,,,,,1.0,,,3.0,3.0,,1.0,6.0,7.0,,,,,,2.0,,,,1.0,1.0,1.0,,,6.0,,,,,,1.0,,0.75,,0.75,,0.25,1.0,1.0,,1.0,72.0,16.666666666666668,23.333333333333332,16.666666666666668,23.333333333333332,,,,,,,0.25,,,,,1.0,,0.6236666666666667,,,1.0666666666666667,45.7,,,3.0,3.0,,,,,,,,4.0,,,2.0,,2.0,,,2.0,,4.0,,,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,0.75,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,1610612745,2013,2012-13,False
101128-201935-201976-203093-2568,1610612745,"Francisco Garcia, James Harden, Patrick Beverley, Terrence Jones, Carlos Delfino","Garcia, Harden, Beverley, Jones, Delfino",101128-201935-201976-203093-2568,HOU,199.0,1,3.0,5.0,6.0,4.0,2.0,,10.0,,,,,1.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,10.0,5.0,,,2.0,2.0,6.0,,3.0,2.0,1.0,,2.0,3.0,2.0,2.0,8.0,6.0,2.0,0.5,1.0,0.5,0.5,,0.6666666666666666,1.5,0.7142857142857143,1.5,0.6666666666666666,,1.0,,,72.36180904522612,20.833333333333332,18.5,20.0,18.5,,,,,,,0.3333333333333333,0.5,0.5,0.5,1.0,1.0,0.5,0.522675,0.46485,0.6,2.15,24.325,0.3333333333333333,1.0,1.0,2.0,,1.0,2.0,,2.0,,,2.0,3.0,,1.0,1.0,2.0,,1.0,1.0,,5.0,,1.0,1.0,1.0,,,,,,,1.0,,3.0,1.0,2.0,1.0,1.0,0.5,,,,1.0,1.0,,0.3333333333333333,1.0,,,,1.0,0.3333333333333333,0.5,0.5,1.0,,0.3333333333333333,0.5,0.5,1.0,,,,,0.2857142857142857,0.6666666666666666,,,,,2.0,1.0,,,0.5,,,,,,,1.0,,,,2.0,,1.0,,,,,,,,,,1.0,,1.0,,,,,,0.5,0.2,,,,2.0,,,2.0,2.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1610612745,2013,2012-13,False
101128-201935-202391-203093-2568,1610612745,"Francisco Garcia, James Harden, Jeremy Lin, Terrence Jones, Carlos Delfino","Garcia, Harden, Lin, Jones, Delfino",101128-201935-202391-203093-2568,HOU,54.0,1,1.0,-3.0,2.0,2.0,2.0,2.0,4.0,,,,1.0,,1.0,,1.0,,1.0,,1.0,,3.0,,1.0,,1.0,,,,1.0,,,,,,,,,2.0,,,,,,,,,,0.5,,,,,106.66666666666666,20.5,6.5,20.5,6.5,,,,0.5,,,0.5,,,0.5,,0.5,,0.4488,0.4488,,21.8,24.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612745,2013,2012-13,False
101128-201976-202391-203093-2568,1610612745,"Francisco Garcia, Patrick Beverley, Jeremy Lin, Terrence Jones, Carlos Delfino","Garcia, Beverley, Lin, Jones, Delfino",101128-201976-202391-203093-2568,HOU,216.0,1,4.0,-8.0,7.0,7.0,,,14.0,1.0,1.0,,2.0,1.0,3.0,,,1.0,3.0,1.0,3.0,5.0,13.0,,,,,,,3.0,3.0,1.0,,2.0,2.0,2.0,1.0,5.0,,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.4166666666666667,,0.35714285714285715,,0.5,,1.0,,,93.33333333333333,15.0,15.857142857142858,15.0,15.857142857142858,0.16666666666666666,1.0,1.0,0.3333333333333333,,,0.5,0.3333333333333333,0.3333333333333333,,,0.5,0.3333333333333333,0.45875,,,17.2,24.733333333333334,,,,,,,,,,,,2.0,,,1.0,,1.0,,,,,2.0,,,2.0,,,,,,,,1.0,,2.0,,1.0,1.0,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,0.14285714285714285,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1610612745,2013,2012-13,False
101128-201976-202718-203093-2568,1610612745,"Francisco Garcia, Patrick Beverley, Chandler Parsons, Terrence Jones, Carlos Delfino","Garcia, Beverley, Parsons, Jones, Delfino",101128-201976-202718-203093-2568,HOU,21.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2013,2012-13,False
