EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,NonHeaveArc3FGA,DefThreePtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Corner3Frequency,Arc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,FG2M,FG2A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,OffRebounds,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Corner3FGM,FG3M,PtsAssisted3s,ThreePtAssists,Assists,Corner3Assists,AssistPoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ShortMidRangeFGA,SecondChanceFtPoints,SelfOReb,SecondChanceTurnovers,Loose Ball Fouls Drawn,OffShortMidRangeReboundPct,SelfORebPct,ShortMidRangeFrequency,BadPassSteals,BlockingFoulsDrawn,DefTwoPtRebounds,DefTwoPtReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,PtsAssisted2s,TwoPtAssists,AtRimAssists,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeFGM,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceArc3FGA,SecondChanceFG3A,DefensiveGoaltends,SecondChanceArc3Frequency,LongMidRangeFGM,Fg2aBlocked,ShortMidRangeAssists,FG2APctBlocked,ShortMidRangePctBlocked,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,Technical Free Throw Trips,Arc3FGM,NonHeaveArc3FGM,Arc3Assists,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,PenaltyFg3Pct,PenaltyArc3Accuracy,FTOffRebounds,OffFTReboundPct,Loose Ball Fouls,BlockedShortMidRange,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,LongMidRangeAssists,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,Travels,Charge Fouls Drawn,2pt And 1 Free Throw Trips,3SecondViolations,SecondChanceFg3Pct,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,OffCorner3ReboundPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,BlockingFouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Defensive 3 Seconds Violations,team_id,year,season,team_vs
101108-1497-1885-200797-202339,1610612746,"Chris Paul, Chauncey Billups, Lamar Odom, Ryan Hollins, Eric Bledsoe","Paul, Billups, Odom, Hollins, Bledsoe",101108-1497-1885-200797-202339,LAC,18.0,1,,-2.0,1.0,2.0,1.0,2.0,3.0,,,,,,,,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,2.0,,1.0,,,1.0,,1.0,,,,,1.0,,,,,240.0,1.0,8.5,1.0,8.5,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,False
101108-1497-1885-201599-2406,1610612746,"Chris Paul, Chauncey Billups, Lamar Odom, DeAndre Jordan, Caron Butler","Paul, Billups, Odom, Jordan, Butler",101108-1497-1885-201599-2406,LAC,537.0,2,9.0,-11.0,18.0,18.0,,,36.0,,,3.0,,3.0,2.0,12.0,23.0,,,,3.0,1.0,2.0,6.0,6.0,1.0,1.0,3.0,1.0,2.0,2.0,5.0,,4.0,7.0,1.0,4.0,2.0,1.0,,12.0,,,,,0.42857142857142855,,0.23076923076923078,0.6,1.0,1.0,0.6666666666666666,1.0,,96.53631284916202,16.11111111111111,13.722222222222221,16.11111111111111,13.722222222222221,,0.23076923076923078,,,0.3076923076923077,0.41944230769230767,,0.07142857142857142,0.09090909090909091,,27.2,,,,1.0,,,,,3.0,5.0,10.0,,,,,,6.0,,,,0.5,,,0.38461538461538464,,,,,,,0.07692307692307693,,,0.23076923076923078,,,,,,,12.2,,,,,2.0,,4.0,,,,,,,6.0,,,,,,,0.46153846153846156,,,3.0,0.6,,0.6666666666666666,1.0,4.0,2.0,,,,,,0.4,0.4,,,,3.0,0.5,0.6,,,2.0,,2.0,1.0,2.0,0.1,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,False
101108-1497-1885-201933-202339,1610612746,"Chris Paul, Chauncey Billups, Lamar Odom, Blake Griffin, Eric Bledsoe","Paul, Billups, Odom, Griffin, Bledsoe",101108-1497-1885-201933-202339,LAC,202.0,2,3.0,1.0,5.0,5.0,1.0,1.0,10.0,,,1.0,,1.0,,6.0,5.0,,,2.0,1.0,1.0,,1.0,1.0,2.0,1.0,,,,,,,1.0,2.0,,,,,,6.0,2.0,1.0,,,0.6,1.0,0.2,,,1.0,0.25,1.0,,71.2871287128713,13.2,27.2,13.2,24.8,,0.2,,,0.6,0.49000000000000005,0.5478,,,0.3333333333333333,25.2,0.2,,2.0,2.0,,,1.0,1.0,,3.0,4.0,,,,1.0,1.0,6.0,,,,0.75,,1.0,0.6,,1.0,,,,,0.4,1.0,1.0,,,,1.0,1.0,,,5.5,,,,,,,,,,,,,,2.0,,,,,,,0.4,1.0,,,,,,,,,,,,,,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,False
101108-1497-1885-201933-2037,1610612746,"Chris Paul, Chauncey Billups, Lamar Odom, Blake Griffin, Jamal Crawford","Paul, Billups, Odom, Griffin, Crawford",101108-1497-1885-201933-2037,LAC,253.0,2,4.0,-6.0,7.0,8.0,,8.0,15.0,,,3.0,,3.0,,6.0,12.0,,,,3.0,,1.0,3.0,3.0,,,,,1.0,,1.0,,1.0,2.0,,1.0,,,,6.0,,,1.0,,0.42857142857142855,,0.42857142857142855,,1.0,,1.0,,,85.37549407114625,22.142857142857142,12.25,22.142857142857142,12.25,,0.42857142857142855,,,0.5714285714285714,0.44655,,,,,30.3,,,1.0,1.0,,,,,2.0,3.0,4.0,,,,,,6.0,,,,0.75,,,0.42857142857142855,,,,,,,0.14285714285714285,1.0,1.0,0.2857142857142857,,,,,,,12.675,,,,,,,,,,,,,,1.0,,,,,,,0.14285714285714285,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,False
101108-1497-1885-201933-2406,1610612746,"Chris Paul, Chauncey Billups, Lamar Odom, Blake Griffin, Caron Butler","Paul, Billups, Odom, Griffin, Butler",101108-1497-1885-201933-2406,LAC,57.0,1,1.0,-2.0,1.0,2.0,,,3.0,,,,,,1.0,1.0,3.0,,,,,,,,,,,,,1.0,,1.0,,,2.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,75.78947368421053,19.0,19.0,19.0,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,False
101108-1497-1885-201933-2440,1610612746,"Chris Paul, Chauncey Billups, Lamar Odom, Blake Griffin, Matt Barnes","Paul, Billups, Odom, Griffin, Barnes",101108-1497-1885-201933-2440,LAC,56.0,1,1.0,1.0,2.0,1.0,,,3.0,,,1.0,,1.0,1.0,4.0,3.0,,,,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,2.0,1.0,,4.0,,,,,1.0,,1.0,,,,,,,77.14285714285714,19.5,17.0,19.5,17.0,,1.0,,,1.0,0.5412,,0.5,1.0,,25.1,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,1.0,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,False
101108-1497-1885-2406-2440,1610612746,"Chris Paul, Chauncey Billups, Lamar Odom, Caron Butler, Matt Barnes","Paul, Billups, Odom, Butler, Barnes",101108-1497-1885-2406-2440,LAC,21.0,1,,-2.0,,1.0,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,68.57142857142857,,21.0,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,False
101108-1497-200797-202339-2440,1610612746,"Chris Paul, Chauncey Billups, Ryan Hollins, Eric Bledsoe, Matt Barnes","Paul, Billups, Hollins, Bledsoe, Barnes",101108-1497-200797-202339-2440,LAC,86.0,1,1.0,9.0,4.0,3.0,4.0,3.0,7.0,,,1.0,1.0,1.0,2.0,9.0,,1.0,2.0,9.0,1.0,1.0,,2.0,2.0,1.0,,,,,,,,,,,1.0,2.0,,1.0,9.0,9.0,4.0,,1.0,1.125,1.125,0.3333333333333333,,,1.0,1.0,,1.0,117.20930232558139,11.5,13.333333333333334,11.5,13.333333333333334,,0.3333333333333333,,0.3333333333333333,1.0,0.5427000000000001,0.5427000000000001,,,1.0,26.6,1.0,,2.0,2.0,,,2.0,2.0,,2.0,2.0,,,,2.0,2.0,,,,,1.0,,1.0,1.1666666666666667,,1.1666666666666667,,,,,0.6666666666666666,1.0,1.0,,,,0.6666666666666666,1.0,,,3.05,,1.0,,,2.0,,4.0,,1.0,1.0,,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,4.0,2.0,2.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,False
101108-1497-200797-2037-2440,1610612746,"Chris Paul, Chauncey Billups, Ryan Hollins, Jamal Crawford, Matt Barnes","Paul, Billups, Hollins, Crawford, Barnes",101108-1497-200797-2037-2440,LAC,18.0,1,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,18.0,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,False
101108-1497-200797-2406-2440,1610612746,"Chris Paul, Chauncey Billups, Ryan Hollins, Caron Butler, Matt Barnes","Paul, Billups, Hollins, Butler, Barnes",101108-1497-200797-2406-2440,LAC,53.0,1,1.0,2.0,2.0,1.0,2.0,1.0,3.0,,,,,,2.0,4.0,2.0,,2.0,4.0,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,4.0,4.0,2.0,,1.0,1.0,1.0,,,,,,,,81.50943396226415,19.5,14.0,19.5,14.0,,,,,1.0,0.439,0.439,,,1.0,,1.0,,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,2.0,,,,1.0,,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,,,,1.0,1.0,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,False
101108-1497-201599-201933-202339,1610612746,"Chris Paul, Chauncey Billups, DeAndre Jordan, Blake Griffin, Eric Bledsoe","Paul, Billups, Jordan, Griffin, Bledsoe",101108-1497-201599-201933-202339,LAC,39.0,1,1.0,2.0,2.0,1.0,2.0,1.0,3.0,,,,,,3.0,5.0,3.0,,3.0,5.0,,,,,1.0,,,,,,,,,1.0,1.0,,2.0,4.0,,2.0,3.0,5.0,2.0,,1.0,0.8333333333333334,0.8333333333333334,,,,,,,,110.76923076923076,8.5,22.0,8.5,22.0,,,,,1.0,0.6217,0.6217,,,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,2.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,1.0,,0.4,2.0,,,,,1.0,,2.0,,,,,,,,2.0,,,1.0,,,,,,,,,,,2.0,1.0,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,False
101108-1497-201599-201933-2037,1610612746,"Chris Paul, Chauncey Billups, DeAndre Jordan, Blake Griffin, Jamal Crawford","Paul, Billups, Jordan, Griffin, Crawford",101108-1497-201599-201933-2037,LAC,157.0,1,3.0,,5.0,4.0,,4.0,9.0,,,,,,2.0,6.0,6.0,,,,,1.0,,2.0,2.0,,,1.0,,,1.0,1.0,,,2.0,,2.0,2.0,1.0,,6.0,,,2.0,,0.75,,,1.0,,1.0,0.6666666666666666,1.0,,82.54777070063695,17.0,18.0,17.0,16.75,,,,,0.6666666666666666,0.4772666666666667,,0.25,0.25,,,,,2.0,2.0,,,,,,2.0,3.0,,,,,,,,,,0.6666666666666666,,,0.6666666666666666,,,,,,,0.6666666666666666,1.0,1.0,,,,,,,,3.1666666666666665,,,,,2.0,,4.0,,,,,,,1.0,,,,,,,0.3333333333333333,,,1.0,0.5,,,,4.0,2.0,2.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,False
101108-1497-201599-201933-2406,1610612746,"Chris Paul, Chauncey Billups, DeAndre Jordan, Blake Griffin, Caron Butler","Paul, Billups, Jordan, Griffin, Butler",101108-1497-201599-201933-2406,LAC,4244.0,5,71.0,-21.0,122.0,124.0,6.0,9.0,246.0,8.0,,16.0,,24.0,16.0,125.0,146.0,,4.0,8.0,16.0,5.0,3.0,45.0,62.0,5.0,3.0,6.0,1.0,12.0,5.0,18.0,1.0,8.0,25.0,1.0,26.0,20.0,9.0,2.0,109.0,8.0,6.0,,2.0,0.5,0.8,0.20512820512820512,0.3333333333333333,1.0,0.8333333333333334,0.7,0.8,1.0,83.4684260131951,18.008196721311474,16.508064516129032,17.237704918032787,15.685483870967742,0.06837606837606838,0.13675213675213677,,,0.5470085470085471,0.4617773504273504,0.4068,0.07377049180327869,0.09183673469387756,0.064,25.162499999999998,0.04918032786885246,16.0,20.0,40.0,6.0,9.0,1.0,1.0,33.0,38.0,93.0,6.0,12.0,16.0,2.0,3.0,34.0,8.0,14.0,17.0,0.40860215053763443,0.5,0.6666666666666666,0.4658119658119658,0.5,0.6666666666666666,0.5333333333333333,0.25925925925925924,0.25757575757575757,0.25,0.3418803418803419,0.5,0.5714285714285714,0.28205128205128205,0.6,0.6666666666666666,0.3333333333333333,1.0,0.5073214285714286,0.128,9.240860215053763,4.0,11.0,21.0,7.0,28.0,4.0,63.0,0.6363636363636364,0.4583333333333333,0.4583333333333333,0.5,0.5,1.0,20.0,1.0,2.0,2.0,2.0,0.2857142857142857,0.03508771929824561,0.17094017094017094,2.0,1.0,37.0,0.6851851851851852,0.25,0.8095238095238095,0.5882352941176471,42.0,21.0,10.0,11.0,6.0,11.0,7.0,0.5526315789473685,0.6176470588235294,0.625,0.6363636363636364,0.5,6.0,0.3,0.35294117647058826,2.0,3.0,,0.13333333333333333,12.0,8.0,3.0,0.08602150537634409,0.15,0.5,0.36363636363636365,0.36363636363636365,,1.0,2.0,7.0,7.0,3.0,0.4375,0.4666666666666667,0.42857142857142855,0.4375,,,12.0,,,,,4.0,5.0,1.0,1.0,1.0,1.0,8.0,3.0,5.0,1.0,1.0,4.0,2.0,0.3333333333333333,0.041666666666666664,0.125,0.0625,0.25,0.375,0.6666666666666666,0.16666666666666666,0.06666666666666667,0.5,,,,,,,,,,,,1610612746,2013,2012-13,False
101108-1497-201599-2037-2440,1610612746,"Chris Paul, Chauncey Billups, DeAndre Jordan, Jamal Crawford, Matt Barnes","Paul, Billups, Jordan, Crawford, Barnes",101108-1497-201599-2037-2440,LAC,64.0,1,1.0,2.0,2.0,2.0,1.0,2.0,4.0,,,1.0,,1.0,,2.0,,,,2.0,1.0,,1.0,1.0,2.0,1.0,,,,1.0,,1.0,,,,,1.0,,,,2.0,2.0,1.0,,,0.5,1.0,0.5,,1.0,,,,,90.0,20.5,11.5,15.5,8.0,,0.5,,,1.0,0.38475,0.4977,,,1.0,31.3,0.5,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,1.0,1.0,,1.0,0.5,,1.0,,,1.0,,0.5,1.0,1.0,,,,1.0,1.0,,,3.0,,,,,1.0,,2.0,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1610612746,2013,2012-13,False
101108-1497-201599-2406-2440,1610612746,"Chris Paul, Chauncey Billups, DeAndre Jordan, Caron Butler, Matt Barnes","Paul, Billups, Jordan, Butler, Barnes",101108-1497-201599-2406-2440,LAC,106.0,2,2.0,-4.0,3.0,3.0,2.0,3.0,6.0,,,,,,2.0,2.0,6.0,,2.0,2.0,,,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,3.0,1.0,1.0,2.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,,1.0,,,,,81.50943396226415,9.666666666666666,25.666666666666668,9.666666666666666,19.666666666666668,,,,,,,,,,1.0,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,False
101108-1497-201933-202339-2440,1610612746,"Chris Paul, Chauncey Billups, Blake Griffin, Eric Bledsoe, Matt Barnes","Paul, Billups, Griffin, Bledsoe, Barnes",101108-1497-201933-202339-2440,LAC,8.0,1,,-2.0,,1.0,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,False
101108-1497-201933-2037-2440,1610612746,"Chris Paul, Chauncey Billups, Blake Griffin, Jamal Crawford, Matt Barnes","Paul, Billups, Griffin, Crawford, Barnes",101108-1497-201933-2037-2440,LAC,186.0,2,3.0,5.0,8.0,4.0,7.0,4.0,12.0,,,1.0,1.0,1.0,3.0,11.0,6.0,1.0,3.0,9.0,1.0,,1.0,2.0,2.0,,,,,,,,,1.0,1.0,,3.0,4.0,,2.0,11.0,9.0,7.0,,2.0,0.6111111111111112,0.5625,0.14285714285714285,,1.0,,1.0,,,92.90322580645162,14.625,17.25,14.625,17.25,,0.14285714285714285,,0.16666666666666666,0.5714285714285714,0.3768214285714286,0.37729166666666664,,,0.8181818181818182,30.7,0.875,,2.0,3.0,,,2.0,3.0,1.0,4.0,6.0,,,,3.0,5.0,6.0,,,,0.6666666666666666,,0.6,0.5714285714285714,,0.5,,,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.14285714285714285,,,0.5,0.6666666666666666,,,5.45,,,,,1.0,,2.0,,,,,,,2.0,,,,,,,0.2857142857142857,,,1.0,1.0,,1.0,,2.0,1.0,1.0,,,,,0.25,0.25,,,0.5,1.0,0.5,0.5,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,False
101108-1497-2406-2440-255,1610612746,"Chris Paul, Chauncey Billups, Caron Butler, Matt Barnes, Grant Hill","Paul, Billups, Butler, Barnes, Hill",101108-1497-2406-2440-255,LAC,369.0,1,6.0,,10.0,10.0,6.0,8.0,20.0,,,,,,2.0,12.0,12.0,,,6.0,,2.0,1.0,5.0,5.0,,,1.0,1.0,1.0,,2.0,2.0,1.0,3.0,,3.0,2.0,2.0,,12.0,6.0,6.0,1.0,,0.75,0.75,,0.5,1.0,0.5,0.6666666666666666,0.5,,78.04878048780488,16.4,20.5,16.4,20.4,,,,,0.5,0.4996125,0.48065,0.25,0.25,0.5,,0.6,,3.0,4.0,,,1.0,2.0,3.0,5.0,8.0,,,,3.0,4.0,8.0,,,,0.625,,0.75,0.625,,0.75,,,,,0.5,0.75,0.75,0.375,,,0.5,0.5,,,9.55,,,,,1.0,,2.0,,,,,,,1.0,,,,,,,0.125,,,2.0,1.0,,1.0,1.0,2.0,1.0,,,,,,0.2,0.2,,,,,,,,,,,2.0,,,,,,0.6666666666666666,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,2.0,,,,,,,,0.5,,,,,,,,,,,,,,,1610612746,2013,2012-13,False
101108-1885-200797-202339-2037,1610612746,"Chris Paul, Lamar Odom, Ryan Hollins, Eric Bledsoe, Jamal Crawford","Paul, Odom, Hollins, Bledsoe, Crawford",101108-1885-200797-202339-2037,LAC,62.0,1,1.0,,2.0,2.0,1.0,2.0,4.0,,,,,,2.0,2.0,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,2.0,1.0,,2.0,,1.0,,,0.5,,,,,,0.5,,,92.9032258064516,18.5,12.5,18.5,12.0,,,,,1.0,0.3272,0.3272,0.5,0.5,,,0.5,,,1.0,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,False
101108-1885-200797-2037-2440,1610612746,"Chris Paul, Lamar Odom, Ryan Hollins, Jamal Crawford, Matt Barnes","Paul, Odom, Hollins, Crawford, Barnes",101108-1885-200797-2037-2440,LAC,103.0,2,2.0,,4.0,5.0,3.0,4.0,9.0,,,1.0,,1.0,2.0,7.0,7.0,,2.0,4.0,1.0,,,1.0,1.0,,,,,,,,,1.0,2.0,,1.0,2.0,1.0,,7.0,4.0,3.0,1.0,,0.875,0.6666666666666666,0.3333333333333333,,,,0.5,,,125.8252427184466,10.5,12.2,10.5,12.2,,0.3333333333333333,,,0.6666666666666666,0.5240166666666667,0.49,0.25,0.3333333333333333,0.5714285714285714,24.9,0.75,,1.0,1.0,,,1.0,1.0,,1.0,2.0,,,,1.0,2.0,,,,,0.5,,0.5,0.8333333333333334,,0.5,,,,,0.3333333333333333,1.0,1.0,,,,0.5,1.0,,,3.25,,1.0,3.0,1.0,2.0,,5.0,1.0,1.0,1.0,,,,1.0,,,,,,,0.3333333333333333,,,1.0,0.5,,,,2.0,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,1.0,,0.5,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2013,2012-13,False
