EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctBlocked,SecondChanceArc3FGA,BlockingFouls,SecondChanceArc3Frequency,Blocked3s,BlockedCorner3,BlockedShortMidRange,PenaltyArc3FGM,FTOffRebounds,SelfOReb,Travels,SecondChanceTurnovers,Clear Path Fouls,Loose Ball Fouls,ThreePtShootingFoulsDrawn,AtRimPctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,HeaveAttempts,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,DefensiveGoaltends,team_id,year,season,team_vs
200757-201142-201586-2570-965,1610612760,"Thabo Sefolosha, Kevin Durant, Serge Ibaka, Kendrick Perkins, Derek Fisher","Sefolosha, Durant, Ibaka, Perkins, Fisher",200757-201142-201586-2570-965,OKC,433.0,3,7.0,13.0,12.0,15.0,8.0,5.0,2.0,27.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,5.0,1.0,1.0,,,1.0,1.0,2.0,2.0,1.0,5.0,10.0,3.0,3.0,3.0,22.0,9.0,1.0,2.0,1.0,1.0,2.0,7.0,5.0,8.0,2.0,2.0,3.0,19.0,2.0,8.0,6.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,,1.0,,8.0,,3.0,4.0,3.0,,7.0,3.0,10.0,1.0,,1.0,1.0,,1.0,,1.0,2.0,1.0,1.0,4.0,,,2.0,,,,,3.0,2.0,1.0,2.0,1.0,,,1.0,1.0,,,15.0,19.0,8.0,,0.2,0.25,0.6666666666666666,1.0,1.0,1.0,1.0,0.5,0.5,0.625,0.7307692307692307,0.8333333333333334,0.8,0.8076923076923077,1.0,0.9,0.23076923076923078,0.1,,0.5,,1.0,0.6,0.8,,0.875,0.6,0.6666666666666666,,0.5,,1.0,1.0,1.0,1.0,,89.79214780600462,1.0,15.083333333333334,16.8,14.166666666666666,15.6,0.3076923076923077,0.25,0.3333333333333333,,0.07692307692307693,1.0,1.0,1.0,0.38461538461538464,0.6,0.6,,0.07692307692307693,1.0,1.0,1.0,0.15384615384615385,1.0,1.0,0.5,0.3333333333333333,1.0,,,,0.3,0.3333333333333333,0.1,1.0,0.1,0.5384615384615384,1.0,0.4754653846153846,0.4651166666666667,0.492305,0.15384615384615385,0.2,0.3181818181818182,0.8636363636363636,11.690000000000001,24.766666666666666,0.6666666666666666,,,,,,1.0,,0.3333333333333333,,,1.0,1.0,,,,,,1.0,,0.25,,,,,1.0,,1.0,,1.0,,,,,,,1610612760,2013,2012-13,False
200757-201142-201586-2755-965,1610612760,"Thabo Sefolosha, Kevin Durant, Serge Ibaka, Kevin Martin, Derek Fisher","Sefolosha, Durant, Ibaka, Martin, Fisher",200757-201142-201586-2755-965,OKC,1024.0,4,17.0,4.0,33.0,34.0,16.0,17.0,4.0,67.0,5.0,6.0,1.0,1.0,3.0,4.0,3.0,5.0,2.0,4.0,3.0,4.0,,1.0,3.0,3.0,2.0,8.0,4.0,10.0,15.0,5.0,12.0,9.0,44.0,40.0,1.0,2.0,,1.0,1.0,3.0,3.0,4.0,5.0,7.0,4.0,25.0,10.0,10.0,15.0,,2.0,8.0,2.0,,5.0,5.0,10.0,2.0,3.0,2.0,1.0,2.0,25.0,3.0,1.0,3.0,7.0,2.0,12.0,4.0,16.0,,,,5.0,4.0,,,1.0,5.0,4.0,6.0,10.0,,,11.0,2.0,,1.0,,11.0,1.0,,4.0,4.0,3.0,,4.0,2.0,,,41.0,25.0,16.0,2.0,0.5,0.5555555555555556,1.0,0.4166666666666667,,0.7142857142857143,0.4166666666666667,0.6666666666666666,0.5,0.75,0.6481481481481481,0.3333333333333333,0.9545454545454546,0.6875,0.375,0.9615384615384616,0.4444444444444444,,,1.0,1.0,0.6363636363636364,0.2,1.0,0.42857142857142855,0.7142857142857143,0.3333333333333333,1.0,,,0.5,0.5,0.8,0.5,1.0,,94.21875,0.5,16.333333333333332,14.264705882352942,15.545454545454545,13.882352941176471,0.2222222222222222,0.8333333333333334,0.8333333333333334,0.4,0.18518518518518517,0.6,0.6,0.3333333333333333,0.14814814814814814,0.5,0.5,1.0,0.14814814814814814,0.75,0.75,1.0,0.2962962962962963,0.25,0.25,1.0,0.3333333333333333,1.0,0.3333333333333333,,,0.36363636363636365,0.75,0.2727272727272727,1.0,0.36363636363636365,0.6666666666666666,0.25,0.519387037037037,0.6341,0.5637318181818182,0.13333333333333333,0.2222222222222222,0.06818181818181818,0.5681818181818182,8.073333333333332,24.266666666666666,0.48484848484848486,,,2.0,1.0,,,,,,,1.0,2.0,,,,,,1.0,,,,,,,0.5,,,,,,,,,,,1610612760,2013,2012-13,False
200757-201142-201934-202704-2555,1610612760,"Thabo Sefolosha, Kevin Durant, Hasheem Thabeet, Reggie Jackson, Nick Collison","Sefolosha, Durant, Thabeet, Jackson, Collison",200757-201142-201934-202704-2555,OKC,102.0,1,2.0,-1.0,4.0,4.0,4.0,4.0,,8.0,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,2.0,4.0,5.0,,,,,,,1.0,1.0,,,2.0,4.0,,2.0,,,,,,,,,,,,,,,,,,,2.0,,2.0,,2.0,,,,,,2.0,,,2.0,2.0,,1.0,,1.0,1.0,,,,,2.0,,,,,,,,,,,4.0,4.0,4.0,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,1.0,,,,1.0,,,,,,1.0,,1.0,,,112.94117647058823,,9.25,16.25,9.25,16.25,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3765,,0.3765,,,,1.0,4.6,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2013,2012-13,False
200757-201142-202704-202732-2570,1610612760,"Thabo Sefolosha, Kevin Durant, Reggie Jackson, DeAndre Liggins, Kendrick Perkins","Sefolosha, Durant, Jackson, Liggins, Perkins",200757-201142-202704-202732-2570,OKC,226.0,1,4.0,,7.0,7.0,,,,14.0,,1.0,,,,,,,,1.0,,1.0,,,,,2.0,3.0,,,2.0,2.0,4.0,1.0,7.0,7.0,,,,,,,,,,,,,,,6.0,,,3.0,2.0,1.0,,2.0,2.0,2.0,,,,,6.0,,,1.0,1.0,,2.0,,2.0,1.0,1.0,,1.0,1.0,,,,1.0,,2.0,2.0,,,1.0,,,,,2.0,,,1.0,,,,,,,,7.0,,,,,,1.0,0.5,,,0.5,,,,0.5,,,0.5,,,0.6666666666666666,0.5,,1.0,,1.0,,1.0,,1.0,,,,,,1.0,,,1.0,,89.20353982300885,,19.142857142857142,13.142857142857142,19.142857142857142,13.142857142857142,0.16666666666666666,,,,,,,,0.16666666666666666,,,,0.16666666666666666,,,,0.5,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,0.8333333333333334,0.6666666666666666,0.532325,,,0.14285714285714285,0.3333333333333333,,,7.75,24.025,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2013,2012-13,False
200757-201142-202704-202732-965,1610612760,"Thabo Sefolosha, Kevin Durant, Reggie Jackson, DeAndre Liggins, Derek Fisher","Sefolosha, Durant, Jackson, Liggins, Fisher",200757-201142-202704-202732-965,OKC,3.0,1,,-2.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,480.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1610612760,2013,2012-13,False
200757-201142-202704-2555-2570,1610612760,"Thabo Sefolosha, Kevin Durant, Reggie Jackson, Nick Collison, Kendrick Perkins","Sefolosha, Durant, Jackson, Collison, Perkins",200757-201142-202704-2555-2570,OKC,172.0,2,3.0,,5.0,5.0,2.0,2.0,,10.0,3.0,3.0,,,2.0,2.0,,1.0,,,,,,,,,,,,3.0,4.0,,,,6.0,6.0,,,,,,,2.0,2.0,,,,4.0,6.0,,,,,,,,3.0,,3.0,,,3.0,,,6.0,,,,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,6.0,4.0,2.0,1.0,1.0,1.0,,,,,,0.75,,1.0,0.75,,1.0,0.75,,1.0,,,,1.0,,1.0,,,,1.0,,,,,,,1.0,,,,83.72093023255813,,15.2,19.2,15.2,19.2,0.75,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,0.75,,0.67185,,0.74455,,,,0.6666666666666666,2.15,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2013,2012-13,False
200757-201142-202704-2555-2755,1610612760,"Thabo Sefolosha, Kevin Durant, Reggie Jackson, Nick Collison, Kevin Martin","Sefolosha, Durant, Jackson, Collison, Martin",200757-201142-202704-2555-2755,OKC,125.0,3,2.0,,5.0,3.0,3.0,,2.0,8.0,2.0,3.0,2.0,3.0,,,,2.0,,1.0,,,,,,,1.0,2.0,1.0,2.0,6.0,1.0,2.0,,7.0,7.0,2.0,3.0,,,,4.0,,2.0,1.0,1.0,,3.0,,4.0,3.0,,4.0,2.0,1.0,,,1.0,1.0,1.0,,,,,3.0,1.0,2.0,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,3.0,3.0,3.0,,,,1.0,0.5,,1.0,0.5,0.3333333333333333,0.6666666666666666,,0.4375,0.6666666666666666,0.5,0.4375,0.6666666666666666,0.5,0.25,,,,,,0.6666666666666666,,1.0,,0.75,1.0,1.0,,1.0,,,,,,92.16,,18.2,11.333333333333334,17.6,11.333333333333334,0.375,0.6666666666666666,0.6666666666666666,,0.25,,,,0.125,,,,,,,,0.25,0.5,0.5,1.0,1.0,0.6666666666666666,,,,,,,,0.3333333333333333,0.625,0.5,0.44350625,0.5556,0.3000333333333333,,,0.5714285714285714,0.42857142857142855,6.833333333333333,24.65,0.6,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,0.25,,1.0,,,,,,1.0,,,,,1610612760,2013,2012-13,False
200757-201142-202704-2555-965,1610612760,"Thabo Sefolosha, Kevin Durant, Reggie Jackson, Nick Collison, Derek Fisher","Sefolosha, Durant, Jackson, Collison, Fisher",200757-201142-202704-2555-965,OKC,166.0,1,3.0,5.0,5.0,5.0,,,,10.0,1.0,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,,,2.0,,2.0,2.0,1.0,3.0,,7.0,2.0,,,,,,,,,,,,,2.0,2.0,3.0,,,2.0,,,1.0,1.0,2.0,,1.0,1.0,,,5.0,,,,3.0,,3.0,,3.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,2.0,2.0,,2.0,1.0,,,7.0,,,,0.5,0.5,1.0,0.3333333333333333,,,0.3333333333333333,1.0,,,0.7,,,0.7,,,0.6,,,,,0.5,,,,0.5,,,,,,0.5,0.5,0.5,,,86.74698795180723,0.5,9.2,24.0,9.2,18.4,0.2,1.0,1.0,1.0,0.2,1.0,1.0,,,,,,0.2,1.0,1.0,1.0,0.4,,,,,,,,,,,,,,0.8,,0.55647,,,,,,,5.0,24.333333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2013,2012-13,False
200757-201142-202704-2570-2755,1610612760,"Thabo Sefolosha, Kevin Durant, Reggie Jackson, Kendrick Perkins, Kevin Martin","Sefolosha, Durant, Jackson, Perkins, Martin",200757-201142-202704-2570-2755,OKC,152.0,1,3.0,-4.0,7.0,6.0,,,,13.0,,,,,,,,,,1.0,,,,,,,1.0,3.0,,,1.0,1.0,3.0,3.0,6.0,10.0,,,,,,,,,,,,,,,3.0,,,3.0,1.0,,,1.0,1.0,1.0,,,,,3.0,,,,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,1.0,1.0,,,2.0,,,,,4.0,,,2.0,,,,,,,,6.0,,,,,,1.0,0.3333333333333333,,,0.3333333333333333,,,,0.375,,,0.5,,,0.75,,,,,1.0,,,,1.0,,,,,,1.0,,,,,123.15789473684211,,9.285714285714286,14.5,9.285714285714286,14.5,,,,,,,,,0.25,,,,,,,,0.75,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,0.75,0.3333333333333333,0.5349,,,0.3333333333333333,0.6666666666666666,,,16.5,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2013,2012-13,False
200757-201142-202704-2570-965,1610612760,"Thabo Sefolosha, Kevin Durant, Reggie Jackson, Kendrick Perkins, Derek Fisher","Sefolosha, Durant, Jackson, Perkins, Fisher",200757-201142-202704-2570-965,OKC,1.0,1,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2013,2012-13,False
200757-201142-202704-2755-965,1610612760,"Thabo Sefolosha, Kevin Durant, Reggie Jackson, Kevin Martin, Derek Fisher","Sefolosha, Durant, Jackson, Martin, Fisher",200757-201142-202704-2755-965,OKC,6.0,2,,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,2.0,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,480.0,,1.0,5.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2013,2012-13,False
200757-201142-2555-2755-965,1610612760,"Thabo Sefolosha, Kevin Durant, Nick Collison, Kevin Martin, Derek Fisher","Sefolosha, Durant, Collison, Martin, Fisher",200757-201142-2555-2755-965,OKC,1184.0,5,20.0,-3.0,39.0,39.0,18.0,22.0,5.0,78.0,5.0,11.0,1.0,3.0,3.0,4.0,2.0,7.0,1.0,5.0,1.0,4.0,,1.0,1.0,1.0,2.0,8.0,4.0,8.0,23.0,3.0,12.0,11.0,36.0,39.0,1.0,4.0,,2.0,,2.0,4.0,8.0,3.0,5.0,8.0,25.0,2.0,14.0,6.0,3.0,,8.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,,,8.0,1.0,5.0,8.0,6.0,3.0,17.0,6.0,23.0,5.0,3.0,2.0,4.0,1.0,1.0,1.0,3.0,5.0,3.0,6.0,9.0,,,11.0,1.0,,1.0,2.0,14.0,,,6.0,,,,,,,,34.0,25.0,18.0,2.0,0.125,0.125,0.6666666666666666,0.25,,0.6,0.25,0.34782608695652173,0.25,0.5,0.35714285714285715,0.16666666666666666,0.6538461538461539,0.42857142857142855,0.16666666666666666,0.7352941176470589,0.34285714285714286,0.13043478260869565,0.14285714285714285,0.8,1.0,0.8571428571428571,0.3333333333333333,1.0,0.125,0.9333333333333333,0.2608695652173913,0.5,0.2,0.25,0.2,0.5,1.0,1.0,1.0,1.0,94.86486486486486,,15.794871794871796,14.564102564102564,14.58974358974359,14.435897435897436,0.3142857142857143,0.45454545454545453,0.5555555555555556,0.2,0.2,0.2857142857142857,0.3333333333333333,,0.14285714285714285,0.2,0.2,,0.11428571428571428,0.25,0.25,1.0,0.22857142857142856,0.25,0.3333333333333333,0.5,0.5,0.3333333333333333,0.16666666666666666,,,0.3076923076923077,0.75,0.07692307692307693,1.0,0.3076923076923077,0.6571428571428571,0.25,0.4903114285714286,0.54365,0.47696153846153844,0.14634146341463414,0.20689655172413793,0.05555555555555555,0.6944444444444444,7.030434782608695,24.791666666666668,0.46153846153846156,,,1.0,1.0,,1.0,,0.16666666666666666,,,,2.0,,1.0,,1.0,,,,0.18181818181818182,,,0.05263157894736842,1.0,0.5,,,,,,,2.0,0.16666666666666666,0.25,,1610612760,2013,2012-13,False
200757-201142-2570-2755-965,1610612760,"Thabo Sefolosha, Kevin Durant, Kendrick Perkins, Kevin Martin, Derek Fisher","Sefolosha, Durant, Perkins, Martin, Fisher",200757-201142-2570-2755-965,OKC,118.0,3,2.0,,5.0,5.0,3.0,3.0,,10.0,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,2.0,1.0,1.0,2.0,1.0,2.0,,5.0,5.0,,,,,,,,1.0,1.0,1.0,,3.0,,2.0,,3.0,,2.0,1.0,,,,,,,,,,,,,1.0,,1.0,2.0,,2.0,,,,1.0,1.0,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,5.0,3.0,3.0,,,,,0.5,,1.0,0.5,0.5,,,0.625,,0.75,0.625,,0.75,0.5,,,1.0,1.0,,,0.5,,0.5,,,,,,,,,1.0,,122.03389830508475,,8.8,14.8,8.8,12.2,0.25,1.0,1.0,,0.25,,,,,,,,,,,,0.5,0.5,0.5,,,,,,,,,,,0.5,0.75,0.5,0.4808625,,0.358775,,,,0.6,7.45,26.0,0.6,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1610612760,2013,2012-13,False
200757-201566-201586-202704-2755,1610612760,"Thabo Sefolosha, Russell Westbrook, Serge Ibaka, Reggie Jackson, Kevin Martin","Sefolosha, Westbrook, Ibaka, Jackson, Martin",200757-201566-201586-202704-2755,OKC,53.0,1,1.0,1.0,2.0,2.0,2.0,2.0,,4.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,3.0,2.0,,,,,,,,,1.0,1.0,,3.0,,,3.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,3.0,,,1.0,,,1.0,,1.0,,,,,,1.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,3.0,3.0,2.0,,,,1.0,1.0,,1.0,1.0,,,,1.5,,1.5,1.5,,1.5,1.0,,,,,,,1.0,,1.0,,,,,,,,,,1.0,108.67924528301887,,7.0,19.5,7.0,19.5,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,0.57885,,0.57885,,,,1.0,,24.2,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1610612760,2013,2012-13,False
200757-201566-202704-2555-2755,1610612760,"Thabo Sefolosha, Russell Westbrook, Reggie Jackson, Nick Collison, Kevin Martin","Sefolosha, Westbrook, Jackson, Collison, Martin",200757-201566-202704-2555-2755,OKC,35.0,1,1.0,1.0,2.0,2.0,2.0,2.0,,4.0,1.0,2.0,,,1.0,2.0,,,,,,,,,,,,,,1.0,2.0,,,,2.0,1.0,,,,,,,1.0,2.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,,,,,,,,0.5,,0.5,0.5,,0.5,0.5,,0.5,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,164.57142857142856,,7.0,10.5,7.0,10.5,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,1.0,,0.6418,,0.6418,,,,1.0,1.45,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2013,2012-13,False
200757-201586-201934-2755-965,1610612760,"Thabo Sefolosha, Serge Ibaka, Hasheem Thabeet, Kevin Martin, Derek Fisher","Sefolosha, Ibaka, Thabeet, Martin, Fisher",200757-201586-201934-2755-965,OKC,185.0,1,3.0,1.0,6.0,5.0,,,1.0,11.0,1.0,2.0,1.0,1.0,,,,,1.0,2.0,,,,,,,,,,2.0,4.0,,,4.0,8.0,7.0,1.0,1.0,,,,2.0,,,,,,,,4.0,,,2.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,1.0,1.0,,,,2.0,,,2.0,,,2.0,,,3.0,,,,,4.0,,,2.0,,,,,,,,6.0,,,,,,,,,,,0.5,1.0,,0.5,1.0,,0.6666666666666666,1.0,,,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,1.0,,,85.62162162162161,,16.333333333333332,17.4,16.166666666666668,17.4,0.5,0.5,0.5,,,,,,0.5,0.5,0.5,,,,,,,,,,1.0,1.0,,,,,,,,,0.5,,0.49965,0.5864,,0.3333333333333333,0.3333333333333333,0.25,,9.15,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1610612760,2013,2012-13,False
200757-201586-202704-202732-965,1610612760,"Thabo Sefolosha, Serge Ibaka, Reggie Jackson, DeAndre Liggins, Derek Fisher","Sefolosha, Ibaka, Jackson, Liggins, Fisher",200757-201586-202704-202732-965,OKC,22.0,1,,3.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,3.0,,,,,,,,,,1.0,1.0,,3.0,,,3.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,,,,1.0,1.0,,1.0,1.0,,,,1.5,,1.5,1.5,,1.5,1.0,,,,,,,,,,,,,,,,,,,,130.9090909090909,,2.0,20.0,2.0,20.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,0.22575,,0.22575,,,,1.0,,28.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1610612760,2013,2012-13,False
200757-201586-202732-2755-965,1610612760,"Thabo Sefolosha, Serge Ibaka, DeAndre Liggins, Kevin Martin, Derek Fisher","Sefolosha, Ibaka, Liggins, Martin, Fisher",200757-201586-202732-2755-965,OKC,118.0,1,2.0,-3.0,4.0,4.0,4.0,,,8.0,,,,,,,1.0,1.0,,1.0,,,,,,,,2.0,2.0,1.0,2.0,,2.0,2.0,4.0,7.0,,,,,,,1.0,2.0,,2.0,2.0,4.0,2.0,,,,,1.0,,,1.0,,1.0,,,,1.0,,2.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,2.0,,,1.0,,,,,,,,4.0,4.0,4.0,,1.0,1.0,,,,,,0.5,,0.5,0.25,,0.25,0.4,,0.4,0.5,,,,,1.0,,,,1.0,,,,,,,1.0,,,,97.6271186440678,,15.75,13.75,15.75,13.75,,,,,0.25,1.0,1.0,1.0,0.25,,,,,,,,0.5,,,,,,,,,,,,,0.5,0.5,,0.4494833333333333,,0.4494833333333333,0.2,0.3333333333333333,,1.0,10.25,38.35,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1610612760,2013,2012-13,False
