EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,PenaltyArc3FGA,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,HeaveAttempts,TwoPtAssists,AtRimAssists,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefFTReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyArc3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,DefTwoPtRebounds,LiveBallTurnovers,BadPassTurnovers,Loose Ball Fouls,LiveBallTurnoverPct,DefTwoPtReboundPct,DefLongMidRangeReboundPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFtPoints,Charge Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Loose Ball Fouls Drawn,RecoveredBlocks,DefAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeFGM,Fg2aBlocked,2pt And 1 Free Throw Trips,FG2APctBlocked,AtRimPctBlocked,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,ShortMidRangeAssists,FTOffRebounds,BadPassOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,SecondChanceFg3Pct,OffFTReboundPct,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffThreePtRebounds,SelfOReb,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,PenaltyCorner3FGA,PenaltyCorner3Frequency,LongMidRangeAssists,LongMidRangePctAssisted,LostBallOutOfBoundsTurnovers,BlockingFouls,LongMidRangePctBlocked,ShortMidRangePctBlocked,StepOutOfBoundsTurnovers,OffShortMidRangeReboundPct,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,BlockingFoulsDrawn,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Charge Fouls,PtsUnassisted3s,OffCorner3ReboundPct,Technical Free Throw Trips,BlockedShortMidRange,Travels,Defensive 3 Seconds Violations,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,BlockedLongMidRange,Blocked3s,BlockedCorner3,SecondChanceAtRimPctAssisted,Clear Path Fouls,Arc3PctBlocked,OffensiveGoaltends,team_id,year,season,team_vs
101123-201571-201579-202362-2561,1610612754,"Gerald Green, D.J. Augustin, Roy Hibbert, Lance Stephenson, David West","Green, Augustin, Hibbert, Stephenson, West",101123-201571-201579-202362-2561,IND,47.0,1,1.0,4.0,2.0,1.0,,3.0,1.0,1.0,,,,,,,2.0,2.0,,,4.0,,,,,2.0,,,,,,1.0,,,2.0,,,1.0,,1.0,,,4.0,,,,1.0,,1.0,,1.0,,,,,1.0,,,,,91.91489361702128,13.0,21.0,13.0,21.0,0.5,1.0,1.0,,,,,,,,,,,0.5,,0.45695,,,5.75,,,1.0,1.0,,,,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,1.0,0.5,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2013,2012-13,True
101123-201571-201588-201965-2561,1610612754,"Gerald Green, D.J. Augustin, George Hill, Jeff Ayres, David West","Green, Augustin, Hill, Ayres, West",101123-201571-201588-201965-2561,IND,43.0,1,1.0,,2.0,2.0,,4.0,,,,,,,,,1.0,1.0,,,2.0,2.0,,,,,,,,,,1.0,,,2.0,,1.0,1.0,,1.0,,,2.0,,,,1.0,,1.0,,1.0,,,,1.0,1.0,,,,1.0,133.95348837209303,11.5,10.0,11.5,10.0,,,,,,,,,,,,,,,,0.2757,,,15.6,,1.0,2.0,,1.0,1.0,,,1.0,1.0,,2.0,2.0,,1.0,,,,,,,,,,,,,,,,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,0.2757,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2013,2012-13,True
101123-201571-201946-201965-202331,1610612754,"Gerald Green, D.J. Augustin, Tyler Hansbrough, Jeff Ayres, Paul George","Green, Augustin, Hansbrough, Ayres, George",101123-201571-201946-201965-202331,IND,450.0,3,8.0,4.0,16.0,15.0,1.0,31.0,4.0,5.0,1.0,1.0,,,2.0,3.0,6.0,8.0,2.0,3.0,21.0,17.0,1.0,1.0,2.0,8.0,6.0,2.0,3.0,2.0,2.0,4.0,2.0,,10.0,1.0,2.0,5.0,1.0,6.0,1.0,6.0,19.0,1.0,0.6666666666666666,0.6666666666666666,0.75,1.0,0.8181818181818182,1.0,0.8076923076923077,1.0,0.2727272727272727,0.5,1.0,0.625,0.3333333333333333,1.0,1.0,1.0,99.2,13.625,15.466666666666667,13.5625,13.4,0.45454545454545453,0.8,0.8,,,,,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.7272727272727273,0.6666666666666666,0.47079000000000004,0.4904,0.09523809523809523,7.0375,26.2,,,1.0,1.0,2.0,,3.0,,,,,4.0,,2.0,1.0,,2.0,2.0,,1.0,4.0,,,3.0,4.0,2.0,2.0,2.0,2.0,,,,0.3333333333333333,0.4,,,,,0.25,0.09090909090909091,0.18181818181818182,0.5,1.0,,,0.15384615384615385,0.2,,,3.0,3.0,2.0,1.0,0.75,0.5,0.3333333333333333,,,,,,,,,,,2.0,0.6666666666666666,,1.0,1.0,1.0,,0.125,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2013,2012-13,True
101123-201571-201946-201965-202362,1610612754,"Gerald Green, D.J. Augustin, Tyler Hansbrough, Jeff Ayres, Lance Stephenson","Green, Augustin, Hansbrough, Ayres, Stephenson",101123-201571-201946-201965-202362,IND,157.0,2,3.0,-3.0,5.0,5.0,,10.0,1.0,1.0,,,,,,,2.0,5.0,,,4.0,7.0,,,,2.0,,,,,,1.0,,,2.0,,1.0,2.0,,2.0,1.0,1.0,4.0,,,,0.4,,0.4,,0.4,,,,1.0,1.0,,,1.0,,91.71974522292993,17.0,14.4,17.0,14.4,0.2,1.0,1.0,,,,,,,,,,,0.2,,0.44802,,,7.42,,3.0,5.0,3.0,,1.0,,,1.0,3.0,,2.0,2.0,,1.0,1.0,,,,,,1.0,,,1.0,1.0,1.0,,,,2.0,3.0,,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,,1.0,0.6,0.2,,,,0.48386666666666667,0.2,0.2,0.5,0.6,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,0.3333333333333333,1.0,,,,,,1.0,1.0,1.0,0.2,,0.3333333333333333,0.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2013,2012-13,True
101123-201571-201946-201965-203111,1610612754,"Gerald Green, D.J. Augustin, Tyler Hansbrough, Jeff Ayres, Orlando Johnson","Green, Augustin, Hansbrough, Ayres, Johnson",101123-201571-201946-201965-203111,IND,215.0,3,4.0,-1.0,7.0,8.0,1.0,15.0,,,,,,,,1.0,1.0,2.0,,1.0,5.0,6.0,,,,2.0,,,1.0,,,,,,,,1.0,3.0,1.0,4.0,1.0,2.0,5.0,,,,0.5,,0.3333333333333333,,0.4166666666666667,,0.3333333333333333,,0.3333333333333333,0.6,0.5,,,0.5,100.46511627906976,10.428571428571429,17.75,10.428571428571429,15.0,,,,,,,,0.3333333333333333,,,,,,0.3333333333333333,,0.33980000000000005,,,16.05,28.3,6.0,8.0,,1.0,2.0,1.0,3.0,1.0,2.0,1.0,5.0,,,,,,,,,,1.0,1.0,,3.0,6.0,2.0,,,,5.0,6.0,1.0,,,0.5,0.3333333333333333,0.5,,,,0.6666666666666666,0.5,0.5,0.3333333333333333,0.33980000000000005,0.4,0.5,1.0,0.8571428571428571,2.0,1.0,,,1.0,1.0,1.0,,,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2013,2012-13,True
101123-201571-201946-202331-2561,1610612754,"Gerald Green, D.J. Augustin, Tyler Hansbrough, Paul George, David West","Green, Augustin, Hansbrough, George, West",101123-201571-201946-202331-2561,IND,355.0,1,6.0,-6.0,12.0,12.0,2.0,24.0,3.0,6.0,2.0,2.0,,1.0,,1.0,3.0,9.0,,2.0,6.0,12.0,2.0,2.0,4.0,4.0,,2.0,1.0,,,1.0,,,2.0,2.0,1.0,2.0,2.0,4.0,2.0,6.0,2.0,,,,0.3333333333333333,1.0,0.2727272727272727,1.0,0.2727272727272727,1.0,0.18181818181818182,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,,1.0,97.35211267605634,16.583333333333332,13.0,16.083333333333332,12.25,0.5454545454545454,0.5,0.5,0.09090909090909091,,,,0.09090909090909091,,,,1.0,1.0,0.7272727272727273,,0.5518545454545455,0.68605,0.6666666666666666,6.199999999999999,24.65,,6.0,1.0,,2.0,,,,,,,2.0,,1.0,1.0,,1.0,,1.0,1.0,3.0,,,4.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.3333333333333333,0.5,,,,,0.3333333333333333,0.09090909090909091,0.18181818181818182,,,,,0.09090909090909091,0.1111111111111111,,,1.0,2.0,1.0,2.0,0.6666666666666666,0.3333333333333333,,,,,1.0,,,,,,,,0.5,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2013,2012-13,True
101123-201571-201946-202362-2561,1610612754,"Gerald Green, D.J. Augustin, Tyler Hansbrough, Lance Stephenson, David West","Green, Augustin, Hansbrough, Stephenson, West",101123-201571-201946-202362-2561,IND,77.0,1,1.0,5.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,2.0,1.0,1.0,5.0,,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,,3.0,1.0,1.0,1.0,1.0,2.0,,,3.0,1.0,1.0,1.0,0.5,1.0,0.8333333333333334,1.0,0.8333333333333334,1.0,0.3333333333333333,1.0,0.5,0.5,1.0,,0.5,,56.1038961038961,15.0,47.0,14.5,47.0,0.3333333333333333,1.0,1.0,,,,,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.5936333333333333,0.6533,0.4,2.75,25.5,2.0,,1.0,,,1.0,,1.0,2.0,1.0,5.0,,,,,,,,,,,,,,,,,,,5.0,2.0,,,,0.5,0.8333333333333334,0.8333333333333334,,,0.3333333333333333,,,,0.3333333333333333,0.5936333333333333,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2013,2012-13,True
101123-201571-201965-201970-2561,1610612754,"Gerald Green, D.J. Augustin, Jeff Ayres, Sam Young, David West","Green, Augustin, Ayres, Young, West",101123-201571-201965-201970-2561,IND,101.0,1,2.0,,2.0,3.0,,5.0,,,,,,,,,2.0,2.0,,,5.0,5.0,,,,4.0,,,,,,,,,,,,1.0,,1.0,,,5.0,,,,1.0,,1.0,,0.8333333333333334,,,,,0.5,,,,,71.2871287128713,22.5,18.666666666666668,22.5,18.0,,,,,,,,,,,,,,,,0.45905,,,17.2,,,,,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,0.3333333333333333,0.3333333333333333,,,1.0,,,,,0.5,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2013,2012-13,True
101123-201571-201965-202331-2561,1610612754,"Gerald Green, D.J. Augustin, Jeff Ayres, Paul George, David West","Green, Augustin, Ayres, George, West",101123-201571-201965-202331-2561,IND,163.0,1,3.0,-2.0,4.0,5.0,1.0,9.0,1.0,1.0,,,,,,1.0,3.0,4.0,,1.0,7.0,9.0,,1.0,,4.0,,,1.0,,,1.0,,,2.0,,,1.0,1.0,2.0,,1.0,7.0,,,,0.75,,0.6,,0.5833333333333334,,0.2,,,0.3333333333333333,0.5,,,,79.50920245398773,21.5,15.4,17.5,15.2,0.2,1.0,1.0,,,,,0.2,,,,,,0.4,,0.49446,,,11.7,26.0,,5.0,1.0,2.0,2.0,,1.0,,,,,2.0,,1.0,,,,,,,,,,2.0,3.0,2.0,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,0.2,0.4,1.0,1.0,,,0.3333333333333333,0.4,,,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2013,2012-13,True
101123-201571-201965-202362-2561,1610612754,"Gerald Green, D.J. Augustin, Jeff Ayres, Lance Stephenson, David West","Green, Augustin, Ayres, Stephenson, West",101123-201571-201965-202362-2561,IND,86.0,1,1.0,-3.0,3.0,3.0,2.0,6.0,1.0,2.0,,1.0,,,,1.0,1.0,3.0,,1.0,2.0,5.0,,2.0,,2.0,,,1.0,,,,,,,,,,2.0,2.0,,,2.0,,,,0.3333333333333333,,0.25,,0.25,,0.25,,,,0.3333333333333333,,,,100.46511627906976,18.333333333333332,10.333333333333334,11.666666666666666,10.333333333333334,0.5,0.5,0.5,,,,,0.25,,,,0.5,,0.75,,0.5494125,0.3897,,7.333333333333333,26.0,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2013,2012-13,True
101123-201579-201588-201946-201970,1610612754,"Gerald Green, Roy Hibbert, George Hill, Tyler Hansbrough, Sam Young","Green, Hibbert, Hill, Hansbrough, Young",101123-201579-201588-201946-201970,IND,131.0,1,2.0,-2.0,3.0,3.0,,6.0,,,,,,1.0,,,,,,1.0,,2.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,1.0,,1.0,0.3333333333333333,,,1.0,,65.95419847328245,8.666666666666666,35.0,8.666666666666666,21.333333333333332,,,,1.0,,,,,,,,,,1.0,,0.636,,,,23.1,,,,,,,,,,,,,,,,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2013,2012-13,True
101123-201579-201588-201946-202331,1610612754,"Gerald Green, Roy Hibbert, George Hill, Tyler Hansbrough, Paul George","Green, Hibbert, Hill, Hansbrough, George",101123-201579-201588-201946-202331,IND,843.0,4,14.0,8.0,25.0,25.0,6.0,50.0,5.0,8.0,1.0,1.0,1.0,1.0,2.0,9.0,8.0,18.0,3.0,10.0,32.0,24.0,2.0,2.0,12.0,8.0,9.0,2.0,9.0,2.0,3.0,7.0,2.0,1.0,17.0,2.0,3.0,9.0,7.0,16.0,2.0,4.0,20.0,1.0,0.3,0.3,0.4444444444444444,1.0,0.44642857142857145,1.1666666666666667,0.48484848484848486,1.0,0.35714285714285715,0.2,1.0,0.5714285714285714,0.4117647058823529,0.3333333333333333,1.0,1.0,85.40925266903915,17.0,16.72,15.72,15.88,0.2857142857142857,0.625,0.7142857142857143,0.03571428571428571,1.0,1.0,1.0,0.32142857142857145,0.2222222222222222,0.2222222222222222,1.0,0.3333333333333333,1.0,0.6428571428571429,0.2222222222222222,0.4926642857142857,,0.375,7.427777777777777,25.22,7.0,20.0,6.0,1.0,4.0,2.0,7.0,1.0,4.0,3.0,9.0,8.0,,4.0,2.0,1.0,3.0,,3.0,,,,,11.0,11.0,3.0,,,,9.0,7.0,1.0,0.5,0.5714285714285714,0.25,0.35714285714285715,0.45,1.0,0.4,0.21428571428571427,0.14285714285714285,0.25,0.25,0.2857142857142857,0.4706714285714286,0.1,0.15,0.28125,0.28,5.0,,,1.0,,0.45454545454545453,0.75,1.0,2.0,4.0,,2.0,3.0,3.0,0.2857142857142857,0.5,,,,0.5,,2.0,2.0,1.0,0.1111111111111111,0.125,0.3333333333333333,0.4,,,1.0,1.0,5.0,1.0,,,,,1.0,,0.3333333333333333,0.5,,,,5.0,,0.7142857142857143,0.7142857142857143,,1.0,0.14285714285714285,1.0,1.0,,1.0,,0.16666666666666666,,,,1.0,0.3333333333333333,,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1610612754,2013,2012-13,True
101123-201579-201588-201946-202362,1610612754,"Gerald Green, Roy Hibbert, George Hill, Tyler Hansbrough, Lance Stephenson","Green, Hibbert, Hill, Hansbrough, Stephenson",101123-201579-201588-201946-202362,IND,114.0,1,2.0,-2.0,2.0,3.0,,5.0,,,,,,,,,,1.0,,,2.0,4.0,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,2.0,,,,,,,,0.3333333333333333,,,,,0.5,,,,,63.15789473684211,27.0,20.0,27.0,19.333333333333332,,,,,,,,,,,,,,,,0.3713,,,6.3,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,3.0,4.0,2.0,,,,,,,,,,,,,,1.0,,,,,,0.6666666666666666,0.6666666666666666,,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2013,2012-13,True
101123-201579-201588-202362-2561,1610612754,"Gerald Green, Roy Hibbert, George Hill, Lance Stephenson, David West","Green, Hibbert, Hill, Stephenson, West",101123-201579-201588-202362-2561,IND,340.0,2,6.0,-2.0,11.0,12.0,2.0,23.0,,2.0,,,,,1.0,3.0,,4.0,1.0,3.0,8.0,10.0,,,3.0,,3.0,,3.0,1.0,1.0,1.0,1.0,,3.0,1.0,3.0,4.0,2.0,6.0,1.0,1.0,5.0,1.0,0.3333333333333333,0.3333333333333333,,,0.21428571428571427,,0.4,0.75,0.42857142857142855,0.25,0.75,0.8,0.3333333333333333,,0.6666666666666666,1.0,97.41176470588235,17.636363636363637,12.166666666666666,15.454545454545455,10.916666666666666,0.2857142857142857,,,,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,0.7142857142857143,0.3333333333333333,0.5211285714285714,,0.375,8.725,24.900000000000002,11.0,,1.0,,1.0,3.0,5.0,,4.0,3.0,8.0,,,,,,2.0,2.0,,1.0,3.0,3.0,,4.0,6.0,2.0,,,,8.0,11.0,,,,,0.21428571428571427,0.4,,,0.14285714285714285,0.14285714285714285,,,0.42857142857142855,0.5211285714285714,0.2222222222222222,0.3333333333333333,1.0,1.0,1.0,2.0,2.0,,0.6666666666666666,1.0,1.0,,2.0,5.0,,1.0,1.0,1.0,0.2857142857142857,,1.0,,,,,,1.0,,0.25,0.5,,,,,,,3.0,,,1.0,,,,,1.0,,,,,1.0,,0.5,0.5,,,,,,,,,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2013,2012-13,True
101123-201579-201946-201970-202362,1610612754,"Gerald Green, Roy Hibbert, Tyler Hansbrough, Sam Young, Lance Stephenson","Green, Hibbert, Hansbrough, Young, Stephenson",101123-201579-201946-201970-202362,IND,86.0,1,1.0,-2.0,2.0,3.0,,5.0,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,0.25,,,,,83.72093023255813,18.0,16.666666666666668,18.0,12.666666666666666,,,,,,,,,,,,,,,,0.4139,,,12.75,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2013,2012-13,True
101123-201579-201946-202331-202362,1610612754,"Gerald Green, Roy Hibbert, Tyler Hansbrough, Paul George, Lance Stephenson","Green, Hibbert, Hansbrough, George, Stephenson",101123-201579-201946-202331-202362,IND,51.0,1,1.0,1.0,2.0,1.0,,3.0,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.25,,,,,,,,,,84.70588235294117,22.5,6.0,22.5,6.0,1.0,,,,,,,,,,,,,1.0,,0.3822,,,2.8,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,1.0,1.0,,,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2013,2012-13,True
101123-201588-201946-201965-202331,1610612754,"Gerald Green, George Hill, Tyler Hansbrough, Jeff Ayres, Paul George","Green, Hill, Hansbrough, Ayres, George",101123-201588-201946-201965-202331,IND,422.0,3,7.0,6.0,14.0,12.0,2.0,26.0,4.0,6.0,1.0,1.0,,1.0,2.0,4.0,4.0,7.0,2.0,5.0,14.0,8.0,1.0,1.0,2.0,4.0,6.0,,4.0,2.0,2.0,4.0,2.0,,10.0,2.0,3.0,7.0,2.0,9.0,2.0,4.0,12.0,1.0,0.4,0.4,0.5714285714285714,1.0,0.5833333333333334,1.0,0.5833333333333334,1.0,0.4166666666666667,0.6666666666666666,1.0,1.0,0.3333333333333333,1.0,1.0,,88.72037914691943,15.5,17.083333333333332,14.428571428571429,17.083333333333332,0.5,0.6666666666666666,1.0,0.08333333333333333,,,,0.3333333333333333,0.5,0.5,1.0,1.0,1.0,0.9166666666666666,0.5,0.4805083333333333,0.3376,0.14285714285714285,3.442857142857143,25.22,1.0,3.0,1.0,,,1.0,,,,1.0,3.0,4.0,,2.0,2.0,,,,,2.0,4.0,,,4.0,,,,,,3.0,1.0,,0.5,0.5,,1.5,1.5,,0.5,0.08333333333333333,,,,1.0,0.3882,,,0.21428571428571427,0.07142857142857142,4.0,2.0,2.0,,0.5,1.0,1.0,,,,,2.0,,,,,1.0,,,1.0,,,2.0,,0.2857142857142857,0.3333333333333333,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612754,2013,2012-13,True
101123-201588-201946-201965-203111,1610612754,"Gerald Green, George Hill, Tyler Hansbrough, Jeff Ayres, Orlando Johnson","Green, Hill, Hansbrough, Ayres, Johnson",101123-201588-201946-201965-203111,IND,18.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2013,2012-13,True
