EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2A,PtsUnassisted2s,NonHeaveArc3FGA,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,Offensive Fouls Drawn,FirstChancePoints,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceCorner3FGA,SecondChanceFG3A,OffArc3ReboundPct,SecondChanceCorner3Frequency,ShortMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,Arc3FGM,FG3M,SecondChanceFG3M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,DefThreePtRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,BlockedShortMidRange,DefensiveGoaltends,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,2pt And 1 Free Throw Trips,ShortMidRangePctBlocked,Blocked3s,BlockedCorner3,SecondChanceArc3FGA,Charge Fouls Drawn,BlockingFoulsDrawn,SecondChanceArc3Frequency,PenaltyArc3FGM,PenaltyArc3Accuracy,Technical Free Throw Trips,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceArc3FGM,SecondChanceArc3Accuracy,Clear Path Fouls,BlockedArc3,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctBlocked,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Arc3PctBlocked,OffensiveGoaltends,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
200752-201144-201589-202347-2216,1610612763,"Rudy Gay, Mike Conley, Darrell Arthur, Quincy Pondexter, Zach Randolph","Gay, Conley, Arthur, Pondexter, Randolph",200752-201144-201589-202347-2216,MEM,651.0,5,11.0,18.0,24.0,23.0,1.0,47.0,2.0,3.0,,2.0,4.0,7.0,11.0,5.0,34.0,16.0,,6.0,4.0,1.0,7.0,9.0,1.0,10.0,11.0,,32.0,0.6363636363636364,0.53125,0.68,0.3125,0.7777777777777778,0.25,0.7272727272727273,0.14285714285714285,,0.5,103.963133640553,14.625,13.043478260869565,14.625,12.782608695652174,0.1875,0.6666666666666666,1.0,0.125,0.25,,0.5,0.4898433333333333,,13.236363636363636,28.04,13.0,10.0,,,,4.0,6.0,1.0,1.0,1.0,17.0,,2.0,2.0,1.0,4.0,2.0,15.0,20.0,8.0,,1.0,4.0,5.0,2.0,2.0,11.0,,,1.0,5.0,2.0,3.0,,,,,,,,,2.0,4.0,19.0,5.0,3.0,3.0,1.0,1.0,3.0,2.0,20.0,13.0,,3.0,0.5714285714285714,0.5714285714285714,,0.25,,0.4166666666666667,1.0,0.7142857142857143,0.09090909090909091,0.3333333333333333,,0.5,,,,1.0,1.0,0.6666666666666666,1.0,0.375,0.6666666666666666,0.6666666666666666,0.5,0.0625,,,,0.16666666666666666,0.16666666666666666,0.43781,0.2727272727272727,0.3125,0.058823529411764705,0.5882352941176471,0.5416666666666666,,,,,1.0,1.0,,1.0,,1.0,,1.0,3.0,,,1.0,,1.0,,1.0,,,,,,,,,1.0,1.0,,1.0,0.2,,0.5,0.2,0.5,1.0,,0.5,,,0.5,0.5,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.16666666666666666,,,,1610612763,2013,2012-13,False
200752-201144-201589-203100-2216,1610612763,"Rudy Gay, Mike Conley, Darrell Arthur, Tony Wroten, Zach Randolph","Gay, Conley, Arthur, Wroten, Randolph",200752-201144-201589-203100-2216,MEM,2.0,1,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.0,,2.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2013,2012-13,False
200752-201144-201589-2216-2754,1610612763,"Rudy Gay, Mike Conley, Darrell Arthur, Zach Randolph, Tony Allen","Gay, Conley, Arthur, Randolph, Allen",200752-201144-201589-2216-2754,MEM,1751.0,7,29.0,1.0,54.0,57.0,8.0,111.0,15.0,19.0,2.0,13.0,2.0,27.0,46.0,2.0,67.0,66.0,5.0,24.0,2.0,8.0,11.0,16.0,8.0,24.0,13.0,1.0,62.0,0.5869565217391305,0.59375,0.5892857142857143,0.041666666666666664,0.6470588235294118,0.4444444444444444,0.64,0.42105263157894735,,0.5714285714285714,91.28498001142205,15.981481481481481,15.578947368421053,14.722222222222221,14.614035087719298,0.3958333333333333,0.7894736842105263,0.8823529411764706,0.2708333333333333,0.041666666666666664,0.4,0.4375,0.542009375,0.5094000000000001,8.721739130434782,26.05,18.0,34.0,1.0,6.0,6.0,7.0,14.0,,,,10.0,2.0,1.0,5.0,10.0,12.0,,5.0,25.0,30.0,2.0,2.0,15.0,16.0,10.0,5.0,33.0,,,,7.0,4.0,3.0,4.0,,3.0,3.0,1.0,,7.0,2.0,7.0,13.0,18.0,6.0,3.0,2.0,,,2.0,1.0,23.0,16.0,3.0,1.0,0.5555555555555556,0.5769230769230769,0.4,0.8333333333333334,0.4,0.8333333333333334,0.4166666666666667,0.75,0.043478260869565216,0.10526315789473684,0.5714285714285714,,,,,0.5,0.8333333333333334,0.5,0.6666666666666666,0.2916666666666667,0.5,0.5,0.7142857142857143,,0.5,0.5,1.0,,,0.611125,0.11320754716981132,0.11764705882352941,0.07462686567164178,0.373134328358209,0.3333333333333333,,,,,5.0,,,,1.0,1.0,,,3.0,,1.0,1.0,1.0,,,5.0,,,,3.0,,,,,2.0,2.0,,1.0,0.5,,,0.5,0.625,0.75,0.3333333333333333,0.6666666666666666,0.5,,0.38461538461538464,0.38461538461538464,,,,,0.5,1.0,1.0,,,,,0.5,1.0,,,,,,,,,,1.0,,1.0,0.5,,,,,,,,,,,,0.5,,,1610612763,2013,2012-13,False
200752-201144-201632-201961-2216,1610612763,"Rudy Gay, Mike Conley, Hamed Haddadi, Wayne Ellington, Zach Randolph","Gay, Conley, Haddadi, Ellington, Randolph",200752-201144-201632-201961-2216,MEM,127.0,1,2.0,-3.0,4.0,4.0,3.0,8.0,1.0,4.0,2.0,1.0,1.0,1.0,7.0,1.0,3.0,6.0,3.0,2.0,1.0,3.0,1.0,1.0,4.0,5.0,2.0,,,0.14285714285714285,0.125,0.1875,0.125,1.0,0.5,1.0,0.5714285714285714,0.3333333333333333,,90.70866141732283,18.75,13.0,15.25,13.0,0.5,0.25,0.25,0.125,0.125,0.5,0.625,0.5136125,0.5849666666666666,6.2,24.5,,,1.0,,,,2.0,,,,1.0,1.0,1.0,3.0,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,0.3333333333333333,,0.25,,0.375,,,,,,,1.0,,,1.0,,,0.25,,,,,0.5,,,,,,0.125,0.14285714285714285,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,0.25,,,,,,,,,,,,,,,,,,,,,1610612763,2013,2012-13,False
200752-201144-201632-2216-2754,1610612763,"Rudy Gay, Mike Conley, Hamed Haddadi, Zach Randolph, Tony Allen","Gay, Conley, Haddadi, Randolph, Allen",200752-201144-201632-2216-2754,MEM,300.0,2,5.0,-5.0,9.0,9.0,2.0,18.0,,1.0,1.0,4.0,2.0,1.0,7.0,2.0,5.0,10.0,2.0,,2.0,2.0,2.0,2.0,2.0,4.0,,,5.0,0.14285714285714285,0.2777777777777778,0.2777777777777778,0.2222222222222222,1.0,0.3333333333333333,1.0,0.2857142857142857,,,86.4,18.444444444444443,14.88888888888889,17.444444444444443,14.88888888888889,0.1111111111111111,,,0.4444444444444444,0.2222222222222222,0.5,0.3333333333333333,0.4558833333333333,0.48445,11.085714285714285,24.75,,2.0,,,,,2.0,,,,,,,,,,,,,2.0,,,1.0,1.0,,,2.0,,,,1.0,,1.0,1.0,,,1.0,1.0,,2.0,,,3.0,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,0.5,,,,,1.0,1.0,,,0.2222222222222222,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,3.0,1.0,,,,1.0,,,,,,,,1.0,1.0,,,,,0.5,,,0.5,,0.3333333333333333,0.5,,,,0.25,0.25,1.0,,,,0.5,0.5,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2013,2012-13,False
200752-201144-201961-202347-2216,1610612763,"Rudy Gay, Mike Conley, Wayne Ellington, Quincy Pondexter, Zach Randolph","Gay, Conley, Ellington, Pondexter, Randolph",200752-201144-201961-202347-2216,MEM,185.0,2,3.0,1.0,5.0,4.0,,9.0,1.0,2.0,,,1.0,3.0,4.0,1.0,6.0,5.0,,4.0,1.0,,1.0,1.0,,1.0,2.0,1.0,6.0,0.75,0.6,0.6,0.2,1.0,,1.0,,,1.0,70.05405405405405,22.6,18.0,22.6,18.0,0.4,0.5,0.5,,0.2,,0.6,0.48983,,10.625,25.4,1.0,,,,,2.0,2.0,,,1.0,,,,,,,1.0,,,2.0,,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,1.0,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,1.0,0.4,1.0,1.0,,,,,,,1.0,0.48405,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2013,2012-13,False
200752-201144-201961-2216-2754,1610612763,"Rudy Gay, Mike Conley, Wayne Ellington, Zach Randolph, Tony Allen","Gay, Conley, Ellington, Randolph, Allen",200752-201144-201961-2216-2754,MEM,107.0,1,2.0,,3.0,3.0,,6.0,,,,2.0,,2.0,2.0,,7.0,7.0,,4.0,,,,1.0,,1.0,2.0,,7.0,1.0,1.0,1.1666666666666667,,,,,,,,80.74766355140187,17.0,18.666666666666668,17.0,14.0,,,,1.0,,,,0.4009,,9.6,,1.0,,,,,,,,,,3.0,,,,,,,2.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,3.0,1.0,1.0,,,,,,2.0,1.0,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,0.5,0.5,,0.2857142857142857,0.3333333333333333,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2013,2012-13,False
200752-201144-202347-2216-2754,1610612763,"Rudy Gay, Mike Conley, Quincy Pondexter, Zach Randolph, Tony Allen","Gay, Conley, Pondexter, Randolph, Allen",200752-201144-202347-2216-2754,MEM,588.0,3,10.0,-5.0,19.0,19.0,3.0,38.0,2.0,6.0,1.0,2.0,2.0,3.0,12.0,4.0,21.0,26.0,1.0,2.0,2.0,4.0,3.0,4.0,4.0,8.0,4.0,,17.0,0.25,0.46875,0.525,0.25,1.0,0.4444444444444444,1.0,0.4,0.5,1.0,93.06122448979592,15.68421052631579,15.263157894736842,15.31578947368421,15.263157894736842,0.375,0.3333333333333333,0.5,0.125,0.125,1.0,0.625,0.515340625,0.5947,7.941666666666666,24.125,5.0,,1.0,,2.0,1.0,4.0,2.0,1.0,1.0,6.0,1.0,2.0,4.0,,3.0,2.0,3.0,6.0,4.0,,4.0,2.0,4.0,1.0,1.0,10.0,,,,1.0,,1.0,3.0,,1.0,,2.0,,3.0,,3.0,4.0,8.0,4.0,,3.0,1.0,1.0,3.0,3.0,6.0,5.0,,,0.6666666666666666,0.6666666666666666,1.0,,1.0,0.3,0.6666666666666666,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,,,1.0,1.0,1.0,0.5,0.25,0.25,0.25,1.0,0.125,1.0,0.4,,0.2,0.2,0.587,0.2,0.25,0.19047619047619047,0.2857142857142857,0.2631578947368421,,,,,,2.0,,1.0,1.0,3.0,,1.0,6.0,3.0,1.0,2.0,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,,0.6666666666666666,0.75,,0.5,0.75,1.0,1.0,,1.0,,0.16666666666666666,,,,1.0,1.0,0.5,0.5,0.5,1.0,,,,1.0,0.5,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612763,2013,2012-13,False
200752-201188-201573-201578-201961,1610612763,"Rudy Gay, Marc Gasol, Jerryd Bayless, Marreese Speights, Wayne Ellington","Gay, Gasol, Bayless, Speights, Ellington",200752-201188-201573-201578-201961,MEM,575.0,7,10.0,-1.0,17.0,18.0,4.0,35.0,5.0,6.0,1.0,7.0,3.0,6.0,13.0,4.0,20.0,21.0,2.0,2.0,3.0,3.0,3.0,6.0,4.0,10.0,7.0,,15.0,0.46153846153846156,0.4411764705882353,0.5,0.23529411764705882,0.6,0.42857142857142855,0.75,0.4,1.0,0.5,87.65217391304347,16.58823529411765,16.27777777777778,16.0,14.444444444444445,0.35294117647058826,0.8333333333333334,1.0,0.4117647058823529,0.17647058823529413,0.5,0.5882352941176471,0.5224735294117647,0.51405,5.0307692307692315,25.85,5.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,5.0,1.0,3.0,5.0,2.0,4.0,2.0,2.0,6.0,10.0,,2.0,5.0,6.0,4.0,,13.0,1.0,,,2.0,2.0,,1.0,,1.0,1.0,,,2.0,,2.0,4.0,8.0,5.0,,,,,,,6.0,5.0,,,0.8333333333333334,0.8333333333333334,0.5,0.5,0.5,0.3333333333333333,0.625,0.42857142857142855,0.15384615384615385,0.16666666666666666,0.5,,,0.3333333333333333,1.0,1.0,0.5,,0.8,,,,,0.058823529411764705,1.0,0.16666666666666666,1.0,0.16666666666666666,0.16666666666666666,0.50205,0.25,0.3125,0.25,0.3,0.29411764705882354,,,,,1.0,,,,1.0,1.0,,,3.0,,1.0,1.0,1.0,,1.0,3.0,1.0,,,1.0,,,1.0,,,,,1.0,0.25,,,0.25,1.0,0.3333333333333333,,1.0,1.0,0.125,0.14285714285714285,0.16666666666666666,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,0.3333333333333333,2.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2013,2012-13,False
200752-201188-201573-201578-202347,1610612763,"Rudy Gay, Marc Gasol, Jerryd Bayless, Marreese Speights, Quincy Pondexter","Gay, Gasol, Bayless, Speights, Pondexter",200752-201188-201573-201578-202347,MEM,361.0,5,6.0,2.0,13.0,10.0,2.0,23.0,1.0,4.0,2.0,6.0,1.0,4.0,13.0,3.0,14.0,12.0,3.0,6.0,1.0,4.0,2.0,2.0,4.0,6.0,2.0,1.0,14.0,0.3076923076923077,0.4375,0.4375,0.1875,0.5,0.4444444444444444,0.5,0.4,0.3333333333333333,,91.74515235457064,18.46153846153846,12.1,16.76923076923077,12.1,0.25,0.25,0.25,0.375,0.0625,0.5,0.4375,0.4874,0.554575,8.461538461538462,24.066666666666666,2.0,1.0,,,,1.0,3.0,2.0,,,,,,,,1.0,,,,2.0,,,1.0,3.0,1.0,,8.0,,,,,,,,1.0,,1.0,,,1.0,1.0,2.0,3.0,,,,1.0,1.0,,1.0,1.0,,2.0,,,0.25,0.25,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,0.1875,0.3333333333333333,0.3333333333333333,,0.125,,,,,,0.3986,,,,,0.15384615384615385,1.0,1.0,,0.25,2.0,1.0,,,1.0,2.0,,,6.0,,1.0,2.0,1.0,1.0,,,1.0,,,,,,,,,,,1.0,0.6666666666666666,,,0.6666666666666666,,0.75,,,,0.1,0.3333333333333333,0.3333333333333333,,0.5,0.5,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2013,2012-13,False
200752-201188-201573-201578-2754,1610612763,"Rudy Gay, Marc Gasol, Jerryd Bayless, Marreese Speights, Tony Allen","Gay, Gasol, Bayless, Speights, Allen",200752-201188-201573-201578-2754,MEM,408.0,6,7.0,-6.0,13.0,15.0,2.0,28.0,2.0,2.0,,2.0,,4.0,11.0,,11.0,17.0,,2.0,,2.0,2.0,3.0,2.0,5.0,3.0,,11.0,0.36363636363636365,0.36363636363636365,0.4230769230769231,,1.0,0.2857142857142857,1.0,0.2857142857142857,,1.0,98.82352941176471,16.615384615384617,12.8,15.23076923076923,11.4,0.18181818181818182,1.0,1.0,0.18181818181818182,,,0.18181818181818182,0.45486363636363636,,14.490909090909092,,3.0,,,,,1.0,7.0,,,,3.0,,,,,3.0,,,,6.0,,1.0,3.0,3.0,2.0,1.0,6.0,,,,2.0,,2.0,1.0,,,,1.0,,1.0,1.0,3.0,4.0,4.0,2.0,,1.0,,,1.0,1.0,,3.0,,,0.75,0.75,,,,,,,0.09090909090909091,,1.0,,,,,,,1.0,1.0,0.6363636363636364,0.14285714285714285,0.14285714285714285,1.0,,,,,,,0.3723,0.15384615384615385,0.15384615384615385,,,0.23076923076923078,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,1.0,,0.3333333333333333,,1.0,,0.5,1.0,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2013,2012-13,False
200752-201188-201573-201589-201961,1610612763,"Rudy Gay, Marc Gasol, Jerryd Bayless, Darrell Arthur, Wayne Ellington","Gay, Gasol, Bayless, Arthur, Ellington",200752-201188-201573-201589-201961,MEM,1080.0,7,18.0,1.0,34.0,29.0,7.0,63.0,4.0,7.0,3.0,8.0,2.0,7.0,23.0,2.0,25.0,24.0,4.0,10.0,2.0,6.0,10.0,11.0,7.0,18.0,9.0,,15.0,0.30434782608695654,0.34,0.4166666666666667,0.08,0.6666666666666666,0.375,0.6111111111111112,0.4117647058823529,0.3333333333333333,1.0,84.0,17.764705882352942,16.413793103448278,17.176470588235293,14.448275862068966,0.28,0.5714285714285714,0.8,0.32,0.08,0.75,0.36,0.450038,0.531975,9.73913043478261,25.8,17.0,7.0,3.0,,2.0,1.0,8.0,,,2.0,8.0,4.0,2.0,10.0,2.0,10.0,2.0,6.0,13.0,4.0,8.0,3.0,2.0,2.0,1.0,1.0,4.0,1.0,,,3.0,1.0,2.0,6.0,,5.0,3.0,1.0,,9.0,3.0,2.0,7.0,10.0,3.0,2.0,3.0,3.0,,3.0,1.0,13.0,17.0,1.0,2.0,0.2857142857142857,0.6666666666666666,1.0,0.2,1.0,0.2916666666666667,1.0,0.43333333333333335,0.13043478260869565,0.2857142857142857,0.6666666666666666,,,1.0,,0.5,0.6,0.3333333333333333,0.25,0.32,0.125,0.125,1.0,,1.0,0.16666666666666666,,,0.16666666666666666,0.42989583333333337,0.10714285714285714,0.11538461538461539,0.4,0.52,0.5,,,1.0,,2.0,,,,1.0,1.0,,1.0,,3.0,1.0,,,,,1.0,,,,1.0,,,3.0,,1.0,,,,0.5,,0.5,0.5,0.3333333333333333,0.5,0.2857142857142857,0.3333333333333333,,,0.25,0.2857142857142857,,,,,0.5,0.5,,,,,,0.5,,0.125,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,1610612763,2013,2012-13,False
200752-201188-201573-201589-202347,1610612763,"Rudy Gay, Marc Gasol, Jerryd Bayless, Darrell Arthur, Quincy Pondexter","Gay, Gasol, Bayless, Arthur, Pondexter",200752-201188-201573-201589-202347,MEM,765.0,5,13.0,-2.0,20.0,22.0,2.0,42.0,3.0,5.0,,3.0,2.0,6.0,14.0,2.0,22.0,24.0,2.0,2.0,2.0,2.0,6.0,9.0,2.0,11.0,7.0,,22.0,0.42857142857142855,0.46875,0.55,0.125,0.6,0.25,0.6428571428571429,0.25,,0.6666666666666666,79.05882352941177,19.55,17.0,18.35,15.454545454545455,0.3125,0.6,0.75,0.1875,0.125,,0.4375,0.492021875,0.41715,9.428571428571429,28.0,5.0,6.0,,,,3.0,6.0,,,,7.0,,,,,1.0,,5.0,5.0,10.0,,2.0,5.0,6.0,3.0,2.0,13.0,,,,2.0,1.0,1.0,1.0,,1.0,2.0,,1.0,3.0,1.0,1.0,2.0,9.0,3.0,,3.0,1.0,,3.0,1.0,5.0,5.0,,,0.8333333333333334,0.8333333333333334,,,,,,0.625,0.14285714285714285,0.2,0.3333333333333333,,,,,,0.8,0.3333333333333333,1.0,0.375,0.5,0.5,0.6666666666666666,,,,,,,0.4449,0.2,0.17647058823529413,,0.22727272727272727,0.25,,,,,,,,,1.0,1.0,,,3.0,,1.0,1.0,1.0,,,3.0,1.0,,,,,,,,1.0,2.0,,1.0,0.5,,,0.5,0.75,,0.6666666666666666,1.0,0.6666666666666666,0.16666666666666666,,,,,,,0.5,0.5,1.0,,,,,0.5,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,1610612763,2013,2012-13,False
200752-201188-201573-201589-203100,1610612763,"Rudy Gay, Marc Gasol, Jerryd Bayless, Darrell Arthur, Tony Wroten","Gay, Gasol, Bayless, Arthur, Wroten",200752-201188-201573-201589-203100,MEM,552.0,3,9.0,3.0,19.0,18.0,5.0,37.0,6.0,10.0,3.0,3.0,2.0,8.0,16.0,2.0,21.0,18.0,3.0,10.0,2.0,4.0,5.0,7.0,5.0,12.0,4.0,,14.0,0.5,0.4444444444444444,0.525,0.1111111111111111,0.8333333333333334,0.5,0.8571428571428571,0.5,0.5,0.5,96.5217391304348,16.36842105263158,13.38888888888889,14.526315789473685,12.055555555555555,0.5555555555555556,0.6,0.6666666666666666,0.16666666666666666,0.1111111111111111,1.0,0.6666666666666666,0.5509027777777777,0.6063666666666666,5.99375,25.65,8.0,5.0,3.0,2.0,2.0,2.0,3.0,,,1.0,5.0,3.0,1.0,7.0,4.0,5.0,1.0,2.0,10.0,6.0,2.0,1.0,3.0,3.0,3.0,,6.0,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,,,4.0,1.0,1.0,2.0,6.0,3.0,,3.0,1.0,1.0,3.0,2.0,10.0,8.0,,,0.375,0.42857142857142855,1.0,0.8,1.0,0.6666666666666666,1.1666666666666667,0.7142857142857143,0.0625,0.1,0.25,1.0,,0.5,,1.0,1.0,0.6666666666666666,0.5,0.16666666666666666,0.6666666666666666,0.6666666666666666,,,1.0,0.3333333333333333,1.0,,0.16666666666666666,0.5023083333333334,0.15,0.16666666666666666,0.3333333333333333,0.47619047619047616,0.42105263157894735,,,0.5,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,,1.0,,,,,,,1.0,0.3333333333333333,1.0,1.0,,0.1111111111111111,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612763,2013,2012-13,False
