EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,PenaltyDefPoss,ShortMidRangeFGA,FtPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,FoulsDrawn,Charge Fouls Drawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,DefThreePtReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Blocked2s,BlockedAtRim,Blocks,LongMidRangeFGM,LongMidRangeFGA,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceOffPoss,Corner3FGA,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,LostBallSteals,DeadBallTurnovers,Fouls,Offensive Fouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,Corner3Frequency,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,Charge Fouls,DefCorner3ReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,Corner3FGM,PenaltyCorner3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,PtsPutbacks,ThreePtAssists,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,FTDefRebounds,ShootingFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFtPoints,NonHeaveArc3FGM,Arc3Assists,ShortMidRangeAssists,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,BlockingFouls,Loose Ball Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,PenaltyArc3FGM,SecondChanceFtPoints,Loose Ball Fouls Drawn,PenaltyArc3Accuracy,Technical Free Throw Trips,3SecondViolations,StepOutOfBoundsTurnovers,PtsUnassisted3s,Travels,FTOffRebounds,OffFTReboundPct,team_id,year,season,team_vs
101141-101145-201601-202327-2399,1610612749,"Ersan Ilyasova, Monta Ellis, Luc Mbah a Moute, Ekpe Udoh, Mike Dunleavy","Ilyasova, Ellis, Mbah a Moute, Udoh, Dunleavy",101141-101145-201601-202327-2399,MIL,140.0,1,2.0,5.0,5.0,5.0,10.0,1.0,1.0,1.0,1.0,,,1.0,2.0,,3.0,5.0,1.0,2.0,,3.0,,,3.0,3.0,3.0,,,1.0,,2.0,2.0,3.0,3.0,5.0,0.5,0.5,0.5,0.5,0.5,0.5,,0.5,0.75,0.75,1.0,102.85714285714285,12.6,15.4,12.6,13.6,0.5,1.0,1.0,,0.5,1.0,,0.5,0.57155,0.57155,1.0,9.55,,1.0,-2.0,,,1.0,2.0,1.0,1.0,1.0,2.0,,1.0,,1.0,2.0,,1.0,1.0,,1.0,,1.0,,,,3.0,2.0,3.0,,1.0,0.5,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,,1.0,,,,1.0,2.0,,,1.0,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,1610612749,2013,2012-13,True
101141-101145-201601-202336-2399,1610612749,"Ersan Ilyasova, Monta Ellis, Luc Mbah a Moute, Larry Sanders, Mike Dunleavy","Ilyasova, Ellis, Mbah a Moute, Sanders, Dunleavy",101141-101145-201601-202336-2399,MIL,269.0,3,4.0,7.0,8.0,6.0,15.0,,,,,2.0,1.0,1.0,1.0,3.0,7.0,7.0,1.0,1.0,2.0,7.0,,2.0,1.0,2.0,3.0,,,2.0,1.0,3.0,3.0,6.0,7.0,6.0,1.0,1.0,0.625,0.8333333333333334,0.6,0.75,0.75,0.6666666666666666,0.14285714285714285,0.25,,80.29739776951672,15.428571428571429,20.125,15.428571428571429,15.75,,,,0.5,,,0.3333333333333333,0.75,0.51875,0.5057166666666667,1.0,19.1,24.633333333333336,0.8571428571428571,,,,2.0,2.0,1.0,2.0,,5.0,1.0,3.0,2.0,,3.0,,1.0,1.0,1.0,0.25,1.0,,,,,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,1.0,3.0,,,,0.5,,,,0.5,,0.25,0.3333333333333333,,0.14285714285714285,,,,,,,,1.0,1.0,3.0,,1.0,,1.0,1.0,,,1.0,0.3333333333333333,0.5,0.3333333333333333,,0.5,,,,,,1.0,,,,,,,,,1.0,,,,2.0,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,0.5,0.5,1.0,,,,,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1610612749,2013,2012-13,True
101141-101145-201943-202336-2399,1610612749,"Ersan Ilyasova, Monta Ellis, Brandon Jennings, Larry Sanders, Mike Dunleavy","Ilyasova, Ellis, Jennings, Sanders, Dunleavy",101141-101145-201943-202336-2399,MIL,711.0,3,12.0,22.0,21.0,13.0,43.0,3.0,5.0,2.0,2.0,1.0,1.0,5.0,10.0,6.0,22.0,19.0,3.0,4.0,4.0,11.0,2.0,1.0,7.0,9.0,11.0,3.0,3.0,4.0,3.0,6.0,5.0,19.0,11.0,13.0,0.5,0.75,0.59375,0.5625,0.6111111111111112,0.6111111111111112,0.375,0.6666666666666666,0.875,0.8181818181818182,1.0,87.08860759493672,18.863636363636363,14.095238095238095,18.772727272727273,13.714285714285714,0.3125,0.6,0.6,0.0625,0.25,1.0,0.125,0.6875,0.553253125,0.561475,0.5,8.8,23.566666666666666,0.5909090909090909,3.0,,,3.0,8.0,4.0,7.0,2.0,17.0,2.0,2.0,,,4.0,1.0,0.8,1.0,0.6666666666666666,0.8,0.6666666666666666,0.6666666666666666,,0.058823529411764705,0.09090909090909091,,,,2.0,5.0,0.3125,0.4,0.4,2.0,5.0,3.0,1.0,1.0,3.0,,1.0,2.0,,2.0,3.0,,1.0,1.0,0.75,,,0.2,0.25,0.5,0.3125,0.375,,0.13636363636363635,1.0,,1.0,1.0,,2.0,,3.0,1.0,9.0,2.0,3.0,2.0,2.0,1.0,,,1.0,0.5,0.25,0.5,,0.3333333333333333,,,1.0,,,1.0,0.4,0.4,1.0,1.0,1.0,,,,1.0,,,,2.0,1.0,1.0,,,1.0,,1.0,,,1.0,,1.0,,,,,,,,1.0,,,,0.3333333333333333,,,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,1610612749,2013,2012-13,True
101141-101145-202336-2399-2605,1610612749,"Ersan Ilyasova, Monta Ellis, Larry Sanders, Mike Dunleavy, Marquis Daniels","Ilyasova, Ellis, Sanders, Dunleavy, Daniels",101141-101145-202336-2399-2605,MIL,6.0,1,,1.0,,1.0,1.0,,,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,2.0,2.0,1.0,,,,,1.0,1.0,,,,,,240.0,6.0,,6.0,,,,,,,,,,,,1.0,,,1.0,2.0,,,2.0,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2013,2012-13,True
101141-200755-201601-201943-202327,1610612749,"Ersan Ilyasova, JJ Redick, Luc Mbah a Moute, Brandon Jennings, Ekpe Udoh","Ilyasova, Redick, Mbah a Moute, Jennings, Udoh",101141-200755-201601-201943-202327,MIL,203.0,2,3.0,5.0,5.0,,10.0,4.0,4.0,1.0,1.0,,,4.0,5.0,,9.0,8.0,1.0,1.0,,2.0,2.0,,2.0,2.0,3.0,,,,,1.0,,7.0,2.0,,0.8,1.0,0.8,1.0,0.75,1.0,,,1.0,0.6666666666666666,1.0,70.93596059113301,18.6,22.0,16.6,21.6,0.8,1.0,1.0,,1.0,1.0,,0.8,0.6361600000000001,0.4879,0.2222222222222222,3.4,,,1.0,2.0,1.0,1.0,6.0,3.0,3.0,3.0,6.0,,3.0,,,3.0,2.0,0.75,0.75,,1.0,,0.75,0.2,0.3333333333333333,0.3333333333333333,,,,,,,,,1.0,,,1.0,1.0,2.0,,1.0,1.0,,1.0,2.0,,1.0,1.0,1.0,,,1.0,1.0,,,,0.7013,0.2222222222222222,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612749,2013,2012-13,True
101141-200755-201601-201943-202336,1610612749,"Ersan Ilyasova, JJ Redick, Luc Mbah a Moute, Brandon Jennings, Larry Sanders","Ilyasova, Redick, Mbah a Moute, Jennings, Sanders",101141-200755-201601-201943-202336,MIL,233.0,1,4.0,8.0,7.0,,15.0,3.0,5.0,,,1.0,,3.0,5.0,1.0,11.0,8.0,,,,,,1.0,,,1.0,2.0,2.0,,,2.0,,7.0,,,0.6,,0.75,,0.7857142857142857,,0.16666666666666666,,,,,92.70386266094421,13.875,17.428571428571427,12.0,16.0,0.8333333333333334,0.6,0.6,0.16666666666666666,,,,1.0,0.7293416666666667,,,0.54,26.3,,3.0,,,2.0,6.0,3.0,4.0,3.0,9.0,,2.0,,1.0,2.0,1.0,1.0,1.0,,,,1.0,,0.14285714285714285,0.16666666666666666,1.0,1.0,1.0,,,,,,2.0,,,2.0,2.0,4.0,,1.0,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,,,0.5,0.5,0.5,,,0.74115,0.36363636363636365,,,2.0,2.0,,,,1.0,,3.0,,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,1610612749,2013,2012-13,True
101141-200755-201943-202327-2605,1610612749,"Ersan Ilyasova, JJ Redick, Brandon Jennings, Ekpe Udoh, Marquis Daniels","Ilyasova, Redick, Jennings, Udoh, Daniels",101141-200755-201943-202327-2605,MIL,51.0,1,1.0,2.0,2.0,2.0,4.0,,,,,,,,,,,5.0,,,,,,,,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,112.94117647058823,10.0,15.5,10.0,15.5,,,,,,,,,,,,,,1.0,-5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1610612749,2013,2012-13,True
101141-200755-201943-202336-2399,1610612749,"Ersan Ilyasova, JJ Redick, Brandon Jennings, Larry Sanders, Mike Dunleavy","Ilyasova, Redick, Jennings, Sanders, Dunleavy",101141-200755-201943-202336-2399,MIL,62.0,1,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,4.0,,1.0,,1.0,2.0,,,,,,,2.0,4.0,2.0,1.0,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.5,,,1.0,,92.9032258064516,16.0,15.0,13.0,15.0,0.5,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.6593,0.6593,1.0,0.2,24.9,1.0,1.0,,,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,2.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,1.0,2.0,,,1.0,,,,,1.0,1.0,1.0,,,,1.0,,,,,0.5,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,1610612749,2013,2012-13,True
101141-201601-201943-202336-2399,1610612749,"Ersan Ilyasova, Luc Mbah a Moute, Brandon Jennings, Larry Sanders, Mike Dunleavy","Ilyasova, Mbah a Moute, Jennings, Sanders, Dunleavy",101141-201601-201943-202336-2399,MIL,157.0,2,3.0,5.0,5.0,,10.0,1.0,1.0,,,1.0,,1.0,2.0,2.0,5.0,4.0,,,,,,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,5.0,,,0.5,,0.625,,0.625,,0.5,1.0,,0.5,,91.71974522292993,14.0,17.4,14.0,13.4,0.25,1.0,1.0,0.25,,,,0.75,0.5536875,,,5.65,24.25,,1.0,,1.0,,2.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,1.0,1.0,1.0,,1.0,1.0,0.25,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,0.25,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,0.5,,0.5,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,1.0,,,,,3.0,,,,1610612749,2013,2012-13,True
101145-200755-201601-202327-203089,1610612749,"Monta Ellis, JJ Redick, Luc Mbah a Moute, Ekpe Udoh, John Henson","Ellis, Redick, Mbah a Moute, Udoh, Henson",101145-200755-201601-202327-203089,MIL,209.0,1,3.0,5.0,5.0,5.0,10.0,3.0,3.0,3.0,3.0,,,3.0,3.0,3.0,10.0,4.0,3.0,3.0,3.0,10.0,4.0,,,2.0,4.0,,,1.0,1.0,1.0,1.0,6.0,10.0,5.0,1.0,1.0,0.75,0.75,0.7142857142857143,0.7142857142857143,0.5,1.0,,1.0,,68.89952153110048,24.0,17.8,20.8,17.8,0.5,1.0,1.0,,0.5,1.0,,1.0,0.6618499999999999,0.6618499999999999,1.0,0.19999999999999998,23.7,1.0,6.0,5.0,,1.0,2.0,1.0,2.0,1.0,5.0,2.0,1.0,,,2.0,,0.3333333333333333,0.5,1.0,,1.0,0.3333333333333333,,,,,,,,,,,,2.0,3.0,3.0,2.0,2.0,4.0,,,2.0,,,,,1.0,1.0,1.0,,,,1.0,,0.5,0.5,,0.4,,,2.0,2.0,,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,,2.0,,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,1.0,,,,,,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2013,2012-13,True
101145-200755-201601-202327-2399,1610612749,"Monta Ellis, JJ Redick, Luc Mbah a Moute, Ekpe Udoh, Mike Dunleavy","Ellis, Redick, Mbah a Moute, Udoh, Dunleavy",101145-200755-201601-202327-2399,MIL,303.0,2,5.0,9.0,7.0,1.0,16.0,2.0,3.0,,,2.0,1.0,2.0,3.0,4.0,11.0,7.0,,,1.0,,2.0,2.0,,3.0,4.0,1.0,,,,2.0,,8.0,,1.0,0.6666666666666666,,0.7142857142857143,,0.6875,,0.5714285714285714,,,0.5,,76.03960396039604,20.444444444444443,17.0,19.555555555555557,15.428571428571429,0.42857142857142855,0.6666666666666666,1.0,0.2857142857142857,,,1.0,1.0,0.5243285714285715,0.32805,,1.2666666666666666,24.775,0.1111111111111111,4.0,1.0,,1.0,2.0,1.0,3.0,1.0,8.0,2.0,2.0,,,3.0,2.0,0.5,0.5,1.0,,1.0,0.5,,0.25,0.5,1.0,,1.0,,,,,,1.0,2.0,,,,3.0,1.0,1.0,1.0,1.0,2.0,2.0,,,1.5,1.5,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.2857142857142857,,0.53205,0.2727272727272727,1.0,,,,,1.0,,2.0,,6.0,,2.0,1.0,,,1.0,1.0,1.0,0.5,,0.5,1.0,,,,,,,,0.5,0.5,1.0,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,0.5,0.5,1.0,,1.0,1.0,1.0,,0.5,,,,,,,,,,,,1610612749,2013,2012-13,True
101145-200755-201601-202336-2399,1610612749,"Monta Ellis, JJ Redick, Luc Mbah a Moute, Larry Sanders, Mike Dunleavy","Ellis, Redick, Mbah a Moute, Sanders, Dunleavy",101145-200755-201601-202336-2399,MIL,543.0,1,9.0,15.0,16.0,,31.0,4.0,5.0,,,2.0,,6.0,9.0,6.0,20.0,13.0,,,,,8.0,2.0,4.0,8.0,11.0,1.0,1.0,1.0,1.0,2.0,,18.0,,,0.6666666666666666,,0.6,,0.625,,0.4,0.5,0.8,0.875,1.0,82.20994475138122,18.733333333333334,16.375,16.4,15.75,0.3333333333333333,0.8,0.8,0.13333333333333333,,,,0.7333333333333333,0.5697266666666666,,,6.911111111111111,24.21666666666667,,7.0,7.0,1.0,2.0,4.0,2.0,4.0,2.0,10.0,3.0,2.0,,,3.0,2.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.5,0.06666666666666667,0.125,0.2,,,,1.0,3.0,0.2,0.3333333333333333,0.3333333333333333,3.0,4.0,,1.0,2.0,2.0,,1.0,3.0,,1.0,7.0,1.0,0.5,0.5,0.5,,,0.3333333333333333,0.42857142857142855,,0.26666666666666666,,0.6966,0.1,,,1.0,2.0,1.0,2.0,,2.0,,6.0,,2.0,2.0,,2.0,1.0,2.0,1.0,0.3333333333333333,,0.3333333333333333,1.0,0.5,0.5,1.0,0.6666666666666666,1.0,1.0,,0.5,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612749,2013,2012-13,True
101145-200755-201601-2223-2399,1610612749,"Monta Ellis, JJ Redick, Luc Mbah a Moute, Samuel Dalembert, Mike Dunleavy","Ellis, Redick, Mbah a Moute, Dalembert, Dunleavy",101145-200755-201601-2223-2399,MIL,138.0,1,2.0,4.0,5.0,4.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,4.0,1.0,2.0,1.0,6.0,,1.0,,1.0,1.0,1.0,,,,,,6.0,6.0,4.0,0.5,0.5,0.8333333333333334,0.8333333333333334,0.75,0.75,0.3333333333333333,,,1.0,,93.91304347826087,14.0,16.4,14.0,14.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.5690333333333334,0.5690333333333334,1.0,9.65,25.9,1.0,2.0,5.0,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,2.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,1.0,,,,3.0,,,,1610612749,2013,2012-13,True
101145-200755-201943-202327-2399,1610612749,"Monta Ellis, JJ Redick, Brandon Jennings, Ekpe Udoh, Mike Dunleavy","Ellis, Redick, Jennings, Udoh, Dunleavy",101145-200755-201943-202327-2399,MIL,14.0,1,,,1.0,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.85714285714286,,12.0,,12.0,,,,,,,,,,,,,,,-2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2013,2012-13,True
101145-200755-202327-203089-2399,1610612749,"Monta Ellis, JJ Redick, Ekpe Udoh, John Henson, Mike Dunleavy","Ellis, Redick, Udoh, Henson, Dunleavy",101145-200755-202327-203089-2399,MIL,135.0,1,2.0,5.0,4.0,,9.0,1.0,1.0,,,1.0,,1.0,1.0,3.0,6.0,2.0,,,,,,1.0,2.0,3.0,4.0,,,,,,,4.0,,,1.0,,0.25,,0.5,,0.75,,1.0,1.0,1.0,96.0,16.0,13.75,14.6,13.75,0.25,1.0,1.0,0.25,,,,1.0,0.5924875,,,0.9,23.566666666666666,,4.0,,,4.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,,1.0,4.0,2.0,1.0,1.0,1.0,,,1.0,,0.3333333333333333,0.6666666666666666,,,,,,,,,1.0,2.0,,,,2.0,,,1.0,,,,,,,1.0,,,,0.3333333333333333,,0.5,,,0.3333333333333333,,1.0,,,,,,,,,,,,,1.0,,,,,,,,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,1610612749,2013,2012-13,True
101145-200755-202327-203089-2605,1610612749,"Monta Ellis, JJ Redick, Ekpe Udoh, John Henson, Marquis Daniels","Ellis, Redick, Udoh, Henson, Daniels",101145-200755-202327-203089-2605,MIL,23.0,1,,1.0,1.0,,2.0,,,,,,,,,,2.0,,,,,,,,1.0,1.0,1.0,,,,,,,2.0,,,,,,,1.0,,,,1.0,1.0,,125.21739130434781,6.0,17.0,6.0,17.0,,,,,,,,,,,,,,,2.0,,,2.0,,,,,,,1.0,,,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2013,2012-13,True
101145-200755-202327-2399-2605,1610612749,"Monta Ellis, JJ Redick, Ekpe Udoh, Mike Dunleavy, Marquis Daniels","Ellis, Redick, Udoh, Dunleavy, Daniels",101145-200755-202327-2399-2605,MIL,108.0,2,2.0,4.0,3.0,,7.0,2.0,3.0,,,,,3.0,5.0,,6.0,,,,,,2.0,,1.0,1.0,2.0,1.0,,,,,,4.0,,,0.6,,0.6,,0.6,,,,0.3333333333333333,0.3333333333333333,,93.33333333333333,11.25,21.0,9.0,18.333333333333332,0.6,0.6666666666666666,0.6666666666666666,,,,,0.6,0.5271399999999999,,,6.959999999999999,,,6.0,,,,4.0,2.0,2.0,2.0,4.0,,,,,,,0.6666666666666666,0.6666666666666666,,1.0,,1.0,,,,1.0,,1.0,1.0,2.0,0.4,0.5,0.5,1.0,,,1.0,1.0,2.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,0.5,0.5,,,,0.434,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2013,2012-13,True
101145-200755-203089-2399-2605,1610612749,"Monta Ellis, JJ Redick, John Henson, Mike Dunleavy, Marquis Daniels","Ellis, Redick, Henson, Dunleavy, Daniels",101145-200755-203089-2399-2605,MIL,178.0,1,3.0,7.0,6.0,1.0,13.0,1.0,1.0,,,,,1.0,2.0,,6.0,4.0,,,,,,,,,,1.0,,1.0,,1.0,,6.0,,1.0,0.5,,0.5,,0.6,,,1.0,,,,105.16853932584269,14.714285714285714,12.5,14.714285714285714,12.5,0.5,1.0,1.0,,,,,0.5,0.504,,,3.7,,0.14285714285714285,2.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,,3.0,,,6.0,3.0,1.0,1.0,,,,1.0,0.5,0.6,0.6,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2013,2012-13,True
