EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,LongMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,LongMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,PenaltyTurnovers,ShootingFouls,Clear Path Fouls,Offensive Fouls Drawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,OffCorner3ReboundPct,DefArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,FTOffRebounds,SelfOReb,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,OffFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,SelfORebPct,BlockedAtRim,SecondChanceAtRimPctAssisted,Corner3FGM,PenaltyCorner3FGM,Corner3Assists,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Offensive Fouls,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,LostBallOutOfBoundsTurnovers,Charge Fouls,3SecondViolations,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGA,BlockingFouls,Loose Ball Fouls,SecondChanceCorner3Frequency,HeaveAttempts,BlockingFoulsDrawn,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,OffensiveGoaltends,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls Drawn,DefensiveGoaltends,BlockedLongMidRange,ThreePtShootingFoulsDrawn,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,LongMidRangePctBlocked,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,Technical Free Throw Trips,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101114-101154-201228-201572-202705,1610612751,"Deron Williams, Andray Blatche, C.J. Watson, Brook Lopez, MarShon Brooks","Williams, Blatche, Watson, Lopez, Brooks",101114-101154-201228-201572-202705,BKN,462.0,2,8.0,9.0,16.0,15.0,4.0,5.0,2.0,31.0,3.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,4.0,10.0,1.0,2.0,6.0,17.0,8.0,1.0,1.0,1.0,1.0,1.0,4.0,9.0,2.0,6.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,7.0,2.0,9.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,6.0,9.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,17.0,9.0,4.0,1.0,1.0,0.25,0.25,1.0,0.5,1.0,0.5,0.4,1.0,0.4583333333333333,1.25,0.53125,1.125,0.16666666666666666,0.3,0.3333333333333333,0.3333333333333333,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,0.2857142857142857,0.5,1.0,1.0,1.0,1.0,1.0,96.62337662337661,1.0,13.9375,15.933333333333334,13.5,15.933333333333334,0.5,0.5,0.75,0.3333333333333333,0.25,0.3333333333333333,0.5,0.08333333333333333,0.16666666666666666,0.5,0.5,1.0,1.0,0.5,1.0,0.5,1.0,0.6666666666666666,0.5,0.4819291666666667,0.470325,0.26666666666666666,0.3076923076923077,0.5294117647058824,5.12,25.7,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,False
101114-101154-201228-201572-2207,1610612751,"Deron Williams, Andray Blatche, C.J. Watson, Brook Lopez, Joe Johnson","Williams, Blatche, Watson, Lopez, Johnson",101114-101154-201228-201572-2207,BKN,428.0,2,7.0,1.0,15.0,15.0,10.0,11.0,5.0,30.0,2.0,2.0,2.0,1.0,1.0,,2.0,3.0,2.0,5.0,2.0,2.0,4.0,7.0,2.0,7.0,5.0,19.0,18.0,2.0,2.0,4.0,2.0,4.0,3.0,13.0,4.0,4.0,6.0,5.0,2.0,,2.0,2.0,4.0,2.0,,10.0,4.0,1.0,2.0,1.0,2.0,5.0,5.0,10.0,1.0,1.0,,,,2.0,1.0,7.0,5.0,8.0,,4.0,,,,,,14.0,13.0,10.0,3.0,,0.5,1.0,1.0,0.2857142857142857,0.5,0.2857142857142857,0.5714285714285714,0.5,0.5,0.625,0.5277777777777778,0.5909090909090909,0.5,,,,1.0,1.0,0.3333333333333333,0.6666666666666666,0.8,0.75,0.625,0.5,0.6666666666666666,,1.0,,,100.93457943925233,,12.733333333333333,15.8,11.6,14.466666666666667,0.14285714285714285,1.0,1.0,,0.14285714285714285,,,0.21428571428571427,0.35714285714285715,0.4,0.4,1.0,0.5,0.125,1.0,0.25,1.0,0.6428571428571429,0.4,0.4992821428571429,0.4719,0.2222222222222222,0.36363636363636365,0.6842105263157895,10.071428571428571,25.37142857142857,0.6666666666666666,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.14285714285714285,1.0,0.5,0.25,0.4941,0.2631578947368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,False
101114-101154-201228-201572-2222,1610612751,"Deron Williams, Andray Blatche, C.J. Watson, Brook Lopez, Gerald Wallace","Williams, Blatche, Watson, Lopez, Wallace",101114-101154-201228-201572-2222,BKN,631.0,2,11.0,9.0,19.0,18.0,12.0,4.0,4.0,37.0,7.0,12.0,5.0,4.0,9.0,,3.0,5.0,,1.0,,1.0,10.0,20.0,,1.0,7.0,27.0,18.0,6.0,5.0,14.0,,1.0,5.0,15.0,12.0,8.0,,1.0,,2.0,6.0,,6.0,,4.0,12.0,,7.0,2.0,6.0,,8.0,8.0,16.0,1.0,,1.0,2.0,,2.0,1.0,,6.0,10.0,,3.0,2.0,,,,,22.0,15.0,12.0,,2.0,0.6,0.75,,,,,0.5,0.35714285714285715,0.47619047619047616,0.3333333333333333,0.5192307692307693,0.39473684210526316,0.047619047619047616,0.1,0.16666666666666666,,,1.0,0.7,1.0,,1.0,0.6363636363636364,0.3333333333333333,,1.0,1.0,1.0,1.0,84.43740095087162,,17.894736842105264,16.166666666666668,15.842105263157896,16.166666666666668,0.5714285714285714,0.5833333333333334,0.7,0.5714285714285714,0.14285714285714285,,,0.23809523809523808,0.047619047619047616,,,,0.8333333333333334,0.6,0.4444444444444444,0.06666666666666667,,0.6190476190476191,,0.5134071428571428,0.5110233333333334,0.125,0.13043478260869565,0.5555555555555556,6.6,29.8,0.631578947368421,2.0,3.0,,,,2.0,,1.0,5.0,4.0,2.0,,,2.0,,,,0.3333333333333333,0.3333333333333333,0.35714285714285715,,,1.0,0.6,0.6,0.6666666666666666,,0.4,,,0.5047666666666667,0.18518518518518517,1.0,2.0,1.0,1.0,0.5,1.0,0.5,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,False
101114-101154-201228-201572-2586,1610612751,"Deron Williams, Andray Blatche, C.J. Watson, Brook Lopez, Keith Bogans","Williams, Blatche, Watson, Lopez, Bogans",101114-101154-201228-201572-2586,BKN,38.0,1,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.3703,0.3703,0.5,0.5,,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,False
101114-101154-201228-201572-711,1610612751,"Deron Williams, Andray Blatche, C.J. Watson, Brook Lopez, Jerry Stackhouse","Williams, Blatche, Watson, Lopez, Stackhouse",101114-101154-201228-201572-711,BKN,11.0,1,,-3.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.9090909090909,,,11.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,False
101114-101154-201228-202705-203141,1610612751,"Deron Williams, Andray Blatche, C.J. Watson, MarShon Brooks, Mirza Teletovic","Williams, Blatche, Watson, Brooks, Teletovic",101114-101154-201228-202705-203141,BKN,424.0,3,7.0,5.0,13.0,12.0,3.0,2.0,4.0,25.0,5.0,9.0,3.0,1.0,2.0,1.0,4.0,1.0,,2.0,,1.0,7.0,14.0,,2.0,,14.0,9.0,4.0,1.0,3.0,,1.0,,2.0,8.0,6.0,,2.0,,1.0,4.0,,4.0,,3.0,8.0,,4.0,1.0,5.0,,6.0,4.0,10.0,1.0,,1.0,,,,,1.0,,,,,,2.0,1.0,2.0,2.0,10.0,2.0,3.0,,,0.5714285714285714,0.5714285714285714,,,,,0.5,0.3333333333333333,0.4375,0.25,0.4375,0.25,0.125,0.07142857142857142,0.1111111111111111,,,0.7142857142857143,0.5714285714285714,1.0,,0.75,0.5,0.6666666666666666,,1.0,0.6666666666666666,0.6666666666666666,,84.90566037735849,1.0,15.461538461538462,18.583333333333332,13.076923076923077,17.666666666666668,0.5625,0.5555555555555556,0.625,0.6,0.25,0.25,0.25,0.0625,0.125,,,,0.75,0.5,0.5,0.25,,0.6875,,0.5090875,0.48515,,,0.14285714285714285,5.078571428571428,24.45,0.23076923076923078,1.0,1.0,,,,2.0,,,4.0,,1.0,,,,1.0,,,0.5,0.5,0.5,,,1.0,1.0,1.0,1.0,,0.3333333333333333,,,0.527125,0.2857142857142857,,1.0,,,,0.5,,0.14285714285714285,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,False
101114-101154-201228-202705-2222,1610612751,"Deron Williams, Andray Blatche, C.J. Watson, MarShon Brooks, Gerald Wallace","Williams, Blatche, Watson, Brooks, Wallace",101114-101154-201228-202705-2222,BKN,409.0,2,7.0,3.0,13.0,13.0,8.0,6.0,2.0,26.0,5.0,7.0,2.0,2.0,4.0,,1.0,1.0,,2.0,,2.0,6.0,9.0,,2.0,1.0,13.0,10.0,2.0,3.0,6.0,,2.0,1.0,7.0,6.0,6.0,,2.0,,1.0,3.0,,3.0,,2.0,6.0,1.0,1.0,2.0,3.0,3.0,8.0,2.0,10.0,,,,,,3.0,,7.0,7.0,5.0,3.0,3.0,1.0,1.0,,1.0,,9.0,7.0,8.0,2.0,1.0,0.5,0.6,,,,,0.6666666666666666,0.5,0.5454545454545454,0.375,0.5416666666666666,0.3888888888888889,0.18181818181818182,0.1111111111111111,,1.0,1.0,0.6,0.5,0.6666666666666666,0.5,0.625,0.5,1.0,0.5,0.3333333333333333,,1.0,,91.54034229828851,,17.0,14.461538461538462,16.692307692307693,13.923076923076923,0.6363636363636364,0.7142857142857143,0.7142857142857143,0.4,0.09090909090909091,,,0.09090909090909091,0.18181818181818182,,,,1.0,0.5,0.5,0.25,,0.8181818181818182,,0.5043863636363637,0.49569375,0.2727272727272727,0.3333333333333333,0.5384615384615384,4.266666666666667,26.5,0.6153846153846154,2.0,1.0,,,,2.0,,,4.0,2.0,1.0,3.0,3.0,1.0,3.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,0.6101,0.3076923076923077,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,False
101114-101154-201228-202705-2501,1610612751,"Deron Williams, Andray Blatche, C.J. Watson, MarShon Brooks, Reggie Evans","Williams, Blatche, Watson, Brooks, Evans",101114-101154-201228-202705-2501,BKN,1277.0,8,21.0,-28.0,42.0,44.0,27.0,22.0,7.0,86.0,8.0,11.0,3.0,5.0,8.0,5.0,12.0,5.0,,2.0,,1.0,14.0,28.0,1.0,4.0,10.0,41.0,69.0,5.0,9.0,17.0,1.0,3.0,10.0,31.0,12.0,16.0,3.0,2.0,,2.0,6.0,1.0,7.0,,2.0,15.0,,6.0,1.0,4.0,1.0,6.0,7.0,13.0,5.0,2.0,3.0,5.0,1.0,10.0,1.0,13.0,11.0,15.0,1.0,7.0,1.0,1.0,,1.0,1.0,36.0,31.0,27.0,1.0,1.0,0.42857142857142855,0.46153846153846156,1.0,0.25,0.3333333333333333,0.25,0.5,0.5294117647058824,0.484375,0.525,0.5256410256410257,0.5740740740740741,0.125,0.07142857142857142,0.09090909090909091,0.08333333333333333,1.0,1.0,0.46153846153846156,1.0,,1.0,0.375,0.5,,1.0,,1.0,,96.97729052466718,1.0,17.261904761904763,12.545454545454545,15.928571428571429,12.545454545454545,0.34375,0.7272727272727273,0.8,0.25,0.375,0.4166666666666667,0.45454545454545453,0.15625,0.0625,,,,0.6,0.4,0.625,0.05,,0.46875,,0.500359375,0.5033624999999999,0.18421052631578946,0.20588235294117646,0.7560975609756098,6.914285714285714,24.0,0.6428571428571429,1.0,1.0,2.0,2.0,,2.0,,1.0,5.0,2.0,1.0,5.0,4.0,5.0,5.0,,,0.4,0.4,0.4166666666666667,0.5,,1.0,0.2,0.2,1.0,0.0625,0.3333333333333333,,0.1,0.48032,0.12195121951219512,1.0,,,,0.3333333333333333,0.3333333333333333,0.5,,1.0,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.6,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,False
101114-101154-201228-202705-2743,1610612751,"Deron Williams, Andray Blatche, C.J. Watson, MarShon Brooks, Kris Humphries","Williams, Blatche, Watson, Brooks, Humphries",101114-101154-201228-202705-2743,BKN,645.0,5,11.0,3.0,22.0,19.0,8.0,3.0,4.0,41.0,3.0,8.0,1.0,,4.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,6.0,14.0,1.0,3.0,5.0,20.0,17.0,2.0,1.0,6.0,1.0,2.0,2.0,7.0,2.0,10.0,3.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,3.0,1.0,7.0,1.0,9.0,5.0,14.0,1.0,,1.0,5.0,2.0,6.0,1.0,7.0,4.0,8.0,,4.0,,1.0,1.0,1.0,1.0,15.0,7.0,8.0,2.0,,0.16666666666666666,0.16666666666666666,1.0,0.3333333333333333,0.5,0.3333333333333333,0.42857142857142855,0.16666666666666666,0.4411764705882353,0.3125,0.47619047619047616,0.35,0.17647058823529413,0.2857142857142857,0.375,0.25,1.0,0.875,0.42857142857142855,1.0,0.5,0.8888888888888888,0.4444444444444444,0.3333333333333333,1.0,1.0,0.75,1.0,,91.53488372093024,1.0,14.590909090909092,17.05263157894737,13.818181818181818,17.0,0.47058823529411764,0.375,0.6,0.3333333333333333,0.23529411764705882,0.25,0.3333333333333333,0.11764705882352941,0.11764705882352941,0.5,0.5,1.0,0.25,0.5,,0.125,1.0,0.6470588235294118,0.5,0.4776088235294118,0.45366875,0.19047619047619047,0.2222222222222222,0.35,6.3428571428571425,24.46666666666667,0.36363636363636365,,2.0,1.0,1.0,2.0,1.0,2.0,,5.0,,,1.0,1.0,1.0,,,,0.5,0.625,0.625,0.16666666666666666,,1.0,1.0,1.0,,0.058823529411764705,,0.5,0.125,0.5103166666666666,0.25,1.0,,,,1.0,0.5,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,False
101114-101154-201228-203141-2207,1610612751,"Deron Williams, Andray Blatche, C.J. Watson, Mirza Teletovic, Joe Johnson","Williams, Blatche, Watson, Teletovic, Johnson",101114-101154-201228-203141-2207,BKN,926.0,3,15.0,-5.0,29.0,28.0,9.0,14.0,4.0,57.0,7.0,12.0,3.0,2.0,4.0,2.0,2.0,4.0,1.0,8.0,,3.0,11.0,18.0,2.0,11.0,5.0,33.0,38.0,3.0,2.0,5.0,,4.0,2.0,6.0,6.0,16.0,6.0,8.0,1.0,,3.0,2.0,5.0,1.0,3.0,12.0,3.0,2.0,1.0,3.0,2.0,6.0,5.0,11.0,5.0,4.0,1.0,3.0,,3.0,1.0,7.0,6.0,6.0,,2.0,1.0,2.0,,2.0,1.0,30.0,4.0,8.0,,,0.2727272727272727,0.2727272727272727,1.0,0.18181818181818182,,0.18181818181818182,0.6111111111111112,0.4,0.4827586206896552,0.2222222222222222,0.515625,0.3,0.3793103448275862,,,,1.0,0.42857142857142855,0.2857142857142857,1.0,0.375,0.5,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.5,1.0,88.63930885529157,0.5,17.586206896551722,14.857142857142858,15.827586206896552,14.464285714285714,0.41379310344827586,0.5833333333333334,0.5833333333333334,0.42857142857142855,0.06896551724137931,1.0,1.0,0.13793103448275862,0.27586206896551724,0.125,0.125,1.0,0.75,0.4444444444444444,0.5,0.3333333333333333,,0.7931034482758621,0.125,0.5453482758620689,0.5858666666666666,0.06451612903225806,0.1,0.18181818181818182,6.411111111111111,24.936363636363637,0.3103448275862069,1.0,2.0,3.0,1.0,,1.0,1.0,1.0,3.0,,,,,1.0,5.0,,,0.3333333333333333,0.25,0.3,,0.5,,0.5,0.5,,0.10344827586206896,0.3333333333333333,,0.1111111111111111,0.607275,0.09090909090909091,,,,2.0,,0.2,0.5,,2.0,,1.0,,1.0,,1.0,,1.0,,0.3333333333333333,0.3333333333333333,1.0,,,,1.0,,,,,,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,1610612751,2013,2012-13,False
