Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Date,GameId,Opponent,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Assists,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,OffensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,Fg3aBlocked,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,OffCorner3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Arc3PctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Season,year,SeasonType,team_id
48:00,97,99,30,28,12,196,21,27,6.0,7.0,6.0,8.0,5,21,6,15,1.0,7.0,24,2.0,4.0,9.0,32,63,7,25,14,99,7,10,2.0,1.0,15,11,19,4.0,9.0,6.0,40,32,32,12,9.0,8.0,24,7.0,4.0,16,4,20,4.0,14,1.0,1,44,4.0,8,1.0,3,19,1.0,23,13,36,2.0,11,7.0,4.0,7,3.0,3,6,4.0,13,3.0,11,26,1.0,3.0,26,4.0,2.0,10,4.0,5,5.0,5,3.0,1.0,1.0,84,40,30,3.0,0.5,0.5714285714285714,0.5714285714285714,0.28,0.4444444444444444,0.28,0.5079365079365079,0.7,0.5789473684210527,0.48295454545454547,0.5833333333333334,0.6071428571428571,0.49489795918367346,0.5769230769230769,0.625,0.2840909090909091,0.06349206349206349,0.07407407407407407,0.09523809523809523,0.5384615384615384,1.0,0.16666666666666666,0.6785714285714286,0.25806451612903225,0.5,0.2222222222222222,0.6470588235294118,0.24489795918367346,0.16666666666666666,0.25,0.3333333333333333,0.23529411764705882,0.75,0.6666666666666666,0.6666666666666666,0.5,0.5,0.044444444444444446,98.0,0.6,14.237113402061855,15.141414141414142,13.814432989690722,14.595959595959595,0.3068181818181818,0.7777777777777778,0.84,0.6666666666666666,0.23863636363636365,0.23809523809523808,0.2631578947368421,0.2,0.17045454545454544,0.4,0.4,0.16666666666666666,0.011363636363636364,0.2727272727272727,0.2916666666666667,0.2916666666666667,0.5714285714285714,0.5833333333333334,0.8571428571428571,0.3333333333333333,0.16666666666666666,0.2857142857142857,0.75,0.32142857142857145,0.4444444444444444,0.5909090909090909,0.2916666666666667,0.45174715909090907,0.45753333333333335,0.4576803571428571,0.10638297872340426,0.14492753623188406,0.15151515151515152,0.40404040404040403,7.906349206349207,26.164,0.30927835051546393,2000-11-01,0020000020,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-01,2001,Regular Season,1610612743
48:00,98,98,48,29,11,196,8,22,1.0,3.0,1.0,7.0,6,17,11,25,7.0,4.0,8,1.0,3.0,6.0,25,64,7,15,30,101,2,5,2.0,3.0,7,9,22,4.0,11.0,19.0,49,32,18,21,,4.0,8,4.0,14.0,16,7,23,4.0,5,2.0,9,53,,11,,5,29,4.0,38,11,49,5.0,4,2.0,2.0,7,,6,7,1.0,14,10.0,11,24,4.0,2.0,38,1.0,3.0,10,8.0,8,3.0,9,4.0,,,94,49,48,4.0,0.64,0.6956521739130435,1.0,0.4666666666666667,0.36363636363636365,0.4666666666666667,0.390625,0.4,0.4090909090909091,0.44936708860759494,0.2857142857142857,0.45454545454545453,0.5104166666666666,0.3333333333333333,0.5340909090909091,0.189873417721519,0.21875,0.3181818181818182,0.29411764705882354,0.5,0.8,,0.5918367346938775,0.2894736842105263,0.7142857142857143,,0.6071428571428571,0.24444444444444444,0.35714285714285715,0.18181818181818182,0.3076923076923077,,0.3333333333333333,0.8181818181818182,0.5862068965517241,0.6666666666666666,1.0,0.16129032258064516,98.0,0.4444444444444444,14.510204081632653,14.877551020408163,14.03061224489796,13.73469387755102,0.27848101265822783,0.36363636363636365,0.5333333333333333,0.625,0.21518987341772153,0.35294117647058826,0.5,0.3333333333333333,0.31645569620253167,0.44,0.4782608695652174,0.8181818181818182,0.08860759493670886,0.10126582278481013,0.5,0.5,1.0,0.42857142857142855,0.3333333333333333,,0.14285714285714285,0.21212121212121213,0.14285714285714285,0.18181818181818182,0.5,0.46835443037974683,0.5,0.4732854430379747,0.5078642857142858,0.47605454545454545,0.11363636363636363,0.136986301369863,0.06930693069306931,0.48514851485148514,9.184375,24.886666666666667,0.4897959183673469,2000-11-02,0020000025,GSW,3.0,1.0,1.0,5.0,3.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,0.08,0.42857142857142855,0.42857142857142855,1.0,0.14285714285714285,0.15151515151515152,0.2,,,,,,,,,,,,,,,,,,,2000-01,2001,Regular Season,1610612743
48:00,101,99,29,24,14,200,16,28,5.0,9.0,2.0,5.0,2,7,10,30,3.0,2.0,14,,,3.0,28,65,5,17,28,99,7,12,,2.0,16,6,13,1.0,4.0,11.0,26,40,16,12,3.0,8.0,14,2.0,7.0,20,4,24,2.0,10,1.0,9,52,2.0,14,,9,15,1.0,25,16,41,2.0,14,9.0,5.0,8,2.0,5,12,3.0,20,8.0,12,29,3.0,7.0,33,2.0,1.0,12,5.0,5,3.0,5,3.0,,,83,26,29,4.0,0.7142857142857143,0.8333333333333334,0.8,0.29411764705882354,0.25,0.29411764705882354,0.4307692307692308,0.5833333333333334,0.46153846153846156,0.4329268292682927,0.5833333333333334,0.4411764705882353,0.5051546391752577,0.6153846153846154,0.5652173913043478,0.2073170731707317,0.1076923076923077,0.10714285714285714,0.5714285714285714,0.4,0.5,,0.6,0.3783783783783784,0.6923076923076923,0.2,0.631578947368421,0.3404255319148936,0.3333333333333333,0.6,0.35,0.2,0.5,0.5555555555555556,0.7,0.6666666666666666,1.0,0.05,100.0,0.6,14.881188118811881,13.909090909090908,14.188118811881187,13.616161616161616,0.34146341463414637,0.5714285714285714,0.64,0.625,0.08536585365853659,0.2857142857142857,0.6666666666666666,0.5,0.36585365853658536,0.3333333333333333,0.3333333333333333,0.9,0.036585365853658534,0.17073170731707318,0.14285714285714285,0.14285714285714285,1.0,0.75,0.5555555555555556,0.2,,0.29411764705882354,0.4,0.17647058823529413,,0.5487804878048781,0.14285714285714285,0.4928060975609756,0.52751,0.4417676470588235,0.13043478260869565,0.16,0.16161616161616163,0.26262626262626265,9.295384615384616,24.71764705882353,0.2871287128712871,2000-11-04,0020000043,PHX,3.0,,1.0,1.0,2.0,1.0,2.0,3.0,,,2.0,,,,,1.0,1.0,0.6666666666666666,,0.058823529411764705,1.0,,,,,,,,,,,,,,,,,,,2000-01,2001,Regular Season,1610612743
48:00,94,94,35,34,15,188,22,33,4.0,6.0,10.0,16.0,4,11,6,18,,5.0,17,1.0,1.0,2.0,32,62,5,17,17,96,5,8,1.0,5.0,15,12,24,1.0,2.0,11.0,38,38,26,12,3.0,6.0,17,5.0,4.0,19,4,23,4.0,14,,5,50,2.0,11,2.0,9,20,1.0,30,15,45,1.0,4,1.0,3.0,5,2.0,3,13,2.0,18,7.0,8,32,3.0,8.0,26,1.0,1.0,9,4.0,7,1.0,7,3.0,1.0,,81,38,35,6.0,0.59375,0.6551724137931034,0.8,0.29411764705882354,0.5,0.29411764705882354,0.5161290322580645,0.625,0.5,0.5,0.5555555555555556,0.5192307692307693,0.521978021978022,0.5833333333333334,0.5441176470588235,0.21518987341772153,0.06451612903225806,0.09090909090909091,0.09090909090909091,0.2777777777777778,1.0,0.4,0.7142857142857143,0.3793103448275862,0.8181818181818182,0.18181818181818182,0.7435897435897436,0.325,0.5,0.5714285714285714,0.16666666666666666,0.18181818181818182,0.625,0.875,0.6666666666666666,0.7777777777777778,1.0,0.027777777777777776,94.0,0.42857142857142855,14.617021276595745,16.02127659574468,13.46808510638298,14.97872340425532,0.4177215189873418,0.6666666666666666,0.7333333333333333,0.6363636363636364,0.13924050632911392,0.36363636363636365,0.4,,0.22784810126582278,0.3333333333333333,0.3333333333333333,0.8333333333333334,,0.21518987341772153,0.29411764705882354,0.29411764705882354,0.8,0.6666666666666666,0.6666666666666666,0.5,0.1111111111111111,0.6153846153846154,0.625,0.07692307692307693,0.5,0.6329113924050633,0.29411764705882354,0.4945379746835443,0.52303125,0.5026019230769231,0.10344827586206896,0.12857142857142856,0.15625,0.3958333333333333,6.640322580645161,26.21764705882353,0.3723404255319149,2000-11-06,0020000051,DAL,,,,,,,2.0,3.0,,,5.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2000-01,2001,Regular Season,1610612743
53:00,95,95,28,13,15,190,20,32,4.0,8.0,5.0,7.0,10,23,9,21,2.0,3.0,14,2.0,1.0,5.0,39,76,3,16,22,109,6,14,3.0,2.0,14,12,19,1.0,6.0,10.0,37,48,30,9,,8.0,14,3.0,12.0,24,3,27,3.0,12,4.0,8,57,4.0,14,1.0,3,25,4.0,32,19,51,5.0,8,6.0,2.0,4,1.0,4,6,,10,4.0,9,20,3.0,1.0,30,3.0,1.0,14,2.0,9,2.0,9,4.0,,,95,37,28,1.0,0.6153846153846154,0.6857142857142857,1.0,0.1875,0.16666666666666666,0.1875,0.5131578947368421,0.42857142857142855,0.631578947368421,0.47282608695652173,0.35294117647058826,0.54,0.5190476190476191,0.3888888888888889,0.5967741935483871,0.17391304347826086,0.15789473684210525,0.21875,0.21739130434782608,0.4,1.0,0.3333333333333333,0.5681818181818182,0.3783783783783784,0.75,0.3076923076923077,0.5833333333333334,0.36,0.5833333333333334,0.23076923076923078,0.3333333333333333,0.36363636363636365,0.2727272727272727,0.6,0.6956521739130435,0.5,1.0,0.13157894736842105,86.0377358490566,0.4444444444444444,16.49473684210526,16.978947368421053,15.421052631578947,15.56842105263158,0.34782608695652173,0.625,0.8,0.6,0.25,0.43478260869565216,0.5555555555555556,0.4,0.22826086956521738,0.42857142857142855,0.42857142857142855,0.8888888888888888,0.021739130434782608,0.15217391304347827,0.21428571428571427,0.21428571428571427,1.0,0.47058823529411764,0.5,0.25,0.11764705882352941,0.28,0.7142857142857143,0.2,0.2,0.5217391304347826,0.21428571428571427,0.49328913043478256,0.5357346153846154,0.482386,0.13592233009708737,0.16091954022988506,0.12844036697247707,0.3394495412844037,7.609210526315789,25.1,0.29473684210526313,2000-11-08,0020000069,MIN,,1.0,,1.0,,2.0,1.0,1.0,,,6.0,1.0,,,,,,,0.058823529411764705,0.04,,,,,,,,,,,,,,,,,,,,2000-01,2001,Regular Season,1610612743
48:00,91,92,24,32,12,183,7,18,2.0,5.0,1.0,6.0,6,16,10,26,4.0,6.0,11,1.0,2.0,5.0,23,60,8,15,21,91,3,10,4.0,5.0,20,3,13,2.0,5.0,8.0,20,28,18,21,3.0,2.0,10,6.0,6.0,14,7,21,5.0,4,2.0,8,49,2.0,15,,4,24,2.0,30,17,47,,2,2.0,,10,1.0,6,11,4.0,21,5.0,12,26,1.0,4.0,26,1.0,1.0,10,3.0,3,,3,3.0,,,71,20,24,3.0,0.6086956521739131,0.6363636363636364,0.875,0.5333333333333333,0.4,0.5714285714285714,0.38333333333333336,0.3,0.23076923076923078,0.4666666666666667,0.5357142857142857,0.3333333333333333,0.5172413793103449,0.5588235294117647,0.41304347826086957,0.2,0.1,0.2222222222222222,0.125,0.47619047619047616,1.0,,0.75,0.40540540540540543,0.8,0.3333333333333333,0.7567567567567568,0.3953488372093023,0.5454545454545454,0.4,0.3125,0.25,0.6363636363636364,0.875,0.7692307692307693,0.75,1.0,,91.5,1.0,16.417582417582416,15.065217391304348,15.659340659340659,14.576086956521738,0.24,0.3888888888888889,0.5,0.5714285714285714,0.21333333333333335,0.375,0.42857142857142855,0.3333333333333333,0.3466666666666667,0.38461538461538464,0.38461538461538464,0.8,0.05333333333333334,0.14666666666666667,0.5454545454545454,0.5454545454545454,0.8333333333333334,0.35714285714285715,0.4,0.5,0.07142857142857142,0.3333333333333333,0.16666666666666666,0.2777777777777778,0.4,0.44,0.6,0.4697587837837838,0.4988035714285714,0.4841441176470588,0.11904761904761904,0.14492753623188406,0.21978021978021978,0.21978021978021978,10.866666666666667,26.973333333333336,0.26373626373626374,2000-11-09,0020000078,POR,2.0,3.0,,,2.0,5.0,1.0,,,,3.0,,,,,0.5,0.6666666666666666,1.0,0.21428571428571427,,,2.0,1.0,3.0,1.0,1.0,0.75,0.06666666666666667,0.25,0.5,0.6666666666666666,1.0,1.0,1.0,,,,,,2000-01,2001,Regular Season,1610612743
48:00,98,98,26,17,11,196,14,26,1.0,6.0,2.0,3.0,10,23,9,24,4.0,4.0,11,,1.0,3.0,33,73,5,15,14,95,2,8,1.0,1.0,5,5,15,1.0,5.0,8.0,21,48,18,15,,2.0,11,4.0,4.0,24,5,29,4.0,9,7.0,8,63,1.0,11,,14,25,1.0,40,12,52,2.0,10,4.0,6.0,4,1.0,3,8,1.0,12,4.0,9,21,1.0,3.0,23,3.0,,8,5.0,10,1.0,10,8.0,,,90,21,26,4.0,0.7272727272727273,0.75,1.0,0.3333333333333333,0.2,0.3333333333333333,0.4520547945205479,0.25,0.3333333333333333,0.4602272727272727,0.2222222222222222,0.325,0.4846938775510204,0.25,0.40384615384615385,0.17045454545454544,0.0547945205479452,0.15384615384615385,,0.3333333333333333,1.0,,0.6756756756756757,0.28205128205128205,0.7368421052631579,0.1,0.6964285714285714,0.24489795918367346,0.3333333333333333,0.16666666666666666,0.3333333333333333,,0.6666666666666666,0.6363636363636364,0.75,0.6875,1.0,0.044444444444444446,98.0,0.8,14.071428571428571,15.316326530612244,13.66326530612245,14.683673469387756,0.29545454545454547,0.5384615384615384,0.6363636363636364,0.6428571428571429,0.26136363636363635,0.43478260869565216,0.43478260869565216,0.7,0.2727272727272727,0.375,0.375,0.8888888888888888,0.045454545454545456,0.125,0.36363636363636365,0.36363636363636365,1.0,0.6666666666666666,0.16666666666666666,,,0.15,0.6666666666666666,0.15,0.3333333333333333,0.4659090909090909,0.36363636363636365,0.4792903409090909,0.5251125,0.45629,0.08602150537634409,0.10256410256410256,0.05263157894736842,0.22105263157894736,8.442465753424656,25.633333333333333,0.2653061224489796,2000-11-12,0020000097,LAC,1.0,1.0,,2.0,1.0,1.0,,2.0,,,9.0,,,,,0.25,0.25,1.0,0.1111111111111111,0.1,,,,,,,,,,0.3333333333333333,,,,,,,,,,2000-01,2001,Regular Season,1610612743
48:00,94,94,32,29,17,188,18,28,3.0,6.0,3.0,6.0,8,24,5,16,5.0,5.0,18,4.0,1.0,3.0,31,68,8,23,17,103,4,11,6.0,1.0,18,5,17,2.0,6.0,8.0,24,34,28,21,3.0,6.0,18,5.0,5.0,17,7,24,4.0,8,4.0,5,55,5.0,13,,5,16,3.0,24,18,42,3.0,8,5.0,3.0,3,2.0,2,7,1.0,10,6.0,9,16,1.0,,26,4.0,,11,4.0,6,3.0,6,2.0,,,85,24,32,2.0,0.5483870967741935,0.6071428571428571,0.875,0.34782608695652173,0.3333333333333333,0.34782608695652173,0.45588235294117646,0.36363636363636365,0.29411764705882354,0.4725274725274725,0.5,0.34782608695652173,0.5049019607843137,0.5,0.4,0.25274725274725274,0.07352941176470588,0.07142857142857142,0.125,0.3,1.0,,0.5333333333333333,0.35135135135135137,0.625,0.3333333333333333,0.5526315789473685,0.34615384615384615,0.5,0.375,0.18181818181818182,0.3076923076923077,0.25,0.4166666666666667,0.9,0.6,0.6666666666666666,0.06382978723404255,94.0,0.3333333333333333,15.648936170212766,14.98936170212766,14.563829787234043,14.25531914893617,0.3076923076923077,0.6428571428571429,0.6923076923076923,0.4444444444444444,0.26373626373626374,0.3333333333333333,0.38095238095238093,0.5,0.17582417582417584,0.3125,0.3125,1.0,0.054945054945054944,0.1978021978021978,0.2777777777777778,0.2777777777777778,0.8,0.35294117647058826,0.5,,0.23529411764705882,0.2608695652173913,0.5,0.13043478260869565,0.3333333333333333,0.5604395604395604,0.2777777777777778,0.4810521978021978,0.48898571428571425,0.48311956521739136,0.11224489795918367,0.14666666666666667,0.17475728155339806,0.23300970873786409,8.014705882352942,25.891304347826086,0.3404255319148936,2000-11-14,0020000108,LAL,3.0,2.0,1.0,3.0,3.0,,1.0,,,,3.0,,,,,0.6,0.6,1.0,0.11764705882352941,0.13043478260869565,0.3333333333333333,2.0,1.0,3.0,,,0.5,,,0.5,1.0,1.0,0.25,,,,,,,2000-01,2001,Regular Season,1610612743
48:00,90,89,45,45,15,179,10,18,3.0,7.0,5.0,9.0,2,10,15,33,3.0,2.0,8,1.0,1.0,2.0,27,61,4,11,23,89,6,10,2.0,3.0,18,14,33,2.0,4.0,13.0,47,38,16,12,,4.0,8,2.0,6.0,19,4,23,2.0,7,,12,50,1.0,13,1.0,2,35,3.0,40,15,55,,1,,1.0,9,2.0,6,9,3.0,18,7.0,12,31,2.0,4.0,32,1.0,1.0,8,8.0,7,3.0,7,6.0,,,71,47,45,5.0,0.7037037037037037,0.76,1.0,0.36363636363636365,0.5,0.36363636363636365,0.4426229508196721,0.6,0.42424242424242425,0.4583333333333333,0.625,0.4594594594594595,0.5057471264367817,0.6428571428571429,0.5111111111111111,0.1527777777777778,0.09836065573770492,0.16666666666666666,0.3,0.5,0.75,1.0,0.813953488372093,0.40625,0.2857142857142857,0.14285714285714285,0.74,0.358974358974359,0.5,0.25,0.4375,0.16666666666666666,0.8333333333333334,0.9285714285714286,0.7391304347826086,0.25,0.3333333333333333,,89.5,0.8571428571428571,15.688888888888888,16.49438202247191,15.011111111111111,16.089887640449437,0.25,0.5555555555555556,0.6666666666666666,0.7,0.1388888888888889,0.2,0.2857142857142857,,0.4583333333333333,0.45454545454545453,0.45454545454545453,0.8,0.041666666666666664,0.1111111111111111,0.25,0.2857142857142857,1.0,0.5833333333333334,0.42857142857142855,0.3333333333333333,0.08333333333333333,0.24324324324324326,0.5555555555555556,0.05405405405405406,0.5,0.4027777777777778,0.25,0.45598194444444445,0.5308318181818182,0.43628918918918924,0.10126582278481013,0.11764705882352941,0.20224719101123595,0.5280898876404494,11.034426229508197,24.94545454545454,0.5,2000-11-16,0020000122,CHI,2.0,1.0,1.0,2.0,2.0,1.0,,1.0,,,4.0,,,,,0.6666666666666666,0.6666666666666666,1.0,0.08333333333333333,0.05405405405405406,0.5,1.0,,1.0,,1.0,0.5,0.09090909090909091,,,1.0,1.0,,,0.125,,,,,2000-01,2001,Regular Season,1610612743
48:00,87,86,26,22,15,173,14,16,6.0,7.0,4.0,6.0,5,18,9,27,6.0,4.0,12,,2.0,3.0,28,61,5,18,16,87,7,12,2.0,6.0,23,8,19,2.0,3.0,9.0,31,32,24,15,,10.0,12,4.0,3.0,16,5,21,4.0,7,3.0,6,47,6.0,11,2.0,10,29,1.0,40,19,59,1.0,1,,1.0,8,1.0,5,8,3.0,16,3.0,7,24,3.0,4.0,25,2.0,,9,4.0,8,4.0,8,6.0,,,64,31,26,2.0,0.5714285714285714,0.6956521739130435,1.0,0.2777777777777778,0.6666666666666666,0.2777777777777778,0.45901639344262296,0.5833333333333334,0.42105263157894735,0.44936708860759494,0.6071428571428571,0.5,0.48333333333333334,0.6764705882352942,0.5535714285714286,0.22784810126582278,0.04918032786885246,0.0625,0.05555555555555555,0.5,0.5,0.4,0.725,0.34375,0.7142857142857143,0.46153846153846156,0.7222222222222222,0.37777777777777777,1.0,0.38461538461538464,0.23529411764705882,0.25,0.6666666666666666,0.6666666666666666,0.8125,0.75,0.5,0.023255813953488372,86.5,0.75,16.080459770114942,17.22093023255814,15.03448275862069,16.63953488372093,0.20253164556962025,0.875,0.9333333333333333,0.5,0.22784810126582278,0.2777777777777778,0.29411764705882354,0.6,0.34177215189873417,0.3333333333333333,0.34615384615384615,0.6666666666666666,0.0759493670886076,0.1518987341772152,0.3333333333333333,0.3333333333333333,1.0,0.5,0.8571428571428571,0.16666666666666666,,0.2727272727272727,0.6666666666666666,0.13636363636363635,0.6666666666666666,0.43037974683544306,0.3333333333333333,0.46632594936708865,0.5104055555555556,0.43886136363636363,0.11627906976744186,0.1323529411764706,0.26436781609195403,0.3563218390804598,10.27377049180328,25.01111111111111,0.2988505747126437,2000-11-18,0020000140,LAL,1.0,2.0,,,1.0,1.0,,2.0,,,2.0,2.0,,,0.037037037037037035,0.16666666666666666,0.16666666666666666,1.0,0.14285714285714285,,,1.0,,1.0,,,0.5,,,0.8,0.5,1.0,,,,1.0,1.0,0.05555555555555555,,2000-01,2001,Regular Season,1610612743
