off_role,PTS,FGM,FGA,FG3M,FG3A,FTM,FTA,AST,TOV,STL,BLK,DREB,OREB,TOUCHES,TIME_OF_POSS,AVG_SEC_PER_TOUCH,AVG_DRIB_PER_TOUCH,PTS_PER_TOUCH,PASSES_MADE,PASSES_RECEIVED,POTENTIAL_AST,RA_FGM,RA_FGA,ITP_FGM,ITP_FGA,MID_FGM,MID_FGA,CORNER_3_FGM,CORNER_3_FGA,ABOVE_BREAK_3_FGM,ABOVE_BREAK_3_FGA,CATCH_SHOOT_FGM,CATCH_SHOOT_FGA,CATCH_SHOOT_PTS,PULL_UP_FGM,PULL_UP_FGA,PULL_UP_FG3M,PULL_UP_FG3A,PULL_UP_PTS,wide_open_FG3M,wide_open_FG3A,open_FG3M,open_FG3A,tight_FG3M,tight_FG3A,very_tight_FG3M,very_tight_FG3A,DRIVES,DRIVE_FGM,DRIVE_FGA,DRIVE_FTM,DRIVE_FTA,DRIVE_PTS,DRIVE_AST,DRIVE_PASSES,DRIVE_TOV,DRIVE_PF,OffPoss,DefPoss,TotalPoss
Athletic_Finisher,29065,11575,23321,487,1804,5428,8194,4399,4025,2533,3016,15288,7823,132877.0,3647.4,8780.56,3044.25,1094.727,99192.0,71313.0,9308.0,7517.0,12185.0,1325.0,3541.0,2246.0,5792.0,182.0,585.0,305.0,1179.0,2166.0,5716.0,4982.0,689.0,1982.0,67.0,280.0,1445.0,322.0,1113.0,123.0,506.0,35.0,140.0,7.0,22.0,4466.0,883.0,2163.0,622.0,887.0,2446.0,296.0,1090.0,380.0,452.0,179323.0,180135.0,359458.0
Movement_Shooter,12593,4506,10744,2138,5843,1443,1915,1905,1272,1057,465,3903,909,49336.0,1548.0,2486.83,1238.59,354.064,35335.0,32281.0,4084.0,1379.0,2308.0,310.0,881.0,678.0,1711.0,712.0,1786.0,1427.0,4036.0,2250.0,5924.0,6554.0,613.0,1664.0,139.0,469.0,1365.0,1249.0,3109.0,701.0,2040.0,169.0,606.0,18.0,61.0,3576.0,611.0,1470.0,391.0,527.0,1651.0,324.0,1162.0,288.0,270.0,63736.0,63685.0,127421.0
Off_Screen_Shooter,25937,9270,21817,3920,10375,3477,4271,4179,2828,1844,712,6351,1192,87441.0,3124.3,5534.54,3276.45,760.631,58510.0,66095.0,8287.0,2458.0,4094.0,708.0,1878.0,2184.0,5471.0,1200.0,2867.0,2717.0,7464.0,4198.0,10611.0,11948.0,2082.0,5434.0,502.0,1488.0,4666.0,1980.0,4752.0,1395.0,3857.0,499.0,1480.0,45.0,186.0,6326.0,1164.0,2772.0,782.0,973.0,3199.0,536.0,1918.0,465.0,493.0,126196.0,125904.0,252100.0
Post_Scorer,48303,19410,39631,687,2265,8796,12520,6590,6352,2741,3956,20661,8597,180368.0,5617.0,8358.96,2752.44,1182.069,124543.0,107056.0,14217.0,10160.0,16283.0,3825.0,9361.0,4738.0,11721.0,193.0,587.0,492.0,1637.0,3670.0,9077.0,8989.0,1552.0,4068.0,44.0,207.0,3148.0,473.0,1471.0,170.0,609.0,39.0,149.0,5.0,25.0,4587.0,1068.0,2369.0,737.0,977.0,2955.0,250.0,1000.0,378.0,496.0,211378.0,211243.0,422621.0
Primary_Ball_Handler,27501,9949,23796,3221,9150,4382,5522,10871,4675,2598,456,6332,1210,156115.0,12225.2,12054.39,11644.38,437.378,119467.0,134525.0,22901.0,3214.0,5733.0,1095.0,2896.0,2419.0,6015.0,757.0,1904.0,2453.0,7134.0,2612.0,6858.0,7616.0,3377.0,8871.0,911.0,2907.0,7665.0,1668.0,4344.0,1144.0,3393.0,376.0,1223.0,32.0,109.0,16884.0,2673.0,6088.0,1354.0,1704.0,6842.0,2008.0,6421.0,1154.0,868.0,134206.0,134105.0,268311.0
Roll_Plus_Cut_Big,5267,2142,4159,32,133,951,1495,757,687,373,608,2867,1475,23290.0,620.5,868.4,242.66,127.474,17303.0,12375.0,1649.0,1461.0,2332.0,292.0,759.0,357.0,935.0,15.0,38.0,16.0,89.0,341.0,886.0,739.0,52.0,184.0,5.0,12.0,109.0,21.0,90.0,8.0,32.0,3.0,7.0,0.0,3.0,484.0,98.0,240.0,74.0,104.0,276.0,26.0,115.0,38.0,52.0,28072.0,28124.0,56196.0
Secondary_Ball_Handler,9359,3417,8647,997,3117,1528,1961,2412,1431,792,240,2398,526,40466.0,2183.9,4828.82,4066.85,282.974,28098.0,32485.0,5087.0,1166.0,2121.0,383.0,1061.0,870.0,2347.0,252.0,737.0,746.0,2361.0,901.0,2600.0,2607.0,1065.0,3002.0,236.0,840.0,2366.0,517.0,1517.0,363.0,1164.0,107.0,371.0,10.0,43.0,4905.0,853.0,2120.0,512.0,658.0,2270.0,436.0,1566.0,335.0,334.0,49741.0,49682.0,99423.0
Shot_Creator,67026,24235,54807,5221,14903,13335,16765,17181,9188,5192,1860,15944,3723,253860.0,17102.9,18249.11,15233.7,1259.658,173069.0,199364.0,35104.0,9534.0,16020.0,3231.0,8109.0,6249.0,15774.0,1279.0,3261.0,3938.0,11508.0,4570.0,11880.0,13386.0,7428.0,19240.0,1749.0,5418.0,16605.0,2433.0,6220.0,1952.0,5687.0,769.0,2580.0,66.0,294.0,33976.0,6281.0,14046.0,4108.0,5236.0,17144.0,3264.0,10912.0,2347.0,2676.0,259927.0,259590.0,519517.0
Slasher,10481,3956,9115,484,1609,2085,2683,4076,1824,854,208,2347,602,52790.0,4357.6,4729.43,4543.48,197.407,38715.0,45065.0,8608.0,1874.0,3355.0,712.0,1790.0,886.0,2361.0,92.0,281.0,391.0,1307.0,355.0,1010.0,996.0,1218.0,3340.0,220.0,812.0,2656.0,226.0,709.0,193.0,610.0,59.0,239.0,6.0,41.0,10261.0,1771.0,3851.0,845.0,1115.0,4493.0,1165.0,3855.0,629.0,566.0,45448.0,45447.0,90895.0
Stationary_Shooter,11964,4295,10393,2013,5703,1361,1850,2019,1443,1116,561,4340,984,50415.0,1513.3,3199.99,1536.69,423.667,36588.0,32150.0,4195.0,1406.0,2321.0,287.0,753.0,589.0,1614.0,827.0,2235.0,1185.0,3449.0,2214.0,6022.0,6403.0,439.0,1262.0,88.0,327.0,966.0,1373.0,3593.0,520.0,1647.0,109.0,390.0,10.0,31.0,3098.0,490.0,1199.0,303.0,418.0,1308.0,281.0,1061.0,282.0,212.0,69728.0,69881.0,139609.0
