off_role,PTS,FGM,FGA,FG3M,FG3A,FTM,FTA,AST,TOV,STL,BLK,DREB,OREB,TOUCHES,TIME_OF_POSS,AVG_SEC_PER_TOUCH,AVG_DRIB_PER_TOUCH,PTS_PER_TOUCH,PASSES_MADE,PASSES_RECEIVED,POTENTIAL_AST,RA_FGM,RA_FGA,ITP_FGM,ITP_FGA,MID_FGM,MID_FGA,CORNER_3_FGM,CORNER_3_FGA,ABOVE_BREAK_3_FGM,ABOVE_BREAK_3_FGA,CATCH_SHOOT_FGM,CATCH_SHOOT_FGA,CATCH_SHOOT_PTS,PULL_UP_FGM,PULL_UP_FGA,PULL_UP_FG3M,PULL_UP_FG3A,PULL_UP_PTS,wide_open_FG3M,wide_open_FG3A,open_FG3M,open_FG3A,tight_FG3M,tight_FG3A,very_tight_FG3M,very_tight_FG3A,DRIVES,DRIVE_FGM,DRIVE_FGA,DRIVE_FTM,DRIVE_FTA,DRIVE_PTS,DRIVE_AST,DRIVE_PASSES,DRIVE_TOV,DRIVE_PF
Athletic_Finisher,27362,11033,20726,588,2073,4708,6889,4476,3761,2389,2955,14653,6758,122807.0,3390.1,8530.63,3307.68,1039.136,93092.0,67200.0,8603.0,7908.0,12021.0,1407.0,3677.0,1132.0,2957.0,243.0,739.0,343.0,1289.0,1323.0,3637.0,3273.0,583.0,1713.0,69.0,332.0,1235.0,394.0,1332.0,166.0,570.0,24.0,134.0,2.0,13.0,4210.0,971.0,2184.0,473.0,660.0,2464.0,283.0,938.0,311.0,339.0
Movement_Shooter,20070,7199,16733,3482,9311,2190,2794,3010,2002,1497,825,6363,1402,73386.0,2304.3,3829.5099999999998,1980.96,576.653,52067.0,47089.0,5697.0,2304.0,3673.0,611.0,1663.0,805.0,2098.0,952.0,2405.0,2526.0,6863.0,3362.0,8765.0,9941.0,1020.0,2730.0,298.0,935.0,2338.0,1974.0,4982.0,1235.0,3386.0,252.0,818.0,6.0,34.0,5575.0,1114.0,2530.0,448.0,576.0,2759.0,451.0,1645.0,435.0,294.0
Off_Screen_Shooter,26482,9411,21611,4542,11700,3118,3793,4055,2532,1724,674,6233,1040,82191.0,2852.5,5209.93,3072.81,804.332,54431.0,60982.0,7724.0,2369.0,3833.0,814.0,2075.0,1695.0,4019.0,1108.0,2540.0,3423.0,9107.0,4278.0,10513.0,12355.0,2189.0,5468.0,750.0,2119.0,5128.0,2131.0,4975.0,1709.0,4513.0,633.0,1893.0,52.0,158.0,6815.0,1348.0,3024.0,617.0,756.0,3394.0,604.0,2119.0,439.0,390.0
Post_Scorer,31212,12280,24235,1011,3118,5641,7682,4788,4073,1631,2220,13126,5013,116359.0,3637.5,5375.32,2061.42,753.806,82337.0,70683.0,8882.0,6778.0,10239.0,2491.0,5837.0,2001.0,5042.0,198.0,561.0,812.0,2508.0,2053.0,5408.0,5532.0,1034.0,2789.0,55.0,239.0,2123.0,724.0,2070.0,242.0,830.0,39.0,168.0,1.0,10.0,3876.0,1045.0,2114.0,492.0,665.0,2666.0,201.0,758.0,285.0,336.0
Primary_Ball_Handler,31631,11419,26431,3951,10829,4842,5930,11491,4899,2741,783,7794,1546,159767.0,11682.3,11671.42,10638.96,512.391,120415.0,134102.0,21931.0,3870.0,6623.0,1462.0,3769.0,2142.0,5228.0,756.0,1893.0,3187.0,8814.0,2736.0,7019.0,8083.0,3849.0,9897.0,1376.0,4052.0,9074.0,2079.0,5322.0,1409.0,3976.0,400.0,1260.0,53.0,150.0,19443.0,3482.0,7563.0,1432.0,1762.0,8615.0,2282.0,6848.0,1179.0,903.0
Roll_Plus_Cut_Big,5854,2408,4256,97,304,941,1416,907,778,378,544,2962,1340,23556.0,626.7,845.47,253.71,133.088,17606.0,13028.0,1628.0,1709.0,2507.0,353.0,859.0,249.0,585.0,29.0,103.0,68.0,194.0,307.0,753.0,726.0,72.0,198.0,7.0,26.0,151.0,77.0,232.0,18.0,59.0,2.0,11.0,0.0,1.0,490.0,119.0,267.0,58.0,90.0,310.0,24.0,88.0,45.0,46.0
Secondary_Ball_Handler,12836,4755,11341,1575,4467,1751,2204,3166,1903,1029,371,3496,654,50085.0,2714.0,5936.77,4842.87,397.183,34232.0,39111.0,6171.0,1592.0,2709.0,637.0,1686.0,952.0,2486.0,396.0,984.0,1178.0,3427.0,1253.0,3253.0,3658.0,1439.0,3950.0,431.0,1392.0,3309.0,894.0,2273.0,543.0,1690.0,125.0,416.0,9.0,33.0,7149.0,1350.0,3092.0,538.0,686.0,3323.0,674.0,2295.0,513.0,352.0
Shot_Creator,83277,30450,66590,7400,20778,14977,19000,20354,10699,5607,2505,20978,4412,301687.0,19874.9,20965.35,17014.8,1529.66,206060.0,232130.0,39097.0,12791.0,20336.0,4242.0,10752.0,6022.0,14741.0,1335.0,3424.0,6060.0,17159.0,5128.0,13249.0,15500.0,9135.0,23666.0,2884.0,8663.0,21154.0,3501.0,8961.0,2978.0,8566.0,846.0,2791.0,46.0,223.0,43234.0,9149.0,19292.0,4365.0,5500.0,23403.0,4172.0,12638.0,2616.0,2802.0
Slasher,9783,3757,8440,521,1642,1748,2323,3460,1609,886,230,2356,558,47158.0,3589.6,4301.04,3937.02,199.015,34404.0,39830.0,6852.0,1736.0,2990.0,796.0,2006.0,704.0,1802.0,73.0,239.0,447.0,1374.0,279.0,856.0,799.0,1192.0,3082.0,290.0,874.0,2674.0,253.0,771.0,203.0,636.0,61.0,192.0,4.0,23.0,9530.0,1716.0,3826.0,640.0,854.0,4155.0,1032.0,3372.0,575.0,437.0
Stationary_Shooter,14171,5106,11971,2472,6840,1487,1985,2214,1533,1233,731,5203,1074,56189.0,1663.0,3692.53,1812.94,537.585,40652.0,35021.0,4273.0,1720.0,2734.0,405.0,1116.0,512.0,1293.0,1017.0,2642.0,1452.0,4171.0,2536.0,6793.0,7454.0,490.0,1384.0,123.0,444.0,1103.0,1688.0,4403.0,674.0,1995.0,104.0,368.0,0.0,16.0,3891.0,717.0,1641.0,367.0,469.0,1842.0,316.0,1236.0,303.0,240.0
