off_role,PTS,FGM,FGA,FG3M,FG3A,FTM,FTA,AST,TOV,STL,BLK,DREB,OREB,TOUCHES,TIME_OF_POSS,AVG_SEC_PER_TOUCH,AVG_DRIB_PER_TOUCH,PTS_PER_TOUCH,PASSES_MADE,PASSES_RECEIVED,POTENTIAL_AST,RA_FGM,RA_FGA,ITP_FGM,ITP_FGA,MID_FGM,MID_FGA,CORNER_3_FGM,CORNER_3_FGA,ABOVE_BREAK_3_FGM,ABOVE_BREAK_3_FGA,CATCH_SHOOT_FGM,CATCH_SHOOT_FGA,CATCH_SHOOT_PTS,PULL_UP_FGM,PULL_UP_FGA,PULL_UP_FG3M,PULL_UP_FG3A,PULL_UP_PTS,wide_open_FG3M,wide_open_FG3A,open_FG3M,open_FG3A,tight_FG3M,tight_FG3A,very_tight_FG3M,very_tight_FG3A,DRIVES,DRIVE_FGM,DRIVE_FGA,DRIVE_FTM,DRIVE_FTA,DRIVE_PTS,DRIVE_AST,DRIVE_PASSES,DRIVE_TOV,DRIVE_PF
Athletic_Finisher,28309,11360,21766,651,2183,4938,7413,4280,3700,2611,2958,15007,7273,125914.0,3434.4,8379.64,3069.37,1062.498,94846.0,68062.0,9063.0,7875.0,12315.0,1332.0,3305.0,1502.0,3962.0,239.0,742.0,408.0,1376.0,1629.0,4464.0,3980.0,699.0,1962.0,87.0,331.0,1485.0,455.0,1399.0,161.0,585.0,28.0,152.0,7.0,34.0,4374.0,985.0,2189.0,590.0,846.0,2619.0,294.0,1076.0,321.0,427.0
Movement_Shooter,17223,6089,14449,2977,8166,2068,2638,2682,1741,1393,707,5545,1312,65519.0,2010.9,3372.88,1702.17,494.911,46816.0,42427.0,5257.0,1912.0,3141.0,376.0,1072.0,824.0,2070.0,897.0,2276.0,2072.0,5834.0,2978.0,7904.0,8773.0,866.0,2361.0,254.0,803.0,1986.0,1794.0,4556.0,965.0,2771.0,198.0,695.0,20.0,93.0,4542.0,793.0,1852.0,537.0,687.0,2181.0,423.0,1444.0,384.0,348.0
Off_Screen_Shooter,25813,9211,21188,4068,10701,3323,4007,3824,2553,1771,646,6028,1093,80703.0,2889.0,5239.9,3225.51,777.442,53152.0,60406.0,7735.0,2577.0,4192.0,734.0,1799.0,1832.0,4496.0,1079.0,2612.0,2970.0,8007.0,4108.0,10285.0,11805.0,2033.0,5196.0,598.0,1769.0,4664.0,2018.0,4778.0,1488.0,4040.0,505.0,1616.0,56.0,194.0,6556.0,1241.0,2836.0,699.0,860.0,3269.0,550.0,2096.0,507.0,437.0
Post_Scorer,34925,14007,27773,954,2955,5957,8335,4975,4478,2017,2481,14539,5906,126312.0,3952.3,6148.79,2180.28,910.836,87841.0,76788.0,10336.0,7476.0,11628.0,2860.0,6407.0,2717.0,6782.0,213.0,637.0,738.0,2283.0,2498.0,6317.0,6558.0,1117.0,3019.0,56.0,240.0,2290.0,701.0,2005.0,210.0,748.0,38.0,165.0,5.0,22.0,3979.0,992.0,2153.0,620.0,801.0,2675.0,192.0,864.0,303.0,402.0
Primary_Ball_Handler,30287,10772,25101,3686,9945,5057,6142,11262,4693,2611,636,7100,1392,154835.0,11844.6,11794.55,11171.74,488.029,117582.0,130337.0,22755.0,3511.0,6344.0,1227.0,3094.0,2348.0,5717.0,765.0,1899.0,2905.0,7912.0,2682.0,6844.0,7923.0,3692.0,9407.0,1246.0,3586.0,8630.0,1904.0,4823.0,1347.0,3607.0,375.0,1223.0,59.0,204.0,18523.0,3060.0,6830.0,1606.0,1968.0,7952.0,2177.0,7001.0,1188.0,998.0
Roll_Plus_Cut_Big,5397,2180,4000,81,286,956,1421,808,655,378,574,2814,1336,22409.0,582.7,816.67,233.63,131.6,16801.0,12128.0,1639.0,1525.0,2325.0,327.0,739.0,247.0,650.0,26.0,77.0,55.0,206.0,293.0,788.0,698.0,66.0,184.0,7.0,23.0,139.0,55.0,193.0,23.0,74.0,1.0,13.0,2.0,3.0,454.0,98.0,226.0,88.0,116.0,294.0,24.0,106.0,29.0,58.0
Secondary_Ball_Handler,12912,4716,11332,1456,4272,2024,2568,2978,1689,1007,367,3270,625,49872.0,2712.6,5895.54,4895.04,378.456,34207.0,39220.0,6283.0,1665.0,2916.0,567.0,1411.0,1028.0,2733.0,387.0,998.0,1064.0,3222.0,1218.0,3358.0,3564.0,1456.0,3905.0,377.0,1209.0,3289.0,759.0,2103.0,533.0,1577.0,147.0,497.0,17.0,64.0,6633.0,1275.0,2890.0,678.0,866.0,3309.0,630.0,2118.0,442.0,441.0
Shot_Creator,80588,28788,62991,6585,18335,16427,20221,19400,10297,5222,2136,19423,4167,286232.0,19201.1,20421.38,16845.75,1465.204,195158.0,221992.0,39132.0,11253.0,18677.0,4039.0,9291.0,6911.0,16688.0,1309.0,3300.0,5261.0,14840.0,5098.0,13019.0,15241.0,9208.0,22918.0,2398.0,7177.0,20814.0,2968.0,7668.0,2644.0,7222.0,869.0,2905.0,104.0,386.0,39722.0,8044.0,16974.0,4869.0,6025.0,21623.0,3794.0,12423.0,2680.0,3064.0
Slasher,9422,3544,8029,484,1535,1850,2330,3592,1545,680,207,2036,472,47320.0,3764.5,4490.64,4211.68,208.908,35108.0,40207.0,7385.0,1629.0,2958.0,634.0,1552.0,797.0,1984.0,81.0,238.0,402.0,1272.0,290.0,833.0,856.0,1158.0,3033.0,255.0,829.0,2571.0,236.0,706.0,177.0,565.0,60.0,212.0,11.0,35.0,9099.0,1589.0,3510.0,763.0,976.0,4041.0,1018.0,3361.0,553.0,492.0
Stationary_Shooter,15211,5468,13159,2557,7376,1718,2303,2504,1665,1400,776,5725,1178,63590.0,1882.9,3991.79,1895.24,554.215,46342.0,39818.0,5109.0,1894.0,3071.0,376.0,1010.0,641.0,1701.0,1040.0,2819.0,1503.0,4499.0,2704.0,7509.0,7918.0,513.0,1551.0,130.0,483.0,1156.0,1769.0,4779.0,644.0,2055.0,123.0,422.0,20.0,73.0,3960.0,654.0,1593.0,473.0,600.0,1836.0,357.0,1253.0,370.0,307.0
