off_role,PTS,FGM,FGA,FG3M,FG3A,FTM,FTA,AST,TOV,STL,BLK,DREB,OREB,TOUCHES,TIME_OF_POSS,AVG_SEC_PER_TOUCH,AVG_DRIB_PER_TOUCH,PTS_PER_TOUCH,PASSES_MADE,PASSES_RECEIVED,POTENTIAL_AST,RA_FGM,RA_FGA,ITP_FGM,ITP_FGA,MID_FGM,MID_FGA,CORNER_3_FGM,CORNER_3_FGA,ABOVE_BREAK_3_FGM,ABOVE_BREAK_3_FGA,CATCH_SHOOT_FGM,CATCH_SHOOT_FGA,CATCH_SHOOT_PTS,PULL_UP_FGM,PULL_UP_FGA,PULL_UP_FG3M,PULL_UP_FG3A,PULL_UP_PTS,wide_open_FG3M,wide_open_FG3A,open_FG3M,open_FG3A,tight_FG3M,tight_FG3A,very_tight_FG3M,very_tight_FG3A,DRIVES,DRIVE_FGM,DRIVE_FGA,DRIVE_FTM,DRIVE_FTA,DRIVE_PTS,DRIVE_AST,DRIVE_PASSES,DRIVE_TOV,DRIVE_PF
Athletic_Finisher,29783,12066,21607,847,2904,4804,6996,6241,4065,2790,3153,15582,8365,118766.0,3612.8,9761.92,4724.86,1164.644,88468.0,67443.0,10471.0,8585.0,12468.0,2191.0,5120.0,443.0,1115.0,305.0,1000.0,541.0,1866.0,1095.0,3132.0,2908.0,589.0,1718.0,173.0,664.0,1351.0,567.0,1859.0,231.0,824.0,41.0,167.0,0.0,6.0,5309.0,1239.0,2669.0,568.0,804.0,3115.0,386.0,1698.0,395.0,403.0
Movement_Shooter,36731,13144,30080,6788,18248,3655,4610,6146,3342,2824,1439,10277,3299,122926.0,4179.3,7419.14,4527.82,1111.244,85596.0,79963.0,10891.0,4046.0,6243.0,1588.0,3792.0,723.0,1797.0,2407.0,6022.0,4378.0,12162.0,6017.0,15739.0,17986.0,1732.0,4796.0,799.0,2516.0,4263.0,3908.0,9642.0,2334.0,6682.0,435.0,1581.0,14.0,55.0,10485.0,2073.0,4540.0,1002.0,1255.0,5272.0,1017.0,4322.0,717.0,633.0
Off_Screen_Shooter,12853,4525,10512,2413,6481,1390,1704,1921,1180,752,330,2657,732,36923.0,1309.1,2517.05,1625.44,407.021,23923.0,26403.0,3314.0,1091.0,1674.0,603.0,1338.0,418.0,1019.0,637.0,1600.0,1776.0,4854.0,1948.0,5133.0,5801.0,987.0,2588.0,481.0,1363.0,2455.0,977.0,2367.0,982.0,2728.0,384.0,1190.0,23.0,63.0,3434.0,750.0,1591.0,333.0,393.0,1859.0,311.0,1295.0,242.0,198.0
Post_Scorer,10640,4211,7809,460,1349,1758,2401,2073,1307,551,590,4566,1976,35186.0,1181.1,1806.27,816.44,264.002,24452.0,22185.0,3372.0,2303.0,3382.0,1174.0,2385.0,274.0,693.0,81.0,261.0,378.0,1072.0,621.0,1580.0,1720.0,242.0,689.0,35.0,147.0,519.0,301.0,817.0,140.0,449.0,14.0,64.0,0.0,0.0,1593.0,464.0,878.0,246.0,319.0,1208.0,102.0,384.0,116.0,160.0
Primary_Ball_Handler,40930,14524,33110,5961,16361,5921,7222,14034,5620,3205,1024,9475,2245,177276.0,11763.1,11293.58,9997.55,635.655,131085.0,137952.0,24635.0,4376.0,6929.0,2842.0,6420.0,1345.0,3397.0,1260.0,3154.0,4697.0,13091.0,3889.0,10137.0,11656.0,4183.0,11212.0,2068.0,6139.0,10434.0,3253.0,8179.0,2147.0,6282.0,434.0,1534.0,34.0,104.0,22188.0,4436.0,9239.0,2179.0,2649.0,11336.0,2453.0,9611.0,1404.0,1330.0
Roll_Plus_Cut_Big,4223,1691,2818,87,266,754,1060,798,508,243,396,2066,972,14012.0,400.0,540.36,196.73,98.428,10086.0,8380.0,1208.0,1165.0,1662.0,371.0,738.0,68.0,152.0,17.0,57.0,70.0,207.0,185.0,439.0,475.0,40.0,109.0,2.0,14.0,82.0,71.0,201.0,13.0,55.0,1.0,6.0,0.0,0.0,446.0,124.0,241.0,57.0,74.0,310.0,31.0,121.0,30.0,38.0
Secondary_Ball_Handler,10564,3832,8894,1469,4187,1431,1821,2513,1441,820,305,2389,662,39792.0,2215.8,5218.63,4436.98,322.311,27633.0,29571.0,4744.0,1252.0,1969.0,709.0,1751.0,403.0,989.0,364.0,976.0,1104.0,3187.0,1008.0,2740.0,3021.0,1064.0,2863.0,471.0,1449.0,2599.0,721.0,1942.0,599.0,1741.0,127.0,429.0,5.0,21.0,5730.0,1227.0,2613.0,563.0,699.0,3096.0,522.0,2194.0,409.0,355.0
Shot_Creator,112626,40496,86641,11478,32069,20156,25199,27173,13504,6837,3314,26490,6604,363250.0,23632.0,26076.76,21649.86,2130.786,243208.0,270603.0,48299.0,14631.0,22096.0,9231.0,20495.0,5154.0,11977.0,2315.0,5901.0,9160.0,25937.0,7018.0,18409.0,21155.0,11844.0,30332.0,4727.0,14076.0,28415.0,5233.0,13316.0,4792.0,14050.0,1205.0,3982.0,42.0,143.0,58401.0,13728.0,27398.0,7591.0,9449.0,36117.0,5253.0,20948.0,3638.0,4749.0
Slasher,6150,2336,5043,387,1194,1091,1448,2182,936,482,182,1522,437,26290.0,1778.0,2953.16,2595.23,169.138,18880.0,20213.0,3944.0,1032.0,1697.0,695.0,1582.0,222.0,570.0,80.0,219.0,307.0,966.0,204.0,575.0,606.0,624.0,1645.0,199.0,639.0,1447.0,222.0,599.0,137.0,469.0,25.0,111.0,1.0,7.0,5627.0,1132.0,2386.0,558.0,725.0,2880.0,626.0,2361.0,352.0,365.0
Stationary_Shooter,24677,8934,20241,4330,11988,2479,3259,4521,2579,2435,1379,8057,2610,89890.0,2945.4,6390.58,3734.0,918.586,64345.0,56220.0,7952.0,3143.0,4702.0,1093.0,2609.0,368.0,942.0,1956.0,5191.0,2374.0,6758.0,4042.0,10947.0,12096.0,757.0,2252.0,306.0,1068.0,1820.0,3007.0,7900.0,1119.0,3413.0,125.0,478.0,1.0,10.0,6733.0,1249.0,2786.0,662.0,855.0,3238.0,661.0,2836.0,508.0,431.0
