off_role,PTS,FGM,FGA,FG3M,FG3A,FTM,FTA,AST,TOV,STL,BLK,DREB,OREB,TOUCHES,TIME_OF_POSS,AVG_SEC_PER_TOUCH,AVG_DRIB_PER_TOUCH,PTS_PER_TOUCH,PASSES_MADE,PASSES_RECEIVED,POTENTIAL_AST,RA_FGM,RA_FGA,ITP_FGM,ITP_FGA,MID_FGM,MID_FGA,CORNER_3_FGM,CORNER_3_FGA,ABOVE_BREAK_3_FGM,ABOVE_BREAK_3_FGA,CATCH_SHOOT_FGM,CATCH_SHOOT_FGA,CATCH_SHOOT_PTS,PULL_UP_FGM,PULL_UP_FGA,PULL_UP_FG3M,PULL_UP_FG3A,PULL_UP_PTS,wide_open_FG3M,wide_open_FG3A,open_FG3M,open_FG3A,tight_FG3M,tight_FG3A,very_tight_FG3M,very_tight_FG3A,DRIVES,DRIVE_FGM,DRIVE_FGA,DRIVE_FTM,DRIVE_FTA,DRIVE_PTS,DRIVE_AST,DRIVE_PASSES,DRIVE_TOV,DRIVE_PF,OffPoss,DefPoss,TotalPoss
Athletic_Finisher,29276,11606,23100,620,2079,5444,8321,4521,4194,2702,3105,16109,7474,137558.0,3768.4,9279.01,3399.47,1093.841,104076.0,73997.0,9836.0,7749.0,12432.0,1289.0,3481.0,1948.0,5107.0,250.0,740.0,369.0,1286.0,2066.0,5431.0,4826.0,684.0,1986.0,66.0,315.0,1434.0,442.0,1354.0,151.0,546.0,24.0,142.0,3.0,26.0,4587.0,875.0,2227.0,528.0,755.0,2344.0,301.0,1235.0,353.0,388.0,187486.0,188391.0,375877.0
Movement_Shooter,14669,5237,12541,2404,6714,1791,2353,2231,1547,1296,622,4805,1127,57056.0,1786.7,2987.5,1538.52,413.858,40705.0,37573.0,4644.0,1738.0,2892.0,362.0,1009.0,733.0,1923.0,812.0,2076.0,1586.0,4597.0,2486.0,6682.0,7289.0,692.0,1927.0,175.0,627.0,1559.0,1370.0,3589.0,815.0,2338.0,207.0,686.0,12.0,68.0,4339.0,744.0,1767.0,451.0,590.0,1986.0,382.0,1417.0,369.0,302.0,76875.0,76837.0,153712.0
Off_Screen_Shooter,25140,9059,21126,3836,10145,3186,3906,3787,2561,1824,666,5908,1091,81492.0,2930.6,5373.27,3301.03,777.237,54082.0,61795.0,7887.0,2442.0,4070.0,717.0,1846.0,2063.0,5063.0,1066.0,2715.0,2758.0,7347.0,4046.0,10111.0,11547.0,2068.0,5374.0,498.0,1567.0,4634.0,1956.0,4758.0,1382.0,3714.0,446.0,1413.0,51.0,178.0,6241.0,1172.0,2739.0,701.0,873.0,3132.0,561.0,1960.0,425.0,441.0,120043.0,119708.0,239751.0
Post_Scorer,41440,16448,33424,823,2592,7721,10966,5850,5354,2393,3492,17453,7309,154170.0,4759.7,7294.37,2456.57,1051.037,107629.0,92972.0,12188.0,8588.0,13845.0,3262.0,7655.0,3775.0,9331.0,189.0,631.0,631.0,1926.0,3177.0,7864.0,7875.0,1325.0,3534.0,50.0,208.0,2700.0,584.0,1667.0,203.0,709.0,33.0,176.0,3.0,24.0,4272.0,1025.0,2271.0,698.0,956.0,2827.0,243.0,888.0,304.0,484.0,179294.0,179044.0,358338.0
Primary_Ball_Handler,32200,11638,27419,3741,10293,5183,6421,11854,5254,2906,642,7478,1407,171416.0,13094.9,12698.63,12097.54,509.158,130175.0,145991.0,24529.0,3802.0,6796.0,1378.0,3568.0,2717.0,6763.0,890.0,2145.0,2833.0,8040.0,2877.0,7368.0,8484.0,4000.0,10460.0,1121.0,3493.0,9121.0,1954.0,4798.0,1370.0,3988.0,372.0,1286.0,45.0,160.0,19674.0,3174.0,7327.0,1674.0,2104.0,8213.0,2268.0,7269.0,1349.0,1083.0,151334.0,151215.0,302549.0
Roll_Plus_Cut_Big,5923,2393,4421,69,206,1068,1640,810,754,423,628,3093,1540,24726.0,657.3,936.7,269.21,143.22,18409.0,13272.0,1802.0,1652.0,2574.0,344.0,838.0,328.0,803.0,25.0,54.0,44.0,148.0,339.0,847.0,785.0,68.0,197.0,2.0,18.0,138.0,56.0,150.0,11.0,45.0,1.0,7.0,1.0,3.0,499.0,97.0,252.0,68.0,100.0,267.0,23.0,129.0,39.0,50.0,30120.0,30178.0,60298.0
Secondary_Ball_Handler,11249,4008,9821,1214,3596,2019,2530,2703,1620,917,287,2839,539,44863.0,2445.4,5246.47,4421.33,332.477,30892.0,35969.0,5757.0,1353.0,2446.0,472.0,1251.0,968.0,2526.0,339.0,880.0,870.0,2666.0,1026.0,2770.0,2992.0,1317.0,3622.0,314.0,1100.0,2948.0,620.0,1686.0,453.0,1331.0,128.0,495.0,13.0,55.0,5855.0,989.0,2419.0,662.0,844.0,2691.0,579.0,1905.0,400.0,424.0,56771.0,56856.0,113627.0
Shot_Creator,73264,26462,59115,5655,16137,14685,18327,18033,9841,5228,2084,18298,4114,272365.0,17666.2,18383.97,15031.92,1350.563,186562.0,211830.0,36564.0,10730.0,17929.0,3530.0,8693.0,6546.0,16355.0,1194.0,3280.0,4451.0,12697.0,4771.0,12439.0,13962.0,8113.0,20876.0,1953.0,6033.0,18179.0,2608.0,6751.0,2228.0,6314.0,747.0,2624.0,72.0,324.0,36223.0,7023.0,15321.0,4543.0,5649.0,19142.0,3480.0,11439.0,2377.0,2867.0,278338.0,278048.0,556386.0
Slasher,11184,4251,9583,599,1815,2083,2677,4075,1879,882,212,2349,512,54618.0,4387.2,4929.7,4678.49,223.516,40149.0,46674.0,8606.0,1970.0,3500.0,709.0,1791.0,973.0,2477.0,112.0,297.0,485.0,1493.0,395.0,1084.0,1125.0,1421.0,3654.0,290.0,940.0,3132.0,320.0,846.0,208.0,697.0,64.0,227.0,7.0,35.0,10820.0,1871.0,4060.0,830.0,1100.0,4694.0,1203.0,4107.0,683.0,559.0,47244.0,47239.0,94483.0
Stationary_Shooter,14021,5096,12128,2239,6373,1590,2129,2177,1669,1237,735,5237,1184,58337.0,1751.3,3728.36,1799.22,511.318,42461.0,37007.0,4660.0,1749.0,2890.0,361.0,969.0,747.0,1895.0,994.0,2679.0,1239.0,3645.0,2506.0,6795.0,7188.0,558.0,1511.0,117.0,374.0,1233.0,1547.0,4142.0,578.0,1767.0,102.0,372.0,12.0,47.0,3713.0,654.0,1559.0,379.0,496.0,1731.0,316.0,1180.0,336.0,250.0,82556.0,82609.0,165165.0
