off_role,PTS,FGM,FGA,FG3M,FG3A,FTM,FTA,AST,TOV,STL,BLK,DREB,OREB,TOUCHES,TIME_OF_POSS,AVG_SEC_PER_TOUCH,AVG_DRIB_PER_TOUCH,PTS_PER_TOUCH,PASSES_MADE,PASSES_RECEIVED,POTENTIAL_AST,RA_FGM,RA_FGA,ITP_FGM,ITP_FGA,MID_FGM,MID_FGA,CORNER_3_FGM,CORNER_3_FGA,ABOVE_BREAK_3_FGM,ABOVE_BREAK_3_FGA,CATCH_SHOOT_FGM,CATCH_SHOOT_FGA,CATCH_SHOOT_PTS,PULL_UP_FGM,PULL_UP_FGA,PULL_UP_FG3M,PULL_UP_FG3A,PULL_UP_PTS,wide_open_FG3M,wide_open_FG3A,open_FG3M,open_FG3A,tight_FG3M,tight_FG3A,very_tight_FG3M,very_tight_FG3A,DRIVES,DRIVE_FGM,DRIVE_FGA,DRIVE_FTM,DRIVE_FTA,DRIVE_PTS,DRIVE_AST,DRIVE_PASSES,DRIVE_TOV,DRIVE_PF
Athletic_Finisher,27738,11162,20046,817,2631,4597,6650,5465,3582,2315,3027,13988,7647,110409.0,3220.8,9080.37,4257.85,1140.482,82393.0,60729.0,8884.0,8148.0,12032.0,1776.0,4230.0,421.0,1153.0,315.0,913.0,501.0,1681.0,1005.0,2834.0,2738.0,495.0,1474.0,146.0,532.0,1136.0,582.0,1766.0,205.0,703.0,20.0,130.0,1.0,4.0,5039.0,1229.0,2651.0,584.0,821.0,3129.0,350.0,1497.0,363.0,412.0
Movement_Shooter,33410,11911,27149,6132,16351,3456,4381,5846,2926,2469,1374,9409,2701,111265.0,3714.4,6693.38,4017.12,1065.397,77287.0,72760.0,9613.0,3672.0,5670.0,1338.0,3273.0,769.0,1855.0,2075.0,5165.0,4054.0,11135.0,5476.0,14276.0,16404.0,1657.0,4415.0,722.0,2188.0,4036.0,3609.0,8792.0,2029.0,5854.0,421.0,1492.0,14.0,53.0,10060.0,2061.0,4452.0,1025.0,1291.0,5285.0,976.0,4022.0,662.0,647.0
Off_Screen_Shooter,11835,4200,9626,2227,5859,1208,1435,1853,990,692,320,2702,630,34117.0,1156.1,2266.67,1407.01,402.71,22300.0,24029.0,3104.0,1108.0,1702.0,460.0,1113.0,405.0,953.0,526.0,1311.0,1700.0,4526.0,1932.0,4890.0,5737.0,774.0,2088.0,347.0,1068.0,1895.0,930.0,2254.0,871.0,2363.0,367.0,1095.0,25.0,67.0,3164.0,692.0,1494.0,300.0,367.0,1728.0,275.0,1192.0,215.0,184.0
Post_Scorer,12962,5153,9432,514,1544,2142,2916,2320,1615,645,930,5634,2291,44149.0,1435.4,2147.55,919.01,332.727,31089.0,26813.0,3772.0,2874.0,4187.0,1304.0,2669.0,462.0,1033.0,99.0,295.0,414.0,1244.0,808.0,2042.0,2191.0,315.0,850.0,41.0,141.0,671.0,347.0,1039.0,140.0,414.0,23.0,72.0,0.0,2.0,1964.0,567.0,1090.0,203.0,269.0,1378.0,106.0,515.0,165.0,136.0
Primary_Ball_Handler,39588,14259,31640,5725,14974,5345,6413,13433,4981,2714,1104,8853,1848,165841.0,11571.5,11100.7,9965.52,666.502,122163.0,131028.0,22998.0,4334.0,6873.0,2606.0,5980.0,1595.0,3815.0,1157.0,2858.0,4566.0,12042.0,3700.0,9255.0,11077.0,4388.0,11119.0,2054.0,5706.0,10830.0,3143.0,7612.0,2023.0,5516.0,467.0,1539.0,22.0,89.0,22069.0,4590.0,9497.0,2078.0,2468.0,11536.0,2447.0,9430.0,1280.0,1240.0
Roll_Plus_Cut_Big,4146,1708,2856,72,231,658,939,675,486,273,426,2073,959,14688.0,408.6,540.25,190.33,103.239,10747.0,8234.0,1110.0,1244.0,1752.0,338.0,726.0,54.0,147.0,22.0,70.0,50.0,160.0,127.0,351.0,320.0,26.0,96.0,7.0,19.0,59.0,55.0,170.0,14.0,52.0,1.0,6.0,0.0,0.0,485.0,132.0,276.0,68.0,94.0,340.0,23.0,110.0,34.0,47.0
Secondary_Ball_Handler,12092,4455,10347,1612,4610,1570,2021,3187,1549,869,379,2951,739,45654.0,2488.6,5693.7,4787.33,370.681,31749.0,33618.0,5528.0,1490.0,2411.0,818.0,2008.0,535.0,1317.0,453.0,1117.0,1158.0,3471.0,1220.0,3204.0,3635.0,1195.0,3300.0,419.0,1448.0,2809.0,875.0,2253.0,558.0,1722.0,157.0,556.0,4.0,20.0,6804.0,1421.0,3053.0,598.0,765.0,3512.0,672.0,2725.0,462.0,385.0
Shot_Creator,108654,39666,82723,9714,26883,19608,24327,26047,12193,5867,3305,25925,6158,342785.0,22566.2,24242.18,20137.62,2005.548,227667.0,255349.0,45220.0,15662.0,23551.0,8695.0,19215.0,5592.0,13070.0,1902.0,4843.0,7813.0,21862.0,6110.0,15911.0,18458.0,11480.0,28569.0,4045.0,11827.0,27005.0,4419.0,11381.0,4032.0,11400.0,1120.0,3697.0,45.0,153.0,57757.0,14072.0,27590.0,7313.0,9071.0,36600.0,5192.0,20432.0,3506.0,4570.0
Slasher,7668,2977,6219,452,1406,1262,1603,2664,1083,508,197,1731,513,31073.0,2168.0,3389.4,3022.18,205.419,22139.0,24223.0,4620.0,1358.0,2144.0,810.0,1848.0,357.0,821.0,73.0,222.0,378.0,1166.0,254.0,733.0,754.0,783.0,2008.0,223.0,715.0,1789.0,252.0,730.0,168.0,542.0,27.0,123.0,2.0,4.0,6892.0,1500.0,3036.0,567.0,718.0,3661.0,795.0,2869.0,442.0,362.0
Stationary_Shooter,23570,8527,19353,4101,11362,2415,3195,4388,2404,2025,1396,7797,2263,85391.0,2784.3,6075.77,3527.9,881.8,60700.0,53744.0,7583.0,3063.0,4609.0,960.0,2322.0,403.0,1061.0,1931.0,5138.0,2169.0,6178.0,3861.0,10512.0,11537.0,779.0,2187.0,302.0,956.0,1860.0,2881.0,7640.0,1051.0,3126.0,130.0,470.0,1.0,17.0,7058.0,1443.0,2998.0,665.0,856.0,3646.0,672.0,2886.0,538.0,428.0
