Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,DefensiveGoaltends,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Date,GameId,Opponent,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,FTOffRebounds,SelfOReb,SecondChanceTurnovers,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,OffFTReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,LongMidRangePctBlocked,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,OffensiveGoaltends,Arc3PctBlocked,BlockingFouls,Season,year,SeasonType,Clear Path Fouls
48:00,94.0,93.0,36.0,16.0,13.0,187.0,12.0,27.0,1.0,3.0,3.0,6.0,8.0,18.0,5.0,13.0,3.0,6.0,1.0,4.0,20.0,9.0,25.0,58.0,7.0,26.0,18.0,89.0,7.0,12.0,2.0,16.0,7.0,18.0,10.0,8.0,31.0,30.0,20.0,21.0,2.0,,20.0,4.0,8.0,15.0,7.0,22.0,4.0,3.0,9.0,3.0,3.0,51.0,7.0,11.0,7.0,23.0,1.0,31.0,18.0,49.0,5.0,3.0,2.0,8.0,3.0,5.0,6.0,,3.0,1.0,14.0,4.0,7.0,17.0,,2.0,1.0,24.0,,1.0,3.0,27.0,1.0,,9.0,5.0,3.0,1.0,1.0,5.0,2.0,73.0,31.0,36.0,1.0,0.6,0.625,1.0,0.2692307692307692,0.2692307692307692,0.43103448275862066,0.5833333333333334,0.3888888888888889,0.4226190476190476,0.4375,0.4107142857142857,0.4587628865979381,0.47058823529411764,0.44285714285714284,0.30952380952380953,0.13793103448275862,0.2222222222222222,0.1111111111111111,0.5714285714285714,1.0,0.696969696969697,0.34375,0.7,0.3684210526315789,0.6976744186046512,0.35294117647058826,0.4444444444444444,0.25,0.3333333333333333,0.8333333333333334,0.6428571428571429,0.6923076923076923,0.6666666666666666,1.0,93.5,14.563829787234043,16.247311827956988,13.393617021276595,15.408602150537634,0.32142857142857145,0.4444444444444444,0.5714285714285714,0.75,0.21428571428571427,0.4444444444444444,0.5,0.375,0.15476190476190477,0.38461538461538464,0.38461538461538464,0.6,0.07142857142857142,0.5,0.5,1.0,0.23809523809523808,0.2,0.2,1.0,0.1875,0.3333333333333333,0.21428571428571427,0.5,0.03571428571428571,0.32142857142857145,0.6309523809523809,0.2,0.4983619047619048,0.47571363636363634,0.48307321428571426,0.09782608695652174,0.13636363636363635,0.1797752808988764,0.34831460674157305,8.03103448275862,25.0,0.3829787234042553,2012-11-02,0021200016,DEN,,4.0,,4.0,,,2.0,,5.0,,,3.0,1.0,,5.0,,,0.3333333333333333,0.375,0.046511627906976744,0.6,0.25,,,,3.0,3.0,0.3,1.0,,0.3333333333333333,,,,,,,,,,1.0,,,,,,,,,2012-13,2013,Regular Season,
48:00,95.0,95.0,17.0,23.0,17.0,190.0,17.0,26.0,5.0,8.0,3.0,5.0,5.0,13.0,12.0,33.0,1.0,1.0,,4.0,18.0,1.0,34.0,72.0,5.0,19.0,11.0,94.0,8.0,15.0,2.0,18.0,8.0,12.0,1.0,5.0,21.0,34.0,34.0,6.0,6.0,1.0,17.0,4.0,1.0,17.0,2.0,19.0,2.0,,11.0,1.0,5.0,40.0,5.0,14.0,2.0,27.0,2.0,31.0,19.0,50.0,3.0,1.0,2.0,7.0,1.0,3.0,9.0,,4.0,4.0,16.0,4.0,8.0,17.0,,1.0,1.0,17.0,,2.0,2.0,18.0,2.0,,9.0,10.0,8.0,1.0,1.0,10.0,,76.0,21.0,17.0,2.0,0.5,0.5483870967741935,0.4,0.2631578947368421,0.2777777777777778,0.4722222222222222,0.5333333333333333,0.6666666666666666,0.45604395604395603,0.47058823529411764,0.6153846153846154,0.47474747474747475,0.5,0.65625,0.2087912087912088,0.013888888888888888,0.038461538461538464,,0.4375,1.0,0.6136363636363636,0.3684210526315789,1.0,0.38461538461538464,0.6304347826086957,0.37254901960784315,0.25,0.42857142857142855,,0.2857142857142857,0.6,0.85,1.0,,95.0,15.43157894736842,14.884210526315789,14.357894736842105,14.284210526315789,0.2857142857142857,0.6538461538461539,0.68,0.6470588235294118,0.14285714285714285,0.38461538461538464,0.38461538461538464,0.2,0.3626373626373626,0.36363636363636365,0.36363636363636365,0.4166666666666667,0.01098901098901099,1.0,1.0,,0.1978021978021978,0.2222222222222222,0.2222222222222222,0.5,0.47058823529411764,0.625,0.38461538461538464,0.6,,0.07692307692307693,0.4945054945054945,0.23529411764705882,0.49717500000000003,0.46997916666666667,0.5116884615384616,0.09183673469387756,0.11392405063291139,0.19148936170212766,0.22340425531914893,10.48611111111111,27.873684210526317,0.17894736842105263,2012-11-04,0021200039,PHX,,2.0,,2.0,9.0,,1.0,1.0,1.0,,,2.0,2.0,,1.0,,,0.3333333333333333,0.38461538461538464,0.02,0.2,0.11764705882352941,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,2012-13,2013,Regular Season,
48:00,91.0,90.0,25.0,9.0,13.0,181.0,14.0,23.0,4.0,7.0,7.0,8.0,4.0,16.0,20.0,39.0,,1.0,,2.0,5.0,1.0,38.0,78.0,2.0,6.0,17.0,99.0,6.0,9.0,2.0,17.0,11.0,20.0,1.0,10.0,32.0,52.0,24.0,3.0,4.0,,5.0,2.0,5.0,26.0,1.0,27.0,1.0,,10.0,2.0,14.0,55.0,1.0,11.0,6.0,29.0,3.0,38.0,13.0,51.0,7.0,4.0,3.0,4.0,,4.0,5.0,1.0,,3.0,9.0,1.0,8.0,12.0,,,,22.0,,3.0,1.0,24.0,1.0,1.0,7.0,7.0,5.0,,2.0,7.0,,82.0,29.0,22.0,1.0,0.6842105263157895,0.7222222222222222,0.5,0.3333333333333333,0.3333333333333333,0.48717948717948717,0.6666666666666666,0.55,0.4880952380952381,0.625,0.5238095238095238,0.5157894736842106,0.6538461538461539,0.5740740740740741,0.07142857142857142,0.0641025641025641,0.08695652173913043,0.1875,0.4444444444444444,1.0,0.7435897435897436,0.28205128205128205,0.6,0.25,0.7142857142857143,0.27906976744186046,0.4166666666666667,0.2777777777777778,,0.6666666666666666,0.75,0.7777777777777778,0.6666666666666666,,90.5,15.615384615384615,16.211111111111112,14.923076923076923,15.38888888888889,0.27380952380952384,0.6086956521739131,0.6666666666666666,0.7142857142857143,0.19047619047619047,0.25,0.3076923076923077,0.5,0.4642857142857143,0.5128205128205128,0.5128205128205128,0.7,0.011904761904761904,,,,0.05952380952380952,0.4,0.4,0.5,0.5833333333333334,0.5714285714285714,0.38095238095238093,0.875,,0.047619047619047616,0.34523809523809523,0.4,0.46886011904761904,0.501875,0.4685309523809524,0.07777777777777778,0.08333333333333333,0.1717171717171717,0.32323232323232326,10.89102564102564,25.349999999999998,0.27472527472527475,2012-11-06,0021200050,CHI,1.0,3.0,1.0,3.0,3.0,1.0,,,5.0,,,4.0,,,1.0,0.3333333333333333,0.25,0.1111111111111111,0.3333333333333333,,0.5714285714285714,0.25,0.3333333333333333,1.0,,,,,0.25,,,,,,,,1.0,,,,,,,,,,,,,2012-13,2013,Regular Season,
48:00,93.0,92.0,36.0,16.0,13.0,185.0,15.0,26.0,2.0,5.0,8.0,10.0,5.0,12.0,7.0,18.0,4.0,7.0,,3.0,13.0,2.0,27.0,56.0,7.0,20.0,15.0,90.0,4.0,9.0,2.0,13.0,14.0,23.0,2.0,4.0,35.0,34.0,20.0,15.0,2.0,,13.0,3.0,7.0,17.0,5.0,22.0,2.0,3.0,9.0,3.0,5.0,49.0,7.0,7.0,5.0,30.0,1.0,36.0,15.0,51.0,11.0,9.0,2.0,6.0,5.0,6.0,14.0,1.0,,1.0,20.0,9.0,10.0,18.0,1.0,,3.0,22.0,1.0,2.0,3.0,22.0,1.0,1.0,9.0,8.0,3.0,1.0,4.0,9.0,1.0,77.0,35.0,36.0,,0.6296296296296297,0.6538461538461539,0.7142857142857143,0.35,0.35,0.48214285714285715,0.4444444444444444,0.6086956521739131,0.4934210526315789,0.4583333333333333,0.62,0.5174418604651163,0.5,0.6296296296296297,0.2631578947368421,0.125,0.19230769230769232,0.16666666666666666,0.3,1.0,0.7142857142857143,0.2413793103448276,0.625,0.5384615384615384,0.7,0.3333333333333333,,,0.3333333333333333,0.6666666666666666,0.6923076923076923,0.75,0.5,1.0,92.5,15.505376344086022,15.630434782608695,14.494623655913978,14.934782608695652,0.34210526315789475,0.5769230769230769,0.7142857142857143,0.6,0.15789473684210525,0.4166666666666667,0.5,0.6,0.23684210526315788,0.3888888888888889,0.3888888888888889,0.7142857142857143,0.09210526315789473,0.5714285714285714,0.5714285714285714,0.75,0.17105263157894737,0.23076923076923078,0.23076923076923078,0.6666666666666666,0.4166666666666667,0.4,0.4,0.8,,0.08,0.6052631578947368,0.23076923076923078,0.5366993421052632,0.5386125,0.52991,0.10714285714285714,0.140625,0.14444444444444443,0.3888888888888889,8.235714285714286,24.505000000000003,0.3870967741935484,2012-11-07,0021200060,MIN,,2.0,1.0,3.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,6.0,2.0,1.0,2.0,0.3333333333333333,0.25,0.6363636363636364,0.6,0.02857142857142857,0.6666666666666666,0.16666666666666666,,,1.0,1.0,1.0,0.5,,0.08333333333333333,0.5,,,,,,,,,,,,1.0,1.0,,,,,2.0,2012-13,2013,Regular Season,
48:00,86.0,87.0,14.0,21.0,14.0,173.0,19.0,27.0,6.0,8.0,2.0,3.0,5.0,11.0,8.0,21.0,2.0,7.0,1.0,7.0,16.0,4.0,32.0,59.0,9.0,23.0,16.0,107.0,8.0,12.0,3.0,22.0,4.0,8.0,5.0,5.0,19.0,26.0,38.0,24.0,6.0,,16.0,7.0,6.0,13.0,8.0,21.0,7.0,1.0,7.0,2.0,4.0,50.0,4.0,12.0,5.0,28.0,1.0,34.0,17.0,51.0,9.0,6.0,3.0,3.0,4.0,1.0,8.0,,2.0,2.0,11.0,,3.0,13.0,,1.0,1.0,22.0,,,3.0,25.0,4.0,1.0,14.0,6.0,3.0,1.0,2.0,6.0,,85.0,19.0,14.0,,0.40625,0.4482758620689655,0.8888888888888888,0.391304347826087,0.391304347826087,0.5423728813559322,0.6666666666666666,0.5,0.5548780487804879,0.7307692307692307,0.5384615384615384,0.5760869565217391,0.6875,0.5588235294117647,0.2804878048780488,0.1016949152542373,0.14814814814814814,0.18181818181818182,0.2727272727272727,1.0,0.8484848484848485,0.4444444444444444,0.7142857142857143,0.3076923076923077,0.825,0.4,0.3333333333333333,0.38461538461538464,0.4,1.0,0.8333333333333334,0.7857142857142857,0.6666666666666666,1.0,86.5,17.74418604651163,15.563218390804598,16.697674418604652,15.160919540229886,0.32926829268292684,0.7037037037037037,0.8260869565217391,0.3684210526315789,0.13414634146341464,0.45454545454545453,0.5555555555555556,0.4,0.25609756097560976,0.38095238095238093,0.38095238095238093,0.5,0.08536585365853659,0.2857142857142857,0.2857142857142857,0.5,0.1951219512195122,0.4375,0.4375,1.0,0.6153846153846154,0.75,0.23076923076923078,0.6666666666666666,0.07692307692307693,0.3076923076923077,0.6097560975609756,0.4375,0.5130920731707317,0.5505944444444445,0.4710115384615384,0.15217391304347827,0.2028985507246377,0.205607476635514,0.17757009345794392,8.601694915254237,24.695652173913043,0.16279069767441862,2012-11-09,0021200069,BKN,,,1.0,1.0,3.0,1.0,1.0,1.0,,,,5.0,1.0,,,1.0,0.16666666666666666,0.625,0.25,0.029411764705882353,0.8333333333333334,,,,1.0,2.0,2.0,0.4,0.16666666666666666,0.07692307692307693,0.5,,,,,,,,,,,,1.0,1.0,,,,,,2012-13,2013,Regular Season,
48:00,89.0,90.0,25.0,14.0,13.0,179.0,6.0,9.0,2.0,3.0,,1.0,10.0,31.0,6.0,14.0,1.0,5.0,2.0,6.0,19.0,4.0,22.0,54.0,7.0,24.0,17.0,82.0,6.0,10.0,,15.0,4.0,12.0,6.0,10.0,24.0,26.0,18.0,21.0,,,19.0,6.0,4.0,13.0,7.0,20.0,6.0,1.0,3.0,6.0,4.0,47.0,6.0,9.0,8.0,33.0,2.0,43.0,16.0,59.0,5.0,3.0,2.0,6.0,4.0,3.0,9.0,,3.0,,15.0,4.0,8.0,17.0,1.0,,2.0,22.0,1.0,1.0,1.0,25.0,1.0,,8.0,8.0,3.0,1.0,4.0,8.0,,67.0,24.0,25.0,,0.5909090909090909,0.5909090909090909,1.0,0.2916666666666667,0.2916666666666667,0.4074074074074074,0.6,0.3333333333333333,0.4166666666666667,0.5357142857142857,0.3888888888888889,0.45555555555555555,0.5,0.5,0.3076923076923077,0.07407407407407407,0.1111111111111111,0.0967741935483871,0.4,1.0,0.7857142857142857,0.2903225806451613,0.6666666666666666,0.35294117647058826,0.7592592592592593,0.3125,0.2857142857142857,0.14285714285714285,0.25,0.8888888888888888,0.7272727272727273,0.7727272727272727,0.6,1.0,89.5,16.46067415730337,15.722222222222221,15.067415730337078,14.544444444444444,0.11538461538461539,0.6666666666666666,0.75,0.5,0.3974358974358974,0.3225806451612903,0.35714285714285715,0.6,0.1794871794871795,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.0641025641025641,0.2,0.2,1.0,0.24358974358974358,0.3157894736842105,0.3157894736842105,1.0,0.21428571428571427,0.6666666666666666,0.05555555555555555,,0.1111111111111111,0.2222222222222222,0.4230769230769231,0.3157894736842105,0.46607820512820514,0.4745791666666667,0.45238888888888895,0.09411764705882353,0.13114754098360656,0.18292682926829268,0.2926829268292683,9.5,25.166666666666668,0.2808988764044944,2012-11-11,0021200090,BKN,1.0,3.0,1.0,4.0,,1.0,1.0,1.0,5.0,,,6.0,2.0,2.0,5.0,0.25,0.2,0.6666666666666666,0.38461538461538464,0.022727272727272728,0.75,0.21428571428571427,0.3333333333333333,1.0,1.0,1.0,2.0,0.3333333333333333,,0.07142857142857142,0.25,,,1.0,,0.5,,,,,1.0,,,,,,,,,2012-13,2013,Regular Season,
48:00,90.0,90.0,,7.0,7.0,180.0,15.0,27.0,1.0,3.0,,,4.0,7.0,13.0,26.0,1.0,5.0,,8.0,19.0,,32.0,60.0,9.0,24.0,8.0,99.0,1.0,4.0,2.0,7.0,,,,,,24.0,40.0,9.0,2.0,1.0,18.0,8.0,5.0,12.0,3.0,15.0,2.0,1.0,10.0,1.0,1.0,33.0,1.0,7.0,4.0,22.0,3.0,29.0,8.0,37.0,11.0,7.0,4.0,7.0,,5.0,2.0,,2.0,1.0,9.0,,9.0,14.0,,2.0,,9.0,,,2.0,11.0,,1.0,5.0,1.0,,,1.0,1.0,,92.0,,,,0.375,0.3870967741935484,0.3333333333333333,0.375,0.391304347826087,0.5333333333333333,0.25,,0.5416666666666666,0.5,,0.550561797752809,0.5833333333333334,,0.2857142857142857,0.08333333333333333,0.14814814814814814,,0.7777777777777778,0.75,0.7857142857142857,0.25,0.4444444444444444,0.07142857142857142,0.7027027027027027,0.19047619047619047,,0.07692307692307693,0.25,0.5,0.7142857142857143,0.8823529411764706,0.3333333333333333,0.6666666666666666,90.0,15.533333333333333,16.466666666666665,15.266666666666667,15.622222222222222,0.32142857142857145,0.5555555555555556,0.6521739130434783,0.6666666666666666,0.08333333333333333,0.5714285714285714,0.5714285714285714,0.25,0.30952380952380953,0.5,0.52,0.07692307692307693,0.05952380952380952,0.2,0.2,1.0,0.2261904761904762,0.42105263157894735,0.42105263157894735,0.25,0.6,0.3333333333333333,,,,,0.6071428571428571,0.4444444444444444,0.5191855421686746,0.5093799999999999,,0.056179775280898875,0.07692307692307693,0.0707070707070707,,9.79,25.883333333333336,,2012-11-13,0021200104,NYK,1.0,1.0,1.0,1.0,18.0,,1.0,2.0,,,,1.0,,,,1.0,,0.5,,0.02702702702702703,1.0,0.2,1.0,,,,,,,,,,,,0.038461538461538464,,1.0,,,,,,,,,,,,,2012-13,2013,Regular Season,
48:00,96.0,96.0,24.0,10.0,9.0,192.0,26.0,40.0,4.0,5.0,7.0,11.0,6.0,14.0,10.0,20.0,,2.0,,2.0,6.0,1.0,42.0,74.0,2.0,8.0,16.0,106.0,6.0,7.0,2.0,14.0,9.0,17.0,1.0,3.0,24.0,38.0,46.0,6.0,4.0,,6.0,2.0,3.0,19.0,2.0,21.0,2.0,,14.0,,5.0,44.0,2.0,7.0,8.0,20.0,1.0,29.0,9.0,38.0,8.0,5.0,3.0,7.0,2.0,6.0,7.0,1.0,1.0,2.0,14.0,5.0,5.0,18.0,,1.0,2.0,17.0,,2.0,,20.0,2.0,,9.0,4.0,2.0,,2.0,4.0,2.0,92.0,24.0,24.0,3.0,0.4523809523809524,0.475,1.0,0.25,0.25,0.5675675675675675,0.8571428571428571,0.5294117647058824,0.5487804878048781,0.75,0.5833333333333334,0.5824175824175825,0.7777777777777778,0.6,0.0975609756097561,0.04054054054054054,0.05,0.07142857142857142,0.5,0.5,0.5882352941176471,0.21875,0.8,0.3333333333333333,0.6363636363636364,0.23684210526315788,,0.1,1.0,0.5454545454545454,0.5555555555555556,0.6428571428571429,0.875,0.5,96.0,14.479166666666666,15.520833333333334,13.958333333333334,14.385416666666666,0.4878048780487805,0.65,0.6842105263157895,0.5384615384615384,0.17073170731707318,0.42857142857142855,0.46153846153846156,,0.24390243902439024,0.5,0.5,0.5,0.024390243902439025,,,,0.07317073170731707,0.3333333333333333,0.3333333333333333,1.0,0.625,0.8,0.6111111111111112,0.6363636363636364,,0.05555555555555555,0.5853658536585366,0.3333333333333333,0.582509756097561,0.6181428571428571,0.5978944444444445,0.10112359550561797,0.1111111111111111,0.1320754716981132,0.22641509433962265,6.687837837837837,25.55,0.25,2012-11-16,0021200123,DET,,1.0,,1.0,,,1.0,,2.0,,,1.0,,1.0,2.0,,,0.42857142857142855,,0.02857142857142857,0.25,0.125,,,,1.0,1.0,1.0,0.25,,1.0,,,,,,,,,,,,,,,,,,,2012-13,2013,Regular Season,
48:00,90.0,92.0,21.0,26.0,9.0,182.0,15.0,20.0,3.0,3.0,1.0,2.0,5.0,16.0,11.0,26.0,3.0,6.0,1.0,4.0,12.0,2.0,31.0,62.0,7.0,18.0,14.0,97.0,4.0,6.0,2.0,10.0,5.0,12.0,3.0,5.0,15.0,34.0,28.0,15.0,2.0,,12.0,4.0,1.0,17.0,5.0,22.0,2.0,3.0,9.0,2.0,6.0,49.0,3.0,7.0,7.0,25.0,,32.0,10.0,42.0,8.0,6.0,2.0,2.0,2.0,2.0,8.0,,,,10.0,3.0,11.0,21.0,1.0,,3.0,22.0,1.0,1.0,,23.0,2.0,1.0,10.0,6.0,1.0,,5.0,6.0,,87.0,15.0,21.0,,0.5483870967741935,0.5666666666666667,0.7142857142857143,0.3888888888888889,0.3888888888888889,0.5,0.6666666666666666,0.4166666666666667,0.51875,0.5714285714285714,0.3333333333333333,0.5333333333333333,0.5555555555555556,0.35714285714285715,0.225,0.016129032258064516,0.05,,0.2,,0.7142857142857143,0.22580645161290322,0.7777777777777778,0.2727272727272727,0.7272727272727273,0.23809523809523808,0.18181818181818182,0.2,0.3333333333333333,0.6,0.5,0.9333333333333333,1.0,0.3333333333333333,91.0,15.933333333333334,15.717391304347826,15.133333333333333,14.880434782608695,0.25,0.75,0.7894736842105263,0.6,0.2,0.3125,0.3125,0.4,0.325,0.4230769230769231,0.4230769230769231,0.5454545454545454,0.075,0.5,0.5,1.0,0.15,0.3333333333333333,0.3333333333333333,0.5,0.42857142857142855,1.0,0.13333333333333333,0.5,0.06666666666666667,0.13333333333333333,0.475,0.3333333333333333,0.491893125,0.53822,0.44460333333333335,0.11363636363636363,0.14285714285714285,0.10309278350515463,0.15463917525773196,10.393548387096773,24.23888888888889,0.23333333333333334,2012-11-18,0021200140,TOR,,1.0,,1.0,6.0,,2.0,1.0,2.0,,,1.0,1.0,,2.0,,,0.4,0.25,0.04878048780487805,0.16666666666666666,0.14285714285714285,,,,,,,,,,,,,,,1.0,,,,3.0,,,,,,,,1.0,2012-13,2013,Regular Season,
48:00,95.0,95.0,33.0,14.0,12.0,190.0,18.0,26.0,2.0,4.0,8.0,12.0,5.0,15.0,6.0,23.0,,8.0,1.0,5.0,17.0,6.0,29.0,64.0,5.0,25.0,8.0,81.0,3.0,6.0,2.0,11.0,11.0,26.0,7.0,1.0,26.0,26.0,32.0,15.0,4.0,,17.0,5.0,5.0,13.0,5.0,18.0,5.0,,8.0,2.0,3.0,41.0,4.0,7.0,4.0,34.0,3.0,41.0,13.0,54.0,12.0,7.0,5.0,6.0,2.0,5.0,9.0,,1.0,1.0,15.0,4.0,7.0,18.0,2.0,,2.0,19.0,2.0,1.0,2.0,13.0,3.0,,7.0,4.0,1.0,2.0,1.0,4.0,,70.0,26.0,33.0,1.0,0.4482758620689655,0.48148148148148145,1.0,0.2,0.2,0.453125,0.5,0.4230769230769231,0.4101123595505618,0.45,0.3787878787878788,0.4308510638297872,0.4583333333333333,0.38235294117647056,0.2808988764044944,0.078125,0.11538461538461539,0.13333333333333333,0.4,1.0,0.7906976744186046,0.2,0.5714285714285714,0.21052631578947367,0.76,0.2037037037037037,0.1,0.23529411764705882,0.5,0.75,0.7,0.8571428571428571,0.5,0.6666666666666666,95.0,15.842105263157896,14.473684210526315,14.91578947368421,13.863157894736842,0.29213483146067415,0.6923076923076923,0.782608695652174,0.4444444444444444,0.16853932584269662,0.3333333333333333,0.38461538461538464,0.4,0.25842696629213485,0.2608695652173913,0.2608695652173913,0.5,0.0898876404494382,,,,0.19101123595505617,0.29411764705882354,0.29411764705882354,1.0,0.4,0.5,0.36363636363636365,0.6666666666666666,0.030303030303030304,0.18181818181818182,0.5730337078651685,0.29411764705882354,0.5073153409090909,0.5822,0.5068078125,0.07526881720430108,0.10294117647058823,0.13580246913580246,0.32098765432098764,9.6,25.508000000000003,0.3473684210526316,2012-11-19,0021200149,ATL,1.0,2.0,1.0,4.0,,2.0,4.0,1.0,1.0,,,4.0,,,1.0,0.25,0.5,0.25,,0.08163265306122448,1.0,0.2,0.5,1.0,2.0,1.0,1.0,0.14285714285714285,,0.2,0.16666666666666666,,,,,,,,,,1.0,,,,,,,,2.0,2012-13,2013,Regular Season,
