EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,Points,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,FG2A,OpponentPoints,PenaltyFG2A,DefShortMidRangeReboundPct,LongMidRangeFrequency,Avg2ptShotDistance,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,FG2M,PenaltyFG2M,PtsUnassisted2s,FTDefRebounds,Fouls,NonShootingPenaltyNonTakeFouls,Fg2Pct,PenaltyFg2Pct,DefFTReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,DefThreePtRebounds,DefThreePtReboundPct,DefArc3ReboundPct,FtPoints,PenaltyFtPoints,FoulsDrawn,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Corner3FGA,PenaltyCorner3FGA,ShootingFouls,Corner3Frequency,PenaltyCorner3Frequency,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PtsAssisted2s,TwoPtAssists,AtRimAssists,Assisted2sPct,NonPutbacksAssisted2sPct,AtRimPctAssisted,LiveBallTurnovers,BadPassTurnovers,Turnovers,LiveBallTurnoverPct,PtsUnassisted3s,DeadBallTurnovers,LostBallTurnovers,SecondChanceOffPoss,SecondChanceFG2A,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,Offensive Fouls,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,HeaveAttempts,Fg2aBlocked,PenaltyTurnovers,DefensiveGoaltends,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffLongMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,SecondChanceTurnovers,LongMidRangePctBlocked,ShortMidRangeAssists,LongMidRangeAssists,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3FGM,Corner3Assists,OffAtRimReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,FTOffRebounds,Steals,BadPassSteals,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,OffFTReboundPct,SecondChanceFtPoints,Loose Ball Fouls,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,BadPassOutOfBoundsTurnovers,BlockedShortMidRange,SecondChanceFg3Pct,ShortMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,LostBallSteals,3SecondViolations,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,Travels,Technical Free Throw Trips,Defensive 3 Seconds Violations,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,OffCorner3ReboundPct,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,PenaltyCorner3FGM,Blocked3s,BlockedArc3,OffensiveGoaltends,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,BlockedLongMidRange,team_id,year,season,team_vs
101189-1749-1882-2624-2733,1610612746,"James Singleton, Cuttino Mobley, Elton Brand, Quinton Ross, Shaun Livingston","Singleton, Mobley, Brand, Ross, Livingston",101189-1749-1882-2624-2733,LAC,37.0,1,1.0,1.0,1.0,1.0,,,2,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,0.25,,1.0,,1.0,,77.83783783783784,31.0,6.0,31.0,6.0,1.0,,,,,,1.0,,0.4722,,,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,2.0,,,,,,,,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2006,2005-06,False
101189-1749-208-2209-2624,1610612746,"James Singleton, Cuttino Mobley, Sam Cassell, Vladimir Radmanovic, Quinton Ross","Singleton, Mobley, Cassell, Radmanovic, Ross",101189-1749-208-2209-2624,LAC,56.0,1,1.0,-1.0,3.0,2.0,3.0,2.0,5,,,,,,1.0,2.0,,1.0,2.0,,,,,1.0,,2.0,,1.0,1.0,2.0,2.0,3.0,,,,,0.5,0.5,0.5,0.5,0.5,,1.0,,128.57142857142856,14.666666666666666,6.0,14.666666666666666,6.0,,,,,,,1.0,,0.5351,0.5351,1.0,24.2,1.0,,1.0,3.0,1.0,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,,1.0,1.0,,,0.5,1.0,1.0,,,,,,0.5,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,0.5,0.5,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2006,2005-06,False
101189-1749-208-2624-2733,1610612746,"James Singleton, Cuttino Mobley, Sam Cassell, Quinton Ross, Shaun Livingston","Singleton, Mobley, Cassell, Ross, Livingston",101189-1749-208-2624-2733,LAC,8.0,1,,-2.0,,1.0,,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,,6.0,,6.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2006,2005-06,False
101189-1882-1894-2209-2733,1610612746,"James Singleton, Elton Brand, Corey Maggette, Vladimir Radmanovic, Shaun Livingston","Singleton, Brand, Maggette, Radmanovic, Livingston",101189-1882-1894-2209-2733,LAC,44.0,1,1.0,-1.0,2.0,2.0,2.0,2.0,4,,1.0,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,0.25,0.25,1.0,1.0,1.0,,130.9090909090909,11.5,10.5,11.5,10.0,1.0,,,,1.0,,1.0,,0.3165,0.3165,1.0,26.9,1.0,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,1.0,,,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2006,2005-06,False
101189-1882-1894-2624-2733,1610612746,"James Singleton, Elton Brand, Corey Maggette, Quinton Ross, Shaun Livingston","Singleton, Brand, Maggette, Ross, Livingston",101189-1882-1894-2624-2733,LAC,70.0,1,1.0,-2.0,3.0,3.0,,,6,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,123.42857142857142,12.0,11.333333333333334,12.0,11.333333333333334,,,,,,,,,0.3839,,,,,1.0,1.0,2.0,,,1.0,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2006,2005-06,False
101189-1894-208-2624-2733,1610612746,"James Singleton, Corey Maggette, Sam Cassell, Quinton Ross, Shaun Livingston","Singleton, Maggette, Cassell, Ross, Livingston",101189-1894-208-2624-2733,LAC,120.0,1,2.0,,4.0,3.0,,,7,1.0,1.0,,,1.0,1.0,3.0,,,,,1.0,1.0,,,,,1.0,2.0,2.0,3.0,,,,1.0,,1.0,0.75,,0.75,,0.5,1.0,1.0,,84.0,18.5,15.333333333333334,18.5,15.333333333333334,0.5,1.0,1.0,,,,0.5,1.0,0.412725,,,25.8,,,1.0,3.0,,1.0,,5.6,,,,,,1.0,,,,,,,,,,,,,,,0.5,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,0.5,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2006,2005-06,False
1442-1749-1882-1894-208,1610612746,"Zeljko Rebraca, Cuttino Mobley, Elton Brand, Corey Maggette, Sam Cassell","Rebraca, Mobley, Brand, Maggette, Cassell",1442-1749-1882-1894-208,LAC,181.0,1,3.0,-3.0,5.0,6.0,,6.0,11,,1.0,,,,1.0,2.0,,,,,1.0,,,1.0,,2.0,1.0,1.0,3.0,2.0,,,,,,,0.16666666666666666,,0.16666666666666666,,0.16666666666666666,0.5,0.5,1.0,87.51381215469614,20.8,12.833333333333334,20.2,12.333333333333334,0.16666666666666666,,,,,,0.3333333333333333,,0.4515416666666667,,,26.1,,,5.0,5.0,,,,10.32,1.0,1.0,,,,4.0,,1.0,,,,2.0,1.0,0.2,,,,0.16666666666666666,1.0,1.0,0.6666666666666666,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,0.4,0.25,1.0,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2006,2005-06,False
1442-1749-1882-1894-2733,1610612746,"Zeljko Rebraca, Cuttino Mobley, Elton Brand, Corey Maggette, Shaun Livingston","Rebraca, Mobley, Brand, Maggette, Livingston",1442-1749-1882-1894-2733,LAC,114.0,1,2.0,-7.0,5.0,5.0,5.0,5.0,10,,1.0,,1.0,,1.0,2.0,,1.0,2.0,,,,,,,,,,1.0,,2.0,5.0,,,,,0.25,0.25,0.25,0.25,0.25,,,,126.31578947368422,14.6,8.2,14.6,8.2,0.25,,,,0.25,,0.75,,0.5061666666666667,0.5061666666666667,1.0,54.6,1.0,1.0,3.0,9.0,3.0,,0.25,4.733333333333333,1.0,2.0,1.0,2.0,,,,1.0,1.0,2.0,,2.0,1.0,0.3333333333333333,0.3333333333333333,,,0.5,0.5,1.0,,,,,,0.5,0.5,,,,,,,,,,,,1.0,,,,,,,,,,,,3.0,1.0,3.0,1.0,,,2.0,1.0,1.0,,1.0,1.0,,,,,,,,0.5,,0.5,,,,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,0.5907,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2006,2005-06,False
1442-1749-1882-208-2624,1610612746,"Zeljko Rebraca, Cuttino Mobley, Elton Brand, Sam Cassell, Quinton Ross","Rebraca, Mobley, Brand, Cassell, Ross",1442-1749-1882-208-2624,LAC,91.0,1,2.0,-2.0,3.0,3.0,,3.0,6,,2.0,,,,2.0,2.0,,,,,2.0,,,,,,,,1.0,,,,,,,,0.25,,0.25,,0.5,,,,94.94505494505495,18.333333333333332,12.0,14.0,10.666666666666666,0.5,,,,,,0.5,,0.4663875,,,25.15,,1.0,2.0,4.0,,,0.25,14.0,,,,,,1.0,1.0,1.0,,2.0,,2.0,2.0,0.5,,,,,,,0.25,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,1.0,,,,,,,,,0.5,0.3333333333333333,,0.5,,,,,1.0,2.0,,,,,,1.0,0.5,0.5,,,,,,0.408,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2006,2005-06,False
1442-1749-1894-2549-2733,1610612746,"Zeljko Rebraca, Cuttino Mobley, Corey Maggette, Chris Kaman, Shaun Livingston","Rebraca, Mobley, Maggette, Kaman, Livingston",1442-1749-1894-2549-2733,LAC,75.0,1,1.0,,2.0,2.0,2.0,1.0,4,,,,,,,,,,,,,,,,,,,1.0,2.0,,,2.0,,,,,,,,,,,1.0,,76.8,16.0,21.5,15.0,21.5,,,,,,,,,0.2826,0.2826,,,1.0,1.0,1.0,,1.0,,1.0,19.4,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,2.0,,,,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2006,2005-06,False
1442-1749-208-2549-2733,1610612746,"Zeljko Rebraca, Cuttino Mobley, Sam Cassell, Chris Kaman, Shaun Livingston","Rebraca, Mobley, Cassell, Kaman, Livingston",1442-1749-208-2549-2733,LAC,110.0,1,2.0,4.0,3.0,4.0,3.0,4.0,7,,,,,,,6.0,,,6.0,,,,,2.0,,4.0,1.0,1.0,1.0,6.0,6.0,3.0,,,,,1.0,1.0,1.0,1.0,,0.25,0.25,,91.63636363636364,12.333333333333334,18.25,12.333333333333334,16.75,,,,,,,,,0.4149,0.4149,1.0,,1.0,1.0,2.0,2.0,2.0,0.5,0.5,10.55,,,,,1.0,1.0,1.0,2.0,2.0,,,,,1.0,1.0,,,,,,0.5,1.0,1.0,1.0,1.0,,,,,,2.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,4.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2006,2005-06,False
1442-1882-1894-208-2209,1610612746,"Zeljko Rebraca, Elton Brand, Corey Maggette, Sam Cassell, Vladimir Radmanovic","Rebraca, Brand, Maggette, Cassell, Radmanovic",1442-1882-1894-208-2209,LAC,63.0,1,1.0,1.0,1.0,2.0,,2.0,3,,,,,1.0,1.0,3.0,,,,3.0,,,1.0,1.0,,3.0,1.0,1.0,2.0,3.0,,,1.0,1.0,,1.0,0.75,,0.5,,0.5,1.0,1.0,1.0,68.57142857142857,26.0,18.5,26.0,18.5,,,,,,,1.0,,0.64165,,,23.9,,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,1.0,2.0,,,1.0,,,0.5,,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2006,2005-06,False
1442-1882-1894-2209-2733,1610612746,"Zeljko Rebraca, Elton Brand, Corey Maggette, Vladimir Radmanovic, Shaun Livingston","Rebraca, Brand, Maggette, Radmanovic, Livingston",1442-1882-1894-2209-2733,LAC,338.0,2,6.0,3.0,13.0,12.0,6.0,5.0,25,,,,,,,12.0,,,3.0,,,,,3.0,,6.0,5.0,6.0,7.0,12.0,3.0,6.0,,,,,0.5555555555555556,0.25,0.5454545454545454,0.3,,0.5555555555555556,0.5555555555555556,0.4,106.50887573964496,12.692307692307692,14.416666666666666,12.461538461538462,14.0,,,,,,,0.4444444444444444,,0.47657777777777777,0.48165,0.25,,0.46153846153846156,4.0,9.0,9.0,4.0,0.6666666666666666,0.4444444444444444,8.966666666666667,2.0,4.0,1.0,3.0,1.0,1.0,2.0,5.0,1.0,4.0,1.0,4.0,,0.5555555555555556,0.25,1.0,1.0,0.4444444444444444,0.5,0.5,0.1111111111111111,1.0,1.0,0.5,0.5,0.75,0.3333333333333333,,,,2.0,1.0,5.0,5.0,1.0,1.0,,,4.0,,,2.0,0.2,0.2,6.0,3.0,2.0,0.6,0.6,1.0,3.0,1.0,3.0,1.0,,,2.0,1.0,1.0,,,1.0,,,,3.0,3.0,3.0,1.0,,,,,,,0.3333333333333333,,1.0,,,,,,1.0,,,,,,,,1.0,,0.5197,,,,,,,,1.0,,0.5,,,,,,,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2006,2005-06,False
1442-1894-2209-2549-2733,1610612746,"Zeljko Rebraca, Corey Maggette, Vladimir Radmanovic, Chris Kaman, Shaun Livingston","Rebraca, Maggette, Radmanovic, Kaman, Livingston",1442-1894-2209-2549-2733,LAC,344.0,2,6.0,,12.0,11.0,,,23,,1.0,,,,1.0,8.0,,,,,1.0,,,,,,6.0,6.0,7.0,6.0,,,,,,,0.2857142857142857,,0.4444444444444444,,0.14285714285714285,1.0,1.0,1.0,96.27906976744185,15.333333333333334,14.545454545454545,15.333333333333334,14.545454545454545,0.14285714285714285,,,,,,0.42857142857142855,,0.45182142857142854,,,25.0,,4.0,6.0,8.0,,1.0,0.5714285714285714,11.766666666666666,,2.0,,,,,2.0,2.0,,4.0,,6.0,,0.3333333333333333,,,1.0,0.2857142857142857,,,,,,0.5,0.5,,,,,,4.0,,2.0,4.0,,,,,,,,2.0,0.2222222222222222,0.25,,,,,,,3.0,,4.0,0.75,,1.0,3.0,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,0.25,,0.2,,,,1.0,,,,2.0,,,1.0,,,,,1.0,0.16666666666666666,0.5,,,,,0.25,,,,,,,,,,,,0.5,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2006,2005-06,False
1749-1882-1894-208-2209,1610612746,"Cuttino Mobley, Elton Brand, Corey Maggette, Sam Cassell, Vladimir Radmanovic","Mobley, Brand, Maggette, Cassell, Radmanovic",1749-1882-1894-208-2209,LAC,625.0,3,10.0,-7.0,21.0,20.0,2.0,2.0,41,1.0,3.0,,1.0,1.0,4.0,26.0,,2.0,,,3.0,1.0,,5.0,,10.0,1.0,6.0,10.0,21.0,,2.0,,0.25,,0.25,0.425,,0.5416666666666666,,0.2,1.0,0.7142857142857143,,94.464,16.428571428571427,14.0,15.476190476190476,12.95,0.15,0.3333333333333333,0.3333333333333333,,0.5,,0.35,0.3333333333333333,0.42027749999999997,0.36045,,26.075,0.09523809523809523,8.0,16.0,33.0,,1.0,0.4,10.89375,1.0,3.0,,,3.0,5.0,3.0,7.0,,4.0,1.0,4.0,1.0,0.4375,,1.0,,0.15,0.3333333333333333,0.3333333333333333,0.25,0.6,1.0,0.375,0.375,,,4.0,0.6666666666666666,0.6666666666666666,9.0,,7.0,9.0,,,1.0,1.0,3.0,0.05,0.5,5.0,0.20833333333333334,0.25,10.0,5.0,1.0,0.7142857142857143,0.7142857142857143,1.0,,,1.0,,3.0,1.0,,4.0,1.0,,4.0,4.0,,,,1.0,,1.0,1.0,0.4444444444444444,,0.3333333333333333,1.0,,,1.0,,1.0,,5.0,,,2.0,,,,0.5,0.625,0.125,,0.2,0.3333333333333333,,0.517,0.19230769230769232,1.0,2.0,0.3333333333333333,,,2.0,2.0,0.6666666666666666,0.6666666666666666,,,0.5,,,,,,,,1.0,,2.0,,1.0,1.0,1.0,1.0,1.0,0.5,0.4,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2006,2005-06,False
1749-1882-1894-208-2549,1610612746,"Cuttino Mobley, Elton Brand, Corey Maggette, Sam Cassell, Chris Kaman","Mobley, Brand, Maggette, Cassell, Kaman",1749-1882-1894-208-2549,LAC,1138.0,3,19.0,-2.0,37.0,36.0,2.0,5.0,73,1.0,3.0,,,1.0,3.0,35.0,,,3.0,,3.0,1.0,,8.0,,16.0,7.0,13.0,20.0,27.0,3.0,2.0,,0.3333333333333333,,0.3333333333333333,0.40789473684210525,,0.4268292682926829,0.375,0.07894736842105263,0.7,0.7222222222222222,0.6666666666666666,92.37258347978911,17.54054054054054,13.583333333333334,16.54054054054054,12.722222222222221,0.07894736842105263,0.3333333333333333,0.3333333333333333,,,,0.34210526315789475,0.3333333333333333,0.4515513157894737,0.50995,0.08571428571428572,25.099999999999998,0.05405405405405406,9.0,35.0,37.0,2.0,0.5,0.23684210526315788,9.245714285714286,7.0,10.0,,1.0,4.0,16.0,3.0,14.0,,12.0,,2.0,,0.4,,,1.0,0.2631578947368421,0.7,0.7,0.42105263157894735,0.25,0.3076923076923077,0.3333333333333333,0.3333333333333333,0.5,,6.0,0.75,0.5,4.0,3.0,7.0,7.0,1.0,1.0,,,,,,3.0,0.075,0.08108108108108109,16.0,8.0,3.0,0.5714285714285714,0.7272727272727273,0.42857142857142855,1.0,1.0,4.0,0.25,3.0,3.0,,6.0,7.0,1.0,6.0,7.0,,,,3.0,1.0,3.0,2.0,0.2857142857142857,0.5,0.30434782608695654,0.5,0.5,,0.6666666666666666,4.0,5.0,4.0,8.0,6.0,,3.0,,1.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.08571428571428572,,,0.7142857142857143,0.8,0.5112166666666667,0.22857142857142856,,,,,,2.0,3.0,0.5,1.0,,,,,,,,4.0,2.0,,1.0,,,1.0,,,,2.0,2.0,,0.1875,,,2.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,1610612746,2006,2005-06,False
1749-1882-1894-208-2624,1610612746,"Cuttino Mobley, Elton Brand, Corey Maggette, Sam Cassell, Quinton Ross","Mobley, Brand, Maggette, Cassell, Ross",1749-1882-1894-208-2624,LAC,1035.0,4,17.0,6.0,36.0,36.0,31.0,16.0,72,,3.0,,3.0,,3.0,47.0,,3.0,40.0,,3.0,,,9.0,,18.0,5.0,14.0,19.0,41.0,40.0,31.0,,,,,0.5769230769230769,0.5909090909090909,0.6911764705882353,0.6896551724137931,0.11538461538461539,0.625,0.75,0.7142857142857143,100.17391304347827,16.0,12.75,14.61111111111111,12.36111111111111,0.11538461538461539,,,,0.13636363636363635,,0.3076923076923077,,0.4160076923076923,0.4147727272727273,0.851063829787234,26.666666666666668,0.8611111111111112,11.0,23.0,41.0,19.0,,0.4230769230769231,11.369565217391305,4.0,5.0,3.0,4.0,6.0,7.0,5.0,15.0,13.0,12.0,2.0,15.0,2.0,0.6521739130434783,0.6842105263157895,1.0,,0.19230769230769232,0.8,0.8,0.2692307692307692,0.8571428571428571,0.8571428571428571,0.45454545454545453,0.45454545454545453,0.18181818181818182,0.75,7.0,0.875,0.75,17.0,14.0,13.0,18.0,1.0,1.0,,,5.0,,,9.0,0.2727272727272727,0.3,18.0,9.0,3.0,0.6,0.6,0.75,3.0,3.0,6.0,0.5,,3.0,,5.0,2.0,1.0,4.0,5.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,0.5,0.5,0.5,,0.5,0.1,0.6666666666666666,,,2.0,6.0,,,,4.0,1.0,1.0,0.6666666666666666,0.75,,,0.5,,,0.32875,0.1276595744680851,1.0,1.0,0.3333333333333333,1.0,,5.0,1.0,0.8333333333333334,0.2,,,1.0,,,,,,,,2.0,,2.0,1.0,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1610612746,2006,2005-06,False
1749-1882-1894-208-2733,1610612746,"Cuttino Mobley, Elton Brand, Corey Maggette, Sam Cassell, Shaun Livingston","Mobley, Brand, Maggette, Cassell, Livingston",1749-1882-1894-208-2733,LAC,2134.0,5,36.0,14.0,70.0,68.0,42.0,26.0,138,1.0,6.0,1.0,3.0,1.0,6.0,91.0,1.0,3.0,49.0,3.0,6.0,1.0,1.0,15.0,1.0,31.0,16.0,26.0,36.0,76.0,49.0,42.0,1.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5491803278688525,0.5125,0.6164383561643836,0.5444444444444444,0.09836065573770492,0.6666666666666666,0.7272727272727273,0.5833333333333334,93.12089971883785,15.1,15.838235294117647,14.514285714285714,15.029411764705882,0.09836065573770492,0.16666666666666666,0.16666666666666666,1.0,0.075,0.3333333333333333,0.3770491803278688,0.16666666666666666,0.45445491803278687,0.45767125000000003,0.5384615384615384,26.333333333333332,0.6,15.0,55.0,77.0,37.0,0.625,0.2459016393442623,8.854545454545455,14.0,17.0,9.0,11.0,13.0,23.0,5.0,32.0,19.0,36.0,2.0,13.0,1.0,0.5818181818181818,0.5135135135135135,1.0,1.0,0.2786885245901639,0.8235294117647058,0.8235294117647058,0.3770491803278688,0.5652173913043478,0.5652173913043478,0.3333333333333333,0.3333333333333333,0.275,0.8181818181818182,8.0,0.8888888888888888,0.8571428571428571,24.0,8.0,19.0,28.0,5.0,5.0,,,5.0,,,10.0,0.14705882352941177,0.16129032258064516,28.0,14.0,5.0,0.4375,0.5,0.35714285714285715,4.0,1.0,8.0,0.5,,4.0,3.0,10.0,8.0,1.0,9.0,10.0,1.0,3.0,1.0,8.0,5.0,8.0,4.0,0.391304347826087,0.2,0.35714285714285715,0.2,0.2,0.03571428571428571,0.5,4.0,4.0,6.0,15.0,8.0,,,5.0,1.0,0.75,0.75,0.8333333333333334,,,0.5,0.5,1.0,0.486575,0.16483516483516483,,,,1.0,,4.0,5.0,0.3076923076923077,1.0,,,0.6666666666666666,,,,,5.0,2.0,,3.0,,3.0,1.0,,,,1.0,3.0,,,,,3.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612746,2006,2005-06,False
