EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGM,PtsAssisted2s,PtsUnassisted3s,Fg2aBlocked,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,Offensive Fouls Drawn,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefShortMidRangeReboundPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SelfOReb,SelfORebPct,SecondChanceAtRimPctAssisted,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,HeaveMakes,HeaveAttempts,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,PenaltyFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffArc3ReboundPct,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FTOffRebounds,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,BlockedCorner3,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,team_id,year,season,team_vs
1112-1497-1888-2230-2419,1610612765,"Ben Wallace, Chauncey Billups, Richard Hamilton, Maurice Evans, Tayshaun Prince","Wallace, Billups, Hamilton, Evans, Prince",1112-1497-1888-2230-2419,DET,695.0,3,12.0,-2.0,20.0,23.0,15.0,18.0,4.0,43.0,2.0,5.0,1.0,2.0,1.0,4.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,10.0,1.0,6.0,13.0,20.0,22.0,1.0,3.0,1.0,1.0,5.0,1.0,8.0,2.0,10.0,12.0,4.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,3.0,4.0,1.0,8.0,6.0,14.0,3.0,2.0,1.0,1.0,4.0,1.0,4.0,1.0,4.0,2.0,7.0,1.0,9.0,1.0,15.0,5.0,3.0,4.0,4.0,4.0,1.0,15.0,12.0,15.0,3.0,2.0,1.0,0.16666666666666666,1.0,0.16666666666666666,0.2,0.3333333333333333,0.125,0.21875,0.625,0.1,0.4166666666666667,0.625,0.375,0.375,0.5,0.5,0.5,0.75,0.4,0.5833333333333334,0.46153846153846156,0.3333333333333333,0.5,0.6666666666666666,1.0,0.2,1.0,0.5,1.0,89.09352517985612,0.25,14.5,17.608695652173914,13.05,15.869565217391305,0.3125,0.4,0.4,0.125,0.1875,0.125,0.25,0.25,0.25,1.0,0.5,0.5,0.25,1.0,1.0,0.4,0.25,0.2,0.6875,0.25,0.505903125,0.5277,0.48608,0.23809523809523808,0.3333333333333333,0.25,0.6,7.69,24.900000000000002,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2006,2005-06,False
1112-1497-1888-2230-686,1610612765,"Ben Wallace, Chauncey Billups, Richard Hamilton, Maurice Evans, Antonio McDyess","Wallace, Billups, Hamilton, Evans, McDyess",1112-1497-1888-2230-686,DET,534.0,4,9.0,10.0,17.0,17.0,3.0,4.0,6.0,34.0,3.0,5.0,2.0,2.0,,,5.0,5.0,1.0,2.0,2.0,1.0,1.0,,6.0,15.0,3.0,3.0,4.0,25.0,15.0,4.0,5.0,1.0,1.0,11.0,1.0,4.0,,2.0,4.0,4.0,6.0,2.0,2.0,2.0,2.0,6.0,1.0,14.0,,5.0,2.0,4.0,1.0,7.0,5.0,12.0,,,,,1.0,1.0,2.0,,,1.0,5.0,,4.0,,4.0,1.0,1.0,2.0,2.0,2.0,1.0,14.0,4.0,3.0,2.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.4,0.8,0.25,0.5833333333333334,0.9166666666666666,0.25,0.625,0.9166666666666666,0.4,0.16666666666666666,1.0,0.6666666666666666,0.5555555555555556,1.0,,0.75,0.5555555555555556,0.5,0.5,0.6666666666666666,,0.5,1.0,1.0,1.0,91.68539325842696,0.5,14.0,17.41176470588235,12.882352941176471,15.823529411764707,0.2777777777777778,0.6,0.75,0.2777777777777778,0.2777777777777778,0.05555555555555555,0.1111111111111111,1.0,1.0,0.5,0.3333333333333333,1.0,0.16666666666666666,1.0,1.0,,,,0.4444444444444444,1.0,0.4504944444444445,0.46259999999999996,0.3224,0.05263157894736842,0.0625,0.44,0.16,9.173333333333334,25.133333333333336,0.17647058823529413,1.0,2.0,1.0,8.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.6666666666666666,0.8,0.06666666666666667,0.2,0.5,0.5,0.3333333333333333,0.2,0.2,1.0,0.4,0.4,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2006,2005-06,False
1112-1497-1888-2230-739,1610612765,"Ben Wallace, Chauncey Billups, Richard Hamilton, Maurice Evans, Rasheed Wallace","Wallace, Billups, Hamilton, Evans, Wallace",1112-1497-1888-2230-739,DET,292.0,2,5.0,-1.0,8.0,7.0,2.0,,1.0,15.0,2.0,3.0,1.0,1.0,,,1.0,,2.0,,,,,,2.0,4.0,1.0,2.0,4.0,11.0,12.0,1.0,1.0,,,2.0,,,,2.0,2.0,,3.0,,,,1.0,3.0,,7.0,1.0,,1.0,1.0,,2.0,1.0,3.0,,,,,1.0,,2.0,,1.0,1.0,2.0,,3.0,,4.0,1.0,1.0,,,,,9.0,2.0,2.0,,1.0,1.0,0.5,,0.5,0.5,1.0,,0.5833333333333334,1.0,,0.6875,1.0,1.0,0.3333333333333333,,0.5,,1.0,1.0,0.6666666666666666,0.5,,,,1.0,,1.0,1.0,,73.97260273972603,,21.0,17.714285714285715,18.125,17.571428571428573,0.5,0.6666666666666666,0.6666666666666666,0.16666666666666666,,0.3333333333333333,,,,,1.0,1.0,,,,,,,0.8333333333333334,,0.5106666666666667,,,0.14285714285714285,0.2,0.18181818181818182,0.18181818181818182,2.525,23.65,0.25,,,1.0,4.0,,,2.0,1.0,2.0,,,1.0,1.0,,1.0,1.0,,,0.5,,1.0,,,,,,,0.5,0.5,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2006,2005-06,False
1112-1497-1888-2419-283,1610612765,"Ben Wallace, Chauncey Billups, Richard Hamilton, Tayshaun Prince, Lindsey Hunter","Wallace, Billups, Hamilton, Prince, Hunter",1112-1497-1888-2419-283,DET,50.0,2,1.0,-7.0,5.0,6.0,4.0,6.0,,11.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,3.0,5.0,12.0,,,,,,,,,3.0,3.0,2.0,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,3.0,,4.0,,2.0,,,,,5.0,3.0,4.0,1.0,2.0,,,,,1.0,,,1.0,,,0.8333333333333334,,0.75,,,,,,,,,,,,,,,,,316.8,,3.4,5.5,3.4,5.166666666666667,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,0.5798,,,,,,0.6,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2006,2005-06,False
1112-1497-1888-2419-686,1610612765,"Ben Wallace, Chauncey Billups, Richard Hamilton, Tayshaun Prince, Antonio McDyess","Wallace, Billups, Hamilton, Prince, McDyess",1112-1497-1888-2419-686,DET,4716.0,16,79.0,45.0,140.0,142.0,62.0,52.0,21.0,282.0,16.0,25.0,3.0,5.0,8.0,10.0,22.0,50.0,5.0,12.0,22.0,2.0,4.0,12.0,41.0,97.0,14.0,27.0,35.0,159.0,114.0,7.0,11.0,2.0,4.0,28.0,16.0,36.0,12.0,15.0,77.0,46.0,24.0,4.0,20.0,11.0,8.0,26.0,6.0,60.0,4.0,17.0,13.0,40.0,9.0,62.0,21.0,83.0,10.0,8.0,2.0,3.0,10.0,3.0,16.0,1.0,8.0,17.0,31.0,2.0,39.0,6.0,47.0,15.0,8.0,8.0,4.0,10.0,7.0,131.0,77.0,62.0,3.0,8.0,0.5714285714285714,0.5185185185185185,0.5,0.5,0.422680412371134,0.6363636363636364,0.4444444444444444,0.5,0.6666666666666666,0.6458333333333334,0.5413793103448276,0.7,0.652542372881356,0.21774193548387097,0.9,0.8,0.3148148148148148,0.7647058823529411,0.3333333333333333,0.7910447761194029,0.3181818181818182,0.25,0.3125,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.9166666666666666,0.75,0.8,86.10687022900764,0.7,16.214285714285715,17.225352112676056,15.257142857142858,16.35211267605634,0.20161290322580644,0.64,0.7619047619047619,0.1774193548387097,0.4032258064516129,0.04032258064516129,0.1774193548387097,0.5454545454545454,0.5454545454545454,0.5,0.3333333333333333,0.6,0.26666666666666666,0.5,0.5,0.20833333333333334,0.8,0.25,0.41935483870967744,0.55,0.4450926829268293,0.43309166666666665,0.43846595744680855,0.10948905109489052,0.13636363636363635,0.1761006289308176,0.48427672955974843,11.088659793814433,26.34444444444444,0.44285714285714284,6.0,19.0,2.0,36.0,18.0,7.0,18.0,2.0,4.0,2.0,12.0,6.0,4.0,5.0,0.43902439024390244,0.46153846153846156,0.07216494845360824,0.16,0.375,0.7272727272727273,0.25,0.2727272727272727,0.2857142857142857,0.3333333333333333,0.38,0.3958333333333333,0.631578947368421,0.4,0.4,1.0,1.0,0.01694915254237288,,10.0,8.0,10.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,0.8333333333333334,0.045454545454545456,0.04,0.2222222222222222,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,1610612765,2006,2005-06,False
1112-1497-1888-2419-739,1610612765,"Ben Wallace, Chauncey Billups, Richard Hamilton, Tayshaun Prince, Rasheed Wallace","Wallace, Billups, Hamilton, Prince, Wallace",1112-1497-1888-2419-739,DET,22784.0,18,380.0,30.0,665.0,657.0,109.0,80.0,78.0,1322.0,99.0,159.0,22.0,36.0,11.0,19.0,146.0,150.0,49.0,32.0,75.0,9.0,15.0,13.0,219.0,455.0,46.0,124.0,141.0,717.0,687.0,31.0,56.0,12.0,19.0,109.0,30.0,55.0,23.0,53.0,131.0,218.0,117.0,32.0,75.0,32.0,39.0,149.0,27.0,337.0,21.0,66.0,34.0,181.0,10.0,225.0,88.0,313.0,45.0,28.0,17.0,19.0,51.0,6.0,93.0,6.0,10.0,61.0,123.0,9.0,168.0,18.0,203.0,76.0,28.0,31.0,24.0,34.0,23.0,608.0,131.0,109.0,14.0,27.0,0.8478260869565217,0.3709677419354839,0.631578947368421,0.3709677419354839,0.48131868131868133,0.5535714285714286,0.5454545454545454,0.49740932642487046,0.6533333333333333,0.5,0.5322338830584707,0.6566265060240963,0.5848214285714286,0.2141623488773748,0.8333333333333334,0.7125984251968503,0.28205128205128205,0.6538461538461539,0.27631578947368424,0.7026143790849673,0.2806451612903226,0.35,0.34146341463414637,0.18478260869565216,0.24242424242424243,0.6385542168674698,0.7787610619469026,0.625,0.7,83.55337078651685,0.6764705882352942,17.705263157894738,16.75799086757991,16.97593984962406,15.996955859969558,0.27461139896373055,0.6226415094339622,0.7333333333333333,0.25215889464594127,0.25906735751295334,0.0846286701208981,0.12953367875647667,0.4266666666666667,0.4266666666666667,0.84375,0.48,0.6111111111111112,0.2,0.6,0.8888888888888888,0.24358974358974358,0.5789473684210527,0.16666666666666666,0.48877374784110533,0.4266666666666667,0.4757174438687392,0.5204040983606557,0.46580064102564106,0.12050078247261346,0.14785992217898833,0.15202231520223153,0.18270571827057183,8.987912087912088,24.80483870967742,0.16390977443609023,64.0,56.0,14.0,220.0,21.0,36.0,110.0,12.0,55.0,26.0,29.0,42.0,22.0,14.0,0.502283105022831,0.541871921182266,0.07912087912087912,0.1509433962264151,0.45161290322580644,0.6896551724137931,0.5555555555555556,0.4383561643835616,0.463768115942029,0.40625,0.37333333333333335,0.3835616438356164,0.5178571428571429,0.2857142857142857,0.2857142857142857,0.8571428571428571,14.0,0.051094890510948905,0.09090909090909091,4.0,11.0,6.0,,,4.0,20.0,4.0,17.0,9.0,3.0,1.0,3.0,4.0,2.0,0.2608695652173913,0.0547945205479452,0.02666666666666667,0.3023255813953488,0.3076923076923077,3.0,4.0,2.0,10.0,1.0,2.0,1.0,2.0,1.0,1.0,0.034482758620689655,0.05333333333333334,0.75,1.0,0.1282051282051282,0.2,0.008,,,,,1610612765,2006,2005-06,False
1112-1497-1888-2419-905,1610612765,"Ben Wallace, Chauncey Billups, Richard Hamilton, Tayshaun Prince, Dale Davis","Wallace, Billups, Hamilton, Prince, Davis",1112-1497-1888-2419-905,DET,37.0,1,1.0,3.0,2.0,3.0,,,,5.0,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,3.0,,,,,,,,,,,,,3.0,,1.0,1.0,1.0,1.0,1.0,3.0,,,1.0,1.0,,2.0,,2.0,,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,3.0,,,,,1.0,1.0,,1.0,,,,1.5,,,1.5,,,1.0,,1.0,,1.0,,1.0,,,,,,1.0,,,1.0,194.59459459459458,1.0,8.0,7.0,8.0,7.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,0.28125,,,,,,,,27.3,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2006,2005-06,False
1112-1497-1888-2419-960,1610612765,"Ben Wallace, Chauncey Billups, Richard Hamilton, Tayshaun Prince, Tony Delk","Wallace, Billups, Hamilton, Prince, Delk",1112-1497-1888-2419-960,DET,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2006,2005-06,False
1112-1497-1888-2568-686,1610612765,"Ben Wallace, Chauncey Billups, Richard Hamilton, Carlos Delfino, Antonio McDyess","Wallace, Billups, Hamilton, Delfino, McDyess",1112-1497-1888-2568-686,DET,140.0,2,2.0,2.0,5.0,3.0,4.0,3.0,,8.0,,,,,,,1.0,2.0,,1.0,1.0,,,1.0,1.0,3.0,1.0,1.0,2.0,7.0,5.0,,,,,,1.0,2.0,1.0,2.0,7.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,2.0,,1.0,,,,,7.0,7.0,4.0,,1.0,,1.0,,1.0,0.3333333333333333,,0.5,0.625,,0.8333333333333334,0.7,,0.875,0.25,,,,,,,,,,,,,,,,82.28571428571428,,16.4,19.333333333333332,16.4,19.333333333333332,,,,0.25,0.5,,0.25,1.0,1.0,,,,,,,,,0.3333333333333333,0.25,1.0,0.392775,,0.3932333333333333,,,,1.0,13.733333333333334,24.7,0.8,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612765,2006,2005-06,False
1112-1497-1888-2568-739,1610612765,"Ben Wallace, Chauncey Billups, Richard Hamilton, Carlos Delfino, Rasheed Wallace","Wallace, Billups, Hamilton, Delfino, Wallace",1112-1497-1888-2568-739,DET,93.0,1,2.0,-1.0,2.0,4.0,2.0,,,6.0,,,,,,,,1.0,,,,,,,1.0,1.0,,,,2.0,3.0,,,,,,1.0,1.0,,,2.0,,,,,,,1.0,,2.0,,,,2.0,,2.0,,2.0,1.0,,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,2.0,2.0,2.0,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,0.6666666666666666,,,,0.6666666666666666,,,,,,0.6666666666666666,,,,92.90322580645162,,16.0,15.25,16.0,10.0,,,,,1.0,,,,,,,,,,,,,,,,0.3897,,0.3897,,,,1.0,17.1,,1.0,,1.0,,2.0,,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2006,2005-06,False
