EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,LongMidRangeFGM,PtsAssisted2s,PtsUnassisted3s,TwoPtAssists,LongMidRangeAssists,DefThreePtRebounds,Defensive 3 Seconds Violations,Assisted2sPct,NonPutbacksAssisted2sPct,DefThreePtReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,FTDefRebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Offensive Fouls Drawn,3SecondViolations,PenaltyFg3Pct,PenaltyEfgPct,DefFTReboundPct,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,SecondChanceOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,Corner3Assists,FTOffRebounds,OffRebounds,ShootingFouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyFg2Pct,OffFTReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,DefCorner3ReboundPct,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,Offensive Fouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChancePointsPct,SecondChanceAtRimFGA,AtRimAssists,OffTwoPtRebounds,LiveBallTurnovers,BadPassTurnovers,LiveBallTurnoverPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimFGM,BlockedLongMidRange,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,LostBallTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,SecondChanceCorner3Frequency,ShortMidRangeFGM,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Fg2aBlocked,SecondChanceTurnovers,FG2APctBlocked,AtRimPctBlocked,PtsPutbacks,OffShortMidRangeReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,StepOutOfBoundsTurnovers,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedShortMidRange,Travels,DefensiveGoaltends,Technical Free Throw Trips,LostBallOutOfBoundsTurnovers,ShortMidRangeAssists,ShortMidRangePctAssisted,SelfOReb,SelfORebPct,HeaveAttempts,ShortMidRangePctBlocked,LongMidRangePctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,Blocked3s,BlockedArc3,Clear Path Fouls,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
101143-1499-1727-1883-2045,1610612753,"Travis Diener, Tony Battie, Pat Garrity, Steve Francis, Hedo Turkoglu","Diener, Battie, Garrity, Francis, Turkoglu",101143-1499-1727-1883-2045,ORL,180.0,2,3.0,4.0,5.0,5.0,1.0,3.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,7.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.8333333333333334,0.7,0.5,0.3333333333333333,0.4,0.4,1.0,1.0,80.0,13.8,22.2,13.8,19.8,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,1.0,0.5484666666666667,0.25,0.3333333333333333,0.14285714285714285,10.6,26.7,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2006,2005-06,False
101143-1499-1727-1883-2052,1610612753,"Travis Diener, Tony Battie, Pat Garrity, Steve Francis, DeShawn Stevenson","Diener, Battie, Garrity, Francis, Stevenson",101143-1499-1727-1883-2052,ORL,260.0,2,4.0,,7.0,7.0,,,14.0,,1.0,1.0,3.0,4.0,1.0,3.0,3.0,4.0,1.0,12.0,12.0,,,,6.0,4.0,3.0,2.0,3.0,2.0,8.0,1.0,2.0,2.0,,,,,2.0,,2.0,1.0,,12.0,,,,,0.6666666666666666,0.75,0.75,0.3333333333333333,0.7857142857142857,0.75,,0.5714285714285714,1.0,1.0,,1.0,77.53846153846155,21.857142857142858,15.285714285714286,21.857142857142858,15.285714285714286,0.14285714285714285,,,0.14285714285714285,0.5714285714285714,0.75,0.75,0.6666666666666666,0.7142857142857143,0.75,0.4994,0.125,0.25,,9.333333333333334,25.175,,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2006,2005-06,False
101143-1499-1727-1883-278,1610612753,"Travis Diener, Tony Battie, Pat Garrity, Steve Francis, Stacey Augmon","Diener, Battie, Garrity, Francis, Augmon",101143-1499-1727-1883-278,ORL,207.0,2,3.0,8.0,7.0,8.0,4.0,2.0,15.0,,,1.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,10.0,2.0,2.0,5.0,,6.0,3.0,2.0,2.0,3.0,2.0,8.0,2.0,3.0,3.0,1.0,1.0,,1.0,3.0,,2.0,1.0,,10.0,5.0,4.0,,,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.8333333333333334,0.75,1.0,1.0,,1.0,104.34782608695652,17.714285714285715,10.375,17.714285714285715,9.5,,,,0.25,0.75,0.6666666666666666,0.6666666666666666,1.0,0.75,0.6666666666666666,0.4970875,0.2,0.5,0.5,18.3,25.833333333333332,0.5714285714285714,,1.0,2.0,,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.75,1.0,1.0,0.5,0.550125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2006,2005-06,False
101143-1499-1727-2039-2045,1610612753,"Travis Diener, Tony Battie, Pat Garrity, Keyon Dooling, Hedo Turkoglu","Diener, Battie, Garrity, Dooling, Turkoglu",101143-1499-1727-2039-2045,ORL,201.0,2,3.0,-2.0,7.0,7.0,6.0,2.0,14.0,2.0,2.0,1.0,,2.0,3.0,3.0,1.0,3.0,2.0,11.0,13.0,2.0,11.0,6.0,3.0,2.0,,1.0,1.0,,3.0,1.0,1.0,2.0,,,,2.0,2.0,,4.0,1.0,1.0,11.0,11.0,6.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.75,0.6875,0.6875,0.5,0.3333333333333333,0.3333333333333333,,,100.29850746268656,13.0,15.714285714285714,12.857142857142858,15.571428571428571,0.3333333333333333,1.0,1.0,0.16666666666666666,0.3333333333333333,,,,0.8333333333333334,,0.4976416666666667,0.14285714285714285,0.25,1.0,6.2,24.53333333333333,0.8571428571428571,,1.0,,,,,,,,,,,,1.0,1.0,,,2.0,1.0,3.0,,,,,,,0.3333333333333333,0.75,,0.3333333333333333,,0.4976416666666667,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.16666666666666666,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.16666666666666666,1.0,0.37815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2006,2005-06,False
101143-1499-1727-2039-2052,1610612753,"Travis Diener, Tony Battie, Pat Garrity, Keyon Dooling, DeShawn Stevenson","Diener, Battie, Garrity, Dooling, Stevenson",101143-1499-1727-2039-2052,ORL,40.0,1,1.0,-1.0,3.0,2.0,2.0,1.0,5.0,,,1.0,,,1.0,1.0,,,,2.0,3.0,,2.0,2.0,,,,,,,,,1.0,1.0,,,,2.0,,,,,,2.0,2.0,2.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,180.0,9.0,6.5,9.0,6.5,,,,1.0,,,,,,,0.3153,,,1.0,14.2,,0.6666666666666666,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,1.0,1.0,,,0.3153,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2006,2005-06,False
101143-1499-1727-2039-278,1610612753,"Travis Diener, Tony Battie, Pat Garrity, Keyon Dooling, Stacey Augmon","Diener, Battie, Garrity, Dooling, Augmon",101143-1499-1727-2039-278,ORL,180.0,1,3.0,3.0,5.0,5.0,,,10.0,,,3.0,1.0,1.0,1.0,4.0,1.0,1.0,,5.0,2.0,,,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,,2.0,2.0,,,,,,,,,,5.0,,,,,1.0,1.0,1.0,0.25,0.5,0.5,,0.2,,0.5,,,80.0,15.6,20.4,15.6,20.2,,,,0.6,0.2,1.0,1.0,1.0,0.2,1.0,0.45023,,,,15.35,25.0,,1.0,1.0,,,,,2.0,,,,1.0,1.0,0.2,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2006,2005-06,False
101143-1499-1727-2045-2052,1610612753,"Travis Diener, Tony Battie, Pat Garrity, Hedo Turkoglu, DeShawn Stevenson","Diener, Battie, Garrity, Turkoglu, Stevenson",101143-1499-1727-2045-2052,ORL,259.0,1,4.0,-3.0,7.0,6.0,,,13.0,,,2.0,,3.0,1.0,2.0,,4.0,3.0,5.0,8.0,,,,,3.0,,,1.0,,2.0,,1.0,4.0,,,,1.0,4.0,1.0,4.0,2.0,,1.0,,,,,,,,0.5,0.16666666666666666,0.3125,,0.6666666666666666,,1.0,,,72.27799227799228,19.0,21.0,15.571428571428571,21.0,,,,0.3333333333333333,0.5,,,,0.6666666666666666,,0.46997500000000003,0.25,0.5,,17.1,25.5,,,1.0,2.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,0.5,0.5,1.0,,,,,,2.0,2.0,,1.0,,,,,,,,2.0,,,,1.0,,,1.0,1.0,,,,,3.0,,,,,,,,,,0.16666666666666666,,,,0.5,,,,,0.5286,1.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.75,0.6,0.6666666666666666,1.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2006,2005-06,False
101143-1499-1727-2052-2242,1610612753,"Travis Diener, Tony Battie, Pat Garrity, DeShawn Stevenson, Terence Morris","Diener, Battie, Garrity, Stevenson, Morris",101143-1499-1727-2052-2242,ORL,126.0,1,2.0,-4.0,4.0,5.0,,,9.0,1.0,4.0,2.0,,,1.0,6.0,,,,2.0,6.0,,,,,,,,1.0,,2.0,1.0,2.0,5.0,,,,1.0,,,,,,2.0,,,,,,,,0.16666666666666666,0.16666666666666666,0.16666666666666666,,,1.0,0.6666666666666666,,,102.85714285714285,16.0,12.4,13.75,11.8,0.6666666666666666,0.25,0.25,0.3333333333333333,,,,,0.6666666666666666,,0.5257833333333334,,,,5.216666666666667,,,,,2.0,,1.0,,1.0,,1.0,1.0,0.5,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,3.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,0.5285,1.0,,3.0,,,,,,,,,,0.6,,,,2.0,1.0,3.0,1.0,1.0,1.0,0.6,0.6666666666666666,0.5,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2006,2005-06,False
101143-1499-1727-2306-278,1610612753,"Travis Diener, Tony Battie, Pat Garrity, Carlos Arroyo, Stacey Augmon","Diener, Battie, Garrity, Arroyo, Augmon",101143-1499-1727-2306-278,ORL,152.0,1,3.0,2.0,5.0,5.0,,,10.0,1.0,1.0,2.0,,,2.0,4.0,,,,4.0,2.0,,,2.0,,,,,1.0,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,3.0,,2.0,1.0,,4.0,,,,,,,,0.5,0.5,0.4,,,0.5,0.5,,0.5,94.73684210526316,13.6,16.8,13.6,16.6,0.25,1.0,1.0,0.5,,,,,0.25,,0.465875,0.2,0.2,,12.4,,,1.0,1.0,2.0,,1.0,,,,0.5,0.5,,,0.25,0.5,0.5,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2006,2005-06,False
101143-1499-1883-2045-2730,1610612753,"Travis Diener, Tony Battie, Steve Francis, Hedo Turkoglu, Dwight Howard","Diener, Battie, Francis, Turkoglu, Howard",101143-1499-1883-2045-2730,ORL,265.0,2,4.0,1.0,10.0,9.0,2.0,9.0,19.0,3.0,4.0,1.0,1.0,2.0,3.0,6.0,1.0,2.0,,9.0,8.0,,4.0,,3.0,2.0,1.0,1.0,4.0,1.0,9.0,2.0,3.0,3.0,2.0,2.0,,,,,,,,7.0,4.0,2.0,,,1.0,0.5,0.5,0.5,0.5625,0.5625,1.0,0.25,0.6666666666666666,0.6666666666666666,,1.0,103.24528301886792,15.9,11.777777777777779,14.8,11.666666666666666,0.5,0.75,0.75,0.125,0.25,0.5,0.5,1.0,0.75,0.5,0.47411875,,,0.4444444444444444,3.3666666666666667,26.5,0.2,1.0,,6.0,,3.0,,,,1.0,1.0,,,0.125,,,,,,,,1.0,1.0,2.0,,,,,1.0,1.0,,,0.5609,1.0,2.0,2.0,,,,,,,2.0,2.0,,,,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,1.0,1.0,,,0.5309,,1.0,1.0,,2.0,,1.0,,1.0,1.0,1.0,,,,,0.2222222222222222,1.0,3.0,,1.0,1.0,0.5,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2006,2005-06,False
