EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Arc3FGM,FG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Corner3Assists,AtRimAssists,Steals,BadPassSteals,DeadBallTurnovers,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,3SecondViolations,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,OffShortMidRangeReboundPct,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,Arc3Assists,Technical Free Throw Trips,Arc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,FTDefRebounds,SecondChanceFg3Pct,PenaltyFg3Pct,DefFTReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyCorner3Accuracy,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFtPoints,HeaveAttempts,Fg3aBlocked,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,Defensive 3 Seconds Violations,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,StepOutOfBoundsTurnovers,DefensiveGoaltends,OffensiveGoaltends,Corner3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,team_id,year,season,team_vs
1112-1497-1888-283-739,1610612765,"Ben Wallace, Chauncey Billups, Richard Hamilton, Lindsey Hunter, Rasheed Wallace","Wallace, Billups, Hamilton, Hunter, Wallace",1112-1497-1888-283-739,DET,75.0,1,1.0,2.0,3.0,2.0,,,,5.0,,,,,,,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,,2.0,,,,,,,,,,2.0,,,1.0,,1.0,1.0,1.0,,2.0,,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,,,,,,2.0,,,,,1.0,1.0,1.0,,,0.5,,,0.5,,,0.5,,,1.0,,1.0,,,,1.0,,,,,1.0,,,96.0,15.333333333333334,14.5,15.333333333333334,14.5,,,,0.5,1.0,1.0,1.0,,,,,,0.5,,,,,,,0.5,0.3988,,,,,,,8.6,25.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2006,2005-06,True
1112-1497-1888-686-960,1610612765,"Ben Wallace, Chauncey Billups, Richard Hamilton, Antonio McDyess, Tony Delk","Wallace, Billups, Hamilton, McDyess, Delk",1112-1497-1888-686-960,DET,128.0,1,2.0,1.0,5.0,4.0,5.0,4.0,,9.0,2.0,2.0,,,2.0,2.0,,,1.0,1.0,,,1.0,1.0,3.0,3.0,1.0,3.0,9.0,8.0,,,,3.0,3.0,1.0,3.0,9.0,2.0,4.0,,1.0,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,1.0,1.0,,3.0,,3.0,1.0,1.0,1.0,9.0,9.0,5.0,,1.0,0.3333333333333333,0.3333333333333333,1.0,,1.0,0.75,,0.75,0.9,,0.9,0.25,,,,,,,,,,,,,,,,,101.25,12.0,17.0,12.0,17.0,0.5,1.0,1.0,,,,,0.25,1.0,1.0,1.0,,0.25,,,0.5,1.0,,0.25,0.75,0.5528875,,0.5528875,0.25,0.3333333333333333,,1.0,5.333333333333333,25.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2006,2005-06,True
1112-1497-1888-739-960,1610612765,"Ben Wallace, Chauncey Billups, Richard Hamilton, Rasheed Wallace, Tony Delk","Wallace, Billups, Hamilton, Wallace, Delk",1112-1497-1888-739-960,DET,47.0,1,1.0,1.0,2.0,1.0,2.0,,,3.0,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,1.0,3.0,2.0,,,,1.0,1.0,,1.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,1.0,,3.0,3.0,2.0,,,,,1.0,,1.0,1.0,,1.0,0.75,,0.75,,,,,,,,,,,,,,,,,,91.91489361702128,15.5,16.0,15.5,16.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,0.382,,0.382,0.5,0.5,,1.0,4.6,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2006,2005-06,True
1112-1497-2230-2419-686,1610612765,"Ben Wallace, Chauncey Billups, Maurice Evans, Tayshaun Prince, Antonio McDyess","Wallace, Billups, Evans, Prince, McDyess",1112-1497-2230-2419-686,DET,179.0,1,3.0,3.0,5.0,4.0,,,3.0,9.0,,2.0,,1.0,,,1.0,1.0,1.0,5.0,1.0,,,,2.0,8.0,1.0,1.0,5.0,2.0,1.0,3.0,3.0,,,,,,2.0,2.0,,,1.0,1.0,1.0,1.0,,2.0,1.0,4.0,1.0,,3.0,3.0,6.0,9.0,,,,,,,,,,2.0,,4.0,,2.0,,2.0,,,,,0.5,0.5,0.25,0.3333333333333333,,0.2222222222222222,0.25,,0.22727272727272727,0.25,,0.1111111111111111,0.125,0.5,,1.0,1.0,0.6666666666666666,,1.0,1.0,0.7142857142857143,0.5,,1.0,,1.0,,72.40223463687151,21.0,18.5,13.0,18.5,0.2222222222222222,,,0.1111111111111111,1.0,1.0,1.0,0.5555555555555556,0.2,0.2,,0.1111111111111111,,0.25,,,,,,0.3333333333333333,0.4415388888888889,0.4775875,,0.18181818181818182,0.2,0.6,,10.8375,25.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,1.0,0.25,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,0.75,,,1.0,,,,,,,,,,,,,,,1610612765,2006,2005-06,True
1112-1497-2230-2419-739,1610612765,"Ben Wallace, Chauncey Billups, Maurice Evans, Tayshaun Prince, Rasheed Wallace","Wallace, Billups, Evans, Prince, Wallace",1112-1497-2230-2419-739,DET,100.0,2,2.0,-1.0,2.0,3.0,2.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,1.0,3.0,,2.0,4.0,5.0,1.0,1.0,2.0,1.0,3.0,,2.0,4.0,,2.0,2.0,,,,,,,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,1.0,,2.0,,,1.0,2.0,4.0,2.0,,1.0,,,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.5,1.0,0.5,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,72.0,21.5,19.0,21.0,19.0,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,0.3333333333333333,,,,,,1.0,1.0,0.3333333333333333,1.0,,,0.3333333333333333,0.36286666666666667,0.519,0.36286666666666667,,,0.5,1.0,10.333333333333334,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612765,2006,2005-06,True
1112-1497-2230-2419-960,1610612765,"Ben Wallace, Chauncey Billups, Maurice Evans, Tayshaun Prince, Tony Delk","Wallace, Billups, Evans, Prince, Delk",1112-1497-2230-2419-960,DET,,1,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2006,2005-06,True
1112-1497-2230-283-739,1610612765,"Ben Wallace, Chauncey Billups, Maurice Evans, Lindsey Hunter, Rasheed Wallace","Wallace, Billups, Evans, Hunter, Wallace",1112-1497-2230-283-739,DET,20.0,1,,3.0,1.0,,1.0,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,3.0,,,,,1.0,1.0,,1.0,3.0,2.0,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,3.0,3.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.5,,1.5,,,,,,,,,,,,,,,,,,72.0,20.0,,20.0,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,1.0,0.4973,,0.4973,1.0,1.0,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2006,2005-06,True
1112-1497-2230-686-960,1610612765,"Ben Wallace, Chauncey Billups, Maurice Evans, Antonio McDyess, Tony Delk","Wallace, Billups, Evans, McDyess, Delk",1112-1497-2230-686-960,DET,225.0,2,4.0,-8.0,9.0,9.0,4.0,4.0,,18.0,,1.0,,,,,,,2.0,3.0,,,1.0,1.0,2.0,4.0,1.0,,4.0,12.0,,,,,,1.0,,,4.0,,,1.0,,2.0,2.0,,2.0,4.0,,,,1.0,,1.0,,1.0,4.0,2.0,2.0,5.0,,4.0,4.0,4.0,,,,,,,,4.0,,4.0,,,1.0,1.0,0.5,,,0.4,,,0.4,,,0.2,,,0.8,,,,0.5,,0.5,,,,,,,0.5,115.2,13.444444444444445,11.555555555555555,13.444444444444445,11.555555555555555,0.2,,,,,,,0.6,0.6666666666666666,0.6666666666666666,1.0,,0.2,,,,,,1.0,0.4,0.4136,,,,,,,13.725,37.5,0.4444444444444444,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2006,2005-06,True
1112-1497-2230-739-960,1610612765,"Ben Wallace, Chauncey Billups, Maurice Evans, Rasheed Wallace, Tony Delk","Wallace, Billups, Evans, Wallace, Delk",1112-1497-2230-739-960,DET,107.0,2,2.0,2.0,2.0,3.0,1.0,2.0,,5.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,2.0,2.0,,,4.0,2.0,,,,1.0,1.0,,,2.0,4.0,,,,,2.0,2.0,1.0,,4.0,,,,1.0,,2.0,,2.0,,,,,,,,1.0,,1.0,,,,,,4.0,2.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,1.0,,0.5,,,,,,,1.0,67.28971962616822,17.5,24.0,17.5,18.333333333333332,0.5,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,0.5,0.5932,,0.8179,,,,0.5,6.9,,0.5,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2006,2005-06,True
1112-1497-2419-283-686,1610612765,"Ben Wallace, Chauncey Billups, Tayshaun Prince, Lindsey Hunter, Antonio McDyess","Wallace, Billups, Prince, Hunter, McDyess",1112-1497-2419-283-686,DET,687.0,6,11.0,-1.0,17.0,18.0,2.0,5.0,7.0,35.0,4.0,7.0,2.0,4.0,,,1.0,3.0,2.0,6.0,3.0,1.0,,,7.0,16.0,3.0,1.0,15.0,16.0,2.0,5.0,5.0,1.0,1.0,1.0,,2.0,4.0,10.0,2.0,,,2.0,2.0,,1.0,4.0,1.0,5.0,,5.0,2.0,8.0,6.0,14.0,2.0,1.0,1.0,3.0,1.0,,1.0,5.0,2.0,8.0,1.0,4.0,,2.0,,10.0,2.0,2.0,,,0.2857142857142857,0.3333333333333333,0.4375,0.4,1.0,0.3684210526315789,0.4,0.5,0.35714285714285715,0.4166666666666667,0.3333333333333333,0.15789473684210525,,,0.6666666666666666,,0.6666666666666666,0.5555555555555556,0.8333333333333334,0.3333333333333333,0.7777777777777778,0.5,0.3333333333333333,,0.5,,1.0,1.0,73.36244541484717,20.0,19.27777777777778,18.294117647058822,19.055555555555557,0.3684210526315789,0.5714285714285714,0.5714285714285714,0.15789473684210525,0.3333333333333333,0.3333333333333333,,0.3157894736842105,0.3333333333333333,0.3333333333333333,0.5,0.15789473684210525,,0.8,0.5,,,0.5,,0.5263157894736842,0.47099473684210524,0.4726,0.530275,0.09523809523809523,0.1111111111111111,0.3333333333333333,0.13333333333333333,8.74375,23.5,0.11764705882352941,,,,,,,,,1.0,2.0,2.0,1.0,1.0,,,,,,,,0.5,0.25,,,,,,,,,,,,,,,,1.0,,,0.5,0.3333333333333333,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,0.75,0.6666666666666666,0.08333333333333333,,,,,,,,,,,,,,,,1610612765,2006,2005-06,True
1112-1497-2419-283-739,1610612765,"Ben Wallace, Chauncey Billups, Tayshaun Prince, Lindsey Hunter, Rasheed Wallace","Wallace, Billups, Prince, Hunter, Wallace",1112-1497-2419-283-739,DET,502.0,4,8.0,-8.0,14.0,15.0,4.0,6.0,,29.0,1.0,3.0,,,,,1.0,2.0,1.0,2.0,,,2.0,,3.0,7.0,2.0,5.0,14.0,22.0,,,,,2.0,,3.0,3.0,2.0,4.0,,2.0,1.0,1.0,2.0,1.0,,5.0,,,,,4.0,5.0,,5.0,1.0,1.0,,2.0,,1.0,3.0,7.0,1.0,3.0,,6.0,,1.0,2.0,14.0,3.0,4.0,1.0,2.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,,,0.5,,,0.5833333333333334,,0.375,0.2222222222222222,0.14285714285714285,0.3333333333333333,0.5,,0.8,,,,0.5714285714285714,,,,1.0,0.5,,,83.18725099601593,15.071428571428571,19.4,15.071428571428571,15.933333333333334,0.3333333333333333,0.3333333333333333,0.5,0.2222222222222222,0.5,0.5,1.0,0.2222222222222222,0.5,0.5,,,0.2222222222222222,,,,,,,0.5555555555555556,0.44150555555555554,,0.2915,0.1,0.125,,0.21428571428571427,7.814285714285715,25.05,0.2857142857142857,,1.0,1.0,3.0,,1.0,1.0,,,1.0,,1.0,1.0,,,,,1.0,0.5,0.5,,,,,,0.5,0.5,0.5,1.0,,1.0,,,,,,,1.0,,,0.3333333333333333,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2006,2005-06,True
1112-1497-2419-283-960,1610612765,"Ben Wallace, Chauncey Billups, Tayshaun Prince, Lindsey Hunter, Tony Delk","Wallace, Billups, Prince, Hunter, Delk",1112-1497-2419-283-960,DET,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2006,2005-06,True
1112-1497-2419-686-960,1610612765,"Ben Wallace, Chauncey Billups, Tayshaun Prince, Antonio McDyess, Tony Delk","Wallace, Billups, Prince, McDyess, Delk",1112-1497-2419-686-960,DET,408.0,2,7.0,5.0,9.0,10.0,,,,19.0,3.0,3.0,,,,,,,,1.0,2.0,,1.0,,3.0,4.0,3.0,,12.0,7.0,,,,,,,,,2.0,4.0,,1.0,,1.0,2.0,,,5.0,,,,2.0,2.0,4.0,,4.0,,,,2.0,,,1.0,7.0,1.0,3.0,1.0,,,,,12.0,,,1.0,,0.3333333333333333,0.3333333333333333,0.75,,,0.8571428571428571,,,0.8571428571428571,,,0.42857142857142855,,,,,0.3333333333333333,,1.0,,0.5,,,,,0.25,0.5,1.0,67.05882352941177,15.666666666666666,26.7,15.666666666666666,20.7,0.42857142857142855,1.0,1.0,,,,,0.14285714285714285,,,,0.2857142857142857,0.14285714285714285,,,,,,,0.8571428571428571,0.5912428571428572,,,,,,,4.275,23.566666666666666,,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,,,2.0,1.0,2.0,,2.0,1.0,0.5,0.6666666666666666,0.6666666666666666,,0.3333333333333333,0.5,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2006,2005-06,True
1112-1497-2419-739-960,1610612765,"Ben Wallace, Chauncey Billups, Tayshaun Prince, Rasheed Wallace, Tony Delk","Wallace, Billups, Prince, Wallace, Delk",1112-1497-2419-739-960,DET,1423.0,10,24.0,-13.0,44.0,44.0,17.0,24.0,4.0,88.0,5.0,11.0,2.0,2.0,2.0,4.0,5.0,10.0,3.0,10.0,3.0,1.0,4.0,,13.0,31.0,7.0,6.0,38.0,51.0,2.0,3.0,4.0,5.0,13.0,1.0,6.0,19.0,18.0,8.0,4.0,4.0,1.0,9.0,10.0,3.0,3.0,21.0,1.0,3.0,,4.0,10.0,16.0,4.0,20.0,4.0,2.0,2.0,7.0,1.0,2.0,6.0,16.0,1.0,5.0,,8.0,,3.0,1.0,34.0,19.0,17.0,6.0,1.0,0.6923076923076923,0.8181818181818182,0.41935483870967744,0.6666666666666666,0.38461538461538464,0.42105263157894735,0.6666666666666666,0.4642857142857143,0.4523809523809524,0.6666666666666666,0.5277777777777778,0.18421052631578946,0.03225806451612903,0.09090909090909091,0.5714285714285714,,0.8333333333333334,0.16666666666666666,0.6666666666666666,0.2,0.7777777777777778,0.17391304347826086,0.16666666666666666,,0.75,0.75,1.0,1.0,89.05130007027408,15.954545454545455,16.386363636363637,15.681818181818182,16.0,0.2894736842105263,0.45454545454545453,0.5,0.2631578947368421,0.5,0.5,0.6,0.2631578947368421,0.3,0.3,1.0,0.07894736842105263,0.10526315789473684,0.6666666666666666,1.0,0.2857142857142857,0.5,0.07142857142857142,,0.47368421052631576,0.48183421052631575,0.4886333333333333,0.439425,0.07317073170731707,0.08823529411764706,0.10526315789473684,0.5,8.493548387096775,23.985714285714288,0.38636363636363635,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,,3.0,1.0,1.0,1.0,1.0,,0.5,0.2857142857142857,0.2857142857142857,0.2,0.6,0.3333333333333333,0.3333333333333333,1.0,0.25,0.25,0.25,,,,,,1.0,,,1.0,2.0,,1.0,0.5,0.5,,,1.0,,,,,,,3.0,1.0,,1.0,,,,,,,1.0,,,,,0.14285714285714285,0.6,,,,,,,,,,,,,,,,,1610612765,2006,2005-06,True
1112-1888-2230-283-686,1610612765,"Ben Wallace, Richard Hamilton, Maurice Evans, Lindsey Hunter, Antonio McDyess","Wallace, Hamilton, Evans, Hunter, McDyess",1112-1888-2230-283-686,DET,57.0,2,1.0,2.0,2.0,1.0,1.0,,,3.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,1.0,2.0,,,2.0,,,,,1.0,1.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,,,,0.5,,1.0,0.5,,1.0,0.5,,1.0,,,,,,,,,,,,,,,,,,75.78947368421053,11.5,34.0,11.5,34.0,0.5,1.0,1.0,0.5,,,,,,,,,,,,1.0,1.0,,,0.5,0.5553,,0.8308,,,,1.0,6.6,,0.5,,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2006,2005-06,True
1112-1888-2230-283-739,1610612765,"Ben Wallace, Richard Hamilton, Maurice Evans, Lindsey Hunter, Rasheed Wallace","Wallace, Hamilton, Evans, Hunter, Wallace",1112-1888-2230-283-739,DET,225.0,1,4.0,-1.0,7.0,6.0,1.0,2.0,2.0,13.0,,2.0,,1.0,,,,,1.0,4.0,2.0,1.0,,,1.0,6.0,2.0,,5.0,6.0,,3.0,,,,1.0,,3.0,2.0,,,,1.0,1.0,1.0,,1.0,2.0,1.0,2.0,,1.0,1.0,2.0,3.0,5.0,2.0,2.0,,2.0,,,,3.0,,1.0,,,,,,5.0,3.0,1.0,2.0,,1.0,1.0,0.16666666666666666,,,0.3125,,1.5,0.3125,,1.5,0.25,0.16666666666666666,0.5,1.0,,1.0,0.4,1.0,1.0,1.0,0.5,1.0,,,,1.0,1.0,83.2,20.857142857142858,13.166666666666666,15.857142857142858,13.166666666666666,0.25,,,,,,,0.5,0.25,0.25,1.0,0.25,,0.3333333333333333,,,,1.0,,0.5,0.47305,0.4381,0.41385,,,,0.6,12.016666666666666,23.65,0.14285714285714285,1.0,,1.0,,3.0,,,,,1.0,1.0,,,,,,,,0.5,0.5,,,0.5,0.5,,,,,,,,,,1.0,,,1.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2006,2005-06,True
1112-1888-2419-283-686,1610612765,"Ben Wallace, Richard Hamilton, Tayshaun Prince, Lindsey Hunter, Antonio McDyess","Wallace, Hamilton, Prince, Hunter, McDyess",1112-1888-2419-283-686,DET,2533.0,13,42.0,4.0,70.0,73.0,33.0,40.0,10.0,143.0,14.0,27.0,4.0,7.0,5.0,12.0,2.0,8.0,5.0,11.0,8.0,4.0,8.0,2.0,21.0,46.0,16.0,19.0,82.0,78.0,5.0,8.0,15.0,10.0,26.0,6.0,9.0,38.0,20.0,22.0,8.0,8.0,2.0,10.0,16.0,1.0,1.0,38.0,4.0,8.0,,3.0,22.0,30.0,12.0,42.0,3.0,2.0,1.0,8.0,,2.0,8.0,19.0,,19.0,1.0,23.0,1.0,10.0,2.0,67.0,38.0,33.0,4.0,2.0,0.47619047619047616,0.5882352941176471,0.45652173913043476,0.625,0.38461538461538464,0.5080645161290323,0.625,0.453125,0.5616438356164384,0.6818181818181818,0.5135135135135135,0.25806451612903225,0.043478260869565216,0.07407407407407407,0.375,,0.7096774193548387,0.32,0.3,0.4444444444444444,0.6097560975609756,0.35294117647058826,0.3076923076923077,0.4,0.6,0.375,0.8888888888888888,0.3333333333333333,81.29490722463481,15.971428571428572,19.383561643835616,15.428571428571429,18.013698630136986,0.43548387096774194,0.5185185185185185,0.56,0.12903225806451613,0.25,0.25,0.5,0.1774193548387097,0.45454545454545453,0.45454545454545453,0.2,0.12903225806451613,0.12903225806451613,0.875,0.5714285714285714,0.375,0.4166666666666667,0.125,0.0625,0.6935483870967742,0.5031927419354838,0.5306666666666667,0.4661484375,0.14084507042253522,0.18181818181818182,0.18292682926829268,0.4634146341463415,5.969565217391305,24.5,0.4714285714285714,4.0,3.0,7.0,18.0,3.0,3.0,6.0,3.0,8.0,7.0,3.0,5.0,3.0,3.0,1.0,3.0,,0.8571428571428571,0.4375,0.4375,0.5,0.5714285714285714,0.5,0.5,0.75,0.375,0.375,0.375,3.0,,1.0,,,2.0,,,3.0,5.0,,0.5,1.0,0.5,,,0.5,,1.0,5.0,,,3.0,4.0,,1.0,1.0,1.0,,,,2.0,2.0,4.0,,,,,0.16666666666666666,,0.09375,0.6666666666666666,,0.5,,,,,,,0.25,,,,,,1610612765,2006,2005-06,True
