EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,SecondChanceArc3FGA,FG3A,SecondChanceFG3A,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,FirstChancePoints,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceArc3Frequency,Avg2ptShotDistance,Avg3ptShotDistance,DefThreePtRebounds,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,LiveBallTurnoverPct,DefFTReboundPct,DefThreePtReboundPct,DefArc3ReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ShortMidRangeFGM,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyArc3FGA,PenaltyFG3A,PenaltyArc3Frequency,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,FtPoints,PenaltyFG3M,PtsUnassisted3s,2pt And 1 Free Throw Trips,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyFtPoints,FTOffRebounds,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffFTReboundPct,AtRimAssists,LostBallTurnovers,Loose Ball Fouls,DefCorner3ReboundPct,AtRimPctAssisted,SecondChanceFtPoints,Travels,SecondChanceTurnovers,HeaveAttempts,Steals,BadPassSteals,LostBallSteals,OffArc3ReboundPct,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,OffLongMidRangeReboundPct,Corner3Assists,BlockedAtRim,Corner3PctAssisted,SelfOReb,SelfORebPct,PenaltyArc3FGM,Offensive Fouls Drawn,PenaltyArc3Accuracy,BlockedLongMidRange,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Technical Free Throw Trips,Loose Ball Fouls Drawn,OffensiveGoaltends,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends,LongMidRangePctBlocked,Blocked3s,BlockedArc3,StepOutOfBoundsTurnovers,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,BlockedCorner3,team_id,year,season,team_vs
101115-101142-101209-1885-2470,1610612747,"Andrew Bynum, Ronny Turiaf, Devin Green, Lamar Odom, Smush Parker","Bynum, Turiaf, Green, Odom, Parker",101115-101142-101209-1885-2470,LAL,65.0,1,1.0,-2.0,2.0,3.0,2.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,110.76923076923077,14.0,12.333333333333334,14.0,11.333333333333334,1.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.58675,0.5621,0.58675,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2006,2005-06,False
101115-101142-101209-1904-977,1610612747,"Andrew Bynum, Ronny Turiaf, Devin Green, Devean George, Kobe Bryant","Bynum, Turiaf, Green, George, Bryant",101115-101142-101209-1904-977,LAL,188.0,1,3.0,-6.0,4.0,5.0,,5.0,2.0,9.0,1.0,3.0,1.0,3.0,,,2.0,6.0,4.0,10.0,1.0,3.0,2.0,,,,2.0,2.0,3.0,,,4.0,4.0,,,,2.0,3.0,,,,0.3333333333333333,0.3333333333333333,,0.25,0.25,,0.25,0.25,,,0.75,,0.6666666666666666,1.0,,68.93617021276596,33.5,10.8,22.25,10.8,0.375,0.3333333333333333,0.5,0.75,0.3333333333333333,,,0.625,0.45496875,0.4414833333333333,,0.5,,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.25,0.16666666666666666,0.3333333333333333,0.5,1.0,1.0,0.125,0.25,0.5,0.5,1.0,0.125,0.125,0.25,9.4,25.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2006,2005-06,False
101115-101142-101209-2470-2575,1610612747,"Andrew Bynum, Ronny Turiaf, Devin Green, Smush Parker, Luke Walton","Bynum, Turiaf, Green, Parker, Walton",101115-101142-101209-2470-2575,LAL,110.0,1,2.0,-4.0,5.0,4.0,5.0,4.0,,9.0,,1.0,,,,1.0,,1.0,,4.0,,,,,1.0,,,,,,2.0,,2.0,2.0,3.0,3.0,2.0,3.0,1.0,,5.0,,,,,,,,,,,,1.0,,,,117.81818181818183,14.4,9.5,14.4,9.5,1.0,,,,,1.0,,1.0,0.5574,,0.5574,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2006,2005-06,False
101115-101142-101209-2575-2756,1610612747,"Andrew Bynum, Ronny Turiaf, Devin Green, Luke Walton, Sasha Vujacic","Bynum, Turiaf, Green, Walton, Vujacic",101115-101142-101209-2575-2756,LAL,56.0,1,1.0,-2.0,3.0,2.0,3.0,2.0,,5.0,,1.0,,,,1.0,1.0,2.0,2.0,4.0,,,,1.0,2.0,2.0,2.0,,,,,,,,,,,,,2.0,3.0,0.5,,0.5,0.5,,0.5,0.5,,0.5,,,,,,,128.57142857142856,13.666666666666666,7.5,13.666666666666666,7.5,0.5,,,,,0.5,,0.5,0.4257,,0.4257,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,2.0,,,,,0.5,1.0,,,,0.5,,,,,,,,2.2,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2006,2005-06,False
101115-101142-1885-1904-2756,1610612747,"Andrew Bynum, Ronny Turiaf, Lamar Odom, Devean George, Sasha Vujacic","Bynum, Turiaf, Odom, George, Vujacic",101115-101142-1885-1904-2756,LAL,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2006,2005-06,False
101115-101142-1885-2470-977,1610612747,"Andrew Bynum, Ronny Turiaf, Lamar Odom, Smush Parker, Kobe Bryant","Bynum, Turiaf, Odom, Parker, Bryant",101115-101142-1885-2470-977,LAL,234.0,1,4.0,1.0,8.0,8.0,,8.0,,16.0,1.0,2.0,,,,,2.0,4.0,7.0,6.0,,,,,,,2.0,,,3.0,3.0,,3.0,2.0,2.0,,1.0,1.0,,,,0.5,,,0.5833333333333334,,,0.5833333333333334,,,1.0,,1.0,,,1.0,98.46153846153847,16.625,12.625,16.625,12.625,0.3333333333333333,0.5,1.0,,,,,0.6666666666666666,0.520625,,,,,,2.0,,,,2.0,,2.0,,2.0,2.0,2.0,1.0,2.0,,5.0,,7.0,,0.5,0.5,0.3333333333333333,0.5,0.5,,,,0.3333333333333333,,,,,,0.3333333333333333,,4.9,25.4,,,,,,2.0,,,,,,,,,1.0,0.5,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2006,2005-06,False
101115-101144-101209-1885-2470,1610612747,"Andrew Bynum, Von Wafer, Devin Green, Lamar Odom, Smush Parker","Bynum, Wafer, Green, Odom, Parker",101115-101144-101209-1885-2470,LAL,63.0,1,1.0,-3.0,2.0,2.0,2.0,2.0,,4.0,,,,,,,,1.0,,3.0,,,,,1.0,,,,,,1.0,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,0.5,,,,91.42857142857143,19.0,12.5,19.0,7.5,,,,,,,,0.5,0.3319,,0.3319,,,1.0,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,0.5,,,,,,,0.5,,,,,0.5,,18.6,27.8,1.0,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2006,2005-06,False
101115-101144-101209-1919-2470,1610612747,"Andrew Bynum, Von Wafer, Devin Green, Laron Profit, Smush Parker","Bynum, Wafer, Green, Profit, Parker",101115-101144-101209-1919-2470,LAL,69.0,1,1.0,3.0,3.0,3.0,1.0,3.0,,6.0,,,,,,,1.0,2.0,6.0,3.0,,,,,,3.0,2.0,,,,,,,,,,1.0,1.0,,3.0,1.0,0.5,,,0.8333333333333334,,1.5,1.0,,1.5,,,,,,,125.21739130434784,12.666666666666666,10.333333333333334,12.666666666666666,9.0,,,,,,,,0.3333333333333333,0.3650166666666667,,0.37095,,0.5,0.3333333333333333,2.0,,,1.0,,,1.0,,,,,,,,,,6.0,,,,0.3333333333333333,,,,,,0.6666666666666666,,,,,0.3333333333333333,,,12.6,24.5,,,,,,1.0,1.0,1.0,,,,,0.3333333333333333,0.5,1.0,0.5,0.5,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2006,2005-06,False
101115-101144-101209-1919-2575,1610612747,"Andrew Bynum, Von Wafer, Devin Green, Laron Profit, Luke Walton","Bynum, Wafer, Green, Profit, Walton",101115-101144-101209-1919-2575,LAL,190.0,1,3.0,-2.0,8.0,7.0,3.0,7.0,1.0,15.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,6.0,8.0,1.0,1.0,2.0,2.0,2.0,6.0,4.0,2.0,,1.0,3.0,1.0,4.0,1.0,2.0,,1.0,1.0,,6.0,3.0,0.5,1.0,1.0,0.4,1.0,1.0,0.5,1.0,1.0,0.5,,0.75,,,1.0,113.6842105263158,16.75,8.0,16.625,7.714285714285714,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.46799,0.5786,0.56475,0.3333333333333333,1.0,0.375,1.0,,1.0,,1.0,,1.0,,,1.0,,,,,,,4.0,,,,0.2,,,,,,0.2,0.2,,,,,0.2,,7.25,27.3,2.0,,1.0,1.0,,3.0,3.0,1.0,0.5,,1.0,1.0,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2006,2005-06,False
101115-101144-101209-2567-2575,1610612747,"Andrew Bynum, Von Wafer, Devin Green, Brian Cook, Luke Walton","Bynum, Wafer, Green, Cook, Walton",101115-101144-101209-2567-2575,LAL,271.0,2,5.0,-4.0,9.0,8.0,9.0,6.0,3.0,17.0,1.0,3.0,,1.0,1.0,3.0,2.0,6.0,4.0,8.0,,1.0,,2.0,6.0,4.0,2.0,,2.0,3.0,4.0,3.0,7.0,,1.0,1.0,2.0,4.0,,4.0,9.0,0.3333333333333333,,0.3333333333333333,0.2857142857142857,,0.2857142857142857,0.2,,0.2,0.6,0.5,0.6666666666666666,0.5,,1.0,90.33210332103322,9.88888888888889,22.75,9.444444444444445,17.75,0.42857142857142855,0.3333333333333333,0.5,1.0,,0.42857142857142855,0.3333333333333333,0.5714285714285714,0.4508142857142857,0.4416,0.4508142857142857,,1.0,1.0,2.0,1.0,1.0,,1.0,,1.0,,2.0,1.0,2.0,1.0,1.0,,2.0,,4.0,1.0,0.5,0.5,0.14285714285714285,0.3333333333333333,0.3333333333333333,,1.0,,0.2857142857142857,0.14285714285714285,1.0,1.0,,,0.14285714285714285,,5.033333333333333,24.3,1.0,,1.0,,,3.0,6.0,3.0,1.0,,1.0,,0.3,0.3333333333333333,,,,,,,,,,,,,,,,0.5,1.0,0.3333333333333333,,,,,,1.0,1.0,0.14285714285714285,,,,,,,,,,,,,,1.0,,,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2006,2005-06,False
