EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,FtPoints,Points,OpponentPoints,DeadBallTurnovers,Turnovers,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,TsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,PenaltyTurnovers,Blocked2s,BlockedAtRim,Blocks,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,Corner3FGA,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,DefTwoPtRebounds,2pt And 1 Free Throw Trips,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,Corner3Frequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyPointsPct,Corner3FGM,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShootingFouls,BlockedShortMidRange,RecoveredBlocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefShortMidRangeReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Technical Free Throw Trips,PenaltyDefPoss,FTDefRebounds,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,ThreePtShootingFoulsDrawnPct,PtsPutbacks,OffThreePtRebounds,Offensive Fouls Drawn,OffThreePtReboundPct,OffCorner3ReboundPct,OffensiveGoaltends,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,OffArc3ReboundPct,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceCorner3FGA,Travels,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockedLongMidRange,SecondChanceCorner3Frequency,HeaveAttempts,Fg3aBlocked,SecondChanceTurnovers,FG3APctBlocked,Arc3PctBlocked,BadPassOutOfBoundsTurnovers,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallOutOfBoundsTurnovers,DefensiveGoaltends,LongMidRangePctBlocked,Defensive 3 Seconds Violations,FTOffRebounds,OffFTReboundPct,Blocked3s,BlockedArc3,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,3pt And 1 Free Throw Trips,Clear Path Fouls,team_id,year,season,team_vs
101113-101145-101198-1502-2554,1610612744,"Ike Diogu, Monta Ellis, Will Bynum, Adonal Foyle, Mickael Pietrus","Diogu, Ellis, Bynum, Foyle, Pietrus",101113-101145-101198-1502-2554,GSW,65.0,1,1.0,-2.0,2.0,2.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,88.61538461538463,19.0,13.5,19.0,13.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2006,2005-06,False
101113-101145-101198-1502-384,1610612744,"Ike Diogu, Monta Ellis, Will Bynum, Adonal Foyle, Calbert Cheaney","Diogu, Ellis, Bynum, Foyle, Cheaney",101113-101145-101198-1502-384,GSW,310.0,2,5.0,-2.0,9.0,10.0,19.0,,6.0,8.0,,3.0,,,1.0,,,4.0,0.3333333333333333,88.25806451612902,18.0,14.8,16.22222222222222,14.2,,,4.0,2.0,1.0,5.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,8.0,1.0,1.0,3.0,2.0,4.0,6.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,6.0,3.0,3.0,3.0,3.0,6.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,0.375,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.125,0.2,1.0,0.6,1.0,0.6,0.5,0.5,1.0,1.0,0.2,0.5555555555555556,0.2,0.25,1.0,0.1111111111111111,1.0,1.0,1.0,0.2222222222222222,0.5,0.5,1.0,0.1111111111111111,0.3333333333333333,0.75,0.6666666666666666,0.4694833333333333,0.39346666666666663,0.373,0.3333333333333333,6.6875,24.4,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2006,2005-06,False
101113-101145-101198-2202-2399,1610612744,"Ike Diogu, Monta Ellis, Will Bynum, Jason Richardson, Mike Dunleavy","Diogu, Ellis, Bynum, Richardson, Dunleavy",101113-101145-101198-2202-2399,GSW,475.0,3,8.0,1.0,16.0,15.0,31.0,3.0,17.0,16.0,1.0,2.0,1.0,,3.0,4.0,3.0,14.0,0.4722222222222222,93.97894736842105,14.125,16.6,13.75,14.933333333333334,0.16666666666666666,0.1875,3.0,2.0,5.0,11.0,4.0,4.0,,1.0,2.0,3.0,1.0,7.0,15.0,2.0,1.0,4.0,3.0,4.0,8.0,1.0,2.0,4.0,4.0,3.0,,1.0,8.0,4.0,1.0,4.0,4.0,8.0,1.0,1.0,1.0,,1.0,1.0,,,,,,3.0,0.5714285714285714,0.5714285714285714,0.4666666666666667,0.25,0.4117647058823529,0.25,0.375,0.11764705882352941,0.13333333333333333,0.09090909090909091,0.5,0.5,0.2,0.3333333333333333,0.4,0.5,,0.25,0.125,0.6470588235294118,0.45454545454545453,0.5,0.6,0.058823529411764705,,,,0.17647058823529413,0.6666666666666666,0.6666666666666666,0.5,0.058823529411764705,1.0,0.8,0.7647058823529411,0.45660882352941173,0.418,0.47964,0.17647058823529413,5.9,24.75,0.1875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,3.0,2.0,1.0,3.0,0.25,0.2,0.3,1.0,0.42857142857142855,1.0,0.6,0.058823529411764705,0.25,1.0,0.25,0.2,0.17647058823529413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2006,2005-06,False
101113-101145-101198-2202-2740,1610612744,"Ike Diogu, Monta Ellis, Will Bynum, Jason Richardson, Andris Biedrins","Diogu, Ellis, Bynum, Richardson, Biedrins",101113-101145-101198-2202-2740,GSW,328.0,1,5.0,7.0,10.0,9.0,19.0,7.0,19.0,12.0,,,2.0,,4.0,7.0,4.0,16.0,0.8636363636363636,83.41463414634146,15.1,19.666666666666668,14.1,18.0,0.36363636363636365,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,1.0,1.0,3.0,5.0,3.0,1.0,1.0,3.0,2.0,4.0,1.0,,2.0,4.0,1.0,1.0,,10.0,1.0,,2.0,1.0,3.0,,,,,,,,,1.0,,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6,1.0,0.75,1.0,1.5,0.375,,,,0.5,,0.5,0.3333333333333333,,,,,0.25,1.0,1.0,0.5,0.25,0.5,0.5,1.0,0.125,,,,0.125,1.0,0.5,0.625,0.5259625,0.5652,0.50295,0.15789473684210525,6.34,24.066666666666666,0.1,1.0,1.0,2.0,,1.0,1.0,,1.0,3.0,2.0,2.0,1.0,,3.0,0.5,0.5,0.75,,0.6666666666666666,1.0,,0.25,1.0,1.0,1.0,,0.15789473684210525,1.0,1.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2006,2005-06,False
101113-101145-101198-2211-2399,1610612744,"Ike Diogu, Monta Ellis, Will Bynum, Troy Murphy, Mike Dunleavy","Diogu, Ellis, Bynum, Murphy, Dunleavy",101113-101145-101198-2211-2399,GSW,152.0,1,3.0,-2.0,5.0,5.0,10.0,4.0,4.0,6.0,,,3.0,,3.0,5.0,2.0,4.0,0.3,94.73684210526316,16.6,13.8,16.6,13.8,0.4,0.5,,,,,,,,,,2.0,,,2.0,1.0,,,,,,,,,,,,,,,1.0,3.0,,3.0,,,,,,,,,1.0,,1.0,,,,,,,,,0.3333333333333333,,,,,1.0,1.0,,,,1.0,,,,,,,,,,0.6666666666666666,,,,,,,0.3333333333333333,0.41408333333333336,,,,19.15,23.7,,,,1.0,,,,,,,,2.0,,,,,,,,1.0,,1.0,0.3333333333333333,,,,,,,,,,,,,,2.0,1.0,1.0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2006,2005-06,False
101113-101145-101198-2211-965,1610612744,"Ike Diogu, Monta Ellis, Will Bynum, Troy Murphy, Derek Fisher","Diogu, Ellis, Bynum, Murphy, Fisher",101113-101145-101198-2211-965,GSW,298.0,2,5.0,1.0,9.0,10.0,19.0,2.0,11.0,10.0,1.0,1.0,3.0,,1.0,3.0,,11.0,0.6875,91.81208053691275,15.88888888888889,15.5,15.88888888888889,15.5,0.125,,3.0,,1.0,3.0,,,2.0,2.0,,1.0,1.0,3.0,6.0,1.0,,,,1.0,2.0,1.0,1.0,1.0,2.0,,1.0,,5.0,,3.0,5.0,,5.0,,,,,,,,1.0,,,,3.0,0.3333333333333333,0.3333333333333333,0.5,,0.6428571428571429,,,0.14285714285714285,0.16666666666666666,0.3333333333333333,,,1.0,1.0,,,,1.0,,0.42857142857142855,0.3333333333333333,0.5,,0.2857142857142857,1.0,1.0,0.5,0.14285714285714285,,,,0.14285714285714285,,,0.5714285714285714,0.52945,,0.358,,4.983333333333333,24.5,0.3333333333333333,,,,,,1.0,,2.0,4.0,4.0,1.0,,1.0,4.0,1.0,1.0,1.0,,1.0,,,,,,,,0.36363636363636365,,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,8.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2006,2005-06,False
101113-101145-101198-2399-2554,1610612744,"Ike Diogu, Monta Ellis, Will Bynum, Mike Dunleavy, Mickael Pietrus","Diogu, Ellis, Bynum, Dunleavy, Pietrus",101113-101145-101198-2399-2554,GSW,273.0,2,5.0,-8.0,9.0,10.0,19.0,3.0,7.0,15.0,1.0,2.0,6.0,1.0,3.0,3.0,1.0,5.0,0.375,100.21978021978022,16.333333333333332,12.6,16.22222222222222,12.3,0.125,0.14285714285714285,,1.0,2.0,5.0,1.0,,,1.0,,,1.0,2.0,6.0,1.0,1.0,1.0,2.0,,,1.0,1.0,,,,,,,1.0,1.0,2.0,1.0,3.0,,2.0,2.0,,1.0,1.0,,,,,,,,,0.3333333333333333,1.0,0.2857142857142857,1.0,1.0,0.14285714285714285,0.16666666666666666,0.2,0.5,0.25,1.0,0.3333333333333333,0.2,0.3333333333333333,,1.0,,0.7142857142857143,0.4,0.5,,0.14285714285714285,,,,,,,,0.14285714285714285,1.0,,0.8571428571428571,0.5407357142857142,0.5384,,0.2857142857142857,1.3333333333333333,26.0,,1.0,,,,,,,,,4.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2006,2005-06,False
101113-101145-101198-2399-2560,1610612744,"Ike Diogu, Monta Ellis, Will Bynum, Mike Dunleavy, Zarko Cabarkapa","Diogu, Ellis, Bynum, Dunleavy, Cabarkapa",101113-101145-101198-2399-2560,GSW,277.0,1,5.0,3.0,10.0,9.0,19.0,2.0,8.0,5.0,,,4.0,,3.0,2.0,1.0,6.0,0.3333333333333333,98.77256317689532,15.9,13.11111111111111,14.3,11.88888888888889,0.08333333333333333,0.09090909090909091,,2.0,3.0,9.0,2.0,,,,,1.0,,3.0,10.0,1.0,1.0,2.0,2.0,,2.0,,1.0,1.0,1.0,1.0,,,2.0,1.0,,5.0,2.0,7.0,1.0,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,0.3,0.5,0.2727272727272727,0.5,0.5,0.09090909090909091,0.1,0.1111111111111111,,0.14285714285714285,,0.75,0.25,0.16666666666666666,,,0.14285714285714285,0.8181818181818182,0.3333333333333333,0.375,0.3333333333333333,,,,,0.09090909090909091,,,,,1.0,,0.9090909090909091,0.5846454545454546,0.5601,,0.25,1.8199999999999998,22.8,,1.0,,1.0,,,,,,,4.0,3.0,,,,,,,,1.0,,,0.09090909090909091,0.5,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2006,2005-06,False
101113-101145-101198-2399-2740,1610612744,"Ike Diogu, Monta Ellis, Will Bynum, Mike Dunleavy, Andris Biedrins","Diogu, Ellis, Bynum, Dunleavy, Biedrins",101113-101145-101198-2399-2740,GSW,485.0,4,8.0,3.0,13.0,15.0,28.0,3.0,13.0,10.0,1.0,3.0,6.0,,6.0,4.0,2.0,9.0,0.65,83.13402061855669,16.153846153846153,18.333333333333332,14.615384615384615,18.2,0.2,0.2222222222222222,4.0,2.0,1.0,1.0,,1.0,2.0,3.0,2.0,3.0,,5.0,7.0,1.0,2.0,2.0,4.0,1.0,6.0,,,3.0,3.0,,2.0,1.0,6.0,1.0,1.0,6.0,1.0,7.0,,1.0,1.0,,2.0,1.0,1.0,2.0,,,,4.0,0.6,0.6,0.7142857142857143,1.0,0.625,1.0,1.0,0.125,,,0.6666666666666666,0.5,1.0,0.8,0.3333333333333333,,1.0,1.0,,0.125,1.0,1.0,,0.375,0.6666666666666666,0.6666666666666666,1.0,0.375,0.6666666666666666,0.6666666666666666,0.5,,,1.0,0.25,0.44064375,0.3714,0.5882,0.3076923076923077,13.328571428571427,23.1,0.3076923076923077,,1.0,1.0,,,1.0,,,2.0,4.0,3.0,,,2.0,1.0,1.0,1.0,,0.75,,1.0,0.125,,,1.0,,0.15384615384615385,,,,,,,,,3.0,,,,,,,,,,,,,,,,4.0,2.0,,,1.0,0.6666666666666666,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2006,2005-06,False
101113-101145-101198-2399-384,1610612744,"Ike Diogu, Monta Ellis, Will Bynum, Mike Dunleavy, Calbert Cheaney","Diogu, Ellis, Bynum, Dunleavy, Cheaney",101113-101145-101198-2399-384,GSW,78.0,1,1.0,-4.0,1.0,2.0,3.0,,,4.0,,,,,,,,,,55.38461538461538,38.0,20.0,38.0,20.0,,,1.0,1.0,,2.0,1.0,2.0,,1.0,,,,,3.0,,,1.0,,3.0,,,1.0,,,,,,,2.0,,,2.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,0.3333333333333333,0.5,,0.6666666666666666,,,0.6666666666666666,0.5,,,,0.6666666666666666,,,,0.3333333333333333,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,0.43683333333333335,0.5717,0.43683333333333335,,2.533333333333333,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2006,2005-06,False
