EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsUnassisted2s,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,Fg2Pct,EfgPct,TsPct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPoss,LongMidRangeFGM,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyTsPct,FG3APct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceOffPoss,Corner3FGM,Corner3FGA,FG3M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted3s,ThreePtAssists,Corner3Assists,OffTwoPtRebounds,OffRebounds,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyFG2M,ShortMidRangeAssists,FTOffRebounds,LostBallSteals,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,OffFTReboundPct,ShortMidRangePctAssisted,SecondChanceFG2M,Fg2aBlocked,AtRimAssists,Technical Free Throw Trips,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimPctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,PtsPutbacks,SelfOReb,SecondChanceTurnovers,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Arc3FGM,PtsUnassisted3s,NonHeaveArc3FGM,Arc3Assists,BadPassOutOfBoundsTurnovers,BadPassTurnovers,OffShortMidRangeReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,OffThreePtRebounds,Offensive Fouls Drawn,SecondChanceFg3Pct,PenaltyFg3Pct,ShortMidRangePctBlocked,OffThreePtReboundPct,OffCorner3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,Fg3aBlocked,LostBallOutOfBoundsTurnovers,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,BlockedShortMidRange,3SecondViolations,HeaveAttempts,PenaltyCorner3FGM,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,OffArc3ReboundPct,Travels,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,Clear Path Fouls,SecondChanceAtRimPctAssisted,BlockedLongMidRange,SecondChanceCorner3PctAssisted,OffensiveGoaltends,Corner3PctBlocked,BlockedCorner3,team_id,year,season,team_vs
101128-101179-1710-1730-949,1610612758,"Francisco Garcia, Ronnie Price, Mike Bibby, Brian Skinner, Shareef Abdur-Rahim","Garcia, Price, Bibby, Skinner, Abdur-Rahim",101128-101179-1710-1730-949,SAC,298.0,1,5.0,3.0,10.0,10.0,20.0,2.0,3.0,2.0,4.0,1.0,4.0,8.0,1.0,9.0,6.0,8.0,3.0,3.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.5,0.5,0.5625,0.5,1.0,0.75,1.0,0.8571428571428571,1.0,1.0,1.0,1.0,96.64429530201342,17.3,12.5,17.3,11.3,0.375,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.125,0.375,0.4127125,0.125,0.125,8.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2006,2005-06,True
101128-101179-1710-1802-1903,1610612758,"Francisco Garcia, Ronnie Price, Mike Bibby, Brad Miller, Kenny Thomas","Garcia, Price, Bibby, Miller, Thomas",101128-101179-1710-1802-1903,SAC,219.0,1,4.0,-1.0,7.0,6.0,13.0,1.0,1.0,,1.0,2.0,2.0,4.0,3.0,7.0,8.0,2.0,1.0,1.0,1.0,3.0,3.0,,,,1.0,,1.0,2.0,5.0,2.0,,3.0,1.0,2.0,,,,7.0,0.5,0.4,0.5833333333333334,,1.0,1.0,1.0,1.0,,1.0,1.0,,85.47945205479452,16.428571428571427,17.333333333333332,16.428571428571427,17.333333333333332,0.2,1.0,1.0,0.2,,,0.4,0.4,0.44694,0.3333333333333333,0.4,11.35,5.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,0.5,0.5,0.25,0.2,0.5,0.5,1.0,0.2,0.3333333333333333,0.43693333333333334,0.2857142857142857,24.7,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2006,2005-06,True
101128-101179-1710-1802-949,1610612758,"Francisco Garcia, Ronnie Price, Mike Bibby, Brad Miller, Shareef Abdur-Rahim","Garcia, Price, Bibby, Miller, Abdur-Rahim",101128-101179-1710-1802-949,SAC,286.0,2,5.0,-7.0,8.0,9.0,17.0,,,,1.0,6.0,1.0,7.0,1.0,6.0,13.0,,1.0,1.0,,2.0,4.0,,,,1.0,,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,5.0,0.14285714285714285,0.2777777777777778,0.3,,,1.0,1.0,1.0,,1.0,1.0,,85.5944055944056,22.25,12.0,20.5,12.0,,,,0.1111111111111111,,,0.6666666666666666,0.2222222222222222,0.3945666666666667,,,15.885714285714286,3.0,1.0,1.0,,2.0,4.0,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,5.0,,,1.0,1.0,3.0,1.0,1.0,0.1,0.2222222222222222,0.16666666666666666,0.16666666666666666,1.0,0.1111111111111111,,0.38545,0.16666666666666666,23.5,0.375,9.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.25,0.4,0.3333333333333333,0.5,0.1111111111111111,1.0,1.0,1.0,0.3854,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2006,2005-06,True
101128-101179-1710-1903-2755,1610612758,"Francisco Garcia, Ronnie Price, Mike Bibby, Kenny Thomas, Kevin Martin","Garcia, Price, Bibby, Thomas, Martin",101128-101179-1710-1903-2755,SAC,17.0,1,,,,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,84.70588235294117,,15.0,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2006,2005-06,True
101128-101179-1710-1903-949,1610612758,"Francisco Garcia, Ronnie Price, Mike Bibby, Kenny Thomas, Shareef Abdur-Rahim","Garcia, Price, Bibby, Thomas, Abdur-Rahim",101128-101179-1710-1903-949,SAC,155.0,1,3.0,1.0,5.0,5.0,10.0,,,1.0,2.0,2.0,1.0,4.0,3.0,5.0,4.0,,2.0,,,2.0,3.0,1.0,,,,,,,1.0,2.0,1.0,4.0,,1.0,1.0,1.0,1.0,5.0,0.25,0.25,0.4166666666666667,,,,1.0,0.5,,,1.0,1.0,92.9032258064516,14.2,16.8,10.4,12.4,,,,0.5,0.5,0.5,0.5,,0.35675,0.2,0.2,11.875,5.0,,,,,4.0,,3.0,5.0,2.0,,1.0,1.0,,2.0,,,,5.0,5.0,1.0,1.0,0.4166666666666667,,,,,,,0.35675,1.0,,1.0,5.0,1.0,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,0.2366,,1.0,1.0,1.0,1.0,1.0,0.25,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2006,2005-06,True
101128-101179-1719-1730-722,1610612758,"Francisco Garcia, Ronnie Price, Bonzi Wells, Brian Skinner, Corliss Williamson","Garcia, Price, Wells, Skinner, Williamson",101128-101179-1719-1730-722,SAC,14.0,1,,,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.85714285714286,14.0,,14.0,,,,,,,,1.0,,0.413,,,22.4,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,0.413,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2006,2005-06,True
101128-101179-1730-1802-1903,1610612758,"Francisco Garcia, Ronnie Price, Brian Skinner, Brad Miller, Kenny Thomas","Garcia, Price, Skinner, Miller, Thomas",101128-101179-1730-1802-1903,SAC,214.0,1,4.0,3.0,9.0,8.0,17.0,2.0,4.0,1.0,3.0,2.0,3.0,9.0,1.0,7.0,4.0,4.0,,5.0,,5.0,6.0,1.0,1.0,,1.0,,1.0,,3.0,1.0,,1.0,,,1.0,1.0,1.0,5.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,1.0,,1.0,1.0,1.0,,,114.39252336448598,12.222222222222221,13.0,7.777777777777778,13.0,0.4444444444444444,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.5012222222222222,,,7.2555555555555555,1.0,,,,,1.0,,1.0,1.0,2.0,,1.0,1.0,,2.0,,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,0.31,0.14285714285714285,,0.1111111111111111,8.0,1.0,,,,1.0,,2.0,,,,1.0,1.0,,,,,,1.0,0.2,0.2,,,,,,0.1306,0.2857142857142857,,,,,2.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,0.25,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2006,2005-06,True
101128-101179-1730-1802-2755,1610612758,"Francisco Garcia, Ronnie Price, Brian Skinner, Brad Miller, Kevin Martin","Garcia, Price, Skinner, Miller, Martin",101128-101179-1730-1802-2755,SAC,126.0,1,2.0,-2.0,5.0,5.0,10.0,2.0,4.0,,1.0,,2.0,5.0,,4.0,6.0,2.0,1.0,,,1.0,1.0,1.0,,,,,,1.0,2.0,,,,,,,,,4.0,0.4,0.4,0.4,,,,1.0,0.5,,,,1.0,114.28571428571428,13.8,11.4,13.8,11.4,0.8,0.5,0.6666666666666666,0.2,,,,0.8,0.5445800000000001,,,1.4,,,,,,,,,,2.0,,1.0,1.0,,2.0,,,,,,0.5,0.5,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,0.2,0.25,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2006,2005-06,True
101128-101179-1730-1903-2078,1610612758,"Francisco Garcia, Ronnie Price, Brian Skinner, Kenny Thomas, Jason Hart","Garcia, Price, Skinner, Thomas, Hart",101128-101179-1730-1903-2078,SAC,175.0,2,3.0,5.0,6.0,5.0,11.0,3.0,4.0,,,2.0,3.0,6.0,1.0,7.0,2.0,2.0,,3.0,,3.0,6.0,,,,1.0,,1.0,,2.0,1.0,,2.0,,1.0,,,,5.0,0.5,0.5,0.5,,,0.6,,0.6,0.5,0.6666666666666666,,,90.51428571428572,9.5,23.6,9.333333333333334,19.8,0.6666666666666666,0.75,0.75,,,,0.3333333333333333,0.6666666666666666,0.5378833333333334,0.14285714285714285,0.14285714285714285,6.183333333333334,3.0,,,,,2.0,,,4.0,4.0,,2.0,2.0,,4.0,1.0,1.0,,4.0,3.0,0.6666666666666666,1.0,1.0,,,,,,,0.63945,0.5714285714285714,,0.5,3.0,2.0,,,,2.0,,2.0,,,,2.0,3.0,,,,,,0.5,0.6666666666666666,0.6666666666666666,0.5,,,,,0.591,0.2857142857142857,2.0,,1.0,,1.0,1.0,1.0,0.5,,1.0,,2.0,,,0.5,0.5,,,1.0,,,0.6666666666666666,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2006,2005-06,True
101128-101179-1730-1903-978,1610612758,"Francisco Garcia, Ronnie Price, Brian Skinner, Kenny Thomas, Peja Stojakovic","Garcia, Price, Skinner, Thomas, Stojakovic",101128-101179-1730-1903-978,SAC,160.0,1,3.0,2.0,4.0,3.0,7.0,,,1.0,1.0,1.0,2.0,2.0,2.0,6.0,4.0,2.0,,1.0,,1.0,1.0,,,,,,,,1.0,1.0,,2.0,,,,,,6.0,1.0,0.6666666666666666,0.75,,,0.25,,0.25,,0.3333333333333333,,,63.0,20.5,26.0,20.5,18.0,,,,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.40445,,,11.45,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,6.0,2.0,1.0,1.0,1.0,,2.0,,,,6.0,4.0,0.5,0.5,0.75,0.3333333333333333,1.0,1.0,,0.3333333333333333,0.3333333333333333,0.40445,1.0,26.8,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,2.0,1.0,,,,1.0,0.6666666666666666,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2006,2005-06,True
