EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,NonShootingPenaltyNonTakeFouls,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGA,SecondChanceArc3FGA,FG3A,FtPoints,SecondChanceFG3A,NonHeaveArc3FGA,OffThreePtRebounds,FTDefRebounds,LostBallSteals,LostBallOutOfBoundsTurnovers,ShootingFouls,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Defensive 3 Seconds Violations,FG3APct,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,Arc3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,2pt And 1 Free Throw Trips,SecondChanceFtPoints,PenaltyFtPoints,Fg2aBlocked,FTOffRebounds,SelfOReb,BadPassTurnovers,Blocked2s,BlockedAtRim,Blocks,FG2APctBlocked,AtRimPctBlocked,OffFTReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceTurnovers,Corner3FGA,PenaltyCorner3FGA,PenaltyFG3A,Loose Ball Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffLongMidRangeReboundPct,Corner3Frequency,PenaltyCorner3Frequency,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,FG3M,SecondChanceFG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,BlockedShortMidRange,RecoveredBlocks,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,LongMidRangePctBlocked,BlocksRecoveredPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,Corner3FGM,Corner3Assists,Offensive Fouls,ShortMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Travels,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Frequency,PenaltyArc3Accuracy,Loose Ball Fouls Drawn,3SecondViolations,OffCorner3ReboundPct,Clear Path Fouls,HeaveAttempts,StepOutOfBoundsTurnovers,PtsUnassisted3s,HeaveMakes,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,OffensiveGoaltends,SecondChanceCorner3FGM,Technical Free Throw Trips,BlockedLongMidRange,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,3pt And 1 Free Throw Trips,BlockedArc3,team_id,year,season,team_vs
101150-101183-1563-1924-2422,1610612755,"Lou Williams, Shavlik Randolph, Kevin Ollie, Lee Nailon, John Salmons","Williams, Randolph, Ollie, Nailon, Salmons",101150-101183-1563-1924-2422,PHI,254.0,1,4.0,-2.0,8.0,8.0,3.0,16.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0,8.0,10.0,1.0,1.0,2.0,8.0,4.0,4.0,1.0,1.0,2.0,8.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,2.0,3.0,1.0,1.0,0.8,1.0,0.8,1.0,0.8,1.0,0.5,0.5,1.0,0.75,1.0,1.0,1.0,90.70866141732283,14.625,17.125,14.625,16.75,0.2,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.6,0.6666666666666666,0.6666666666666666,1.0,0.2,0.43836,0.3799,0.25,12.559999999999999,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2006,2005-06,False
101150-101183-1563-1924-2839,1610612755,"Lou Williams, Shavlik Randolph, Kevin Ollie, Lee Nailon, James Thomas","Williams, Randolph, Ollie, Nailon, Thomas",101150-101183-1563-1924-2839,PHI,59.0,1,1.0,-2.0,3.0,2.0,3.0,5.0,,,,,,,,,,2.0,,,,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,,,,,3.0,,,,,,,,,0.5,,1.0,1.0,,1.0,,122.03389830508475,14.333333333333334,8.0,14.333333333333334,8.0,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2006,2005-06,False
101150-101183-1563-2214-2422,1610612755,"Lou Williams, Shavlik Randolph, Kevin Ollie, Michael Bradley, John Salmons","Williams, Randolph, Ollie, Bradley, Salmons",101150-101183-1563-2214-2422,PHI,1.0,1,,-2.0,,1.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1440.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2006,2005-06,False
101150-101183-185-2422-2738,1610612755,"Lou Williams, Shavlik Randolph, Chris Webber, John Salmons, Andre Iguodala","Williams, Randolph, Webber, Salmons, Iguodala",101150-101183-185-2422-2738,PHI,218.0,2,4.0,2.0,6.0,6.0,,12.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,8.0,8.0,6.0,,,,4.0,2.0,2.0,,1.0,1.0,4.0,,,,2.0,,,,,,,2.0,,4.0,,,0.5,0.6666666666666666,0.5,,0.5,,0.5,,,,,,,,,79.26605504587155,16.0,20.333333333333332,13.833333333333334,17.5,0.25,0.5,0.5,,0.5,0.5,0.5,0.5,0.25,0.5,0.5,1.0,0.25,0.456575,,,7.4625,,,,2.0,1.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.4684,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2006,2005-06,False
101150-101183-185-2594-2738,1610612755,"Lou Williams, Shavlik Randolph, Chris Webber, Kyle Korver, Andre Iguodala","Williams, Randolph, Webber, Korver, Iguodala",101150-101183-185-2594-2738,PHI,514.0,3,9.0,,17.0,17.0,1.0,34.0,6.0,8.0,,,2.0,5.0,8.0,13.0,17.0,17.0,1.0,2.0,2.0,10.0,5.0,5.0,4.0,,1.0,10.0,,5.0,7.0,9.0,,1.0,2.0,,2.0,,4.0,4.0,15.0,2.0,1.0,0.625,0.7142857142857143,0.6153846153846154,0.5,0.5333333333333333,0.5,0.53125,0.5,,0.625,,0.5555555555555556,0.5,,,95.25291828793775,12.588235294117647,17.647058823529413,12.176470588235293,16.294117647058822,0.5333333333333333,0.75,0.75,0.6666666666666666,,,,,0.3333333333333333,0.4,0.4,0.5,0.6666666666666666,0.5637399999999999,0.7451,0.11764705882352941,6.653846153846154,0.058823529411764705,1.0,,2.0,1.0,1.0,1.0,1.0,2.0,6.0,2.0,1.0,2.0,1.0,,1.0,0.5,0.5,0.2,0.2857142857142857,0.5,,0.5,1.0,0.7055,0.11764705882352941,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0.13333333333333333,1.0,0.5,0.5,1.0,0.6,0.13333333333333333,0.5,1.0,0.5,0.0625,0.07142857142857142,25.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2006,2005-06,False
101150-101183-2212-2422-2440,1610612755,"Lou Williams, Shavlik Randolph, Steven Hunter, John Salmons, Matt Barnes","Williams, Randolph, Hunter, Salmons, Barnes",101150-101183-2212-2422-2440,PHI,108.0,1,2.0,3.0,2.0,3.0,,5.0,1.0,1.0,,,1.0,1.0,2.0,2.0,5.0,2.0,,,,2.0,1.0,1.0,,,1.0,2.0,,1.0,1.0,1.0,,,,,,,1.0,3.0,5.0,,,0.5,0.5,1.0,,1.0,,1.25,,,0.5,,0.3333333333333333,,,,66.66666666666667,18.5,23.666666666666668,18.5,14.666666666666666,0.5,1.0,1.0,,,,,,0.5,1.0,1.0,1.0,0.5,0.513,,,9.45,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,0.5,,,,,0.5,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2006,2005-06,False
101150-101183-2212-2422-2594,1610612755,"Lou Williams, Shavlik Randolph, Steven Hunter, John Salmons, Kyle Korver","Williams, Randolph, Hunter, Salmons, Korver",101150-101183-2212-2422-2594,PHI,185.0,2,3.0,,8.0,7.0,2.0,15.0,1.0,3.0,1.0,1.0,,,2.0,4.0,6.0,6.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,,,2.0,1.0,1.0,2.0,4.0,3.0,,,2.0,3.0,,,2.0,3.0,3.0,2.0,0.5,0.5,0.5,0.5,0.4,0.5,0.42857142857142855,0.5,1.0,0.3333333333333333,1.0,0.5,,1.0,,116.75675675675676,11.5,13.285714285714286,11.375,12.571428571428571,0.6,0.3333333333333333,0.5,1.0,0.2,1.0,1.0,,,,,,0.8,0.58596,0.6051,0.5,4.025,0.25,5.0,,2.0,1.0,1.0,1.0,1.0,3.0,2.0,,1.0,2.0,,,1.0,1.0,0.75,0.5,0.3333333333333333,0.5,,1.0,1.0,0.8081,0.5,1.0,2.0,1.0,,1.0,2.0,,1.0,,,,,,,4.0,2.0,,0.2,,,,,0.5,0.2,,1.0,0.5,0.2857142857142857,0.3333333333333333,26.2,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.3333333333333333,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2006,2005-06,False
101150-101183-2212-2440-2594,1610612755,"Lou Williams, Shavlik Randolph, Steven Hunter, Matt Barnes, Kyle Korver","Williams, Randolph, Hunter, Barnes, Korver",101150-101183-2212-2440-2594,PHI,31.0,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2006,2005-06,False
101150-101183-2212-2440-2738,1610612755,"Lou Williams, Shavlik Randolph, Steven Hunter, Matt Barnes, Andre Iguodala","Williams, Randolph, Hunter, Barnes, Iguodala",101150-101183-2212-2440-2738,PHI,97.0,1,2.0,-2.0,3.0,3.0,1.0,6.0,,1.0,1.0,2.0,,,1.0,3.0,2.0,4.0,,1.0,,,,,,,,,1.0,,1.0,2.0,,,1.0,,1.0,1.0,2.0,1.0,2.0,,1.0,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,1.0,1.0,,1.0,,89.0721649484536,19.666666666666668,12.666666666666666,19.666666666666668,12.666666666666666,0.3333333333333333,,,,0.6666666666666666,0.5,0.5,,,,,,0.3333333333333333,0.4089666666666667,0.3479,,4.533333333333333,0.3333333333333333,3.0,2.0,1.0,,,,,,2.0,,1.0,1.0,,,,,,0.5,0.5,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2006,2005-06,False
101150-101183-2212-2594-2738,1610612755,"Lou Williams, Shavlik Randolph, Steven Hunter, Kyle Korver, Andre Iguodala","Williams, Randolph, Hunter, Korver, Iguodala",101150-101183-2212-2594-2738,PHI,3.0,1,,2.0,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,480.0,3.0,,3.0,,,,,,,,,,1.0,1.0,1.0,,,0.1721,0.1721,1.0,22.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2006,2005-06,False
