EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Fg2aBlocked,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,PenaltyTurnovers,Offensive Fouls,PenaltyFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,Arc3Assists,LostBallTurnovers,Arc3PctAssisted,Offensive Fouls Drawn,PenaltyFtPoints,PenaltyArc3FGA,PenaltyArc3Frequency,PenaltyArc3FGM,PenaltyArc3Accuracy,SecondChanceArc3FGA,SelfOReb,OffAtRimReboundPct,SelfORebPct,SecondChanceArc3Frequency,HeaveAttempts,2pt And 1 Free Throw Trips,ShortMidRangePctBlocked,SecondChanceFtPoints,LongMidRangePctBlocked,OffArc3ReboundPct,DefCorner3ReboundPct,Travels,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct,FTOffRebounds,SecondChanceTurnovers,Loose Ball Fouls,OffFTReboundPct,SecondChanceArc3FGM,3SecondViolations,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,Arc3PctBlocked,Clear Path Fouls,BlockedLongMidRange,Blocked3s,BlockedArc3,StepOutOfBoundsTurnovers,BlockedCorner3,OffensiveGoaltends,team_id,year,season,team_vs
101177-1752-2757-699-714,1610612759,"Fabricio Oberto, Sean Marks, Beno Udrih, Brent Barry, Michael Finley","Oberto, Marks, Udrih, Barry, Finley",101177-1752-2757-699-714,SAS,733.0,5,12.0,4.0,25.0,24.0,6.0,20.0,4.0,49.0,3.0,6.0,1.0,1.0,1.0,1.0,,2.0,8.0,,2.0,,,1.0,8.0,16.0,,3.0,2.0,18.0,14.0,2.0,3.0,,,4.0,2.0,2.0,6.0,14.0,2.0,,,1.0,7.0,,7.0,,2.0,14.0,2.0,5.0,7.0,,12.0,4.0,16.0,1.0,1.0,3.0,2.0,6.0,2.0,6.0,1.0,,2.0,,1.0,,4.0,4.0,4.0,14.0,6.0,6.0,3.0,,0.875,0.875,,,,,0.5,0.6666666666666666,1.0,0.42105263157894735,0.6666666666666666,0.6666666666666666,0.45,0.6666666666666666,0.75,0.15789473684210525,0.5,,0.7777777777777778,0.25,0.8333333333333334,0.8,0.36363636363636365,,0.3333333333333333,1.0,1.0,0.8,96.2619372442019,18.52,11.25,16.92,10.833333333333334,0.3157894736842105,0.5,0.5,0.6666666666666666,0.10526315789473684,,,0.42105263157894735,0.10526315789473684,,,,0.05263157894736842,0.3333333333333333,1.0,,,,0.3333333333333333,1.0,0.47368421052631576,0.45909999999999995,0.4577,0.54765,0.05,0.058823529411764705,0.2222222222222222,0.3333333333333333,11.1,24.099999999999998,0.24,5.0,,,5.0,2.0,,3.0,,,,0.6666666666666666,0.5,0.6666666666666666,0.75,,0.625,0.625,1.0,,1.0,,,1.0,,,,,,3.0,2.0,1.0,,,,,,0.3333333333333333,,,,1.0,,,2.0,,,,,,,0.3333333333333333,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612759,2006,2005-06,False
101177-1752-2757-699-89,1610612759,"Fabricio Oberto, Sean Marks, Beno Udrih, Brent Barry, Nick Van Exel","Oberto, Marks, Udrih, Barry, Van Exel",101177-1752-2757-699-89,SAS,500.0,2,8.0,-18.0,18.0,18.0,,10.0,2.0,36.0,2.0,4.0,1.0,1.0,,,1.0,3.0,4.0,,,,,4.0,4.0,11.0,,4.0,2.0,10.0,28.0,1.0,2.0,,,2.0,,,,6.0,2.0,,,4.0,3.0,,3.0,,2.0,6.0,1.0,,3.0,,3.0,2.0,5.0,1.0,1.0,2.0,2.0,3.0,9.0,13.0,2.0,,2.0,,1.0,,1.0,1.0,1.0,8.0,,,1.0,,0.75,0.75,,,,,0.36363636363636365,0.5,,0.26666666666666666,0.5,,0.3125,0.5,,0.26666666666666666,0.6666666666666666,,0.42857142857142855,0.14285714285714285,,0.42857142857142855,0.18181818181818182,,,0.75,,,103.67999999999999,16.333333333333332,11.444444444444445,15.777777777777779,10.833333333333334,0.26666666666666666,0.5,1.0,1.0,0.2,0.3333333333333333,0.5,0.26666666666666666,,,,,0.26666666666666666,0.5,1.0,,,,,,0.5333333333333333,0.49124666666666666,0.329,,0.0625,0.08333333333333333,0.2,,10.754545454545454,25.0,,1.0,3.0,,1.0,1.0,,,,0.2727272727272727,0.5,0.25,,,,,0.25,0.25,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,0.3333333333333333,,,0.25,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612759,2006,2005-06,False
101177-1752-699-714-89,1610612759,"Fabricio Oberto, Sean Marks, Brent Barry, Michael Finley, Nick Van Exel","Oberto, Marks, Barry, Finley, Van Exel",101177-1752-699-714-89,SAS,70.0,1,1.0,3.0,2.0,3.0,2.0,3.0,,5.0,,,,,,,,,1.0,,,,,,1.0,1.0,,,1.0,3.0,,,,,,,1.0,1.0,3.0,,2.0,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,,2.0,,1.0,,1.0,1.0,2.0,3.0,3.0,2.0,,,,,,,,,1.0,,1.0,1.0,,1.0,0.75,,0.75,,,,1.0,,,1.0,,,,,,,102.85714285714285,21.0,9.333333333333334,21.0,9.333333333333334,,,,,,,,1.0,,,,,,,,,,,,,,0.3956,,0.3956,0.5,0.5,,1.0,21.7,,1.0,1.0,,,,,,1.0,,,,,,1.0,0.5,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1610612759,2006,2005-06,False
101177-1938-2757-699-714,1610612759,"Fabricio Oberto, Manu Ginobili, Beno Udrih, Brent Barry, Michael Finley","Oberto, Ginobili, Udrih, Barry, Finley",101177-1938-2757-699-714,SAS,284.0,1,5.0,7.0,8.0,9.0,,6.0,2.0,17.0,3.0,5.0,2.0,2.0,,,,,1.0,,,,,1.0,4.0,6.0,1.0,1.0,2.0,13.0,6.0,2.0,2.0,,,4.0,,,,2.0,6.0,3.0,4.0,1.0,1.0,1.0,2.0,,1.0,5.0,2.0,,2.0,1.0,3.0,2.0,5.0,2.0,2.0,1.0,1.0,2.0,,1.0,2.0,,2.0,,1.0,,,,,9.0,,,1.0,,0.25,0.5,1.0,1.0,,1.0,0.6666666666666666,1.0,,0.7857142857142857,1.0,,0.8125,1.0,,0.14285714285714285,0.5,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,86.19718309859155,17.0,16.444444444444443,17.0,16.444444444444443,0.7142857142857143,0.6,0.6,0.3333333333333333,,,,0.14285714285714285,,,,,0.14285714285714285,1.0,1.0,,,,,,0.8571428571428571,0.49697142857142856,0.51645,,0.125,0.14285714285714285,0.3076923076923077,,2.466666666666667,24.7,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,1.0,,,,1.0,,,,,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1610612759,2006,2005-06,False
101177-1938-699-714-89,1610612759,"Fabricio Oberto, Manu Ginobili, Brent Barry, Michael Finley, Nick Van Exel","Oberto, Ginobili, Barry, Finley, Van Exel",101177-1938-699-714-89,SAS,198.0,2,3.0,-11.0,5.0,7.0,,,2.0,12.0,1.0,1.0,1.0,1.0,,,,1.0,2.0,,,,,2.0,1.0,4.0,,2.0,,2.0,13.0,1.0,1.0,,1.0,2.0,,,,2.0,,,,2.0,1.0,,1.0,,1.0,2.0,1.0,,,1.0,1.0,2.0,3.0,,,1.0,1.0,1.0,3.0,3.0,,,,,,,,,,,,,,,1.0,1.0,,,,,0.25,1.0,,0.16666666666666666,0.5,,0.16666666666666666,0.5,,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,0.4,,0.5,,,,87.27272727272728,20.2,13.857142857142858,18.4,10.714285714285714,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,,,0.3333333333333333,,,,,0.3333333333333333,0.5,1.0,,,,,,0.5,0.48479999999999995,0.5971,,,,1.0,,10.65,24.85,,,,,,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.2,0.5,,,,,,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612759,2006,2005-06,False
109-1477-1495-1938-2225,1610612759,"Robert Horry, Bruce Bowen, Tim Duncan, Manu Ginobili, Tony Parker","Horry, Bowen, Duncan, Ginobili, Parker",109-1477-1495-1938-2225,SAS,5769.0,33,96.0,31.0,186.0,184.0,98.0,81.0,15.0,370.0,40.0,56.0,5.0,9.0,17.0,25.0,13.0,39.0,25.0,8.0,18.0,2.0,3.0,12.0,58.0,120.0,14.0,30.0,61.0,219.0,188.0,6.0,12.0,3.0,4.0,23.0,20.0,53.0,111.0,32.0,84.0,36.0,10.0,12.0,16.0,12.0,28.0,8.0,12.0,68.0,17.0,13.0,47.0,3.0,63.0,21.0,84.0,22.0,16.0,15.0,10.0,27.0,16.0,33.0,59.0,3.0,74.0,4.0,24.0,15.0,9.0,7.0,9.0,196.0,111.0,98.0,3.0,14.0,0.27586206896551724,0.3018867924528302,0.8571428571428571,0.4666666666666667,0.75,0.4666666666666667,0.48333333333333334,0.5,0.37735849056603776,0.5266666666666666,0.65625,0.4357142857142857,0.5994475138121547,0.6388888888888888,0.5670103092783505,0.2,0.5555555555555556,0.75,0.7014925373134329,0.2786885245901639,0.8125,0.7228915662650602,0.26666666666666666,0.19230769230769232,0.3157894736842105,0.6521739130434783,0.7272727272727273,0.8461538461538461,92.3556942277691,16.446236559139784,14.728260869565217,15.833333333333334,14.179347826086957,0.37333333333333335,0.7142857142857143,0.7843137254901961,0.3,0.26,0.3333333333333333,0.35135135135135137,0.16666666666666666,0.12,0.4444444444444444,0.4444444444444444,1.0,0.08,0.5625,0.5555555555555556,0.1875,0.6666666666666666,1.0,0.35714285714285715,0.68,0.5733333333333334,0.48955000000000004,0.5632071428571429,0.4844192857142858,0.14457831325301204,0.17647058823529413,0.1050228310502283,0.5068493150684932,6.701666666666667,24.303333333333335,0.5268817204301075,5.0,9.0,1.0,3.0,3.0,2.0,6.0,,0.075,0.08928571428571429,0.21428571428571427,0.3,0.7272727272727273,0.6666666666666666,0.07692307692307693,0.2,0.21739130434782608,0.6,3.0,10.0,6.0,7.0,17.0,6.0,6.0,,6.0,,12.0,15.0,3.0,0.4117647058823529,,,0.5,0.5,0.14285714285714285,0.3,0.5,4.0,5.0,0.6666666666666666,2.0,50.0,7.0,0.1,4.0,0.5714285714285714,1.0,1.0,0.375,0.015151515151515152,0.0625,,8.0,0.05128205128205128,2.0,0.08,,0.6666666666666666,2.0,,,,1.0,2.0,4.0,0.16666666666666666,1.0,,1.0,1.0,,,,,,,,2.0,,,1610612759,2006,2005-06,False
109-1477-1495-1938-2757,1610612759,"Robert Horry, Bruce Bowen, Tim Duncan, Manu Ginobili, Beno Udrih","Horry, Bowen, Duncan, Ginobili, Udrih",109-1477-1495-1938-2757,SAS,315.0,3,5.0,2.0,9.0,8.0,1.0,8.0,1.0,17.0,2.0,2.0,1.0,1.0,,,1.0,2.0,3.0,,,,,,4.0,7.0,,,1.0,9.0,7.0,1.0,1.0,,,2.0,,,,4.0,4.0,,,,2.0,,2.0,,1.0,4.0,1.0,1.0,3.0,1.0,5.0,1.0,6.0,,,1.0,1.0,1.0,1.0,3.0,2.0,,2.0,,1.0,,2.0,1.0,2.0,7.0,,1.0,1.0,,0.5,0.5,,,,,0.5714285714285714,1.0,,0.5714285714285714,1.0,,0.5625,1.0,,,1.0,1.0,0.75,0.3333333333333333,1.0,0.8,0.3333333333333333,,0.5,1.0,,,77.71428571428571,18.444444444444443,18.625,17.11111111111111,18.625,0.2857142857142857,1.0,1.0,0.5,0.2857142857142857,0.5,0.5,0.42857142857142855,,,,,,1.0,1.0,,,,,,0.2857142857142857,0.4577428571428572,0.555,,0.125,0.125,0.2222222222222222,,9.071428571428571,,0.1111111111111111,1.0,,,1.0,,1.0,2.0,,,,,,0.6666666666666666,1.0,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1610612759,2006,2005-06,False
109-1477-1495-1938-699,1610612759,"Robert Horry, Bruce Bowen, Tim Duncan, Manu Ginobili, Brent Barry","Horry, Bowen, Duncan, Ginobili, Barry",109-1477-1495-1938-699,SAS,335.0,4,6.0,-3.0,10.0,7.0,5.0,3.0,,17.0,1.0,3.0,,,1.0,1.0,,,2.0,,1.0,,,2.0,1.0,5.0,1.0,3.0,,5.0,8.0,,,,,,1.0,2.0,5.0,2.0,,3.0,,2.0,1.0,1.0,2.0,,1.0,5.0,,,2.0,,2.0,,2.0,,,1.0,1.0,2.0,,4.0,3.0,,,,,,,,,5.0,5.0,5.0,2.0,,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.2,,0.5,0.3125,,0.5,0.3125,,0.5,0.375,0.5,,1.0,,,0.6666666666666666,,,,1.0,1.0,,73.07462686567165,20.2,19.0,20.2,19.0,0.375,0.3333333333333333,1.0,1.0,,,,0.25,0.125,,,,0.25,,,,,,0.2,1.0,0.75,0.4598625,,0.44551999999999997,,,,1.0,7.0200000000000005,25.833333333333332,0.5,,2.0,,,,,,,0.4,0.6666666666666666,,,,,,,,,,1.0,1.0,1.0,3.0,,1.0,,,,1.0,,1.0,0.3333333333333333,,,0.5,0.5,0.2,,0.5,1.0,,1.0,2.0,,2.0,0.4,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2006,2005-06,False
109-1477-1495-1938-714,1610612759,"Robert Horry, Bruce Bowen, Tim Duncan, Manu Ginobili, Michael Finley","Horry, Bowen, Duncan, Ginobili, Finley",109-1477-1495-1938-714,SAS,,1,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2006,2005-06,False
109-1477-1495-1938-89,1610612759,"Robert Horry, Bruce Bowen, Tim Duncan, Manu Ginobili, Nick Van Exel","Horry, Bowen, Duncan, Ginobili, Van Exel",109-1477-1495-1938-89,SAS,1338.0,14,22.0,8.0,38.0,38.0,11.0,10.0,9.0,76.0,8.0,15.0,2.0,5.0,2.0,3.0,3.0,8.0,7.0,1.0,2.0,1.0,1.0,10.0,14.0,30.0,5.0,12.0,5.0,48.0,40.0,3.0,7.0,1.0,2.0,10.0,3.0,6.0,11.0,14.0,14.0,12.0,2.0,10.0,7.0,4.0,11.0,1.0,3.0,26.0,8.0,4.0,8.0,,12.0,9.0,21.0,2.0,2.0,,,2.0,4.0,10.0,14.0,1.0,8.0,,5.0,,,,,38.0,11.0,11.0,1.0,,0.5,0.5384615384615384,0.8,0.4166666666666667,0.5,0.4166666666666667,0.4666666666666667,0.42857142857142855,0.5,0.5119047619047619,0.5,0.45,0.5333333333333333,0.5,0.4583333333333333,0.2857142857142857,,,0.8,0.5,0.6666666666666666,0.75,0.42857142857142855,0.4,0.5,0.6666666666666666,1.0,1.0,81.79372197309416,17.657894736842106,17.55263157894737,16.342105263157894,16.36842105263158,0.35714285714285715,0.5333333333333333,0.5333333333333333,0.375,0.19047619047619047,0.375,0.375,0.16666666666666666,0.047619047619047616,0.5,0.5,1.0,0.23809523809523808,0.5555555555555556,0.4,0.1111111111111111,1.0,1.0,0.3,0.6666666666666666,0.6428571428571429,0.4620642857142857,0.47384375,0.44737,0.1111111111111111,0.15151515151515152,0.20833333333333334,0.22916666666666666,7.1,25.366666666666664,0.2894736842105263,3.0,,3.0,1.0,1.0,,,,,,0.2,,,,1.0,0.42857142857142855,0.42857142857142855,0.3333333333333333,,1.0,4.0,1.0,4.0,3.0,4.0,,,,2.0,,1.0,0.25,,,0.4,0.4,0.1,,0.4,3.0,,0.75,1.0,2.0,3.0,0.3,1.0,0.3333333333333333,1.0,1.0,0.5714285714285714,0.047619047619047616,0.1111111111111111,,2.0,,1.0,,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,1610612759,2006,2005-06,False
109-1477-1495-2225-2684,1610612759,"Robert Horry, Bruce Bowen, Tim Duncan, Tony Parker, Melvin Sanders","Horry, Bowen, Duncan, Parker, Sanders",109-1477-1495-2225-2684,SAS,282.0,3,5.0,-6.0,7.0,8.0,,2.0,1.0,15.0,1.0,1.0,1.0,1.0,,,,3.0,3.0,,,,,,2.0,7.0,,,1.0,5.0,11.0,1.0,2.0,,,2.0,,,,4.0,,,,,2.0,,2.0,,1.0,4.0,2.0,,3.0,1.0,4.0,2.0,6.0,,,,,1.0,3.0,4.0,2.0,,2.0,,1.0,,1.0,1.0,1.0,3.0,,,,,1.0,1.0,,,,,0.2857142857142857,0.5,,0.2857142857142857,0.5,,0.3125,0.5,,,,1.0,0.75,0.4,,0.75,0.4,,1.0,1.0,,,76.59574468085106,20.0,17.75,14.714285714285714,12.75,0.14285714285714285,1.0,1.0,1.0,0.42857142857142855,,,0.42857142857142855,,,,,,0.5,1.0,,,,,,0.14285714285714285,0.41747142857142855,0.4961,,0.125,0.125,0.4,,10.357142857142858,,,1.0,,,1.0,,,1.0,,,,,,1.0,1.0,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612759,2006,2005-06,False
109-1477-1495-2225-2757,1610612759,"Robert Horry, Bruce Bowen, Tim Duncan, Tony Parker, Beno Udrih","Horry, Bowen, Duncan, Parker, Udrih",109-1477-1495-2225-2757,SAS,221.0,2,4.0,3.0,7.0,8.0,7.0,7.0,,15.0,2.0,2.0,,,2.0,2.0,1.0,2.0,,2.0,2.0,,,,3.0,4.0,2.0,2.0,2.0,14.0,11.0,,,,,,3.0,4.0,14.0,,6.0,6.0,,,,2.0,2.0,2.0,,6.0,,1.0,1.0,,2.0,,2.0,,,,,,2.0,4.0,2.0,,3.0,,1.0,1.0,,,,14.0,14.0,7.0,2.0,1.0,,,1.0,1.0,,1.0,0.75,,0.75,1.0,,1.0,1.0,,1.0,0.3333333333333333,,,1.0,,1.0,1.0,,,,,,1.0,97.73755656108598,16.0,13.625,16.0,13.625,0.3333333333333333,1.0,1.0,,0.3333333333333333,0.5,0.5,,0.3333333333333333,1.0,1.0,1.0,,,,,,,0.3333333333333333,1.0,0.6666666666666666,0.506275,,0.506275,0.16666666666666666,0.25,,1.0,3.825,23.8,1.0,,,,,,,,,,,,,1.0,,,,,,2.0,2.0,,2.0,2.0,,,,,,,,,1.0,,,,,0.3333333333333333,1.0,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2006,2005-06,False
109-1477-1495-2225-699,1610612759,"Robert Horry, Bruce Bowen, Tim Duncan, Tony Parker, Brent Barry","Horry, Bowen, Duncan, Parker, Barry",109-1477-1495-2225-699,SAS,2099.0,18,35.0,-19.0,62.0,65.0,20.0,21.0,8.0,127.0,9.0,17.0,2.0,3.0,2.0,6.0,5.0,11.0,14.0,3.0,7.0,,1.0,9.0,17.0,42.0,5.0,16.0,6.0,55.0,74.0,4.0,6.0,,2.0,9.0,3.0,12.0,12.0,14.0,20.0,15.0,6.0,9.0,7.0,5.0,12.0,3.0,3.0,29.0,10.0,4.0,15.0,2.0,21.0,13.0,34.0,4.0,3.0,8.0,7.0,12.0,11.0,20.0,10.0,2.0,9.0,,5.0,,1.0,,1.0,46.0,12.0,20.0,2.0,,0.4117647058823529,0.5,1.0,0.3125,,0.3125,0.40476190476190477,0.6666666666666666,0.25,0.4224137931034483,0.5,0.35294117647058826,0.4435483870967742,0.5625,0.35294117647058826,0.27586206896551724,0.6666666666666666,1.0,0.625,0.4,0.8,0.6551724137931034,0.3333333333333333,0.5,0.2727272727272727,0.6,0.5,1.0,87.12720343020486,17.193548387096776,15.892307692307693,16.629032258064516,15.153846153846153,0.29310344827586204,0.5294117647058824,0.6923076923076923,0.3333333333333333,0.1896551724137931,0.45454545454545453,0.5,0.2413793103448276,0.1206896551724138,0.42857142857142855,0.42857142857142855,1.0,0.15517241379310345,0.375,0.6666666666666666,0.125,,,0.35294117647058826,0.3333333333333333,0.5689655172413793,0.4696543103448276,0.548075,0.46076176470588237,0.08064516129032258,0.10869565217391304,0.16363636363636364,0.21818181818181817,8.466666666666667,24.44375,0.3225806451612903,3.0,5.0,2.0,2.0,2.0,1.0,1.0,,0.11904761904761904,0.23529411764705882,0.18181818181818182,0.25,0.7,1.0,0.4,0.21428571428571427,0.21428571428571427,0.6666666666666666,1.0,2.0,2.0,2.0,5.0,,2.0,,1.0,1.0,4.0,5.0,,0.4,,,0.2222222222222222,0.2222222222222222,0.11764705882352941,0.5,0.2222222222222222,2.0,1.0,1.0,3.0,,3.0,0.17647058823529413,1.0,0.3333333333333333,1.0,3.0,0.5,0.0967741935483871,0.125,,1.0,0.09090909090909091,1.0,,0.14285714285714285,0.5,,,,,1.0,2.0,,0.3333333333333333,,1.0,,,1.0,,,,,,,,,,1610612759,2006,2005-06,False
