EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,OpponentPoints,PtsUnassisted2s,ShortMidRangeAssists,LongMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,Turnovers,Loose Ball Fouls,LiveBallTurnoverPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,PenaltyFG3M,PtsAssisted3s,ThreePtAssists,Corner3Assists,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,FTDefRebounds,BadPassSteals,DeadBallTurnovers,PenaltyTurnovers,ShootingFouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,DefFTReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Arc3FGM,NonHeaveArc3FGM,Arc3Assists,DefShortMidRangeReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,OffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Technical Free Throw Trips,SecondChanceFtPoints,OffAtRimReboundPct,OffLongMidRangeReboundPct,BlockedShortMidRange,ShortMidRangePctBlocked,SecondChanceCorner3FGA,OffCorner3ReboundPct,SecondChanceCorner3Frequency,3SecondViolations,Travels,Offensive Fouls,Loose Ball Fouls Drawn,StepOutOfBoundsTurnovers,DefCorner3ReboundPct,HeaveAttempts,SecondChanceAtRimPctAssisted,Defensive 3 Seconds Violations,LostBallOutOfBoundsTurnovers,PtsUnassisted3s,BlockedLongMidRange,DefensiveGoaltends,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,OffensiveGoaltends,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveMakes,3pt And 1 Free Throw Trips,Clear Path Fouls,team_id,year,season,team_vs
101130-101230-1630-2248-2557,1610612760,"Johan Petro, Noel Felix, Mikki Moore, Earl Watson, Luke Ridnour","Petro, Felix, Moore, Watson, Ridnour",101130-101230-1630-2248-2557,SEA,155.0,1,3.0,3.0,4.0,5.0,4.0,1.0,9.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,4.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.25,0.25,0.3,0.3,0.25,0.6666666666666666,1.0,0.75,1.0,1.0,83.61290322580645,11.25,22.0,11.25,18.8,0.5,0.5,0.5,1.0,0.25,0.25,0.5,0.5,0.25,0.75,0.468925,0.468925,1.0,4.533333333333333,25.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2006,2005-06,True
101130-101230-1630-2248-951,1610612760,"Johan Petro, Noel Felix, Mikki Moore, Earl Watson, Ray Allen","Petro, Felix, Moore, Watson, Allen",101130-101230-1630-2248-951,SEA,227.0,1,4.0,-2.0,7.0,7.0,,4.0,14.0,1.0,1.0,,,2.0,,,3.0,6.0,,,6.0,,,,,,4.0,,2.0,2.0,,4.0,1.0,,1.0,1.0,1.0,1.0,3.0,,,,,6.0,,,,0.6666666666666666,0.6666666666666666,0.5,,0.5,,0.5,,,,1.0,0.3333333333333333,,1.0,88.81057268722468,13.428571428571429,19.0,13.428571428571429,14.142857142857142,0.16666666666666666,1.0,1.0,,0.3333333333333333,,,,,0.16666666666666666,0.46846666666666664,,,13.25,,,1.0,1.0,3.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2006,2005-06,True
101130-101230-1630-2366-2557,1610612760,"Johan Petro, Noel Felix, Mikki Moore, Mike Wilks, Luke Ridnour","Petro, Felix, Moore, Wilks, Ridnour",101130-101230-1630-2366-2557,SEA,69.0,1,1.0,-1.0,3.0,2.0,3.0,2.0,5.0,,,,,,,,,1.0,1.0,,3.0,,1.0,1.0,,3.0,,,,1.0,,3.0,,,,,,,,,,,,3.0,3.0,3.0,,,,,,0.75,0.75,0.75,0.75,0.5,,,,,,104.34782608695653,17.333333333333332,8.5,17.333333333333332,8.5,,,,,,,,,,0.5,0.400725,0.400725,1.0,20.5,23.3,1.0,,,1.0,4.0,,,,,,,,,,,,0.5,,,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2006,2005-06,True
101130-101230-1630-2366-2863,1610612760,"Johan Petro, Noel Felix, Mikki Moore, Mike Wilks, Damien Wilkins","Petro, Felix, Moore, Wilks, Wilkins",101130-101230-1630-2366-2863,SEA,199.0,1,3.0,-3.0,5.0,5.0,4.0,5.0,10.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,,,1.0,1.0,1.0,,2.0,2.0,,1.0,,3.0,3.0,4.0,,1.0,1.0,0.5,1.0,0.3333333333333333,0.5,0.5,0.75,0.3333333333333333,,,,,,72.36180904522612,17.0,22.8,17.0,15.8,0.3333333333333333,1.0,1.0,1.0,,0.3333333333333333,0.5,1.0,0.5,0.6666666666666666,0.42264999999999997,0.451975,1.0,10.5,25.3,0.8,,,1.0,6.0,,,,1.0,1.0,2.0,,0.5,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2006,2005-06,True
101130-101230-2248-2366-2404,1610612760,"Johan Petro, Noel Felix, Earl Watson, Mike Wilks, Chris Wilcox","Petro, Felix, Watson, Wilks, Wilcox",101130-101230-2248-2366-2404,SEA,145.0,1,2.0,3.0,5.0,5.0,,4.0,10.0,,,,,1.0,2.0,,1.0,1.0,2.0,2.0,7.0,,,,,,2.0,2.0,1.0,2.0,,5.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,3.0,,7.0,,,,1.0,1.0,1.0,,0.8333333333333334,,0.875,,0.6666666666666666,1.0,,1.0,,,99.3103448275862,13.2,15.8,13.2,15.8,,,,,0.3333333333333333,0.6666666666666666,,,,0.6666666666666666,0.51645,,,5.5,24.6,,1.0,,,4.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,3.0,1.0,,1.0,0.5,,0.5,,,,,,,,,,,1.0,1.0,2.0,,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2006,2005-06,True
101130-101230-2248-2366-2863,1610612760,"Johan Petro, Noel Felix, Earl Watson, Mike Wilks, Damien Wilkins","Petro, Felix, Watson, Wilks, Wilkins",101130-101230-2248-2366-2863,SEA,434.0,1,7.0,12.0,14.0,13.0,7.0,10.0,27.0,2.0,3.0,,,1.0,2.0,2.0,4.0,8.0,2.0,5.0,16.0,1.0,2.0,2.0,2.0,7.0,6.0,2.0,3.0,4.0,1.0,9.0,,4.0,5.0,8.0,2.0,,2.0,5.0,1.0,6.0,1.0,14.0,7.0,7.0,1.0,0.75,1.0,0.5,0.5,0.55,0.625,0.6153846153846154,0.7,0.2,0.8,,0.8,1.0,,89.5852534562212,16.0,16.153846153846153,14.928571428571429,15.923076923076923,0.3,0.6666666666666666,1.0,0.5,0.1,0.2,,,0.5,0.5,0.42633,0.38375,0.4375,11.375,25.4,0.5,,2.0,4.0,4.0,2.0,,2.0,3.0,2.0,4.0,,0.75,,,,0.4,0.5,0.5,1.0,,,,,1.0,1.0,3.0,1.0,,1.0,0.5,0.5,0.5,,,,,,,1.0,2.0,1.0,3.0,2.0,,2.0,1.0,0.16666666666666666,0.2,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,0.3333333333333333,1.0,0.25,1.0,0.4,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.5,0.544,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2006,2005-06,True
101130-101230-2366-2555-2557,1610612760,"Johan Petro, Noel Felix, Mike Wilks, Nick Collison, Luke Ridnour","Petro, Felix, Wilks, Collison, Ridnour",101130-101230-2366-2555-2557,SEA,38.0,1,1.0,-1.0,3.0,3.0,3.0,3.0,6.0,,,,,,4.0,4.0,,1.0,4.0,,3.0,,1.0,4.0,,3.0,,4.0,,1.0,,3.0,,,,1.0,1.0,,1.0,,,,,,3.0,3.0,,,,,,0.3,0.3,0.3,0.3,0.8,,,,,,227.3684210526316,9.0,3.6666666666666665,8.666666666666666,3.6666666666666665,,,,,,0.8,,,0.8,0.8,0.33823,0.33823,1.0,17.4,28.1,1.0,,,1.0,4.0,,,,,,,,,,,,0.2,,,,,,,,1.0,1.0,3.0,1.0,,1.0,0.25,0.25,0.25,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,0.25,0.25,1.0,0.25,1.0,,,1.0,,,3.0,,1.0,1.0,,,1.0,,,,,,,,,,1.5,1.5,1.0,,,,0.5,0.3333333333333333,,0.5,,,,,,0.25,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2006,2005-06,True
101130-101230-2366-2863-951,1610612760,"Johan Petro, Noel Felix, Mike Wilks, Damien Wilkins, Ray Allen","Petro, Felix, Wilks, Wilkins, Allen",101130-101230-2366-2863-951,SEA,22.0,1,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,65.45454545454545,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2006,2005-06,True
101130-101230-2404-2557-951,1610612760,"Johan Petro, Noel Felix, Chris Wilcox, Luke Ridnour, Ray Allen","Petro, Felix, Wilcox, Ridnour, Allen",101130-101230-2404-2557-951,SEA,137.0,1,2.0,4.0,6.0,6.0,6.0,,12.0,3.0,3.0,3.0,3.0,,,,4.0,4.0,,2.0,10.0,4.0,4.0,,2.0,10.0,8.0,,4.0,4.0,3.0,8.0,1.0,1.0,2.0,2.0,1.0,1.0,,1.0,,2.0,,10.0,10.0,6.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.125,1.125,,1.0,1.0,1.0,1.0,1.0,126.13138686131387,10.5,12.333333333333334,10.5,12.333333333333334,0.75,1.0,1.0,1.0,,,0.75,1.0,,0.75,0.674575,0.674575,1.0,5.15,,1.0,,1.0,1.0,6.0,,,1.0,2.0,1.0,2.0,,1.0,,,,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,1.0,,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2006,2005-06,True
101130-1594-1630-1740-2863,1610612760,"Johan Petro, Rick Brunson, Mikki Moore, Rashard Lewis, Damien Wilkins","Petro, Brunson, Moore, Lewis, Wilkins",101130-1594-1630-1740-2863,SEA,43.0,1,1.0,2.0,2.0,2.0,2.0,2.0,4.0,,,,,2.0,,,1.0,2.0,,,2.0,1.0,2.0,,,2.0,2.0,,1.0,1.0,,2.0,,1.0,1.0,1.0,,,,,,,,2.0,2.0,2.0,,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,,1.0,,1.0,,,133.95348837209303,8.0,13.5,8.0,13.5,,,,,1.0,,,,,,0.39375,0.39375,1.0,9.4,,1.0,1.0,,,,,1.0,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2006,2005-06,True
