EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Assists,DefensiveGoaltends,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Technical Free Throw Trips,AtRimPctBlocked,BadPassOutOfBoundsTurnovers,ShortMidRangePctBlocked,PtsUnassisted3s,FTOffRebounds,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,BlockedShortMidRange,OffensiveGoaltends,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,HeaveAttempts,StepOutOfBoundsTurnovers,Clear Path Fouls,3pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,3SecondViolations,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,team_id,year,season,team_vs
101106-2072-2294-2429-389,1610612749,"Andrew Bogut, Michael Redd, Charlie Bell, Dan Gadzuric, Toni Kukoc","Bogut, Redd, Bell, Gadzuric, Kukoc",101106-2072-2294-2429-389,MIL,137.0,1,2.0,-2.0,4.0,4.0,,4.0,1.0,8.0,,,,,,,1.0,1.0,,2.0,,,2.0,,,,,1.0,3.0,,2.0,,2.0,4.0,1.0,1.0,,,,2.0,,,,,,,2.0,,,,2.0,,,1.0,,1.0,,,1.0,,2.0,,1.0,,1.0,,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,0.3333333333333333,1.0,,0.2,1.0,,0.2,1.0,,0.4,,,,,0.5,0.5,,,0.5,0.25,,,0.5,,,0.5,,,,,,84.08759124087592,,22.25,12.0,20.0,11.75,,,,,0.2,1.0,1.0,1.0,0.4,,,,,0.4,,,,,,,,,,,,,,0.4,,0.43185,0.3634,,,,1.0,,12.366666666666667,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2006,2005-06,True
101106-2072-2294-2551-2590,1610612749,"Andrew Bogut, Michael Redd, Charlie Bell, T.J. Ford, Mo Williams","Bogut, Redd, Bell, Ford, Williams",101106-2072-2294-2551-2590,MIL,151.0,2,3.0,3.0,4.0,4.0,3.0,4.0,1.0,8.0,,1.0,,,,,,1.0,,,,1.0,2.0,,,,1.0,,2.0,1.0,2.0,2.0,5.0,2.0,,,,,,,,1.0,,1.0,2.0,2.0,,,3.0,,2.0,1.0,,,1.0,1.0,1.0,,,,3.0,1.0,1.0,2.0,1.0,,3.0,2.0,5.0,,,,,,,,,,,,,,,,,1.0,,,2.0,,1.0,,,,,,,,5.0,2.0,3.0,,,,,1.0,0.5,,,0.5,,,,0.375,,,0.5,,0.3333333333333333,0.5,,,,,1.0,0.5,1.0,1.0,1.0,0.6666666666666666,1.0,,,1.0,,1.0,,,1.0,1.0,,76.29139072847683,,21.5,16.25,20.5,16.25,0.25,,,,0.25,,,,,,,,,0.5,0.5,0.5,1.0,,,,,,,,,0.5,,0.75,0.5,0.4417,,0.38165,0.2,0.3333333333333333,,0.4,4.05,25.8,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2006,2005-06,True
101106-2072-2294-2551-389,1610612749,"Andrew Bogut, Michael Redd, Charlie Bell, T.J. Ford, Toni Kukoc","Bogut, Redd, Bell, Ford, Kukoc",101106-2072-2294-2551-389,MIL,402.0,4,7.0,-11.0,15.0,15.0,13.0,9.0,3.0,30.0,3.0,6.0,1.0,3.0,3.0,6.0,,1.0,,1.0,,,1.0,,,,1.0,3.0,8.0,,1.0,3.0,9.0,20.0,1.0,4.0,,,,2.0,3.0,8.0,,1.0,3.0,9.0,4.0,2.0,,2.0,1.0,,1.0,2.0,,2.0,,2.0,,,4.0,,3.0,2.0,2.0,,4.0,3.0,7.0,1.0,,,,2.0,1.0,5.0,1.0,3.0,7.0,,6.0,3.0,4.0,,,4.0,,1.0,5.0,1.0,2.0,1.0,,,,,,,7.0,9.0,13.0,1.0,1.0,0.6666666666666666,1.0,,,,,,0.375,0.25,0.375,0.3333333333333333,0.25,0.3333333333333333,0.4090909090909091,0.25,0.45,0.1111111111111111,0.125,,0.2857142857142857,,1.0,0.6,1.0,,1.0,0.6,0.3333333333333333,1.0,1.0,,,,1.0,1.0,1.0,,0.25,107.46268656716417,,15.933333333333334,10.866666666666667,15.066666666666666,10.866666666666667,0.6666666666666666,0.5,0.5,0.6666666666666666,0.1111111111111111,,,,0.1111111111111111,,,,,0.1111111111111111,,,,0.75,0.3333333333333333,,,,,0.6666666666666666,0.5,0.1111111111111111,,0.7777777777777778,,0.5015111111111111,0.5294,0.5015111111111111,0.2,0.2222222222222222,0.2222222222222222,1.0,3.4,26.7,0.8666666666666667,,,,,,,1.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,1610612749,2006,2005-06,True
101106-2072-2294-2551-693,1610612749,"Andrew Bogut, Michael Redd, Charlie Bell, T.J. Ford, Joe Smith","Bogut, Redd, Bell, Ford, Smith",101106-2072-2294-2551-693,MIL,212.0,5,4.0,-3.0,10.0,9.0,8.0,3.0,1.0,19.0,,,,,,,1.0,2.0,1.0,3.0,1.0,,1.0,,,,1.0,2.0,5.0,,2.0,4.0,8.0,11.0,,1.0,,,,,2.0,4.0,,2.0,4.0,8.0,2.0,2.0,,,,,,1.0,,1.0,,,,1.0,2.0,,1.0,3.0,1.0,1.0,5.0,1.0,6.0,,,,,,,1.0,,,1.0,,,2.0,2.0,,,3.0,,,6.0,,,3.0,1.0,1.0,,1.0,1.0,,8.0,8.0,8.0,,3.0,0.5,0.5,,,,,,0.4,,0.5,0.2857142857142857,,0.3333333333333333,0.4,,0.4444444444444444,0.2857142857142857,,,,1.0,0.3333333333333333,0.3333333333333333,0.75,,0.5714285714285714,0.25,,,0.5,,,0.5,,,0.75,,,129.0566037735849,1.0,12.9,9.222222222222221,12.5,9.0,,,,,0.2857142857142857,0.5,0.5,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,0.14285714285714285,,,,,,,,,,,,0.16666666666666666,,0.2857142857142857,,0.37605,0.2824,0.37336,,,,1.0,13.5,31.75,0.8,,,,,1.0,,,,,,,,,0.16666666666666666,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,1610612749,2006,2005-06,True
101106-2072-2294-2590-389,1610612749,"Andrew Bogut, Michael Redd, Charlie Bell, Mo Williams, Toni Kukoc","Bogut, Redd, Bell, Williams, Kukoc",101106-2072-2294-2590-389,MIL,984.0,4,16.0,-6.0,33.0,34.0,15.0,13.0,3.0,67.0,2.0,4.0,1.0,2.0,1.0,2.0,,4.0,2.0,4.0,1.0,2.0,9.0,,,1.0,3.0,4.0,12.0,2.0,10.0,7.0,21.0,27.0,2.0,3.0,,,,4.0,1.0,3.0,1.0,3.0,7.0,12.0,4.0,4.0,6.0,2.0,9.0,2.0,,2.0,2.0,4.0,2.0,1.0,,1.0,10.0,1.0,2.0,7.0,13.0,1.0,21.0,3.0,24.0,,1.0,1.0,,3.0,2.0,4.0,1.0,,7.0,,2.0,3.0,6.0,2.0,,8.0,,,10.0,,1.0,4.0,2.0,2.0,,2.0,1.0,1.0,17.0,12.0,15.0,2.0,4.0,0.5,0.6666666666666666,1.0,0.2,,0.3333333333333333,0.2,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3181818181818182,0.6666666666666666,0.4166666666666667,0.3888888888888889,0.6666666666666666,0.5454545454545454,0.45454545454545453,,,0.42857142857142855,1.0,0.7647058823529411,0.25,0.7777777777777778,0.125,0.7692307692307693,0.1875,,0.5,,0.14285714285714285,,0.875,0.5,0.7142857142857143,0.8571428571428571,0.5,,98.04878048780489,0.5,13.878787878787879,15.470588235294118,13.545454545454545,14.029411764705882,0.18181818181818182,0.5,0.5,0.5,0.18181818181818182,,,,0.18181818181818182,0.5,0.5,0.5,0.045454545454545456,0.4090909090909091,0.2222222222222222,0.2222222222222222,1.0,0.6666666666666666,0.5,,,,,0.3333333333333333,0.5,0.5,0.3333333333333333,0.6363636363636364,0.2222222222222222,0.47267272727272724,0.4755,0.5035333333333333,0.043478260869565216,0.07692307692307693,0.19047619047619047,0.5714285714285714,9.424999999999999,25.889999999999997,0.45454545454545453,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,1610612749,2006,2005-06,True
101106-2072-2294-2590-693,1610612749,"Andrew Bogut, Michael Redd, Charlie Bell, Mo Williams, Joe Smith","Bogut, Redd, Bell, Williams, Smith",101106-2072-2294-2590-693,MIL,1449.0,9,24.0,9.0,45.0,47.0,15.0,8.0,4.0,92.0,12.0,17.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,9.0,6.0,1.0,7.0,,,,4.0,18.0,29.0,3.0,13.0,6.0,51.0,42.0,3.0,3.0,,1.0,,6.0,5.0,8.0,2.0,8.0,1.0,17.0,24.0,12.0,9.0,6.0,6.0,1.0,1.0,12.0,3.0,15.0,1.0,8.0,1.0,3.0,33.0,,4.0,8.0,15.0,,23.0,4.0,27.0,,2.0,1.0,1.0,,,5.0,,2.0,5.0,,,5.0,10.0,,2.0,10.0,,1.0,8.0,,4.0,,3.0,3.0,,3.0,1.0,,45.0,17.0,15.0,,,0.6666666666666666,0.8,1.0,0.23076923076923078,,0.25,0.25,0.6206896551724138,1.0,0.625,0.5357142857142857,0.75,0.5,0.5543478260869565,0.75,0.5,0.30952380952380953,0.034482758620689655,,,,0.75,0.4,0.8888888888888888,,0.7931034482758621,0.21052631578947367,0.6,,0.2,,,0.3333333333333333,1.0,0.9,0.875,1.0,,91.42857142857143,0.3333333333333333,13.844444444444445,17.574468085106382,13.555555555555555,16.914893617021278,0.40476190476190477,0.7058823529411765,0.75,0.6666666666666666,0.07142857142857142,1.0,1.0,0.3333333333333333,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.14285714285714285,1.0,0.75,1.0,,,,,0.25,0.75,0.25,,0.7142857142857143,0.16666666666666666,0.512620731707317,0.5741,0.52125,0.08695652173913043,0.12121212121212122,0.11764705882352941,0.3333333333333333,6.468965517241379,27.138461538461538,0.3333333333333333,2.0,,1.0,2.0,4.0,2.0,,0.3333333333333333,0.3333333333333333,1.0,0.25,,,0.25,0.5,,0.058823529411764705,,,,,,,,,,,1.0,,,,,,,,,,,1610612749,2006,2005-06,True
101106-2072-2412-2429-2551,1610612749,"Andrew Bogut, Michael Redd, Jiri Welsch, Dan Gadzuric, T.J. Ford","Bogut, Redd, Welsch, Gadzuric, Ford",101106-2072-2412-2429-2551,MIL,515.0,4,9.0,2.0,14.0,15.0,6.0,10.0,2.0,29.0,1.0,3.0,,1.0,,2.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,,,,2.0,5.0,8.0,2.0,5.0,2.0,18.0,16.0,,1.0,1.0,1.0,2.0,5.0,1.0,3.0,1.0,4.0,2.0,7.0,6.0,4.0,6.0,,3.0,1.0,1.0,3.0,2.0,5.0,1.0,1.0,,2.0,12.0,2.0,1.0,,3.0,,3.0,3.0,6.0,,1.0,1.0,,,,2.0,,,2.0,,1.0,,4.0,1.0,,5.0,1.0,1.0,4.0,,1.0,1.0,2.0,2.0,,2.0,2.0,,13.0,7.0,6.0,3.0,1.0,0.6,0.6,1.0,0.4,1.0,0.25,0.4,0.625,,0.3333333333333333,0.6153846153846154,0.75,0.35714285714285715,0.6,0.8333333333333334,0.4375,0.38461538461538464,0.125,,,,0.42857142857142855,0.3333333333333333,,0.6666666666666666,0.42857142857142855,0.5,0.5,,,0.5,1.0,0.6,,,,,,81.08737864077669,1.0,17.928571428571427,17.6,16.285714285714285,17.266666666666666,0.23076923076923078,0.3333333333333333,0.5,1.0,0.15384615384615385,0.5,0.5,,0.23076923076923078,1.0,1.0,0.6666666666666666,0.15384615384615385,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,0.5,,,,,,0.2857142857142857,,0.2857142857142857,,0.6153846153846154,0.3333333333333333,0.4893961538461538,0.5736,0.5313642857142857,0.07142857142857142,0.1111111111111111,0.2777777777777778,0.3888888888888889,9.125,25.1,0.42857142857142855,1.0,1.0,1.0,1.0,2.0,1.0,,0.5,0.5,1.0,0.5,1.0,1.0,0.2857142857142857,0.5,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,1.0,,,,,1610612749,2006,2005-06,True
101106-2072-2412-2429-2590,1610612749,"Andrew Bogut, Michael Redd, Jiri Welsch, Dan Gadzuric, Mo Williams","Bogut, Redd, Welsch, Gadzuric, Williams",101106-2072-2412-2429-2590,MIL,188.0,2,3.0,3.0,8.0,8.0,3.0,3.0,,16.0,1.0,1.0,,,,,1.0,1.0,2.0,4.0,,,,,,,,4.0,6.0,,,,8.0,5.0,,,,,,,1.0,2.0,,,,2.0,8.0,,,,,,,4.0,,4.0,,1.0,1.0,2.0,8.0,,,1.0,1.0,1.0,3.0,,3.0,,2.0,2.0,,,,2.0,,,2.0,,1.0,,2.0,,2.0,,,,,,,,,,,,,,8.0,2.0,3.0,,,1.0,1.0,,,,,,0.6666666666666666,,0.5,0.6666666666666666,,0.5,0.6666666666666666,,0.5,,,,,1.0,1.0,,1.0,,1.0,,,,,,,1.0,,,1.0,,,122.55319148936171,,12.875,10.625,12.875,10.625,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,,,,,,,,0.16666666666666666,,0.4568666666666667,,0.3445,,,,0.25,12.783333333333333,,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2006,2005-06,True
101106-2072-2412-2551-2590,1610612749,"Andrew Bogut, Michael Redd, Jiri Welsch, T.J. Ford, Mo Williams","Bogut, Redd, Welsch, Ford, Williams",101106-2072-2412-2551-2590,MIL,50.0,1,1.0,1.0,2.0,2.0,,,,4.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,3.0,2.0,,,,,,,,,,,,,,,3.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,3.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,1.0,1.0,,,1.0,,,,0.75,,,0.75,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,115.19999999999999,,16.0,9.0,16.0,9.0,0.5,,,,,,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,0.57035,,,,,,,,24.3,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612749,2006,2005-06,True
101106-2072-2412-2551-389,1610612749,"Andrew Bogut, Michael Redd, Jiri Welsch, T.J. Ford, Toni Kukoc","Bogut, Redd, Welsch, Ford, Kukoc",101106-2072-2412-2551-389,MIL,577.0,4,10.0,6.0,18.0,18.0,14.0,11.0,4.0,36.0,4.0,7.0,2.0,3.0,2.0,5.0,1.0,4.0,2.0,4.0,1.0,1.0,3.0,,,1.0,3.0,7.0,15.0,1.0,4.0,3.0,20.0,14.0,3.0,4.0,,,,6.0,5.0,12.0,1.0,4.0,2.0,15.0,4.0,10.0,3.0,4.0,3.0,1.0,,2.0,1.0,3.0,1.0,1.0,1.0,,7.0,,4.0,3.0,6.0,,9.0,4.0,13.0,,,,,1.0,1.0,1.0,,1.0,2.0,,1.0,,1.0,,,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,,2.0,1.0,,14.0,15.0,14.0,1.0,1.0,0.2857142857142857,0.4,1.0,0.25,,0.25,0.25,0.4666666666666667,0.75,0.4166666666666667,0.4473684210526316,0.75,0.40625,0.5,0.75,0.4411764705882353,0.21052631578947367,,,0.5,,0.75,0.5,0.6,,0.6923076923076923,0.36363636363636365,0.6666666666666666,0.3333333333333333,0.5,,,0.6666666666666666,1.0,0.75,0.5,1.0,,89.84402079722703,0.5,15.444444444444445,16.61111111111111,14.88888888888889,15.666666666666666,0.3684210526315789,0.5714285714285714,0.5714285714285714,0.25,0.21052631578947367,0.25,0.25,1.0,0.21052631578947367,0.5,0.5,,0.05263157894736842,0.15789473684210525,0.3333333333333333,0.3333333333333333,1.0,0.75,0.6666666666666666,,,,,0.3125,0.4,0.1875,0.3333333333333333,0.5789473684210527,0.3333333333333333,0.5034184210526316,0.55175,0.499721875,0.05263157894736842,0.06666666666666667,0.3,0.75,7.5,24.875,0.7777777777777778,,,,,1.0,,,,,,,,,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2006,2005-06,True
101106-2072-2412-2551-693,1610612749,"Andrew Bogut, Michael Redd, Jiri Welsch, T.J. Ford, Joe Smith","Bogut, Redd, Welsch, Ford, Smith",101106-2072-2412-2551-693,MIL,241.0,2,4.0,-8.0,10.0,8.0,6.0,,1.0,18.0,,1.0,,,,,,,1.0,3.0,,,1.0,,,,1.0,1.0,4.0,,1.0,2.0,4.0,12.0,1.0,1.0,,,,2.0,1.0,3.0,,1.0,2.0,4.0,2.0,,,,1.0,,,1.0,,1.0,,,,1.0,2.0,1.0,,,2.0,,2.0,1.0,3.0,,1.0,,1.0,,,3.0,,,3.0,,1.0,3.0,6.0,,3.0,3.0,,,6.0,,1.0,2.0,,,,,,,2.0,4.0,6.0,,2.0,1.0,1.0,,,,,,0.25,1.0,0.3333333333333333,0.2,1.0,0.25,0.25,1.0,0.3333333333333333,0.2,,,,,1.0,,,1.0,1.0,0.25,,,,1.0,,1.0,1.0,,,,,107.55186721991701,,14.2,12.375,14.0,12.375,0.2,,,,,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,,0.2,,,,,,,,,,,,0.25,,0.4,,0.45202,,0.434925,0.16666666666666666,0.2,0.5,1.0,12.3,25.9,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2006,2005-06,True
101106-2072-2412-2551-911,1610612749,"Andrew Bogut, Michael Redd, Jiri Welsch, T.J. Ford, Ervin Johnson","Bogut, Redd, Welsch, Ford, Johnson",101106-2072-2412-2551-911,MIL,15.0,1,,,2.0,1.0,2.0,1.0,,3.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,2.0,,,1.0,,,,,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,0.25,,0.25,,,,,,,,,,,,,,,,,,,,,,,288.0,,7.5,,7.5,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.383,,0.383,,,,1.0,22.4,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2006,2005-06,True
101106-2072-2412-2590-389,1610612749,"Andrew Bogut, Michael Redd, Jiri Welsch, Mo Williams, Toni Kukoc","Bogut, Redd, Welsch, Williams, Kukoc",101106-2072-2412-2590-389,MIL,667.0,8,11.0,2.0,25.0,22.0,2.0,5.0,2.0,47.0,3.0,6.0,,,,,3.0,3.0,1.0,3.0,2.0,1.0,3.0,,,,1.0,7.0,12.0,2.0,5.0,5.0,25.0,23.0,,,,,,,1.0,1.0,,1.0,,2.0,8.0,6.0,6.0,,3.0,1.0,,4.0,2.0,6.0,1.0,2.0,2.0,,14.0,2.0,,1.0,3.0,1.0,5.0,2.0,7.0,,4.0,1.0,3.0,2.0,2.0,5.0,,1.0,7.0,2.0,1.0,2.0,7.0,,3.0,6.0,,2.0,5.0,1.0,3.0,,1.0,1.0,,1.0,,,25.0,2.0,2.0,1.0,,0.5714285714285714,0.5714285714285714,1.0,0.4,,,0.4,0.5833333333333334,,1.0,0.5882352941176471,,0.5,0.6578947368421053,,0.5,0.29411764705882354,,,0.2857142857142857,1.0,0.6,,0.5,0.6666666666666666,0.5714285714285714,0.25,,,,1.0,,0.6666666666666666,0.5,,1.0,,,101.46926536731634,,13.44,15.045454545454545,12.88,14.681818181818182,0.35294117647058826,0.5,0.5,0.6666666666666666,0.17647058823529413,1.0,1.0,0.6666666666666666,0.17647058823529413,0.3333333333333333,0.3333333333333333,,0.11764705882352941,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.5,,0.6470588235294118,0.3333333333333333,0.5181058823529412,,0.489275,0.15789473684210525,0.21428571428571427,,0.08,6.308333333333334,24.04,0.08,1.0,,,,,1.0,,0.5,0.5,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612749,2006,2005-06,True
101106-2072-2412-2590-693,1610612749,"Andrew Bogut, Michael Redd, Jiri Welsch, Mo Williams, Joe Smith","Bogut, Redd, Welsch, Williams, Smith",101106-2072-2412-2590-693,MIL,212.0,2,4.0,3.0,7.0,7.0,7.0,2.0,,14.0,3.0,4.0,,,3.0,4.0,,,,,1.0,,,,,,,3.0,4.0,,1.0,6.0,12.0,9.0,,,,,,,3.0,4.0,,1.0,6.0,12.0,2.0,4.0,,,,,,1.0,,1.0,,1.0,,,2.0,,,,2.0,,2.0,,2.0,,1.0,1.0,,,,,,,,,,,1.0,,,4.0,,,6.0,2.0,3.0,1.0,,,,,,,12.0,12.0,7.0,,1.0,0.3333333333333333,0.3333333333333333,,,,,,0.75,,0.75,0.6,,0.6,0.8571428571428571,,0.8571428571428571,0.2,,,,,0.6666666666666666,,,,0.5,,,,,,,,0.5,1.0,,,,95.09433962264151,,11.142857142857142,19.142857142857142,11.142857142857142,16.857142857142858,0.8,0.75,0.75,0.3333333333333333,,,,,,,,,0.2,,,,,,,,,,,0.8,0.75,,,1.0,,0.61745,,0.61745,0.5,0.6,,1.0,,23.5,1.0,,,,,1.0,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2006,2005-06,True
101106-2072-2412-2590-911,1610612749,"Andrew Bogut, Michael Redd, Jiri Welsch, Mo Williams, Ervin Johnson","Bogut, Redd, Welsch, Williams, Johnson",101106-2072-2412-2590-911,MIL,99.0,1,2.0,,3.0,2.0,,,,5.0,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,2.0,4.0,4.0,,,,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,1.0,2.0,,,2.0,,1.0,,,,,,,,4.0,,,,,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,72.72727272727273,,15.666666666666666,26.0,15.666666666666666,26.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.428,,,0.5,0.5,,,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2006,2005-06,True
