EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Offensive Fouls,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG3APctBlocked,Arc3PctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg3ptShotDistance,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,Fg2aBlocked,Corner3Assists,LongMidRangeAssists,FTOffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,BadPassTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,team_id,year,season,team_vs
1501-1890-1952-2067-2571,1610612756,"Tim Thomas, Shawn Marion, Raja Bell, Eddie House, Leandro Barbosa","Thomas, Marion, Bell, House, Barbosa",1501-1890-1952-2067-2571,PHX,162.0,1,3.0,2.0,6,6.0,6.0,12,2.0,2.0,2.0,2.0,1.0,1.0,5.0,5.0,1.0,11.0,9.0,2.0,8.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,11.0,0.2,0.2,1.0,1.0,1.1,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,106.66666666666666,12.833333333333334,14.166666666666666,12.833333333333334,14.0,0.4,1.0,1.0,0.5,0.4,1.0,1.0,0.2,1.0,1.0,0.4,0.45288000000000006,0.2,0.2,6.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2006,2005-06,True
1501-1890-1952-2564-2571,1610612756,"Tim Thomas, Shawn Marion, Raja Bell, Boris Diaw, Leandro Barbosa","Thomas, Marion, Bell, Diaw, Barbosa",1501-1890-1952-2564-2571,PHX,826.0,4,14.0,3.0,25,25.0,10.0,50,6.0,8.0,2.0,3.0,3.0,8.0,11.0,19.0,2.0,33.0,30.0,8.0,14.0,4.0,7.0,3.0,17.0,4.0,4.0,,8.0,12.0,,,3.0,4.0,8.0,3.0,2.0,,1.0,27.0,0.36363636363636365,0.4444444444444444,0.5789473684210527,0.5740740740740741,0.5892857142857143,,,1.0,0.6666666666666666,0.8,,0.8,87.16707021791767,17.8,15.24,17.48,14.36,0.2962962962962963,0.75,0.75,0.5,0.1111111111111111,0.6666666666666666,0.6666666666666666,0.2962962962962963,0.375,0.375,0.5925925925925926,0.45610576923076923,0.03571428571428571,0.05,9.784210526315789,4.0,3.0,4.0,1.0,3.0,7.0,3.0,8.0,3.0,4.0,6.0,9.0,4.0,1.0,6.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.375,0.42857142857142855,0.75,0.75,0.75,0.2962962962962963,0.125,0.14285714285714285,0.375,0.3333333333333333,0.36363636363636365,0.6,1.0,1.0,1.0,0.5,0.037037037037037035,0.25925925925925924,0.42857142857142855,0.5,1.0,1.0,0.75,0.3333333333333333,0.5,0.5643333333333334,0.18181818181818182,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2006,2005-06,True
1501-1890-1952-2564-959,1610612756,"Tim Thomas, Shawn Marion, Raja Bell, Boris Diaw, Steve Nash","Thomas, Marion, Bell, Diaw, Nash",1501-1890-1952-2564-959,PHX,12129.0,15,202.0,-43.0,394,400.0,62.0,794,72.0,104.0,40.0,105.0,36.0,92.0,148.0,301.0,74.0,433.0,476.0,132.0,164.0,66.0,83.0,33.0,183.0,57.0,81.0,8.0,146.0,201.0,23.0,6.0,47.0,34.0,81.0,92.0,90.0,10.0,42.0,363.0,0.44594594594594594,0.4925373134328358,0.49169435215946844,0.49043715846994534,0.530940594059406,0.48936170212765956,1.0,0.7714285714285715,0.8260869565217391,0.7931034482758621,0.7027027027027027,0.803921568627451,94.26663368785555,17.098984771573605,13.48,16.31979695431472,12.9375,0.28415300546448086,0.6923076923076923,0.7272727272727273,0.4583333333333333,0.28688524590163933,0.38095238095238093,0.43010752688172044,0.25136612021857924,0.391304347826087,0.3956043956043956,0.46174863387978143,0.4659104109589041,0.10552763819095477,0.12612612612612611,8.658803986710964,48.0,17.0,26.0,15.0,19.0,50.0,21.0,65.0,23.0,40.0,70.0,51.0,28.0,1.0,49.0,19.0,,17.0,15.0,13.0,11.0,43.0,55.0,29.0,17.0,12.0,24.0,1.0,3.0,9.0,4.0,9.0,0.8095238095238095,0.3230769230769231,0.328125,0.575,0.6444444444444445,0.6730769230769231,0.17759562841530055,,,0.28289473684210525,0.2558139534883721,0.27692307692307694,0.2,0.15384615384615385,0.7419354838709677,0.8648648648648649,0.325,0.040983606557377046,0.1366120218579235,0.38,0.38,0.7894736842105263,0.5777777777777777,0.6538461538461539,0.11764705882352941,0.3877551020408163,0.50943,0.16166281755196305,25.252307692307692,57.0,10.0,15.0,2.0,1.0,2.0,4.0,4.0,3.0,10.0,4.0,5.0,12.0,19.0,38.0,3.0,12.0,21.0,68.0,12.0,18.0,2.0,20.0,1.0,7.0,7.0,17.0,2.0,5.0,4.0,7.0,4.0,6.0,21.0,13.0,8.0,21.0,15.0,4.0,1.0,3.0,1.0,68.0,57.0,6.0,0.8,0.25,0.5,0.47,0.5483870967741935,0.059800664451827246,0.04807692307692308,0.11428571428571428,0.010869565217391304,0.16666666666666666,0.28125,0.35384615384615387,0.3,0.8888888888888888,0.03954802259887006,0.7142857142857143,0.5555555555555556,0.13333333333333333,0.13333333333333333,1.0,0.022222222222222223,0.08888888888888889,1.0,0.75,0.3,0.6666666666666666,0.04,0.2,0.3,0.46406224489795916,0.15704387990762125,0.1446700507614213,,,,,,,,,,,,1610612756,2006,2005-06,True
1501-1890-1952-2571-2592,1610612756,"Tim Thomas, Shawn Marion, Raja Bell, Leandro Barbosa, James Jones","Thomas, Marion, Bell, Barbosa, Jones",1501-1890-1952-2571-2592,PHX,169.0,1,3.0,2.0,6,7.0,7.0,13,1.0,1.0,1.0,1.0,,,2.0,2.0,1.0,8.0,6.0,,4.0,,,,,1.0,2.0,,3.0,3.0,,,,,,2.0,2.0,,1.0,8.0,,,1.0,0.7,0.6666666666666666,,,0.5,1.0,0.6,1.0,1.0,110.76923076923076,15.833333333333334,10.571428571428571,15.833333333333334,8.571428571428571,0.2,1.0,1.0,,0.2,1.0,1.0,,,,0.8,0.5238400000000001,0.16666666666666666,0.3333333333333333,5.95,,,,1.0,,2.0,1.0,3.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,0.6,,,,,,,,,,,0.2,0.4,,,,,,,,,,24.8,1.0,,,1.0,,,,,,,,,,,,,,1.0,1.0,3.0,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,,,,,,0.5,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,0.125,0.16666666666666666,,,,,,,,,,,,1610612756,2006,2005-06,True
1501-1890-1952-2571-959,1610612756,"Tim Thomas, Shawn Marion, Raja Bell, Leandro Barbosa, Steve Nash","Thomas, Marion, Bell, Barbosa, Nash",1501-1890-1952-2571-959,PHX,6720.0,17,112.0,-14.0,216,209.0,71.0,425,40.0,54.0,21.0,59.0,18.0,48.0,79.0,161.0,58.0,240.0,254.0,62.0,96.0,31.0,37.0,17.0,80.0,28.0,40.0,9.0,77.0,114.0,18.0,7.0,31.0,27.0,56.0,49.0,72.0,6.0,26.0,210.0,0.3924050632911392,0.4246575342465753,0.4906832298136646,0.4739583333333333,0.5333333333333333,0.5806451612903226,1.0,0.8,0.9032258064516129,0.8395061728395061,0.7777777777777778,0.9047619047619048,91.07142857142857,17.435185185185187,14.133971291866029,16.72222222222222,13.909090909090908,0.28125,0.7407407407407407,0.7692307692307693,0.425,0.3072916666666667,0.3559322033898305,0.39622641509433965,0.25,0.375,0.3829787234042553,0.4427083333333333,0.45190364583333337,0.12264150943396226,0.143646408839779,8.831055900621118,31.0,7.0,15.0,8.0,6.0,23.0,8.0,31.0,9.0,21.0,30.0,18.0,12.0,,23.0,6.0,,6.0,4.0,4.0,7.0,30.0,37.0,13.0,8.0,5.0,13.0,2.0,2.0,6.0,,6.0,0.75,0.25806451612903225,0.25806451612903225,0.42857142857142855,0.40384615384615385,0.46875,0.16145833333333334,,,0.36585365853658536,0.35,0.3627450980392157,0.4,0.5,0.875,0.75,0.19047619047619047,0.041666666666666664,0.11979166666666667,0.2608695652173913,0.2608695652173913,0.6666666666666666,0.5769230769230769,0.4666666666666667,,0.2608695652173913,0.5143770833333333,0.125,25.62258064516129,79.0,12.0,16.0,2.0,3.0,5.0,,2.0,3.0,12.0,1.0,5.0,9.0,24.0,54.0,4.0,17.0,29.0,89.0,6.0,9.0,2.0,10.0,,5.0,1.0,11.0,4.0,8.0,6.0,2.0,,13.0,5.0,3.0,2.0,5.0,3.0,,,1.0,1.0,89.0,79.0,13.0,0.2,0.23529411764705882,0.4444444444444444,0.4225352112676056,0.5056818181818182,0.055900621118012424,0.037037037037037035,0.1016949152542373,0.020833333333333332,,0.35714285714285715,0.34210526315789475,0.2857142857142857,0.9,0.053763440860215055,0.6,0.5555555555555556,0.25,0.25,1.0,0.11538461538461539,0.07692307692307693,,,0.22535211267605634,0.75,0.07042253521126761,0.16901408450704225,0.25,0.4520908450704225,0.37083333333333335,0.36574074074074076,1.0,1.0,0.3333333333333333,1.0,0.2,,,,,,,1610612756,2006,2005-06,True
1501-1890-1952-2592-959,1610612756,"Tim Thomas, Shawn Marion, Raja Bell, James Jones, Steve Nash","Thomas, Marion, Bell, Jones, Nash",1501-1890-1952-2592-959,PHX,411.0,5,7.0,14.0,13,10.0,2.0,23,3.0,3.0,3.0,4.0,1.0,3.0,7.0,10.0,4.0,21.0,7.0,4.0,10.0,2.0,3.0,1.0,7.0,2.0,2.0,,4.0,5.0,,,,1.0,4.0,4.0,5.0,1.0,2.0,19.0,0.2857142857142857,0.2857142857142857,0.7,0.7083333333333334,0.75,,,0.5,0.6666666666666666,0.5714285714285714,0.5,0.6666666666666666,80.58394160583941,12.76923076923077,24.5,12.23076923076923,23.1,0.25,1.0,1.0,0.3333333333333333,0.3333333333333333,0.75,0.75,0.25,0.3333333333333333,0.5,0.4166666666666667,0.40886249999999996,0.15384615384615385,0.18181818181818182,8.97,2.0,1.0,1.0,,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,,,2.0,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,1.0,0.5,0.5,0.5,0.5,0.5,0.16666666666666666,,,0.5,,0.3333333333333333,1.0,,0.5,,,,0.16666666666666666,0.5,0.5,1.0,0.5,1.0,,0.5,0.38905,0.09523809523809523,26.6,6.0,1.0,1.0,,,,,,,1.0,,,,3.0,5.0,,1.0,1.0,7.0,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,7.0,6.0,1.0,,,0.6,0.5,0.5,0.1,,,0.3333333333333333,,,,,,,,1.0,,,,,,,,0.16666666666666666,1.0,,0.16666666666666666,,0.35165,0.3333333333333333,0.46153846153846156,,,,,,,,,,,,1610612756,2006,2005-06,True
1501-1890-2067-2564-2571,1610612756,"Tim Thomas, Shawn Marion, Eddie House, Boris Diaw, Leandro Barbosa","Thomas, Marion, House, Diaw, Barbosa",1501-1890-2067-2564-2571,PHX,751.0,4,13.0,-5.0,23,24.0,12.0,47,7.0,7.0,,1.0,1.0,3.0,8.0,11.0,1.0,26.0,31.0,8.0,8.0,4.0,7.0,3.0,17.0,2.0,4.0,,6.0,9.0,5.0,1.0,9.0,4.0,12.0,4.0,4.0,2.0,2.0,24.0,0.5,0.5714285714285714,0.7272727272727273,0.6944444444444444,0.6842105263157895,0.5555555555555556,,0.4,1.0,0.5,,1.0,90.11984021304926,16.17391304347826,15.791666666666666,15.73913043478261,14.833333333333334,0.3888888888888889,1.0,1.0,0.42857142857142855,0.05555555555555555,,,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.7777777777777778,0.48166764705882353,0.1111111111111111,0.18181818181818182,5.945454545454546,2.0,1.0,1.0,2.0,2.0,5.0,3.0,7.0,1.0,2.0,2.0,9.0,2.0,1.0,4.0,2.0,,3.0,2.0,,2.0,1.0,3.0,2.0,,2.0,4.0,1.0,,2.0,,2.0,1.0,0.42857142857142855,0.5,0.5,0.5,0.5,0.3888888888888889,,,0.3333333333333333,0.6666666666666666,0.5,0.5,1.0,0.5,0.4,,0.1111111111111111,0.2777777777777778,0.4,0.4,1.0,0.5,1.0,,0.5,0.4885,0.07692307692307693,27.442857142857143,10.0,2.0,2.0,1.0,,,,,1.0,4.0,,,,3.0,3.0,1.0,4.0,,9.0,,,1.0,1.0,,,,4.0,,4.0,1.0,,,1.0,,,,,,1.0,,1.0,,9.0,10.0,1.0,,0.25,1.0,0.6428571428571429,0.5625,,,,,,,,0.5,,,,1.0,0.5,0.5,1.0,,,,,0.2857142857142857,1.0,,0.5714285714285714,0.25,0.47689166666666666,0.34615384615384615,0.43478260869565216,,,,,,,,,,,,1610612756,2006,2005-06,True
1501-1890-2067-2571-2592,1610612756,"Tim Thomas, Shawn Marion, Eddie House, Leandro Barbosa, James Jones","Thomas, Marion, House, Barbosa, Jones",1501-1890-2067-2571-2592,PHX,339.0,2,6.0,6.0,10,11.0,5.0,21,,,4.0,6.0,2.0,3.0,6.0,9.0,,18.0,12.0,2.0,10.0,1.0,3.0,,8.0,1.0,4.0,,5.0,7.0,,,,1.0,2.0,1.0,3.0,,1.0,16.0,0.16666666666666666,0.2,0.6666666666666666,0.8181818181818182,0.75,,,1.0,1.0,1.0,,1.0,89.20353982300884,18.9,13.636363636363637,18.9,13.636363636363637,,,,,0.5454545454545454,0.6666666666666666,0.8,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.18181818181818182,0.4037272727272727,0.08333333333333333,0.1,13.18888888888889,1.0,,,2.0,,,2.0,2.0,1.0,1.0,2.0,6.0,2.0,,,,,2.0,,1.0,,2.0,2.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.18181818181818182,,,0.6666666666666666,,0.6666666666666666,1.0,,1.0,1.0,0.25,0.18181818181818182,,,,,,,,,0.3383,0.1111111111111111,23.3,5.0,,,2.0,,1.0,,,,,,,,4.0,5.0,1.0,1.0,,11.0,,1.0,2.0,,,,,,,,1.0,,1.0,,,,,,,,,,,11.0,5.0,,,1.0,0.8,0.9166666666666666,0.9166666666666666,0.1111111111111111,,0.16666666666666666,,,,0.5,,,,,,1.0,1.0,1.0,,,,,,,0.16666666666666666,,,0.39365,0.6111111111111112,0.5,,1.0,,,1.0,,,,,,,1610612756,2006,2005-06,True
1501-1890-2067-2571-959,1610612756,"Tim Thomas, Shawn Marion, Eddie House, Leandro Barbosa, Steve Nash","Thomas, Marion, House, Barbosa, Nash",1501-1890-2067-2571-959,PHX,240.0,2,4.0,5.0,7,7.0,6.0,14,2.0,2.0,2.0,3.0,,3.0,4.0,8.0,4.0,12.0,7.0,,8.0,,,,,1.0,3.0,,4.0,7.0,,,,,1.0,4.0,5.0,1.0,2.0,8.0,,,0.5,0.5,0.6,,,0.75,1.0,0.8,1.0,1.0,84.0,23.285714285714285,11.0,22.285714285714285,11.0,0.25,1.0,1.0,,0.375,0.6666666666666666,0.6666666666666666,0.375,,,0.25,0.401475,0.2222222222222222,0.2222222222222222,11.2625,2.0,1.0,1.0,,,,,,1.0,1.0,4.0,,2.0,,,,,,,,,3.0,3.0,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,0.75,,0.75,0.6666666666666666,,,,,,,,,,1.0,1.0,,,0.598,0.3333333333333333,,7.0,2.0,2.0,,,,,,,,,,2.0,4.0,8.0,,,4.0,12.0,,,,,,,,,,,,,,1.0,,,,,,,,,,12.0,7.0,1.0,,,0.5,0.5,0.6,,,,,,,1.0,,,,,,,,,,,,,0.25,1.0,,,,0.401475,1.0,1.0,,,,,,,,,,,,1610612756,2006,2005-06,True
1501-1890-2564-2571-2592,1610612756,"Tim Thomas, Shawn Marion, Boris Diaw, Leandro Barbosa, James Jones","Thomas, Marion, Diaw, Barbosa, Jones",1501-1890-2564-2571-2592,PHX,408.0,3,7.0,,11,10.0,3.0,21,2.0,2.0,,2.0,,1.0,2.0,5.0,,10.0,10.0,2.0,2.0,1.0,2.0,1.0,5.0,1.0,3.0,,4.0,4.0,1.0,,3.0,,3.0,2.0,,,,10.0,0.5,0.5,0.4,0.625,0.625,0.3333333333333333,,0.6,1.0,0.6666666666666666,,1.0,74.11764705882354,18.272727272727273,20.7,18.272727272727273,18.9,0.25,1.0,1.0,0.5,0.25,,,0.125,,,0.625,0.44328125,,,5.76,,,,2.0,1.0,1.0,2.0,3.0,,,,3.0,,,1.0,1.0,,1.0,,,,,,,,,2.0,,,,,,0.5,0.6666666666666666,0.6666666666666666,,,,0.375,,,,,,,,1.0,,,0.25,0.125,1.0,1.0,,,,,1.0,,,24.433333333333334,,,,1.0,,,,,,,,,,,,,,,,3.0,,1.0,,,,1.0,1.0,,,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2006,2005-06,True
