EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyTurnovers,BlockedLongMidRange,Travels,DefensiveGoaltends,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceTurnovers,3SecondViolations,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,HeaveMakes,HeaveAttempts,BlockedCorner3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
101106-2048-2072-2250-2551,1610612749,"Andrew Bogut, Jamaal Magloire, Michael Redd, Bobby Simmons, T.J. Ford","Bogut, Magloire, Redd, Simmons, Ford",101106-2048-2072-2250-2551,MIL,4674.0,5,78.0,8.0,136.0,138.0,15.0,8.0,13.0,274,19.0,32.0,2.0,3.0,2.0,2.0,14.0,30.0,10.0,27.0,4.0,12.0,1.0,2.0,11.0,20.0,4.0,5.0,2.0,3.0,43.0,89.0,15.0,32.0,34.0,165.0,157.0,2.0,8.0,4.0,5.0,1.0,17.0,3.0,4.0,3.0,5.0,11.0,26.0,52.0,34.0,39.0,6.0,2.0,20.0,11.0,5.0,26.0,13.0,39.0,9.0,4.0,13.0,6.0,7.0,91.0,3.0,12.0,1.0,6.0,42.0,1.0,49.0,16.0,65.0,2.0,8.0,7.0,1.0,7.0,1.0,3.0,3.0,1.0,4.0,10.0,11.0,25.0,2.0,1.0,43.0,2.0,4.0,50.0,1.0,3.0,20.0,4.0,8.0,1.0,1.0,7.0,1.0,9.0,8.0,148.0,26.0,15.0,2.0,4.0,0.6046511627906976,0.6190476190476191,0.8666666666666667,0.46875,0.8,0.6,0.46875,0.48314606741573035,0.25,0.75,0.5413223140495868,0.6153846153846154,0.8333333333333334,0.5659722222222222,0.5666666666666667,0.8125,0.2644628099173554,0.056179775280898875,0.125,0.03333333333333333,0.7,0.5,0.16666666666666666,0.6885245901639344,0.2608695652173913,0.75,0.17647058823529413,0.6956521739130435,0.23809523809523808,0.38461538461538464,0.25,0.17647058823529413,0.2222222222222222,0.125,0.8695652173913043,0.42105263157894735,0.7368421052631579,0.8333333333333334,0.5,0.034482758620689655,84.41591784338895,0.8888888888888888,17.49264705882353,16.630434782608695,16.727941176470587,15.659420289855072,0.2644628099173554,0.59375,0.6785714285714286,0.6842105263157895,0.24793388429752067,0.4666666666666667,0.4827586206896552,0.42857142857142855,0.2231404958677686,0.37037037037037035,0.37037037037037035,0.7,0.09917355371900827,0.3333333333333333,0.3333333333333333,1.0,0.1652892561983471,0.55,0.55,0.8181818181818182,0.23076923076923078,0.6666666666666666,0.38461538461538464,0.8,1.0,0.2222222222222222,1.0,0.2222222222222222,0.5,0.3333333333333333,0.6666666666666666,0.5289256198347108,0.55,0.47854669421487606,0.46729545454545457,0.5330111111111111,0.14285714285714285,0.18518518518518517,0.10303030303030303,0.15757575757575756,8.726966292134833,25.16875,0.11029411764705882,,,,,,,,,,,,,,,,,1610612749,2006,2005-06,True
101106-2048-2072-2250-2590,1610612749,"Andrew Bogut, Jamaal Magloire, Michael Redd, Bobby Simmons, Mo Williams","Bogut, Magloire, Redd, Simmons, Williams",101106-2048-2072-2250-2590,MIL,140.0,2,2.0,1.0,6.0,4.0,4.0,3.0,,10,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,2.0,3.0,,,4.0,8.0,7.0,,,,,,,2.0,2.0,,,2.0,6.0,2.0,2.0,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,1.0,,1.0,,1.0,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,2.0,,,4.0,,,1.0,1.0,,,,,,,,8.0,6.0,4.0,,1.0,0.5,0.5,,,,,,0.6666666666666666,,1.0,0.6666666666666666,,1.0,0.8,,1.0,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,1.0,,,,102.85714285714285,,12.5,16.25,12.5,16.25,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,0.5,1.0,,,,,0.3333333333333333,,0.4326666666666667,,0.46135,0.25,0.25,,0.75,9.966666666666667,,0.6666666666666666,1.0,,,,,,,,,,,,,,,,1610612749,2006,2005-06,True
101106-2048-2072-2294-2551,1610612749,"Andrew Bogut, Jamaal Magloire, Michael Redd, Charlie Bell, T.J. Ford","Bogut, Magloire, Redd, Bell, Ford",101106-2048-2072-2294-2551,MIL,307.0,2,5.0,-7.0,9.0,9.0,,4.0,,18,,1.0,,,,,,1.0,3.0,4.0,,,,,,1.0,,,,,3.0,6.0,,1.0,,6.0,13.0,,,,,,,,,,,,,4.0,2.0,,,,1.0,,,2.0,,2.0,,,,,2.0,4.0,,,,,1.0,2.0,3.0,,3.0,,1.0,1.0,,,1.0,,1.0,,,1.0,3.0,5.0,1.0,,1.0,,,,,,,,,,,,,,,6.0,,,1.0,,0.6666666666666666,0.6666666666666666,,,,,,0.5,,,0.42857142857142855,,,0.42857142857142855,,,0.14285714285714285,,,,,0.6666666666666666,,1.0,,,,0.5,,,,,,,,1.0,,,,,84.4299674267101,,18.22222222222222,15.88888888888889,18.22222222222222,15.555555555555555,0.14285714285714285,,,,0.14285714285714285,,,,0.5714285714285714,0.75,0.75,0.6666666666666666,,,,,0.14285714285714285,,,,,,,,,,,,,,,0.2857142857142857,,0.43130714285714283,,,,,,,12.833333333333334,27.1,,,,,,,,,,,,,,,,,,1610612749,2006,2005-06,True
101106-2048-2072-2294-2590,1610612749,"Andrew Bogut, Jamaal Magloire, Michael Redd, Charlie Bell, Mo Williams","Bogut, Magloire, Redd, Bell, Williams",101106-2048-2072-2294-2590,MIL,75.0,1,1.0,2.0,2.0,3.0,,,1.0,5,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,,1.0,2.0,,1.0,,2.0,,1.0,1.0,,,,2.0,,,,,,,,2.0,,,2.0,1.0,,,,,,,,,,,,,1.0,,,2.0,,2.0,1.0,3.0,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,,0.3333333333333333,1.0,,0.3333333333333333,1.0,,0.3333333333333333,,,,,,,1.0,1.0,,,1.0,0.5,,1.0,,,,1.0,,,,,,96.0,,21.0,11.0,21.0,11.0,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,,,,,,,,,0.3333333333333333,,,,1.0,1.0,,,,,,,,,,0.6666666666666666,,0.4625166666666667,0.5509,,,,1.0,,3.1,26.4,,,,,,,,,,,,,,,,,,1610612749,2006,2005-06,True
101106-2048-2072-2551-389,1610612749,"Andrew Bogut, Jamaal Magloire, Michael Redd, T.J. Ford, Toni Kukoc","Bogut, Magloire, Redd, Ford, Kukoc",101106-2048-2072-2551-389,MIL,22.0,1,,,,1.0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,65.45454545454545,,,9.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2006,2005-06,True
101106-2048-2250-2294-2551,1610612749,"Andrew Bogut, Jamaal Magloire, Bobby Simmons, Charlie Bell, T.J. Ford","Bogut, Magloire, Simmons, Bell, Ford",101106-2048-2250-2294-2551,MIL,175.0,1,3.0,2.0,5.0,5.0,5.0,3.0,,10,,1.0,,,,1.0,,,1.0,1.0,,,,,1.0,1.0,,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,7.0,5.0,,,,,,,1.0,2.0,1.0,1.0,2.0,7.0,2.0,,3.0,,,1.0,1.0,,1.0,1.0,2.0,1.0,,,,1.0,5.0,,,,,2.0,,2.0,,2.0,,1.0,,1.0,1.0,,1.0,,,,1.0,1.0,2.0,,,1.0,,,2.0,,,,1.0,1.0,,,1.0,,1.0,,7.0,7.0,5.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.5,,0.5,0.8333333333333334,,0.8333333333333334,0.875,,0.875,0.3333333333333333,,,,1.0,,,0.6666666666666666,,,,0.5,,,,,,,,,1.0,,,,82.28571428571429,,14.4,20.6,14.4,18.4,0.3333333333333333,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,0.3333333333333333,,,,0.3333333333333333,1.0,0.6666666666666666,1.0,0.48396666666666666,,0.48396666666666666,,,,1.0,8.45,25.6,1.0,1.0,,,,,,,,,,,,,,,,1610612749,2006,2005-06,True
101106-2048-2250-2294-2590,1610612749,"Andrew Bogut, Jamaal Magloire, Bobby Simmons, Charlie Bell, Mo Williams","Bogut, Magloire, Simmons, Bell, Williams",101106-2048-2250-2294-2590,MIL,105.0,1,2.0,5.0,3.0,4.0,2.0,,,7,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,,1.0,2.0,2.0,5.0,,,,,,,,,,1.0,2.0,1.0,4.0,,,3.0,,,1.0,,,,1.0,1.0,,1.0,,,,3.0,,,,,3.0,,3.0,,3.0,,,,,,,,,,,,,1.0,,,3.0,,1.0,4.0,,,1.0,1.0,,,,,,,,5.0,4.0,2.0,,1.0,,,1.0,0.5,,0.5,0.5,,,,0.75,,0.75,0.625,,0.6666666666666666,1.0,,,,,,,1.0,,,,1.0,,,,,,,1.0,,1.0,,,,96.0,,13.666666666666666,16.0,13.666666666666666,16.0,,,,,,,,,,,,,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,0.5,1.0,0.5,,1.0,,0.5772,,0.5772,0.3333333333333333,1.0,,0.8,,24.55,0.6666666666666666,,,,,,,,,,,,,,,,,1610612749,2006,2005-06,True
101106-2072-2250-2294-2551,1610612749,"Andrew Bogut, Michael Redd, Bobby Simmons, Charlie Bell, T.J. Ford","Bogut, Redd, Simmons, Bell, Ford",101106-2072-2250-2294-2551,MIL,85.0,1,1.0,,2.0,2.0,2.0,2.0,1.0,4,,,,,,,,,1.0,2.0,,1.0,,1.0,,,,,,,1.0,2.0,,1.0,,2.0,2.0,,1.0,,,,,1.0,2.0,,1.0,,2.0,2.0,,,,,,,,1.0,,1.0,,,,,1.0,2.0,1.0,,,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,1.0,1.0,,,,,,0.5,,0.5,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,,,,,,,1.0,1.0,1.0,0.5,,,,,1.0,,,,1.0,,,67.76470588235294,,29.5,13.0,17.0,13.0,,,,,,,,,0.6666666666666666,0.5,0.5,1.0,0.3333333333333333,,,,,,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,0.4024666666666667,,0.4024666666666667,,,,1.0,17.8,23.3,1.0,,,,,,,,,,,,,,,,,1610612749,2006,2005-06,True
101106-2072-2250-2551-389,1610612749,"Andrew Bogut, Michael Redd, Bobby Simmons, T.J. Ford, Toni Kukoc","Bogut, Redd, Simmons, Ford, Kukoc",101106-2072-2250-2551-389,MIL,334.0,2,6.0,-7.0,10.0,11.0,,,,21,1.0,3.0,,,,,,,3.0,4.0,1.0,1.0,,,,,,,,,4.0,7.0,1.0,1.0,,11.0,18.0,,,,,,,,,,,,,6.0,2.0,3.0,,,,,,3.0,1.0,4.0,,1.0,1.0,,2.0,9.0,,,,1.0,1.0,,2.0,,2.0,,,,,2.0,,,1.0,,2.0,3.0,1.0,3.0,,,1.0,,,,,,,,,,,,,,,11.0,,,,,0.75,0.75,1.0,1.0,,,1.0,0.5714285714285714,,,0.6875,,,0.6875,,,0.125,,,,0.6666666666666666,,,1.0,,1.0,,1.0,,,,,,,,1.0,,1.0,,,90.53892215568862,,19.4,12.727272727272727,19.4,12.727272727272727,0.375,0.3333333333333333,0.3333333333333333,1.0,,,,,0.5,0.75,0.75,0.6666666666666666,0.125,1.0,1.0,1.0,,,,,,,,,,,,,,,,0.5,,0.44325625,,,,,,,9.185714285714285,23.2,,,,,,,,,,,,,,,,,,1610612749,2006,2005-06,True
101106-2072-2250-2551-693,1610612749,"Andrew Bogut, Michael Redd, Bobby Simmons, T.J. Ford, Joe Smith","Bogut, Redd, Simmons, Ford, Smith",101106-2072-2250-2551-693,MIL,785.0,3,13.0,15.0,23.0,23.0,14.0,18.0,3.0,46,2.0,2.0,1.0,1.0,,,4.0,8.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,2.0,7.0,14.0,2.0,4.0,12.0,32.0,17.0,1.0,2.0,,1.0,2.0,4.0,2.0,8.0,2.0,3.0,10.0,20.0,8.0,6.0,6.0,,,3.0,1.0,,4.0,2.0,6.0,1.0,1.0,1.0,2.0,1.0,14.0,,3.0,,2.0,8.0,3.0,13.0,3.0,16.0,1.0,1.0,1.0,,,,,,,,,3.0,6.0,,,11.0,1.0,1.0,17.0,1.0,,8.0,1.0,2.0,,,1.0,,2.0,2.0,28.0,20.0,14.0,2.0,1.0,0.5714285714285714,0.5714285714285714,1.0,0.5,,0.6666666666666666,0.5,0.5,0.5,0.25,0.5555555555555556,0.3333333333333333,0.45454545454545453,0.6153846153846154,0.5,0.5882352941176471,0.2222222222222222,,,,,1.0,,0.6666666666666666,0.42857142857142855,1.0,,0.7142857142857143,0.3333333333333333,,0.5,0.3333333333333333,,,0.75,,0.7142857142857143,1.0,,0.1111111111111111,84.38216560509554,1.0,17.608695652173914,16.52173913043478,15.478260869565217,15.652173913043478,0.1111111111111111,1.0,1.0,0.5,0.4444444444444444,0.5,0.5,0.5,0.2222222222222222,0.25,0.25,1.0,0.05555555555555555,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,,,,,0.09090909090909091,1.0,0.18181818181818182,0.5,0.3333333333333333,0.3333333333333333,0.4182527777777778,0.5143666666666666,0.4029363636363636,0.32,0.38095238095238093,0.125,0.625,9.771428571428572,25.35,0.6086956521739131,,1.0,,,,,,,,,,,,,,,1610612749,2006,2005-06,True
