EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,NonHeaveArc3FGA,LostBallTurnovers,SecondChanceTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,SecondChanceTsPct,FG3APct,OffLongMidRangeReboundPct,Arc3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,SecondChancePointsPct,Avg3ptShotDistance,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,AtRimAssists,Travels,NonShootingPenaltyNonTakeFoulsDrawn,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,SecondChanceFG2M,SecondChanceFG3M,PenaltyFG3M,PtsAssisted3s,PtsPutbacks,ThreePtAssists,Corner3Assists,OffThreePtRebounds,FTDefRebounds,SelfOReb,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,AtRimPctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,3SecondViolations,OffCorner3ReboundPct,Arc3FGM,NonHeaveArc3FGM,Arc3Assists,DefThreePtRebounds,LostBallSteals,2pt And 1 Free Throw Trips,BlockedAtRim,DefThreePtReboundPct,DefArc3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Offensive Fouls Drawn,ShortMidRangeAssists,ShortMidRangePctAssisted,DefCorner3ReboundPct,Loose Ball Fouls,StepOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,PtsUnassisted3s,PenaltyArc3FGM,PenaltyArc3Accuracy,HeaveAttempts,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,BlockedShortMidRange,Clear Path Fouls,FTOffRebounds,Defensive 3 Seconds Violations,OffFTReboundPct,DefensiveGoaltends,LongMidRangePctBlocked,Technical Free Throw Trips,OffensiveGoaltends,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawn,BlockedCorner3,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,HeaveMakes,team_id,year,season,team_vs
1000-1715-1720-2574-952,1610612748,"Shandon Anderson, Jason Williams, Michael Doleac, Jason Kapono, Antoine Walker","Anderson, Williams, Doleac, Kapono, Walker",1000-1715-1720-2574-952,MIA,170.0,1,3.0,2.0,6.0,6.0,6.0,6.0,1.0,12.0,,,,2.0,1.0,4.0,2.0,4.0,2.0,1.0,1.0,4.0,4.0,,2.0,,,,,,1.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,,1.0,,2.0,2.0,,,,1.0,2.0,1.0,,,,,2.0,4.0,6.0,,,0.25,0.25,0.25,0.25,0.4,0.4,,,0.5,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,,1.0,101.6470588235294,,15.333333333333334,13.0,15.333333333333334,12.5,,,,0.5,,,,0.38025,0.4395,0.38025,0.2,0.2,1.0,10.05,1.0,,,,,,,2.0,,2.0,,1.0,,,,1.0,,,,,,0.5,0.5,,1.0,2.0,1.0,2.0,,,,,0.5,0.5,0.5,,0.5,0.5,1.0,1.0,,,,,,,,1.0,,,,2.0,,,,,1.0,,,,,,1.0,1.0,,,,1.0,,1.0,0.3333333333333333,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2006,2005-06,False
1000-1715-1720-56-952,1610612748,"Shandon Anderson, Jason Williams, Michael Doleac, Gary Payton, Antoine Walker","Anderson, Williams, Doleac, Payton, Walker",1000-1715-1720-56-952,MIA,155.0,2,3.0,-5.0,5.0,5.0,,2.0,,10.0,,1.0,,,,1.0,,3.0,8.0,,,,,,,,,1.0,,3.0,,1.0,1.0,,1.0,,,2.0,,1.0,1.0,,3.0,,,,,,,,,,,,3.0,,,,,,,0.75,,0.75,,,,0.6666666666666666,1.0,,1.0,,,,92.9032258064516,,17.8,13.2,17.8,13.2,0.5,,,,,,,0.479675,,,,,,11.5,,1.0,,,1.0,,,,,,1.0,1.0,,,,,0.5,,0.5,,,0.5,,25.3,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,3.0,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2006,2005-06,False
1000-1715-1899-2617-406,1610612748,"Shandon Anderson, Jason Williams, James Posey, Udonis Haslem, Shaquille O'Neal","Anderson, Williams, Posey, Haslem, O'Neal",1000-1715-1899-2617-406,MIA,231.0,1,4.0,4.0,9.0,9.0,9.0,9.0,,18.0,,,1.0,2.0,4.0,5.0,,11.0,7.0,,4.0,5.0,11.0,8.0,,,4.0,5.0,1.0,11.0,,3.0,6.0,,6.0,,,3.0,,2.0,,,3.0,3.0,1.0,2.0,,,,,1.0,,1.0,1.0,11.0,11.0,9.0,1.0,1.0,0.8,0.8,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,,,1.0,0.75,,0.8333333333333334,,,0.5,112.20779220779221,1.0,12.666666666666666,13.0,12.666666666666666,12.777777777777779,,,,0.3333333333333333,0.5,0.5,1.0,0.5748833333333333,,0.5748833333333333,,,1.0,7.68,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,,,1.0,,0.16666666666666666,,0.16666666666666666,,0.16666666666666666,0.6666666666666666,,25.1,3.0,3.0,3.0,3.0,3.0,,,,0.5,1.0,1.0,1.0,0.5,1.0,,,,,,,,,1.0,,,1.0,3.0,,1.0,,,1.0,,1.0,1.0,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,1610612748,2006,2005-06,False
1000-1715-1899-406-952,1610612748,"Shandon Anderson, Jason Williams, James Posey, Shaquille O'Neal, Antoine Walker","Anderson, Williams, Posey, O'Neal, Walker",1000-1715-1899-406-952,MIA,224.0,3,4.0,5.0,8.0,9.0,6.0,1.0,,17.0,1.0,1.0,,,2.0,3.0,3.0,7.0,2.0,,2.0,3.0,6.0,4.0,,,2.0,2.0,,4.0,,3.0,6.0,,6.0,1.0,1.0,1.0,,,,,1.0,,,,,4.0,4.0,1.0,,,,,7.0,6.0,6.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.4,0.4,0.5,0.5,,,1.0,1.0,,0.8333333333333334,,,1.0,109.28571428571428,,10.5,15.555555555555555,10.5,14.333333333333334,0.2,1.0,1.0,,,,,0.56735,,0.56735,0.16666666666666666,0.25,0.8571428571428571,3.1333333333333333,0.75,2.0,,2.0,2.0,,,,2.0,2.0,1.0,1.0,,1.0,,,0.4,,0.4,,0.4,0.8,,37.0,1.0,2.0,1.0,2.0,1.0,,1.0,,0.4,0.5,0.5,1.0,0.4,0.5,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,0.6666666666666666,1.0,,,,,1.0,1.0,1.0,0.5,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2006,2005-06,False
1000-1715-2548-2617-297,1610612748,"Shandon Anderson, Jason Williams, Dwyane Wade, Udonis Haslem, Alonzo Mourning","Anderson, Williams, Wade, Haslem, Mourning",1000-1715-2548-2617-297,MIA,1172.0,5,20.0,-11.0,39.0,42.0,20.0,28.0,2.0,81.0,2.0,4.0,4.0,7.0,12.0,22.0,8.0,41.0,52.0,2.0,2.0,7.0,18.0,18.0,6.0,4.0,9.0,12.0,3.0,27.0,2.0,11.0,14.0,2.0,16.0,,,1.0,3.0,1.0,5.0,,6.0,6.0,2.0,5.0,,5.0,12.0,3.0,4.0,1.0,4.0,2.0,39.0,18.0,20.0,0.75,0.8181818181818182,0.5454545454545454,0.2857142857142857,0.5689655172413793,0.5416666666666666,0.5735294117647058,0.6,0.18181818181818182,,0.16666666666666666,0.6470588235294118,0.2,0.6842105263157895,0.15384615384615385,,0.75,99.5221843003413,0.5,15.58974358974359,13.428571428571429,15.487179487179487,12.571428571428571,0.13793103448275862,0.5,0.5,0.2413793103448276,0.5714285714285714,0.6666666666666666,0.75,0.4941931034482759,0.4604,0.4654416666666667,0.09375,0.12,0.43902439024390244,7.377272727272728,0.5128205128205128,4.0,,3.0,7.0,,,2.0,5.0,5.0,4.0,,,2.0,2.0,0.5,0.2413793103448276,,0.13793103448275862,,0.25,0.6206896551724138,0.04878048780487805,25.157142857142855,6.0,11.0,1.0,3.0,4.0,,2.0,0.75,0.3793103448275862,0.5454545454545454,0.75,0.6666666666666666,0.25,0.3333333333333333,1.0,1.0,2.0,3.0,,,2.0,2.0,3.0,1.0,,3.0,9.0,2.0,3.0,2.0,,1.0,,1.0,0.42857142857142855,,0.6,0.42857142857142855,0.5,0.5,0.2727272727272727,1.0,,0.4,,0.4,,0.10344827586206896,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,,,,0.16666666666666666,1.0,,,1.0,1.0,1.0,2.0,,,3.0,1.0,1.0,0.25,0.25,1.0,0.25,,2.0,1.0,,,,,,1.0,0.3333333333333333,,,,,,,,,,1.0,0.14285714285714285,2.0,,,,,,,,,,,,,1610612748,2006,2005-06,False
1000-1715-2548-2617-406,1610612748,"Shandon Anderson, Jason Williams, Dwyane Wade, Udonis Haslem, Shaquille O'Neal","Anderson, Williams, Wade, Haslem, O'Neal",1000-1715-2548-2617-406,MIA,1170.0,5,20.0,11.0,36.0,35.0,21.0,17.0,1.0,71.0,1.0,3.0,6.0,7.0,18.0,21.0,8.0,50.0,39.0,,9.0,11.0,27.0,26.0,10.0,,13.0,15.0,5.0,32.0,1.0,11.0,13.0,1.0,14.0,3.0,1.0,1.0,,1.0,6.0,1.0,7.0,4.0,3.0,9.0,2.0,7.0,11.0,4.0,2.0,,2.0,1.0,50.0,27.0,21.0,0.7222222222222222,0.7222222222222222,0.8571428571428571,0.8181818181818182,0.84,0.8571428571428571,0.8333333333333334,0.7941176470588235,,,0.14285714285714285,0.7333333333333333,0.3333333333333333,0.7333333333333333,0.2,0.5,1.0,87.38461538461539,0.5,15.38888888888889,17.6,14.38888888888889,16.085714285714285,0.12,0.3333333333333333,0.3333333333333333,0.28,0.8571428571428571,0.8571428571428571,0.8333333333333334,0.520102,,0.5348357142857143,0.14285714285714285,0.16666666666666666,0.54,7.066666666666667,0.5833333333333334,4.0,,3.0,4.0,,,,3.0,3.0,4.0,,1.0,2.0,2.0,,0.16,,0.16,,0.21428571428571427,0.6,,24.875,11.0,11.0,6.0,6.0,8.0,,2.0,0.75,0.44,1.0,1.0,0.7272727272727273,0.42857142857142855,1.0,,,,,,,,,2.0,,,2.0,6.0,,2.0,,,2.0,,1.0,0.5,,0.6666666666666666,0.5,,,,1.0,,,,0.4,,,,,,,,,,,,,2.0,,2.0,2.0,2.0,,2.0,1.0,1.0,,,0.5,0.5,1.0,0.5,,,,,,,,,2.0,0.6666666666666666,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,1610612748,2006,2005-06,False
1000-1715-2548-2617-56,1610612748,"Shandon Anderson, Jason Williams, Dwyane Wade, Udonis Haslem, Gary Payton","Anderson, Williams, Wade, Haslem, Payton",1000-1715-2548-2617-56,MIA,37.0,3,1.0,2.0,3.0,4.0,3.0,4.0,,7.0,,,,,,,2.0,2.0,,,,,2.0,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,2.0,,1.0,,1.0,1.0,2.0,2.0,3.0,,,,,,,1.0,1.0,,,,1.0,,1.0,,,,272.4324324324324,1.0,2.3333333333333335,7.5,2.3333333333333335,7.5,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2006,2005-06,False
1000-1715-2548-2617-952,1610612748,"Shandon Anderson, Jason Williams, Dwyane Wade, Udonis Haslem, Antoine Walker","Anderson, Williams, Wade, Haslem, Walker",1000-1715-2548-2617-952,MIA,146.0,2,2.0,5.0,5.0,5.0,5.0,2.0,,10.0,,,,1.0,2.0,3.0,,7.0,2.0,,2.0,3.0,7.0,4.0,,,2.0,3.0,,7.0,,2.0,3.0,,3.0,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,7.0,7.0,5.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.875,0.875,0.875,0.875,,,,1.0,,0.75,,,,98.63013698630138,,15.2,14.0,15.2,13.0,,,,0.25,,,,0.5377625,,0.5377625,0.25,0.3333333333333333,1.0,5.733333333333333,1.0,,,,1.0,,,,1.0,,,,,,,,0.25,,,,,0.75,,23.0,2.0,2.0,2.0,2.0,2.0,,,,0.5,1.0,1.0,1.0,0.5,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,3.0,,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,1.0,,0.25,1.0,1.0,1.0,,,,,,0.25,1.0,,,,,,1.0,,1.0,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2006,2005-06,False
1000-1715-2548-406-952,1610612748,"Shandon Anderson, Jason Williams, Dwyane Wade, Shaquille O'Neal, Antoine Walker","Anderson, Williams, Wade, O'Neal, Walker",1000-1715-2548-406-952,MIA,470.0,3,8.0,-6.0,13.0,14.0,6.0,3.0,5.0,27.0,,1.0,1.0,2.0,4.0,10.0,1.0,12.0,18.0,3.0,2.0,3.0,8.0,2.0,6.0,1.0,1.0,2.0,1.0,5.0,3.0,2.0,5.0,6.0,11.0,1.0,1.0,1.0,,1.0,1.0,,2.0,2.0,2.0,5.0,,1.0,2.0,1.0,,,,,4.0,8.0,6.0,0.25,0.3333333333333333,0.4,0.6666666666666666,0.34375,0.5,0.35294117647058826,0.5,0.1,,0.5,1.0,0.5,1.0,0.5454545454545454,,1.0,82.72340425531915,,22.307692307692307,12.857142857142858,18.23076923076923,12.857142857142858,0.0625,,,0.125,0.5,0.5,1.0,0.50743125,0.5503333333333333,0.4902642857142857,0.058823529411764705,0.09090909090909091,0.6666666666666666,4.779999999999999,0.46153846153846156,5.0,1.0,3.0,6.0,1.0,1.0,8.0,4.0,1.0,5.0,,1.0,,3.0,0.8,0.375,,0.3125,0.25,0.42857142857142855,0.8125,0.6666666666666666,25.03333333333333,3.0,7.0,1.0,2.0,,,,,0.4375,0.42857142857142855,0.5,,0.2857142857142857,0.5,2.0,3.0,,1.0,,,,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,,3.0,3.0,,1.0,0.16666666666666666,1.0,0.25,0.16666666666666666,0.6666666666666666,0.875,0.14285714285714285,1.0,0.6,0.75,0.5,1.0,,0.0625,,,,0.75,0.6666666666666666,,,,0.14285714285714285,,,1.0,1.0,1.0,1.0,,,,,,,0.2,0.2,1.0,0.2,,,,,,1.0,,,1.0,0.3333333333333333,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1610612748,2006,2005-06,False
1000-1715-2548-56-952,1610612748,"Shandon Anderson, Jason Williams, Dwyane Wade, Gary Payton, Antoine Walker","Anderson, Williams, Wade, Payton, Walker",1000-1715-2548-56-952,MIA,25.0,1,,,1.0,1.0,1.0,1.0,,2.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,115.19999999999999,,23.0,2.0,23.0,2.0,,,,,,,,0.4491,,0.4491,,,,1.9,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2006,2005-06,False
1000-1715-2617-297-56,1610612748,"Shandon Anderson, Jason Williams, Udonis Haslem, Alonzo Mourning, Gary Payton","Anderson, Williams, Haslem, Mourning, Payton",1000-1715-2617-297-56,MIA,166.0,3,3.0,-3.0,3.0,5.0,,1.0,,8.0,,1.0,1.0,1.0,1.0,2.0,,5.0,8.0,,,,,2.0,,,1.0,1.0,1.0,2.0,,,1.0,,1.0,,,,,,,,,,,2.0,,1.0,,,,,,,5.0,,,1.0,1.0,0.5,,0.8333333333333334,,0.8333333333333334,,,,,,,1.0,,,,69.39759036144578,,28.666666666666668,16.0,28.666666666666668,16.0,0.3333333333333333,,,0.3333333333333333,1.0,1.0,1.0,0.41178333333333333,,,,,,12.35,,1.0,,,1.0,,,,,,1.0,,,,,,0.3333333333333333,,0.3333333333333333,,,0.3333333333333333,,24.9,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2006,2005-06,False
1000-1715-2617-297-952,1610612748,"Shandon Anderson, Jason Williams, Udonis Haslem, Alonzo Mourning, Antoine Walker","Anderson, Williams, Haslem, Mourning, Walker",1000-1715-2617-297-952,MIA,134.0,1,2.0,4.0,5.0,5.0,3.0,,,10.0,2.0,2.0,,,4.0,4.0,1.0,9.0,5.0,,2.0,2.0,5.0,6.0,2.0,,3.0,3.0,,6.0,,2.0,2.0,,2.0,1.0,1.0,,,,,,,,,,,2.0,2.0,2.0,1.0,,1.0,1.0,9.0,5.0,3.0,0.75,0.75,1.0,1.0,0.8,0.6666666666666666,0.9,0.8333333333333334,,,,1.0,,1.0,,,1.0,107.46268656716417,1.0,13.4,13.4,13.4,13.4,0.4,1.0,1.0,,,,,0.51257,,0.6008833333333333,0.4,0.5,0.5555555555555556,3.125,0.6,1.0,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,0.2,,0.2,,0.3333333333333333,0.6,,24.8,2.0,2.0,2.0,2.0,2.0,,,,0.4,1.0,1.0,1.0,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612748,2006,2005-06,False
1000-1715-2617-406-56,1610612748,"Shandon Anderson, Jason Williams, Udonis Haslem, Shaquille O'Neal, Gary Payton","Anderson, Williams, Haslem, O'Neal, Payton",1000-1715-2617-406-56,MIA,387.0,4,6.0,-1.0,10.0,11.0,3.0,1.0,2.0,21.0,,,1.0,2.0,4.0,7.0,,8.0,9.0,1.0,1.0,2.0,2.0,6.0,2.0,2.0,3.0,3.0,,6.0,1.0,1.0,4.0,2.0,6.0,2.0,1.0,1.0,,,2.0,,3.0,,2.0,5.0,1.0,5.0,2.0,,2.0,,2.0,1.0,6.0,2.0,3.0,0.75,0.75,0.5714285714285714,0.5,0.5,0.3333333333333333,0.4444444444444444,0.25,0.2857142857142857,,0.3333333333333333,0.2,0.3333333333333333,0.42857142857142855,0.5,,,78.13953488372093,0.5,17.7,19.09090909090909,16.9,14.909090909090908,,,,0.25,0.5,0.5,,0.54586875,0.3498,0.50655,,,0.25,5.5,0.3,1.0,,1.0,1.0,,,2.0,1.0,,1.0,1.0,,1.0,2.0,0.5,0.125,,0.125,,0.3333333333333333,0.75,0.25,23.8,3.0,5.0,1.0,1.0,3.0,,1.0,0.5,0.625,0.6,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,1.0,1.0,0.4,0.5,1.0,0.5,1.0,,,,,,,,,,,,,,1.0,,,,,2.0,1.0,,1.0,1.0,,,,,,2.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612748,2006,2005-06,False
1000-1715-2617-56-952,1610612748,"Shandon Anderson, Jason Williams, Udonis Haslem, Gary Payton, Antoine Walker","Anderson, Williams, Haslem, Payton, Walker",1000-1715-2617-56-952,MIA,423.0,2,7.0,10.0,12.0,12.0,2.0,,1.0,24.0,2.0,2.0,1.0,1.0,3.0,5.0,3.0,18.0,8.0,,1.0,1.0,3.0,4.0,2.0,,2.0,5.0,,13.0,1.0,5.0,6.0,1.0,7.0,2.0,2.0,,,,1.0,,1.0,,,,,3.0,4.0,2.0,1.0,,1.0,1.0,15.0,3.0,2.0,0.6666666666666666,0.6666666666666666,0.6,1.0,0.6818181818181818,0.5,0.6923076923076923,0.5,,,,0.8333333333333334,0.5,0.8571428571428571,0.2,,1.0,81.70212765957447,1.0,17.666666666666668,17.583333333333332,16.916666666666668,16.583333333333332,0.18181818181818182,1.0,1.0,0.09090909090909091,1.0,1.0,,0.5516681818181818,0.57555,0.5179,0.15384615384615385,0.2857142857142857,0.16666666666666666,6.720000000000001,0.16666666666666666,4.0,,1.0,6.0,1.0,,3.0,1.0,1.0,4.0,,,,,1.5,0.5454545454545454,,0.36363636363636365,,0.5,0.7272727272727273,0.16666666666666666,24.53333333333333,,2.0,,,,,,0.5,0.18181818181818182,,,,,,,,1.0,2.0,1.0,1.0,,,3.0,,1.0,,9.0,,3.0,1.0,,,,1.0,0.5,1.0,,0.5,,1.5,,,,0.5,,1.0,,0.18181818181818182,0.5,0.5,1.0,,,1.0,1.0,1.0,,,,,2.0,2.0,2.0,1.0,,,1.0,1.0,1.0,0.5,0.5,1.0,0.5,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2006,2005-06,False
1000-1715-297-56-952,1610612748,"Shandon Anderson, Jason Williams, Alonzo Mourning, Gary Payton, Antoine Walker","Anderson, Williams, Mourning, Payton, Walker",1000-1715-297-56-952,MIA,1284.0,8,21.0,-9.0,37.0,37.0,8.0,4.0,6.0,74.0,2.0,5.0,4.0,5.0,8.0,16.0,10.0,38.0,47.0,3.0,2.0,3.0,10.0,4.0,12.0,2.0,2.0,6.0,1.0,16.0,6.0,10.0,12.0,7.0,19.0,1.0,1.0,1.0,1.0,,7.0,,8.0,1.0,3.0,8.0,2.0,14.0,13.0,7.0,2.0,,2.0,1.0,30.0,10.0,8.0,0.25,0.3333333333333333,0.5,0.6666666666666666,0.4666666666666667,0.7,0.5277777777777778,0.7142857142857143,0.125,0.2,0.125,0.7142857142857143,0.75,0.6875,0.4375,0.6666666666666666,0.5,82.99065420560748,0.5,17.64864864864865,17.054054054054053,17.405405405405407,15.972972972972974,0.16666666666666666,0.4,0.5,0.16666666666666666,0.8,0.8,0.25,0.47670833333333335,0.35359999999999997,0.33948999999999996,0.19444444444444445,0.3181818181818182,0.2631578947368421,7.7875,0.21621621621621623,13.0,1.0,2.0,14.0,1.0,4.0,8.0,2.0,3.0,13.0,1.0,1.0,,1.0,0.6666666666666666,0.4666666666666667,1.0,0.43333333333333335,0.25,0.4,0.6666666666666666,0.21052631578947367,24.72142857142857,2.0,6.0,1.0,1.0,1.0,,,1.0,0.2,0.3333333333333333,0.4,0.5,0.2,1.0,1.0,1.0,,1.0,,,,,4.0,2.0,,1.0,12.0,4.0,4.0,,1.0,1.0,1.0,1.0,0.2857142857142857,,0.5,0.2857142857142857,0.6666666666666666,0.5,0.16666666666666666,1.0,0.125,0.75,0.14285714285714285,0.8,0.07142857142857142,0.03333333333333333,,,,0.25,1.0,,,,,,1.0,,4.0,4.0,4.0,1.0,,1.0,2.0,0.5,,0.3076923076923077,0.3076923076923077,1.0,0.3076923076923077,,,,1.0,,,,,1.0,0.5,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,1610612748,2006,2005-06,False
