EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PtsUnassisted2s,NonHeaveArc3FGA,DefTwoPtRebounds,DefRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,FG3M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,HeaveAttempts,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,Travels,NonShootingPenaltyNonTakeFouls,DefArc3ReboundPct,Fg2aBlocked,FTDefRebounds,LostBallTurnovers,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,ThreePtShootingFoulsDrawn,BlockedAtRim,AtRimPctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,SelfOReb,Loose Ball Fouls Drawn,SecondChanceFg2Pct,SecondChanceEfgPct,SelfORebPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,NonHeaveArc3FGM,ShortMidRangeAssists,SecondChanceFg3Pct,OffCorner3ReboundPct,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LostBallSteals,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls Drawn,Technical Free Throw Trips,Arc3Assists,FTOffRebounds,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,OffFTReboundPct,Arc3PctAssisted,3pt And 1 Free Throw Trips,StepOutOfBoundsTurnovers,SecondChanceArc3PctAssisted,Clear Path Fouls,3SecondViolations,OffensiveGoaltends,LongMidRangePctBlocked,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Blocked3s,BlockedCorner3,BlockedArc3,team_id,year,season,team_vs
101107-101136-101212-1731-1733,1610612737,"Marvin Williams, Salim Stoudamire, Esteban Batista, Tyronn Lue, Al Harrington","Williams, Stoudamire, Batista, Lue, Harrington",101107-101136-101212-1731-1733,ATL,171.0,1,3.0,-3.0,5.0,5.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,7.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,4.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,84.21052631578947,17.8,16.4,17.8,16.4,0.5,1.0,1.0,0.5,0.5,0.417075,0.5,0.6666666666666666,16.4,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2006,2005-06,False
101107-101136-101212-1731-2735,1610612737,"Marvin Williams, Salim Stoudamire, Esteban Batista, Tyronn Lue, Josh Childress","Williams, Stoudamire, Batista, Lue, Childress",101107-101136-101212-1731-2735,ATL,554.0,4,9.0,8.0,20.0,19.0,39.0,3.0,4.0,2.0,7.0,9.0,4.0,15.0,35.0,27.0,4.0,1.0,3.0,4.0,6.0,,1.0,2.0,5.0,9.0,11.0,17.0,6.0,34.0,0.7777777777777778,0.7692307692307693,0.8333333333333334,0.3076923076923077,0.6,0.5714285714285714,,101.37184115523466,12.9,15.578947368421053,12.75,15.052631578947368,0.3076923076923077,0.75,0.75,0.15384615384615385,0.6153846153846154,0.4823041666666667,0.3333333333333333,0.42857142857142855,11.255555555555555,37.55,12.0,12.0,3.0,3.0,4.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,5.0,1.0,2.0,11.0,20.0,10.0,6.0,1.0,5.0,2.0,7.0,2.0,2.0,3.0,16.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,20.0,12.0,3.0,0.7142857142857143,0.7142857142857143,1.0,0.5,0.5,0.6666666666666666,0.6,0.6428571428571429,0.25,0.7692307692307693,0.5,0.5,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.3076923076923077,0.75,0.75,0.6666666666666666,0.07692307692307693,1.0,1.0,1.0,0.15384615384615385,1.0,1.0,1.0,1.0,0.42857142857142855,0.6666666666666666,0.14285714285714285,1.0,0.14285714285714285,0.5914,0.5287714285714286,0.02857142857142857,0.5714285714285714,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2006,2005-06,False
101107-101136-101212-1731-2746,1610612737,"Marvin Williams, Salim Stoudamire, Esteban Batista, Tyronn Lue, Josh Smith","Williams, Stoudamire, Batista, Lue, Smith",101107-101136-101212-1731-2746,ATL,166.0,1,3.0,-7.0,5.0,4.0,9.0,1.0,3.0,,1.0,4.0,,,2.0,9.0,2.0,,,1.0,2.0,,2.0,2.0,2.0,4.0,,,,2.0,0.25,0.25,0.25,,,0.5,,78.07228915662651,22.4,13.5,18.4,13.5,0.75,0.3333333333333333,0.3333333333333333,,,0.371925,,,15.25,,1.0,4.0,1.0,,,,,,,1.0,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,0.3333333333333333,1.0,,0.3333333333333333,0.5,,,,,,,,,,0.25,,,,,,,,,,,,,,0.3498,0.3668,,,0.2,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2006,2005-06,False
101107-101136-101212-1731-2823,1610612737,"Marvin Williams, Salim Stoudamire, Esteban Batista, Tyronn Lue, John Edwards","Williams, Stoudamire, Batista, Lue, Edwards",101107-101136-101212-1731-2823,ATL,165.0,1,3.0,-3.0,5.0,6.0,11.0,1.0,1.0,,1.0,3.0,,2.0,4.0,7.0,,,1.0,2.0,2.0,,,1.0,1.0,3.0,2.0,2.0,,4.0,0.3333333333333333,0.3333333333333333,0.5,,0.5,0.5,,96.0,16.4,13.833333333333334,16.4,11.5,0.3333333333333333,1.0,1.0,,,0.3968333333333333,,,14.0,,1.0,6.0,,,,,,,,2.0,,,,,,,,,,1.0,1.0,,,,2.0,2.0,,,1.0,,1.0,,,1.0,2.0,,,,,,,1.0,,,,,,1.0,,,,,2.0,1.0,,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,0.6666666666666666,,,1.0,,,,,,,,,,,,0.4277,,0.5,0.2,,2.0,,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2006,2005-06,False
101107-101136-101212-1733-2207,1610612737,"Marvin Williams, Salim Stoudamire, Esteban Batista, Al Harrington, Joe Johnson","Williams, Stoudamire, Batista, Harrington, Johnson",101107-101136-101212-1733-2207,ATL,344.0,3,6.0,-2.0,12.0,11.0,23.0,1.0,2.0,,3.0,8.0,,5.0,11.0,13.0,4.0,,1.0,3.0,5.0,,3.0,3.0,,2.0,4.0,7.0,1.0,11.0,0.375,0.375,0.5,,0.5,0.75,,96.27906976744185,14.75,15.181818181818182,14.083333333333334,14.181818181818182,0.25,0.5,0.5,,0.375,0.4544,0.2,0.1111111111111111,6.85,,5.0,,1.0,1.0,3.0,2.0,,,1.0,3.0,,,,,,,2.0,,,1.0,1.0,,,,2.0,2.0,,,1.0,,1.0,,,1.0,2.0,,2.0,2.0,2.0,,,,,,3.0,2.0,,1.0,1.0,,1.0,1.0,2.0,5.0,1.0,0.3333333333333333,0.3333333333333333,,,,,1.0,1.0,,0.5,,0.4,1.0,,0.4,,,1.0,,1.0,1.0,0.375,0.3333333333333333,0.5,,0.375,0.3333333333333333,0.3333333333333333,1.0,,,,,1.0,,,,,,0.5585,0.3347,,0.18181818181818182,0.4166666666666667,,,1.0,1.0,,,0.125,,,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2006,2005-06,False
101107-101136-101212-1733-2735,1610612737,"Marvin Williams, Salim Stoudamire, Esteban Batista, Al Harrington, Josh Childress","Williams, Stoudamire, Batista, Harrington, Childress",101107-101136-101212-1733-2735,ATL,277.0,4,5.0,-1.0,7.0,8.0,15.0,1.0,3.0,2.0,5.0,10.0,2.0,1.0,11.0,12.0,6.0,2.0,3.0,3.0,7.0,,,,1.0,2.0,3.0,2.0,,3.0,0.5,0.4166666666666667,0.4230769230769231,0.16666666666666666,0.75,0.75,0.5,77.97833935018052,21.428571428571427,15.875,16.857142857142858,15.875,0.25,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5833333333333334,0.4804363636363636,,,6.69,30.85,4.0,5.0,5.0,3.0,5.0,4.0,1.0,3.0,1.0,2.0,,,,,2.0,,5.0,,8.0,2.0,5.0,,2.0,1.0,5.0,4.0,,,2.0,,2.0,,1.0,1.0,4.0,1.0,3.0,,4.0,,,,,,,,,1.0,,,,,5.0,4.0,1.0,0.4,0.5,,,,,0.4,0.2857142857142857,0.8,0.3125,,0.6,,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,,,0.4166666666666667,0.6,0.75,0.3333333333333333,0.16666666666666666,0.5,0.5,1.0,,,,,0.8,0.42857142857142855,0.3333333333333333,,,0.2857142857142857,0.58435,0.48458333333333337,0.7272727272727273,0.45454545454545453,0.5714285714285714,,,,1.0,,,0.1,,,,,0.2,,1.0,,3.0,4.0,2.0,1.0,1.0,0.8,0.8,0.2,0.75,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2006,2005-06,False
101107-101136-101212-1733-2746,1610612737,"Marvin Williams, Salim Stoudamire, Esteban Batista, Al Harrington, Josh Smith","Williams, Stoudamire, Batista, Harrington, Smith",101107-101136-101212-1733-2746,ATL,194.0,2,3.0,-4.0,5.0,5.0,10.0,,2.0,1.0,,3.0,1.0,,,4.0,,1.0,2.0,3.0,3.0,,1.0,1.0,1.0,2.0,1.0,,,,,,,0.25,1.0,0.75,1.0,74.22680412371133,20.8,18.0,20.8,17.6,0.5,,,0.25,0.25,0.4243375,,,17.099999999999998,24.5,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,0.5,,,,,,1.0,0.5,1.0,,,,,0.25,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2006,2005-06,False
101107-101136-101212-2207-2585,1610612737,"Marvin Williams, Salim Stoudamire, Esteban Batista, Joe Johnson, Zaza Pachulia","Williams, Stoudamire, Batista, Johnson, Pachulia",101107-101136-101212-2207-2585,ATL,25.0,1,,-2.0,1.0,2.0,3.0,,,1.0,,,1.0,,,2.0,,1.0,,,,,,,1.0,2.0,,,,,,,,1.0,,,,172.79999999999998,8.0,8.5,8.0,8.5,,,,1.0,1.0,0.558,,,,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2006,2005-06,False
101107-101136-101212-2207-2735,1610612737,"Marvin Williams, Salim Stoudamire, Esteban Batista, Joe Johnson, Josh Childress","Williams, Stoudamire, Batista, Johnson, Childress",101107-101136-101212-2207-2735,ATL,1058.0,5,18.0,-4.0,38.0,35.0,73.0,2.0,7.0,3.0,15.0,30.0,5.0,7.0,40.0,44.0,14.0,3.0,5.0,7.0,16.0,2.0,3.0,8.0,5.0,7.0,10.0,8.0,4.0,35.0,0.5,0.4714285714285714,0.5405405405405406,0.14285714285714285,0.7142857142857143,0.6363636363636364,0.75,99.35727788279773,14.052631578947368,14.971428571428572,12.921052631578947,13.971428571428572,0.2,0.2857142857142857,0.2857142857142857,0.08571428571428572,0.5142857142857142,0.4497557142857143,0.11428571428571428,0.13333333333333333,7.0233333333333325,24.78,17.0,15.0,8.0,7.0,13.0,3.0,1.0,5.0,6.0,10.0,,2.0,,1.0,2.0,1.0,6.0,,5.0,6.0,17.0,1.0,3.0,6.0,21.0,16.0,,,8.0,,8.0,,5.0,1.0,16.0,2.0,7.0,2.0,9.0,6.0,6.0,5.0,3.0,1.0,,,4.0,2.0,,,,,21.0,17.0,2.0,0.5333333333333333,0.5714285714285714,,0.2,0.3333333333333333,0.2,0.35294117647058826,0.375,0.35714285714285715,0.4772727272727273,0.625,0.5,0.5,0.5,0.5,0.5,0.5,,1.0,1.0,,0.37142857142857144,0.5384615384615384,0.6363636363636364,0.7142857142857143,0.2857142857142857,0.6,0.75,0.5,0.05714285714285714,,,,0.42857142857142855,0.25,0.2,0.05,,0.1,0.32071666666666665,0.3829425,0.125,0.525,0.4473684210526316,,,0.3333333333333333,4.0,,2.0,0.13333333333333333,0.2,,,,0.15384615384615385,0.3333333333333333,0.75,,,1.0,2.0,2.0,1.0,0.16666666666666666,0.35714285714285715,0.14285714285714285,,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.14285714285714285,1.0,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2006,2005-06,False
101107-101136-101212-2207-2746,1610612737,"Marvin Williams, Salim Stoudamire, Esteban Batista, Joe Johnson, Josh Smith","Williams, Stoudamire, Batista, Johnson, Smith",101107-101136-101212-2207-2746,ATL,1192.0,8,20.0,-3.0,38.0,38.0,76.0,2.0,9.0,5.0,11.0,26.0,6.0,4.0,29.0,32.0,12.0,4.0,9.0,17.0,20.0,1.0,6.0,8.0,10.0,16.0,9.0,7.0,3.0,26.0,0.4230769230769231,0.390625,0.4,0.1875,0.6923076923076923,0.7777777777777778,0.75,91.81208053691275,14.921052631578947,16.44736842105263,14.842105263157896,15.947368421052632,0.28125,0.2222222222222222,0.2222222222222222,0.15625,0.5,0.4861258064516129,0.08571428571428572,0.10344827586206896,8.115384615384615,28.616666666666664,6.0,22.0,2.0,6.0,10.0,1.0,1.0,2.0,3.0,7.0,1.0,1.0,,,,1.0,1.0,1.0,3.0,3.0,5.0,,,,6.0,10.0,3.0,1.0,5.0,1.0,6.0,1.0,4.0,1.0,13.0,1.0,2.0,5.0,3.0,4.0,3.0,2.0,2.0,,2.0,2.0,,,4.0,2.0,4.0,2.0,6.0,6.0,,0.45454545454545453,0.5,1.0,0.16666666666666666,,0.2,0.6,0.6,0.75,0.6,0.25,0.14285714285714285,1.0,0.25,0.16666666666666666,0.14285714285714285,0.25,1.0,0.5714285714285714,1.0,0.5,0.3125,0.6,0.8571428571428571,0.6666666666666666,0.21875,0.42857142857142855,0.5,0.5,0.03125,1.0,1.0,1.0,1.0,0.4,0.5,,,,0.4276,0.43322000000000005,0.10344827586206896,0.20689655172413793,0.15789473684210525,1.0,2.0,1.0,4.0,3.0,,0.15384615384615385,0.14285714285714285,1.0,,2.0,0.3,0.25,,,1.0,1.0,2.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2006,2005-06,False
