EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG3A,FtPoints,PenaltyFG3A,LongMidRangeAssists,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,PenaltyCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,OffThreePtRebounds,DefThreePtRebounds,OffRebounds,LostBallTurnovers,2pt And 1 Free Throw Trips,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,Loose Ball Fouls,PenaltyArc3FGA,Steals,BadPassSteals,PenaltyArc3Frequency,ShortMidRangeFGM,Corner3FGM,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,FTOffRebounds,LostBallSteals,Loose Ball Fouls Drawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,AtRimPctBlocked,OffTwoPtRebounds,OffTwoPtReboundPct,OffShortMidRangeReboundPct,PenaltyFtPoints,DeadBallTurnovers,StepOutOfBoundsTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Travels,Offensive Fouls,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,PenaltyFG3M,HeaveAttempts,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,PenaltyFg3Pct,SecondChanceArc3Frequency,PenaltyArc3Accuracy,PtsUnassisted3s,SecondChanceTurnovers,ThreePtShootingFoulsDrawn,BlockedLongMidRange,OffAtRimReboundPct,OffCorner3ReboundPct,ThreePtShootingFoulsDrawnPct,SelfOReb,SelfORebPct,PenaltyCorner3FGM,SecondChanceFtPoints,OffLongMidRangeReboundPct,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,Defensive 3 Seconds Violations,SecondChanceArc3FGM,Blocked3s,BlockedArc3,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,LostBallOutOfBoundsTurnovers,BlockedCorner3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,3pt And 1 Free Throw Trips,Corner3PctBlocked,team_id,year,season,team_vs
101122-101180-1536-2224-979,1610612754,"Danny Granger, Sarunas Jasikevicius, Stephen Jackson, Jamaal Tinsley, Jermaine O'Neal","Granger, Jasikevicius, Jackson, Tinsley, O'Neal",101122-101180-1536-2224-979,IND,832.0,6,14.0,2.0,29.0,30.0,13.0,5.0,59.0,6.0,10.0,2.0,4.0,4.0,9.0,18.0,34.0,32.0,3.0,7.0,14.0,8.0,4.0,6.0,4.0,14.0,7.0,8.0,11.0,6.0,9.0,4.0,2.0,4.0,32.0,14.0,13.0,2.0,0.4444444444444444,0.5,0.5,0.42857142857142855,0.48,0.375,0.5862068965517241,0.5,0.7,0.7,0.25,102.11538461538461,15.344827586206897,12.9,14.793103448275861,12.4,0.4,0.6,0.6,0.6666666666666666,0.16,0.3333333333333333,0.5,0.68,0.527724,0.5613708333333333,0.4117647058823529,6.216666666666667,0.4482758620689655,3.0,4.0,3.0,2.0,7.0,10.0,5.0,,1.0,,,2.0,1.0,7.0,10.0,5.0,1.0,3.0,0.28,,0.5,1.0,1.0,0.75,0.16,0.75,0.75,,0.12,0.16666666666666666,0.17857142857142858,0.23809523809523808,24.714285714285715,4.0,1.0,2.0,4.0,1.0,2.0,2.0,10.0,2.0,4.0,2.0,,3.0,,2.0,0.5,0.5,0.5,,0.4,0.21428571428571427,0.5,,0.16,1.0,0.5,0.058823529411764705,,3.0,4.0,2.0,0.25,,2.0,,2.0,6.0,,1.0,2.0,,2.0,,,2.0,,1.0,0.2857142857142857,0.2857142857142857,0.05555555555555555,0.25,,,,,,0.6666666666666666,0.6666666666666666,1.0,,,,,,0.4346,,1.0,0.1111111111111111,,5.0,2.0,,1.0,1.0,,,,,,1.0,,2.0,1.0,0.2,,,,1.0,,1.0,0.25,,,,,1.0,,,0.5,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612754,2006,2005-06,False
101122-101180-1536-2410-2758,1610612754,"Danny Granger, Sarunas Jasikevicius, Stephen Jackson, Fred Jones, David Harrison","Granger, Jasikevicius, Jackson, Jones, Harrison",101122-101180-1536-2410-2758,IND,5139.0,20,86.0,-19.0,156.0,160.0,44.0,62.0,316.0,23.0,39.0,7.0,11.0,24.0,47.0,106.0,139.0,158.0,12.0,28.0,35.0,58.0,29.0,36.0,15.0,79.0,42.0,56.0,75.0,27.0,51.0,11.0,8.0,11.0,120.0,35.0,44.0,5.0,0.6170212765957447,0.6904761904761905,0.44339622641509435,0.42857142857142855,0.4389312977099237,0.35526315789473684,0.47586206896551725,0.4069767441860465,0.6461538461538462,0.6341463414634146,0.5,88.54640980735552,16.057692307692307,16.4625,15.435897435897436,15.46875,0.29770992366412213,0.5897435897435898,0.696969696969697,0.6521739130434783,0.183206106870229,0.2894736842105263,0.6363636363636364,0.48854961832061067,0.4491271317829457,0.44648055555555555,0.2517985611510791,10.05188679245283,0.28205128205128205,15.0,43.0,7.0,2.0,25.0,24.0,10.0,11.0,4.0,21.0,13.0,33.0,9.0,41.0,34.0,15.0,2.0,8.0,0.19083969465648856,0.6363636363636364,1.0,0.8235294117647058,0.6428571428571429,0.7272727272727273,0.3282442748091603,0.3488372093023256,0.3488372093023256,0.7333333333333333,0.05343511450381679,0.05263157894736842,0.10638297872340426,0.12931034482758622,26.58,17.0,4.0,6.0,18.0,6.0,11.0,19.0,36.0,10.0,16.0,5.0,10.0,19.0,8.0,5.0,0.5454545454545454,0.6428571428571429,0.6333333333333333,0.5882352941176471,0.3333333333333333,0.2638888888888889,0.3333333333333333,0.4444444444444444,0.13740458015267176,0.42857142857142855,0.6666666666666666,0.1366906474820144,4.0,8.0,15.0,11.0,0.21052631578947367,9.0,4.0,3.0,7.0,21.0,3.0,10.0,7.0,3.0,4.0,3.0,,4.0,4.0,1.0,0.28,0.30434782608695654,0.09433962264150944,0.16666666666666666,,0.75,0.375,0.45,0.3333333333333333,0.5714285714285714,0.5714285714285714,1.0,0.16666666666666666,0.16666666666666666,1.0,,0.1875,0.47448636363636365,0.15384615384615385,14.0,0.24561403508771928,0.38461538461538464,8.0,12.0,,4.0,4.0,2.0,4.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,0.1,0.14285714285714285,0.125,,3.0,,1.0,0.375,0.3333333333333333,,1.0,0.015873015873015872,,1.0,0.10714285714285714,,1.0,1.0,2.0,0.6666666666666666,,0.07142857142857142,1.0,1.0,1.0,,1.0,,,0.5,1.0,,,1.0,1.0,,,,,,,,1610612754,2006,2005-06,False
101122-101180-1536-2410-955,1610612754,"Danny Granger, Sarunas Jasikevicius, Stephen Jackson, Fred Jones, Samaki Walker","Granger, Jasikevicius, Jackson, Jones, Walker",101122-101180-1536-2410-955,IND,441.0,2,7.0,-9.0,13.0,14.0,4.0,9.0,27.0,,,,,2.0,1.0,5.0,9.0,18.0,,2.0,2.0,2.0,1.0,2.0,,5.0,3.0,4.0,4.0,4.0,5.0,,,,9.0,2.0,4.0,,1.0,1.0,0.2,,0.2777777777777778,,0.4090909090909091,0.25,0.75,0.8,,88.16326530612245,18.923076923076923,13.928571428571429,18.923076923076923,12.785714285714286,,,,,0.2222222222222222,,,0.4444444444444444,0.4277944444444445,0.3489,0.2222222222222222,14.98,0.3076923076923077,1.0,3.0,1.0,,4.0,4.0,1.0,1.0,,2.0,1.0,2.0,,3.0,4.0,1.0,,,0.4444444444444444,1.0,,0.6666666666666666,1.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,,0.1,0.16666666666666666,24.525,,,,3.0,,,,,,3.0,,1.0,,1.0,,,,,1.0,,,,1.0,0.3333333333333333,,,,,1.0,,,0.3333333333333333,,1.0,,1.0,3.0,,,1.0,,1.0,,,,,1.0,0.25,0.25,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,2.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2006,2005-06,False
101122-101180-1536-2410-979,1610612754,"Danny Granger, Sarunas Jasikevicius, Stephen Jackson, Fred Jones, Jermaine O'Neal","Granger, Jasikevicius, Jackson, Jones, O'Neal",101122-101180-1536-2410-979,IND,2365.0,17,39.0,-30.0,78.0,80.0,21.0,21.0,158.0,8.0,20.0,,4.0,12.0,19.0,47.0,64.0,94.0,3.0,11.0,9.0,20.0,10.0,10.0,4.0,20.0,16.0,22.0,34.0,13.0,23.0,4.0,4.0,4.0,56.0,9.0,21.0,2.0,0.5263157894736842,0.625,0.40425531914893614,0.2727272727272727,0.39166666666666666,0.2,0.44776119402985076,0.25,0.6956521739130435,0.6071428571428571,0.6666666666666666,96.20295983086682,15.820512820512821,14.1375,15.256410256410257,13.575,0.3333333333333333,0.4,0.5333333333333333,0.5,0.2,0.26666666666666666,,0.55,0.47234166666666666,0.49956333333333336,0.140625,8.682978723404256,0.2692307692307692,7.0,15.0,,,13.0,17.0,4.0,4.0,5.0,16.0,11.0,24.0,7.0,13.0,20.0,7.0,,2.0,0.21666666666666667,0.6666666666666666,1.0,0.7142857142857143,0.7,0.5,0.25,0.4666666666666667,0.4666666666666667,0.5714285714285714,,,0.11940298507462686,0.1320754716981132,25.4,8.0,3.0,7.0,13.0,3.0,7.0,8.0,18.0,6.0,13.0,2.0,1.0,12.0,5.0,1.0,0.42857142857142855,0.375,0.3888888888888889,0.2,0.2,0.2894736842105263,0.2,0.2,0.21666666666666667,0.875,0.42857142857142855,0.125,,4.0,8.0,3.0,0.26666666666666666,4.0,,3.0,3.0,,3.0,6.0,,,,2.0,1.0,5.0,2.0,,0.23076923076923078,0.23076923076923078,0.1276595744680851,0.08333333333333333,1.0,,0.3333333333333333,0.36363636363636365,0.5,,,,0.23076923076923078,0.23076923076923078,,,0.23076923076923078,0.5242333333333333,0.25,9.0,0.32142857142857145,0.25,3.0,8.0,,,,1.0,3.0,1.0,,1.0,,,1.0,,,0.125,,9.0,2.0,1.0,,0.3333333333333333,,0.07142857142857142,1.0,0.03125,,2.0,0.375,,,,,,,,,,4.0,,,,,,,1.0,,,1.0,,,,,,,,1610612754,2006,2005-06,False
101122-101180-1536-2758-978,1610612754,"Danny Granger, Sarunas Jasikevicius, Stephen Jackson, David Harrison, Peja Stojakovic","Granger, Jasikevicius, Jackson, Harrison, Stojakovic",101122-101180-1536-2758-978,IND,324.0,3,5.0,-4.0,9.0,10.0,5.0,6.0,19.0,2.0,4.0,1.0,2.0,,2.0,6.0,11.0,15.0,1.0,4.0,3.0,,,1.0,,3.0,1.0,1.0,4.0,3.0,5.0,1.0,1.0,1.0,5.0,3.0,5.0,1.0,,,0.3333333333333333,0.25,0.35,0.2,0.4583333333333333,0.25,0.16666666666666666,0.16666666666666666,,84.44444444444444,16.88888888888889,17.2,16.0,16.0,0.4,0.5,0.6666666666666666,,,0.4,0.5,0.8,0.527665,0.45770999999999995,0.2727272727272727,6.8,0.5555555555555556,,2.0,,,4.0,4.0,1.0,,,,,,,4.0,5.0,3.0,,,0.4,,,,1.0,,0.2,,,,,,0.25,0.375,25.375,3.0,1.0,1.0,4.0,1.0,1.0,6.0,4.0,,4.0,2.0,,3.0,,1.0,1.0,1.0,1.0,,0.6666666666666666,0.42857142857142855,0.6666666666666666,,0.4,1.0,1.0,0.5454545454545454,,1.0,1.0,1.0,0.2,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.25,0.25,0.16666666666666666,,,,,,,,,,0.25,0.25,1.0,,0.25,,0.25,1.0,0.25,,1.0,,,,,,,,,,,,,,,,,,,,,0.5,,,1.0,0.16666666666666666,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2006,2005-06,False
101122-101180-1536-978-979,1610612754,"Danny Granger, Sarunas Jasikevicius, Stephen Jackson, Peja Stojakovic, Jermaine O'Neal","Granger, Jasikevicius, Jackson, Stojakovic, O'Neal",101122-101180-1536-978-979,IND,101.0,1,2.0,-3.0,3.0,4.0,,,7.0,1.0,2.0,,,,1.0,2.0,3.0,6.0,,,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,3.0,,,,1.0,1.0,0.5,,0.5,,0.5,,0.3333333333333333,0.3333333333333333,,99.8019801980198,14.666666666666666,14.25,14.666666666666666,11.5,1.0,0.5,0.5,1.0,,,,1.0,0.51795,,,2.6,,,,,,,1.0,,,,,,,,1.0,2.0,1.0,,,,,,1.0,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2006,2005-06,False
101122-101180-1886-1897-2410,1610612754,"Danny Granger, Sarunas Jasikevicius, Jonathan Bender, Metta World Peace, Fred Jones","Granger, Jasikevicius, Bender, World Peace, Jones",101122-101180-1886-1897-2410,IND,124.0,1,2.0,1.0,5.0,5.0,1.0,5.0,10.0,1.0,1.0,,,,1.0,1.0,5.0,4.0,,,,,,1.0,,3.0,3.0,3.0,3.0,1.0,1.0,1.0,,1.0,5.0,,1.0,,,,1.0,,0.625,,0.625,,1.0,1.0,,116.1290322580645,9.2,15.6,9.2,15.6,0.25,1.0,1.0,,,,,1.0,0.5634125,0.30075,,0.3,0.2,,,2.0,1.0,3.0,,1.0,,,1.0,1.0,1.0,,1.0,,,,1.0,0.75,1.0,,1.0,1.0,1.0,,,,,0.5,1.0,,,24.8,,,,1.0,,,,2.0,,1.0,,,,,,,,,,,,,,0.25,,,,,,,,,,1.0,,1.0,3.0,,,1.0,,1.0,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2006,2005-06,False
101122-101180-1897-2224-2410,1610612754,"Danny Granger, Sarunas Jasikevicius, Metta World Peace, Jamaal Tinsley, Fred Jones","Granger, Jasikevicius, World Peace, Tinsley, Jones",101122-101180-1897-2224-2410,IND,4.0,1,,3.0,1.0,,1.0,,1.0,,,,,,,,3.0,,,,3.0,,,,,,,,,,,,,,3.0,3.0,1.0,,,,,,1.5,1.5,1.5,1.5,,,,360.0,4.0,,4.0,,,,,,,,,1.0,0.195,0.195,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,29.6,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2006,2005-06,False
101122-101180-1897-2410-2758,1610612754,"Danny Granger, Sarunas Jasikevicius, Metta World Peace, Fred Jones, David Harrison","Granger, Jasikevicius, World Peace, Jones, Harrison",101122-101180-1897-2410-2758,IND,887.0,8,15.0,8.0,30.0,27.0,11.0,9.0,57.0,4.0,9.0,,2.0,3.0,10.0,20.0,30.0,22.0,1.0,5.0,9.0,12.0,6.0,7.0,3.0,15.0,10.0,12.0,14.0,2.0,5.0,2.0,1.0,2.0,30.0,9.0,11.0,,0.6,0.6,0.5,0.2,0.52,0.3125,0.5357142857142857,0.4090909090909091,0.8333333333333334,0.8571428571428571,1.0,92.53664036076663,14.533333333333333,16.703703703703702,14.166666666666666,16.333333333333332,0.36,0.4444444444444444,0.5714285714285714,0.75,0.12,0.25,,0.56,0.47686,0.4380875,0.3,8.295,0.36666666666666664,5.0,8.0,,,5.0,4.0,3.0,2.0,,2.0,1.0,4.0,1.0,4.0,6.0,1.0,1.0,1.0,0.2,0.5,,0.75,0.8333333333333334,0.5,0.32,0.625,0.625,0.4,,,0.038461538461538464,0.047619047619047616,25.3,2.0,,1.0,5.0,,1.0,,8.0,,5.0,,2.0,2.0,1.0,,,,,1.0,,0.15384615384615385,,1.0,0.2,1.0,,,,3.0,5.0,4.0,0.375,1.0,,2.0,2.0,3.0,2.0,2.0,1.0,1.0,,1.0,,1.0,1.0,0.5,0.4,0.4,0.1,,,,0.3333333333333333,0.3333333333333333,1.0,,,,0.4,0.4,0.5,,0.4,0.5567,0.2222222222222222,2.0,0.2,,4.0,2.0,,2.0,2.0,1.0,,,1.0,,1.0,,,,0.3333333333333333,,0.3333333333333333,3.0,,,,0.4,,,1.0,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2006,2005-06,False
101122-101180-1897-2410-955,1610612754,"Danny Granger, Sarunas Jasikevicius, Metta World Peace, Fred Jones, Samaki Walker","Granger, Jasikevicius, World Peace, Jones, Walker",101122-101180-1897-2410-955,IND,18.0,1,,1.0,1.0,1.0,,1.0,2.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.25,,,,,160.0,6.0,12.0,6.0,12.0,,,,,1.0,,,,0.4738,,,9.7,,,,,,,1.0,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,0.5,0.5,,1.0,,,,,,1.0,,,,,,1.0,,,,,0.5,,,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2006,2005-06,False
101122-101180-1897-2410-979,1610612754,"Danny Granger, Sarunas Jasikevicius, Metta World Peace, Fred Jones, Jermaine O'Neal","Granger, Jasikevicius, World Peace, Jones, O'Neal",101122-101180-1897-2410-979,IND,594.0,5,10.0,6.0,17.0,20.0,7.0,10.0,37.0,5.0,6.0,3.0,3.0,3.0,7.0,9.0,23.0,17.0,3.0,4.0,15.0,8.0,4.0,7.0,2.0,17.0,5.0,8.0,9.0,2.0,3.0,1.0,1.0,2.0,23.0,15.0,7.0,1.0,0.5714285714285714,0.5714285714285714,0.7777777777777778,0.75,0.7666666666666667,0.9375,0.7666666666666667,0.9375,0.625,0.7,1.0,89.69696969696969,13.705882352941176,18.05,13.176470588235293,17.5,0.4,0.8333333333333334,0.8333333333333334,0.4,0.2,0.375,1.0,0.8,0.5647433333333333,0.56579375,0.6521739130434783,4.444444444444445,0.4117647058823529,,,,,6.0,,4.0,,1.0,2.0,1.0,3.0,,1.0,,,,2.0,0.4,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,1.0,,,,,,,,,24.96666666666667,1.0,,,6.0,,,,6.0,,6.0,,2.0,1.0,1.0,,,,,1.0,,0.2,,1.0,0.4,,,,,4.0,5.0,4.0,0.5,2.0,,3.0,3.0,9.0,3.0,1.0,3.0,3.0,,2.0,,1.0,,1.0,0.5,0.5,0.1111111111111111,0.3333333333333333,,1.0,0.6666666666666666,1.0,1.0,,,,0.5,0.5,1.0,,0.5,0.53385,,1.0,0.5,1.0,,1.0,,,,,,1.0,3.0,1.0,3.0,,,,0.75,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,1610612754,2006,2005-06,False
101122-101180-1902-2109-2410,1610612754,"Danny Granger, Sarunas Jasikevicius, Jeff Foster, Eddie Gill, Fred Jones","Granger, Jasikevicius, Foster, Gill, Jones",101122-101180-1902-2109-2410,IND,46.0,1,1.0,,2.0,3.0,2.0,3.0,5.0,,1.0,,1.0,,1.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,1.0,1.0,,,,,,2.0,2.0,2.0,,,,0.5,0.5,0.5,0.5,0.5,0.5,,,,156.52173913043478,9.5,9.0,9.5,8.333333333333334,0.5,,,,,0.5,,0.5,0.564,0.564,1.0,10.9,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,0.5,1.0,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2006,2005-06,False
101122-101180-1902-2224-978,1610612754,"Danny Granger, Sarunas Jasikevicius, Jeff Foster, Jamaal Tinsley, Peja Stojakovic","Granger, Jasikevicius, Foster, Tinsley, Stojakovic",101122-101180-1902-2224-978,IND,383.0,2,6.0,-1.0,11.0,12.0,,,23.0,2.0,4.0,,,,2.0,6.0,12.0,13.0,,,,,,,,,4.0,4.0,6.0,2.0,4.0,,,,7.0,,,,,,0.3333333333333333,,0.5,,0.6,,0.5,0.5,1.0,86.4751958224543,16.818181818181817,16.5,16.636363636363637,14.083333333333334,0.5714285714285714,0.5,0.5,,,,,0.7142857142857143,0.5190428571428571,,,5.3999999999999995,,,2.0,,,1.0,5.0,,,,3.0,3.0,4.0,,5.0,6.0,3.0,,,0.14285714285714285,0.75,,0.5,0.4,,0.2857142857142857,,,,,,0.3333333333333333,0.375,23.8,2.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,2.0,1.0,,,2.0,,1.0,1.0,1.0,1.25,,,0.5,,,0.14285714285714285,1.0,1.0,0.4166666666666667,,,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,1.0,0.5361,,2.0,0.5,,,1.0,,1.0,,,1.0,,,,,,,,,,,3.0,,,,0.5,,,1.0,0.25,,3.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2006,2005-06,False
101122-101180-1902-2224-979,1610612754,"Danny Granger, Sarunas Jasikevicius, Jeff Foster, Jamaal Tinsley, Jermaine O'Neal","Granger, Jasikevicius, Foster, Tinsley, O'Neal",101122-101180-1902-2224-979,IND,153.0,2,3.0,2.0,4.0,4.0,,,8.0,3.0,4.0,,,,3.0,4.0,6.0,4.0,,,,4.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,,,,,,6.0,,,,0.6666666666666666,0.6666666666666666,0.75,,0.6,,0.6,,1.0,1.0,,75.29411764705883,18.5,19.75,18.5,19.75,0.8,0.75,0.75,0.6666666666666666,,,,1.0,0.47786,,,3.0,,,,,,1.0,,,,,,,,,2.0,1.0,1.0,,,0.2,,,,1.0,,,,,,,,0.2,0.25,24.7,,,,1.0,,,,2.0,,1.0,,,,,1.0,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2006,2005-06,False
101122-101180-1902-2410-2758,1610612754,"Danny Granger, Sarunas Jasikevicius, Jeff Foster, Fred Jones, David Harrison","Granger, Jasikevicius, Foster, Jones, Harrison",101122-101180-1902-2410-2758,IND,210.0,2,4.0,5.0,7.0,6.0,2.0,3.0,13.0,2.0,2.0,,,,3.0,4.0,9.0,4.0,1.0,1.0,3.0,6.0,3.0,3.0,2.0,6.0,3.0,4.0,4.0,,4.0,,,,9.0,3.0,2.0,1.0,1.0,1.0,0.75,1.0,0.75,1.0,0.75,0.75,1.0,1.0,,89.14285714285714,13.428571428571429,19.333333333333332,13.428571428571429,19.333333333333332,0.5,1.0,1.0,1.0,,,,0.5,0.520275,0.3971,0.3333333333333333,8.825,0.2857142857142857,1.0,2.0,,,,3.0,,1.0,,,,1.0,,3.0,5.0,2.0,,,,,,1.0,1.0,,0.5,0.5,0.5,1.0,,,0.4,0.4,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2006,2005-06,False
