EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGA,FG2A,OpponentPoints,PenaltyFG2A,DefTwoPtRebounds,DefRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FG3A,FtPoints,Points,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFtPoints,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,BadPassTurnovers,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,SecondChanceTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,StepOutOfBoundsTurnovers,PenaltyTurnovers,Travels,DefCorner3ReboundPct,2pt And 1 Free Throw Trips,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,SecondChanceFg2Pct,SecondChanceEfgPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,FTDefRebounds,SecondChanceTurnovers,DefFTReboundPct,OffThreePtRebounds,SelfOReb,Offensive Fouls Drawn,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Fg2aBlocked,DefensiveGoaltends,FG2APctBlocked,AtRimPctBlocked,FTOffRebounds,OffFTReboundPct,Corner3FGM,Corner3FGA,Corner3Assists,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,ShortMidRangePctBlocked,LongMidRangePctBlocked,LostBallOutOfBoundsTurnovers,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,OffensiveGoaltends,SecondChanceFg3Pct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,SecondChanceAtRimPctAssisted,BlockedLongMidRange,team_id,year,season,team_vs
1739-1863-1889-2501-2546,1610612743,"Ruben Patterson, Earl Boykins, Andre Miller, Reggie Evans, Carmelo Anthony","Patterson, Boykins, Miller, Evans, Anthony",1739-1863-1889-2501-2546,DEN,113.0,1,2.0,-4.0,3.0,4.0,1.0,2.0,7,1.0,4.0,8.0,3.0,,,1.0,1.0,,,,89.20353982300885,19.0,14.0,19.0,14.0,0.2,0.45443,0.40596666666666664,7.9,0.3333333333333333,2.0,2.0,,1.0,,,1.0,,,2.0,,1.0,,4.0,,2.0,,,2.0,2.0,2.0,,1.0,,1.0,,1.0,,1.0,,,2.0,,,,,,,,,1.0,2.0,,,1.0,,,,,,,,,,2.0,2.0,,0.5,1.0,,,,,0.5,0.4,0.3333333333333333,0.4,0.3333333333333333,0.2,,,,,0.4,1.0,1.0,0.5,0.2,,,,,,,0.2,,,,,,0.6,,,,0.5,0.5,26.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,0.3333333333333333,1.0,1.0,,0.5,1.0,,0.3333333333333333,1.0,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,1.0,1.0,0.6076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2006,2005-06,True
1739-1863-1889-2501-948,1610612743,"Ruben Patterson, Earl Boykins, Andre Miller, Reggie Evans, Marcus Camby","Patterson, Boykins, Miller, Evans, Camby",1739-1863-1889-2501-948,DEN,300.0,2,5.0,3.0,9.0,11.0,,4.0,20,2.0,6.0,10.0,,1.0,2.0,3.0,,1.0,1.0,1.0,96.0,16.88888888888889,13.454545454545455,16.666666666666668,13.363636363636363,0.25,0.44478125,,10.783333333333333,,1.0,1.0,2.0,3.0,2.0,1.0,2.0,,,5.0,1.0,2.0,,13.0,,,,,,8.0,2.0,3.0,2.0,1.0,4.0,1.0,5.0,1.0,1.0,2.0,1.0,11.0,,,,1.0,,1.0,1.0,2.0,,3.0,,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,13.0,,2.0,0.8,0.8,1.0,0.5,,0.5,0.8333333333333334,0.8125,,0.8125,,0.25,0.5,,,1.0,0.125,1.0,1.0,1.0,0.375,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.5,0.25,0.5,0.5,1.0,,,0.375,0.5,,,,,26.85,1.0,,,,,,,1.0,,,,,,,0.5,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2006,2005-06,True
1739-1863-1889-2546-948,1610612743,"Ruben Patterson, Earl Boykins, Andre Miller, Carmelo Anthony, Marcus Camby","Patterson, Boykins, Miller, Anthony, Camby",1739-1863-1889-2546-948,DEN,260.0,1,4.0,-2.0,6.0,7.0,1.0,,13,,4.0,8.0,1.0,2.0,3.0,4.0,1.0,0.4,0.5,,72.0,16.666666666666668,22.857142857142858,16.333333333333332,17.428571428571427,,0.4213,0.3947,5.675,0.16666666666666666,1.0,1.0,,3.0,,,,,,1.0,,,4.0,6.0,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,3.0,,,3.0,5.0,,1.0,,,,,,,4.0,,,,,,,,,0.25,0.25,,0.5,,,,,0.4,,0.25,1.0,1.0,,0.75,,,,,,,,,,,,,0.25,,0.3333333333333333,0.2,0.3333333333333333,,,1.0,,,,,1.0,1.0,1.0,,,,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,1.0,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,1.0,1.0,0.5436,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2006,2005-06,True
1739-1863-1922-2501-2546,1610612743,"Ruben Patterson, Earl Boykins, Francisco Elson, Reggie Evans, Carmelo Anthony","Patterson, Boykins, Elson, Evans, Anthony",1739-1863-1922-2501-2546,DEN,429.0,2,7.0,9.0,16.0,14.0,9.0,8.0,30,3.0,10.0,9.0,4.0,7.0,8.0,9.0,9.0,0.7777777777777778,0.8,1.0,100.6993006993007,13.125,15.642857142857142,13.125,15.285714285714286,0.25,0.5267045454545455,0.5732700000000001,6.1,0.5625,5.0,6.0,1.0,1.0,2.0,,2.0,,2.0,8.0,,2.0,2.0,18.0,,2.0,,2.0,5.0,6.0,10.0,,1.0,,3.0,,3.0,,2.0,,1.0,6.0,1.0,,1.0,3.0,1.0,2.0,2.0,5.0,1.0,2.0,,,2.0,3.0,,2.0,,3.0,2.0,1.0,3.0,3.0,16.0,5.0,1.0,0.375,0.42857142857142855,,,,,0.8,0.6666666666666666,0.3333333333333333,0.6923076923076923,0.35714285714285715,0.16666666666666666,0.6,0.6,1.0,1.0,0.5,0.8333333333333334,1.0,0.4,0.08333333333333333,1.0,1.0,,0.6666666666666666,0.6666666666666666,0.5,0.16666666666666666,,,,0.3333333333333333,,0.6666666666666666,,0.15384615384615385,0.18181818181818182,0.1111111111111111,0.2777777777777778,40.1,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,,0.5,1.0,0.5,1.0,0.3333333333333333,,1.0,0.5,0.6666666666666666,,4.0,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,0.5907,,,,,,,,,,,,,1.0,1.0,1.0,0.1,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2006,2005-06,True
1739-1863-2030-2501-2546,1610612743,"Ruben Patterson, Earl Boykins, Kenyon Martin, Reggie Evans, Carmelo Anthony","Patterson, Boykins, Martin, Evans, Anthony",1739-1863-2030-2501-2546,DEN,287.0,1,5.0,-2.0,10.0,8.0,3.0,2.0,18,4.0,8.0,8.0,3.0,4.0,4.0,5.0,3.0,0.8,0.8,0.6666666666666666,90.31358885017421,15.4,16.625,15.4,16.5,0.4444444444444444,0.46239444444444444,0.4689666666666667,8.8875,0.3,1.0,4.0,,,1.0,,1.0,,,2.0,,1.0,2.0,6.0,2.0,2.0,,,2.0,2.0,2.0,,1.0,,1.0,,1.0,,1.0,,,2.0,,,,1.0,,,1.0,1.0,,2.0,1.0,,1.0,2.0,,1.0,,,,,,,4.0,2.0,,0.5,0.5,,,,,0.25,0.2222222222222222,0.3333333333333333,0.3,0.3333333333333333,0.1111111111111111,1.0,,1.0,,0.4444444444444444,0.25,0.3333333333333333,1.0,,,,,0.25,0.25,,0.1111111111111111,,,,,,0.5555555555555556,,0.1,0.1111111111111111,0.3333333333333333,0.3333333333333333,25.0,1.0,1.0,2.0,1.0,,1.0,,1.0,,,0.3333333333333333,1.0,0.2,,0.16666666666666666,,,0.6666666666666666,0.5,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,1.0,,0.125,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2006,2005-06,True
1739-1863-2030-2546-948,1610612743,"Ruben Patterson, Earl Boykins, Kenyon Martin, Carmelo Anthony, Marcus Camby","Patterson, Boykins, Martin, Anthony, Camby",1739-1863-2030-2546-948,DEN,70.0,1,1.0,-2.0,3.0,3.0,3.0,3.0,6,,1.0,3.0,1.0,1.0,2.0,3.0,3.0,0.5,0.5,,123.42857142857142,11.666666666666666,11.666666666666666,10.666666666666666,11.333333333333334,,0.5197,0.5197,,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,2.0,2.0,,,1.0,2.0,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,0.25,0.25,,1.0,0.5,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,1.0,,1.0,,,1.0,,1.0,,,,,,,,1.0,,,1.0,,,,,1.0,,1.0,,,,,,1.0,,0.5197,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2006,2005-06,True
1739-1889-1922-2546-948,1610612743,"Ruben Patterson, Andre Miller, Francisco Elson, Carmelo Anthony, Marcus Camby","Patterson, Miller, Elson, Anthony, Camby",1739-1889-1922-2546-948,DEN,292.0,1,5.0,7.0,8.0,8.0,,,16,3.0,7.0,6.0,,4.0,4.0,5.0,,0.8,0.8,0.5,78.9041095890411,16.25,20.25,16.125,18.375,0.42857142857142855,0.4405428571428572,,10.114285714285714,,1.0,2.0,2.0,2.0,2.0,,,,,5.0,,,3.0,13.0,,2.0,,,,6.0,4.0,,,,3.0,,3.0,,,1.0,2.0,6.0,,,,,,,,,,1.0,,,3.0,4.0,,2.0,,1.0,1.0,,1.0,1.0,11.0,,,0.6,0.75,,,,,0.7142857142857143,0.7142857142857143,,0.7222222222222222,,,,1.0,1.0,1.0,0.2857142857142857,0.5,0.5,,0.2857142857142857,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,,,,,,,0.2857142857142857,,0.2222222222222222,0.2222222222222222,0.15384615384615385,,,1.0,,,,,1.0,,1.0,,,,1.0,0.5,,0.5,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,0.5328,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2006,2005-06,True
1739-1889-2030-2546-948,1610612743,"Ruben Patterson, Andre Miller, Kenyon Martin, Carmelo Anthony, Marcus Camby","Patterson, Miller, Martin, Anthony, Camby",1739-1889-2030-2546-948,DEN,137.0,1,2.0,6.0,5.0,5.0,,5.0,10,1.0,4.0,4.0,,3.0,3.0,6.0,,1.0,1.0,1.0,105.1094890510949,11.6,15.8,9.8,15.8,0.14285714285714285,0.5880142857142857,,4.55,,1.0,3.0,,,1.0,1.0,2.0,,,2.0,2.0,3.0,,10.0,,4.0,,,,2.0,2.0,6.0,2.0,1.0,1.0,2.0,3.0,1.0,,,1.0,8.0,,,,1.0,,,1.0,1.0,,,,,1.0,2.0,,1.0,,,,,,,6.0,,,0.5,1.0,1.0,0.6666666666666666,,0.6666666666666666,0.5,0.7142857142857143,,0.625,,0.42857142857142855,1.0,1.0,,,0.42857142857142855,0.3333333333333333,0.5,,,,,,1.0,1.0,1.0,0.2857142857142857,0.5,0.5,1.0,,,0.8571428571428571,0.5,0.125,0.2,0.4,,24.933333333333334,2.0,,,,,2.0,,3.0,,,,0.5,1.0,,1.0,,,,,,,,,,1.0,2.0,2.0,3.0,2.0,0.6666666666666666,0.6666666666666666,1.0,,0.6666666666666666,0.5,0.5014,,,,1.0,,,1.0,1.0,,,,,,1.0,,0.25,0.3333333333333333,,,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612743,2006,2005-06,True
1739-1889-2035-2501-948,1610612743,"Ruben Patterson, Andre Miller, DerMarr Johnson, Reggie Evans, Marcus Camby","Patterson, Miller, Johnson, Evans, Camby",1739-1889-2035-2501-948,DEN,262.0,1,4.0,-1.0,8.0,8.0,,8.0,16,1.0,7.0,8.0,,2.0,2.0,4.0,,0.3333333333333333,0.3333333333333333,,87.93893129770993,18.875,13.875,17.125,13.0,0.1111111111111111,0.4605166666666667,,9.742857142857144,,2.0,2.0,,4.0,1.0,,2.0,,,3.0,,2.0,1.0,7.0,,2.0,,,,2.0,4.0,,2.0,,1.0,,1.0,,1.0,,,2.0,,,,,,1.0,,1.0,,4.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,5.0,,3.0,0.3333333333333333,0.3333333333333333,,,,,0.42857142857142855,0.3333333333333333,,0.3888888888888889,,0.2222222222222222,,0.3333333333333333,0.3333333333333333,1.0,0.2222222222222222,1.0,1.0,0.5,0.4444444444444444,,,,1.0,1.0,,0.2222222222222222,,,,,,0.4444444444444444,,0.1111111111111111,0.14285714285714285,0.2857142857142857,,25.15,2.0,,,,,1.0,,2.0,,,,0.5,0.25,,0.3333333333333333,0.25,,,,,,,,1.0,,,1.0,1.0,,1.0,0.5,,,,,0.408,,,,1.0,,,0.5,0.5,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,1610612743,2006,2005-06,True
1739-1889-2501-2546-948,1610612743,"Ruben Patterson, Andre Miller, Reggie Evans, Carmelo Anthony, Marcus Camby","Patterson, Miller, Evans, Anthony, Camby",1739-1889-2501-2546-948,DEN,71.0,1,1.0,,2.0,2.0,1.0,2.0,4,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,81.12676056338029,26.0,9.5,18.5,9.5,0.6666666666666666,0.40276666666666666,0.3858,15.066666666666668,0.5,,,,1.0,,,,,,,,,2.0,2.0,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,1.0,,1.0,,1.0,1.0,1.0,,2.0,,,,,,,,,,,0.25,0.5,,,,,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,0.25,0.25,1.0,1.0,,2.0,,,,2.0,2.0,,2.0,,,,0.5,0.6666666666666666,,0.6666666666666666,1.0,,,,,,,,,,,,1.0,,,,,0.5,,,0.3849,,,,,,,,,,1.0,,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612743,2006,2005-06,True
1761-1863-1889-1922-2059,1610612743,"Greg Buckner, Earl Boykins, Andre Miller, Francisco Elson, Eduardo Najera","Buckner, Boykins, Miller, Elson, Najera",1761-1863-1889-1922-2059,DEN,96.0,1,2.0,-2.0,3.0,4.0,,,7,1.0,2.0,4.0,,2.0,2.0,3.0,,1.0,1.0,,105.0,16.0,12.0,16.0,12.0,0.5,0.40895,,12.5,,,,,1.0,1.0,,,,,1.0,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,2.0,,,2.0,2.0,,1.0,,,1.0,,,,,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,0.5,0.5,,0.5,,,1.0,1.0,1.0,1.0,,,,,0.5,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2006,2005-06,True
1761-1863-1889-2030-2059,1610612743,"Greg Buckner, Earl Boykins, Andre Miller, Kenyon Martin, Eduardo Najera","Buckner, Boykins, Miller, Martin, Najera",1761-1863-1889-2030-2059,DEN,82.0,1,1.0,4.0,3.0,2.0,,,5,,2.0,,,1.0,1.0,1.0,,1.0,1.0,,87.80487804878048,13.333333333333334,21.0,13.333333333333334,21.0,,0.48675,,3.75,,1.0,1.0,1.0,1.0,,,,,,2.0,,,,4.0,,,,,,2.0,2.0,,,,1.0,,1.0,,1.0,,,2.0,,,,,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,,,,4.0,,,0.5,0.5,,,,,1.0,1.0,,1.0,,,,,1.0,,0.5,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2006,2005-06,True
1761-1863-1889-2030-948,1610612743,"Greg Buckner, Earl Boykins, Andre Miller, Kenyon Martin, Marcus Camby","Buckner, Boykins, Miller, Martin, Camby",1761-1863-1889-2030-948,DEN,98.0,1,2.0,-2.0,2.0,3.0,,,5,,1.0,4.0,,1.0,1.0,1.0,,0.3333333333333333,0.25,,73.46938775510205,18.0,20.666666666666668,18.0,13.666666666666666,,0.418,,9.1,,,,1.0,1.0,,,,,,1.0,,,,2.0,,,,,,2.0,,,,,1.0,,1.0,,,1.0,,2.0,,,,,,1.0,,1.0,,1.0,,1.0,1.0,,,,,1.0,,1.0,1.0,,2.0,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,0.5,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2006,2005-06,True
1761-1863-1889-2035-948,1610612743,"Greg Buckner, Earl Boykins, Andre Miller, DerMarr Johnson, Marcus Camby","Buckner, Boykins, Miller, Johnson, Camby",1761-1863-1889-2035-948,DEN,68.0,1,1.0,3.0,3.0,2.0,,2.0,5,1.0,1.0,2.0,,,1.0,2.0,,,1.0,,105.88235294117648,12.333333333333334,15.5,10.666666666666666,15.5,0.25,0.3780125,,19.0,,,,,,1.0,1.0,3.0,,,1.0,1.0,3.0,,5.0,,2.0,,,,2.0,,3.0,3.0,1.0,1.0,1.0,2.0,1.0,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,1.0,0.625,,0.625,,0.75,,,,,,,,,,,,,1.0,1.0,1.0,0.75,0.3333333333333333,0.3333333333333333,1.0,,,0.75,0.3333333333333333,,,0.4,,29.233333333333334,1.0,,,,,,1.0,1.0,,,,1.0,,1.0,0.5,,,,,,,,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2006,2005-06,True
1761-1863-1889-2059-2501,1610612743,"Greg Buckner, Earl Boykins, Andre Miller, Eduardo Najera, Reggie Evans","Buckner, Boykins, Miller, Najera, Evans",1761-1863-1889-2059-2501,DEN,190.0,2,3.0,1.0,6.0,6.0,,,12,1.0,3.0,7.0,,2.0,3.0,4.0,,0.5,0.6,,90.94736842105263,16.833333333333332,14.833333333333334,16.666666666666668,14.333333333333334,0.25,0.4240875,,11.766666666666666,,,,1.0,2.0,1.0,,1.0,,,2.0,,1.0,4.0,8.0,,2.0,,,,2.0,2.0,,1.0,,1.0,,1.0,,,,1.0,2.0,,,,,,1.0,,1.0,1.0,1.0,,,2.0,4.0,,2.0,,1.0,1.0,,1.0,,6.0,,,0.5,1.0,,,,,0.6666666666666666,0.5,,0.6666666666666666,,0.25,,0.5,1.0,,,,,,0.5,0.5,0.5,,1.0,1.0,1.0,0.25,,,,,,0.25,,0.3333333333333333,0.4,0.25,,27.0,1.0,,,,,,1.0,1.0,,,,1.0,,1.0,0.5,,1.0,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2006,2005-06,True
1761-1863-1889-2059-948,1610612743,"Greg Buckner, Earl Boykins, Andre Miller, Eduardo Najera, Marcus Camby","Buckner, Boykins, Miller, Najera, Camby",1761-1863-1889-2059-948,DEN,142.0,1,2.0,5.0,4.0,4.0,4.0,,8,,3.0,2.0,3.0,3.0,3.0,4.0,4.0,0.75,0.75,0.5,81.12676056338029,15.0,20.5,14.75,19.0,,0.5592375,0.5592375,,1.0,2.0,3.0,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,7.0,,2.0,1.0,1.0,7.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,5.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,5.0,7.0,,0.5,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.875,0.875,0.875,0.875,0.25,1.0,,1.0,,0.75,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,0.25,1.0,1.0,1.0,0.25,1.0,1.0,1.0,,,0.2857142857142857,1.0,26.9,1.0,2.0,3.0,2.0,,1.0,,1.0,1.0,,0.6666666666666666,1.0,1.0,,1.0,,,0.75,0.6666666666666666,,1.0,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,0.5577,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2006,2005-06,True
1761-1863-1889-2501-948,1610612743,"Greg Buckner, Earl Boykins, Andre Miller, Reggie Evans, Marcus Camby","Buckner, Boykins, Miller, Evans, Camby",1761-1863-1889-2501-948,DEN,22.0,1,,-1.0,1.0,,,,1,,,1.0,,,,,,,,,65.45454545454545,16.0,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2006,2005-06,True
1761-1863-1889-2546-948,1610612743,"Greg Buckner, Earl Boykins, Andre Miller, Carmelo Anthony, Marcus Camby","Buckner, Boykins, Miller, Anthony, Camby",1761-1863-1889-2546-948,DEN,134.0,1,2.0,3.0,4.0,4.0,4.0,1.0,8,,1.0,5.0,1.0,,,,4.0,,,,85.97014925373134,15.25,18.25,15.25,18.25,,0.376225,0.376225,9.8,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,8.0,,,1.0,1.0,8.0,,2.0,3.0,1.0,1.0,,1.0,1.0,1.0,,,,3.0,,,,,,,,,2.0,4.0,,,2.0,4.0,,,2.0,,,,,,8.0,8.0,,,,1.0,1.0,1.0,1.0,1.0,1.25,1.25,1.0,1.0,0.5,,,,,,,,,0.5,1.0,1.0,,,,,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,,,,1.0,28.1,,,,1.0,3.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2006,2005-06,True
1761-1863-1922-2501-2546,1610612743,"Greg Buckner, Earl Boykins, Francisco Elson, Reggie Evans, Carmelo Anthony","Buckner, Boykins, Elson, Evans, Anthony",1761-1863-1922-2501-2546,DEN,11.0,1,,1.0,2.0,1.0,2.0,1.0,3,,,1.0,,,1.0,1.0,2.0,,,,392.72727272727275,1.0,9.0,1.0,9.0,,,,,1.0,,,,,,,,,,,,,2.0,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,2.0,,,1.0,,,,,,2.0,2.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2006,2005-06,True
