EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3A,Points,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,FoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,FtPoints,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,AtRimAssists,OffTwoPtRebounds,OffRebounds,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,PenaltyFtPoints,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyArc3FGA,PenaltyFG3A,Fg2aBlocked,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,PenaltyArc3Frequency,FTOffRebounds,OffFTReboundPct,LongMidRangeFGM,LongMidRangeAssists,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,Loose Ball Fouls,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,LostBallSteals,Loose Ball Fouls Drawn,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfOReb,Defensive 3 Seconds Violations,OffAtRimReboundPct,SelfORebPct,NonShootingPenaltyNonTakeFouls,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,LostBallOutOfBoundsTurnovers,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3FGA,PenaltyCorner3Frequency,SecondChanceCorner3FGA,PenaltyArc3FGM,SecondChanceFG3A,PenaltyFG3M,PenaltyFg3Pct,ShortMidRangePctBlocked,SecondChanceCorner3Frequency,PenaltyArc3Accuracy,PtsUnassisted3s,Blocked3s,BlockedArc3,SecondChanceArc3FGA,Travels,SecondChanceTurnovers,BlockedLongMidRange,BlockedShortMidRange,SecondChanceArc3Frequency,DefensiveGoaltends,HeaveAttempts,3SecondViolations,OffCorner3ReboundPct,StepOutOfBoundsTurnovers,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Clear Path Fouls,Corner3PctBlocked,3pt And 1 Free Throw Trips,BlockedCorner3,OffensiveGoaltends,team_id,year,season,team_vs
101120-1713-2215-361-467,1610612751,"Antoine Wright, Vince Carter, Jason Collins, Clifford Robinson, Jason Kidd","Wright, Carter, Collins, Robinson, Kidd",101120-1713-2215-361-467,NJN,342.0,5,6.0,4.0,12.0,12.0,24.0,,,1.0,2.0,3.0,4.0,3.0,10.0,2.0,2.0,1.0,1.0,,2.0,6.0,8.0,9.0,,,5.0,10.0,0.3333333333333333,0.3333333333333333,0.75,0.42857142857142855,0.5625,0.42857142857142855,1.0,1.0,1.0,101.05263157894737,13.666666666666666,14.833333333333334,13.083333333333334,13.583333333333334,,,,,0.14285714285714285,0.2857142857142857,0.7142857142857143,0.492875,8.425,29.099999999999998,6.0,,2.0,2.0,2.0,,,1.0,1.0,2.0,4.0,6.0,,,,,1.0,1.0,5.0,4.0,,,,1.0,4.0,2.0,5.0,6.0,,1.0,,0.5,,0.8333333333333334,,0.3333333333333333,,,0.2857142857142857,1.0,1.0,,0.2857142857142857,,,0.5,1.0,,0.5655,0.25,0.4,,0.5,0.5,3.0,,,1.0,1.0,,1.0,,1.0,3.0,,4.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,0.25,1.0,1.0,1.0,0.5,,,1.0,1.0,,,0.5,0.5,1.0,,1.0,1.0,2.0,,,1.0,,1.0,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612751,2006,2005-06,True
101120-1713-2215-441-467,1610612751,"Antoine Wright, Vince Carter, Jason Collins, Lamond Murray, Jason Kidd","Wright, Carter, Collins, Murray, Kidd",101120-1713-2215-441-467,NJN,3.0,1,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,480.0,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2006,2005-06,True
101120-1713-2420-361-467,1610612751,"Antoine Wright, Vince Carter, Nenad Krstic, Clifford Robinson, Jason Kidd","Wright, Carter, Krstic, Robinson, Kidd",101120-1713-2420-361-467,NJN,664.0,6,11.0,-3.0,19.0,20.0,39.0,,1.0,1.0,4.0,6.0,12.0,5.0,17.0,6.0,4.0,3.0,3.0,,6.0,3.0,9.0,11.0,2.0,1.0,3.0,15.0,0.5,0.5,0.5,0.35294117647058826,0.425,0.29411764705882354,0.75,0.75,,84.57831325301206,18.05263157894737,16.05,17.0,15.8,0.058823529411764705,,,,0.058823529411764705,0.23529411764705882,0.5882352941176471,0.48673823529411764,10.049999999999999,25.22,13.0,5.0,1.0,3.0,5.0,,1.0,1.0,3.0,6.0,5.0,20.0,,1.0,2.0,2.0,3.0,8.0,11.0,6.0,,1.0,1.0,2.0,6.0,1.0,11.0,13.0,,0.375,,0.2727272727272727,0.5,0.39285714285714285,0.16666666666666666,0.18181818181818182,,,0.29411764705882354,0.6,0.75,0.3333333333333333,0.35294117647058826,1.0,,0.2727272727272727,0.3333333333333333,,0.4530954545454545,0.05555555555555555,0.07692307692307693,0.11764705882352941,0.6470588235294118,0.6842105263157895,5.0,2.0,2.0,3.0,3.0,1.0,,2.0,,2.0,,2.0,2.0,4.0,7.0,,,,,,,,0.08333333333333333,0.2,,1.0,0.5,,0.2727272727272727,,,3.0,2.0,,,0.5,0.5,0.6666666666666666,,,1.0,3.0,3.0,1.0,,1.0,0.75,0.2,0.25,0.5,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2006,2005-06,True
101120-1713-2420-441-467,1610612751,"Antoine Wright, Vince Carter, Nenad Krstic, Lamond Murray, Jason Kidd","Wright, Carter, Krstic, Murray, Kidd",101120-1713-2420-441-467,NJN,135.0,1,2.0,-1.0,3.0,4.0,7.0,,,,,3.0,3.0,,6.0,4.0,,2.0,2.0,,4.0,,,,1.0,,,6.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,,,,,74.66666666666667,20.0,18.75,20.0,18.0,,,,,,,,0.37856666666666666,19.733333333333334,,,,,,,,,,,3.0,,7.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,3.0,2.0,,,1.0,1.0,0.6666666666666666,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2006,2005-06,True
101120-1713-2565-361-441,1610612751,"Antoine Wright, Vince Carter, Zoran Planinic, Clifford Robinson, Lamond Murray","Wright, Carter, Planinic, Robinson, Murray",101120-1713-2565-361-441,NJN,205.0,2,3.0,-5.0,6.0,7.0,13.0,1.0,1.0,,,3.0,6.0,,6.0,4.0,,2.0,2.0,1.0,4.0,2.0,2.0,2.0,,,,6.0,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,,0.6666666666666666,0.6666666666666666,,91.31707317073172,16.5,15.142857142857142,16.5,13.285714285714286,0.16666666666666666,1.0,1.0,1.0,,,0.3333333333333333,0.45103333333333334,11.25,,,,,1.0,2.0,,,,,3.0,,11.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.5,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,1.0,0.5,1.0,,,,1.0,1.0,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2006,2005-06,True
101120-1713-2565-361-467,1610612751,"Antoine Wright, Vince Carter, Zoran Planinic, Clifford Robinson, Jason Kidd","Wright, Carter, Planinic, Robinson, Kidd",101120-1713-2565-361-467,NJN,14.0,1,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,2.0,1.0,,,,,0.5,,,,,102.85714285714286,14.0,,14.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,2.0,,1.0,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2006,2005-06,True
101120-1909-2210-2215-467,1610612751,"Antoine Wright, Scott Padgett, Richard Jefferson, Jason Collins, Jason Kidd","Wright, Padgett, Jefferson, Collins, Kidd",101120-1909-2210-2215-467,NJN,310.0,5,5.0,7.0,10.0,8.0,18.0,,,1.0,,4.0,5.0,1.0,13.0,4.0,,2.0,2.0,,4.0,2.0,4.0,6.0,1.0,,3.0,9.0,0.5,0.5,0.8,0.6666666666666666,0.75,0.16666666666666666,1.0,0.8,1.0,83.61290322580645,16.0,18.75,13.5,18.125,,,,,0.16666666666666666,,0.6666666666666666,0.555,7.4,23.0,,1.0,3.0,2.0,3.0,,,,,2.0,5.0,6.0,1.0,1.0,2.0,4.0,,,,4.0,,1.0,1.0,2.0,5.0,2.0,,,1.0,,1.0,,1.0,,1.0,1.0,,,0.5,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,,,,,,,0.25,0.2857142857142857,0.3076923076923077,,,,,,,,,2.0,,2.0,2.0,,4.0,,,,,,1.0,,,,,,,0.5,,1.0,,,,,2.0,1.0,,,1.0,1.0,0.5,,,1.0,2.0,,1.0,,,0.6666666666666666,1.0,,0.6666666666666666,,1.0,,1.0,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612751,2006,2005-06,True
101120-1909-2210-2420-467,1610612751,"Antoine Wright, Scott Padgett, Richard Jefferson, Nenad Krstic, Jason Kidd","Wright, Padgett, Jefferson, Krstic, Kidd",101120-1909-2210-2420-467,NJN,101.0,1,2.0,,3.0,4.0,7.0,,,,1.0,,1.0,1.0,,,1.0,,,,,1.0,2.0,2.0,,,1.0,,,,,,,0.5,1.0,1.0,,99.8019801980198,15.666666666666666,13.5,15.666666666666666,13.5,,,,,,0.5,0.5,0.4551,17.3,24.7,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2006,2005-06,True
101120-1909-2210-361-467,1610612751,"Antoine Wright, Scott Padgett, Richard Jefferson, Clifford Robinson, Jason Kidd","Wright, Padgett, Jefferson, Robinson, Kidd",101120-1909-2210-361-467,NJN,644.0,6,11.0,-7.0,21.0,21.0,42.0,,1.0,1.0,1.0,8.0,16.0,2.0,25.0,4.0,1.0,2.0,3.0,,7.0,3.0,4.0,9.0,,,5.0,19.0,0.25,0.3333333333333333,0.5,0.5277777777777778,0.5952380952380952,0.1111111111111111,0.6,0.6666666666666666,,93.91304347826087,15.714285714285714,14.952380952380953,15.428571428571429,14.19047619047619,0.05555555555555555,,,,0.05555555555555555,0.05555555555555555,0.7222222222222222,0.5204138888888888,5.23125,24.15,9.0,6.0,5.0,6.0,11.0,2.0,2.0,2.0,3.0,4.0,6.0,32.0,2.0,2.0,2.0,6.0,3.0,5.0,11.0,12.0,4.0,1.0,5.0,5.0,7.0,3.0,11.0,9.0,1.0,0.6,1.0,0.75,1.0,0.7857142857142857,0.625,0.5555555555555556,1.0,0.5,0.6111111111111112,0.5454545454545454,0.6666666666666666,0.16666666666666666,0.2222222222222222,1.0,1.0,0.5,0.6666666666666666,0.545,0.5327666666666667,0.15,0.16666666666666666,0.24,0.44,0.42857142857142855,2.0,1.0,1.0,,1.0,2.0,1.0,1.0,,3.0,1.0,4.0,3.0,5.0,9.0,2.0,1.0,,,,,,0.125,0.18181818181818182,0.25,0.5,0.6666666666666666,,,,,2.0,1.0,,,0.5,0.5,0.5,,1.0,,1.0,,,1.0,,1.0,,,,1.0,2.0,,0.6,0.2857142857142857,,,1.0,3.0,,1.0,,1.0,0.5,0.5,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,,,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612751,2006,2005-06,True
101120-1909-2411-2565-441,1610612751,"Antoine Wright, Scott Padgett, Bostjan Nachbar, Zoran Planinic, Lamond Murray","Wright, Padgett, Nachbar, Planinic, Murray",101120-1909-2411-2565-441,NJN,893.0,3,15.0,,30.0,30.0,60.0,,3.0,2.0,10.0,4.0,15.0,12.0,32.0,4.0,10.0,2.0,5.0,,13.0,5.0,10.0,14.0,2.0,2.0,9.0,28.0,0.5,0.5,0.26666666666666666,0.37037037037037035,0.47058823529411764,0.4444444444444444,0.8333333333333334,0.6,,96.7525195968645,13.533333333333333,16.233333333333334,13.033333333333333,15.066666666666666,0.1111111111111111,,,,0.07407407407407407,0.37037037037037035,0.7407407407407407,0.4967166666666667,7.833333333333333,25.416666666666668,30.0,9.0,4.0,2.0,8.0,,,2.0,8.0,4.0,12.0,32.0,,1.0,4.0,4.0,4.0,15.0,32.0,4.0,,1.0,2.0,4.0,14.0,4.0,32.0,30.0,,0.26666666666666666,,0.37037037037037035,0.5,0.47058823529411764,0.18181818181818182,0.16666666666666666,,,0.2962962962962963,0.25,0.2857142857142857,0.5,0.14814814814814814,,,0.2962962962962963,0.25,0.467275,0.4967166666666667,0.12903225806451613,0.21052631578947367,0.125,1.0,1.0,12.0,3.0,3.0,10.0,12.0,1.0,,,,,,,,2.0,6.0,,,,,,,,0.06666666666666667,0.125,,0.6666666666666666,1.0,,0.37037037037037035,1.0,0.5,2.0,1.0,2.0,,0.5,0.5,0.5,,2.0,1.0,4.0,1.0,,1.0,1.0,0.4444444444444444,0.14285714285714285,,0.5714285714285714,,1.0,,0.3333333333333333,0.058823529411764705,2.0,3.0,4.0,9.0,3.0,3.0,2.0,0.75,0.3333333333333333,0.3333333333333333,0.3,0.3,0.6666666666666666,0.3,,1.0,1.0,0.5,0.5,1.0,2.0,0.07407407407407407,,3.0,1.0,4.0,0.3333333333333333,,,0.3,3.0,,,1.0,,,,,0.5,,,,1.0,,1.0,0.5,,,,,,,,,,,,,,,,,,,1610612751,2006,2005-06,True
101120-1909-2420-2565-361,1610612751,"Antoine Wright, Scott Padgett, Nenad Krstic, Zoran Planinic, Clifford Robinson","Wright, Padgett, Krstic, Planinic, Robinson",101120-1909-2420-2565-361,NJN,64.0,1,1.0,-1.0,2.0,2.0,4.0,,,,,1.0,1.0,,2.0,2.0,,1.0,1.0,,2.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,90.0,23.0,9.0,23.0,9.0,,,,,,,,0.3941,21.1,,2.0,2.0,,,,,,,,1.0,,3.0,,,,,1.0,1.0,2.0,,,,,,,,2.0,2.0,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,0.3941,,,,1.0,1.0,,,,,,,1.0,,1.0,,,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2006,2005-06,True
101120-1909-2565-361-441,1610612751,"Antoine Wright, Scott Padgett, Zoran Planinic, Clifford Robinson, Lamond Murray","Wright, Padgett, Planinic, Robinson, Murray",101120-1909-2565-361-441,NJN,131.0,1,2.0,4.0,5.0,4.0,9.0,,1.0,,,1.0,4.0,,6.0,,,,,,,2.0,2.0,4.0,,,2.0,4.0,,,0.25,0.25,0.5,,0.6666666666666666,0.6666666666666666,0.6666666666666666,98.93129770992367,8.6,22.0,8.2,20.0,0.25,,,,,,0.75,0.551275,1.0,,3.0,,2.0,1.0,3.0,,1.0,1.0,2.0,,4.0,2.0,,1.0,2.0,2.0,1.0,2.0,4.0,2.0,,,2.0,2.0,4.0,2.0,4.0,3.0,,0.5,,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,,0.75,0.3333333333333333,0.5,,,1.0,,1.0,0.5,0.5624,0.62935,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6,2.0,,,,,1.0,,,,1.0,,1.0,1.0,,1.0,1.0,,,2.0,,2.0,1.0,0.25,0.3333333333333333,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2006,2005-06,True
101120-1909-2565-361-467,1610612751,"Antoine Wright, Scott Padgett, Zoran Planinic, Clifford Robinson, Jason Kidd","Wright, Padgett, Planinic, Robinson, Kidd",101120-1909-2565-361-467,NJN,184.0,2,3.0,12.0,6.0,6.0,12.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,15.0,2.0,1.0,1.0,3.0,1.0,8.0,1.0,3.0,4.0,1.0,1.0,3.0,12.0,0.5,0.5,0.6666666666666666,1.0,1.0714285714285714,0.4,1.0,0.75,,93.91304347826086,12.0,18.666666666666668,10.666666666666666,17.166666666666668,0.4,1.0,1.0,0.5,0.2,0.2,0.6,0.51522,6.333333333333333,24.2,5.0,5.0,1.0,,1.0,,,,1.0,,5.0,3.0,,,,3.0,2.0,3.0,12.0,2.0,,,1.0,1.0,5.0,2.0,12.0,5.0,,0.6666666666666666,1.5,0.875,1.5,1.0,1.0,1.0,,,0.2,,,,,,,0.25,,0.5424,0.518625,0.3333333333333333,0.5,0.2,0.8,0.8333333333333334,5.0,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,0.6666666666666666,,,0.5,1.0,,,1.0,,,1.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1610612751,2006,2005-06,True
101120-1909-2565-361-976,1610612751,"Antoine Wright, Scott Padgett, Zoran Planinic, Clifford Robinson, Jeff McInnis","Wright, Padgett, Planinic, Robinson, McInnis",101120-1909-2565-361-976,NJN,114.0,1,2.0,,4.0,3.0,7.0,,1.0,,,1.0,3.0,,2.0,2.0,,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,,,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,1.0,1.0,,88.42105263157895,17.5,14.666666666666666,17.5,14.666666666666666,0.3333333333333333,,,,,,0.3333333333333333,0.49443333333333334,9.533333333333333,,,,,1.0,1.0,,,,,1.0,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2006,2005-06,True
101120-2210-2215-2420-467,1610612751,"Antoine Wright, Richard Jefferson, Jason Collins, Nenad Krstic, Jason Kidd","Wright, Jefferson, Collins, Krstic, Kidd",101120-2210-2215-2420-467,NJN,601.0,7,10.0,13.0,20.0,17.0,37.0,,,,2.0,10.0,15.0,2.0,26.0,14.0,2.0,7.0,7.0,,14.0,6.0,7.0,8.0,2.0,2.0,6.0,22.0,0.7,0.7777777777777778,0.6666666666666666,0.5882352941176471,0.5952380952380952,0.11764705882352941,0.75,0.7777777777777778,1.0,88.6522462562396,14.65,18.11764705882353,14.25,18.058823529411764,,,,,,0.11764705882352941,0.5294117647058824,0.4744676470588236,9.733333333333333,25.5,5.0,3.0,2.0,6.0,7.0,1.0,1.0,2.0,2.0,8.0,6.0,13.0,2.0,2.0,,4.0,3.0,3.0,9.0,6.0,2.0,4.0,1.0,1.0,9.0,4.0,9.0,5.0,1.0,1.0,1.0,0.75,1.0,0.75,0.2,0.16666666666666666,,,0.4117647058823529,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.47058823529411764,0.5,1.0,0.5,1.0,0.4588,0.479375,0.19047619047619047,0.21052631578947367,0.15384615384615385,0.34615384615384615,0.25,3.0,,,1.0,1.0,,1.0,,1.0,,,1.0,,,2.0,,,1.0,1.0,,1.0,1.0,,,1.0,0.5,0.75,1.0,0.25,,,4.0,3.0,,,0.5,0.5,0.75,,1.0,,1.0,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2006,2005-06,True
101120-2210-2215-361-467,1610612751,"Antoine Wright, Richard Jefferson, Jason Collins, Clifford Robinson, Jason Kidd","Wright, Jefferson, Collins, Robinson, Kidd",101120-2210-2215-361-467,NJN,819.0,7,14.0,-9.0,23.0,25.0,48.0,1.0,3.0,2.0,4.0,9.0,18.0,6.0,22.0,8.0,4.0,4.0,5.0,,11.0,5.0,7.0,12.0,,,2.0,20.0,0.4444444444444444,0.5,0.5,0.4375,0.4583333333333333,0.25,0.5555555555555556,0.5454545454545454,,84.3956043956044,20.130434782608695,14.24,18.391304347826086,13.36,0.125,0.3333333333333333,0.3333333333333333,,0.08333333333333333,0.16666666666666666,0.625,0.4945229166666667,8.216666666666667,24.583333333333332,8.0,10.0,2.0,5.0,9.0,1.0,3.0,3.0,5.0,6.0,1.0,31.0,1.0,3.0,,2.0,4.0,7.0,8.0,10.0,2.0,2.0,2.0,5.0,1.0,1.0,8.0,8.0,0.3333333333333333,0.5714285714285714,0.25,0.4,0.25,0.4,0.2222222222222222,0.35714285714285715,,,0.375,0.5555555555555556,0.7142857142857143,0.4,0.25,0.75,0.3333333333333333,0.5,0.6,0.5453166666666667,0.48683,0.041666666666666664,0.05555555555555555,0.09090909090909091,0.36363636363636365,0.34782608695652173,,,,2.0,3.0,2.0,1.0,1.0,1.0,2.0,,3.0,1.0,1.0,3.0,,1.0,,1.0,1.0,1.0,1.0,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.6,0.6666666666666666,1.0,0.2,,,3.0,2.0,,,0.5,0.5,0.6666666666666666,,,3.0,1.0,1.0,,,1.0,0.5,0.6,0.3333333333333333,1.0,,,,0.5,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.25,0.25,1.0,0.25,,,,,,,1.0,0.1,,,1.0,,,,,,,,,1.0,,,,,0.25,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612751,2006,2005-06,True
101120-2210-2215-441-467,1610612751,"Antoine Wright, Richard Jefferson, Jason Collins, Lamond Murray, Jason Kidd","Wright, Jefferson, Collins, Murray, Kidd",101120-2210-2215-441-467,NJN,51.0,1,1.0,,2.0,2.0,4.0,,,,,,2.0,,,,,,,,,1.0,1.0,2.0,1.0,,,,,,,,,,1.0,1.0,,112.94117647058823,11.0,14.5,11.0,14.5,,,,,,,0.5,0.50185,10.25,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,0.5,0.5,,,0.5,,,,0.5,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,0.5,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2006,2005-06,True
