EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PlusMinus,LongMidRangeFGM,FtPoints,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,DefAtRimReboundPct,DefArc3ReboundPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyOffPoss,SecondChanceOffPoss,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,LongMidRangeAssists,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,PenaltyTurnovers,NonShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,LiveBallTurnoverPct,BlocksRecoveredPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,Corner3FGA,PenaltyCorner3FGA,PenaltyArc3FGA,PenaltyFG3A,LostBallSteals,BadPassTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Blocked3s,BlockedCorner3,Corner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,Corner3FGM,PenaltyCorner3FGM,PenaltyFG3M,Corner3Assists,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,OffThreePtRebounds,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceAtRimAccuracy,SecondChancePointsPct,SelfOReb,StepOutOfBoundsTurnovers,BlockedLongMidRange,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,SelfORebPct,PenaltyArc3FGM,FTDefRebounds,DefFTReboundPct,PenaltyArc3Accuracy,PtsUnassisted3s,HeaveAttempts,Offensive Fouls,SecondChanceFtPoints,OffLongMidRangeReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Technical Free Throw Trips,BlockedArc3,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceAtRimPctAssisted,Fg3aBlocked,FTOffRebounds,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,3SecondViolations,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,OffCorner3ReboundPct,SecondChanceCorner3Frequency,DefensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,OffensiveGoaltends,team_id,year,season,team_vs
1496-1559-1717-1891-2572,1610612742,"Keith Van Horn, Adrian Griffin, Dirk Nowitzki, Jason Terry, Josh Howard","Van Horn, Griffin, Nowitzki, Terry, Howard",1496-1559-1717-1891-2572,DAL,383.0,2,6.0,9.0,11.0,4.0,20.0,3.0,5.0,2.0,2.0,1.0,1.0,2.0,5.0,8.0,1.0,2.0,13.0,13.0,4.0,6.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,1.0,4.0,5.0,1.0,6.0,3.0,3.0,2.0,1.0,1.0,1.0,13.0,0.4,0.4,1.0,0.5,0.5,0.625,0.65,0.65,0.2,0.125,0.2,0.6666666666666666,0.3333333333333333,1.0,0.7142857142857143,0.25,0.5,0.6666666666666666,1.0,1.0,75.19582245430809,17.22222222222222,20.727272727272727,17.22222222222222,17.636363636363637,0.5,0.6,0.75,0.6666666666666666,0.2,1.0,1.0,0.1,0.2,0.5,0.5,1.0,0.7,0.5,0.517695,0.1,0.125,3.95,25.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2006,2005-06,True
1496-1559-1717-1891-2734,1610612742,"Keith Van Horn, Adrian Griffin, Dirk Nowitzki, Jason Terry, Devin Harris","Van Horn, Griffin, Nowitzki, Terry, Harris",1496-1559-1717-1891-2734,DAL,340.0,1,6.0,11.0,10.0,,21.0,4.0,5.0,1.0,2.0,2.0,,,6.0,9.0,,,13.0,9.0,4.0,8.0,,,,,2.0,,2.0,,1.0,4.0,,1.0,4.0,5.0,,5.0,1.0,2.0,4.0,3.0,1.0,2.0,13.0,0.3333333333333333,0.3333333333333333,,,,0.6666666666666666,0.6666666666666666,0.65,,,,0.5714285714285714,,0.5,0.5555555555555556,,,1.0,0.6666666666666666,,88.94117647058823,12.454545454545455,20.3,12.454545454545455,18.3,0.5555555555555556,0.8,0.8,0.25,0.2222222222222222,0.5,0.5,0.2222222222222222,,,,,0.5555555555555556,,0.5114444444444444,0.2,0.2,5.011111111111111,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2006,2005-06,True
1496-1559-1717-1891-711,1610612742,"Keith Van Horn, Adrian Griffin, Dirk Nowitzki, Jason Terry, Jerry Stackhouse","Van Horn, Griffin, Nowitzki, Terry, Stackhouse",1496-1559-1717-1891-711,DAL,672.0,4,11.0,23.0,22.0,9.0,45.0,6.0,9.0,1.0,2.0,2.0,3.0,5.0,8.0,13.0,3.0,5.0,34.0,25.0,10.0,6.0,9.0,5.0,3.0,,5.0,3.0,8.0,3.0,3.0,19.0,1.0,5.0,3.0,8.0,1.0,9.0,1.0,6.0,7.0,10.0,2.0,3.0,34.0,0.625,0.625,1.0,0.6,0.6,0.6153846153846154,0.6944444444444444,0.7727272727272727,0.2777777777777778,,,0.6,0.2,1.0,0.8,0.14285714285714285,0.3333333333333333,1.0,,1.0,96.42857142857143,13.08695652173913,16.863636363636363,13.0,16.0,0.5,0.6666666666666666,0.6666666666666666,0.5,0.1111111111111111,0.5,0.5,0.1111111111111111,0.2777777777777778,0.6,0.6,1.0,0.7777777777777778,0.6,0.5330555555555556,0.15789473684210525,0.21428571428571427,4.338461538461538,24.7,9.0,1.0,9.0,1.0,,1.0,3.0,,,1.0,,1.0,1.0,1.0,1.0,0.5,0.5,11.0,1.0,1.0,3.0,5.0,1.0,4.0,7.0,8.0,16.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,16.0,11.0,1.0,3.0,0.5714285714285714,0.5714285714285714,0.7272727272727273,0.6666666666666666,1.0,1.0,1.0,0.7142857142857143,0.6,0.5758,0.5375857142857143,0.47058823529411764,0.4782608695652174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2006,2005-06,True
1496-1559-1717-2572-2734,1610612742,"Keith Van Horn, Adrian Griffin, Dirk Nowitzki, Josh Howard, Devin Harris","Van Horn, Griffin, Nowitzki, Howard, Harris",1496-1559-1717-2572-2734,DAL,413.0,2,7.0,12.0,13.0,6.0,25.0,1.0,3.0,,1.0,2.0,,2.0,3.0,6.0,,3.0,11.0,11.0,2.0,4.0,,2.0,,2.0,1.0,,1.0,,1.0,2.0,2.0,,7.0,7.0,2.0,9.0,2.0,4.0,3.0,6.0,,2.0,11.0,0.3333333333333333,0.3333333333333333,,,,0.5,0.3333333333333333,0.4583333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.7,0.6666666666666666,,0.6363636363636364,0.3333333333333333,1.0,0.5,1.0,,87.16707021791767,14.916666666666666,18.0,14.75,16.384615384615383,0.3333333333333333,0.3333333333333333,1.0,1.0,0.1111111111111111,,,0.2222222222222222,0.2222222222222222,,,,0.6666666666666666,,0.47346666666666665,0.18181818181818182,0.25,7.616666666666667,24.366666666666664,,2.0,5.0,,,2.0,3.0,,,3.0,2.0,4.0,0.6666666666666666,,,1.0,1.0,7.0,1.0,,1.0,1.0,,2.0,2.0,5.0,9.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,,9.0,7.0,1.0,1.0,1.0,0.5,0.6428571428571429,0.3333333333333333,0.25,,,0.25,1.0,,0.504925,0.8181818181818182,0.5833333333333334,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2006,2005-06,True
1496-1559-1717-2605-2734,1610612742,"Keith Van Horn, Adrian Griffin, Dirk Nowitzki, Marquis Daniels, Devin Harris","Van Horn, Griffin, Nowitzki, Daniels, Harris",1496-1559-1717-2605-2734,DAL,37.0,1,1.0,2.0,1.0,1.0,3.0,,,,,,,1.0,,,1.0,2.0,3.0,,,,3.0,1.0,,,,1.0,1.0,,,3.0,,,1.0,1.0,,1.0,,1.0,,,,,3.0,,,1.0,0.5,0.5,,0.75,0.75,1.0,,,1.0,,,1.0,,,,1.0,,116.75675675675676,7.0,23.0,7.0,23.0,,,,,,,,,0.5,,,,1.0,,0.402075,,,,26.35,3.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,3.0,,,,,,,,,,,3.0,2.0,,,,0.75,0.75,,,,,,,,0.402075,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2006,2005-06,True
1496-1559-1717-2605-711,1610612742,"Keith Van Horn, Adrian Griffin, Dirk Nowitzki, Marquis Daniels, Jerry Stackhouse","Van Horn, Griffin, Nowitzki, Daniels, Stackhouse",1496-1559-1717-2605-711,DAL,218.0,2,4.0,6.0,7.0,,13.0,1.0,1.0,,1.0,2.0,,1.0,1.0,4.0,,1.0,4.0,6.0,,2.0,,1.0,,,,,,,,,,2.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,,1.0,2.0,,,,,,0.25,0.2,0.3333333333333333,0.2,,,1.0,,1.0,1.0,0.25,,,1.0,1.0,85.87155963302753,14.0,19.142857142857142,13.666666666666666,19.142857142857142,0.2,1.0,1.0,,0.2,,,0.4,0.2,,,,0.4,,0.51014,0.16666666666666666,0.2,11.475,24.9,-2.0,,2.0,,,,1.0,,,1.0,,1.0,,,,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,2.0,,,,1.0,,,,1.0,,,2.0,3.0,,,0.3333333333333333,0.25,0.25,1.0,,,1.0,0.25,1.0,,0.53905,0.5,0.5,,,1.0,1.0,,1.0,,,,,,,,0.25,,,,,,,,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2006,2005-06,True
1496-1559-1717-2734-353,1610612742,"Keith Van Horn, Adrian Griffin, Dirk Nowitzki, Devin Harris, Darrell Armstrong","Van Horn, Griffin, Nowitzki, Harris, Armstrong",1496-1559-1717-2734-353,DAL,6.0,1,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0,6.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2006,2005-06,True
1496-1559-1717-2734-711,1610612742,"Keith Van Horn, Adrian Griffin, Dirk Nowitzki, Devin Harris, Jerry Stackhouse","Van Horn, Griffin, Nowitzki, Harris, Stackhouse",1496-1559-1717-2734-711,DAL,665.0,4,11.0,21.0,21.0,7.0,42.0,5.0,7.0,2.0,5.0,2.0,1.0,2.0,8.0,14.0,1.0,3.0,25.0,29.0,8.0,8.0,3.0,2.0,1.0,1.0,4.0,1.0,5.0,1.0,3.0,11.0,2.0,1.0,8.0,9.0,2.0,11.0,2.0,5.0,5.0,7.0,1.0,2.0,25.0,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.5588235294117647,0.625,0.17647058823529413,0.07142857142857142,,0.8888888888888888,0.3333333333333333,1.0,0.9,0.25,0.5,1.0,0.75,,90.94736842105263,13.19047619047619,18.476190476190474,12.857142857142858,17.952380952380953,0.4117647058823529,0.7142857142857143,0.7142857142857143,0.6,0.29411764705882354,0.4,0.5,0.11764705882352941,0.11764705882352941,0.5,0.5,1.0,0.5882352941176471,0.5,0.5086117647058823,0.1111111111111111,0.13333333333333333,4.9071428571428575,24.2,-4.0,1.0,6.0,,,1.0,3.0,,,2.0,1.0,2.0,1.0,1.0,,0.5,0.5,11.0,2.0,,3.0,3.0,1.0,5.0,6.0,4.0,14.0,1.0,,,2.0,1.0,3.0,2.0,,2.0,,14.0,11.0,1.0,2.0,0.8333333333333334,0.7142857142857143,0.7777777777777778,0.6666666666666666,1.0,1.0,,0.42857142857142855,1.0,0.4093,0.5157285714285714,0.56,0.5238095238095238,1.0,1.0,,1.0,,1.0,,1.0,,,,0.058823529411764705,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.2,0.3333333333333333,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2006,2005-06,True
1496-1559-1717-353-711,1610612742,"Keith Van Horn, Adrian Griffin, Dirk Nowitzki, Darrell Armstrong, Jerry Stackhouse","Van Horn, Griffin, Nowitzki, Armstrong, Stackhouse",1496-1559-1717-353-711,DAL,31.0,1,1.0,1.0,2.0,2.0,3.0,,,,,,,1.0,,,,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,139.3548387096774,7.0,12.0,7.0,12.0,,,,,,,,,1.0,,,,1.0,,0.4338,,,,24.7,-2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.4338,,1.0,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2006,2005-06,True
1496-1559-1891-2205-711,1610612742,"Keith Van Horn, Adrian Griffin, Jason Terry, DeSagana Diop, Jerry Stackhouse","Van Horn, Griffin, Terry, Diop, Stackhouse",1496-1559-1891-2205-711,DAL,141.0,1,2.0,5.0,4.0,2.0,9.0,2.0,2.0,,,1.0,1.0,2.0,2.0,3.0,1.0,2.0,7.0,4.0,4.0,,3.0,2.0,1.0,,2.0,1.0,3.0,1.0,2.0,7.0,,,1.0,2.0,,2.0,,1.0,2.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.5,0.5,0.6666666666666666,0.7,0.7,0.4,,,1.0,,,1.0,,,,1.0,,91.91489361702128,12.6,19.5,12.6,19.5,0.4,1.0,1.0,1.0,,,,0.2,0.4,0.5,0.5,1.0,0.8,0.5,0.48952999999999997,0.2,0.3333333333333333,6.066666666666666,25.4,3.0,,,,,,,,1.0,,,,,,,,,3.0,,,,,,,,,3.0,,,,,,,,,,,3.0,3.0,1.0,,,0.75,0.75,,,,,,,,0.464775,0.42857142857142855,0.6,,,2.0,2.0,,,,,,,,,,1.0,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2006,2005-06,True
