EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsUnassisted2s,PtsAssisted3s,ThreePtAssists,Assists,Corner3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,FtPoints,PenaltyFtPoints,PenaltyPoints,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyTsPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsPutbacks,OffTwoPtRebounds,OffRebounds,SelfOReb,Fouls,Offensive Fouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,LongMidRangeFGM,Arc3FGM,Arc3FGA,SecondChanceFtPoints,PtsAssisted2s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,DefThreePtRebounds,FTDefRebounds,LostBallSteals,ShootingFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,DefFTReboundPct,DefThreePtReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Travels,DefShortMidRangeReboundPct,LiveBallTurnovers,BadPassTurnovers,LiveBallTurnoverPct,DefAtRimReboundPct,LongMidRangeAssists,LostBallTurnovers,2pt And 1 Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,LongMidRangePctAssisted,SecondChanceTurnovers,OffLongMidRangeReboundPct,Fg2aBlocked,FTOffRebounds,StepOutOfBoundsTurnovers,Loose Ball Fouls,NonShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,OffFTReboundPct,BlocksRecoveredPct,PenaltyArc3FGA,PenaltyFG3A,Loose Ball Fouls Drawn,PenaltyArc3Frequency,BlockedLongMidRange,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,LostBallOutOfBoundsTurnovers,DefCorner3ReboundPct,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,PenaltyFg3Pct,PenaltyArc3Accuracy,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ShortMidRangePctBlocked,DefensiveGoaltends,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Offensive Fouls Drawn,3SecondViolations,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,Defensive 3 Seconds Violations,Clear Path Fouls,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,Technical Free Throw Trips,HeaveAttempts,Blocked3s,BlockedArc3,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,BlockedCorner3,team_id,year,season,team_vs
101117-101137-101189-101238-2404,1610612746,"Yaroslav Korolev, Daniel Ewing, James Singleton, Boniface Ndong, Chris Wilcox","Korolev, Ewing, Singleton, Ndong, Wilcox",101117-101137-101189-101238-2404,LAC,121.0,1,2.0,3.0,4.0,4.0,4.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,0.5,0.8333333333333334,0.8333333333333334,0.3333333333333333,1.0,1.0,1.0,95.20661157024794,16.75,13.5,16.75,13.5,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.4310333333333333,10.2,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2006,2005-06,True
101117-101137-101189-101238-452,1610612746,"Yaroslav Korolev, Daniel Ewing, James Singleton, Boniface Ndong, Vin Baker","Korolev, Ewing, Singleton, Ndong, Baker",101117-101137-101189-101238-452,LAC,63.0,1,1.0,1.0,2.0,2.0,2.0,4.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,0.5,,,,,91.42857142857143,11.5,20.0,11.5,20.0,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2006,2005-06,True
101117-101137-101189-101238-924,1610612746,"Yaroslav Korolev, Daniel Ewing, James Singleton, Boniface Ndong, Anthony Goldwire","Korolev, Ewing, Singleton, Ndong, Goldwire",101117-101137-101189-101238-924,LAC,74.0,1,1.0,,3.0,2.0,2.0,5.0,,,,,,1.0,2.0,,,2.0,2.0,2.0,,,,,,,,1.0,1.0,1.0,,,,,0.5,0.5,0.5,,,,,97.29729729729729,15.333333333333334,14.0,15.0,14.0,,,,,,,,,1.0,0.5091,,,3.0,,,2.0,1.0,2.0,2.0,2.0,,,,2.0,3.0,0.5,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5058,0.5091,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2006,2005-06,True
101117-101137-101189-101238-962,1610612746,"Yaroslav Korolev, Daniel Ewing, James Singleton, Boniface Ndong, Walter McCarty","Korolev, Ewing, Singleton, Ndong, McCarty",101117-101137-101189-101238-962,LAC,374.0,2,6.0,8.0,10.0,12.0,9.0,22.0,1.0,2.0,1.0,,,4.0,6.0,3.0,3.0,21.0,13.0,2.0,9.0,3.0,6.0,,15.0,2.0,4.0,5.0,2.0,1.0,19.0,1.0,1.0,1.0,0.6666666666666666,0.9444444444444444,0.9545454545454546,0.3333333333333333,0.6666666666666666,0.75,0.6666666666666666,84.70588235294117,16.3,17.583333333333332,15.8,16.583333333333332,0.2222222222222222,0.5,0.5,0.1111111111111111,,,,,0.6666666666666666,0.4837444444444444,7.3,25.433333333333334,2.0,4.0,2.0,4.0,,,,,2.0,4.0,2.0,4.0,2.0,0.6666666666666666,0.18181818181818182,0.25,0.19047619047619047,0.2,1.0,2.0,3.0,,,1.0,1.0,,,2.0,1.0,2.0,,1.0,1.0,,5.0,,,0.5,,0.5,1.0,0.5,0.5,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,,,0.5,1.0,,0.43125,0.09523809523809523,1.0,3.0,3.0,2.0,6.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.75,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2006,2005-06,True
101117-101137-101189-1442-2624,1610612746,"Yaroslav Korolev, Daniel Ewing, James Singleton, Zeljko Rebraca, Quinton Ross","Korolev, Ewing, Singleton, Rebraca, Ross",101117-101137-101189-1442-2624,LAC,135.0,1,2.0,2.0,4.0,4.0,4.0,8.0,,,,,,2.0,3.0,,,4.0,2.0,,,,2.0,,4.0,2.0,2.0,2.0,,,4.0,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,1.0,85.33333333333333,12.0,21.75,12.0,21.75,,,,,,,,,1.0,0.5599333333333333,,,4.0,,,4.0,,1.0,1.0,1.0,,,,4.0,4.0,0.6666666666666666,,,1.0,1.0,,2.0,3.0,,,2.0,3.0,,,,2.0,3.0,,,,,1.0,,,0.6666666666666666,,0.6666666666666666,,,,,,1.0,0.6666666666666666,0.6666666666666666,,,1.0,0.6666666666666666,,0.5599333333333333,,,,,,4.0,,,2.0,,2.0,,,,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2006,2005-06,True
101117-101137-101189-1442-458,1610612746,"Yaroslav Korolev, Daniel Ewing, James Singleton, Zeljko Rebraca, Howard Eisley","Korolev, Ewing, Singleton, Rebraca, Eisley",101117-101137-101189-1442-458,LAC,77.0,1,1.0,2.0,3.0,3.0,3.0,6.0,1.0,1.0,,,,2.0,2.0,,,4.0,2.0,,,,2.0,,4.0,,,,,,4.0,,,,1.0,1.0,1.0,,,,,112.2077922077922,7.333333333333333,18.333333333333332,7.333333333333333,18.333333333333332,0.5,1.0,1.0,,,,,,0.5,0.45065,3.85,,3.0,,,4.0,,,1.0,1.0,,,,4.0,3.0,1.0,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,,2.0,2.0,,,,,1.0,,,1.0,,1.0,,,,,,0.5,1.0,1.0,,,0.5,1.0,,0.45065,,,,,,4.0,,,2.0,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2006,2005-06,True
101117-101137-101189-1749-2549,1610612746,"Yaroslav Korolev, Daniel Ewing, James Singleton, Cuttino Mobley, Chris Kaman","Korolev, Ewing, Singleton, Mobley, Kaman",101117-101137-101189-1749-2549,LAC,191.0,1,3.0,6.0,7.0,6.0,,13.0,,1.0,,1.0,1.0,2.0,3.0,1.0,1.0,11.0,5.0,,3.0,1.0,3.0,1.0,7.0,1.0,3.0,3.0,,,11.0,1.0,1.0,1.0,0.6666666666666666,0.875,0.9166666666666666,0.25,1.0,0.75,,98.01047120418849,14.428571428571429,15.0,14.428571428571429,14.166666666666666,0.25,,,,0.25,1.0,1.0,1.0,0.75,0.52495,4.333333333333333,22.9,,4.0,,,,,1.0,,3.0,4.0,2.0,,,,0.3333333333333333,0.4,,,,2.0,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.5,1.0,1.0,,,,,,,,,,,,4.0,,,2.0,,2.0,,2.0,,,1.0,,1.0,1.0,,0.6666666666666666,,0.6666666666666666,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2006,2005-06,True
101117-101137-101189-1882-2733,1610612746,"Yaroslav Korolev, Daniel Ewing, James Singleton, Elton Brand, Shaun Livingston","Korolev, Ewing, Singleton, Brand, Livingston",101117-101137-101189-1882-2733,LAC,40.0,1,1.0,1.0,1.0,1.0,,2.0,,,,,,1.0,1.0,,,2.0,1.0,2.0,,,,,,1.0,1.0,1.0,,,2.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,72.0,12.0,28.0,12.0,28.0,,,,,,,,,1.0,0.554,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2006,2005-06,True
101117-101137-101189-1894-962,1610612746,"Yaroslav Korolev, Daniel Ewing, James Singleton, Corey Maggette, Walter McCarty","Korolev, Ewing, Singleton, Maggette, McCarty",101117-101137-101189-1894-962,LAC,288.0,1,5.0,1.0,11.0,11.0,3.0,22.0,,,4.0,,,5.0,8.0,,,13.0,12.0,4.0,,,3.0,,6.0,3.0,4.0,4.0,,,13.0,,,,0.625,0.625,0.7222222222222222,,0.42857142857142855,0.375,0.5,110.0,11.454545454545455,14.727272727272727,11.454545454545455,13.272727272727273,,,,0.5,,,,,0.5,0.5316,9.9,,5.0,3.0,,8.0,,,1.0,,2.0,3.0,2.0,8.0,5.0,1.0,0.2222222222222222,0.2222222222222222,0.6153846153846154,0.45454545454545453,,3.0,4.0,,,2.0,2.0,,,,4.0,4.0,,,,,4.0,,,1.0,,1.0,,,,,,0.5,0.75,0.75,,,0.5,1.0,,0.532475,,2.0,,,,6.0,,,3.0,,2.0,,,1.0,,3.0,,0.6,0.6,1.0,,,,0.6666666666666666,,0.5,0.5,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2006,2005-06,True
101117-101137-101189-2209-2549,1610612746,"Yaroslav Korolev, Daniel Ewing, James Singleton, Vladimir Radmanovic, Chris Kaman","Korolev, Ewing, Singleton, Radmanovic, Kaman",101117-101137-101189-2209-2549,LAC,95.0,1,2.0,5.0,3.0,3.0,,6.0,,,1.0,,,1.0,2.0,1.0,1.0,5.0,,2.0,3.0,1.0,1.0,,3.0,2.0,2.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,0.5,0.8333333333333334,0.8333333333333334,0.3333333333333333,1.0,1.0,1.0,90.94736842105263,13.0,18.666666666666668,9.666666666666666,18.666666666666668,,,,0.3333333333333333,,,,,0.6666666666666666,0.5135333333333333,10.15,26.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,1.0,1.0,,,0.3333333333333333,1.0,1.0,,,,,,,,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2006,2005-06,True
