EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,NonHeaveArc3FGA,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,PenaltyArc3FGM,FG2M,FG2A,FG3M,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGM,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg2ptShotDistance,ShortMidRangeFGM,ShortMidRangeFGA,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,ShootingFouls,Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Blocked2s,BlockedShortMidRange,Blocks,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,OffTwoPtRebounds,OffRebounds,LostBallSteals,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LongMidRangeFGM,AtRimAssists,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,BlockedAtRim,RecoveredBlocks,DefAtRimReboundPct,BlocksRecoveredPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceFtPoints,SecondChanceTurnovers,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffShortMidRangeReboundPct,DefThreePtRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,3SecondViolations,DefThreePtReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,LongMidRangeAssists,LongMidRangePctAssisted,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsAssisted3s,ThreePtAssists,Arc3Assists,Corner3Assists,Assisted3sPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SelfOReb,Loose Ball Fouls Drawn,Technical Free Throw Trips,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceArc3FGA,SecondChanceFG3A,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceArc3Frequency,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Defensive 3 Seconds Violations,OffensiveGoaltends,Fg3aBlocked,FTOffRebounds,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,DefensiveGoaltends,HeaveAttempts,Blocked3s,BlockedCorner3,Corner3PctBlocked,Clear Path Fouls,BlockedArc3,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101149-101211-1800-2366-2562,1610612739,"Martynas Andriuskevicius, Stephen Graham, Damon Jones, Mike Wilks, Sasha Pavlovic","Andriuskevicius, Graham, Jones, Wilks, Pavlovic",101149-101211-1800-2366-2562,CLE,129.0,2,2.0,-3.0,6.0,6.0,6.0,6.0,12.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,6.0,1.0,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,1.0,133.95348837209303,11.666666666666666,9.833333333333334,11.666666666666666,9.833333333333334,1.0,1.0,1.0,0.4782,0.4782,1.0,32.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2006,2005-06,True
101149-101211-2366-2562-2760,1610612739,"Martynas Andriuskevicius, Stephen Graham, Mike Wilks, Sasha Pavlovic, Anderson Varejao","Andriuskevicius, Graham, Wilks, Pavlovic, Varejao",101149-101211-2366-2562-2760,CLE,98.0,1,2.0,1.0,4.0,3.0,4.0,,7.0,1.0,1.0,1.0,,5.0,4.0,1.0,,5.0,1.0,1.0,1.0,1.0,,,,,,,,,,5.0,5.0,4.0,,1.25,1.25,0.5,1.0,1.0,,102.85714285714286,9.5,20.0,9.5,20.0,0.5,0.5,1.0,0.5278,0.5278,1.0,24.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,1.25,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2006,2005-06,True
101149-101211-2436-2562-2760,1610612739,"Martynas Andriuskevicius, Stephen Graham, Flip Murray, Sasha Pavlovic, Anderson Varejao","Andriuskevicius, Graham, Murray, Pavlovic, Varejao",101149-101211-2436-2562-2760,CLE,124.0,1,2.0,-9.0,6.0,6.0,2.0,3.0,12.0,,,,,2.0,11.0,,,,,,1.0,1.0,,,,,2.0,1.0,1.0,,,2.0,,2.0,,0.3333333333333333,,,,,,139.3548387096774,14.333333333333334,6.333333333333333,14.333333333333334,6.333333333333333,,,0.6666666666666666,0.4938666666666667,,,,0.3333333333333333,,2.0,,,,,1.0,3.0,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,,0.6666666666666666,,,,,,,,,3.466666666666667,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2006,2005-06,True
101149-1956-2366-2562-2739,1610612739,"Martynas Andriuskevicius, Ira Newble, Mike Wilks, Sasha Pavlovic, Luke Jackson","Andriuskevicius, Newble, Wilks, Pavlovic, Jackson",101149-1956-2366-2562-2739,CLE,31.0,1,1.0,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,92.9032258064516,17.0,14.0,17.0,12.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2006,2005-06,True
101149-2366-2562-2739-673,1610612739,"Martynas Andriuskevicius, Mike Wilks, Sasha Pavlovic, Luke Jackson, Alan Henderson","Andriuskevicius, Wilks, Pavlovic, Jackson, Henderson",101149-2366-2562-2739-673,CLE,179.0,1,3.0,,7.0,6.0,,6.0,13.0,,,,,4.0,4.0,,,,,1.0,3.0,5.0,1.0,,,,2.0,,,,,2.0,,,,0.4,,,0.3333333333333333,0.3333333333333333,,104.58100558659217,15.285714285714286,12.0,14.428571428571429,10.5,,,0.6,0.44589999999999996,,,,,2.0,3.0,,,,,2.0,5.0,,,,,4.0,,,,,,0.4,,0.4,,0.5,0.6,0.6666666666666666,1.0,,,,,,,6.840000000000001,,,,1.0,,,,,2.0,2.0,1.0,1.0,,2.0,,,0.2,0.3333333333333333,1.0,1.0,,,,,,,,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,1.0,0.5,0.4,0.5,1.0,0.4304,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2006,2005-06,True
101211-1800-2366-2562-923,1610612739,"Stephen Graham, Damon Jones, Mike Wilks, Sasha Pavlovic, Donyell Marshall","Graham, Jones, Wilks, Pavlovic, Marshall",101211-1800-2366-2562-923,CLE,1.0,1,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,1440.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2006,2005-06,True
101211-1800-2366-2760-923,1610612739,"Stephen Graham, Damon Jones, Mike Wilks, Anderson Varejao, Donyell Marshall","Graham, Jones, Wilks, Varejao, Marshall",101211-1800-2366-2760-923,CLE,6.0,2,,1.0,2.0,,2.0,,2.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,1.0,2.0,,1.0,1.0,2.0,,0.25,0.25,,,,,480.0,3.0,,3.0,,,,,0.2904,0.2904,1.0,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2006,2005-06,True
101211-1800-2400-2544-2760,1610612739,"Stephen Graham, Damon Jones, Drew Gooden, LeBron James, Anderson Varejao","Graham, Jones, Gooden, James, Varejao",101211-1800-2400-2544-2760,CLE,34.0,2,1.0,3.0,2.0,2.0,1.0,1.0,4.0,,,,3.0,3.0,,,1.0,1.0,,,1.0,1.0,,,,,,,2.0,4.0,,3.0,1.0,1.0,,0.75,0.5,,,,,169.41176470588235,10.0,7.0,10.0,7.0,,,,,,0.3333333333333333,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2006,2005-06,True
101211-1800-2400-2544-923,1610612739,"Stephen Graham, Damon Jones, Drew Gooden, LeBron James, Donyell Marshall","Graham, Jones, Gooden, James, Marshall",101211-1800-2400-2544-923,CLE,560.0,4,9.0,1.0,17.0,18.0,14.0,6.0,35.0,,,,5.0,21.0,20.0,,3.0,17.0,,7.0,7.0,8.0,,,1.0,,1.0,1.0,5.0,5.0,,19.0,17.0,14.0,,0.6176470588235294,0.6071428571428571,,0.875,0.7777777777777778,0.5,90.0,13.823529411764707,18.055555555555557,13.058823529411764,17.22222222222222,,,0.5333333333333333,0.50862,0.49806923076923076,0.8095238095238095,,0.8235294117647058,6.0,8.0,5.0,6.0,,,8.0,15.0,,7.0,13.0,,8.0,,,,,,0.5333333333333333,0.5384615384615384,0.5333333333333333,0.5384615384615384,1.0,0.5333333333333333,0.75,0.75,,,0.46153846153846156,0.8333333333333334,,,7.2733333333333325,1.0,3.0,8.0,,4.0,4.0,,8.0,,,,,2.0,5.0,0.5,0.5,,,,,0.2,0.3333333333333333,0.3333333333333333,,2.0,,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,,1.0,1.0,,1.0,0.5,0.5,0.5,0.14285714285714285,0.14285714285714285,,0.3333333333333333,0.26666666666666666,0.5,1.0,0.51185,0.09523809523809523,3.0,0.17647058823529413,0.17647058823529413,1.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.6666666666666666,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2006,2005-06,True
101211-1800-2400-2760-923,1610612739,"Stephen Graham, Damon Jones, Drew Gooden, Anderson Varejao, Donyell Marshall","Graham, Jones, Gooden, Varejao, Marshall",101211-1800-2400-2760-923,CLE,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2006,2005-06,True
