EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGA,PenaltyArc3FGA,FtPoints,PenaltyFtPoints,HeaveAttempts,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Arc3Frequency,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Offensive Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Fg2aBlocked,FG2APctBlocked,LongMidRangePctBlocked,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls Drawn,ShortMidRangePctBlocked,SelfOReb,SelfORebPct,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,DefensiveGoaltends,SecondChanceCorner3FGA,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,FTOffRebounds,Blocked3s,BlockedArc3,AtRimPctBlocked,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedLongMidRange,OffensiveGoaltends,team_id,year,season,team_vs
101182-1498-1712-2041-2873,1610612764,"Donell Taylor, Antonio Daniels, Antawn Jamison, Etan Thomas, Billy Thomas","Taylor, Daniels, Jamison, Thomas, Thomas",101182-1498-1712-2041-2873,WAS,192.0,1,3.0,-4.0,6,5,6.0,5.0,1.0,11,2.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,4.0,2.0,6,10.0,1.0,3.0,4.0,2.0,6.0,6.0,3.0,3.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,6.0,6.0,1.0,1.0,0.75,0.75,0.5,0.5,0.5,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,82.5,15.0,20.4,14.833333333333334,18.0,0.5,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.589,0.589,1.0,4.625,23.45,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2006,2005-06,False
1498-1712-1913-2217-2240,1610612764,"Antonio Daniels, Antawn Jamison, Michael Ruffin, Brendan Haywood, Gilbert Arenas","Daniels, Jamison, Ruffin, Haywood, Arenas",1498-1712-1913-2217-2240,WAS,25.0,1,,,1,1,1.0,1.0,,2,,,,,,,,,,,,1.0,2,2.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,2,2.0,1.0,,,,,,,0.5,0.5,1.0,,,,115.19999999999999,22.0,3.0,22.0,3.0,,,,,,,,,,,,,,1.0,,,1.0,,59.5,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2006,2005-06,False
1498-1712-1913-2240-2406,1610612764,"Antonio Daniels, Antawn Jamison, Michael Ruffin, Gilbert Arenas, Caron Butler","Daniels, Jamison, Ruffin, Arenas, Butler",1498-1712-1913-2240-2406,WAS,1941.0,6,32.0,19.0,60,57,31.0,21.0,9.0,117,14.0,18.0,5.0,11.0,13.0,4.0,11.0,4.0,1.0,22.0,37.0,16.0,79,60.0,6.0,13.0,20.0,6.0,40.0,16.0,8.0,12.0,4.0,2.0,28.0,5.0,10.0,33.0,4.0,2.0,7.0,15.0,4.0,1.0,4.0,62,40.0,31.0,0.36363636363636365,0.42105263157894735,0.5945945945945946,0.65,0.5849056603773585,0.5576923076923077,0.6370967741935484,0.625,0.3018867924528302,0.5,0.4,1.0,86.80061823802164,15.433333333333334,17.80701754385965,14.466666666666667,16.596491228070175,0.33962264150943394,0.7777777777777778,0.7777777777777778,0.2857142857142857,0.20754716981132076,0.36363636363636365,0.36363636363636365,0.5,0.07547169811320754,0.625,0.5,0.8461538461538461,0.038461538461538464,0.6415094339622641,0.5258839622641509,0.5458538461538461,0.5063291139240507,8.121621621621621,25.425,0.5166666666666667,12.0,5.0,17.0,11.0,,18.0,21.0,9.0,0.22641509433962265,0.19230769230769232,0.15254237288135594,0.20930232558139536,4.0,4.0,8.0,2.0,4.0,1.0,2.0,1.0,6.0,5.0,1.0,2.0,4.0,17.0,1.0,28.0,12.0,6.0,6.0,12.0,4.0,4.0,2.0,2.0,2.0,5.0,6.0,14.0,3.0,23.0,2.0,5.0,3.0,4.0,2.0,9.0,6.0,3.0,1.0,3.0,3.0,3.0,4.0,1.0,2.0,0.6666666666666666,0.375,0.5,0.16666666666666666,0.375,0.8333333333333334,0.8125,0.7727272727272727,0.5555555555555556,0.6,0.6363636363636364,0.3333333333333333,0.6666666666666666,0.6451612903225806,0.5,0.5,0.14285714285714285,0.375,0.4,0.5,0.8181818181818182,0.7142857142857143,0.5,1.0,0.1509433962264151,0.5,0.5,0.5,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.5,0.8,0.25,0.25,0.5,0.2,0.3333333333333333,0.50861,0.21518987341772153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2006,2005-06,False
1498-1712-1913-2240-2407,1610612764,"Antonio Daniels, Antawn Jamison, Michael Ruffin, Gilbert Arenas, Jared Jeffries","Daniels, Jamison, Ruffin, Arenas, Jeffries",1498-1712-1913-2240-2407,WAS,483.0,3,8.0,-3.0,15,14,6.0,4.0,1.0,29,,,,,,4.0,7.0,,,4.0,9.0,3.0,16,19.0,,,3.0,,2.0,2.0,1.0,2.0,,1.0,5.0,,,5.0,,,2.0,7.0,,,,16,2.0,6.0,0.25,0.25,0.4444444444444444,,0.5833333333333334,,0.6153846153846154,0.25,0.25,,,,86.45962732919254,15.933333333333334,17.428571428571427,15.866666666666667,17.428571428571427,,,,,0.5833333333333334,0.5714285714285714,0.6666666666666666,0.25,,,,,,0.25,0.40344583333333334,0.3213333333333333,0.125,15.822222222222223,25.5,0.4,3.0,,2.0,2.0,,1.0,2.0,1.0,0.25,,0.07692307692307693,0.1,,,2.0,,2.0,,,,2.0,,,,,,,6.0,3.0,3.0,,3.0,2.0,1.0,1.0,,,,4.0,1.0,,5.0,,1.0,,,1.0,1.0,1.0,,,,,,,3.0,,0.5,0.6666666666666666,,,0.6666666666666666,,,,1.0,,0.5,,1.0,0.8333333333333334,,,,,,,1.0,1.0,1.0,,0.16666666666666666,,,,,,,0.6666666666666666,0.6666666666666666,0.5,,,,,,0.6666666666666666,,,1.0,0.1111111111111111,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2006,2005-06,False
1498-1712-1913-2406-2407,1610612764,"Antonio Daniels, Antawn Jamison, Michael Ruffin, Caron Butler, Jared Jeffries","Daniels, Jamison, Ruffin, Butler, Jeffries",1498-1712-1913-2406-2407,WAS,107.0,1,2.0,-1.0,3,3,,,1.0,6,,,,,,,,1.0,,1.0,1.0,1.0,2,3.0,,,,,,,,,,,,1.0,1.0,3.0,,,1.0,1.0,,,,2,,,,,1.0,,0.5,,0.5,,0.5,1.0,1.0,1.0,80.74766355140187,14.0,21.666666666666668,14.0,21.666666666666668,,,,,,,,,0.5,,,,,0.5,0.368025,,,4.8,23.3,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,1.0,,2.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,,1.0,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2006,2005-06,False
1498-1712-2041-2240-2406,1610612764,"Antonio Daniels, Antawn Jamison, Etan Thomas, Gilbert Arenas, Caron Butler","Daniels, Jamison, Thomas, Arenas, Butler",1498-1712-2041-2240-2406,WAS,310.0,2,5.0,-1.0,6,8,2.0,,1.0,14,2.0,2.0,,1.0,1.0,,,,,2.0,4.0,2.0,9,10.0,1.0,1.0,3.0,,2.0,2.0,1.0,2.0,1.0,,5.0,,1.0,4.0,,,,2.0,1.0,,1.0,9,2.0,2.0,0.5,0.5,0.5,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.6428571428571429,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,65.03225806451613,21.666666666666668,22.5,20.5,19.25,0.3333333333333333,1.0,1.0,0.5,,,,,,,0.3333333333333333,1.0,,0.6666666666666666,0.49441666666666667,0.39463333333333334,0.2222222222222222,4.775,25.2,0.3333333333333333,2.0,,2.0,,,1.0,2.0,1.0,0.3333333333333333,,0.14285714285714285,0.2,,,2.0,,1.0,,,,1.0,,,,,,,2.0,3.0,,,2.0,1.0,1.0,1.0,,,1.0,1.0,2.0,,3.0,,,,,,,,,,,,1.0,1.0,,,1.0,0.5,,,0.5,,,,,,0.5,0.5,0.5,0.5,,0.5,,,,1.0,0.5,0.5,,1.0,0.3333333333333333,,,,,,,0.5,0.5,1.0,,,,,,0.5,0.39,,1.0,0.25,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1610612764,2006,2005-06,False
1498-1712-2041-2240-2407,1610612764,"Antonio Daniels, Antawn Jamison, Etan Thomas, Gilbert Arenas, Jared Jeffries","Daniels, Jamison, Thomas, Arenas, Jeffries",1498-1712-2041-2240-2407,WAS,169.0,2,3.0,1.0,6,5,6.0,4.0,2.0,11,,1.0,1.0,,1.0,,1.0,,,1.0,4.0,2.0,5,4.0,2.0,1.0,4.0,2.0,5.0,,,,,,,1.0,2.0,3.0,1.0,,,,,,,2,5.0,6.0,,,0.25,0.25,0.16666666666666666,0.16666666666666666,0.35714285714285715,0.35714285714285715,0.3333333333333333,0.5,0.4,,93.72781065088756,14.166666666666666,16.8,11.833333333333334,16.8,0.16666666666666666,,,,0.16666666666666666,,,,,0.5,0.16666666666666666,,,0.5,0.47311666666666663,0.47311666666666663,1.0,9.325,25.75,1.0,2.0,2.0,3.0,3.0,,3.0,3.0,1.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.25,,1.0,2.0,,,,,,,1.0,,,1.0,3.0,,2.0,,,,2.0,,,,,,1.0,,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,0.5,0.5,0.75,1.0,,1.0,0.3333333333333333,,1.0,,1.0,,0.5,,,1.0,,,,0.3333333333333333,0.5,0.5,,,,,,,,,,,,,,0.6315,0.6,,,,,,,,,1.0,0.2,,,,,,,,,,,,,,,,,,,,,1610612764,2006,2005-06,False
1498-1712-2217-2240-2406,1610612764,"Antonio Daniels, Antawn Jamison, Brendan Haywood, Gilbert Arenas, Caron Butler","Daniels, Jamison, Haywood, Arenas, Butler",1498-1712-2217-2240-2406,WAS,1905.0,6,32.0,3.0,59,61,8.0,14.0,7.0,120,12.0,16.0,3.0,,,7.0,19.0,2.0,,21.0,43.0,10.0,60,57.0,5.0,1.0,6.0,2.0,4.0,16.0,8.0,10.0,4.0,3.0,22.0,,8.0,30.0,7.0,4.0,8.0,15.0,3.0,,3.0,53,4.0,8.0,0.38095238095238093,0.4444444444444444,0.4883720930232558,0.16666666666666666,0.4528301886792453,0.125,0.5172413793103449,0.2222222222222222,0.18867924528301888,,0.26666666666666666,,90.70866141732283,15.033898305084746,16.688524590163933,14.610169491525424,15.508196721311476,0.3018867924528302,0.75,0.75,0.3333333333333333,0.3584905660377358,0.3684210526315789,0.3684210526315789,0.42857142857142855,0.03773584905660377,0.5,,,,0.49056603773584906,0.5084745283018868,0.40869375,0.06666666666666667,9.583720930232559,24.830000000000002,0.13559322033898305,8.0,2.0,12.0,2.0,,17.0,17.0,12.0,0.1509433962264151,0.25,0.20689655172413793,0.25,3.0,2.0,8.0,1.0,1.0,,1.0,,2.0,3.0,,1.0,1.0,7.0,,26.0,6.0,,6.0,8.0,1.0,2.0,1.0,1.0,1.0,8.0,4.0,16.0,2.0,22.0,3.0,4.0,1.0,5.0,3.0,9.0,2.0,,1.0,7.0,,3.0,1.0,3.0,,1.0,0.2,,,0.2,0.6,0.5,0.5833333333333334,0.4444444444444444,1.0,0.8,0.36363636363636365,0.5714285714285714,0.7407407407407407,0.25,0.6666666666666666,0.25,,0.5,0.7142857142857143,1.0,0.4,1.0,0.3333333333333333,0.1509433962264151,0.25,0.4,0.5,0.5,0.5,1.0,0.125,0.125,1.0,1.0,,0.16666666666666666,,,0.125,0.5419666666666666,0.11666666666666667,3.0,0.06976744186046512,,,2.0,2.0,,0.375,3.0,0.1111111111111111,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,1610612764,2006,2005-06,False
1498-1712-2217-2240-2407,1610612764,"Antonio Daniels, Antawn Jamison, Brendan Haywood, Gilbert Arenas, Jared Jeffries","Daniels, Jamison, Haywood, Arenas, Jeffries",1498-1712-2217-2240-2407,WAS,972.0,4,16.0,1.0,27,29,10.0,20.0,4.0,56,4.0,5.0,,3.0,4.0,2.0,4.0,2.0,,8.0,14.0,7.0,38,37.0,1.0,3.0,4.0,3.0,20.0,8.0,4.0,8.0,2.0,2.0,20.0,1.0,4.0,10.0,1.0,1.0,2.0,2.0,1.0,,1.0,35,20.0,10.0,0.5,0.5,0.5714285714285714,0.75,0.6666666666666666,1.0714285714285714,0.6607142857142857,1.0,0.3333333333333333,0.3333333333333333,0.4444444444444444,,82.96296296296296,17.0,17.689655172413794,15.925925925925926,15.931034482758621,0.23809523809523808,0.8,0.8,0.5,0.19047619047619047,0.5,0.5,1.0,0.09523809523809523,,0.5714285714285714,0.75,,0.5714285714285714,0.5083095238095238,0.6272857142857143,0.5263157894736842,8.171428571428573,24.771428571428572,0.37037037037037035,5.0,3.0,10.0,5.0,,14.0,17.0,7.0,0.23809523809523808,0.42857142857142855,0.2962962962962963,0.35,,2.0,5.0,1.0,3.0,,,3.0,4.0,1.0,,1.0,1.0,3.0,3.0,8.0,12.0,,,5.0,3.0,4.0,3.0,1.0,,3.0,2.0,4.0,,6.0,,1.0,1.0,2.0,,3.0,,,3.0,1.0,1.0,1.0,,,1.0,1.0,0.5714285714285714,,1.0,0.5714285714285714,1.0,0.5,0.5,0.3333333333333333,,0.4444444444444444,0.5,1.0,0.5454545454545454,,0.3333333333333333,1.0,0.5,0.4,,1.0,1.0,1.0,,0.23809523809523808,0.4,0.4,,0.5,0.5,1.0,0.6,0.6,1.0,,,,,1.0,0.6,0.3233,0.07894736842105263,,,,,1.0,1.0,,,1.0,0.1111111111111111,,,,,1.0,1.0,1.0,1.0,0.5,0.14285714285714285,,,,,,,,,,,1610612764,2006,2005-06,False
1498-1712-2217-2406-2407,1610612764,"Antonio Daniels, Antawn Jamison, Brendan Haywood, Caron Butler, Jared Jeffries","Daniels, Jamison, Haywood, Butler, Jeffries",1498-1712-2217-2406-2407,WAS,184.0,2,3.0,2.0,6,6,2.0,,,12,2.0,3.0,,1.0,1.0,,,,,2.0,3.0,,7,5.0,,1.0,1.0,,2.0,2.0,1.0,1.0,1.0,,2.0,,,4.0,,,1.0,1.0,1.0,,1.0,7,2.0,2.0,0.5,0.5,0.6666666666666666,1.0,0.6666666666666666,1.0,0.875,1.0,,,,,93.91304347826086,13.0,17.666666666666668,13.0,16.166666666666668,1.0,0.6666666666666666,0.6666666666666666,0.5,,,,,,,1.0,1.0,,1.0,0.6346999999999999,0.592,0.2857142857142857,1.3333333333333333,,0.3333333333333333,,,3.0,,,2.0,3.0,2.0,,,0.5,0.5,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,3.0,,4.0,,2.0,,,2.0,2.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,0.6,,1.0,0.6666666666666666,,,,,,0.5,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2006,2005-06,False
