EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,DefPoss,PenaltyDefPoss,TotalPoss,Pace,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,PlusMinus,OffPoss,PenaltyOffPoss,FtPoints,Points,PenaltyFtPoints,PenaltyPoints,Steals,LostBallSteals,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,PenaltyTsPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,PenaltyPointsPct,PenaltyOffPossPct,Minutes,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,LongMidRangeFGM,PtsAssisted2s,TwoPtAssists,LongMidRangeAssists,DefTwoPtRebounds,BadPassSteals,Technical Free Throw Trips,Assisted2sPct,NonPutbacksAssisted2sPct,DefTwoPtReboundPct,DefShortMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,AtRimAssists,OffTwoPtRebounds,OffRebounds,Travels,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceFtPoints,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,OffAtRimReboundPct,OffLongMidRangeReboundPct,Corner3FGM,Fg2aBlocked,Corner3Assists,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,DefLongMidRangeReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SelfOReb,SelfORebPct,ShortMidRangeFGM,SecondChanceArc3FGA,SecondChanceFG3A,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,NonShootingPenaltyNonTakeFouls,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceArc3Frequency,Fg3aBlocked,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,ShortMidRangePctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Loose Ball Fouls,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,DefensiveGoaltends,SecondChanceAtRimPctAssisted,OffensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,BlockedCorner3,Defensive 3 Seconds Violations,LongMidRangePctBlocked,3SecondViolations,team_id,year,season,team_vs
1716-1800-2544-2760-980,1610612739,"Larry Hughes, Damon Jones, LeBron James, Anderson Varejao, Zydrunas Ilgauskas","Hughes, Jones, James, Varejao, Ilgauskas",1716-1800-2544-2760-980,CLE,45.0,1,1.0,,3.0,96.0,11.0,11.0,2.0,2.0,,2.0,4.0,,,,,1.0,2.0,,4.0,,,,1.0,,17.0,17.0,,,1.0,,,,,1.0,,,,,,,,1.0,1.0,,,2.0,,,,,2.0,,,,,,,,,,,,,,1.0,2.0,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,0.359,,0.5,0.5,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2006,2005-06,True
1716-1800-2544-923-980,1610612739,"Larry Hughes, Damon Jones, LeBron James, Donyell Marshall, Zydrunas Ilgauskas","Hughes, Jones, James, Marshall, Ilgauskas",1716-1800-2544-923-980,CLE,579.0,2,16.0,6.0,32.0,79.58549222797927,18.125,18.125,3.0,16.0,10.0,2.0,14.0,2.0,12.0,,,3.0,4.0,1.0,14.0,12.0,10.0,1.0,0.4117647058823529,0.6,18.0625,16.9375,0.8571428571428571,0.625,10.0,2.0,2.0,2.0,2.0,5.0,5.0,1.0,,,2.0,,1.0,6.0,12.0,,3.0,11.0,5.0,7.0,,1.0,10.0,,2.0,,,1.0,,2.0,2.0,10.0,11.0,,,,2.0,2.0,,,,1.0,,,,,0.5,0.7142857142857143,0.4,0.625,0.2,1.0,0.9090909090909091,1.0,,0.13333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.06666666666666667,0.13333333333333333,,,,0.25,1.0,,0.125,,0.3333333333333333,,0.41423666666666664,0.42323125,0.0625,0.07692307692307693,12.025,28.0,3.0,2.0,1.0,,8.0,,,0.16666666666666666,0.16666666666666666,0.8888888888888888,1.0,0.6,0.6,,1.0,,,,,,,,,1.0,,1.0,,,,,,0.125,,1.0,0.5,,,,,,,1.0,,,,,,3.0,1.0,,3.0,2.0,,,0.75,0.6666666666666666,,,,1.0,0.125,1.0,1.0,1.0,,1.0,,,,,,,,,,,,0.5,,0.2,0.2,,1.0,1.0,2.0,0.3333333333333333,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2006,2005-06,True
1716-1800-2562-2760-727,1610612739,"Larry Hughes, Damon Jones, Sasha Pavlovic, Anderson Varejao, Eric Snow","Hughes, Jones, Pavlovic, Varejao, Snow",1716-1800-2562-2760-727,CLE,58.0,1,2.0,2.0,3.0,74.48275862068965,18.0,18.0,2.0,1.0,1.0,,2.0,,2.0,,,,,,,2.0,1.0,,0.5,0.5,22.0,21.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,1.0,2.0,,,,1.0,2.0,,,2.0,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,0.5,0.5,0.5,0.5,,1.0,1.0,,1.0,1.0,0.5,0.5,,,,,,,,1.0,0.5,,,,1.0,,0.514,0.514,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,0.5248,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2006,2005-06,True
1716-1800-2760-727-923,1610612739,"Larry Hughes, Damon Jones, Anderson Varejao, Eric Snow, Donyell Marshall","Hughes, Jones, Varejao, Snow, Marshall",1716-1800-2760-727-923,CLE,17.0,1,,,1.0,84.70588235294117,,,,1.0,,,,,,,,,,,,,,,,,17.0,17.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.2751,,,,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2006,2005-06,True
1716-2400-2436-2544-2760,1610612739,"Larry Hughes, Drew Gooden, Flip Murray, LeBron James, Anderson Varejao","Hughes, Gooden, Murray, James, Varejao",1716-2400-2436-2544-2760,CLE,18.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,0.4533,,,,,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2006,2005-06,True
1716-2400-2436-2544-727,1610612739,"Larry Hughes, Drew Gooden, Flip Murray, LeBron James, Eric Snow","Hughes, Gooden, Murray, James, Snow",1716-2400-2436-2544-727,CLE,613.0,1,17.0,8.0,35.0,82.21859706362153,19.294117647058822,17.0,3.0,18.0,4.0,4.0,21.0,2.0,6.0,2.0,,3.0,4.0,,14.0,6.0,4.0,,0.6176470588235294,0.5,15.833333333333334,15.722222222222221,0.2857142857142857,0.2222222222222222,10.0,7.0,7.0,2.0,2.0,3.0,2.0,1.0,,,3.0,,1.0,7.0,12.0,1.0,4.0,18.0,2.0,4.0,,1.0,10.0,3.0,3.0,,1.0,3.0,,7.0,1.0,4.0,7.0,1.0,3.0,,1.0,5.0,1.0,,2.0,3.0,1.0,0.25,,0.25,0.5833333333333334,0.5,0.53125,0.4,0.25,0.5,0.4,,1.0,0.4375,1.0,1.0,0.1875,0.125,0.0625,0.1875,,,,0.4,1.0,,0.2,,0.6875,,0.568165625,0.51883,0.17647058823529413,0.23076923076923078,5.841666666666666,24.575,,4.0,2.0,,3.0,2.0,,0.2857142857142857,0.4,0.375,,,,,3.0,2.0,2.0,2.0,2.0,7.0,,4.0,,2.0,3.0,3.0,,1.0,1.0,1.1666666666666667,0.6,0.375,0.6666666666666666,0.25,0.2857142857142857,1.0,1.0,0.6902,0.3333333333333333,3.0,,,,0.5,1.0,1.0,1.0,1.0,,1.0,1.0,,0.08333333333333333,,1.0,,1.0,1.0,1.0,,,,,,,,,,2.0,,,2.0,,1.0,0.6666666666666666,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2006,2005-06,True
1716-2400-2436-2544-923,1610612739,"Larry Hughes, Drew Gooden, Flip Murray, LeBron James, Donyell Marshall","Hughes, Gooden, Murray, James, Marshall",1716-2400-2436-2544-923,CLE,465.0,4,16.0,5.0,28.0,86.70967741935483,16.875,16.875,-7.0,12.0,3.0,1.0,13.0,,4.0,2.0,,1.0,2.0,,11.0,4.0,3.0,,0.4642857142857143,0.6666666666666666,16.25,15.333333333333334,0.3076923076923077,0.25,8.0,3.0,5.0,1.0,1.0,2.0,3.0,,,,3.0,,1.0,6.0,10.0,,3.0,20.0,2.0,2.0,,1.0,10.0,,3.0,,,1.0,,2.0,1.0,4.0,6.0,,,,3.0,4.0,,,,1.0,,,,,0.6,1.0,0.46153846153846156,0.6666666666666666,0.23076923076923078,1.0,0.8,,1.0,0.38461538461538464,0.6,0.75,0.15384615384615385,0.23076923076923078,,0.23076923076923078,,,,0.3333333333333333,1.0,,0.3333333333333333,,0.6153846153846154,,0.5564423076923076,0.5188333333333334,0.07142857142857142,0.09090909090909091,6.9,25.266666666666666,2.0,2.0,1.0,1.0,3.0,2.0,,0.16666666666666666,0.16666666666666666,0.75,,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,1.0,2.0,,,,,2.0,2.0,,1.0,1.0,1.0,0.5,0.2857142857142857,,1.0,,1.0,1.0,0.503,0.15384615384615385,,,,1.0,,,1.0,,,,,,,0.1,0.2,0.6666666666666666,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2006,2005-06,True
1716-2400-2436-2544-980,1610612739,"Larry Hughes, Drew Gooden, Flip Murray, LeBron James, Zydrunas Ilgauskas","Hughes, Gooden, Murray, James, Ilgauskas",1716-2400-2436-2544-980,CLE,118.0,1,4.0,4.0,7.0,85.42372881355932,19.75,17.75,3.0,3.0,3.0,2.0,7.0,2.0,7.0,1.0,,3.0,3.0,,7.0,7.0,3.0,,1.1666666666666667,1.1666666666666667,13.0,13.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,1.25,0.5,,,,,0.5,1.0,1.0,,,,0.5,1.0,1.0,1.0,0.5,1.0,,0.5,1.0,1.0,1.0,0.60715,0.60715,0.6666666666666666,0.5,1.1,25.7,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2006,2005-06,True
1716-2400-2436-2760-727,1610612739,"Larry Hughes, Drew Gooden, Flip Murray, Anderson Varejao, Eric Snow","Hughes, Gooden, Murray, Varejao, Snow",1716-2400-2436-2760-727,CLE,35.0,1,2.0,2.0,4.0,164.57142857142856,11.5,11.5,-4.0,2.0,2.0,,,,,,,,,,,,2.0,,,,6.0,6.0,,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,,4.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.4116,0.4116,,,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612739,2006,2005-06,True
1716-2400-2436-727-923,1610612739,"Larry Hughes, Drew Gooden, Flip Murray, Eric Snow, Donyell Marshall","Hughes, Gooden, Murray, Snow, Marshall",1716-2400-2436-727-923,CLE,120.0,1,4.0,4.0,9.0,108.0,12.25,12.25,-1.0,5.0,5.0,2.0,5.0,2.0,5.0,,,1.0,2.0,1.0,5.0,5.0,5.0,1.0,0.625,0.625,14.2,14.2,1.0,1.0,2.0,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,6.0,,2.0,1.0,1.0,,3.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,,1.0,1.0,,2.0,,,,,1.0,1.0,1.0,1.0,,,0.5,0.5,0.3333333333333333,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,0.3333333333333333,1.0,0.6666666666666666,1.0,0.5578666666666666,0.5578666666666666,,,3.95,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2006,2005-06,True
1716-2400-2436-727-980,1610612739,"Larry Hughes, Drew Gooden, Flip Murray, Eric Snow, Zydrunas Ilgauskas","Hughes, Gooden, Murray, Snow, Ilgauskas",1716-2400-2436-727-980,CLE,211.0,2,6.0,2.0,11.0,75.07109004739337,16.333333333333332,11.666666666666666,2.0,5.0,1.0,2.0,6.0,1.0,1.0,,,3.0,4.0,,4.0,1.0,1.0,,0.42857142857142855,0.5,22.6,17.4,0.16666666666666666,0.2,4.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,,2.0,3.0,,2.0,4.0,,,,,2.0,,1.0,,,1.0,,2.0,,3.0,5.0,,1.0,1.0,1.0,2.0,,,,2.0,,,,,0.6666666666666666,,0.4,,0.4,,0.75,,,0.2,1.0,1.0,0.2,0.2,0.2,0.2,,,,,,,,,0.6,,0.52774,,0.2857142857142857,0.4,8.966666666666667,24.7,,2.0,1.0,,3.0,,,0.5,0.5,0.75,,,,,2.0,,,1.0,1.0,2.0,,,,1.0,1.0,2.0,,1.0,0.5,0.5,1.0,0.6666666666666666,,0.5,1.0,,,0.3233,0.3333333333333333,,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,0.3333333333333333,1.0,,1.0,,1.0,,,1.0,,,1.0,,1.0,1.0,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,1610612739,2006,2005-06,True
1716-2400-2544-2760-727,1610612739,"Larry Hughes, Drew Gooden, LeBron James, Anderson Varejao, Eric Snow","Hughes, Gooden, James, Varejao, Snow",1716-2400-2544-2760-727,CLE,298.0,3,11.0,1.0,22.0,106.30872483221476,14.454545454545455,14.272727272727273,4.0,11.0,6.0,4.0,14.0,4.0,10.0,1.0,1.0,3.0,4.0,2.0,12.0,10.0,6.0,2.0,0.7,0.8333333333333334,12.636363636363637,12.272727272727273,0.7142857142857143,0.5454545454545454,5.0,3.0,4.0,1.0,1.0,,2.0,1.0,,,1.0,,1.0,5.0,6.0,,2.0,10.0,3.0,3.0,,1.0,4.0,,1.0,,,3.0,,6.0,1.0,4.0,5.0,,1.0,,1.0,2.0,,,,,,,,,0.8333333333333334,1.0,0.625,0.75,0.25,1.0,0.6666666666666666,1.0,,0.5,0.75,0.75,,0.25,0.125,0.125,,,,0.25,1.0,,0.25,,0.75,,0.5750625,0.49015,,,6.6000000000000005,24.2,2.0,6.0,3.0,1.0,3.0,,,0.6,0.75,0.6,,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,2.0,,2.0,,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.3333333333333333,,1.0,0.6666666666666666,1.0,1.0,0.6164,0.14285714285714285,,,1.0,1.0,,,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2006,2005-06,True
1716-2400-2544-727-923,1610612739,"Larry Hughes, Drew Gooden, LeBron James, Eric Snow, Donyell Marshall","Hughes, Gooden, James, Snow, Marshall",1716-2400-2544-727-923,CLE,492.0,5,14.0,,29.0,84.87804878048782,20.357142857142858,18.714285714285715,9.0,15.0,11.0,7.0,15.0,5.0,11.0,,,6.0,7.0,1.0,8.0,11.0,11.0,1.0,0.46875,0.5,13.8,13.0,0.7333333333333333,0.7333333333333333,8.0,4.0,6.0,3.0,5.0,3.0,2.0,,,,2.0,,2.0,4.0,11.0,,2.0,6.0,3.0,7.0,,2.0,8.0,,2.0,,,,,,2.0,10.0,15.0,1.0,4.0,3.0,2.0,5.0,1.0,1.0,1.0,3.0,,,,,0.36363636363636365,0.42857142857142855,0.3076923076923077,0.3333333333333333,0.15384615384615385,1.0,0.7142857142857143,1.0,,0.46153846153846156,0.6666666666666666,0.6666666666666666,0.23076923076923078,0.15384615384615385,,0.15384615384615385,,,,0.5555555555555556,0.6,,0.2222222222222222,,0.6153846153846154,,0.5127730769230769,0.5349833333333334,0.2,0.23076923076923078,7.027272727272727,25.95,,,,,8.0,,,,,0.6666666666666666,0.3333333333333333,,,,5.0,3.0,4.0,3.0,5.0,7.0,,4.0,,,4.0,5.0,,0.6,0.6,0.7,0.5714285714285714,0.5555555555555556,0.6666666666666666,,,0.8,0.75,0.6145,0.4666666666666667,1.0,,,0.5,0.5,,,,2.0,,2.0,2.0,1.0,,,0.875,0.5,,,,1.0,0.1111111111111111,,,,,1.0,,,3.0,,1.0,2.0,,,0.75,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2006,2005-06,True
1716-2400-2544-727-980,1610612739,"Larry Hughes, Drew Gooden, LeBron James, Eric Snow, Zydrunas Ilgauskas","Hughes, Gooden, James, Snow, Ilgauskas",1716-2400-2544-727-980,CLE,7255.0,8,219.0,24.0,439.0,87.13439007580978,16.71689497716895,15.794520547945206,-2.0,220.0,21.0,38.0,226.0,5.0,22.0,20.0,9.0,51.0,64.0,4.0,197.0,22.0,21.0,4.0,0.49122807017543857,0.4782608695652174,16.336363636363636,15.659090909090908,0.09734513274336283,0.09545454545454546,121.0,36.0,68.0,1.0,4.0,42.0,53.0,10.0,1.0,8.0,28.0,3.0,5.0,73.0,163.0,14.0,38.0,228.0,4.0,12.0,3.0,6.0,66.0,33.0,28.0,8.0,11.0,51.0,5.0,113.0,9.0,75.0,108.0,12.0,29.0,1.0,24.0,35.0,1.0,1.0,7.0,29.0,0.7857142857142857,0.3684210526315789,0.5,0.3684210526315789,0.44785276073619634,0.3333333333333333,0.46766169154228854,0.4722222222222222,0.1890547263681592,0.6428571428571429,0.6576576576576577,0.6153846153846154,1.0,0.3383084577114428,0.5294117647058824,0.631578947368421,0.208955223880597,0.263681592039801,0.04975124378109453,0.13930348258706468,0.2857142857142857,0.2857142857142857,0.625,0.2222222222222222,0.25,0.05555555555555555,0.2777777777777778,0.6,0.527363184079602,0.2857142857142857,0.5016012437810945,0.49862500000000004,0.13392857142857142,0.15675675675675677,8.83435582822086,24.73421052631579,20.0,80.0,40.0,11.0,64.0,11.0,2.0,0.547945205479452,0.5970149253731343,0.6597938144329897,0.6333333333333333,0.37735849056603776,0.37735849056603776,0.55,27.0,6.0,14.0,13.0,25.0,29.0,9.0,12.0,,21.0,29.0,33.0,3.0,0.52,0.5370370370370371,0.48333333333333334,0.32222222222222224,0.2894736842105263,0.32,0.38461538461538464,0.5833333333333334,0.5185185185185185,0.42857142857142855,0.5359208333333333,0.12831858407079647,,,4.0,0.3125,0.3333333333333333,6.0,12.0,6.0,14.0,7.0,6.0,14.0,7.0,0.0736196319018405,0.16176470588235295,0.8536585365853658,0.5,0.6,0.6,1.0,2.0,0.0196078431372549,17.0,2.0,2.0,8.0,4.0,,2.0,17.0,5.0,7.0,10.0,3.0,1.0,0.5862068965517241,0.6666666666666666,,0.16666666666666666,0.2,0.40476190476190477,0.4146341463414634,0.47058823529411764,0.07407407407407407,,1.0,,,,0.023809523809523808,,1.0,0.02564102564102564,1.0,,,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,1610612739,2006,2005-06,True
1716-2436-2544-2760-727,1610612739,"Larry Hughes, Flip Murray, LeBron James, Anderson Varejao, Eric Snow","Hughes, Murray, James, Varejao, Snow",1716-2436-2544-2760-727,CLE,58.0,4,1.0,1.0,7.0,173.79310344827587,2.0,2.0,5.0,6.0,6.0,4.0,7.0,4.0,7.0,,,3.0,6.0,1.0,7.0,7.0,6.0,1.0,0.5833333333333334,0.5833333333333334,9.333333333333334,9.333333333333334,1.0,1.0,1.0,,1.0,,1.0,,,,,1.0,2.0,1.0,2.0,,1.0,1.0,2.0,2.0,,1.0,1.0,2.0,,3.0,2.0,1.0,1.0,1.0,1.0,3.0,,,,,1.0,1.0,,1.0,,,,2.0,1.0,0.5,0.5,0.5,,,0.5,0.5,0.6666666666666666,,,,,0.3333333333333333,,,,,,0.6666666666666666,0.5,0.5,1.0,0.3333333333333333,,,0.6666666666666666,0.5,1.0,0.5,0.24973333333333333,0.24973333333333333,0.4,0.6666666666666666,3.8,26.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2006,2005-06,True
1716-2436-2544-2760-923,1610612739,"Larry Hughes, Flip Murray, LeBron James, Anderson Varejao, Donyell Marshall","Hughes, Murray, James, Varejao, Marshall",1716-2436-2544-2760-923,CLE,2885.0,7,88.0,35.0,177.0,88.34662045060658,17.0,16.28409090909091,20.0,89.0,24.0,14.0,115.0,3.0,36.0,6.0,,24.0,23.0,3.0,102.0,36.0,24.0,2.0,0.6534090909090909,0.8571428571428571,15.606741573033707,14.707865168539326,0.3130434782608696,0.2696629213483146,48.0,16.0,23.0,4.0,5.0,14.0,20.0,3.0,,11.0,18.0,7.0,10.0,31.0,57.0,13.0,21.0,95.0,6.0,9.0,7.0,10.0,40.0,24.0,18.0,11.0,8.0,19.0,6.0,46.0,8.0,33.0,42.0,7.0,11.0,4.0,14.0,31.0,2.0,,3.0,10.0,0.6153846153846154,0.6190476190476191,0.7,0.6190476190476191,0.543859649122807,0.6666666666666666,0.6474358974358975,0.868421052631579,0.2692307692307692,0.8,0.6585365853658537,0.8,0.8,0.2948717948717949,0.6956521739130435,0.7619047619047619,0.1794871794871795,0.2564102564102564,0.038461538461538464,0.23076923076923078,0.6111111111111112,0.6111111111111112,0.5454545454545454,0.2631578947368421,0.8,,0.5263157894736842,0.7,0.5641025641025641,0.6111111111111112,0.4959538961038961,0.48159444444444444,0.11764705882352941,0.15625,8.631578947368421,25.576190476190476,8.0,22.0,11.0,4.0,19.0,6.0,,0.3548387096774194,0.3793103448275862,0.6129032258064516,0.375,0.4,0.4,0.5,10.0,3.0,3.0,4.0,5.0,13.0,15.0,4.0,,6.0,6.0,9.0,2.0,0.8,0.7857142857142857,0.7222222222222222,0.23076923076923078,0.2647058823529412,0.14285714285714285,0.4,0.375,0.42857142857142855,1.0,0.4820428571428571,0.11304347826086956,2.0,1.0,3.0,0.42857142857142855,0.16666666666666666,2.0,3.0,2.0,2.0,,1.0,2.0,,0.05263157894736842,0.08695652173913043,0.7777777777777778,,0.6666666666666666,0.6666666666666666,1.0,,,7.0,2.0,2.0,1.0,3.0,,6.0,4.0,,2.0,2.0,2.0,4.0,0.36363636363636365,0.8571428571428571,,0.375,0.2857142857142857,0.5,0.5384615384615384,0.14285714285714285,0.2857142857142857,,1.0,,,1.0,0.07142857142857142,,,,2.0,,,1.0,1.0,0.5,0.5,,1.0,,,,,,,,,,,,,,,1610612739,2006,2005-06,True
