EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,LongMidRangeFGA,FG2A,PenaltyFG2A,DefTwoPtRebounds,DefRebounds,Rebounds,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,LongMidRangeFrequency,Avg2ptShotDistance,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,DefAtRimReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,FG2M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,FTDefRebounds,OffRebounds,ShootingFouls,Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Corner3FGA,PenaltyCorner3FGA,OffThreePtRebounds,DefThreePtRebounds,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,DefThreePtReboundPct,OffThreePtReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,Corner3Frequency,PenaltyCorner3Frequency,PtsAssisted2s,TwoPtAssists,AtRimAssists,LiveBallTurnovers,BadPassTurnovers,Assisted2sPct,NonPutbacksAssisted2sPct,LiveBallTurnoverPct,AtRimPctAssisted,StepOutOfBoundsTurnovers,ShortMidRangeFGM,ShortMidRangeAssists,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Fg2aBlocked,LongMidRangeAssists,FTOffRebounds,3SecondViolations,FG2APctBlocked,LongMidRangePctBlocked,OffFTReboundPct,LongMidRangePctAssisted,HeaveAttempts,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,AtRimPctBlocked,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,BadPassSteals,NonShootingPenaltyNonTakeFouls,DefShortMidRangeReboundPct,DefCorner3ReboundPct,Loose Ball Fouls,ShortMidRangePctBlocked,Travels,Loose Ball Fouls Drawn,OffShortMidRangeReboundPct,OffArc3ReboundPct,BlockedLongMidRange,OffAtRimReboundPct,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,Corner3FGM,SecondChanceFtPoints,PtsUnassisted3s,Corner3Assists,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Blocked3s,BlockedCorner3,BlockedShortMidRange,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3FGM,DefensiveGoaltends,PenaltyCorner3Accuracy,SelfOReb,SelfORebPct,SecondChanceCorner3FGA,Technical Free Throw Trips,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceArc3FGM,SecondChanceFG3M,Clear Path Fouls,Defensive 3 Seconds Violations,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,team_id,year,season,team_vs
15-2124-2550-2732-2736,1610612741,"Eric Piatkowski, Malik Allen, Kirk Hinrich, Ben Gordon, Luol Deng","Piatkowski, Allen, Hinrich, Gordon, Deng",15-2124-2550-2732-2736,CHI,42.0,1,1.0,2.0,2.0,,,4,,,,,,,5.0,,,,,,,,,1.0,,2.0,5.0,,,,,,,1.0,,1.25,,,137.14285714285714,5.5,15.5,5.5,15.5,,,,,,,0.5,,0.64265,,,,,5.0,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,,4.3,1.0,1.0,1.0,,0.5,0.5,,1.0,1.0,,,,,1.0,,2.0,1.0,,,,,,2.0,,,,,,,,1.0,,,1.0,,,,,,,,,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,0.5,0.5,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2006,2005-06,True
15-2124-2550-2732-970,1610612741,"Eric Piatkowski, Malik Allen, Kirk Hinrich, Ben Gordon, Othella Harrington","Piatkowski, Allen, Hinrich, Gordon, Harrington",15-2124-2550-2732-970,CHI,11.0,1,,1.0,,1.0,,1,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,130.9090909090909,11.0,,11.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2006,2005-06,True
15-2124-2550-2736-2768,1610612741,"Eric Piatkowski, Malik Allen, Kirk Hinrich, Luol Deng, Chris Duhon","Piatkowski, Allen, Hinrich, Deng, Duhon",15-2124-2550-2736-2768,CHI,117.0,2,2.0,4.0,4.0,1.0,2.0,8,,1.0,,,,2.0,2.0,5.0,,,,,1.0,,,1.0,,2.0,2.0,,1.0,,,,,0.3333333333333333,,0.3333333333333333,,0.6666666666666666,98.46153846153847,17.5,11.75,17.5,10.25,0.3333333333333333,,,,,,1.0,,0.5454166666666667,,,24.7,0.25,-3.0,,1.0,,2.0,2.0,2.0,1.0,0.5,1.0,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,0.3333333333333333,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2006,2005-06,True
15-2124-2732-2736-2768,1610612741,"Eric Piatkowski, Malik Allen, Ben Gordon, Luol Deng, Chris Duhon","Piatkowski, Allen, Gordon, Deng, Duhon",15-2124-2732-2736-2768,CHI,228.0,2,4.0,6.0,7.0,1.0,1.0,13,,2.0,,,,2.0,6.0,5.0,,,,,2.0,,,1.0,,2.0,6.0,,1.0,,,,,0.6,,0.6,,0.4,82.10526315789474,20.166666666666668,15.285714285714286,20.166666666666668,15.285714285714286,0.4,,,,,,0.8,,0.4932,,,25.35,0.16666666666666666,1.0,,3.0,,,3.0,3.0,,1.0,,,2.1333333333333333,1.0,,,,,,,2.0,2.0,,,,,1.0,,3.0,,,,,,,4.0,,,,,,,1.0,,,,1.0,,,,,,,,,0.4,1.0,1.0,0.2,,,,,,,,,,,,3.0,1.0,1.0,,1.0,,1.0,,,1.0,,,2.0,1.0,1.0,,,0.3333333333333333,0.3333333333333333,,0.5,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2006,2005-06,True
15-2124-2732-2768-2804,1610612741,"Eric Piatkowski, Malik Allen, Ben Gordon, Chris Duhon, Andres Nocioni","Piatkowski, Allen, Gordon, Duhon, Nocioni",15-2124-2732-2768-2804,CHI,7.0,1,,1.0,1.0,1.0,1.0,2,,,,,,,1.0,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,0.5,0.5,,411.42857142857144,1.0,6.0,1.0,6.0,,,,,,,,,,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,2.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2006,2005-06,True
15-2199-2457-2732-970,1610612741,"Eric Piatkowski, Tyson Chandler, Jannero Pargo, Ben Gordon, Othella Harrington","Piatkowski, Chandler, Pargo, Gordon, Harrington",15-2199-2457-2732-970,CHI,46.0,1,1.0,2.0,2.0,2.0,2.0,4,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,125.21739130434781,12.5,10.5,12.5,10.5,,,,,,,,,0.36695,0.36695,,,1.0,,1.0,2.0,2.0,,1.0,1.0,,1.0,,0.5,14.65,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2006,2005-06,True
15-2199-2550-2732-2736,1610612741,"Eric Piatkowski, Tyson Chandler, Kirk Hinrich, Ben Gordon, Luol Deng","Piatkowski, Chandler, Hinrich, Gordon, Deng",15-2199-2550-2732-2736,CHI,184.0,1,3.0,8.0,8.0,8.0,8.0,16,,1.0,,1.0,,2.0,9.0,7.0,,2.0,9.0,,1.0,,,,,,9.0,9.0,8.0,,,,,0.3333333333333333,0.3333333333333333,0.5625,0.5625,0.3333333333333333,125.21739130434781,14.0,9.0,14.0,8.5,0.16666666666666666,,,,0.16666666666666666,,0.5,,0.43970833333333337,0.43970833333333337,1.0,24.2,1.0,2.0,1.0,4.0,4.0,1.0,5.0,5.0,0.3333333333333333,0.5,,0.16666666666666666,9.525,3.0,5.0,1.0,0.5,0.16666666666666666,0.25,,1.0,1.0,,,1.0,1.0,2.0,1.0,2.0,5.0,,,,2.0,5.0,4.0,,,3.0,,1.0,4.0,,1.0,2.0,2.0,0.5,,0.5,,,1.0,,,,0.16666666666666666,1.0,1.0,0.3333333333333333,1.0,1.0,,,0.16666666666666666,1.0,,,1.0,1.0,,1.0,,,,,,1.0,,,,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,,1.0,,,,0.25,,,,,,,,,,,,,,,3.0,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2006,2005-06,True
15-2199-2732-2736-2768,1610612741,"Eric Piatkowski, Tyson Chandler, Ben Gordon, Luol Deng, Chris Duhon","Piatkowski, Chandler, Gordon, Deng, Duhon",15-2199-2732-2736-2768,CHI,99.0,1,2.0,4.0,5.0,4.0,2.0,9,,,,,,,7.0,7.0,,,7.0,,,,,1.0,,2.0,7.0,7.0,4.0,,,,,1.0,1.0,1.1666666666666667,1.1666666666666667,,130.9090909090909,11.5,10.6,11.5,10.6,,,,,,,0.6666666666666666,,0.5807666666666667,0.5807666666666667,1.0,,1.0,,,3.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,,4.0,1.0,1.0,1.0,,0.3333333333333333,0.3333333333333333,,2.0,2.0,,,2.0,2.0,1.0,,3.0,1.0,,,,3.0,1.0,4.0,,,,,,2.0,,1.0,,,1.0,,1.0,,,,,,,0.6666666666666666,1.0,1.0,0.3333333333333333,,,,,0.6666666666666666,1.0,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,2.0,1.0,1.0,,,0.3333333333333333,0.3333333333333333,,0.5,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2006,2005-06,True
15-2457-2550-2736-2804,1610612741,"Eric Piatkowski, Jannero Pargo, Kirk Hinrich, Luol Deng, Andres Nocioni","Piatkowski, Pargo, Hinrich, Deng, Nocioni",15-2457-2550-2736-2804,CHI,29.0,1,,1.0,1.0,1.0,1.0,2,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,99.3103448275862,20.0,9.0,20.0,9.0,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2006,2005-06,True
15-2457-2552-2736-2768,1610612741,"Eric Piatkowski, Jannero Pargo, Michael Sweetney, Luol Deng, Chris Duhon","Piatkowski, Pargo, Sweetney, Deng, Duhon",15-2457-2552-2736-2768,CHI,50.0,1,1.0,2.0,2.0,,2.0,4,,,,,,,2.0,4.0,,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,,115.19999999999999,15.0,10.0,15.0,10.0,,,,,,,,,0.3501,,,,,-2.0,1.0,1.0,,,,,,,,1.0,18.2,,,,,,,,,,,,,,,1.0,1.0,,,,,,,2.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2006,2005-06,True
15-2550-2552-2732-2804,1610612741,"Eric Piatkowski, Kirk Hinrich, Michael Sweetney, Ben Gordon, Andres Nocioni","Piatkowski, Hinrich, Sweetney, Gordon, Nocioni",15-2550-2552-2732-2804,CHI,51.0,1,1.0,2.0,1.0,,1.0,3,,,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,0.5,,,84.70588235294117,15.5,20.0,15.5,13.0,,,,,,,1.0,,0.4831,,,,,2.0,,1.0,,,,,,,,,,1.0,2.0,1.0,,0.5,0.5,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2006,2005-06,True
15-2550-2552-2736-2768,1610612741,"Eric Piatkowski, Kirk Hinrich, Michael Sweetney, Luol Deng, Chris Duhon","Piatkowski, Hinrich, Sweetney, Deng, Duhon",15-2550-2552-2736-2768,CHI,48.0,1,1.0,1.0,2.0,,,3,,,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,1.0,,1.0,,,90.0,17.0,15.5,17.0,15.5,,,,,,,,,0.3846,,,,,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,17.3,1.0,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,2.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2006,2005-06,True
15-2552-2732-2736-2768,1610612741,"Eric Piatkowski, Michael Sweetney, Ben Gordon, Luol Deng, Chris Duhon","Piatkowski, Sweetney, Gordon, Deng, Duhon",15-2552-2732-2736-2768,CHI,207.0,2,3.0,6.0,8.0,,2.0,14,,2.0,,,,2.0,6.0,6.0,,,,,2.0,,,1.0,,2.0,4.0,,,,,,,0.42857142857142855,,0.42857142857142855,,0.2857142857142857,97.39130434782608,19.0,11.625,17.5,11.625,0.2857142857142857,,,,,,0.7142857142857143,,0.5117428571428572,,,24.35,,,1.0,5.0,,2.0,5.0,7.0,1.0,1.0,1.0,0.14285714285714285,5.4,1.0,,,,,,2.0,2.0,3.0,1.0,1.0,,,1.0,1.0,3.0,,1.0,1.0,2.0,,,4.0,2.0,1.0,1.0,2.0,1.0,2.0,,,,,0.6,1.0,,1.0,1.0,1.0,0.5,0.5,,0.42857142857142855,0.6666666666666666,1.0,0.14285714285714285,1.0,1.0,1.0,1.0,,,0.5777,0.3333333333333333,,,1.0,2.0,,1.0,1.0,,,1.0,0.5,,1.0,,,2.0,1.0,,1.0,1.0,0.3333333333333333,0.5,1.0,,,,,,,,1.0,1.0,,,0.2,,,1.0,,,,,0.3333333333333333,,,,,,,,1.0,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2006,2005-06,True
2124-2199-2550-2732-2804,1610612741,"Malik Allen, Tyson Chandler, Kirk Hinrich, Ben Gordon, Andres Nocioni","Allen, Chandler, Hinrich, Gordon, Nocioni",2124-2199-2550-2732-2804,CHI,643.0,4,11.0,20.0,20.0,,,40,2.0,3.0,,,2.0,3.0,23.0,21.0,,,,6.0,3.0,2.0,2.0,5.0,2.0,12.0,19.0,,,1.0,0.6666666666666666,,0.6666666666666666,0.55,,0.5227272727272727,,0.15,89.5800933125972,16.65,15.5,16.05,14.95,0.15,0.6666666666666666,0.6666666666666666,1.0,,,0.75,0.6666666666666666,0.529745,,,24.0,,2.0,4.0,17.0,,6.0,7.0,11.0,0.8571428571428571,0.7777777777777778,0.8333333333333334,0.2,4.752941176470588,2.0,4.0,2.0,1.0,0.09090909090909091,0.10526315789473684,4.0,6.0,12.0,2.0,3.0,,,1.0,2.0,8.0,1.0,2.0,4.0,4.0,,,10.0,4.0,4.0,,4.0,1.0,5.0,,,,,0.47058823529411764,0.5,,0.5,0.5,,0.4444444444444444,0.4,0.5,0.6,0.5,0.6,0.05,0.5,0.5,0.75,0.6666666666666666,,,0.5252,0.17391304347826086,,,,1.0,1.0,2.0,,,1.0,0.5,,,0.5,,,6.0,3.0,2.0,1.0,1.0,0.375,0.5,0.5,0.3333333333333333,,,,,,,2.0,1.0,,,0.11764705882352941,,,0.5,,1.0,1.0,,0.16666666666666666,1.0,,1.0,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2006,2005-06,True
2124-2199-2550-2736-2768,1610612741,"Malik Allen, Tyson Chandler, Kirk Hinrich, Luol Deng, Chris Duhon","Allen, Chandler, Hinrich, Deng, Duhon",2124-2199-2550-2736-2768,CHI,103.0,2,2.0,3.0,4.0,,,7,,,,,,,2.0,4.0,,,,,,,,,,,2.0,,,,,,,0.3333333333333333,,0.25,,,97.86407766990291,14.666666666666666,14.75,14.333333333333334,14.75,,,,,,,,,0.3975666666666667,0.4002,,,,-2.0,,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,9.766666666666667,1.0,2.0,,,,,1.0,,,,,,,3.0,,1.0,,,,,,,2.0,,1.0,,1.0,1.0,1.0,,,1.0,1.0,0.3333333333333333,,,,,,0.5,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2006,2005-06,True
2124-2199-2550-2768-2804,1610612741,"Malik Allen, Tyson Chandler, Kirk Hinrich, Chris Duhon, Andres Nocioni","Allen, Chandler, Hinrich, Duhon, Nocioni",2124-2199-2550-2768-2804,CHI,205.0,2,3.0,6.0,6.0,,,12,,3.0,,,,3.0,5.0,9.0,,,,,3.0,,,,,,5.0,,,,,,,0.3333333333333333,,0.35714285714285715,,0.5,84.29268292682927,22.166666666666668,12.0,18.0,12.0,0.5,,,,,,0.6666666666666666,,0.5311583333333333,,,24.433333333333334,,-4.0,,3.0,,,,3.0,,,,,6.066666666666666,4.0,3.0,2.0,,0.2857142857142857,0.5,1.0,1.0,1.0,,,,,2.0,,2.0,1.0,,,,,,4.0,,,,3.0,,1.0,,1.0,,,0.6666666666666666,,,,,,,0.5,,0.16666666666666666,1.0,1.0,0.3333333333333333,,,,,,,0.5859,,,,2.0,,2.0,2.0,1.0,,1.0,,0.6666666666666666,,,,,,,,,,,,,,,1.0,,0.5,1.0,,1.0,,1.0,,0.3333333333333333,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,0.5,,1.0,,0.6666666666666666,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2006,2005-06,True
2124-2199-2732-2768-2804,1610612741,"Malik Allen, Tyson Chandler, Ben Gordon, Chris Duhon, Andres Nocioni","Allen, Chandler, Gordon, Duhon, Nocioni",2124-2199-2732-2768-2804,CHI,78.0,1,1.0,2.0,3.0,,,5,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,92.3076923076923,13.5,17.0,13.5,16.0,,,,,,,,,,,,,,-2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,1.0,,,,,,,,,,1.0,1.0,,,0.5,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2006,2005-06,True
2124-2457-2550-2736-2768,1610612741,"Malik Allen, Jannero Pargo, Kirk Hinrich, Luol Deng, Chris Duhon","Allen, Pargo, Hinrich, Deng, Duhon",2124-2457-2550-2736-2768,CHI,42.0,1,1.0,1.0,2.0,1.0,2.0,3,,1.0,,1.0,,1.0,,3.0,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,102.85714285714286,24.0,9.0,24.0,9.0,1.0,,,,1.0,,1.0,,0.46155,0.46155,,25.0,1.0,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2006,2005-06,True
2124-2550-2552-2732-2804,1610612741,"Malik Allen, Kirk Hinrich, Michael Sweetney, Ben Gordon, Andres Nocioni","Allen, Hinrich, Sweetney, Gordon, Nocioni",2124-2550-2552-2732-2804,CHI,3110.0,6,52.0,101.0,99.0,,1.0,200,8.0,24.0,,,10.0,28.0,111.0,113.0,,,,27.0,24.0,8.0,9.0,27.0,7.0,63.0,101.0,,,0.9,0.35714285714285715,,0.35714285714285715,0.5595238095238095,,0.5721649484536082,,0.3333333333333333,92.60450160771704,16.376237623762375,14.707070707070708,15.811881188118813,14.070707070707071,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.875,,,0.6071428571428571,0.3333333333333333,0.49669166666666664,,,24.707142857142856,,-2.0,16.0,56.0,,28.0,37.0,49.0,0.717948717948718,0.7142857142857143,0.7058823529411765,0.19047619047619047,7.644642857142857,25.0,28.0,15.0,0.25,0.15463917525773196,0.21739130434782608,10.0,15.0,23.0,2.0,3.0,,,17.0,5.0,32.0,17.0,2.0,5.0,10.0,,,28.0,4.0,6.0,2.0,12.0,13.0,23.0,1.0,2.0,,,0.5714285714285714,0.4,,0.4,0.5,1.0,0.25,0.2857142857142857,0.18181818181818182,0.27380952380952384,0.6521739130434783,0.7894736842105263,0.20238095238095238,0.3125,0.3125,0.6,0.6666666666666666,,,0.42296666666666666,0.09009009009009009,4.0,,6.0,7.0,13.0,17.0,2.0,,4.0,0.7,0.3333333333333333,,0.8571428571428571,0.047619047619047616,,36.0,18.0,10.0,4.0,2.0,0.5625,0.6,0.23529411764705882,0.6666666666666666,,12.0,5.0,0.7058823529411765,0.75,0.4166666666666667,5.0,3.0,,2.0,0.08928571428571429,,,0.6,,6.0,3.0,2.0,0.17391304347826086,6.0,4.0,7.0,3.0,0.42857142857142855,3.0,,1.0,0.3333333333333333,1.0,0.058823529411764705,4.0,,0.2,0.375,,0.375,,,,2.0,6.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,1610612741,2006,2005-06,True
2124-2550-2732-2736-2768,1610612741,"Malik Allen, Kirk Hinrich, Ben Gordon, Luol Deng, Chris Duhon","Allen, Hinrich, Gordon, Deng, Duhon",2124-2550-2732-2736-2768,CHI,35.0,1,1.0,1.0,2.0,1.0,,3,,,,,,,1.0,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,0.5,0.5,,123.42857142857142,11.0,12.0,11.0,12.0,,,,,,,,,,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,2.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2006,2005-06,True
