EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PlusMinus,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,DeadBallTurnovers,PenaltyTurnovers,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefShortMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGA,ShortMidRangeFGM,SecondChanceFtPoints,SecondChancePoints,Fg2aBlocked,ShortMidRangeAssists,LongMidRangeAssists,FTDefRebounds,SelfOReb,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,SecondChanceFg2Pct,SecondChanceEfgPct,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceAtRimAccuracy,Loose Ball Fouls,DefCorner3ReboundPct,LostBallSteals,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFoulsDrawn,Corner3FGM,Corner3FGA,Corner3Assists,LostBallTurnovers,BlockedShortMidRange,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,LostBallOutOfBoundsTurnovers,Travels,RecoveredBlocks,DefAtRimReboundPct,BlocksRecoveredPct,BlockedLongMidRange,ShortMidRangePctBlocked,NonShootingPenaltyNonTakeFouls,SecondChanceAtRimPctAssisted,3SecondViolations,Defensive 3 Seconds Violations,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted3s,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,LongMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,HeaveAttempts,SecondChanceArc3FGM,SecondChanceFG3M,FTOffRebounds,SecondChanceFg3Pct,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,DefensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,3pt And 1 Free Throw Trips,BlockedCorner3,Clear Path Fouls,team_id,year,season,team_vs
101119-101152-1548-2058-2239,1610612750,"Rashad McCants, Bracey Wright, Mark Blount, Mark Madsen, Trenton Hassell","McCants, Wright, Blount, Madsen, Hassell",101119-101152-1548-2058-2239,MIN,153.0,1,3.0,5.0,5.0,1.0,1.0,10.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.25,0.2,0.2,0.2,1.0,1.0,0.5,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,94.11764705882354,16.6,14.0,16.2,14.0,0.2,1.0,1.0,1.0,0.2,0.4,0.2,0.4,0.41289,0.2335,12.375,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2006,2005-06,False
101119-101152-1548-2060-2239,1610612750,"Rashad McCants, Bracey Wright, Mark Blount, Marko Jaric, Trenton Hassell","McCants, Wright, Blount, Jaric, Hassell",101119-101152-1548-2060-2239,MIN,204.0,1,3.0,7.0,7.0,,,14.0,2.0,2.0,,1.0,1.0,3.0,3.0,1.0,11.0,4.0,,,1.0,,1.0,,3.0,,1.0,3.0,4.0,,4.0,,,,,2.0,,2.0,11.0,,,1.0,1.125,1.1,0.25,,0.6,,1.0,0.6666666666666666,,,0.6666666666666666,1.0,98.82352941176471,11.428571428571429,17.714285714285715,11.428571428571429,15.285714285714286,0.5,1.0,1.0,,,0.25,0.25,0.75,0.4907375,,5.1000000000000005,25.1,7.0,7.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,11.0,6.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,11.0,7.0,1.0,1.0,1.0,1.0,1.0,1.125,1.1,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.25,1.0,1.0,0.4907375,0.2,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2006,2005-06,False
101119-101152-1548-2239-2556,1610612750,"Rashad McCants, Bracey Wright, Mark Blount, Trenton Hassell, Marcus Banks","McCants, Wright, Blount, Hassell, Banks",101119-101152-1548-2239-2556,MIN,429.0,1,7.0,12.0,12.0,,1.0,24.0,2.0,4.0,3.0,3.0,2.0,6.0,10.0,2.0,20.0,16.0,2.0,8.0,2.0,4.0,5.0,1.0,11.0,3.0,2.0,1.0,5.0,3.0,8.0,,,,,,2.0,2.0,18.0,0.6666666666666666,0.6666666666666666,0.6,0.625,0.6666666666666666,0.16666666666666666,,0.5,0.75,0.6666666666666666,0.6,0.6,1.0,,0.6666666666666666,80.55944055944056,18.083333333333332,17.666666666666668,16.25,16.916666666666668,0.3333333333333333,0.5,0.6666666666666666,0.5,0.25,0.25,0.16666666666666666,0.5,0.46701666666666664,0.4943,8.09,25.4,4.0,3.0,,1.0,2.0,1.0,,,1.0,5.0,1.0,2.0,,,1.0,3.0,4.0,3.0,1.0,1.0,1.0,,,,5.0,,6.0,3.0,3.0,3.0,1.0,0.5,,0.5,0.5,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,0.5,0.5,1.0,0.5,,,,0.5,0.4567,0.2,0.23076923076923078,0.15,0.25,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.3333333333333333,0.1,0.25,1.0,0.5,1.0,0.25,0.6666666666666666,0.6666666666666666,0.5,1.0,0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2006,2005-06,False
101119-101152-1607-2058-2239,1610612750,"Rashad McCants, Bracey Wright, Troy Hudson, Mark Madsen, Trenton Hassell","McCants, Wright, Hudson, Madsen, Hassell",101119-101152-1607-2058-2239,MIN,119.0,1,2.0,6.0,6.0,6.0,1.0,12.0,1.0,2.0,,1.0,,1.0,3.0,,3.0,4.0,,2.0,,1.0,1.0,1.0,2.0,1.0,,4.0,4.0,1.0,5.0,,,,,,,,3.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.25,,,0.6666666666666666,0.5,,0.6666666666666666,0.5,1.0,1.0,,145.21008403361344,7.166666666666667,12.666666666666666,6.666666666666667,12.0,0.6666666666666666,0.5,0.5,1.0,,0.3333333333333333,,0.6666666666666666,0.6014333333333334,,6.266666666666667,,-1.0,6.0,1.0,2.0,,,,,,1.0,1.0,3.0,,,1.0,3.0,,,,,,,,,3.0,,6.0,3.0,3.0,6.0,,,,,0.3333333333333333,0.3333333333333333,0.25,0.6666666666666666,,,,,,0.6666666666666666,0.5,,,,0.6014333333333334,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2006,2005-06,False
101119-101152-1853-2058-2648,1610612750,"Rashad McCants, Bracey Wright, Anthony Carter, Mark Madsen, Ronald Dupree","McCants, Wright, Carter, Madsen, Dupree",101119-101152-1853-2058-2648,MIN,268.0,1,4.0,13.0,13.0,,2.0,26.0,4.0,6.0,1.0,2.0,2.0,6.0,9.0,2.0,14.0,12.0,2.0,4.0,2.0,2.0,2.0,1.0,4.0,1.0,,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,,,10.0,0.3333333333333333,0.5,0.6666666666666666,0.5454545454545454,0.5416666666666666,0.18181818181818182,0.6666666666666666,0.6666666666666666,0.3333333333333333,,0.6666666666666666,0.4,,1.0,,139.70149253731344,10.153846153846153,10.461538461538462,10.0,10.461538461538462,0.5454545454545454,0.6666666666666666,0.8,0.25,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.7272727272727273,0.5702681818181818,0.623,4.800000000000001,25.5,2.0,13.0,4.0,6.0,2.0,,,2.0,,2.0,6.0,9.0,,2.0,2.0,14.0,8.0,,,,,1.0,3.0,,3.0,1.0,4.0,2.0,14.0,13.0,,,,,0.6666666666666666,0.5454545454545454,0.5416666666666666,1.0,1.0,1.0,,,,0.5454545454545454,0.6666666666666666,0.18181818181818182,,,0.5702681818181818,0.16666666666666666,0.2,1.0,1.0,1.0,,,4.0,1.0,,1.0,,,1.0,0.1111111111111111,0.16666666666666666,,0.5,,,,,,0.5,0.5,0.2857142857142857,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2006,2005-06,False
101119-101152-2058-2060-2239,1610612750,"Rashad McCants, Bracey Wright, Mark Madsen, Marko Jaric, Trenton Hassell","McCants, Wright, Madsen, Jaric, Hassell",101119-101152-2058-2060-2239,MIN,192.0,1,3.0,6.0,5.0,,,11.0,1.0,1.0,1.0,3.0,,3.0,5.0,,6.0,6.0,,6.0,,3.0,3.0,1.0,6.0,,1.0,1.0,2.0,,2.0,,,,,1.0,,1.0,6.0,1.0,1.0,0.6,0.6,0.6,,,1.0,,0.3333333333333333,0.5,,,1.0,0.5,82.5,14.5,21.0,14.5,16.8,0.2,1.0,1.0,1.0,0.2,0.6,,0.2,0.42482,,13.040000000000001,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2006,2005-06,False
101119-101152-2058-2060-2648,1610612750,"Rashad McCants, Bracey Wright, Mark Madsen, Marko Jaric, Ronald Dupree","McCants, Wright, Madsen, Jaric, Dupree",101119-101152-2058-2060-2648,MIN,65.0,1,1.0,2.0,2.0,,1.0,4.0,,,,3.0,,,3.0,,1.0,2.0,1.0,,,,,,,2.0,,,,2.0,2.0,,,,,,,,,,,,,0.125,,,,0.6666666666666666,,,0.6666666666666666,0.6666666666666666,,,88.61538461538463,24.0,8.5,18.0,8.5,,,,,,1.0,,,0.3801333333333334,0.3781,18.3,,-1.0,2.0,,,,,,,,1.0,,3.0,,,1.0,1.0,,,,,,,,,1.0,,2.0,1.0,1.0,2.0,,,,,,,0.125,,,,,,,,,,,,0.3801333333333334,0.25,0.25,1.0,1.0,,,1.0,1.0,,,,,1.0,0.25,,,,,,0.3333333333333333,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2006,2005-06,False
101119-101152-2060-2204-2239,1610612750,"Rashad McCants, Bracey Wright, Marko Jaric, Eddie Griffin, Trenton Hassell","McCants, Wright, Jaric, Griffin, Hassell",101119-101152-2060-2204-2239,MIN,34.0,1,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,1.0,,84.70588235294117,13.0,21.0,13.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2006,2005-06,False
101119-101152-2204-2239-2556,1610612750,"Rashad McCants, Bracey Wright, Eddie Griffin, Trenton Hassell, Marcus Banks","McCants, Wright, Griffin, Hassell, Banks",101119-101152-2204-2239-2556,MIN,265.0,2,4.0,9.0,9.0,2.0,,18.0,,,1.0,2.0,3.0,2.0,3.0,3.0,9.0,14.0,,,3.0,,1.0,,3.0,,1.0,2.0,3.0,,3.0,,,,,2.0,2.0,5.0,9.0,,,0.6666666666666666,0.5833333333333334,0.6428571428571429,0.5,,1.0,,0.5,0.75,,,1.0,,97.81132075471697,15.777777777777779,13.666666666666666,15.777777777777779,13.11111111111111,,,,,0.16666666666666666,0.3333333333333333,0.5,0.5,0.47300000000000003,,16.266666666666666,25.099999999999998,-5.0,4.0,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,5.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,,2.0,1.0,5.0,4.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.25,1.25,,0.5,0.5,0.3333333333333333,0.3333333333333333,1.0,,,0.5,1.0,0.3333333333333333,0.439025,0.14285714285714285,0.25,0.5555555555555556,0.4444444444444444,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2006,2005-06,False
101119-101152-2204-2556-2770,1610612750,"Rashad McCants, Bracey Wright, Eddie Griffin, Marcus Banks, Justin Reed","McCants, Wright, Griffin, Banks, Reed",101119-101152-2204-2556-2770,MIN,188.0,1,3.0,6.0,7.0,,,13.0,1.0,2.0,,1.0,1.0,1.0,3.0,1.0,6.0,6.0,,2.0,1.0,1.0,1.0,1.0,2.0,,,2.0,2.0,,2.0,1.0,,,,,,,6.0,1.0,1.0,0.3333333333333333,0.25,0.5,0.25,,0.6666666666666666,,,0.6666666666666666,,,1.0,,99.57446808510639,9.0,19.142857142857142,9.0,18.857142857142858,0.5,0.5,1.0,1.0,,0.25,0.25,0.75,0.5168,,6.166666666666667,24.3,,6.0,1.0,2.0,,,,1.0,,4.0,1.0,3.0,,1.0,4.0,6.0,,,,,,,,,2.0,,4.0,1.0,6.0,6.0,,,,,0.3333333333333333,0.25,0.5,1.0,,,,,,0.5,0.5,0.25,,,0.5168,0.2,0.25,1.0,1.0,,,,,1.0,,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2006,2005-06,False
