EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,ShortMidRangeFGA,FG2A,OpponentPoints,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,Points,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DeadBallTurnovers,Travels,PenaltyTurnovers,ShootingFouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,NonShootingPenaltyNonTakeFouls,SecondChanceOffPoss,SecondChanceAtRimFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,BadPassOutOfBoundsTurnovers,Offensive Fouls,DefShortMidRangeReboundPct,Loose Ball Fouls Drawn,ShortMidRangeFGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,AtRimAssists,LostBallTurnovers,Loose Ball Fouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffArc3ReboundPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyArc3Frequency,SecondChancePointsPct,Technical Free Throw Trips,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,Corner3Assists,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceAtRimFGM,PtsPutbacks,FTOffRebounds,SelfOReb,SecondChanceTurnovers,OffFTReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,LostBallOutOfBoundsTurnovers,SecondChanceFtPoints,2pt And 1 Free Throw Trips,SecondChanceAtRimPctAssisted,PtsUnassisted3s,BlockedShortMidRange,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGA,SecondChanceFG3A,HeaveAttempts,ShortMidRangeAssists,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffShortMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,Defensive 3 Seconds Violations,SecondChanceArc3FGA,SecondChanceArc3Frequency,StepOutOfBoundsTurnovers,PenaltyArc3FGM,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,Blocked3s,BlockedArc3,BlockedLongMidRange,OffensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveMakes,BlockedCorner3,Clear Path Fouls,Corner3PctBlocked,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1521-1531-1713-361-467,1610612751,"Jacque Vaughn, Marc Jackson, Vince Carter, Clifford Robinson, Jason Kidd","Vaughn, Jackson, Carter, Robinson, Kidd",1521-1531-1713-361-467,NJN,43.0,1,1.0,-2.0,2.0,2.0,4.0,1.0,2.0,3.0,,1.0,2.0,,,1.0,,,,,,,133.95348837209303,17.5,4.0,14.5,3.5,0.5,0.3614,15.5,2.0,2.0,,,,,,1.0,,1.0,,2.0,1.0,,,,,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,0.16666666666666666,0.16666666666666666,,,,0.5,,,,,,,0.3614,1.0,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,1.0,,1.0,1.0,,,,1.0,,2.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,0.3775,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2006,2005-06,False
1521-1531-1713-361-976,1610612751,"Jacque Vaughn, Marc Jackson, Vince Carter, Clifford Robinson, Jeff McInnis","Vaughn, Jackson, Carter, Robinson, McInnis",1521-1531-1713-361-976,NJN,71.0,1,1.0,-4.0,2.0,3.0,5.0,1.0,1.0,4.0,,1.0,1.0,,,1.0,1.0,,,0.3333333333333333,,,101.40845070422534,16.0,13.0,16.0,9.666666666666666,1.0,0.3785,13.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2006,2005-06,False
1521-1531-1909-2210-441,1610612751,"Jacque Vaughn, Marc Jackson, Scott Padgett, Richard Jefferson, Lamond Murray","Vaughn, Jackson, Padgett, Jefferson, Murray",1521-1531-1909-2210-441,NJN,310.0,2,5.0,1.0,8.0,8.0,16.0,1.0,4.0,7.0,2.0,4.0,4.0,,,1.0,4.0,,0.5,0.6,0.5,0.5,74.32258064516128,17.875,20.875,17.875,17.5,0.14285714285714285,0.44139285714285714,16.725,1.0,2.0,,,,,1.0,3.0,1.0,8.0,,,,2.0,,1.0,3.0,1.0,8.0,1.0,,,2.0,8.0,,1.0,1.0,1.0,0.25,,0.5714285714285714,,0.5714285714285714,,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,0.42857142857142855,0.4764,,0.125,,,,,2.0,3.0,2.0,3.0,,,6.0,3.0,2.0,,2.0,2.0,,,1.0,1.0,,1.0,,1.0,2.0,1.0,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,0.42857142857142855,,,1.0,1.0,,,,,,,,1.0,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,,0.6666666666666666,,,,24.46666666666667,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612751,2006,2005-06,False
1521-1531-1909-2210-467,1610612751,"Jacque Vaughn, Marc Jackson, Scott Padgett, Richard Jefferson, Jason Kidd","Vaughn, Jackson, Padgett, Jefferson, Kidd",1521-1531-1909-2210-467,NJN,144.0,3,2.0,-1.0,5.0,5.0,10.0,,4.0,6.0,,2.0,3.0,1.0,,1.0,2.0,1.0,,1.0,,,100.0,16.0,12.8,12.0,9.2,,0.42677,18.6,,,,,,,1.0,4.0,1.0,5.0,,,,2.0,,1.0,2.0,1.0,5.0,,,,2.0,5.0,,,1.0,1.0,0.25,,0.5,,0.5,,,,,0.8,0.25,0.25,1.0,,,0.2,,,,,1.0,,,1.0,1.0,1.0,1.0,,1.0,3.0,1.0,1.0,,1.0,1.0,,1.0,2.0,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,0.2,,,,1.0,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,1.0,,,,0.2,1.0,1.0,1.0,,1.0,0.3773,,,25.8,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2006,2005-06,False
1521-1531-1909-2210-976,1610612751,"Jacque Vaughn, Marc Jackson, Scott Padgett, Richard Jefferson, Jeff McInnis","Vaughn, Jackson, Padgett, Jefferson, McInnis",1521-1531-1909-2210-976,NJN,214.0,3,4.0,-3.0,6.0,8.0,14.0,,5.0,9.0,,4.0,5.0,1.0,1.0,1.0,3.0,1.0,,1.0,,,94.2056074766355,17.666666666666668,13.5,15.333333333333334,13.5,,0.47525,6.82,1.0,2.0,2.0,3.0,,,1.0,2.0,3.0,6.0,,,,4.0,2.0,2.0,2.0,1.0,4.0,,,,3.0,4.0,,1.0,0.6666666666666666,0.6666666666666666,0.6,,0.5,,0.42857142857142855,,0.5,0.6666666666666666,1.0,0.3333333333333333,0.5,0.5,1.0,,,0.6666666666666666,0.4722,,0.16666666666666666,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,,,1.0,4.0,,1.0,,,,2.0,,3.0,1.0,,,,,,,,,0.16666666666666666,0.2,0.3333333333333333,,1.0,0.5,,0.3333333333333333,1.0,,,,1.0,,0.16666666666666666,,,,,,,0.3473,0.16666666666666666,0.2,24.9,,,1.0,,,,1.0,2.0,1.0,,1.0,,,1.0,1.0,1.0,,0.5,,,,0.3333333333333333,,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2006,2005-06,False
1521-1531-1909-2565-976,1610612751,"Jacque Vaughn, Marc Jackson, Scott Padgett, Zoran Planinic, Jeff McInnis","Vaughn, Jackson, Padgett, Planinic, McInnis",1521-1531-1909-2565-976,NJN,25.0,1,,-2.0,,1.0,1.0,,,2.0,,,,,,,2.0,,,,,,57.599999999999994,,25.0,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2006,2005-06,False
1521-1531-1909-2669-976,1610612751,"Jacque Vaughn, Marc Jackson, Scott Padgett, Linton Johnson, Jeff McInnis","Vaughn, Jackson, Padgett, Johnson, McInnis",1521-1531-1909-2669-976,NJN,196.0,2,3.0,-8.0,4.0,7.0,11.0,,4.0,8.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,0.5,0.5,1.0,,80.81632653061224,25.25,13.571428571428571,20.75,12.0,,0.35739,13.225,,1.0,,1.0,,,,3.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,0.2,,,0.6,,,,,,0.4,0.06165,,,,1.0,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,0.2,0.25,1.0,,0.5,0.25,,0.2,,0.3333333333333333,,,,,,0.2,,,,,,0.3919,,,33.5,,,0.5,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2006,2005-06,False
1521-1531-1909-441-467,1610612751,"Jacque Vaughn, Marc Jackson, Scott Padgett, Lamond Murray, Jason Kidd","Vaughn, Jackson, Padgett, Murray, Kidd",1521-1531-1909-441-467,NJN,15.0,1,,-2.0,1.0,1.0,2.0,,1.0,2.0,,,,,,,1.0,,,,,,192.0,15.0,,15.0,,,0.5583,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2006,2005-06,False
1521-1531-1909-441-976,1610612751,"Jacque Vaughn, Marc Jackson, Scott Padgett, Lamond Murray, Jeff McInnis","Vaughn, Jackson, Padgett, Murray, McInnis",1521-1531-1909-441-976,NJN,607.0,3,10.0,-1.0,19.0,19.0,38.0,4.0,14.0,16.0,2.0,8.0,9.0,1.0,1.0,4.0,6.0,0.25,1.0,0.8571428571428571,1.0,,90.1482701812191,17.94736842105263,14.0,16.94736842105263,13.894736842105264,0.2857142857142857,0.40935,14.692857142857141,1.0,1.0,1.0,1.0,,,4.0,9.0,6.0,15.0,,1.0,,6.0,6.0,3.0,3.0,3.0,6.0,3.0,,,3.0,15.0,,1.0,0.5,0.5,0.42857142857142855,,0.42857142857142855,,0.46875,,0.07142857142857142,1.0,1.0,0.6428571428571429,0.4444444444444444,0.4444444444444444,0.75,,,0.07142857142857142,0.2963,,0.05263157894736842,,1.0,,,,,,,3.0,,,,,,,,,1.0,4.0,2.0,1.0,1.0,1.0,,3.0,,4.0,2.0,,,,,,,,,,,,1.0,0.8,0.125,,0.125,,0.2,,,1.0,,,,,,,,,,0.125,0.125,,2.0,,1.0,,1.0,,,,,,,,,,,,,,0.25,0.25,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2006,2005-06,False
1521-1531-1909-467-976,1610612751,"Jacque Vaughn, Marc Jackson, Scott Padgett, Jason Kidd, Jeff McInnis","Vaughn, Jackson, Padgett, Kidd, McInnis",1521-1531-1909-467-976,NJN,152.0,1,3.0,2.0,5.0,4.0,9.0,,4.0,,2.0,4.0,5.0,,,1.0,1.0,,0.6666666666666666,0.8,1.0,,85.26315789473685,15.0,19.25,14.4,18.25,,0.45597000000000004,19.775,,,,,,,1.0,4.0,1.0,2.0,,,,2.0,,1.0,1.0,1.0,2.0,1.0,,,,,,,1.0,1.0,0.25,,0.2,,0.2,,,,,0.8,0.25,0.25,1.0,,,0.2,,,,,1.0,,,,1.0,,1.0,,1.0,,1.0,,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,0.2,,,,1.0,,1.0,0.25,,,,,1.0,,,0.2,,,,,,,,,24.9,,1.0,,,,,1.0,2.0,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2006,2005-06,False
1521-1531-2210-2215-441,1610612751,"Jacque Vaughn, Marc Jackson, Richard Jefferson, Jason Collins, Lamond Murray","Vaughn, Jackson, Jefferson, Collins, Murray",1521-1531-2210-2215-441,NJN,54.0,1,1.0,-1.0,2.0,2.0,4.0,,2.0,3.0,,,,,,,1.0,,,,,,106.66666666666666,13.5,13.5,13.5,9.5,,0.5179,9.45,,,,1.0,,,1.0,1.0,1.0,2.0,,,,2.0,,1.0,1.0,1.0,2.0,,,,1.0,2.0,,,1.0,1.0,0.5,,0.5,,0.5,,0.5,,,0.5,1.0,1.0,1.0,,,0.5,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2006,2005-06,False
1521-1531-2210-2420-976,1610612751,"Jacque Vaughn, Marc Jackson, Richard Jefferson, Nenad Krstic, Jeff McInnis","Vaughn, Jackson, Jefferson, Krstic, McInnis",1521-1531-2210-2420-976,NJN,106.0,1,2.0,3.0,3.0,2.0,5.0,,3.0,,1.0,2.0,3.0,,,,,,1.0,1.0,1.0,,67.9245283018868,19.333333333333332,24.0,18.666666666666668,24.0,,0.40763333333333335,11.466666666666667,,,1.0,1.0,,,,2.0,1.0,3.0,,,,,2.0,,,,,,,,,1.0,,,,,0.3333333333333333,,0.3333333333333333,,0.375,,0.3333333333333333,1.0,1.0,0.6666666666666666,,,,,,0.3333333333333333,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,1.0,,,,1.0,,2.0,1.0,,,,,,,,,,,,,1.0,0.5,,0.5,,0.5,,,1.0,,,,,,,1.0,,0.5317,0.25,0.25,,,,,,,,1.0,2.0,,,,,,1.0,1.0,1.0,,,,,,0.6666666666666666,,,,,,,,,,,,,,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2006,2005-06,False
1521-1531-2210-2565-361,1610612751,"Jacque Vaughn, Marc Jackson, Richard Jefferson, Zoran Planinic, Clifford Robinson","Vaughn, Jackson, Jefferson, Planinic, Robinson",1521-1531-2210-2565-361,NJN,406.0,2,7.0,4.0,11.0,11.0,22.0,,7.0,11.0,,5.0,5.0,,,,1.0,,,0.8333333333333334,,,78.0295566502463,14.636363636363637,22.272727272727273,14.636363636363637,21.636363636363637,,0.4843111111111111,10.085714285714285,2.0,,3.0,3.0,,,3.0,4.0,6.0,15.0,,,,6.0,6.0,3.0,4.0,2.0,9.0,,,,,15.0,,2.0,0.5,0.5,0.8571428571428571,,0.8333333333333334,,0.8333333333333334,,0.3333333333333333,1.0,1.0,0.4444444444444444,0.75,0.75,0.6666666666666666,,,0.5555555555555556,,,0.18181818181818182,,,,,1.0,2.0,1.0,2.0,,,3.0,2.0,1.0,,1.0,1.0,,,5.0,,,,,,,,,,,,,,,1.0,0.5,0.5,0.2222222222222222,,,,0.8333333333333334,,,,,,,0.5,1.0,,,0.2222222222222222,0.5,0.5,1.0,,0.5,,,,25.2,,,,,,,,,,,1.0,,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2006,2005-06,False
1521-1531-2210-2565-976,1610612751,"Jacque Vaughn, Marc Jackson, Richard Jefferson, Zoran Planinic, Jeff McInnis","Vaughn, Jackson, Jefferson, Planinic, McInnis",1521-1531-2210-2565-976,NJN,109.0,2,2.0,-3.0,3.0,3.0,6.0,1.0,3.0,5.0,1.0,1.0,2.0,,,1.0,2.0,,1.0,1.0,1.0,,79.26605504587155,19.666666666666668,16.666666666666668,19.333333333333332,16.666666666666668,0.3333333333333333,0.4277333333333333,9.366666666666667,,,1.0,1.0,,,,1.0,1.0,2.0,,,,,2.0,,,,,1.0,,,1.0,,,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,,,0.3333333333333333,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,0.5,,0.5,,1.0,,,,,,,,,,1.0,,0.537,,,,,1.0,,,,,1.0,2.0,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2006,2005-06,False
1521-1531-2210-2669-976,1610612751,"Jacque Vaughn, Marc Jackson, Richard Jefferson, Linton Johnson, Jeff McInnis","Vaughn, Jackson, Jefferson, Johnson, McInnis",1521-1531-2210-2669-976,NJN,23.0,1,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,,62.60869565217391,,23.0,,23.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2006,2005-06,False
1521-1531-2210-361-467,1610612751,"Jacque Vaughn, Marc Jackson, Richard Jefferson, Clifford Robinson, Jason Kidd","Vaughn, Jackson, Jefferson, Robinson, Kidd",1521-1531-2210-361-467,NJN,567.0,4,9.0,8.0,16.0,16.0,32.0,1.0,11.0,13.0,2.0,7.0,10.0,2.0,,2.0,6.0,1.0,1.0,0.7777777777777778,1.0,1.0,81.26984126984128,17.4375,18.0,15.5,17.4375,0.058823529411764705,0.5717764705882353,4.736363636363636,,4.0,5.0,8.0,,,1.0,2.0,6.0,21.0,,,,6.0,6.0,3.0,6.0,1.0,15.0,,,,2.0,14.0,,,0.5,0.6,0.5454545454545454,,0.6176470588235294,,0.6176470588235294,,0.47058823529411764,0.625,0.8333333333333334,0.11764705882352941,0.5,0.5,1.0,,,0.8235294117647058,,,,,3.0,2.0,4.0,,2.0,3.0,6.0,,2.0,9.0,2.0,,2.0,3.0,,1.0,2.0,5.0,,3.0,1.0,1.0,,4.0,,,,,,,,,1.0,0.5,0.5,0.35294117647058826,0.18181818181818182,0.25,,0.7142857142857143,0.4,0.3333333333333333,0.375,0.3333333333333333,1.0,,,1.0,,0.23529411764705882,0.11764705882352941,,,,0.6666666666666666,,0.577025,,,24.0,,,1.0,1.0,,,2.0,7.0,,,2.0,2.0,1.0,1.0,1.1666666666666667,1.1666666666666667,0.5,0.4,,,,0.3333333333333333,,3.0,,,,3.0,,,,0.75,0.75,1.0,,,2.0,2.0,,2.0,,,0.3333333333333333,1.0,,,,0.5,,,,,,1.0,1.0,,,,,,,0.3333333333333333,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,1610612751,2006,2005-06,False
1521-1531-2210-361-976,1610612751,"Jacque Vaughn, Marc Jackson, Richard Jefferson, Clifford Robinson, Jeff McInnis","Vaughn, Jackson, Jefferson, Robinson, McInnis",1521-1531-2210-361-976,NJN,226.0,2,4.0,-3.0,5.0,7.0,12.0,4.0,6.0,8.0,,3.0,5.0,,,,2.0,,,1.0,,,76.46017699115045,20.2,17.857142857142858,17.6,17.285714285714285,0.5714285714285714,0.40917857142857145,9.700000000000001,,1.0,,1.0,,,,1.0,1.0,5.0,,,,,2.0,,1.0,,3.0,,,,2.0,3.0,,,,,0.16666666666666666,,0.35714285714285715,,0.35714285714285715,,0.14285714285714285,,,0.14285714285714285,,,,,,0.2857142857142857,,,,,2.0,,,1.0,1.0,1.0,1.0,,2.0,3.0,1.0,1.0,1.0,1.0,1.0,,2.0,3.0,,2.0,,,,3.0,,,,,,,,,1.0,1.0,1.0,0.14285714285714285,0.16666666666666666,,,1.0,0.4,,0.4,1.0,,,,1.0,,,0.14285714285714285,1.0,1.0,1.0,,1.0,0.3644,,,26.9,,,1.0,2.0,1.0,,1.0,2.0,,,,,,0.5,0.5,0.5,,,0.25,0.3333333333333333,,0.4,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,0.25,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2006,2005-06,False
1521-1531-2565-361-467,1610612751,"Jacque Vaughn, Marc Jackson, Zoran Planinic, Clifford Robinson, Jason Kidd","Vaughn, Jackson, Planinic, Robinson, Kidd",1521-1531-2565-361-467,NJN,113.0,1,2.0,-5.0,4.0,4.0,8.0,,2.0,5.0,,1.0,1.0,1.0,,2.0,2.0,0.5,,1.0,,,101.94690265486726,17.75,10.5,17.75,10.5,,0.51435,9.3,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,0.5,,,0.5,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2006,2005-06,False
1521-1531-361-441-976,1610612751,"Jacque Vaughn, Marc Jackson, Clifford Robinson, Lamond Murray, Jeff McInnis","Vaughn, Jackson, Robinson, Murray, McInnis",1521-1531-361-441-976,NJN,95.0,2,2.0,,3.0,4.0,7.0,,3.0,6.0,,2.0,2.0,,,,1.0,,,1.0,,,106.10526315789474,16.0,11.75,16.0,11.75,,0.42513333333333336,12.366666666666667,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,6.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,4.0,,,,1.0,6.0,2.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,1.0,0.5,1.0,1.0,0.3333333333333333,0.4672,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612751,2006,2005-06,False
