EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,FtPoints,Points,OpponentPoints,PenaltyFtPoints,PenaltyPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,PenaltyTsPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,PenaltyPointsPct,PenaltyOffPossPct,Minutes,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,Steals,BadPassSteals,DeadBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,ShootingFouls,Fouls,Offensive Fouls Drawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,FG3APct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,NonHeaveArc3FGM,Arc3Assists,FTOffRebounds,OffRebounds,LostBallSteals,TwoPtShootingFoulsDrawn,DefensiveGoaltends,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,SecondChanceTsPct,OffFTReboundPct,DefAtRimReboundPct,ShortMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,ShortMidRangeFGM,PtsUnassisted2s,ShortMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,PenaltyTurnovers,Loose Ball Fouls,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyCorner3FGA,PenaltyCorner3Frequency,Defensive 3 Seconds Violations,SecondChanceAtRimFGA,SecondChanceFG2A,SelfOReb,OffAtRimReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,Fg2aBlocked,LostBallOutOfBoundsTurnovers,SecondChanceFg2Pct,SecondChanceEfgPct,FG2APctBlocked,AtRimPctBlocked,SecondChanceAtRimAccuracy,SecondChanceTurnovers,ThreePtShootingFoulsDrawn,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,ThreePtShootingFoulsDrawnPct,LostBallTurnovers,Loose Ball Fouls Drawn,3SecondViolations,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceArc3FGA,2pt And 1 Free Throw Trips,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,Technical Free Throw Trips,OffCorner3ReboundPct,PenaltyCorner3FGM,SecondChanceArc3FGM,Offensive Fouls,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,BlockedShortMidRange,LongMidRangePctBlocked,Fg3aBlocked,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,HeaveAttempts,Clear Path Fouls,3pt And 1 Free Throw Trips,BlockedCorner3,OffensiveGoaltends,Corner3PctBlocked,team_id,year,season,team_vs
101129-101211-133-1503-2397,1610612745,"Luther Head, Stephen Graham, David Wesley, Tracy McGrady, Yao Ming","Head, Graham, Wesley, McGrady, Ming",101129-101211-133-1503-2397,HOU,30.0,2,-2.0,2.0,3.0,2.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,240.0,3.0,8.0,3.0,8.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2006,2005-06,True
101129-101211-133-1503-436,1610612745,"Luther Head, Stephen Graham, David Wesley, Tracy McGrady, Juwan Howard","Head, Graham, Wesley, McGrady, Howard",101129-101211-133-1503-436,HOU,348.0,1,-3.0,10.0,9.0,,,19.0,,9.0,12.0,,,2.0,1.0,3.0,3.0,1.0,,,9.0,,,,0.5625,,1.0,1.0,1.0,1.0,1.0,78.62068965517241,19.8,16.666666666666668,19.8,16.666666666666668,,,6.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,5.0,1.0,3.0,6.0,3.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,9.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6,0.5625,0.375,0.25,0.5,0.5,1.0,0.375,0.6666666666666666,0.6666666666666666,1.0,0.25,0.5,0.5,1.0,0.125,0.625,0.48840625,11.22,23.366666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2006,2005-06,True
101129-101211-133-1763-436,1610612745,"Luther Head, Stephen Graham, David Wesley, Ryan Bowen, Juwan Howard","Head, Graham, Wesley, Bowen, Howard",101129-101211-133-1763-436,HOU,241.0,2,1.0,10.0,9.0,10.0,,19.0,7.0,12.0,11.0,7.0,12.0,,1.0,1.0,2.0,6.0,12.0,5.0,9.0,12.0,10.0,5.0,0.5454545454545454,0.5454545454545454,0.5,,0.3333333333333333,,,113.52697095435684,14.3,10.88888888888889,12.5,10.444444444444445,1.0,1.0,4.0,1.0,1.0,,2.0,,,1.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,,1.0,,5.0,2.0,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.25,0.5,0.2,0.2,1.0,1.0,1.0,0.4,,,,,,,,0.2,0.4,0.41176,11.05,24.4,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.25,0.5,0.75,0.3333333333333333,1.0,0.2,1.0,1.0,1.0,0.2,1.0,0.2,1.0,1.0,0.41176,0.16666666666666666,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2006,2005-06,True
101129-101211-133-2031-436,1610612745,"Luther Head, Stephen Graham, David Wesley, Stromile Swift, Juwan Howard","Head, Graham, Wesley, Swift, Howard",101129-101211-133-2031-436,HOU,578.0,2,,20.0,19.0,10.0,13.0,39.0,4.0,17.0,17.0,4.0,9.0,2.0,6.0,9.0,10.0,4.0,4.0,1.0,17.0,9.0,10.0,1.0,0.5666666666666667,0.5625,0.6,1.0,0.6666666666666666,1.0,1.0,97.16262975778547,13.45,16.263157894736842,13.45,15.578947368421053,0.5294117647058824,0.5,10.0,2.0,2.0,1.0,5.0,,1.0,3.0,5.0,9.0,1.0,4.0,8.0,3.0,3.0,4.0,1.0,5.0,,2.0,1.0,11.0,1.0,1.0,4.0,,3.0,5.0,3.0,6.0,,0.8,0.8,1.0,0.25,0.25,0.5555555555555556,0.5,0.3076923076923077,0.15384615384615385,1.0,1.0,1.0,0.38461538461538464,0.2,0.2,1.0,0.07692307692307693,,,,0.23076923076923078,0.46153846153846156,0.46178461538461535,11.955555555555556,24.575,1.0,,,2.0,1.0,1.0,2.0,,,1.0,4.0,1.0,2.0,1.0,1.0,,1.0,,1.0,,0.5,0.25,0.4166666666666667,,,0.5,0.15384615384615385,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,0.5,0.3333333333333333,0.42945833333333333,0.07142857142857142,0.1,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,0.2,0.5,0.25,0.14285714285714285,0.25,0.5,1.0,0.6666666666666666,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2006,2005-06,True
101129-101211-133-2031-87,1610612745,"Luther Head, Stephen Graham, David Wesley, Stromile Swift, Dikembe Mutombo","Head, Graham, Wesley, Swift, Mutombo",101129-101211-133-2031-87,HOU,130.0,1,2.0,4.0,4.0,4.0,,8.0,2.0,4.0,2.0,2.0,4.0,1.0,2.0,3.0,3.0,1.0,2.0,,4.0,4.0,4.0,,0.5,0.5,0.6666666666666666,1.0,0.75,,1.0,88.61538461538463,16.5,16.0,16.5,15.0,1.0,1.0,2.0,,,1.0,1.0,,1.0,,1.0,2.0,,1.0,2.0,,,1.0,,1.0,,,1.0,2.0,,,,,,,,,,1.0,1.0,,,,0.5,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,0.3333333333333333,0.44249999999999995,12.15,23.8,,,,1.0,,,,,,1.0,2.0,,1.0,,,,,,1.0,,,0.5,0.3333333333333333,,,0.6666666666666666,0.3333333333333333,,,,,,,,,0.44249999999999995,0.25,0.3333333333333333,,,,,,,,,,,,3.0,3.0,,3.0,2.0,,,,,,,,,0.6666666666666666,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2006,2005-06,True
101129-101211-133-2437-436,1610612745,"Luther Head, Stephen Graham, David Wesley, Lonny Baxter, Juwan Howard","Head, Graham, Wesley, Baxter, Howard",101129-101211-133-2437-436,HOU,136.0,1,,4.0,4.0,4.0,,8.0,2.0,6.0,6.0,2.0,6.0,,2.0,2.0,2.0,1.0,2.0,1.0,6.0,6.0,4.0,1.0,1.0,1.0,1.0,,1.0,,,84.70588235294117,13.75,20.25,13.75,20.25,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,2.0,2.0,,,2.0,,,1.0,,1.0,,,1.0,2.0,,,1.0,,,1.0,,,,0.5,0.5,,,,1.0,1.0,,0.5,1.0,1.0,,0.5,1.0,1.0,1.0,,,,,,0.5,0.51955,8.35,,,1.0,1.0,,,,,,,2.0,2.0,,,,,,,,,,,1.0,1.0,,,1.0,,,,,0.5,1.0,,,,0.51955,,,,,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2006,2005-06,True
101129-101211-133-436-87,1610612745,"Luther Head, Stephen Graham, David Wesley, Juwan Howard, Dikembe Mutombo","Head, Graham, Wesley, Howard, Mutombo",101129-101211-133-436-87,HOU,83.0,1,2.0,2.0,2.0,2.0,,4.0,,2.0,,,2.0,1.0,1.0,2.0,3.0,,,,2.0,2.0,2.0,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,,69.39759036144578,15.0,26.5,14.5,26.5,1.0,1.0,1.0,1.0,3.0,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,1.0,0.5558666666666666,,,1.0,1.0,3.0,,,,,,,1.0,3.0,,,,,,1.0,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,1.0,0.3333333333333333,,,,0.5558666666666666,,,,,2.0,,1.0,,,,,,,,,,,,,,,0.5,0.5,,,1.0,,,,,,,,1.0,1.0,1.0,0.5,0.5,1.0,0.5478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2006,2005-06,True
101129-101211-1503-436-983,1610612745,"Luther Head, Stephen Graham, Tracy McGrady, Juwan Howard, Moochie Norris","Head, Graham, McGrady, Howard, Norris",101129-101211-1503-436-983,HOU,137.0,1,,5.0,5.0,,,10.0,,4.0,4.0,,,,1.0,2.0,2.0,,,,4.0,,,,1.0,,1.0,,1.0,,,105.1094890510949,11.4,16.0,11.4,16.0,,,2.0,1.0,1.0,,,,,,2.0,2.0,,,4.0,,,2.0,,2.0,,1.0,,4.0,1.0,1.0,1.0,,,3.0,1.0,2.0,,1.0,1.0,,,,1.0,1.0,,0.5,1.0,1.0,1.0,,,,,,,,,,0.5,0.51765,3.8,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,1.0,,1.0,,1.0,2.0,,2.0,,,,,,,,,0.6666666666666666,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2006,2005-06,True
101129-101211-1763-2437-983,1610612745,"Luther Head, Stephen Graham, Ryan Bowen, Lonny Baxter, Moochie Norris","Head, Graham, Bowen, Baxter, Norris",101129-101211-1763-2437-983,HOU,367.0,1,-5.0,12.0,12.0,4.0,12.0,24.0,1.0,11.0,16.0,1.0,1.0,1.0,3.0,4.0,8.0,3.0,4.0,,7.0,1.0,4.0,,0.39285714285714285,0.16666666666666666,0.75,0.3333333333333333,0.5714285714285714,,,94.16893732970028,16.25,14.333333333333334,15.416666666666666,13.416666666666666,0.09090909090909091,0.3333333333333333,6.0,3.0,7.0,2.0,5.0,,,,5.0,12.0,,,8.0,,,4.0,,4.0,,2.0,2.0,8.0,1.0,,1.0,,,1.0,2.0,4.0,,0.8,1.0,,,,0.4166666666666667,0.4166666666666667,,0.5833333333333334,0.42857142857142855,0.5,0.6666666666666666,0.4166666666666667,0.4,0.4,1.0,,,,,,0.5833333333333334,0.5029166666666667,8.299999999999999,,2.0,,,,,,,,4.0,,2.0,,,,,1.0,4.0,1.0,2.0,,,,,0.5,0.5,0.75,,,,,,,,,,0.37155,0.14285714285714285,0.14285714285714285,0.36363636363636365,,2.0,,3.0,,,,,,,1.0,1.0,,1.0,1.0,2.0,,,0.42857142857142855,0.42857142857142855,,,1.0,1.0,,,,,,,2.0,3.0,2.0,0.75,0.3333333333333333,0.6666666666666666,0.5191,1.0,2.0,2.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.08333333333333333,0.14285714285714285,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2006,2005-06,True
101129-101236-101249-133-2437,1610612745,"Luther Head, Chuck Hayes, John Lucas III, David Wesley, Lonny Baxter","Head, Hayes, Lucas III, Wesley, Baxter",101129-101236-101249-133-2437,HOU,201.0,1,-2.0,6.0,7.0,2.0,,13.0,3.0,5.0,7.0,,,,2.0,2.0,4.0,2.0,5.0,,5.0,,2.0,,0.35714285714285715,,1.0,,1.0,1.0,,93.13432835820895,17.333333333333332,13.857142857142858,16.833333333333332,13.857142857142858,,0.3333333333333333,3.0,,1.0,1.0,2.0,,,,1.0,5.0,,,,,,,,,,,,,,,2.0,1.0,,2.0,,,,,,,,,0.2,0.2,,0.2,,,,0.4,0.5,0.5,,,,,,,0.2,0.4125,9.9,,2.0,,1.0,2.0,,,,,,,2.0,,,,,,2.0,,1.0,,,,,,,,0.4,,,,0.5,,,,,0.45785,0.2857142857142857,0.16666666666666666,,,2.0,,2.0,,,,,1.0,,,,,,,,,,0.5,0.5,,1.0,,,,,,,,,1.0,1.0,,,,1.0,0.5253,,,,1.0,,,,0.2,,,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2006,2005-06,True
