EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,FTDefRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,DefFTReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,Fg2aBlocked,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,Corner3FGM,PenaltyCorner3FGM,PenaltyFG3M,PtsPutbacks,Corner3Assists,SelfOReb,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,FTOffRebounds,LostBallSteals,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,OffFTReboundPct,BlocksRecoveredPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,BadPassOutOfBoundsTurnovers,BlockedAtRim,DefensiveGoaltends,3SecondViolations,SecondChanceFg3Pct,AtRimPctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3FGM,Loose Ball Fouls,Technical Free Throw Trips,PenaltyArc3Accuracy,OffCorner3ReboundPct,PtsUnassisted3s,StepOutOfBoundsTurnovers,SecondChanceTurnovers,OffAtRimReboundPct,DefCorner3ReboundPct,SecondChanceArc3FGA,LostBallTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Defensive 3 Seconds Violations,SecondChanceArc3Frequency,LongMidRangePctBlocked,HeaveAttempts,BlockedLongMidRange,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Clear Path Fouls,Arc3PctBlocked,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101107-101136-2735-2767-2823,1610612737,"Marvin Williams, Salim Stoudamire, Josh Childress, Royal Ivey, John Edwards","Williams, Stoudamire, Childress, Ivey, Edwards",101107-101136-2735-2767-2823,ATL,240.0,2,4.0,7.0,7.0,8.0,15.0,3.0,3.0,1.0,,,3.0,4.0,1.0,1.0,4.0,13.0,6.0,6.0,3.0,,,3.0,1.0,4.0,,3.0,9.0,,,4.0,5.0,,1.0,2.0,5.0,2.0,11.0,1.0,1.0,1.0,1.0,1.0,0.75,0.9,0.9285714285714286,0.2,,,1.0,,90.0,9.857142857142858,21.375,9.857142857142858,21.375,0.6,1.0,1.0,1.0,0.2,,,,,0.8,,0.6014999999999999,0.2857142857142857,0.3333333333333333,4.35,23.2,4.0,5.0,1.0,,,1.0,1.0,,,,1.0,,,,,2.0,2.0,1.0,2.0,,4.0,6.0,,,,,,1.0,4.0,1.0,,,,,1.0,,,1.0,1.0,,,,6.0,4.0,,,0.5,,0.5,1.0,0.75,,,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,0.2,,,,0.5,1.0,,,,0.59855,0.15384615384615385,0.46153846153846156,0.5714285714285714,1.0,,,,1.0,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612737,2006,2005-06,True
101107-101136-2746-2767-2823,1610612737,"Marvin Williams, Salim Stoudamire, Josh Smith, Royal Ivey, John Edwards","Williams, Stoudamire, Smith, Ivey, Edwards",101107-101136-2746-2767-2823,ATL,67.0,1,1.0,3.0,2.0,2.0,4.0,1.0,1.0,,,,1.0,1.0,,,1.0,3.0,,2.0,,,,1.0,,1.0,,1.0,2.0,,,1.0,1.0,,,1.0,1.0,1.0,3.0,1.0,1.0,,,,1.0,1.0,1.5,,,,1.0,,85.97014925373134,21.5,12.0,21.5,12.0,1.0,1.0,1.0,1.0,,,,,,1.0,,0.4939,1.0,1.0,,,2.0,2.0,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,3.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,1.0,,3.0,2.0,,,1.0,,1.0,,1.5,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,0.4939,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2006,2005-06,True
101107-101212-101219-1731-2735,1610612737,"Marvin Williams, Esteban Batista, Anthony Grundy, Tyronn Lue, Josh Childress","Williams, Batista, Grundy, Lue, Childress",101107-101212-101219-1731-2735,ATL,60.0,1,1.0,-2.0,2.0,3.0,5.0,,,1.0,,,,1.0,,,,,2.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,120.0,19.5,7.0,19.5,7.0,,,,,1.0,,,,,,,0.402,,,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2006,2005-06,True
101107-101212-101219-1731-2764,1610612737,"Marvin Williams, Esteban Batista, Anthony Grundy, Tyronn Lue, Donta Smith","Williams, Batista, Grundy, Lue, Smith",101107-101212-101219-1731-2764,ATL,46.0,1,1.0,,2.0,1.0,3.0,1.0,1.0,1.0,,,1.0,2.0,,,1.0,3.0,3.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,,,,,,0.5,0.5,0.75,,,,,,93.91304347826086,12.5,21.0,12.5,21.0,0.5,1.0,1.0,,0.5,,,,,0.5,,0.51325,0.5,0.5,11.65,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2006,2005-06,True
101107-101212-101219-1733-2735,1610612737,"Marvin Williams, Esteban Batista, Anthony Grundy, Al Harrington, Josh Childress","Williams, Batista, Grundy, Harrington, Childress",101107-101212-101219-1733-2735,ATL,323.0,1,5.0,-1.0,9.0,9.0,18.0,4.0,7.0,2.0,,1.0,4.0,9.0,,1.0,5.0,13.0,14.0,2.0,,1.0,,1.0,,1.0,,1.0,2.0,1.0,,2.0,6.0,1.0,1.0,3.0,6.0,2.0,9.0,0.25,0.5,,,,0.4444444444444444,0.4,0.5,0.1,,1.0,0.6666666666666666,1.0,80.24767801857584,20.444444444444443,15.444444444444445,17.333333333333332,15.222222222222221,0.7,0.5714285714285714,0.5714285714285714,0.25,0.2,0.1,,,,0.8,,0.494765,0.16666666666666666,0.18181818181818182,4.711111111111111,25.7,3.0,2.0,2.0,2.0,4.0,1.0,3.0,,,,,,,2.0,4.0,,4.0,1.0,3.0,,3.0,5.0,6.0,,,,,3.0,1.0,4.0,,,,,,,,,,,,1.0,5.0,3.0,,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,,,,0.5,0.6,,0.5,0.5,,,,,,,,,,,1.0,0.5,,1.0,0.3333333333333333,,,0.47355,0.45636666666666664,0.3076923076923077,0.38461538461538464,0.3333333333333333,,,,4.0,,1.0,1.0,,,1.0,,0.16666666666666666,,,,,1.0,,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2006,2005-06,True
101107-101212-101219-2207-2585,1610612737,"Marvin Williams, Esteban Batista, Anthony Grundy, Joe Johnson, Zaza Pachulia","Williams, Batista, Grundy, Johnson, Pachulia",101107-101212-101219-2207-2585,ATL,95.0,1,2.0,-2.0,3.0,3.0,6.0,,1.0,,,,1.0,2.0,,,,2.0,4.0,2.0,,,,1.0,,1.0,,,2.0,,1.0,1.0,1.0,,1.0,1.0,,,2.0,1.0,1.0,,,,0.5,0.5,0.5,,1.0,,,,90.94736842105263,18.333333333333332,13.333333333333334,18.333333333333332,12.0,0.5,,,,,,,,,0.5,,0.50955,,,2.4,,,3.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,1.0,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2006,2005-06,True
101107-101212-101219-2207-2735,1610612737,"Marvin Williams, Esteban Batista, Anthony Grundy, Joe Johnson, Josh Childress","Williams, Batista, Grundy, Johnson, Childress",101107-101212-101219-2207-2735,ATL,257.0,2,4.0,5.0,6.0,8.0,14.0,3.0,4.0,2.0,,,4.0,7.0,,,,8.0,3.0,2.0,,,,1.0,,1.0,,,2.0,1.0,1.0,5.0,7.0,1.0,3.0,3.0,,,4.0,0.25,0.3333333333333333,,,,0.5714285714285714,0.5714285714285714,0.5714285714285714,,0.5,1.0,0.6666666666666666,1.0,78.44357976653697,20.666666666666668,16.625,20.166666666666668,14.375,0.5714285714285714,0.75,0.75,,0.2857142857142857,,,,,0.5714285714285714,,0.5151,,,6.214285714285714,,,,2.0,2.0,2.0,,,,1.0,1.0,,,,2.0,2.0,,4.0,,,,,,6.0,,,1.0,,2.0,3.0,2.0,,,1.0,1.0,,,,1.0,,2.0,,,,,,1.0,,1.0,,1.0,,,,1.0,0.6,0.6666666666666666,,0.6666666666666666,1.0,,0.5,0.14285714285714285,,,,0.5,0.5,1.0,,1.0,1.0,,,,,,0.568,,0.5,,,,,,2.0,,,,,1.0,0.5,1.0,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2006,2005-06,True
101107-101212-101219-2207-2764,1610612737,"Marvin Williams, Esteban Batista, Anthony Grundy, Joe Johnson, Donta Smith","Williams, Batista, Grundy, Johnson, Smith",101107-101212-101219-2207-2764,ATL,27.0,1,,1.0,1.0,1.0,2.0,,,,1.0,1.0,,,1.0,1.0,,3.0,2.0,,3.0,1.0,1.0,,1.0,1.0,1.0,,3.0,,,,,1.0,1.0,,,,3.0,,,1.0,1.0,1.0,,1.5,1.5,1.0,,,,,106.66666666666666,11.0,16.0,11.0,16.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.5247,,,,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2006,2005-06,True
101107-101212-101219-2207-2823,1610612737,"Marvin Williams, Esteban Batista, Anthony Grundy, Joe Johnson, John Edwards","Williams, Batista, Grundy, Johnson, Edwards",101107-101212-101219-2207-2823,ATL,163.0,1,3.0,-1.0,5.0,5.0,10.0,1.0,1.0,1.0,,1.0,2.0,3.0,,1.0,2.0,6.0,7.0,2.0,,1.0,,1.0,,1.0,,1.0,2.0,,,1.0,1.0,,,2.0,2.0,1.0,6.0,0.5,0.5,,,,0.6666666666666666,0.5,0.6,0.25,,,1.0,,88.34355828220859,18.6,14.0,18.6,14.0,0.25,1.0,1.0,1.0,0.25,0.25,,,,0.5,,0.4516125,0.2,0.25,8.266666666666667,26.5,1.0,5.0,,,,,,1.0,1.0,,,,,,,,,,,,2.0,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,,2.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,0.25,1.0,1.0,,,,,,,,,,,,,,,,0.3333333333333333,0.2,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2006,2005-06,True
101107-101212-101219-2735-2746,1610612737,"Marvin Williams, Esteban Batista, Anthony Grundy, Josh Childress, Josh Smith","Williams, Batista, Grundy, Childress, Smith",101107-101212-101219-2735-2746,ATL,149.0,1,2.0,3.0,6.0,8.0,14.0,1.0,1.0,2.0,,,4.0,4.0,,,,8.0,5.0,8.0,,,,4.0,,4.0,,1.0,8.0,2.0,1.0,3.0,3.0,1.0,4.0,,,,8.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,135.3020134228188,11.333333333333334,10.125,11.333333333333334,10.125,0.25,1.0,1.0,1.0,0.5,,,,,0.25,,0.44325,,,12.925,,6.0,7.0,,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,4.0,4.0,,,8.0,,,1.0,2.0,,,,,,,2.0,1.0,,,,2.0,2.0,,,,8.0,6.0,2.0,,1.0,,1.0,,1.0,,,1.0,,,,,,,,0.25,1.0,1.0,1.0,1.0,1.0,1.0,,,,,0.25,1.0,,,,0.44325,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1610612737,2006,2005-06,True
101107-101212-101219-2735-2764,1610612737,"Marvin Williams, Esteban Batista, Anthony Grundy, Josh Childress, Donta Smith","Williams, Batista, Grundy, Childress, Smith",101107-101212-101219-2735-2764,ATL,113.0,1,2.0,1.0,5.0,4.0,9.0,2.0,2.0,1.0,,,3.0,3.0,,,3.0,9.0,8.0,4.0,,,,2.0,,2.0,,1.0,4.0,,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,9.0,0.6666666666666666,0.6666666666666666,,,,1.0,1.0,1.125,,1.0,,,,114.69026548672566,12.6,12.5,12.6,12.5,0.6666666666666666,1.0,1.0,0.5,0.3333333333333333,,,,,0.6666666666666666,,0.48900000000000005,0.3333333333333333,0.3333333333333333,5.6000000000000005,,4.0,4.0,,,,1.0,1.0,,,1.0,,,,,,,,2.0,2.0,,2.0,6.0,2.0,,,1.0,,,,,,,,,,,,,,,1.0,1.0,6.0,4.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,0.5,1.0,,,,0.4573,,0.6666666666666666,0.8,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612737,2006,2005-06,True
101107-101212-101219-2746-2764,1610612737,"Marvin Williams, Esteban Batista, Anthony Grundy, Josh Smith, Donta Smith","Williams, Batista, Grundy, Smith, Smith",101107-101212-101219-2746-2764,ATL,39.0,1,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,,1.0,1.0,1.0,,2.0,,2.0,,2.0,,1.0,,1.0,,1.0,,1.0,2.0,,,,2.0,,,1.0,,,,1.0,1.0,,,,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,,,73.84615384615384,25.0,14.0,14.0,14.0,0.3333333333333333,1.0,1.0,1.0,,0.3333333333333333,,,,1.0,,0.5987666666666667,,,,25.05,,,1.0,1.0,1.0,,,,,,1.0,,,1.0,1.0,,2.0,,,,,,,,,,2.0,,,2.0,,,,,,,,,,1.0,,,,,,1.0,,0.5,,0.5,,,,,,,1.0,1.0,,1.0,,,,,,,,,0.3333333333333333,0.5,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,1610612737,2006,2005-06,True
101107-101212-101219-2746-2767,1610612737,"Marvin Williams, Esteban Batista, Anthony Grundy, Josh Smith, Royal Ivey","Williams, Batista, Grundy, Smith, Ivey",101107-101212-101219-2746-2767,ATL,263.0,1,4.0,-8.0,10.0,9.0,19.0,2.0,2.0,2.0,,,2.0,4.0,,1.0,3.0,7.0,15.0,4.0,,,,2.0,,2.0,,2.0,4.0,,1.0,1.0,1.0,2.0,2.0,4.0,5.0,3.0,7.0,1.0,1.0,,,,0.5,0.4,0.5,0.2,1.0,,,,104.03041825095056,19.1,8.0,19.1,8.0,0.4,1.0,1.0,1.0,0.4,,,,,0.6,,0.44195,0.42857142857142855,0.5,8.95,22.8,7.0,6.0,,,,,,,,,1.0,,,,,,,,2.0,,2.0,2.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,2.0,2.0,,1.0,,2.0,7.0,,,,,,,0.25,,,0.5,,,,,,,,,,,,,,,0.2,,,,,,,,,0.3535,,0.2857142857142857,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2006,2005-06,True
101107-101212-1731-1733-2207,1610612737,"Marvin Williams, Esteban Batista, Tyronn Lue, Al Harrington, Joe Johnson","Williams, Batista, Lue, Harrington, Johnson",101107-101212-1731-1733-2207,ATL,126.0,1,2.0,-4.0,4.0,4.0,8.0,,,,,,3.0,3.0,,,,6.0,10.0,2.0,,,,1.0,,1.0,,,2.0,,,,,,,,,,4.0,0.3333333333333333,0.3333333333333333,,,,1.0,1.0,1.0,,,,,,91.42857142857143,19.5,12.0,19.5,12.0,,,,,,,,,,,,0.3906,,,8.533333333333333,,4.0,,1.0,,,,,3.0,3.0,,,,,1.0,1.0,,2.0,3.0,3.0,,,6.0,4.0,,1.0,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,6.0,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,0.4014,0.3906,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2006,2005-06,True
101107-101212-1731-1733-2735,1610612737,"Marvin Williams, Esteban Batista, Tyronn Lue, Al Harrington, Josh Childress","Williams, Batista, Lue, Harrington, Childress",101107-101212-1731-1733-2735,ATL,1143.0,5,19.0,8.0,35.0,34.0,69.0,8.0,14.0,11.0,1.0,4.0,16.0,31.0,1.0,6.0,4.0,39.0,31.0,14.0,3.0,4.0,1.0,7.0,1.0,8.0,1.0,3.0,17.0,1.0,2.0,13.0,20.0,6.0,8.0,6.0,6.0,2.0,35.0,0.4375,0.5,1.0,0.16666666666666666,0.16666666666666666,0.5161290322580645,0.47297297297297297,0.4875,0.16216216216216217,1.0,0.25,0.5,,86.92913385826772,14.857142857142858,18.323529411764707,14.514285714285714,16.58823529411765,0.3783783783783784,0.5714285714285714,0.5714285714285714,0.375,0.2972972972972973,0.10810810810810811,0.25,0.25,1.0,0.5405405405405406,0.25,0.48964054054054057,0.05128205128205128,0.06060606060606061,8.32258064516129,24.766666666666666,14.0,9.0,6.0,2.0,5.0,3.0,7.0,1.0,6.0,7.0,2.0,,,2.0,5.0,,4.0,8.0,17.0,,3.0,19.0,18.0,,,4.0,1.0,6.0,10.0,7.0,2.0,2.0,1.0,,2.0,,1.0,3.0,,1.0,,1.0,19.0,14.0,,0.4,0.47058823529411764,0.3333333333333333,0.47058823529411764,0.3333333333333333,0.5,,,0.3333333333333333,0.5555555555555556,0.46153846153846156,0.2,0.3888888888888889,0.5,,0.3333333333333333,0.16216216216216217,0.16666666666666666,0.16666666666666666,,0.6363636363636364,0.6363636363636364,0.5714285714285714,0.05405405405405406,0.8333333333333334,0.4,,0.4117647058823529,0.42857142857142855,,,0.53932,0.4364411764705882,0.10256410256410256,0.48717948717948717,0.4,,,,4.0,,1.0,1.0,,0.6,1.0,0.5555555555555556,0.05555555555555555,,,,,,,4.0,,4.0,1.0,,0.25,,,,1.0,,4.0,,,,,,,,,1.0,,,0.5,,,1.0,0.25,1.0,1.0,1.0,,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,1610612737,2006,2005-06,True
101107-101212-1731-2207-2735,1610612737,"Marvin Williams, Esteban Batista, Tyronn Lue, Joe Johnson, Josh Childress","Williams, Batista, Lue, Johnson, Childress",101107-101212-1731-2207-2735,ATL,1026.0,8,17.0,-5.0,34.0,29.0,63.0,9.0,12.0,9.0,,4.0,12.0,23.0,,4.0,9.0,33.0,38.0,8.0,,4.0,,4.0,,4.0,,3.0,8.0,3.0,1.0,6.0,11.0,5.0,7.0,8.0,12.0,2.0,31.0,0.3333333333333333,0.36363636363636365,,,,0.5217391304347826,0.4444444444444444,0.5,0.14814814814814814,1.0,0.5,0.3333333333333333,0.4,88.42105263157895,16.676470588235293,15.827586206896552,16.147058823529413,14.482758620689655,0.4444444444444444,0.75,0.75,0.3333333333333333,0.3333333333333333,0.14814814814814814,,,,0.5925925925925926,,0.4762037037037037,0.06896551724137931,0.08,7.665217391304348,24.925,21.0,21.0,5.0,1.0,2.0,5.0,7.0,,2.0,3.0,,,3.0,1.0,3.0,,2.0,7.0,11.0,3.0,8.0,22.0,16.0,,,1.0,2.0,3.0,2.0,5.0,3.0,2.0,2.0,2.0,5.0,1.0,2.0,7.0,5.0,1.0,,4.0,22.0,21.0,1.0,0.3333333333333333,0.6363636363636364,0.3333333333333333,0.5,0.3333333333333333,0.5789473684210527,,,0.2857142857142857,0.2222222222222222,0.2727272727272727,0.5,0.3333333333333333,0.3333333333333333,0.5,,0.07407407407407407,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.6666666666666666,0.5,,0.5,0.7142857142857143,,0.21428571428571427,0.5073,0.479075,0.06060606060606061,0.6666666666666666,0.6176470588235294,,,,2.0,,,4.0,,0.5,0.3333333333333333,0.5,,,,,,,1.0,4.0,3.0,4.0,1.0,,0.25,,,,,,1.0,,,,,,,,,,,,,,1.0,2.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1610612737,2006,2005-06,True
101107-101212-1731-2207-2746,1610612737,"Marvin Williams, Esteban Batista, Tyronn Lue, Joe Johnson, Josh Smith","Williams, Batista, Lue, Johnson, Smith",101107-101212-1731-2207-2746,ATL,875.0,4,15.0,4.0,28.0,26.0,54.0,7.0,10.0,1.0,2.0,5.0,8.0,16.0,4.0,8.0,3.0,31.0,27.0,6.0,12.0,5.0,2.0,3.0,4.0,7.0,2.0,3.0,18.0,3.0,1.0,11.0,14.0,4.0,6.0,3.0,4.0,1.0,26.0,0.375,0.5,1.0,0.5,0.5,0.5,0.5833333333333334,0.5961538461538461,0.3333333333333333,1.0,0.6,0.625,0.5,88.86857142857143,14.571428571428571,17.96153846153846,14.5,16.03846153846154,0.4166666666666667,0.7,0.7777777777777778,0.42857142857142855,0.041666666666666664,0.20833333333333334,0.4,0.4,1.0,0.75,0.4,0.5299291666666667,0.04,0.058823529411764705,3.83125,24.5875,12.0,8.0,3.0,2.0,2.0,2.0,2.0,1.0,5.0,,3.0,2.0,3.0,2.0,2.0,1.0,5.0,2.0,5.0,5.0,3.0,10.0,10.0,1.0,,,2.0,1.0,7.0,3.0,2.0,1.0,3.0,2.0,1.0,,,4.0,2.0,,,1.0,10.0,12.0,,1.0,0.4,1.0,0.35,0.8333333333333334,0.4166666666666667,0.0625,,0.75,0.6363636363636364,0.125,0.5,0.25,,0.6666666666666666,1.0,0.20833333333333334,0.2,0.2,,,,,0.125,1.0,1.0,,0.2,1.0,0.2,0.3,0.5767,0.501025,0.16129032258064516,0.3225806451612903,0.42857142857142855,2.0,1.0,1.0,4.0,2.0,,1.0,0.2,0.25,0.4,0.75,,0.6666666666666666,0.6666666666666666,1.0,0.5,,1.0,2.0,1.0,2.0,1.0,,0.5,,,,,,1.0,,,,0.1,,,,,2.0,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1610612737,2006,2005-06,True
