EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGM,Arc3FGA,FG3M,FG3A,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fouls,Loose Ball Fouls,Fg3Pct,NonHeaveFg3Pct,EfgPct,FG3APct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,AtRimFGM,PenaltyAtRimFGM,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,FG2M,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,PtsAssisted3s,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,DeadBallTurnovers,ShootingFouls,Offensive Fouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,PenaltyFg3Pct,Fg2Pct,PenaltyFg2Pct,PenaltyEfgPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,TwoPtShootingFoulsDrawn,DefLongMidRangeReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,ShortMidRangeFGM,SecondChanceFG2M,PtsUnassisted2s,PtsPutbacks,ShortMidRangeAssists,OffThreePtRebounds,SelfOReb,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,SecondChanceFg2Pct,SecondChanceEfgPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,DefCorner3ReboundPct,PenaltyArc3FGM,LostBallSteals,PenaltyArc3Accuracy,Arc3Assists,LostBallTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Arc3PctAssisted,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,OffLongMidRangeReboundPct,ThreePtShootingFoulsDrawn,BlockedLongMidRange,3SecondViolations,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,Fg3aBlocked,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,HeaveAttempts,Blocked3s,BlockedArc3,FTOffRebounds,LongMidRangePctBlocked,OffFTReboundPct,OffensiveGoaltends,team_id,year,season,team_vs
101115-101142-2470-2575-2756,1610612747,"Andrew Bynum, Ronny Turiaf, Smush Parker, Luke Walton, Sasha Vujacic","Bynum, Turiaf, Parker, Walton, Vujacic",101115-101142-2470-2575-2756,LAL,112.0,1,2.0,-6.0,5.0,5,5.0,5.0,2.0,10,1.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,10.0,1.0,2.0,2.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,4.0,5.0,2.0,0.3333333333333333,0.5,0.3333333333333333,0.25,0.5,1.0,0.5,0.5,1.0,128.57142857142856,13.0,9.4,12.2,9.4,0.25,0.5,0.25,1.0,0.25,0.25,0.4483,0.6638,0.4483,0.5,1.0,8.475,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2006,2005-06,False
101142-1885-1904-2470-977,1610612747,"Ronny Turiaf, Lamar Odom, Devean George, Smush Parker, Kobe Bryant","Turiaf, Odom, George, Parker, Bryant",101142-1885-1904-2470-977,LAL,49.0,1,1.0,,2.0,1,,,,3,,,,,,,,3.0,3.0,,,,,,,,,,,1.0,1.0,1.0,,,,,3.0,,,,1.5,,,,,1.0,,,,88.16326530612245,12.0,25.0,12.0,25.0,,,,,,1.0,0.52065,,,,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2006,2005-06,False
101142-1885-1904-2756-977,1610612747,"Ronny Turiaf, Lamar Odom, Devean George, Sasha Vujacic, Kobe Bryant","Turiaf, Odom, George, Vujacic, Bryant",101142-1885-1904-2756-977,LAL,237.0,1,4.0,,9.0,9,8.0,9.0,1.0,18,2.0,,2.0,,2.0,4.0,2.0,9.0,9.0,,1.0,1.0,3.0,2.0,9.0,,1.0,1.0,5.0,1.0,1.0,2.0,2.0,4.0,4.0,2.0,8.0,9.0,8.0,2.0,0.5625,0.5,0.6428571428571429,,,0.5,0.5,0.5,,109.36708860759494,14.333333333333334,12.0,14.333333333333334,12.0,0.3333333333333333,,0.3333333333333333,,0.4,0.6666666666666666,0.4307666666666667,,0.44387999999999994,0.1111111111111111,1.0,9.3,0.8888888888888888,,1.0,1.0,2.0,,1.0,,5.0,,0.5,0.5,0.5833333333333334,0.3333333333333333,0.16666666666666666,,,,25.55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,0.6666666666666666,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.16666666666666666,1.0,1.0,1.0,0.5,0.2,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2006,2005-06,False
101142-1885-2470-2575-2756,1610612747,"Ronny Turiaf, Lamar Odom, Smush Parker, Luke Walton, Sasha Vujacic","Turiaf, Odom, Parker, Walton, Vujacic",101142-1885-2470-2575-2756,LAL,201.0,2,3.0,3.0,7.0,8,5.0,5.0,,15,2.0,,2.0,,,2.0,4.0,11.0,8.0,,,,2.0,2.0,9.0,,,,3.0,,,,,2.0,4.0,,11.0,9.0,5.0,,0.7857142857142857,,0.9,,,,,,,107.46268656716417,11.428571428571429,15.125,11.428571428571429,15.125,0.4,,,,0.5,1.0,0.56711,,0.5775625,,0.8181818181818182,,0.7142857142857143,,2.0,1.0,3.0,,2.0,,3.0,,0.3333333333333333,0.3333333333333333,0.7,0.6,0.4,,,,24.8,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,3.0,2.0,1.0,3.0,1.0,2.0,,7.0,1.0,2.0,,3.0,,2.0,,,1.0,1.0,1.0,0.5,1.0,1.0,0.875,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,0.2,1.0,1.0,1.0,1.0,0.25,1.0,0.25,2.0,1.0,0.2857142857142857,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2006,2005-06,False
101142-1885-2470-2575-977,1610612747,"Ronny Turiaf, Lamar Odom, Smush Parker, Luke Walton, Kobe Bryant","Turiaf, Odom, Parker, Walton, Bryant",101142-1885-2470-2575-977,LAL,570.0,2,10.0,-3.0,17.0,17,4.0,11.0,4.0,34,6.0,4.0,1.0,6.0,1.0,13.0,5.0,17.0,20.0,4.0,,6.0,2.0,2.0,4.0,1.0,3.0,5.0,12.0,,,3.0,1.0,4.0,5.0,1.0,11.0,4.0,4.0,1.0,0.42105263157894735,0.75,0.5,0.07692307692307693,0.16666666666666666,,0.42857142857142855,0.4166666666666667,0.25,85.89473684210526,18.88235294117647,14.647058823529411,17.764705882352942,14.470588235294118,0.3333333333333333,0.3333333333333333,0.05555555555555555,1.0,0.3333333333333333,0.6111111111111112,0.4811333333333333,0.5994,0.5023,0.35294117647058826,0.23529411764705882,6.1923076923076925,0.23529411764705882,,4.0,,5.0,,4.0,,5.0,,,,0.3333333333333333,0.2777777777777778,0.2222222222222222,,,,25.660000000000004,4.0,1.0,,,1.0,,1.0,,6.0,1.0,,1.0,6.0,,3.0,,3.0,,2.0,,6.0,1.0,6.0,,7.0,3.0,3.0,1.0,,0.5,0.75,,,0.46153846153846156,0.5,0.3333333333333333,,0.75,1.0,0.7777777777777778,1.0,0.8,1.0,0.6666666666666666,0.6666666666666666,0.5,,,,0.05555555555555555,,,,1.0,0.3333333333333333,,,2.0,1.0,0.1111111111111111,0.15384615384615385,3.0,2.0,3.0,6.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.75,0.75,0.4,0.25,1.0,0.5,0.09090909090909091,0.5,0.3333333333333333,0.4,0.5,0.75,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2006,2005-06,False
101142-1885-2575-2756-977,1610612747,"Ronny Turiaf, Lamar Odom, Luke Walton, Sasha Vujacic, Kobe Bryant","Turiaf, Odom, Walton, Vujacic, Bryant",101142-1885-2575-2756-977,LAL,170.0,1,3.0,-3.0,4.0,5,,,,9,,,,2.0,2.0,4.0,,4.0,7.0,,,,,,,,,,2.0,,,,,1.0,,,4.0,,,,0.5,,,,,,,,,76.23529411764706,22.75,15.8,22.75,15.8,,0.5,0.5,,,,0.3783,,,,,13.975,,,,,,,,,1.0,,,,0.5,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,0.5,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2006,2005-06,False
101142-1904-2470-2575-2756,1610612747,"Ronny Turiaf, Devean George, Smush Parker, Luke Walton, Sasha Vujacic","Turiaf, George, Parker, Walton, Vujacic",101142-1904-2470-2575-2756,LAL,98.0,1,2.0,6.0,4.0,4,4.0,4.0,,8,,,,,1.0,1.0,,8.0,2.0,,,,1.0,,8.0,,,,,,,1.0,1.0,,,,8.0,8.0,4.0,,1.3333333333333333,,1.3333333333333333,,,,,,,117.55102040816327,7.75,16.75,7.75,16.75,,,0.3333333333333333,,,0.6666666666666666,0.33758333333333335,,0.33758333333333335,,1.0,16.2,1.0,2.0,2.0,2.0,2.0,6.0,2.0,2.0,1.0,,1.0,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,28.6,,,1.0,,,,,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,1.3333333333333333,,,,,,,,,,,1.0,1.0,,,,,,,,,0.6666666666666666,,,,,,,,2.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2006,2005-06,False
101142-1904-2470-2575-977,1610612747,"Ronny Turiaf, Devean George, Smush Parker, Luke Walton, Kobe Bryant","Turiaf, George, Parker, Walton, Bryant",101142-1904-2470-2575-977,LAL,83.0,1,1.0,-4.0,4.0,3,4.0,3.0,,7,,,,1.0,,1.0,1.0,1.0,5.0,,,,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,0.25,,0.25,,,,,,,121.44578313253012,10.25,14.0,10.25,14.0,,1.0,,,,,0.3507,,0.3507,,1.0,11.2,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2006,2005-06,False
1885-1904-2198-2470-2756,1610612747,"Lamar Odom, Devean George, Kwame Brown, Smush Parker, Sasha Vujacic","Odom, George, Brown, Parker, Vujacic",1885-1904-2198-2470-2756,LAL,230.0,3,4.0,4.0,6.0,9,4.0,5.0,,15,1.0,,,1.0,,2.0,3.0,10.0,6.0,,,,1.0,3.0,8.0,,,,4.0,1.0,,1.0,1.0,5.0,3.0,1.0,10.0,8.0,4.0,,0.8333333333333334,,1.0,,,1.0,,,,93.91304347826086,18.833333333333332,13.0,18.833333333333332,13.0,0.2,0.2,,,,0.8,0.45689,,0.44461666666666666,,0.8,4.1,0.6666666666666666,1.0,3.0,1.0,3.0,,3.0,1.0,2.0,,0.3333333333333333,0.3333333333333333,0.7,0.6,0.6,0.3333333333333333,0.3333333333333333,0.3333333333333333,26.53333333333333,1.0,,,,,,,2.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,,1.0,,5.0,1.0,3.0,,4.0,,1.0,,,0.5,0.5,1.0,0.5,1.0,1.0,0.8333333333333334,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,0.6666666666666666,1.0,,0.2,0.5,,1.0,,2.0,,,,,1.0,1.0,,,,1.0,,2.0,1.0,1.0,2.0,2.0,,,,,,,1.0,,1.0,1.0,1.0,,,,,1.0,,0.5,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612747,2006,2005-06,False
1885-1904-2198-2470-977,1610612747,"Lamar Odom, Devean George, Kwame Brown, Smush Parker, Kobe Bryant","Odom, George, Brown, Parker, Bryant",1885-1904-2198-2470-977,LAL,1041.0,5,17.0,,34.0,36,8.0,26.0,4.0,70,12.0,4.0,,3.0,5.0,20.0,13.0,41.0,41.0,4.0,,2.0,2.0,5.0,11.0,,5.0,5.0,15.0,2.0,1.0,4.0,,12.0,15.0,1.0,39.0,11.0,8.0,1.0,0.5857142857142857,0.25,0.6875,,,0.5,0.4166666666666667,0.3333333333333333,,96.82997118155619,17.029411764705884,12.833333333333334,16.294117647058822,12.694444444444445,0.42857142857142855,0.10714285714285714,0.17857142857142858,1.0,,0.7142857142857143,0.4875785714285715,0.552725,0.44699,0.04878048780487805,0.2682926829268293,5.7,0.23529411764705882,1.0,3.0,4.0,8.0,,3.0,1.0,9.0,2.0,0.5,0.5,0.5,0.2857142857142857,0.10714285714285714,0.3333333333333333,0.3333333333333333,0.3333333333333333,24.6375,7.0,,1.0,3.0,5.0,2.0,3.0,,8.0,,2.0,3.0,10.0,12.0,5.0,4.0,9.0,3.0,4.0,1.0,22.0,6.0,3.0,1.0,10.0,2.0,1.0,,4.0,0.625,0.7142857142857143,1.0,0.6666666666666666,0.4,,0.6,1.0,1.0,0.8571428571428571,0.9,0.6,,0.8571428571428571,0.5833333333333334,0.5833333333333334,0.5714285714285714,0.2,0.2,1.0,0.17857142857142858,0.6,0.6,1.0,,0.6,0.6666666666666666,,7.0,1.0,0.20588235294117646,0.2692307692307692,1.0,,1.0,6.0,2.0,,,3.0,3.0,1.0,,,1.0,1.0,,,,,,,,0.25,0.25,,,,1.0,0.2,,,,,0.25,,,,2.0,,1.0,1.0,,2.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,1610612747,2006,2005-06,False
