PLAYER_ID,date,team_poss,pullup_PULL_UP_FGM,pullup_PULL_UP_FGA,pullup_PULL_UP_FG_PCT,pullup_PULL_UP_PTS,pullup_PULL_UP_FG3M,pullup_PULL_UP_FG3A,pullup_PULL_UP_FG3_PCT,pullup_PULL_UP_EFG_PCT,overall_def_D_FGM,overall_def_D_FGA,overall_def_D_FG_PCT,overall_def_NORMAL_FG_PCT,overall_def_PCT_PLUSMINUS,lt6ft_totals_FGM_LT_06,lt6ft_totals_FGA_LT_06,lt6ft_totals_LT_06_PCT,lt6ft_totals_NS_LT_06_PCT,lt6ft_totals_PLUSMINUS
1630598,20251021,111,0,1,0.0,0,0.0,1.0,0.0,0.0,3.0,5.0,0.6,0.488,0.112,,,,,
1642349,20251021,111,2,4,0.5,6,2.0,2.0,1.0,0.75,0.0,4.0,0.0,0.448,-0.448,,,,,
201143,20251021,100,0,0,,0,0.0,0.0,,,8.0,9.0,0.889,0.539,0.35,4.0,4.0,1.0,0.712,0.289
1627936,20251021,111,1,1,1.0,3,1.0,1.0,1.0,1.5,9.0,12.0,0.75,0.502,0.248,2.0,2.0,1.0,0.635,0.365
1630578,20251021,115,2,7,0.286,4,0.0,0.0,,0.286,6.0,13.0,0.462,0.497,-0.035,3.0,3.0,1.0,0.711,0.289
1641708,20251021,115,2,4,0.5,4,0.0,2.0,0.0,0.5,10.0,19.0,0.526,0.501,0.025,4.0,6.0,0.667,0.639,0.027
1630559,20251021,102,3,7,0.429,7,1.0,3.0,0.333,0.5,5.0,11.0,0.455,0.477,-0.023,3.0,4.0,0.75,0.639,0.111
1641764,20251021,100,1,3,0.333,3,1.0,2.0,0.5,0.5,4.0,8.0,0.5,0.442,0.058,3.0,3.0,1.0,0.621,0.379
1642964,20251021,111,0,0,,0,,,,,,,,,,,,,,
1627741,20251021,100,2,3,0.667,6,2.0,3.0,0.667,1.0,7.0,10.0,0.7,0.488,0.212,2.0,3.0,0.667,0.715,-0.049
1641717,20251021,111,1,1,1.0,3,1.0,1.0,1.0,1.5,11.0,28.0,0.393,0.503,-0.11,5.0,7.0,0.714,0.618,0.097
