EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyAtRimFGA,PenaltyArc3FGA,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,Fg2aBlocked,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceAtRimFGA,PenaltyAtRimFGM,LongMidRangeFGA,PenaltyCorner3FGA,SecondChanceFG2A,PenaltyFG2M,Arc3Assists,FTDefRebounds,LostBallOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,BlockedShortMidRange,PenaltyFg2Pct,PenaltyEfgPct,DefFTReboundPct,OffLongMidRangeReboundPct,LongMidRangeFrequency,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceAtRimFGM,ShortMidRangeFGM,PenaltyArc3FGM,SecondChanceFG2M,PenaltyFG3M,PtsPutbacks,ShortMidRangeAssists,FTOffRebounds,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedArc3,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,ShortMidRangePctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangeFGM,LongMidRangeAssists,Travels,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Fg3aBlocked,Loose Ball Fouls,FG3APctBlocked,Arc3PctBlocked,BadPassOutOfBoundsTurnovers,BlockedCorner3,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,BlockedLongMidRange,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,Defensive 3 Seconds Violations,Charge Fouls Drawn,LongMidRangePctBlocked,OffensiveGoaltends,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1626145-1629048-1631288-1641724-1642869,1610612753,"Tyus Jones, Goga Bitadze, Jamal Cain, Jett Howard, Noah Penda","Jones, Bitadze, Cain, Howard, Penda",1626145-1629048-1631288-1641724-1642869,ORL,80.0,1,1.0,,3.0,2.0,2.0,5.0,1.0,2.0,2.0,,,,,,1.0,4.0,,,,2.0,2.0,,,,2.0,,,,,,1.0,,1.0,,1.0,2.0,,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,0.25,0.25,0.25,,,,,0.3333333333333333,1.0,,1.0,0.3333333333333333,,,,,,1.0,,,90.0,18.666666666666668,12.0,11.333333333333334,12.0,0.5,0.5,1.0,1.0,0.5,,,,,,,,,0.5,,0.502225,0.54745,,,,5.275,,,,,,,,,2.0,,,,,,,,,0.5,0.5,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2026,2025-26,False
1626145-1629048-1631288-1642859-1642869,1610612753,"Tyus Jones, Goga Bitadze, Jamal Cain, Jase Richardson, Noah Penda","Jones, Bitadze, Cain, Richardson, Penda",1626145-1629048-1631288-1642859-1642869,ORL,48.0,1,1.0,-5.0,1.0,2.0,,3.0,,,1.0,,,,,,,1.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,18.0,15.0,18.0,12.5,,,,,1.0,,,,,,,,,,,0.419,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2026,2025-26,False
1626145-1629048-1641710-1641783-1642869,1610612753,"Tyus Jones, Goga Bitadze, Anthony Black, Tristan da Silva, Noah Penda","Jones, Bitadze, Black, da Silva, Penda",1626145-1629048-1641710-1641783-1642869,ORL,36.0,1,1.0,-4.0,1.0,2.0,,3.0,,1.0,,,,,,,,1.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,18.0,9.0,18.0,9.0,1.0,,,,,,,,,,,,,1.0,,0.7411,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2026,2025-26,False
1626145-1629048-1641724-1642859-1642869,1610612753,"Tyus Jones, Goga Bitadze, Jett Howard, Jase Richardson, Noah Penda","Jones, Bitadze, Howard, Richardson, Penda",1626145-1629048-1641724-1642859-1642869,ORL,371.0,1,6.0,5.0,12.0,13.0,2.0,25.0,1.0,1.0,7.0,2.0,2.0,,1.0,,4.0,9.0,2.0,3.0,3.0,17.0,12.0,1.0,,5.0,4.0,4.0,6.0,,1.0,,2.0,2.0,4.0,2.0,1.0,10.0,,2.0,3.0,3.0,6.0,3.0,9.0,,,,,,,,,,1.0,4.0,,,4.0,,6.0,2.0,12.0,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.5833333333333334,0.5666666666666667,1.25,0.25,,1.0,0.4,0.75,,0.8571428571428571,0.3333333333333333,,,,1.0,1.0,1.0,,,97.03504043126684,14.833333333333334,14.846153846153847,14.0,14.846153846153847,0.08333333333333333,1.0,1.0,1.0,0.5833333333333334,0.16666666666666666,1.0,1.0,1.0,0.08333333333333333,,,,0.3333333333333333,,0.4777375,0.519225,0.14285714285714285,0.18181818181818182,0.29411764705882354,7.199999999999999,24.8,6.0,1.0,1.0,3.0,2.0,3.0,10.0,3.0,1.0,1.0,1.0,1.0,10.0,6.0,1.0,0.625,0.3333333333333333,,0.2,0.2,0.55826,0.5882352941176471,0.5,6.0,,1.0,1.0,1.0,1.0,2.0,,,,,,,0.6666666666666666,0.7,,,0.08333333333333333,,,1.0,0.2,,2.0,,1.0,1.0,,1.0,1.0,,,,,,,1.0,2.0,0.5,1.0,1.25,0.42857142857142855,1.0,0.4,1.0,1.0,0.2857142857142857,0.5,0.5,,,1.0,1.0,,1.0,1.0,0.5,1.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,1610612753,2026,2025-26,False
1626145-1630217-1630532-1631288-1641724,1610612753,"Tyus Jones, Desmond Bane, Franz Wagner, Jamal Cain, Jett Howard","Jones, Bane, Wagner, Cain, Howard",1626145-1630217-1630532-1631288-1641724,ORL,48.3,1,1.0,,1.0,2.0,,3.0,,,1.0,,,,,,1.0,1.0,,,,2.0,2.0,,,,2.0,,,,,,1.0,,1.0,,,2.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,1.0,,,89.44099378881988,17.3,15.5,17.3,15.5,,,,,1.0,,,,,,,,,,,0.4185,,,,,10.6,,1.0,,,1.0,,,2.0,,,,,,2.0,1.0,,1.0,,,,,0.4185,1.0,1.0,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2026,2025-26,False
1626145-1630217-1631094-1631288-1642869,1610612753,"Tyus Jones, Desmond Bane, Paolo Banchero, Jamal Cain, Noah Penda","Jones, Bane, Banchero, Cain, Penda",1626145-1630217-1631094-1631288-1642869,ORL,36.1,1,1.0,-2.0,2.0,2.0,,4.0,,,1.0,,,,1.0,,,1.0,,1.0,,,2.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,159.5567867036011,9.0,9.05,9.0,9.05,,,,,0.5,,,,,0.5,,,,0.5,,0.364475,,,,,4.9,27.8,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2026,2025-26,False
1626145-1630217-1631094-1641710-1641783,1610612753,"Tyus Jones, Desmond Bane, Paolo Banchero, Anthony Black, Tristan da Silva","Jones, Bane, Banchero, Black, da Silva",1626145-1630217-1631094-1641710-1641783,ORL,11.6,2,,4.0,2.0,,,2.0,1.0,1.0,,,,,,,1.0,1.0,,,2.0,4.0,,,,,2.0,,,,,,1.0,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,1.0,4.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,248.27586206896552,5.8,,5.8,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,0.732,,0.5,0.5,,1.6,,1.0,,,,,2.0,2.0,,,,,,2.0,1.0,,1.0,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2026,2025-26,False
1626145-1630217-1631094-1641724-1642859,1610612753,"Tyus Jones, Desmond Bane, Paolo Banchero, Jett Howard, Jase Richardson","Jones, Bane, Banchero, Howard, Richardson",1626145-1630217-1631094-1641724-1642859,ORL,123.0,1,2.0,-2.0,5.0,4.0,1.0,9.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,,5.0,7.0,,,,2.0,,3.0,,,,1.0,1.0,2.0,1.0,1.0,5.0,,,1.0,,1.0,,1.0,,,,,2.0,,,2.0,,,1.0,,,,,,,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,1.25,,0.5,1.0,,,1.0,,0.5,,,,,,,1.0,,,105.3658536585366,7.5,21.375,7.1,21.375,0.5,1.0,1.0,1.0,,0.5,1.0,1.0,1.0,,,,,1.0,,0.48735,,,,,2.7,23.6,5.0,1.0,,1.0,1.0,,5.0,,,,,,5.0,5.0,,1.25,,,0.5,,0.48735,1.0,1.0,4.0,,1.0,,1.0,,1.0,,,,2.0,2.0,,1.0,1.25,,,,,,1.0,0.5,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1610612753,2026,2025-26,False
1626145-1630217-1631288-1641724-1642859,1610612753,"Tyus Jones, Desmond Bane, Jamal Cain, Jett Howard, Jase Richardson","Jones, Bane, Cain, Howard, Richardson",1626145-1630217-1631288-1641724-1642859,ORL,207.2,1,3.0,1.0,6.0,5.0,3.0,11.0,,1.0,2.0,,2.0,1.0,3.0,,1.0,3.0,1.0,5.0,2.0,7.0,6.0,1.0,,,2.0,,3.0,,3.0,1.0,1.0,1.0,2.0,,,5.0,3.0,,2.0,1.0,3.0,3.0,6.0,,,,,,,,,,2.0,3.0,,,2.0,,2.0,1.0,7.0,1.0,1.0,1.0,0.2,0.2,0.3333333333333333,0.3125,0.3888888888888889,,0.625,,1.0,,1.0,0.75,1.0,0.5,,1.0,0.5,1.0,,1.0,,,76.44787644787645,18.883333333333333,18.78,15.549999999999999,18.78,0.125,,,,0.25,0.25,,,,0.375,0.3333333333333333,0.3333333333333333,,0.75,0.3333333333333333,0.53355625,,0.1111111111111111,0.25,,4.866666666666666,25.119999999999997,1.0,,,,,2.0,2.0,,,,,,2.0,1.0,,1.0,,,,,,0.2857142857142857,0.16666666666666666,,1.0,,,,2.0,,1.0,,,,,,,,,,,1.0,0.3333333333333333,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,0.5,0.5,1.0,,,,1.0,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2026,2025-26,False
1626145-1630217-1631288-1641724-1642869,1610612753,"Tyus Jones, Desmond Bane, Jamal Cain, Jett Howard, Noah Penda","Jones, Bane, Cain, Howard, Penda",1626145-1630217-1631288-1641724-1642869,ORL,55.0,1,1.0,1.0,2.0,2.0,,4.0,,,,,,1.0,1.0,,,,1.0,1.0,,3.0,2.0,,,,,,3.0,,1.0,1.0,,1.0,1.0,,,3.0,,,,1.0,1.0,,1.0,,,,,1.0,,,1.0,,,,,,,,,,3.0,,,1.0,1.0,1.0,,1.5,1.5,,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,104.72727272727273,11.5,16.0,11.5,16.0,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,0.531,,,,,,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2026,2025-26,False
1626145-1630217-1631288-1642859-1642869,1610612753,"Tyus Jones, Desmond Bane, Jamal Cain, Jase Richardson, Noah Penda","Jones, Bane, Cain, Richardson, Penda",1626145-1630217-1631288-1642859-1642869,ORL,57.0,1,1.0,3.0,3.0,3.0,,6.0,1.0,1.0,1.0,,,,,,2.0,2.0,,,2.0,6.0,3.0,,,,4.0,,,,,,2.0,,2.0,,1.0,4.0,,,,1.0,2.0,,2.0,,,,,,,,,,1.0,1.0,,,1.0,,2.0,1.0,6.0,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,,,,1.0,,,,,1.0,,,,,151.57894736842107,8.0,11.0,8.0,11.0,0.5,1.0,1.0,1.0,0.5,,,,,,,,,0.5,,0.58675,,0.3333333333333333,0.3333333333333333,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2026,2025-26,False
1626145-1630217-1641710-1642859-1642869,1610612753,"Tyus Jones, Desmond Bane, Anthony Black, Jase Richardson, Noah Penda","Jones, Bane, Black, Richardson, Penda",1626145-1630217-1641710-1642859-1642869,ORL,88.0,1,1.0,-8.0,3.0,4.0,,7.0,,2.0,1.0,,,,,,,3.0,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.54545454545455,17.333333333333332,9.0,17.333333333333332,9.0,0.6666666666666666,,,,0.3333333333333333,,,,,,,,,0.6666666666666666,,0.49069999999999997,,,,,4.433333333333334,,,,,,,,,1.0,,,,,,,,,0.3333333333333333,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2026,2025-26,False
1626145-1630217-1641724-1642859-1642869,1610612753,"Tyus Jones, Desmond Bane, Jett Howard, Jase Richardson, Noah Penda","Jones, Bane, Howard, Richardson, Penda",1626145-1630217-1641724-1642859-1642869,ORL,313.0,1,5.0,,9.0,9.0,4.0,18.0,2.0,4.0,2.0,,1.0,3.0,6.0,2.0,4.0,6.0,3.0,7.0,1.0,18.0,18.0,2.0,,5.0,4.0,4.0,9.0,,6.0,3.0,2.0,3.0,5.0,,1.0,13.0,4.0,1.0,1.0,,1.0,5.0,6.0,,,,,,,,,,2.0,2.0,,,2.0,,1.0,1.0,13.0,0.5,0.6666666666666666,1.0,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.6538461538461539,0.6923076923076923,0.625,0.5384615384615384,,,0.5,1.0,1.0,1.0,0.8333333333333334,0.5,1.0,1.0,,,,1.0,,82.81150159744409,20.87777777777778,13.899999999999999,18.755555555555556,13.899999999999999,0.3076923076923077,0.5,0.6666666666666666,0.5,0.15384615384615385,0.07692307692307693,,,,0.46153846153846156,0.5,0.5,0.5,0.8461538461538461,0.5,0.5060961538461538,0.48915,0.07692307692307693,0.16666666666666666,0.2777777777777778,4.766666666666667,26.571428571428573,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,,,,3.0,2.0,,0.75,0.16666666666666666,0.25,0.5,0.5,0.512625,0.16666666666666666,0.2222222222222222,,1.0,1.0,,,2.0,1.0,3.0,,,,,,1.0,0.5,,,,1.0,0.25,1.0,,,2.0,,1.0,,2.0,1.0,,,,1.0,,,,,,,0.5,0.625,,,,,,1.0,1.0,0.5,,,,,1.0,1.0,0.5,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2026,2025-26,False
1626145-1631288-1641724-1642859-1642869,1610612753,"Tyus Jones, Jamal Cain, Jett Howard, Jase Richardson, Noah Penda","Jones, Cain, Howard, Richardson, Penda",1626145-1631288-1641724-1642859-1642869,ORL,496.0,1,8.0,11.0,16.0,16.0,2.0,32.0,2.0,3.0,7.0,1.0,2.0,3.0,4.0,,6.0,11.0,4.0,6.0,4.0,28.0,17.0,,2.0,4.0,4.0,8.0,9.0,3.0,4.0,3.0,2.0,3.0,5.0,1.0,1.0,13.0,,2.0,4.0,2.0,6.0,2.0,8.0,1.0,1.0,,1.0,,,,,,,3.0,,,3.0,,4.0,3.0,24.0,0.3333333333333333,0.4,0.75,0.6666666666666666,0.6666666666666666,0.5454545454545454,0.7058823529411765,0.7777777777777778,1.0,0.35294117647058826,,1.0,0.4,0.8,,0.8571428571428571,0.2857142857142857,,,,1.0,1.0,0.8,,0.2,92.9032258064516,13.53125,17.46875,13.21875,17.21875,0.17647058823529413,0.6666666666666666,1.0,0.5,0.4117647058823529,0.11764705882352941,0.5,0.5,1.0,0.23529411764705882,0.75,0.75,,0.5294117647058824,0.75,0.5048882352941176,0.4275,0.16666666666666666,0.25,0.14285714285714285,6.972727272727273,25.583333333333332,3.0,1.0,1.0,2.0,1.0,,2.0,2.0,,1.0,,1.0,2.0,3.0,,0.3333333333333333,0.18181818181818182,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5877666666666667,0.07142857142857142,0.1875,3.0,,,1.0,,1.0,1.0,2.0,,,,,1.0,0.5,0.3333333333333333,,,0.058823529411764705,0.6666666666666666,,,,,3.0,,1.0,,2.0,1.0,,,,2.0,,,,1.0,,,1.0,1.0,0.14285714285714285,,0.5,,1.0,0.42857142857142855,0.5,0.3333333333333333,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1610612753,2026,2025-26,False
1628371-1628975-1628976-1630217-1641710,1610612753,"Jonathan Isaac, Jevon Carter, Wendell Carter Jr., Desmond Bane, Anthony Black","Isaac, Carter, Carter Jr., Bane, Black",1628371-1628975-1628976-1630217-1641710,ORL,3.5,1,,-2.0,,1.0,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.42857142857144,,3.1,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2026,2025-26,False
1628371-1628975-1628976-1630217-1641724,1610612753,"Jonathan Isaac, Jevon Carter, Wendell Carter Jr., Desmond Bane, Jett Howard","Isaac, Carter, Carter Jr., Bane, Howard",1628371-1628975-1628976-1630217-1641724,ORL,21.599999999999998,1,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,66.66666666666667,,19.9,,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2026,2025-26,False
1628371-1628975-1629021-1630217-1630591,1610612753,"Jonathan Isaac, Jevon Carter, Moritz Wagner, Desmond Bane, Jalen Suggs","Isaac, Carter, Wagner, Bane, Suggs",1628371-1628975-1629021-1630217-1630591,ORL,254.0,1,4.0,5.0,9.0,10.0,,19.0,3.0,3.0,,,,1.0,4.0,,3.0,4.0,1.0,4.0,2.0,11.0,6.0,,,,4.0,2.0,,3.0,4.0,1.0,2.0,,2.0,,2.0,4.0,,,3.0,1.0,4.0,,4.0,,1.0,1.0,,,,,,,,,,,2.0,,4.0,2.0,11.0,0.6666666666666666,0.6666666666666666,,0.25,0.25,0.75,0.5625,0.55,,0.5,,1.0,,0.75,,0.8,,,,,,1.0,0.6666666666666666,1.0,,107.71653543307086,14.288888888888888,12.540000000000001,14.288888888888888,11.930000000000001,0.375,1.0,1.0,0.6666666666666666,,,,,,0.5,0.25,0.25,,0.875,0.25,0.57800625,,0.2,0.3333333333333333,,6.3,25.625,7.0,1.0,4.0,2.0,4.0,1.0,6.0,,,,,,6.0,7.0,,0.42857142857142855,,,0.16666666666666666,0.6666666666666666,0.545475,0.5454545454545454,0.7777777777777778,,,1.0,1.0,,,1.0,,,,,,,0.5,0.4166666666666667,,,0.125,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,0.25,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2026,2025-26,False
1628371-1628975-1629021-1630217-1641724,1610612753,"Jonathan Isaac, Jevon Carter, Moritz Wagner, Desmond Bane, Jett Howard","Isaac, Carter, Wagner, Bane, Howard",1628371-1628975-1629021-1630217-1641724,ORL,756.9000000000001,4,13.0,-3.0,27.0,25.0,3.0,52.0,5.0,7.0,7.0,,4.0,2.0,6.0,1.0,6.0,14.0,2.0,10.0,8.0,26.0,29.0,2.0,2.0,2.0,8.0,4.0,6.0,,6.0,2.0,4.0,2.0,6.0,,3.0,14.0,,3.0,3.0,3.0,7.0,4.0,11.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,3.0,,2.0,4.0,,,9.0,1.0,10.0,4.0,24.0,0.6666666666666666,0.6666666666666666,1.0,0.2,0.2,0.42857142857142855,0.375,0.44642857142857145,0.25,0.4166666666666667,0.6666666666666666,0.75,0.375,0.6,,0.6666666666666666,0.2,0.5,,,0.5,,0.75,,0.07142857142857142,98.92984542211651,15.55925925925926,13.472000000000001,14.62962962962963,12.78,0.2916666666666667,0.7142857142857143,0.7142857142857143,0.6,0.2916666666666667,0.16666666666666666,,,,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.7083333333333334,0.3333333333333333,0.5051,0.5041333333333333,0.14814814814814814,0.23529411764705882,0.07692307692307693,5.542857142857143,25.29,11.0,4.0,2.0,6.0,4.0,2.0,10.0,1.0,1.0,2.0,1.0,2.0,10.0,11.0,1.0,0.4090909090909091,0.07142857142857142,,0.4,0.2,0.51,0.38461538461538464,0.4074074074074074,12.0,1.0,3.0,,2.0,1.0,4.0,2.0,1.0,1.0,,2.0,1.0,0.6666666666666666,0.4,1.0,,,1.0,0.3333333333333333,0.75,0.2,,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,,,2.0,,,,,0.14285714285714285,0.5,0.3333333333333333,1.0,1.0,0.14285714285714285,0.16666666666666666,1.0,,,,1.0,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2026,2025-26,False
