EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefLongMidRangeReboundPct,BadPassTurnovers,PenaltyTurnovers,BlockedLongMidRange,PenaltyAtRimFGM,PenaltyCorner3FGA,PenaltyFG2M,PenaltyFG3A,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG3M,PtsUnassisted3s,PenaltyFg3Pct,OffArc3ReboundPct,DefAtRimReboundPct,PenaltyArc3Frequency,PenaltyArc3Accuracy,Technical Free Throw Trips,FTDefRebounds,DefFTReboundPct,SecondChanceArc3FGA,SelfOReb,SelfORebPct,SecondChanceArc3Frequency,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceFG3M,FTOffRebounds,SecondChanceFg3Pct,OffFTReboundPct,OffLongMidRangeReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffAtRimReboundPct,SecondChanceAtRimPctAssisted,3pt And 1 Free Throw Trips,AtRimPctBlocked,PenaltyCorner3FGM,Charge Fouls Drawn,Blocked3s,BlockedCorner3,PenaltyCorner3Accuracy,BadPassOutOfBoundsTurnovers,team_id,year,season,team_vs
1626145-1627750-1628971-1642461-202685,1610612743,"Tyus Jones, Jamal Murray, Bruce Brown, Spencer Jones, Jonas Valančiūnas","Jones, Murray, Brown, Jones, Valančiūnas",1626145-1627750-1628971-1642461-202685,DEN,852.0,2,14.0,-8.0,29.0,29,3.0,3.0,4.0,58,3.0,6.0,1.0,2.0,1.0,5.0,10.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,9.0,19.0,2.0,5.0,3.0,27.0,35.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,10.0,8.0,6.0,2.0,2.0,1.0,1.0,5.0,2.0,7.0,1.0,1.0,1.0,3.0,1.0,16.0,1.0,3.0,4.0,2.0,6.0,4.0,10.0,4.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,6.0,6.0,15.0,2.0,3.0,12.0,1.0,2.0,6.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,25.0,2.0,3.0,2.0,0.5555555555555556,0.625,1.0,0.4,0.4,0.47368421052631576,0.3333333333333333,0.5,0.25,0.5,0.25,0.3333333333333333,0.20833333333333334,0.05263157894736842,0.1,0.16666666666666666,0.4,0.3,0.6666666666666666,0.3333333333333333,0.5454545454545454,0.3076923076923077,0.6,0.5,1.0,0.6666666666666666,0.6666666666666666,98.02816901408451,0.3333333333333333,17.103448275862068,12.275862068965518,16.03448275862069,11.482758620689655,0.25,0.5,0.5,0.3333333333333333,0.4166666666666667,0.5,0.5555555555555556,0.6,0.125,0.3333333333333333,0.3333333333333333,1.0,0.125,0.3333333333333333,0.3333333333333333,1.0,0.08333333333333333,0.5,0.5,1.0,0.5,0.5,0.25,1.0,0.4583333333333333,0.5,0.5067958333333333,0.45421666666666666,0.4888,0.04,0.05,0.07407407407407407,0.07407407407407407,8.173684210526316,24.94,0.10344827586206896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2026,2025-26,False
1626145-1627750-1628971-1642461-203999,1610612743,"Tyus Jones, Jamal Murray, Bruce Brown, Spencer Jones, Nikola Jokić","Jones, Murray, Brown, Jones, Jokić",1626145-1627750-1628971-1642461-203999,DEN,87.0,1,1.0,,4.0,3,,,1.0,7,,1.0,,1.0,,1.0,3.0,,,,,,,,1.0,4.0,,,,2.0,2.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,2.0,,2.0,1.0,3.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,0.25,,0.25,,0.25,,,,,,,,0.3333333333333333,1.0,,1.0,0.3333333333333333,0.5,,,1.0,,115.86206896551724,,9.25,16.666666666666668,8.5,16.666666666666668,0.25,,,,0.75,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,1.0,,,,0.25,,0.441825,0.4113,,,,,,6.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2026,2025-26,False
1626145-1627750-1629661-1642461-203999,1610612743,"Tyus Jones, Jamal Murray, Cameron Johnson, Spencer Jones, Nikola Jokić","Jones, Murray, Johnson, Jones, Jokić",1626145-1627750-1629661-1642461-203999,DEN,94.0,1,2.0,-1.0,3.0,2,,,,5,,,,,,,1.0,,,,,,,1.0,,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,2.0,,,1.0,,,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,0.16666666666666666,,,0.5,,,,0.5,,,,0.5,,,,,,,76.59574468085107,,16.666666666666668,22.0,16.666666666666668,22.0,,,,,0.5,,,,,,,,,,,,0.5,,,,,,,,0.5,,0.488575,,,0.3333333333333333,0.5,,,9.6,27.6,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2026,2025-26,False
1626145-1627750-1631128-1642461-203999,1610612743,"Tyus Jones, Jamal Murray, Christian Braun, Spencer Jones, Nikola Jokić","Jones, Murray, Braun, Jones, Jokić",1626145-1627750-1631128-1642461-203999,DEN,79.0,1,1.0,-6.0,3.0,4,3.0,4.0,,7,,,,,,,,,1.0,,,,,,,1.0,,,2.0,2.0,8.0,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,2.0,,1.0,,,,,,2.0,2.0,3.0,1.0,,,,,,,,,,0.5,,0.5,,,,1.0,,,,,,,,,,,,127.59493670886076,,13.666666666666666,9.5,13.666666666666666,9.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.468,,0.468,,,,1.0,14.7,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2026,2025-26,False
1626145-1628971-1629661-1630192-203501,1610612743,"Tyus Jones, Bruce Brown, Cameron Johnson, Zeke Nnaji, Tim Hardaway Jr.","Jones, Brown, Johnson, Nnaji, Hardaway Jr.",1626145-1628971-1629661-1630192-203501,DEN,18.1,1,,1.0,1.0,1,1.0,1.0,,2,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,2.0,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,0.5,,0.5,,,,,,,1.0,,1.0,,,,,1.0,,159.1160220994475,,6.0,12.1,6.0,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2026,2025-26,False
1626145-1628971-1629661-1642461-203999,1610612743,"Tyus Jones, Bruce Brown, Cameron Johnson, Spencer Jones, Nikola Jokić","Jones, Brown, Johnson, Jones, Jokić",1626145-1628971-1629661-1642461-203999,DEN,111.0,1,2.0,5.0,4.0,4,,,,8,1.0,1.0,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,,5.0,,,,,,,,,2.0,,3.0,,1.0,,,1.0,1.0,2.0,,1.0,1.0,,,5.0,,,,3.0,3.0,,3.0,,,,,1.0,,,,1.0,,1.0,,1.0,,,,,,,1.0,,,1.0,1.0,5.0,,,,1.0,1.0,1.0,0.5,0.5,1.0,,0.8333333333333334,,0.8333333333333334,,,0.6666666666666666,,,,1.0,,,,1.0,,,,1.0,,,103.78378378378378,1.0,11.5,16.25,11.5,16.25,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,,,,1.0,,0.6132666666666667,,,,,,,1.4,24.05,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2026,2025-26,False
1626145-1628971-1629661-203501-203999,1610612743,"Tyus Jones, Bruce Brown, Cameron Johnson, Tim Hardaway Jr., Nikola Jokić","Jones, Brown, Johnson, Hardaway Jr., Jokić",1626145-1628971-1629661-203501-203999,DEN,67.5,1,1.0,3.0,3.0,3,3.0,3.0,,6,2.0,2.0,,,2.0,,,,,,1.0,,,,2.0,2.0,,1.0,1.0,5.0,2.0,,,,,2.0,1.0,5.0,4.0,,,,,,,2.0,,2.0,,,2.0,,,4.0,,,,,,,,2.0,1.0,1.0,,,,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,5.0,5.0,3.0,,1.0,1.0,,,,1.0,,0.6666666666666666,,0.8333333333333334,,0.8333333333333334,0.3333333333333333,,,,,,,,,,,,,,,128.0,,7.433333333333334,15.066666666666668,7.433333333333334,15.066666666666668,0.6666666666666666,1.0,1.0,1.0,,,,,,,,,0.3333333333333333,,,,,,,,,,,0.6666666666666666,1.0,,0.7016166666666667,,0.7016166666666667,0.3333333333333333,0.5,,1.0,1.6,23.4,1.0,,,,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2026,2025-26,False
1626145-1629618-1630192-1631124-1641747,1610612743,"Tyus Jones, Jalen Pickett, Zeke Nnaji, Julian Strawther, DaRon Holmes II","Jones, Pickett, Nnaji, Strawther, Holmes II",1626145-1629618-1630192-1631124-1641747,DEN,250.0,1,4.0,,8.0,9,8.0,4.0,1.0,17,,,,,,2.0,2.0,,,,,,1.0,4.0,2.0,2.0,1.0,4.0,3.0,10.0,10.0,,,,1.0,2.0,3.0,10.0,2.0,2.0,,,4.0,1.0,,1.0,,1.0,,,,1.0,,2.0,1.0,,2.0,1.0,3.0,1.0,4.0,,,,1.0,,,1.0,,1.0,1.0,1.0,,,2.0,,,4.0,2.0,,,,,,,9.0,10.0,8.0,,0.5,0.5,,0.25,0.25,1.0,,0.5833333333333334,,0.625,0.5,0.625,0.6666666666666666,,,1.0,0.3333333333333333,,0.6666666666666666,0.3333333333333333,0.5,0.3333333333333333,,,,0.5,1.0,97.91999999999999,,12.3375,16.811111111111114,10.5875,14.900000000000002,,,,,0.3333333333333333,1.0,1.0,0.5,,,,,,,,,0.6666666666666666,0.25,0.25,,,,,,0.6666666666666666,0.25,0.49594166666666667,,0.49594166666666667,0.25,0.5,0.1,1.0,8.3,26.05,1.0,,,1.0,,,,2.0,4.0,,,1.0,0.5833333333333334,,,1.0,4.0,1.0,1.0,3.0,0.25,0.3333333333333333,0.5,0.6666666666666666,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2026,2025-26,False
1626145-1629661-1642461-203501-203999,1610612743,"Tyus Jones, Cameron Johnson, Spencer Jones, Tim Hardaway Jr., Nikola Jokić","Jones, Johnson, Jones, Hardaway Jr., Jokić",1626145-1629661-1642461-203501-203999,DEN,256.0,1,4.0,4.0,5.0,6,,,1.0,11,1.0,1.0,,,,2.0,2.0,,,1.0,1.0,,1.0,2.0,3.0,3.0,2.0,3.0,1.0,13.0,9.0,1.0,1.0,,2.0,,,,2.0,4.0,6.0,,2.0,1.0,,1.0,2.0,3.0,1.0,1.0,1.0,,,8.0,1.0,,1.0,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,11.0,,,,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,,0.5,,,,,,0.5,1.0,0.3333333333333333,1.0,,,,0.5,,61.875,,21.2,25.0,20.0,21.166666666666668,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,,,,,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,,,,,0.6666666666666666,0.5,0.48946666666666666,0.4033,,,,0.15384615384615385,,7.366666666666667,24.400000000000002,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2026,2025-26,False
1627750-1628971-1629661-1631128-203932,1610612743,"Jamal Murray, Bruce Brown, Cameron Johnson, Christian Braun, Aaron Gordon","Murray, Brown, Johnson, Braun, Gordon",1627750-1628971-1629661-1631128-203932,DEN,56.0,1,1.0,4.0,3.0,2,,,,5,2.0,2.0,,,,,,,,,,,,,2.0,2.0,,,,4.0,,,,,,,,,4.0,,,,,,,2.0,,2.0,,,2.0,,,4.0,,,,2.0,2.0,,2.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,4.0,,,,1.0,1.0,,,,1.0,,1.0,,1.0,,,,,,,1.0,,,,1.0,,,,1.0,,,128.57142857142856,,8.333333333333334,15.5,8.333333333333334,15.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,0.62445,,,,,,,1.75,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2026,2025-26,False
