EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,TotalPoss,AtRimFGM,AtRimFGA,FG2M,FG2A,Points,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Minutes,DefPoss,PenaltyDefPoss,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG3M,FG3A,FtPoints,OpponentPoints,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FTA,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyOffPossPct,PenaltyCorner3FGA,PenaltyFG3A,PenaltyCorner3Frequency,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,PenaltyFg3Pct,ShortMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,OffLongMidRangeReboundPct,PenaltyCorner3FGM,Fg3aBlocked,Offensive Fouls Drawn,Technical Free Throw Trips,Blocked3s,BlockedCorner3,OffensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,BlockedLongMidRange,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,FTOffRebounds,OffFTReboundPct,BlockedArc3,DefensiveGoaltends,Corner3PctBlocked,Travels,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,team_id,year,season,team_vs
1628368-1628436-1629162-1629640-1642868,1610612759,"De'Aaron Fox, Luke Kornet, Jordan McLaughlin, Keldon Johnson, Carter Bryant","Fox, Kornet, McLaughlin, Johnson, Bryant",1628368-1628436-1629162-1629640-1642868,SAS,13.0,1,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,110.76923076923076,12.0,12.0,1.0,1.0,1.0,1.0,1.0,0.7342,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2026,2025-26,True
1628368-1628436-1629640-1630170-1630577,1610612759,"De'Aaron Fox, Luke Kornet, Keldon Johnson, Devin Vassell, Julian Champagnie","Fox, Kornet, Johnson, Vassell, Champagnie",1628368-1628436-1629640-1630170-1630577,SAS,177.0,3,10.0,4.0,10.0,,,1.0,1.0,12.0,,,3.0,,9.0,12.0,,,1.0,1.375,1.5,81.35593220338983,15.75,15.75,,,,,0.75,0.5197625,20.0,3.0,6.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,9.0,3.0,3.0,3.0,3.0,2.0,3.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,1.0,0.8333333333333334,0.6666666666666666,1.0,1.0,1.0,19.0,18.666666666666668,0.25,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.08333333333333333,25.066666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2026,2025-26,True
1628368-1628436-1629640-1630170-1642844,1610612759,"De'Aaron Fox, Luke Kornet, Keldon Johnson, Devin Vassell, Dylan Harper","Fox, Kornet, Johnson, Vassell, Harper",1628368-1628436-1629640-1630170-1642844,SAS,1697.7,14,8.0,59.0,115.0,16.0,22.0,19.0,42.0,64.0,14.0,7.0,9.0,6.0,20.0,49.0,0.3684210526315789,0.4117647058823529,0.4523809523809524,0.46078431372549017,0.5333333333333333,97.54373564233963,14.152542372881356,13.05084745762712,0.43137254901960786,0.7272727272727273,0.7619047619047619,0.375,0.6078431372549019,0.5606137254901961,5.773809523809524,28.0,56.0,33.0,2.0,5.0,2.0,7.0,3.0,9.0,17.0,56.0,11.0,27.0,24.0,6.0,7.0,2.0,2.0,1.0,5.0,16.0,24.0,34.0,8.0,14.0,20.0,27.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.17647058823529413,0.6153846153846154,0.45454545454545453,0.5675675675675675,0.45454545454545453,0.75,0.4,1.0,15.405357142857143,14.512500000000001,0.09803921568627451,0.4,0.4,0.13725490196078433,0.2857142857142857,0.2857142857142857,0.5,0.2857142857142857,0.421875,24.944444444444443,22.0,10.0,3.0,4.0,7.0,9.0,1.0,15.0,1.0,2.0,1.0,2.0,3.0,6.0,1.0,2.0,6.0,15.0,8.0,16.0,3.0,4.0,4.0,1.0,1.0,1.0,9.0,3.0,10.0,1.0,6.0,2.0,4.0,7.0,1.0,6.0,3.0,1.0,10.0,1.0,5.0,2.0,1.0,15.0,1.0,2.0,10.0,1.0,3.0,2.0,1.0,3.0,1.0,22.0,2.0,1.0,0.5,0.5,0.5,0.5625,0.5,0.6818181818181818,0.6428571428571429,0.09523809523809523,0.045454545454545456,0.2,0.7,1.0,0.391304347826087,0.2,0.35714285714285715,0.5,0.42857142857142855,0.25,0.6666666666666666,0.041666666666666664,0.3333333333333333,0.29411764705882354,0.06666666666666667,0.08333333333333333,0.5,0.0392156862745098,0.5,0.5,1.0,0.5,0.75,0.25,0.5,1.0,0.5625,0.7777777777777778,0.56996875,0.56576875,0.1694915254237288,0.2,0.234375,0.3728813559322034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2026,2025-26,True
1628368-1628436-1629640-1630577-1642264,1610612759,"De'Aaron Fox, Luke Kornet, Keldon Johnson, Julian Champagnie, Stephon Castle","Fox, Kornet, Johnson, Champagnie, Castle",1628368-1628436-1629640-1630577-1642264,SAS,168.0,4,2.0,7.0,14.0,1.0,2.0,3.0,4.0,7.0,4.0,2.0,2.0,1.0,4.0,7.0,0.6666666666666666,0.6666666666666666,0.75,0.6,0.5833333333333334,120.00000000000001,10.714285714285714,10.714285714285714,0.4,0.5,0.5,1.0,0.6,0.60747,6.825,3.0,7.0,4.0,1.0,1.0,,,,1.0,1.0,5.0,,,2.0,,,,,,2.0,1.0,3.0,4.0,2.0,3.0,2.0,,,,,0.2,1.0,1.0,1.0,,1.0,1.0,,13.285714285714286,12.428571428571429,0.2,1.0,1.0,,,,,,,23.5,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,,,1.0,1.0,2.0,1.0,,,1.0,1.0,,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,0.5,,1.0,,0.5,1.0,,,,,1.0,0.2,1.0,1.0,1.0,0.2,,,,,,,,,,,,0.59835,0.16666666666666666,0.2,,0.14285714285714285,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2026,2025-26,True
1628368-1628436-1629640-1630577-1642844,1610612759,"De'Aaron Fox, Luke Kornet, Keldon Johnson, Julian Champagnie, Dylan Harper","Fox, Kornet, Johnson, Champagnie, Harper",1628368-1628436-1629640-1630577-1642844,SAS,1054.7,10,-18.0,37.0,76.0,2.0,8.0,4.0,21.0,26.0,4.0,2.0,5.0,1.0,13.0,20.0,0.5,0.5,0.19047619047619047,0.3269230769230769,0.40625,103.76410353655068,15.02972972972973,14.5,0.3076923076923077,0.25,0.3333333333333333,0.5,0.5,0.5243365384615385,6.685714285714286,18.0,39.0,25.0,,1.0,3.0,5.0,3.0,5.0,9.0,44.0,5.0,14.0,4.0,9.0,5.0,3.0,3.0,3.0,5.0,6.0,12.0,17.0,2.0,6.0,12.0,14.0,1.0,0.6,0.6,0.19230769230769232,0.5,0.8333333333333334,0.6111111111111112,0.25,0.5714285714285714,0.6666666666666666,1.0,12.784615384615385,12.323076923076924,0.038461538461538464,,,0.19230769230769232,0.6,0.6,1.0,0.6,0.5384615384615384,26.28,24.0,4.0,,,,5.0,2.0,12.0,,,,,,,2.0,2.0,,6.0,,12.0,,,4.0,,,1.0,4.0,1.0,5.0,1.0,5.0,2.0,3.0,7.0,1.0,3.0,4.0,4.0,11.0,2.0,8.0,1.0,,8.0,,,3.0,3.0,1.0,,1.0,1.0,1.0,24.0,3.0,3.0,1.0,,,1.5,0.28125,1.0,0.3684210526315789,0.19047619047619047,0.25,0.16666666666666666,0.6363636363636364,1.0,0.25,0.5,0.2777777777777778,0.16666666666666666,0.3333333333333333,0.5,1.0,0.06666666666666667,1.0,0.46153846153846156,0.16666666666666666,0.2,,,,,,,,,,,0.3125,,0.508425,0.510621875,0.10344827586206896,0.125,0.23076923076923078,0.6486486486486487,,4.0,,2.0,2.0,3.0,4.0,3.0,1.0,2.0,1.0,0.75,0.5,1.0,1.0,1.0,0.25,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2026,2025-26,True
1628368-1628436-1629640-1642264-1642844,1610612759,"De'Aaron Fox, Luke Kornet, Keldon Johnson, Stephon Castle, Dylan Harper","Fox, Kornet, Johnson, Castle, Harper",1628368-1628436-1629640-1642264-1642844,SAS,91.0,1,-2.0,3.0,6.0,,1.0,,2.0,,,,,,,,,,,,,94.94505494505495,20.666666666666668,16.666666666666668,0.2,,,,0.8,0.53449,7.9,2.0,3.0,3.0,,1.0,,3.0,,3.0,,2.0,,,,,3.0,,,,1.0,1.0,2.0,4.0,,,,,,,,0.6,1.0,1.0,1.0,1.0,,1.0,,9.666666666666666,9.666666666666666,0.2,,,0.6,,,,,,26.733333333333334,2.0,2.0,,1.0,,1.0,,,,,,,,1.0,,1.0,,,,2.0,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,0.5,0.3333333333333333,0.4,,,0.3333333333333333,,,,,,,,,,,,0.5,,,,,0.3333333333333333,,0.571275,0.5310166666666667,,,,0.6666666666666666,,1.0,,,1.0,,1.0,,,,,,,0.5,,,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2026,2025-26,True
1628368-1628436-1629640-1642264-203084,1610612759,"De'Aaron Fox, Luke Kornet, Keldon Johnson, Stephon Castle, Harrison Barnes","Fox, Kornet, Johnson, Castle, Barnes",1628368-1628436-1629640-1642264-203084,SAS,83.0,1,5.0,3.0,6.0,,,1.0,1.0,7.0,,,,,,7.0,,,1.0,1.25,1.1666666666666667,104.09638554216868,9.0,9.0,,,,,0.5,0.514125,9.7,1.0,3.0,,,,1.0,1.0,1.0,1.0,2.0,2.0,,,2.0,,1.0,1.0,,,,1.0,1.0,1.0,,,2.0,,,1.0,1.0,0.5,0.5,,0.5,,1.0,,,18.666666666666668,18.333333333333332,,,,0.5,1.0,1.0,,1.0,,25.3,,,,,,,1.0,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2026,2025-26,True
1628368-1628436-1630170-1630577-1641705,1610612759,"De'Aaron Fox, Luke Kornet, Devin Vassell, Julian Champagnie, Victor Wembanyama","Fox, Kornet, Vassell, Champagnie, Wembanyama",1628368-1628436-1630170-1630577-1641705,SAS,218.8,1,-6.0,6.0,13.0,,,1.0,3.0,4.0,2.0,1.0,1.0,,2.0,2.0,1.0,1.0,0.3333333333333333,0.16666666666666666,0.2857142857142857,85.55758683729432,19.783333333333335,19.783333333333335,,,,,0.5,0.49755,7.266666666666667,4.0,7.0,2.0,,,,2.0,,3.0,2.0,10.0,2.0,2.0,,,2.0,,,,,,,1.0,,1.0,2.0,2.0,,,,0.5,,,,,,,,14.299999999999999,14.014285714285714,,,,0.3333333333333333,,,,,0.5,24.633333333333336,2.0,1.0,,,,,1.0,3.0,,1.0,,,,,,,2.0,2.0,,1.0,,,,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,1.0,,3.0,1.0,,,1.0,,,,,,2.0,,1.0,,,,,,1.0,0.3333333333333333,,,,,,0.5,,0.2,,0.5,,,,,0.5,0.3333333333333333,0.3333333333333333,,0.16666666666666666,,,,,,,,,,,,0.492075,,,0.5,0.3333333333333333,1.0,1.0,0.5,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2026,2025-26,True
1628368-1628436-1630170-1630577-1642264,1610612759,"De'Aaron Fox, Luke Kornet, Devin Vassell, Julian Champagnie, Stephon Castle","Fox, Kornet, Vassell, Champagnie, Castle",1628368-1628436-1630170-1630577-1642264,SAS,2251.9,8,11.0,78.0,154.0,13.0,23.0,20.0,46.0,89.0,24.0,12.0,20.0,8.0,48.0,80.0,0.6,0.6666666666666666,0.43478260869565216,0.5069444444444444,0.5301204819277109,98.4768417780541,14.506410256410257,14.11025641025641,0.3194444444444444,0.5652173913043478,0.7222222222222222,0.6153846153846154,0.6805555555555556,0.5566119718309859,6.158695652173913,38.0,76.0,31.0,3.0,6.0,9.0,19.0,11.0,26.0,16.0,78.0,8.0,21.0,16.0,24.0,19.0,9.0,8.0,6.0,11.0,16.0,28.0,40.0,8.0,20.0,24.0,21.0,0.7272727272727273,0.4230769230769231,0.4230769230769231,0.3611111111111111,0.6956521739130435,0.7333333333333333,0.7105263157894737,1.0,0.6363636363636364,0.6363636363636364,1.0,14.742105263157896,13.4,0.08333333333333333,0.5,0.5,0.2638888888888889,0.47368421052631576,0.5,0.6666666666666666,0.47368421052631576,0.23595505617977527,25.184,13.0,10.0,3.0,6.0,2.0,3.0,4.0,17.0,2.0,7.0,,2.0,3.0,6.0,1.0,5.0,,9.0,2.0,7.0,9.0,4.0,7.0,2.0,2.0,4.0,8.0,1.0,12.0,1.0,7.0,1.0,6.0,4.0,1.0,3.0,4.0,1.0,8.0,,,2.0,,16.0,,1.0,10.0,2.0,3.0,,3.0,4.0,3.0,13.0,2.0,2.0,0.2,0.5,0.2857142857142857,0.4090909090909091,0.5909090909090909,0.4090909090909091,0.625,0.15217391304347827,0.21739130434782608,0.11764705882352941,0.5,1.0,0.3076923076923077,0.26666666666666666,0.2926829268292683,0.3,0.38461538461538464,0.3,0.7,0.030303030303030304,0.75,0.2361111111111111,0.23529411764705882,0.26666666666666666,0.6666666666666666,0.09722222222222222,0.2857142857142857,0.2857142857142857,1.0,0.5454545454545454,0.5,0.18181818181818182,,,0.2727272727272727,0.6666666666666666,0.54825,0.5197700000000001,0.12345679012345678,0.18181818181818182,0.10112359550561797,0.16666666666666666,1.0,4.0,0.09090909090909091,1.0,3.0,2.0,3.0,3.0,2.0,,,0.75,0.5,0.2727272727272727,0.3333333333333333,1.0,0.2727272727272727,0.6666666666666666,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.038461538461538464,0.05263157894736842,0.2,0.3333333333333333,1.0,,,,,,,,,,,,,,1610612759,2026,2025-26,True
1628368-1628436-1630170-1630577-1642844,1610612759,"De'Aaron Fox, Luke Kornet, Devin Vassell, Julian Champagnie, Dylan Harper","Fox, Kornet, Vassell, Champagnie, Harper",1628368-1628436-1630170-1630577-1642844,SAS,787.3,8,-9.0,28.0,54.0,5.0,10.0,9.0,19.0,34.0,4.0,2.0,5.0,,13.0,29.0,0.2222222222222222,0.25,0.47368421052631576,0.5625,0.6071428571428571,98.7679410643973,13.821428571428571,13.464285714285714,0.4166666666666667,0.5,0.5555555555555556,,0.625,0.5639395833333333,5.247368421052632,13.0,26.0,13.0,,1.0,2.0,4.0,3.0,5.0,7.0,43.0,4.0,12.0,14.0,9.0,4.0,2.0,3.0,2.0,3.0,5.0,8.0,12.0,4.0,8.0,9.0,12.0,1.0,0.6,0.6,0.20833333333333334,0.45454545454545453,1.0,0.5714285714285714,,1.0,1.0,,15.396153846153847,14.307692307692308,0.041666666666666664,,,0.16666666666666666,0.5,0.5,1.0,0.5,0.35294117647058826,25.46,10.0,3.0,1.0,2.0,1.0,2.0,4.0,8.0,1.0,1.0,,,1.0,3.0,,1.0,3.0,5.0,4.0,7.0,,2.0,2.0,1.0,,,4.0,,4.0,1.0,1.0,1.0,,4.0,1.0,4.0,1.0,,5.0,,2.0,1.0,,6.0,1.0,1.0,4.0,1.0,4.0,3.0,1.0,4.0,1.0,10.0,,1.0,,0.3333333333333333,0.5714285714285714,0.25,0.5714285714285714,0.5,0.6,0.10526315789473684,0.1,0.125,0.8,,0.4,,0.3333333333333333,0.2,0.75,,0.75,0.1,0.25,0.3333333333333333,0.5,0.5714285714285714,,0.041666666666666664,1.0,1.0,1.0,0.5,0.5,,,,0.2857142857142857,0.5,0.537075,0.5046285714285714,0.14814814814814814,0.18181818181818182,0.14705882352941177,0.35714285714285715,,,,,1.0,,,,2.0,,,,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2026,2025-26,True
