EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFtPoints,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Charge Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,DefensiveGoaltends,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Travels,SecondChanceTurnovers,PenaltyAtRimFGM,PenaltyAtRimAccuracy,PenaltyTurnovers,FTOffRebounds,3pt And 1 Free Throw Trips,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceCorner3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,team_id,year,season,team_vs
1627759-1628369-1629674-1630202-1641775,1610612738,"Jaylen Brown, Jayson Tatum, Neemias Queta, Payton Pritchard, Jordan Walsh","Brown, Tatum, Queta, Pritchard, Walsh",1627759-1628369-1629674-1630202-1641775,BOS,145.0,1,2.0,4.0,5.0,,,1.0,9,,1.0,,,,,,,1.0,1.0,1.0,1.0,,2.0,,,,2.0,1.0,3.0,,3.0,7.0,,,1.0,3.0,,,,,,,,,3.0,,,2.0,,,,1.0,1.0,,1.0,,,,3.0,1.0,,,,,,1.0,1.0,,1.0,,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,0.3333333333333333,,,,0.3,1.5,,0.3,1.5,,0.6,,,,,,,,,0.5,,0.25,,0.5,,,,,,,89.37931034482759,,18.0,14.6,17.75,13.6,0.2,,,,,,,,0.2,,,,0.2,1.0,1.0,1.0,0.4,,,,,,1.0,,,,0.8,,0.5166299999999999,,,,,1.0,,10.9,26.733333333333334,,-4.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,,,,,,,1610612738,2026,2025-26,True
1627759-1628369-1630202-1630568-1641775,1610612738,"Jaylen Brown, Jayson Tatum, Payton Pritchard, Luka Garza, Jordan Walsh","Brown, Tatum, Pritchard, Garza, Walsh",1627759-1628369-1630202-1630568-1641775,BOS,180.0,2,3.0,6.0,4.0,,4.0,1.0,10,,,,,,,,1.0,1.0,2.0,2.0,,,2.0,,,1.0,1.0,2.0,4.0,,8.0,8.0,,,1.0,,,,,,,,2.0,,6.0,,,2.0,,,1.0,2.0,3.0,,2.0,,,1.0,8.0,2.0,,1.0,,,1.0,2.0,3.0,,,,,3.0,,3.0,1.0,2.0,,1.0,,,,,,1.0,,,1.0,,8.0,,,,,1.0,1.0,1.0,0.5,,0.5,1.0,,,0.8,,,0.8,,,0.8,,,,1.0,,,,0.5,1.0,0.3333333333333333,1.0,,1.0,,,,0.5,,,80.0,,16.166666666666668,20.75,14.5,16.0,,,,,,,,,0.2,1.0,1.0,1.0,0.4,1.0,1.0,1.0,0.4,,,,,,,,,,0.8,,0.5401,,,,,,,14.5,25.15,,,,1.0,,,,,3.0,,,,1.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612738,2026,2025-26,True
1627759-1628369-1630202-1631248-202696,1610612738,"Jaylen Brown, Jayson Tatum, Payton Pritchard, Baylor Scheierman, Nikola Vučević","Brown, Tatum, Pritchard, Scheierman, Vučević",1627759-1628369-1630202-1631248-202696,BOS,65.0,1,1.0,2.0,2.0,,2.0,1.0,4,1.0,1.0,1.0,1.0,,,,,1.0,,,,,1.0,,,1.0,2.0,,1.0,1.0,3.0,2.0,1.0,1.0,,2.0,,,,,,,,2.0,,,2.0,1.0,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,1.0,,2.0,,1.0,,,,,,,1.0,,,,,,,,,,,0.5,1.0,,0.3333333333333333,1.0,,0.375,1.0,,0.3333333333333333,,,,,,,1.0,,,,0.5,,,,,,,,,88.61538461538463,,24.0,8.5,23.0,8.5,0.3333333333333333,1.0,1.0,,,,,,0.3333333333333333,,,,,,,,0.3333333333333333,,,,1.0,1.0,,,,,0.6666666666666666,,0.5378166666666667,0.6406,,0.25,0.3333333333333333,0.6666666666666666,,8.1,27.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612738,2026,2025-26,True
1627759-1628369-1630202-1641775-202696,1610612738,"Jaylen Brown, Jayson Tatum, Payton Pritchard, Jordan Walsh, Nikola Vučević","Brown, Tatum, Pritchard, Walsh, Vučević",1627759-1628369-1630202-1641775-202696,BOS,655.2,3,11.0,22.0,22.0,,10.0,1.0,44,5.0,6.0,,,,,,1.0,3.0,,1.0,,5.0,11.0,,,6.0,9.0,5.0,12.0,2.0,29.0,35.0,,1.0,,,,,,,,,8.0,4.0,9.0,6.0,,11.0,5.0,1.0,4.0,3.0,7.0,3.0,,3.0,,1.0,17.0,,1.0,5.0,2.0,1.0,8.0,1.0,9.0,,,,,,,1.0,,5.0,,2.0,1.0,2.0,,1.0,,2.0,2.0,,2.0,1.0,29.0,,,2.0,,0.6666666666666666,0.6666666666666666,0.6,0.4166666666666667,,0.4166666666666667,0.6666666666666666,,,0.6428571428571429,,,0.6590909090909091,,,0.5714285714285714,0.1111111111111111,0.16666666666666666,,,1.0,0.5,0.3333333333333333,0.7142857142857143,,0.6363636363636364,0.1111111111111111,1.0,,0.3333333333333333,1.0,,0.6,1.0,,96.7032967032967,0.5,14.05,15.731818181818182,13.686363636363637,14.868181818181819,0.2857142857142857,0.8333333333333334,1.0,0.6,,,,,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.047619047619047616,,,,0.5238095238095238,0.45454545454545453,0.45454545454545453,0.6,,,,,,,0.8571428571428571,0.45454545454545453,0.5661349999999999,0.4397,,0.045454545454545456,0.1,,,6.588888888888889,25.972727272727273,,-6.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2026,2025-26,True
1627759-1628401-1629674-1630202-1630573,1610612738,"Jaylen Brown, Derrick White, Neemias Queta, Payton Pritchard, Sam Hauser","Brown, White, Queta, Pritchard, Hauser",1627759-1628401-1629674-1630202-1630573,BOS,311.0,2,5.0,10.0,9.0,,,1.0,19,4.0,4.0,,,,,2.0,,,,,,1.0,2.0,,,4.0,6.0,1.0,2.0,,11.0,12.0,,,,,,,,,,,6.0,2.0,3.0,,,2.0,1.0,,3.0,1.0,4.0,1.0,,3.0,,,9.0,,,2.0,1.0,,3.0,,3.0,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,11.0,,,,,0.75,0.75,1.0,0.5,,0.5,0.6666666666666666,,,0.6875,,,0.6875,,,0.25,,,,,,1.0,,0.6666666666666666,,0.75,,,,,,1.0,0.6666666666666666,,,87.97427652733118,,15.3,17.555555555555557,15.3,17.333333333333332,0.5,1.0,1.0,0.75,0.25,,,,,,,,,,,,0.25,0.5,0.5,1.0,,,,,,,0.75,0.5,0.623625,,,,,,,4.516666666666667,26.2,,-1.0,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2026,2025-26,True
1627759-1628401-1629674-1630202-1631248,1610612738,"Jaylen Brown, Derrick White, Neemias Queta, Payton Pritchard, Baylor Scheierman","Brown, White, Queta, Pritchard, Scheierman",1627759-1628401-1629674-1630202-1631248,BOS,245.0,2,4.0,8.0,8.0,,,3.0,16,,2.0,,1.0,,1.0,2.0,,,,,,2.0,5.0,,,1.0,4.0,2.0,5.0,,8.0,2.0,,1.0,1.0,3.0,,,,,,,2.0,,3.0,3.0,,5.0,2.0,1.0,1.0,1.0,2.0,1.0,,,1.0,,5.0,1.0,2.0,,2.0,,2.0,3.0,5.0,1.0,1.0,,1.0,1.0,1.0,2.0,,2.0,,2.0,1.0,,,,,,,,,,5.0,,,,,1.0,1.0,0.5,0.4,,0.4,0.25,,,0.4444444444444444,0.75,,0.4444444444444444,0.75,,0.5555555555555556,0.25,0.5,,0.5,,0.6666666666666666,0.6666666666666666,,0.3333333333333333,0.5,0.5,0.5,0.3333333333333333,1.0,1.0,,,,0.2,94.04081632653062,,11.25,19.375,10.25,17.625,0.2222222222222222,,,,0.2222222222222222,0.5,0.5,1.0,,,,,,,,,0.5555555555555556,0.4,0.4,0.5,0.5,,,,,,0.7777777777777778,0.4,0.5689333333333333,0.5891,,,,0.375,,5.35,25.939999999999998,,6.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,1.0,,1.0,0.5,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612738,2026,2025-26,True
1627759-1628401-1630202-1630568-1631248,1610612738,"Jaylen Brown, Derrick White, Payton Pritchard, Luka Garza, Baylor Scheierman","Brown, White, Pritchard, Garza, Scheierman",1627759-1628401-1630202-1630568-1631248,BOS,189.0,1,3.0,6.0,7.0,,,1.0,13,1.0,1.0,,,,,,,1.0,,,,1.0,2.0,,,1.0,2.0,1.0,2.0,3.0,8.0,4.0,,,,,,,,,,,,2.0,3.0,,,2.0,1.0,,,1.0,1.0,1.0,,,,,3.0,1.0,,1.0,2.0,1.0,4.0,1.0,5.0,,,,,,,1.0,1.0,1.0,,2.0,,4.0,,2.0,,1.0,1.0,,1.0,1.0,8.0,,,,,,,1.0,0.5,,0.5,0.5,,,0.625,,,0.6666666666666666,,,0.5,,,,,1.0,1.0,,1.0,1.0,1.0,0.5,,1.0,1.0,,1.0,1.0,,,99.04761904761905,1.0,11.833333333333334,16.857142857142858,11.666666666666666,16.857142857142858,0.25,1.0,1.0,,,,,,0.25,,,,,,,,0.5,0.5,0.5,1.0,,,,,,,0.75,0.5,0.5522125,,,0.3333333333333333,0.5,,,8.45,27.5,,4.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612738,2026,2025-26,True
1627759-1628401-1630202-1630568-1641775,1610612738,"Jaylen Brown, Derrick White, Payton Pritchard, Luka Garza, Jordan Walsh","Brown, White, Pritchard, Garza, Walsh",1627759-1628401-1630202-1630568-1641775,BOS,172.7,1,3.0,4.0,4.0,,,,8,,,,,,2.0,2.0,,,,,,,1.0,,,2.0,2.0,,1.0,,4.0,8.0,,,,,,,,,,,2.0,2.0,,,,1.0,,,1.0,,1.0,,,,1.0,,2.0,,,1.0,,,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,4.0,,,,,0.5,0.5,,,,,1.0,,,0.6666666666666666,,,0.6666666666666666,,,0.3333333333333333,,,,1.0,,,,0.3333333333333333,,0.25,,,,,,,0.5,,,66.70526925303996,,16.15,27.025,16.15,21.525,,,,,0.6666666666666666,1.0,1.0,0.5,,,,,,,,,0.3333333333333333,,,,,,,,,,0.3333333333333333,,0.4720166666666667,,,,,,,9.15,26.2,,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2026,2025-26,True
1627759-1628401-1630202-1630573-1641775,1610612738,"Jaylen Brown, Derrick White, Payton Pritchard, Sam Hauser, Jordan Walsh","Brown, White, Pritchard, Hauser, Walsh",1627759-1628401-1630202-1630573-1641775,BOS,43.3,1,1.0,2.0,2.0,,1.0,,4,,,,,,1.0,1.0,,1.0,,,,,,,,1.0,2.0,,,,2.0,2.0,,,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,,,1.0,,2.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,,,,,0.5,,,0.5,,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,133.0254041570439,,10.4,11.25,10.4,11.25,,,,,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,0.37555,,,,,,,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2026,2025-26,True
1627759-1628401-1630202-1630573-202696,1610612738,"Jaylen Brown, Derrick White, Payton Pritchard, Sam Hauser, Nikola Vučević","Brown, White, Pritchard, Hauser, Vučević",1627759-1628401-1630202-1630573-202696,BOS,216.1,1,4.0,7.0,7.0,,7.0,,14,1.0,2.0,,,,,,2.0,3.0,,,,,2.0,,,3.0,5.0,,2.0,,6.0,,,,,,,,,,,,4.0,2.0,,,,2.0,,,2.0,,2.0,,,,,2.0,4.0,,,5.0,2.0,,7.0,,7.0,,,,,,,1.0,,1.0,,2.0,,,,,,1.0,1.0,,1.0,1.0,6.0,,,,,0.6666666666666666,0.6666666666666666,,,,,0.6,,,0.42857142857142855,,,0.42857142857142855,,,0.2857142857142857,,,,,,0.6666666666666666,,1.0,,0.875,,,,1.0,1.0,,1.0,1.0,,93.29014345210551,1.0,14.471428571428572,16.4,14.471428571428572,15.971428571428572,0.2857142857142857,0.5,0.5,,,,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,,,,,0.2857142857142857,,,,,,,,,,0.5714285714285714,,0.47678571428571426,,,,,,,12.76,29.0,,6.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2026,2025-26,True
1627759-1628401-1630202-1631248-1641775,1610612738,"Jaylen Brown, Derrick White, Payton Pritchard, Baylor Scheierman, Jordan Walsh","Brown, White, Pritchard, Scheierman, Walsh",1627759-1628401-1630202-1631248-1641775,BOS,7.0,1,,1.0,,1.0,,1.0,1,1.0,2.0,1.0,2.0,2.0,,1.0,,,,,,,,,,1.0,3.0,,,,2.0,,1.0,2.0,,2.0,1.0,3.0,,,,2.0,,2.0,,,2.0,,,,,,,,,,,,,,2.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,205.71428571428572,,6.2,,4.2,,0.6666666666666666,0.5,0.5,,0.3333333333333333,,,,,,,,,,,,,,,,1.0,0.5,,0.6666666666666666,,,0.6666666666666666,,0.44239999999999996,0.4852,0.44239999999999996,,,1.0,1.0,2.3000000000000003,,1.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,1610612738,2026,2025-26,True
1627759-1628401-1630202-1641775-202696,1610612738,"Jaylen Brown, Derrick White, Payton Pritchard, Jordan Walsh, Nikola Vučević","Brown, White, Pritchard, Walsh, Vučević",1627759-1628401-1630202-1641775-202696,BOS,318.2,2,5.0,10.0,10.0,1.0,6.0,1.0,20,2.0,3.0,1.0,1.0,,,1.0,,,,,,3.0,4.0,,1.0,2.0,4.0,3.0,4.0,,13.0,5.0,1.0,1.0,,2.0,,,,1.0,,,,4.0,3.0,6.0,2.0,4.0,3.0,1.0,,1.0,1.0,1.0,,,,,3.0,,1.0,3.0,1.0,1.0,5.0,1.0,6.0,,1.0,1.0,,,,3.0,,3.0,,1.0,,,,,,,,,,,11.0,,1.0,1.0,,,,0.3333333333333333,0.75,,0.75,0.5,1.0,,0.8125,1.0,,0.8125,1.0,,0.5,0.25,0.3333333333333333,,,1.0,0.5,0.5,0.75,,0.6666666666666666,0.5,,,,1.0,,0.75,,,90.50911376492773,,11.9,19.919999999999998,11.9,18.93,0.375,0.6666666666666666,1.0,,0.125,,,,,,,,,,,,0.5,0.75,0.75,0.3333333333333333,1.0,1.0,,,1.0,,0.875,0.75,0.5600375,0.5957,0.3765,,,0.15384615384615385,,3.95,26.175,0.1,8.0,,,,,3.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1610612738,2026,2025-26,True
1627759-1629674-1630202-1630573-1641775,1610612738,"Jaylen Brown, Neemias Queta, Payton Pritchard, Sam Hauser, Jordan Walsh","Brown, Queta, Pritchard, Hauser, Walsh",1627759-1629674-1630202-1630573-1641775,BOS,127.0,1,2.0,4.0,4.0,,4.0,1.0,8,,1.0,,,,1.0,3.0,,,,,,,1.0,,,1.0,4.0,,1.0,,2.0,5.0,,1.0,,,,,,,,,,2.0,,,,1.0,,2.0,,,,,,,,,,,1.0,1.0,,,1.0,1.0,2.0,,,,,,,,,1.0,,2.0,1.0,,,,,1.0,,1.0,1.0,,2.0,,,1.0,,,,,,,,0.25,,,0.2,,,0.2,,,0.2,0.5,1.0,,,,,0.3333333333333333,1.0,,0.5,0.25,1.0,,,,,,1.0,,90.70866141732283,,17.5,14.25,16.25,13.0,0.2,,,,0.6,0.3333333333333333,0.5,,,,,,,,,,0.2,,,,,,,,,,0.4,,0.50451,0.467,,,,,,5.875,28.4,,-3.0,,,,,,,,,,,1.0,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2026,2025-26,True
1627759-1629674-1630202-1631248-1641775,1610612738,"Jaylen Brown, Neemias Queta, Payton Pritchard, Baylor Scheierman, Jordan Walsh","Brown, Queta, Pritchard, Scheierman, Walsh",1627759-1629674-1630202-1631248-1641775,BOS,113.0,2,2.0,4.0,3.0,,,,7,1.0,1.0,,,,,,2.0,3.0,,,,,,,,3.0,4.0,,,,6.0,2.0,,,,,,,,,,,6.0,,,,,,,,3.0,,3.0,,,1.0,,2.0,6.0,,,1.0,,,1.0,,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,6.0,,,,,1.0,1.0,,,,,0.75,,,0.75,,,0.75,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,89.20353982300885,,18.5,13.0,18.5,13.0,0.25,1.0,1.0,1.0,,,,,0.75,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,0.25,,0.527675,,,,,,,14.675,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2026,2025-26,True
1627759-1630202-1630568-1630573-1631248,1610612738,"Jaylen Brown, Payton Pritchard, Luka Garza, Sam Hauser, Baylor Scheierman","Brown, Pritchard, Garza, Hauser, Scheierman",1627759-1630202-1630568-1630573-1631248,BOS,202.8,2,3.0,5.0,7.0,,1.0,1.0,12,1.0,1.0,1.0,1.0,,,2.0,,,,1.0,,1.0,1.0,,,1.0,3.0,1.0,2.0,4.0,9.0,11.0,1.0,1.0,,2.0,,,,,,,,2.0,3.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,3.0,,2.0,,2.0,,2.0,2.0,4.0,1.0,,,,,,1.0,2.0,2.0,,3.0,,6.0,1.0,2.0,,,,,,,7.0,,,,,,,1.0,0.5,,0.5,0.3333333333333333,1.0,,0.5,1.0,,0.6428571428571429,1.0,,0.4,0.3333333333333333,,,,,1.0,1.0,,,0.6666666666666666,0.6666666666666666,,,,1.0,1.0,,,0.5,85.20710059171597,,16.2,17.4,16.0,17.257142857142856,0.2,1.0,1.0,,0.4,,,,,,,,0.2,,,,0.2,1.0,1.0,1.0,1.0,1.0,,,,,0.6,1.0,0.5264599999999999,0.6011,,0.42857142857142855,0.5,0.2222222222222222,,3.1,24.0,,-2.0,,,,,1.0,,,,,,,,1.0,,,,,,0.5,1.0,,,,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,1.0,,,,,1610612738,2026,2025-26,True
1627759-1630202-1630568-1631248-1641775,1610612738,"Jaylen Brown, Payton Pritchard, Luka Garza, Baylor Scheierman, Jordan Walsh","Brown, Pritchard, Garza, Scheierman, Walsh",1627759-1630202-1630568-1631248-1641775,BOS,84.2,1,1.0,4.0,4.0,2.0,4.0,,8,,,,,,,,,,,,,1.0,2.0,1.0,1.0,,,1.0,2.0,4.0,7.0,6.0,,,,,,,1.0,1.0,2.0,5.0,,,3.0,,,2.0,1.0,,,1.0,1.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,,1.0,1.0,,,,,,7.0,5.0,2.0,,1.0,,,1.0,0.5,1.0,0.5,,,,0.75,,1.5,0.875,,1.25,1.0,,,,,,,,,,,,,,,,,,,,136.81710213776722,,8.775,12.275,8.775,12.275,,,,,,,,,,,,,,,,,1.0,0.5,0.5,1.0,,,,,1.0,1.0,1.0,0.5,0.5271,,0.50685,0.3333333333333333,1.0,,0.7142857142857143,,26.6,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2026,2025-26,True
1627759-1630202-1630573-1631248-202696,1610612738,"Jaylen Brown, Payton Pritchard, Sam Hauser, Baylor Scheierman, Nikola Vučević","Brown, Pritchard, Hauser, Scheierman, Vučević",1627759-1630202-1630573-1631248-202696,BOS,190.0,1,3.0,6.0,6.0,,,,12,,,,,,,2.0,,2.0,,1.0,,,1.0,,,,4.0,,2.0,1.0,1.0,6.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,2.0,1.0,4.0,,4.0,,,,,,,,1.0,1.0,,,,1.0,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,1.0,1.0,,0.5,,0.75,,,,,1.0,1.0,1.0,,,90.94736842105263,1.0,16.333333333333332,15.333333333333334,16.333333333333332,14.333333333333334,,,,,0.3333333333333333,,,,0.3333333333333333,,,,0.16666666666666666,,,,0.16666666666666666,,,,,,,,,,0.3333333333333333,,0.4680416666666667,,,,,,,13.475,24.5,,-5.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2026,2025-26,True
1627759-1630202-1630573-1641775-202696,1610612738,"Jaylen Brown, Payton Pritchard, Sam Hauser, Jordan Walsh, Nikola Vučević","Brown, Pritchard, Hauser, Walsh, Vučević",1627759-1630202-1630573-1641775-202696,BOS,91.9,2,2.0,3.0,3.0,,3.0,,6,,,,,,1.0,2.0,,,,,,,,,,1.0,2.0,,,,2.0,5.0,,,,,,,,,,,2.0,,,,,,,1.0,1.0,,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,2.0,,,,,1.0,1.0,,,,,0.5,,,0.5,,,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,94.01523394994558,,10.0,20.633333333333333,10.0,20.033333333333335,,,,,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.4237,,,,,,,6.05,,,-3.0,,,,,,,,,,,,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2026,2025-26,True
