EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFG2A,PenaltyFG3A,NonHeaveArc3FGA,AtRimAssists,OffTwoPtRebounds,FTDefRebounds,OffRebounds,FG3APct,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,AtRimPctAssisted,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyArc3Frequency,SecondChanceShotQualityAvg,Avg3ptShotDistance,FtPoints,DefTwoPtRebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,DefTwoPtReboundPct,DefAtRimReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,Fg2aBlocked,Steals,LostBallSteals,2pt And 1 Free Throw Trips,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,SecondChancePointsPct,Blocked2s,BlockedShortMidRange,Blocks,NonShootingPenaltyNonTakeFouls,Corner3FGM,Corner3FGA,FG3M,PtsAssisted3s,ThreePtAssists,Corner3Assists,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefShortMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3FGM,SecondChanceArc3FGA,SecondChanceFG3A,NonHeaveArc3FGM,Arc3Assists,OffThreePtRebounds,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,Technical Free Throw Trips,BlockedAtRim,RecoveredBlocks,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,SecondChanceAtRimFGM,PenaltyCorner3FGA,SecondChanceFG2M,PtsPutbacks,FTOffRebounds,DeadBallTurnovers,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,OffFTReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,SelfOReb,Loose Ball Fouls,Offensive Fouls,SelfORebPct,PenaltyCorner3FGM,PenaltyFG3M,BadPassSteals,PenaltyFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,PenaltyCorner3Accuracy,LongMidRangeFGM,PenaltyArc3FGM,LongMidRangeAssists,BlockedLongMidRange,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyArc3Accuracy,PtsUnassisted3s,SecondChanceAtRimPctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceFG3M,Charge Fouls Drawn,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGA,Blocked3s,BlockedCorner3,SecondChanceCorner3Frequency,Charge Fouls,DefensiveGoaltends,SecondChanceCorner3FGM,Fg3aBlocked,Travels,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,BlockedArc3,StepOutOfBoundsTurnovers,team_id,year,season,team_vs
1626162-1629656-1630178-1642845-202331,1610612755,"Kelly Oubre Jr., Quentin Grimes, Tyrese Maxey, VJ Edgecombe, Paul George","Oubre Jr., Grimes, Maxey, Edgecombe, George",1626162-1629656-1630178-1642845-202331,PHI,85.4,2,1.0,1.0,5.0,4.0,5.0,4.0,9.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,,2.0,,,,,1.0,2.0,2.0,,,,,1.0,2.0,2.0,5.0,,,0.5,0.5,0.2,0.2,0.2,0.2,,1.0,1.0,1.0,151.75644028103045,7.279999999999999,12.25,7.279999999999999,12.25,0.2,1.0,1.0,0.2,,,,0.2,1.0,0.8,0.44607,0.44607,1.0,6.9,1.0,,,,3.0,3.0,3.0,,3.0,3.0,,,1.0,,0.6,1.0,,,,,,0.6,,0.6,,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2026,2025-26,False
1626162-1629656-1630178-1642845-203083,1610612755,"Kelly Oubre Jr., Quentin Grimes, Tyrese Maxey, VJ Edgecombe, Andre Drummond","Oubre Jr., Grimes, Maxey, Edgecombe, Drummond",1626162-1629656-1630178-1642845-203083,PHI,393.0,3,7.0,-3.0,12.0,13.0,4.0,2.0,25.0,2.0,4.0,1.0,2.0,1.0,2.0,3.0,7.0,12.0,15.0,1.0,3.0,5.0,2.0,4.0,1.0,2.0,,5.0,3.0,5.0,6.0,1.0,,3.0,,4.0,12.0,5.0,4.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.45,0.3333333333333333,0.5,0.5,0.3333333333333333,1.0,0.8333333333333334,1.0,91.6030534351145,19.833333333333332,11.923076923076923,19.666666666666668,11.692307692307692,0.4,0.5,0.6666666666666666,0.2,0.5,0.5,,0.6666666666666666,0.5,0.7,0.506575,0.5377,0.4166666666666667,6.928571428571429,0.3333333333333333,1.0,,1.0,2.0,,3.0,,,2.0,1.0,1.0,,1.0,0.3,,0.25,0.2,,0.5,0.1,0.2,,,,26.400000000000002,3.0,2.0,4.0,3.0,1.0,0.6666666666666666,1.0,0.09090909090909091,0.125,,,3.0,1.0,1.0,1.0,,,0.14285714285714285,0.25,,1.0,,1.0,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.1,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,0.5,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2026,2025-26,False
1626162-1629656-1630178-1642845-203954,1610612755,"Kelly Oubre Jr., Quentin Grimes, Tyrese Maxey, VJ Edgecombe, Joel Embiid","Oubre Jr., Grimes, Maxey, Edgecombe, Embiid",1626162-1629656-1630178-1642845-203954,PHI,1224.0,4,20.0,-9.0,39.0,39.0,4.0,9.0,78.0,7.0,12.0,1.0,1.0,6.0,10.0,13.0,25.0,42.0,51.0,2.0,3.0,8.0,12.0,14.0,6.0,8.0,3.0,18.0,7.0,13.0,18.0,4.0,3.0,5.0,5.0,11.0,34.0,8.0,4.0,0.46153846153846156,0.5454545454545454,0.52,0.6666666666666666,0.45714285714285713,0.875,0.5384615384615384,1.0,0.8,0.5833333333333334,0.5238095238095238,0.6363636363636364,91.76470588235294,15.720512820512822,15.664102564102564,15.438461538461539,14.335897435897436,0.34285714285714286,0.5833333333333334,0.6363636363636364,0.2857142857142857,0.6,0.6666666666666666,0.5,0.25,1.0,0.6285714285714286,0.5217200000000001,0.4911,0.19047619047619047,6.044,0.10256410256410256,5.0,3.0,3.0,9.0,,10.0,4.0,1.0,9.0,3.0,4.0,2.0,5.0,0.2857142857142857,1.0,0.3333333333333333,0.25,0.75,0.42857142857142855,0.08571428571428572,0.2571428571428571,0.75,,0.566175,26.07,10.0,4.0,12.0,10.0,6.0,0.4444444444444444,0.6666666666666666,0.15384615384615385,0.20689655172413793,,8.0,1.0,3.0,2.0,,2.0,1.0,0.12,0.08333333333333333,0.19047619047619047,3.0,2.0,3.0,,1.0,1.0,2.0,6.0,2.0,1.0,1.0,0.2,0.2,0.2,0.02857142857142857,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,0.125,0.2,,0.125,1.0,0.3333333333333333,0.1111111111111111,0.1111111111111111,1.0,,0.1111111111111111,3.0,1.0,4.0,4.0,,1.0,,,,1.0,1.0,,,,1.0,0.25,,,2.0,1.0,1.0,0.11764705882352941,1.0,1.0,2.0,1.0,0.1,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2026,2025-26,False
1626162-1629656-1630178-202331-203083,1610612755,"Kelly Oubre Jr., Quentin Grimes, Tyrese Maxey, Paul George, Andre Drummond","Oubre Jr., Grimes, Maxey, George, Drummond",1626162-1629656-1630178-202331-203083,PHI,1243.3,7,21.0,-4.0,42.0,39.0,6.0,20.0,81.0,3.0,6.0,,,5.0,10.0,13.0,25.0,46.0,50.0,,2.0,7.0,10.0,16.0,5.0,9.0,1.0,22.0,10.0,12.0,15.0,3.0,1.0,4.0,3.0,8.0,46.0,7.0,6.0,0.38461538461538464,0.38461538461538464,0.52,,0.5277777777777778,0.5,0.575,0.7,0.75,0.7142857142857143,0.5789473684210527,0.7,93.81484758304512,14.495238095238093,16.26923076923077,14.161904761904761,14.505128205128207,0.16666666666666666,0.5,0.6,0.2777777777777778,0.5,0.7142857142857143,0.2,,,0.4722222222222222,0.49988194444444445,0.45775000000000005,0.15217391304347827,10.408,0.14285714285714285,3.0,,9.0,9.0,1.0,11.0,2.0,1.0,9.0,1.0,2.0,1.0,3.0,0.3055555555555556,1.0,0.16666666666666666,0.15789473684210525,,0.3333333333333333,0.25,0.25,,0.3333333333333333,0.4529,26.436363636363637,8.0,1.0,9.0,8.0,2.0,0.2,,0.05263157894736842,0.07407407407407407,,,4.0,4.0,1.0,1.0,,,0.16,0.16666666666666666,,3.0,2.0,3.0,,2.0,2.0,4.0,12.0,4.0,2.0,1.0,0.36363636363636365,0.36363636363636365,0.25,0.05555555555555555,1.0,1.0,1.0,2.0,,,2.0,2.0,1.0,2.0,1.0,1.0,2.0,,,,0.14285714285714285,0.6666666666666666,,0.14285714285714285,,,0.2222222222222222,0.2222222222222222,1.0,,0.2222222222222222,,,,,,1.0,2.0,2.0,2.0,,,,,0.75,,,,,,1.0,1.0,,,1.0,,1.0,0.3,,,5.0,1.0,3.0,1.0,0.5555555555555556,0.5555555555555556,0.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2026,2025-26,False
1626162-1629656-1630178-202331-203954,1610612755,"Kelly Oubre Jr., Quentin Grimes, Tyrese Maxey, Paul George, Joel Embiid","Oubre Jr., Grimes, Maxey, George, Embiid",1626162-1629656-1630178-202331-203954,PHI,894.4000000000001,6,15.0,-13.0,30.0,31.0,12.0,18.0,61.0,5.0,6.0,2.0,3.0,,1.0,7.0,14.0,41.0,54.0,3.0,5.0,18.0,6.0,8.0,3.0,9.0,,24.0,3.0,6.0,8.0,3.0,2.0,3.0,4.0,8.0,41.0,18.0,12.0,0.42857142857142855,0.42857142857142855,0.5,0.6,0.6730769230769231,0.75,0.7068965517241379,0.8181818181818182,1.0,0.75,0.6666666666666666,0.6666666666666666,98.21109123434704,15.436666666666667,13.912903225806453,14.97,12.95483870967742,0.23076923076923078,0.8333333333333334,0.8333333333333334,0.038461538461538464,,,,0.375,0.6666666666666666,0.6923076923076923,0.54518,0.59215,0.43902439024390244,9.692857142857141,0.4,2.0,,7.0,10.0,2.0,12.0,1.0,3.0,10.0,3.0,1.0,2.0,2.0,0.46153846153846156,0.6666666666666666,0.14285714285714285,0.18181818181818182,,0.6,0.2692307692307692,0.38461538461538464,,0.25,,25.94545454545454,6.0,1.0,6.0,6.0,1.0,0.5,,0.037037037037037035,0.06666666666666667,,,6.0,,2.0,2.0,,,,,,,,,3.0,1.0,2.0,7.0,18.0,6.0,1.0,0.8571428571428571,0.5833333333333334,0.5833333333333334,1.0,0.07692307692307693,0.5,0.5,1.0,6.0,,,6.0,5.0,1.0,1.0,1.0,1.0,,,,,0.25,,0.2,0.3333333333333333,,,0.6,0.6,0.8333333333333334,,0.6,,1.0,,,,,,2.0,2.0,,,,,1.0,,0.125,,,,,,,1.0,2.0,,0.6666666666666666,,,1.0,2.0,1.0,,,0.2857142857142857,0.2857142857142857,,0.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2026,2025-26,False
1626162-1629656-1630570-1641737-1642348,1610612755,"Kelly Oubre Jr., Quentin Grimes, Trendon Watford, Adem Bona, Justin Edwards","Oubre Jr., Grimes, Watford, Bona, Edwards",1626162-1629656-1630570-1641737-1642348,PHI,48.0,1,1.0,1.0,2.0,1.0,,,3.0,,,,,1.0,2.0,1.0,2.0,2.0,1.0,,,,2.0,,1.0,1.0,1.0,2.0,,,,,,,1.0,1.0,2.0,,,1.0,1.0,0.5,,0.5,,0.5,,,,,,90.0,16.0,16.0,16.0,16.0,,,,1.0,0.5,0.5,1.0,,,,0.42425,,,7.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2026,2025-26,False
1626162-1629656-1631230-1641737-1642845,1610612755,"Kelly Oubre Jr., Quentin Grimes, Dominick Barlow, Adem Bona, VJ Edgecombe","Oubre Jr., Grimes, Barlow, Bona, Edgecombe",1626162-1629656-1631230-1641737-1642845,PHI,49.900000000000006,1,1.0,,2.0,1.0,2.0,1.0,3.0,,,,,,,,,2.0,2.0,,,2.0,,,,,,,,,1.0,,,,,,,2.0,2.0,,,,,,,0.5,0.5,,,,,86.57314629258516,16.05,17.8,16.05,17.8,,,,,,,,,,1.0,0.5136,0.5136,1.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,1.0,,,,1.0,,1.0,,28.1,2.0,,1.0,2.0,,,,,,2.0,2.0,2.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2026,2025-26,False
1626162-1629656-1631230-1642845-203954,1610612755,"Kelly Oubre Jr., Quentin Grimes, Dominick Barlow, VJ Edgecombe, Joel Embiid","Oubre Jr., Grimes, Barlow, Edgecombe, Embiid",1626162-1629656-1631230-1642845-203954,PHI,121.0,1,2.0,-5.0,4.0,4.0,4.0,4.0,8.0,,2.0,,2.0,1.0,1.0,1.0,3.0,2.0,7.0,1.0,3.0,2.0,,2.0,,,,,1.0,1.0,1.0,,,,,1.0,2.0,2.0,4.0,,,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,0.25,,0.5,0.3333333333333333,0.5,95.20661157024794,12.525,17.725,12.525,13.225000000000001,0.5,,,0.25,1.0,1.0,,0.5,,0.75,0.5851375,0.5851375,1.0,2.8333333333333335,1.0,,,,1.0,1.0,1.0,,1.0,1.0,,,,,0.25,,,,,,,0.25,,0.25,,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2026,2025-26,False
1626162-1629656-1641737-1642348-1642845,1610612755,"Kelly Oubre Jr., Quentin Grimes, Adem Bona, Justin Edwards, VJ Edgecombe","Oubre Jr., Grimes, Bona, Edwards, Edgecombe",1626162-1629656-1641737-1642348-1642845,PHI,187.0,1,3.0,4.0,6.0,5.0,,,11.0,,1.0,,,1.0,1.0,2.0,3.0,7.0,3.0,,,,,4.0,,,,,2.0,4.0,4.0,,,,,,7.0,,,,,0.6666666666666666,,0.5833333333333334,,0.5833333333333334,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,84.70588235294117,12.033333333333333,22.96,12.033333333333333,20.7,0.16666666666666666,,,0.16666666666666666,1.0,1.0,,,,0.6666666666666666,0.48373333333333335,,,8.933333333333334,,,,1.0,3.0,,3.0,,,3.0,,,,,0.5,,,,,,0.16666666666666666,0.5,,,,26.566666666666666,,2.0,,,,0.6666666666666666,1.0,,,,,,1.0,,,,,0.3333333333333333,1.0,,,,,,,,1.0,,,,,0.3333333333333333,0.3333333333333333,0.5,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2026,2025-26,False
1626162-1629656-1641737-1642845-202331,1610612755,"Kelly Oubre Jr., Quentin Grimes, Adem Bona, VJ Edgecombe, Paul George","Oubre Jr., Grimes, Bona, Edgecombe, George",1626162-1629656-1641737-1642845-202331,PHI,72.0,1,1.0,-6.0,2.0,3.0,1.0,3.0,5.0,,,,,,,,,1.0,7.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,0.5,,,,,,100.0,16.5,13.0,16.5,12.333333333333334,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2026,2025-26,False
1626162-1629656-1642348-1642845-203083,1610612755,"Kelly Oubre Jr., Quentin Grimes, Justin Edwards, VJ Edgecombe, Andre Drummond","Oubre Jr., Grimes, Edwards, Edgecombe, Drummond",1626162-1629656-1642348-1642845-203083,PHI,69.0,1,1.0,-2.0,2.0,2.0,,,4.0,,1.0,,,,,,1.0,,2.0,,,,,,,,,,1.0,1.0,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,83.47826086956522,15.5,19.0,15.5,19.0,1.0,,,,,,,,,1.0,0.5223,,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2026,2025-26,False
1626162-1629656-1642348-1642845-203954,1610612755,"Kelly Oubre Jr., Quentin Grimes, Justin Edwards, VJ Edgecombe, Joel Embiid","Oubre Jr., Grimes, Edwards, Edgecombe, Embiid",1626162-1629656-1642348-1642845-203954,PHI,189.0,1,3.0,4.0,6.0,7.0,,,13.0,1.0,1.0,,,,,1.0,2.0,8.0,4.0,,,,,2.0,,1.0,,3.0,1.0,4.0,5.0,,,1.0,1.0,1.0,8.0,,,,,0.5,,0.625,,0.6666666666666666,,,1.0,1.0,1.0,99.04761904761905,11.833333333333334,16.857142857142858,11.666666666666666,16.857142857142858,0.25,1.0,1.0,,,,,,,0.75,0.5522125,,,8.45,,1.0,,1.0,2.0,,2.0,,,2.0,,,1.0,1.0,0.5,1.0,,0.5,,,0.25,0.5,,,,27.5,3.0,2.0,2.0,4.0,2.0,1.0,1.0,0.3333333333333333,0.5,,,,,,,,,,,,1.0,,1.0,,,,1.0,3.0,1.0,,1.0,0.5,0.5,,,,,,1.0,,,1.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,0.5,0.5,1.0,,0.5,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2026,2025-26,False
1626162-1629656-1642845-202331-203083,1610612755,"Kelly Oubre Jr., Quentin Grimes, VJ Edgecombe, Paul George, Andre Drummond","Oubre Jr., Grimes, Edgecombe, George, Drummond",1626162-1629656-1642845-202331-203083,PHI,243.0,1,4.0,-3.0,8.0,9.0,,,17.0,1.0,1.0,,,,,1.0,2.0,8.0,11.0,,,,2.0,,1.0,2.0,,5.0,1.0,2.0,3.0,2.0,2.0,2.0,,1.0,6.0,,,1.0,1.0,0.5,,0.5714285714285714,,0.5714285714285714,,1.0,1.0,0.6666666666666666,,100.74074074074075,15.125,13.555555555555555,13.875,13.444444444444445,0.14285714285714285,1.0,1.0,,,,,,,0.8571428571428571,0.5789142857142856,,,9.65,,1.0,1.0,1.0,3.0,,5.0,1.0,,3.0,1.0,1.0,,1.0,0.7142857142857143,,1.0,0.25,,1.0,0.14285714285714285,0.42857142857142855,1.0,,0.831,24.419999999999998,,1.0,1.0,,,0.5,,,,,2.0,,,1.0,,,1.0,,,0.25,,,,,,2.0,2.0,3.0,1.0,,0.5,0.4,0.4,1.0,0.2857142857142857,,,,2.0,,,2.0,1.0,,,,,,,,,,,1.0,,,,0.6666666666666666,0.6666666666666666,0.5,,0.6666666666666666,1.0,,1.0,,,,,,,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2026,2025-26,False
1626162-1629656-1642845-202331-203954,1610612755,"Kelly Oubre Jr., Quentin Grimes, VJ Edgecombe, Paul George, Joel Embiid","Oubre Jr., Grimes, Edgecombe, George, Embiid",1626162-1629656-1642845-202331-203954,PHI,319.0,2,5.0,7.0,11.0,11.0,4.0,,22.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,5.0,17.0,10.0,2.0,2.0,4.0,8.0,,4.0,6.0,1.0,14.0,3.0,3.0,3.0,2.0,1.0,2.0,,,17.0,4.0,4.0,1.0,1.0,0.8,1.0,0.875,0.6666666666666666,0.9444444444444444,0.6666666666666666,1.0,1.0,0.75,1.0,99.3103448275862,13.30909090909091,15.69090909090909,13.30909090909091,15.69090909090909,0.25,1.0,1.0,0.25,0.5,0.5,1.0,0.6666666666666666,1.0,0.625,0.5298,0.61305,0.23529411764705882,8.7,0.36363636363636365,,,1.0,3.0,1.0,3.0,,1.0,3.0,2.0,,,,0.375,,,,,1.0,0.125,0.375,,0.3333333333333333,,25.5,3.0,,3.0,3.0,1.0,,,0.2222222222222222,0.16666666666666666,,,,,2.0,1.0,,,,,,1.0,1.0,1.0,,,,2.0,6.0,2.0,,1.0,0.6666666666666666,0.6666666666666666,,,,,,2.0,,,2.0,2.0,,1.0,,1.0,1.0,,,,,,,,,,0.6666666666666666,0.6666666666666666,1.0,,0.6666666666666666,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,1610612755,2026,2025-26,False
1626162-1630178-1631230-1641737-1642845,1610612755,"Kelly Oubre Jr., Tyrese Maxey, Dominick Barlow, Adem Bona, VJ Edgecombe","Oubre Jr., Maxey, Barlow, Bona, Edgecombe",1626162-1630178-1631230-1641737-1642845,PHI,279.3,1,5.0,7.0,9.0,8.0,2.0,3.0,17.0,1.0,2.0,,,1.0,1.0,3.0,4.0,15.0,8.0,,,3.0,6.0,,3.0,6.0,1.0,15.0,1.0,3.0,4.0,,,1.0,2.0,3.0,9.0,3.0,2.0,1.0,1.0,0.75,,0.8333333333333334,1.5,0.8333333333333334,1.5,,0.25,0.42857142857142855,,87.64769065520944,12.155555555555557,21.2375,9.700000000000001,17.5125,0.2222222222222222,0.5,0.5,0.1111111111111111,1.0,1.0,1.0,,,0.7777777777777778,0.547911111111111,0.51375,0.2,7.3,0.2222222222222222,2.0,,1.0,4.0,1.0,5.0,,1.0,4.0,1.0,,,1.0,0.5555555555555556,,,,,1.0,0.1111111111111111,0.4444444444444444,,1.0,0.488625,25.119999999999997,,2.0,4.0,1.0,1.0,0.6666666666666666,1.0,0.1111111111111111,0.25,,6.0,,,,,1.0,1.5,,,0.4,,,,,1.0,1.0,3.0,9.0,3.0,1.0,1.0,0.6,0.6,0.5,0.1111111111111111,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,1.0,1.0,,,,,,,,,,0.5,0.5,1.0,1.0,0.5,,,,,1.0,1.0,,,,,1.5,1.0,,1.0,,,,,,,1.0,,,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1610612755,2026,2025-26,False
1626162-1630178-1631230-1642348-203954,1610612755,"Kelly Oubre Jr., Tyrese Maxey, Dominick Barlow, Justin Edwards, Joel Embiid","Oubre Jr., Maxey, Barlow, Edwards, Embiid",1626162-1630178-1631230-1642348-203954,PHI,169.0,1,3.0,-6.0,5.0,5.0,,5.0,10.0,,,,,,,1.0,1.0,5.0,11.0,,,,2.0,,1.0,2.0,,5.0,,1.0,1.0,1.0,,3.0,1.0,2.0,5.0,,,1.0,1.0,1.0,,1.25,,1.25,,0.3333333333333333,,,,85.20710059171597,15.38,18.419999999999998,15.38,11.819999999999999,,,,,,,,,,0.5,0.4504,,,16.8,,,,1.0,1.0,,1.0,,,1.0,,,1.0,,0.5,1.0,,,,,0.5,0.5,,,,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,,1.0,1.0,1.0,,,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,2.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2026,2025-26,False
