EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,Corner3FGM,Arc3FGA,FG3M,PtsAssisted3s,NonHeaveArc3FGA,ThreePtAssists,Corner3Assists,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,DefTwoPtRebounds,DefTwoPtReboundPct,DefShortMidRangeReboundPct,PenaltyArc3FGA,PenaltyFG3A,PenaltyArc3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,Arc3Assists,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,Charge Fouls,Technical Free Throw Trips,BlockedCorner3,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,BlockedLongMidRange,Charge Fouls Drawn,DefensiveGoaltends,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,Arc3PctBlocked,Clear Path Fouls,Defensive 3 Seconds Violations,team_id,year,season,team_vs
1628978-1629675-1630183-1642866-201144,1610612750,"Donte DiVincenzo, Naz Reid, Jaden McDaniels, Joan Beringer, Mike Conley","DiVincenzo, Reid, McDaniels, Beringer, Conley",1628978-1629675-1630183-1642866-201144,MIN,241.0,3,4.0,8.0,8.0,2.0,2.0,1.0,16.0,1.0,3.0,,1.0,1.0,1.0,,2.0,5.0,3.0,,10.0,12.0,,,,1.0,,3.0,4.0,,2.0,3.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,3.0,,,,2.0,2.0,,,,,10.0,3.0,2.0,,1.0,1.0,0.4,,0.625,0.75,0.625,,0.75,0.375,0.3333333333333333,1.0,0.6666666666666666,0.25,,1.0,,95.60165975103735,13.125,17.0,13.125,17.0,0.375,0.3333333333333333,0.3333333333333333,1.0,0.125,1.0,1.0,1.0,,0.5,,0.75,0.51933125,0.48485,,,,0.3,6.26,28.03333333333333,0.25,-2.0,,3.0,2.0,3.0,3.0,1.0,,0.5,0.6666666666666666,0.6666666666666666,,,,0.375,1.0,0.5,1.0,1.0,1.0,0.5,,1.0,,1.0,,,,,2.0,,,1.0,,1.0,,,1.0,3.0,,2.0,,1.0,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,0.125,,,,0.6666666666666666,0.6666666666666666,0.5,1.0,,,,,,,,,,,1.0,0.6666666666666666,0.6746,,,,,,,,,,,,,,,,,1610612750,2026,2025-26,False
1628978-1629675-1630183-201144-203497,1610612750,"Donte DiVincenzo, Naz Reid, Jaden McDaniels, Mike Conley, Rudy Gobert","DiVincenzo, Reid, McDaniels, Conley, Gobert",1628978-1629675-1630183-201144-203497,MIN,3177.0,18,53.0,108.0,106.0,10.0,6.0,6.0,214.0,9.0,13.0,,,16.0,36.0,6.0,27.0,51.0,34.0,21.0,111.0,112.0,1.0,10.0,2.0,2.0,9.0,19.0,34.0,20.0,17.0,29.0,6.0,9.0,70.0,3.0,16.0,43.0,9.0,52.0,3.0,6.0,5.0,7.0,21.0,24.0,27.0,11.0,3.0,101.0,19.0,10.0,3.0,0.6296296296296297,0.6538461538461539,0.5294117647058824,1.0,0.5294117647058824,1.25,0.5663265306122449,0.625,0.95,0.4,0.125,0.7619047619047619,0.7192982456140351,0.17391304347826086,0.5,0.7333333333333333,0.075,96.9971671388102,14.00462962962963,15.702830188679245,13.625,15.070754716981131,0.15294117647058825,0.6923076923076923,0.6923076923076923,0.6666666666666666,0.4235294117647059,0.4444444444444444,0.5333333333333333,0.5625,0.07058823529411765,,,0.5529411764705883,0.505625294117647,0.5181125,0.11578947368421053,0.18032786885245902,0.09009009009009009,0.17117117117117117,6.962745098039216,25.723529411764705,0.09259259259259259,-1.0,2.0,28.0,12.0,36.0,28.0,12.0,2.0,1.0,0.35294117647058826,0.35294117647058826,0.3333333333333333,0.3333333333333333,1.0,0.32941176470588235,25.0,0.6944444444444444,0.6666666666666666,1.0,2.0,0.25,3.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,10.0,,1.0,1.0,3.0,6.0,1.0,2.0,2.0,,2.0,10.0,6.0,10.0,2.0,5.0,1.0,2.0,1.0,8.0,3.0,3.0,10.0,1.0,5.0,2.0,,18.0,,1.0,3.0,1.0,2.0,2.0,1.0,,7.0,1.0,,1.0,4.0,8.0,3.0,1.0,0.5,1.0,0.5,0.5625,0.11764705882352941,,0.16666666666666666,0.4444444444444444,0.6666666666666666,0.5,0.22727272727272727,0.05,,0.16666666666666666,0.5,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.375,0.023529411764705882,1.0,1.0,1.0,0.35714285714285715,0.35714285714285715,1.0,0.5,0.75,,0.125,1.0,1.0,0.125,,,0.25,1.0,1.0,0.35714285714285715,0.48449,,1.0,,1.0,,,,,2.0,,,,,,,,1610612750,2026,2025-26,False
1628978-1629675-1630183-201144-203944,1610612750,"Donte DiVincenzo, Naz Reid, Jaden McDaniels, Mike Conley, Julius Randle","DiVincenzo, Reid, McDaniels, Conley, Randle",1628978-1629675-1630183-201144-203944,MIN,2695.8,15,45.0,96.0,93.0,13.0,8.0,7.0,189.0,16.0,21.0,2.0,3.0,8.0,14.0,10.0,26.0,40.0,42.0,10.0,128.0,107.0,1.0,13.0,2.0,5.0,2.0,15.0,36.0,16.0,18.0,40.0,13.0,4.0,102.0,3.0,12.0,37.0,6.0,43.0,,6.0,4.0,8.0,15.0,14.0,15.0,8.0,1.0,115.0,15.0,13.0,1.0,0.6923076923076923,0.75,0.65,0.4,0.7195121951219512,0.65,0.7272727272727273,1.0833333333333333,0.625,0.5121951219512195,0.23076923076923078,0.8,0.7857142857142857,0.15625,0.2,0.8181818181818182,,100.95704429111952,13.353125,15.203225806451615,13.123958333333334,14.697849462365593,0.25609756097560976,0.7619047619047619,0.7619047619047619,0.8125,0.17073170731707318,0.5714285714285714,0.6153846153846154,0.5,0.12195121951219512,0.3,0.6666666666666666,0.7682926829268293,0.5603179012345679,0.5673666666666667,0.09195402298850575,0.17777777777777778,0.1015625,0.1171875,6.08,25.909756097560976,0.13541666666666666,21.0,8.0,32.0,22.0,66.0,32.0,22.0,8.0,1.0,0.5238095238095238,0.5238095238095238,0.8,0.8,1.0,0.3902439024390244,21.0,0.7777777777777778,0.7692307692307693,5.0,5.0,0.5,3.0,3.0,2.0,5.0,,,,,14.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,,4.0,14.0,1.0,14.0,1.0,2.0,1.0,4.0,2.0,7.0,2.0,4.0,6.0,,3.0,,,13.0,,1.0,2.0,2.0,1.0,1.0,3.0,,1.0,,,,1.0,1.0,1.0,,1.0,0.6,0.75,1.0,0.025,,0.07142857142857142,0.5384615384615384,1.0,0.2,0.10526315789473684,0.4,,0.11764705882352941,,0.8,0.75,0.75,1.0,0.06097560975609756,0.4,0.4,0.5,0.4375,0.4375,1.0,0.5,1.0,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,,,0.6,0.4375,0.512375,,1.0,,,,,,,,,1.0,,,,,,1610612750,2026,2025-26,False
1628978-1629675-1630183-203497-203937,1610612750,"Donte DiVincenzo, Naz Reid, Jaden McDaniels, Rudy Gobert, Kyle Anderson","DiVincenzo, Reid, McDaniels, Gobert, Anderson",1628978-1629675-1630183-203497-203937,MIN,9.0,1,,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,7.0,2.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2026,2025-26,False
1628978-1629675-1630183-203497-203944,1610612750,"Donte DiVincenzo, Naz Reid, Jaden McDaniels, Rudy Gobert, Julius Randle","DiVincenzo, Reid, McDaniels, Gobert, Randle",1628978-1629675-1630183-203497-203944,MIN,1059.5,5,18.0,41.0,40.0,33.0,25.0,6.0,81.0,6.0,8.0,4.0,5.0,3.0,9.0,5.0,10.0,19.0,10.0,15.0,53.0,42.0,1.0,8.0,7.0,13.0,13.0,45.0,12.0,8.0,6.0,11.0,4.0,2.0,27.0,4.0,7.0,15.0,6.0,21.0,,3.0,2.0,6.0,12.0,16.0,21.0,5.0,6.0,45.0,45.0,33.0,6.0,0.6,0.6666666666666666,0.5263157894736842,0.5384615384615384,0.6551724137931034,0.7272727272727273,0.6794871794871795,0.6666666666666666,0.7258064516129032,0.3448275862068966,0.4444444444444444,0.7777777777777778,0.7222222222222222,0.46153846153846156,0.5,0.6,,110.08966493629069,11.678048780487805,14.517500000000002,10.946341463414635,14.492500000000001,0.27586206896551724,0.75,0.8571428571428571,0.6666666666666666,0.3103448275862069,0.3333333333333333,0.375,0.6666666666666666,0.1724137931034483,0.22727272727272727,0.8,0.6206896551724138,0.5404965517241379,0.5277954545454545,0.15151515151515152,0.21739130434782608,0.1509433962264151,0.8490566037735849,6.105263157894737,24.98,0.8048780487804879,11.0,4.0,5.0,6.0,15.0,5.0,5.0,4.0,0.8333333333333334,0.6,0.6,0.8,0.8,1.0,0.1724137931034483,6.0,0.6666666666666666,0.5,4.0,9.0,0.18181818181818182,2.0,3.0,1.0,2.0,1.0,2.0,4.0,5.0,2.0,,,2.0,2.0,3.0,1.0,2.0,6.0,3.0,2.0,2.0,2.0,1.0,,2.0,,2.0,1.0,5.0,1.0,2.0,3.0,,3.0,,1.0,8.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,3.0,0.5,0.6666666666666666,0.6666666666666666,0.7,0.10526315789473684,0.125,0.1111111111111111,0.625,1.0,,0.5,0.3333333333333333,1.0,0.3333333333333333,1.0,,1.0,1.0,,0.06896551724137931,0.5,0.5,,0.4,0.4,0.5,0.6,0.6666666666666666,0.5,0.4,0.5,1.0,,,,0.22727272727272727,0.8,0.5,0.4,0.6431666666666667,,,,,,,,,,,,,,,,,1610612750,2026,2025-26,False
1628978-1629675-1630245-1630538-203497,1610612750,"Donte DiVincenzo, Naz Reid, Ayo Dosunmu, Bones Hyland, Rudy Gobert","DiVincenzo, Reid, Dosunmu, Hyland, Gobert",1628978-1629675-1630245-1630538-203497,MIN,1231.0,6,21.0,41.0,41.0,,,4.0,82.0,7.0,11.0,,,8.0,9.0,3.0,16.0,22.0,17.0,4.0,51.0,55.0,,4.0,,,,,18.0,14.0,9.0,13.0,5.0,3.0,30.0,,7.0,13.0,4.0,17.0,,4.0,2.0,10.0,16.0,6.0,7.0,4.0,,47.0,,,,0.5625,0.6,0.7272727272727273,,0.6025641025641025,,0.6071428571428571,0.6666666666666666,,0.4358974358974359,,0.7,0.5454545454545454,0.16666666666666666,,0.5714285714285714,,95.92201462225833,13.097560975609756,16.926829268292682,12.829268292682928,15.975609756097562,0.28205128205128205,0.6363636363636364,0.7777777777777778,0.7142857142857143,0.23076923076923078,0.8888888888888888,0.8888888888888888,0.375,0.07692307692307693,,,0.717948717948718,0.5602730769230769,,0.09523809523809523,0.16,0.0784313725490196,,4.9818181818181815,25.158823529411762,,-4.0,,14.0,5.0,12.0,14.0,4.0,,0.8,0.29411764705882354,0.29411764705882354,,,,0.358974358974359,5.0,0.4166666666666667,0.3333333333333333,,,,1.0,1.0,1.0,2.0,,,,,5.0,,1.0,,2.0,2.0,,1.0,,3.0,2.0,5.0,2.0,4.0,1.0,3.0,1.0,1.0,2.0,2.0,,2.0,1.0,1.0,,,,3.0,1.0,,2.0,,,,1.0,,2.0,,,,2.0,2.0,1.0,,,,1.0,0.6666666666666666,0.09090909090909091,0.18181818181818182,,0.6666666666666666,1.0,0.3333333333333333,0.25,,,0.3333333333333333,,0.6666666666666666,0.3333333333333333,1.0,0.5,0.05128205128205128,0.5,0.5,1.0,0.35714285714285715,0.35714285714285715,0.8,0.3333333333333333,1.0,,,,,0.3333333333333333,,,,,,0.35714285714285715,,,,,,,,,,,,,,,,,,1610612750,2026,2025-26,False
1628978-1629675-1630245-1630538-203944,1610612750,"Donte DiVincenzo, Naz Reid, Ayo Dosunmu, Bones Hyland, Julius Randle","DiVincenzo, Reid, Dosunmu, Hyland, Randle",1628978-1629675-1630245-1630538-203944,MIN,987.0,6,16.0,32.0,34.0,4.0,11.0,4.0,66.0,2.0,8.0,,,6.0,6.0,3.0,9.0,15.0,17.0,1.0,40.0,37.0,,6.0,1.0,1.0,,5.0,12.0,6.0,6.0,11.0,2.0,4.0,27.0,2.0,7.0,10.0,4.0,14.0,1.0,3.0,2.0,5.0,10.0,5.0,1.0,1.0,,34.0,5.0,4.0,,0.6666666666666666,0.6666666666666666,0.6,1.0,0.609375,0.8333333333333334,0.625,0.6,0.8333333333333334,0.53125,0.3333333333333333,0.7777777777777778,0.625,0.25,0.3333333333333333,0.75,0.0625,96.29179331306992,13.759375,16.079411764705885,13.034375,15.488235294117647,0.25,0.25,0.25,1.0,0.1875,1.0,1.0,0.6666666666666666,0.09375,,,0.78125,0.5341703125,0.5093,0.03125,0.06666666666666667,0.15,0.125,6.633333333333334,25.458823529411767,0.125,3.0,1.0,14.0,7.0,15.0,14.0,5.0,1.0,0.7142857142857143,0.4117647058823529,0.4117647058823529,0.3333333333333333,0.3333333333333333,1.0,0.4375,3.0,0.42857142857142855,,2.0,2.0,0.6666666666666666,,1.0,1.0,1.0,,2.0,,,6.0,2.0,2.0,1.0,,1.0,2.0,4.0,1.0,6.0,,6.0,,4.0,,2.0,,,1.0,1.0,1.0,1.0,3.0,1.0,,,,4.0,,1.0,2.0,,,2.0,1.0,,,,,,,,,,0.5,0.5,,0.6,,,,0.25,,,0.2,,,0.125,0.5,,1.0,0.8,,0.03125,1.0,1.0,,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.2,,,0.4,,,0.4,1.0,0.5,,,0.5,0.42857142857142855,0.5189333333333334,,,,,,,,,,,,,,,,,1610612750,2026,2025-26,False
1628978-1629675-1630245-1641740-203497,1610612750,"Donte DiVincenzo, Naz Reid, Ayo Dosunmu, Jaylen Clark, Rudy Gobert","DiVincenzo, Reid, Dosunmu, Clark, Gobert",1628978-1629675-1630245-1641740-203497,MIN,7.5,1,,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.0,2.3,5.2,2.3,5.2,,,,,,,,,,,,,,,,,,,,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2026,2025-26,False
1628978-1629675-1630245-203497-203944,1610612750,"Donte DiVincenzo, Naz Reid, Ayo Dosunmu, Rudy Gobert, Julius Randle","DiVincenzo, Reid, Dosunmu, Gobert, Randle",1628978-1629675-1630245-203497-203944,MIN,18.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2026,2025-26,False
1628978-1629675-1630538-1630545-203944,1610612750,"Donte DiVincenzo, Naz Reid, Bones Hyland, Terrence Shannon Jr., Julius Randle","DiVincenzo, Reid, Hyland, Shannon Jr., Randle",1628978-1629675-1630538-1630545-203944,MIN,118.0,1,2.0,4.0,4.0,,4.0,1.0,8.0,2.0,2.0,,,,1.0,1.0,2.0,3.0,2.0,,4.0,10.0,,2.0,,,,,2.0,2.0,1.0,1.0,1.0,,2.0,,,,1.0,1.0,,,,1.0,2.0,,,,,2.0,,,,0.5,1.0,0.6666666666666666,,0.4,,0.4,1.0,,0.4,,,,0.3333333333333333,,,,97.6271186440678,19.5,10.0,19.25,10.0,0.4,1.0,1.0,0.5,0.2,,,,0.2,,,0.8,0.55629,,,,0.5,,4.266666666666667,24.2,,-6.0,,1.0,,,1.0,,,,,,,,,0.2,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,0.3333333333333333,,1.0,,,,0.5,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2026,2025-26,False
1628978-1629675-1630538-1631159-1641740,1610612750,"Donte DiVincenzo, Naz Reid, Bones Hyland, Leonard Miller, Jaylen Clark","DiVincenzo, Reid, Hyland, Miller, Clark",1628978-1629675-1630538-1631159-1641740,MIN,117.0,1,2.0,4.0,4.0,,,2.0,8.0,,,,,,,1.0,,,3.0,,3.0,5.0,,3.0,,,,,,,,,,,,,1.0,1.0,2.0,3.0,,1.0,,1.0,1.0,,,,,,,,,,,,,0.5,,0.5,1.5,,1.0,,1.0,1.0,1.0,,1.0,,98.46153846153847,14.5,14.75,11.5,14.75,,,,,,,,,0.3333333333333333,,,1.0,0.5490499999999999,,,,1.0,,,25.866666666666664,,-2.0,,2.0,1.0,,2.0,,,,0.3333333333333333,0.3333333333333333,,,,0.6666666666666666,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,,3.0,,1.0,,,,2.0,,,1.0,2.0,,1.0,1.0,1.0,1.0,,,3.0,1.0,,,,,,,,,,,,,,,,1.0,,,1.5,,,,0.6666666666666666,,,1.0,,,1.0,1.0,,,,,,,,,0.5,0.5,,,,,,,,1.0,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,1610612750,2026,2025-26,False
1628978-1629675-1630538-1641740-1642866,1610612750,"Donte DiVincenzo, Naz Reid, Bones Hyland, Jaylen Clark, Joan Beringer","DiVincenzo, Reid, Hyland, Clark, Beringer",1628978-1629675-1630538-1641740-1642866,MIN,181.0,2,3.0,7.0,8.0,,1.0,1.0,15.0,1.0,1.0,,,1.0,2.0,2.0,2.0,3.0,3.0,2.0,6.0,2.0,1.0,3.0,,,,,2.0,2.0,1.0,1.0,1.0,,2.0,,2.0,5.0,1.0,6.0,,1.0,1.0,,,2.0,3.0,2.0,,3.0,,,,0.5,0.5,0.6666666666666666,,0.3333333333333333,,0.42857142857142855,1.5,,0.5,,1.0,1.0,0.25,,1.0,,119.33701657458563,13.714285714285714,10.625,13.0,10.625,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,,0.3333333333333333,,,0.6666666666666666,0.5514666666666667,,0.2857142857142857,0.5,0.5,,4.3,24.133333333333336,,4.0,,1.0,,,1.0,,,,,,,,,0.16666666666666666,3.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,0.3333333333333333,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2026,2025-26,False
1628978-1629675-1630538-1641740-203497,1610612750,"Donte DiVincenzo, Naz Reid, Bones Hyland, Jaylen Clark, Rudy Gobert","DiVincenzo, Reid, Hyland, Clark, Gobert",1628978-1629675-1630538-1641740-203497,MIN,1333.9,8,22.0,47.0,51.0,10.0,9.0,5.0,98.0,8.0,10.0,2.0,3.0,6.0,11.0,5.0,14.0,21.0,22.0,4.0,68.0,42.0,3.0,11.0,3.0,4.0,,9.0,14.0,14.0,7.0,17.0,4.0,3.0,44.0,3.0,7.0,22.0,7.0,29.0,1.0,6.0,1.0,5.0,10.0,9.0,10.0,4.0,1.0,57.0,9.0,10.0,1.0,0.5,0.5833333333333334,0.6666666666666666,0.75,0.7441860465116279,0.6428571428571429,0.723404255319149,0.7857142857142857,0.5625,0.5116279069767442,0.42857142857142855,0.7777777777777778,0.7307692307692307,0.4117647058823529,,0.7777777777777778,0.0625,105.79503710922856,12.627659574468085,14.51764705882353,11.797872340425531,14.10392156862745,0.23255813953488372,0.8,0.8888888888888888,0.5,0.2558139534883721,0.5454545454545454,0.5454545454545454,0.5,0.11627906976744186,0.42857142857142855,0.6666666666666666,0.7441860465116279,0.5534825581395348,0.5598428571428571,0.08695652173913043,0.16666666666666666,0.16176470588235295,0.1323529411764706,5.6761904761904765,25.972727272727273,0.2127659574468085,26.0,2.0,17.0,12.0,30.0,17.0,10.0,2.0,0.8333333333333334,0.5454545454545454,0.5454545454545454,0.4,0.4,1.0,0.3953488372093023,12.0,0.7058823529411765,0.6666666666666666,2.0,3.0,0.2857142857142857,3.0,3.0,,,,,,1.0,10.0,,1.0,1.0,4.0,5.0,,1.0,1.0,6.0,4.0,10.0,1.0,8.0,,4.0,,3.0,5.0,6.0,1.0,3.0,2.0,1.0,3.0,,,8.0,,3.0,,,1.0,1.0,1.0,,6.0,1.0,1.0,2.0,4.0,7.0,3.0,1.0,,0.3333333333333333,0.8,0.6666666666666666,0.047619047619047616,0.1,,0.75,1.0,,0.4,0.6,,0.5714285714285714,,0.5,1.0,,0.42857142857142855,,,,,0.5882352941176471,0.5882352941176471,0.8,0.5,1.0,0.3333333333333333,,,,0.16666666666666666,,,0.14285714285714285,,0.5,0.5882352941176471,0.6380666666666667,,,1.0,,,,,,,,,,,,,,1610612750,2026,2025-26,False
