EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,PenaltyArc3FGM,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,AtRimAssists,DefThreePtRebounds,DeadBallTurnovers,Offensive Fouls,ThreePtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefThreePtReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Blocked2s,BlockedShortMidRange,Blocks,2pt And 1 Free Throw Trips,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted3s,PtsPutbacks,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,FTOffRebounds,NonShootingPenaltyNonTakeFouls,OffFTReboundPct,Corner3FGM,PenaltyCorner3FGM,Corner3Assists,OffLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,ShortMidRangeAssists,Loose Ball Fouls,DefCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3FGA,Fg2aBlocked,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Technical Free Throw Trips,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,LongMidRangeAssists,LongMidRangePctAssisted,SecondChanceCorner3FGM,SecondChanceFG3M,BlockedAtRim,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,Charge Fouls,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,SecondChanceTurnovers,Blocked3s,BlockedCorner3,FG3APctBlocked,Corner3PctBlocked,OffensiveGoaltends,3pt And 1 Free Throw Trips,DefensiveGoaltends,BlockedArc3,Travels,Charge Fouls Drawn,LongMidRangePctBlocked,BlockedLongMidRange,team_id,year,season,team_vs
1628978-1630183-1630245-203497-203944,1610612750,"Donte DiVincenzo, Jaden McDaniels, Ayo Dosunmu, Rudy Gobert, Julius Randle","DiVincenzo, McDaniels, Dosunmu, Gobert, Randle",1628978-1630183-1630245-203497-203944,MIN,636.0,2,11.0,4.0,23.0,23.0,19.0,3.0,46.0,,2.0,2.0,2.0,2.0,2.0,5.0,,5.0,5.0,10.0,2.0,7.0,12.0,28.0,24.0,1.0,1.0,7.0,8.0,3.0,5.0,2.0,1.0,2.0,1.0,5.0,2.0,1.0,5.0,,10.0,3.0,13.0,,2.0,2.0,3.0,3.0,2.0,4.0,6.0,,,13.0,5.0,24.0,19.0,0.5,0.2857142857142857,0.2857142857142857,0.5,0.47058823529411764,0.6086956521739131,0.4117647058823529,0.6666666666666666,,0.7142857142857143,0.2,0.5,0.8333333333333334,0.3333333333333333,0.5,0.5,0.5,1.0,1.0,,104.15094339622642,12.713043478260868,14.93913043478261,12.321739130434782,14.808695652173913,0.11764705882352941,,,0.11764705882352941,0.11764705882352941,0.29411764705882354,0.4,0.4,0.5,,0.125,0.3125,0.7647058823529411,0.4,0.5392764705882352,0.49035,0.525025,0.2608695652173913,0.3333333333333333,7.1,24.87142857142857,0.8260869565217391,1.0,4.0,6.0,4.0,5.0,1.0,2.0,5.0,9.0,2.0,6.0,22.0,2.0,1.0,,5.0,1.0,1.0,1.0,22.0,0.2,0.25,0.2857142857142857,0.5555555555555556,0.5,0.5789473684210527,1.0,0.3333333333333333,1.0,0.35294117647058826,0.6666666666666666,0.8,,0.5,0.5,0.3125,0.8,0.4,0.125,0.7857142857142857,,,,,1.0,1.0,1.0,2.0,4.0,3.0,2.0,2.0,2.0,,,,1.0,0.5,0.6666666666666666,,0.5,1.0,0.14285714285714285,,,,,,,,,,,,,,,,1.0,2.0,,,,,,0.2,0.16666666666666666,0.5,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2026,2025-26,True
1628978-1630183-1630245-203937-203944,1610612750,"Donte DiVincenzo, Jaden McDaniels, Ayo Dosunmu, Kyle Anderson, Julius Randle","DiVincenzo, McDaniels, Dosunmu, Anderson, Randle",1628978-1630183-1630245-203937-203944,MIN,123.0,1,2.0,,4.0,4.0,4.0,1.0,8.0,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,,1.0,3.0,5.0,5.0,,,1.0,,,1.0,,,1.0,,2.0,,,,,1.0,,1.0,,,,,,1.0,1.0,2.0,,,4.0,2.0,4.0,4.0,,,,1.0,0.5,0.625,0.5,,,,,,0.5,,,,,,,,93.65853658536587,11.75,19.0,8.25,18.5,0.5,1.0,1.0,,,0.5,,,,,,0.5,0.5,,0.470575,,0.470575,0.5,0.6666666666666666,5.8,27.5,1.0,,,,,,,,1.0,1.0,,3.0,5.0,2.0,1.0,,1.0,,,,5.0,1.0,1.0,,1.0,0.5,0.625,1.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,0.5,,,,0.2,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2026,2025-26,True
1628978-1630245-1641763-203937-203944,1610612750,"Donte DiVincenzo, Ayo Dosunmu, Julian Phillips, Kyle Anderson, Julius Randle","DiVincenzo, Dosunmu, Phillips, Anderson, Randle",1628978-1630245-1641763-203937-203944,MIN,38.9,1,1.0,-3.0,3.0,2.0,3.0,,5.0,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,,1.0,,2.0,5.0,,,1.0,2.0,,1.0,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,2.0,3.0,,,,1.0,0.5,0.5,0.5,1.0,,,,,,,,,,,,,185.08997429305913,8.266666666666667,7.05,8.266666666666667,7.05,0.5,1.0,1.0,,,0.5,,,,,,0.5,0.5,,0.482125,,0.482125,,,10.8,25.7,1.0,2.0,,,,,,,1.0,1.0,,,2.0,,,,,,,,2.0,,,,1.0,0.5,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2026,2025-26,True
1628978-1630245-201144-203497-203944,1610612750,"Donte DiVincenzo, Ayo Dosunmu, Mike Conley, Rudy Gobert, Julius Randle","DiVincenzo, Dosunmu, Conley, Gobert, Randle",1628978-1630245-201144-203497-203944,MIN,59.0,1,1.0,-1.0,2.0,2.0,,,4.0,,,1.0,,,,,,,1.0,1.0,,,2.0,4.0,5.0,,,,2.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,1.0,1.0,1.0,,,2.0,1.0,4.0,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,97.6271186440678,14.5,15.0,14.5,15.0,,,,1.0,,,,,,,,,,,0.4426,,,0.5,0.5,16.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2026,2025-26,True
1629675-1630162-1630183-1630245-1630545,1610612750,"Naz Reid, Anthony Edwards, Jaden McDaniels, Ayo Dosunmu, Terrence Shannon Jr.","Reid, Edwards, McDaniels, Dosunmu, Shannon Jr.",1629675-1630162-1630183-1630245-1630545,MIN,63.800000000000004,2,1.0,-2.0,3.0,5.0,3.0,,8.0,,,,,,1.0,1.0,,1.0,,,1.0,1.0,4.0,7.0,9.0,,,1.0,,3.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,1.0,,1.0,,,,,,1.0,2.0,2.0,,,4.0,,7.0,2.0,1.0,1.0,1.0,,1.5,1.1666666666666667,1.0,,,,,,1.0,,,,,,,,180.564263322884,9.200000000000001,7.24,9.200000000000001,7.24,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,0.5829,,0.5829,,,,25.4,1.0,3.0,,,,,,1.0,,,1.0,4.0,7.0,,,,1.0,,,,5.0,,,1.0,,1.5,1.1666666666666667,1.0,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2026,2025-26,True
1629675-1630162-1630183-1630245-203497,1610612750,"Naz Reid, Anthony Edwards, Jaden McDaniels, Ayo Dosunmu, Rudy Gobert","Reid, Edwards, McDaniels, Dosunmu, Gobert",1629675-1630162-1630183-1630245-203497,MIN,1463.0,8,24.0,20.0,50.0,49.0,17.0,1.0,99.0,6.0,10.0,4.0,8.0,1.0,6.0,13.0,,4.0,17.0,27.0,8.0,21.0,6.0,64.0,44.0,,1.0,5.0,16.0,24.0,13.0,6.0,8.0,17.0,6.0,42.0,2.0,2.0,14.0,2.0,24.0,4.0,28.0,,1.0,,3.0,2.0,1.0,6.0,12.0,2.0,,10.0,6.0,60.0,17.0,1.0,0.38095238095238093,0.38095238095238093,0.6296296296296297,0.6041666666666666,0.6153846153846154,0.4375,0.3333333333333333,1.0,0.5833333333333334,0.2,0.15384615384615385,0.6666666666666666,0.17391304347826086,0.5,0.14285714285714285,0.16666666666666666,0.5714285714285714,0.5,,97.44360902255639,13.794,15.781632653061223,13.754000000000001,14.944897959183672,0.20833333333333334,0.6,0.6666666666666666,0.08333333333333333,0.16666666666666666,0.2708333333333333,0.46153846153846156,0.46153846153846156,1.0,,0.0625,0.25,0.7083333333333334,0.46153846153846156,0.5685416666666666,0.59325,0.548253125,0.11538461538461539,0.1935483870967742,6.877777777777777,24.533333333333335,0.34,9.0,10.0,13.0,3.0,5.0,1.0,2.0,5.0,11.0,3.0,1.0,20.0,18.0,9.0,6.0,8.0,2.0,,,20.0,0.5294117647058824,0.5294117647058824,0.6,0.45454545454545453,0.59375,0.5882352941176471,0.8888888888888888,0.625,0.875,0.2708333333333333,0.7692307692307693,0.8333333333333334,0.6,0.25,0.25,0.3125,0.6,0.5,,0.3125,2.0,,2.0,2.0,,,,1.0,4.0,,,4.0,4.0,,,,,1.5,1.0,,,,0.0625,,,,2.0,1.0,2.0,,0.25,0.25,1.0,1.0,3.0,1.0,1.0,0.5,1.0,2.0,,2.0,1.0,,1.0,0.07407407407407407,0.07692307692307693,0.1,0.5,,1.0,,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612750,2026,2025-26,True
1629675-1630162-1630183-1630245-203944,1610612750,"Naz Reid, Anthony Edwards, Jaden McDaniels, Ayo Dosunmu, Julius Randle","Reid, Edwards, McDaniels, Dosunmu, Randle",1629675-1630162-1630183-1630245-203944,MIN,1238.6999999999998,5,21.0,30.0,44.0,46.0,15.0,6.0,90.0,3.0,9.0,2.0,4.0,1.0,2.0,9.0,1.0,4.0,16.0,30.0,3.0,13.0,19.0,60.0,30.0,6.0,1.0,5.0,14.0,9.0,9.0,2.0,3.0,12.0,2.0,27.0,2.0,7.0,10.0,,22.0,9.0,31.0,,2.0,2.0,3.0,,2.0,6.0,17.0,1.0,,23.0,10.0,50.0,15.0,1.0,0.23076923076923078,0.23076923076923078,0.5333333333333333,0.47674418604651164,0.5784313725490197,0.3023255813953488,0.6666666666666666,,0.625,0.5,0.2,0.7096774193548387,0.375,0.3333333333333333,0.2857142857142857,,1.0,0.6666666666666666,,104.62581738919837,13.29090909090909,14.215217391304348,12.754545454545452,13.517391304347825,0.20930232558139536,0.3333333333333333,0.3333333333333333,0.046511627906976744,0.09302325581395349,0.20930232558139536,0.2222222222222222,0.2222222222222222,1.0,0.14285714285714285,0.0625,0.25,0.7441860465116279,0.2222222222222222,0.5762406976744185,0.5520833333333334,0.57838125,0.22448979591836735,0.2857142857142857,4.383333333333334,25.22307692307692,0.3409090909090909,23.0,12.0,19.0,5.0,9.0,1.0,1.0,6.0,11.0,1.0,8.0,23.0,18.0,9.0,8.0,12.0,1.0,,1.0,23.0,0.5625,0.6428571428571429,0.2,0.5454545454545454,0.46875,0.575,0.8,0.5,0.8571428571428571,0.4418604651162791,0.631578947368421,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5625,0.5555555555555556,0.25,0.07142857142857142,0.38333333333333336,3.0,,3.0,5.0,2.0,4.0,3.0,4.0,10.0,,4.0,9.0,2.0,1.0,2.0,2.0,0.5,0.42857142857142855,0.625,0.5714285714285714,0.5714285714285714,0.5,0.16666666666666666,,1.0,,1.0,,1.0,1.0,0.25,0.25,1.0,,,,0.75,,,1.0,7.0,,,1.0,2.0,0.03333333333333333,0.05263157894736842,,0.6666666666666666,,,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,1610612750,2026,2025-26,True
1629675-1630162-1630183-1630538-203497,1610612750,"Naz Reid, Anthony Edwards, Jaden McDaniels, Bones Hyland, Rudy Gobert","Reid, Edwards, McDaniels, Hyland, Gobert",1629675-1630162-1630183-1630538-203497,MIN,34.0,1,1.0,-3.0,2.0,3.0,2.0,,5.0,,,,,,,1.0,,1.0,,,,1.0,,,3.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,211.76470588235296,9.9,4.733333333333333,9.9,4.733333333333333,,,,,,1.0,,,,,,1.0,1.0,,0.36705,,0.36705,,,,27.1,1.0,3.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2026,2025-26,True
1629675-1630162-1630183-1630538-203944,1610612750,"Naz Reid, Anthony Edwards, Jaden McDaniels, Bones Hyland, Julius Randle","Reid, Edwards, McDaniels, Hyland, Randle",1629675-1630162-1630183-1630538-203944,MIN,507.0,2,8.0,3.0,16.0,16.0,,1.0,32.0,1.0,1.0,4.0,,,1.0,6.0,,,4.0,7.0,1.0,6.0,5.0,16.0,13.0,1.0,,,4.0,3.0,6.0,1.0,1.0,3.0,1.0,7.0,,1.0,3.0,,6.0,1.0,7.0,,,,1.0,,2.0,3.0,7.0,,1.0,8.0,4.0,14.0,,1.0,0.16666666666666666,0.16666666666666666,0.5714285714285714,0.4230769230769231,0.47058823529411764,0.46153846153846156,,,0.5,0.3333333333333333,,0.6666666666666666,0.125,,,,1.0,,,90.88757396449705,15.75,15.9375,15.25,15.4375,0.07692307692307693,1.0,1.0,0.3076923076923077,,0.46153846153846156,0.16666666666666666,0.16666666666666666,1.0,,,,0.6153846153846154,0.16666666666666666,0.5240346153846154,0.4362,,0.23529411764705882,0.36363636363636365,10.385714285714286,25.5,,1.0,2.0,2.0,,,1.0,,,,,,,4.0,2.0,1.0,3.0,1.0,,,,0.5,0.5,,,,,1.0,0.3333333333333333,1.0,0.15384615384615385,1.0,1.0,0.5,0.25,0.25,,,,,,2.0,1.0,2.0,,,,1.0,,2.0,,,1.0,1.0,,,,1.0,1.0,1.0,,,,0.125,,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,1.0,,,,0.5,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612750,2026,2025-26,True
1629675-1630162-1630183-1630545-201144,1610612750,"Naz Reid, Anthony Edwards, Jaden McDaniels, Terrence Shannon Jr., Mike Conley","Reid, Edwards, McDaniels, Shannon Jr., Conley",1629675-1630162-1630183-1630545-201144,MIN,271.0,2,5.0,7.0,12.0,12.0,8.0,1.0,24.0,1.0,1.0,1.0,2.0,1.0,3.0,5.0,,4.0,3.0,5.0,3.0,7.0,,15.0,8.0,1.0,,5.0,,9.0,5.0,3.0,3.0,6.0,3.0,15.0,1.0,,5.0,,5.0,1.0,6.0,,1.0,,1.0,1.0,1.0,2.0,,,,,,15.0,8.0,1.0,0.42857142857142855,0.42857142857142855,0.6,0.625,0.625,0.5833333333333334,1.0,,1.0,,0.25,1.0,0.16666666666666666,,,0.5,1.0,,,127.52767527675277,12.0,10.583333333333334,11.75,10.583333333333334,0.08333333333333333,1.0,1.0,0.08333333333333333,0.16666666666666666,0.4166666666666667,0.6,0.6,1.0,,0.125,0.5,0.8333333333333334,0.6,0.6018708333333334,,0.63646875,,,4.779999999999999,25.3,0.6666666666666666,,2.0,3.0,2.0,3.0,,3.0,2.0,3.0,3.0,,13.0,6.0,3.0,2.0,,,,,13.0,1.0,1.0,0.6,0.6666666666666666,0.8125,0.8125,,1.0,,0.25,0.6666666666666666,0.6666666666666666,1.0,,,0.375,0.6666666666666666,0.75,,0.8666666666666667,2.0,,2.0,,,1.0,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,2.0,,1.0,,2.0,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1610612750,2026,2025-26,True
1629675-1630162-1630183-1630545-203497,1610612750,"Naz Reid, Anthony Edwards, Jaden McDaniels, Terrence Shannon Jr., Rudy Gobert","Reid, Edwards, McDaniels, Shannon Jr., Gobert",1629675-1630162-1630183-1630545-203497,MIN,584.0,3,10.0,,18.0,18.0,6.0,2.0,36.0,3.0,6.0,1.0,2.0,,2.0,3.0,1.0,,5.0,11.0,3.0,5.0,6.0,25.0,25.0,1.0,1.0,,4.0,9.0,3.0,2.0,3.0,6.0,2.0,15.0,,2.0,3.0,1.0,5.0,2.0,7.0,1.0,,,2.0,1.0,1.0,6.0,7.0,,,7.0,4.0,22.0,6.0,1.0,0.6,0.6,0.45454545454545453,0.59375,0.6578947368421053,0.3125,,1.0,0.42857142857142855,0.3333333333333333,,0.5,0.25,0.6666666666666666,,,0.3333333333333333,,0.125,88.76712328767124,17.166666666666668,15.277777777777779,16.944444444444443,14.277777777777779,0.375,0.5,0.5,0.0625,0.125,0.1875,0.6666666666666666,0.6666666666666666,1.0,0.5,,,0.5625,0.6666666666666666,0.54041875,0.58265,0.5384,0.21052631578947367,0.2857142857142857,7.745454545454546,24.580000000000002,0.3333333333333333,8.0,2.0,4.0,1.0,2.0,,,3.0,5.0,,2.0,8.0,6.0,3.0,1.0,1.0,2.0,1.0,,8.0,0.6,0.6,,0.6,0.6,0.6666666666666666,1.0,0.5,1.0,0.25,0.5,0.5,0.5,,,0.4,0.5,,,0.32,,,,1.0,,1.0,,,3.0,,,1.0,1.0,,,,,0.75,0.75,,0.5,,0.12,,1.0,,1.0,,1.0,,0.5,0.5,1.0,,2.0,,,0.6666666666666666,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1610612750,2026,2025-26,True
1629675-1630162-1630183-1630545-203944,1610612750,"Naz Reid, Anthony Edwards, Jaden McDaniels, Terrence Shannon Jr., Julius Randle","Reid, Edwards, McDaniels, Shannon Jr., Randle",1629675-1630162-1630183-1630545-203944,MIN,1055.8,6,18.0,-8.0,37.0,39.0,9.0,5.0,76.0,3.0,6.0,,3.0,1.0,2.0,6.0,,1.0,11.0,22.0,2.0,9.0,9.0,37.0,45.0,1.0,,2.0,16.0,6.0,6.0,2.0,2.0,5.0,2.0,12.0,1.0,4.0,8.0,1.0,15.0,5.0,20.0,1.0,1.0,1.0,6.0,,6.0,9.0,10.0,,,11.0,5.0,32.0,9.0,1.0,0.2222222222222222,0.2222222222222222,0.5,0.45161290322580644,0.5138888888888888,0.2903225806451613,0.16666666666666666,1.0,0.6666666666666666,0.36363636363636365,0.16666666666666666,0.6666666666666666,0.29411764705882354,0.3333333333333333,0.3333333333333333,,0.7142857142857143,0.5,0.07142857142857142,103.65599545368441,13.343243243243244,14.412820512820513,12.81081081081081,13.464102564102564,0.1935483870967742,0.5,0.5,,0.0967741935483871,0.1935483870967742,0.3333333333333333,0.3333333333333333,1.0,,0.1111111111111111,0.1111111111111111,0.8064516129032258,0.3333333333333333,0.6157887096774194,0.6298,0.6218666666666667,0.14285714285714285,0.19230769230769232,3.340909090909091,25.444444444444443,0.24324324324324326,12.0,8.0,16.0,2.0,6.0,,,2.0,7.0,,6.0,10.0,6.0,3.0,2.0,6.0,5.0,1.0,,10.0,0.2727272727272727,0.2727272727272727,,0.2857142857142857,0.2222222222222222,0.38461538461538464,0.6666666666666666,0.6666666666666666,0.5,0.5161290322580645,0.5,0.5714285714285714,0.25,,,0.6666666666666666,0.3333333333333333,,,0.2702702702702703,2.0,1.0,3.0,1.0,,1.0,,5.0,5.0,,,2.0,2.0,1.0,1.0,1.0,,,0.625,0.375,1.0,,0.13513513513513514,,1.0,,,,,,,,,,1.0,1.0,0.7142857142857143,0.3333333333333333,,2.0,,1.0,,,2.0,0.09090909090909091,0.125,,0.6666666666666666,,,,,,,1.0,,,,,1.0,,,1.0,1.0,1.0,1.0,0.1111111111111111,0.3333333333333333,,,,,,,,,1610612750,2026,2025-26,True
1629675-1630162-1630183-1641740-203944,1610612750,"Naz Reid, Anthony Edwards, Jaden McDaniels, Jaylen Clark, Julius Randle","Reid, Edwards, McDaniels, Clark, Randle",1629675-1630162-1630183-1641740-203944,MIN,32.0,1,1.0,3.0,2.0,1.0,1.0,,3.0,,,,,,,,,,1.0,1.0,,,1.0,3.0,,,,,2.0,,,,,,,,,,,,1.0,,1.0,,,,1.0,1.0,,,1.0,,,1.0,1.0,3.0,1.0,,,,1.0,1.0,1.5,,,,,,,1.0,,,,,,,,135.0,9.0,14.0,9.0,14.0,,,,,,,,,,,,,1.0,,0.7774,,,1.0,1.0,1.1,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2026,2025-26,True
1629675-1630162-1630183-201144-203497,1610612750,"Naz Reid, Anthony Edwards, Jaden McDaniels, Mike Conley, Rudy Gobert","Reid, Edwards, McDaniels, Conley, Gobert",1629675-1630162-1630183-201144-203497,MIN,324.0,2,5.0,-1.0,11.0,11.0,7.0,,22.0,1.0,2.0,,,,1.0,4.0,,2.0,4.0,5.0,1.0,4.0,2.0,13.0,14.0,,,2.0,6.0,3.0,4.0,1.0,1.0,2.0,1.0,5.0,,,4.0,1.0,6.0,,6.0,,,,1.0,1.0,1.0,2.0,2.0,,,4.0,,13.0,7.0,1.0,0.25,0.25,0.8,0.6111111111111112,0.5909090909090909,0.4444444444444444,,1.0,1.0,,,1.0,,,,,1.0,,,97.77777777777777,14.818181818181818,14.636363636363637,14.818181818181818,14.636363636363637,0.2222222222222222,0.5,0.5,,,0.4444444444444444,0.25,0.25,1.0,,,0.4,0.7777777777777778,0.25,0.5459055555555555,,0.51117,,,5.0600000000000005,25.1,0.6363636363636364,7.0,3.0,3.0,2.0,2.0,,,2.0,3.0,,2.0,6.0,2.0,1.0,1.0,1.0,1.0,,,6.0,0.25,0.25,,0.6666666666666666,0.4,0.42857142857142855,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,,,0.4,1.0,,,0.46153846153846156,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1610612750,2026,2025-26,True
