EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,ShortMidRangeFGA,PtsUnassisted2s,DefThreePtRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,Offensive Fouls Drawn,DefThreePtReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeFGM,LongMidRangeFGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,OffTwoPtRebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,Fg3aBlocked,ShortMidRangeAssists,FTOffRebounds,StepOutOfBoundsTurnovers,SecondChanceFg2Pct,FG3APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,Corner3FGM,Corner3Assists,SelfOReb,BadPassSteals,LostBallOutOfBoundsTurnovers,DefLongMidRangeReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,LongMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,FTDefRebounds,Loose Ball Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,LongMidRangeAssists,Travels,Blocked3s,BlockedArc3,BlockedLongMidRange,LongMidRangePctAssisted,SecondChanceCorner3PctAssisted,Charge Fouls Drawn,Charge Fouls,Technical Free Throw Trips,team_id,year,season,team_vs
1626204-1628418-1641772-1641854-1642878,1610612739,"Larry Nance Jr., Thomas Bryant, Nae'Qwan Tomlin, Craig Porter Jr., Tyrese Proctor","Nance Jr., Bryant, Tomlin, Porter Jr., Proctor",1626204-1628418-1641772-1641854-1642878,CLE,158.0,1,3.0,4.0,5.0,4.0,1.0,1.0,9.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,5.0,5.0,1.0,1.0,2.0,2.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,5.0,4.0,1.0,1.0,0.5,0.5,0.25,0.25,0.5,0.5,0.5,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0,0.5,82.0253164556962,1.0,15.4,19.28,14.9,17.1,0.5,0.5,0.5,1.0,0.25,0.25,1.0,0.5,0.5,0.25,0.25,1.0,0.5819125,0.5819125,0.4,0.6666666666666666,1.0,2.2,23.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2026,2025-26,False
1626204-1631165-1641772-1641854-1642281,1610612739,"Larry Nance Jr., Keon Ellis, Nae'Qwan Tomlin, Craig Porter Jr., Jaylon Tyson","Nance Jr., Ellis, Tomlin, Porter Jr., Tyson",1626204-1631165-1641772-1641854-1642281,CLE,121.0,1,2.0,4.0,5.0,,4.0,,9.0,1.0,1.0,,,,,,,,1.0,2.0,,,2.0,4.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,2.0,,,,,0.5,,0.5,,0.5,,,,,1.0,,,,107.10743801652893,,19.55,8.559999999999999,19.55,8.559999999999999,0.5,1.0,1.0,,,,,,,,,0.5,0.6105,,,,,5.4,,,-2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2026,2025-26,False
1628378-1628386-1629622-1629731-1630241,1610612739,"Donovan Mitchell, Jarrett Allen, Max Strus, Dean Wade, Sam Merrill","Mitchell, Allen, Strus, Wade, Merrill",1628378-1628386-1629622-1629731-1630241,CLE,20.0,1,,1.0,1.0,,,,2.0,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,,,,,2.0,,,,,,,,,1.0,,,,,,,,,144.0,,9.0,11.0,9.0,11.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2026,2025-26,False
1628378-1628386-1629622-1629731-1630596,1610612739,"Donovan Mitchell, Jarrett Allen, Max Strus, Dean Wade, Evan Mobley","Mitchell, Allen, Strus, Wade, Mobley",1628378-1628386-1629622-1629731-1630596,CLE,1.0,1,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2026,2025-26,False
1628378-1628386-1629622-1629731-201935,1610612739,"Donovan Mitchell, Jarrett Allen, Max Strus, Dean Wade, James Harden","Mitchell, Allen, Strus, Wade, Harden",1628378-1628386-1629622-1629731-201935,CLE,696.6,9,12.0,22.0,24.0,9.0,5.0,5.0,46.0,,1.0,1.0,,,1.0,1.0,11.0,2.0,2.0,8.0,12.0,10.0,20.0,38.0,3.0,,2.0,3.0,6.0,6.0,,11.0,,1.0,,3.0,4.0,2.0,5.0,8.0,13.0,8.0,12.0,,3.0,3.0,2.0,3.0,1.0,12.0,6.0,9.0,,,0.25,,0.25,,0.38461538461538464,0.3333333333333333,0.6,0.3333333333333333,0.4,0.45454545454545453,0.5,0.4444444444444444,0.5,95.09043927648578,0.3333333333333333,16.413636363636364,13.979166666666666,14.322727272727274,13.020833333333334,0.05,,,,0.05,0.55,0.2,,,0.2,0.4,0.65,0.516585,0.49602,0.13043478260869565,0.2727272727272727,0.3,9.8125,25.900000000000002,0.4090909090909091,-18.0,5.0,4.0,3.0,1.0,1.0,4.0,,1.0,,,0.6,,0.25,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,8.0,3.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,0.5,0.16666666666666666,0.5,0.16666666666666666,0.3,0.5,0.125,1.0,0.75,0.6666666666666666,1.0,1.0,0.75,0.4,0.4,0.1,0.18181818181818182,0.18181818181818182,0.5,0.4,0.5,1.0,0.18181818181818182,0.50595,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2026,2025-26,False
1628378-1628386-1629622-1630241-1630596,1610612739,"Donovan Mitchell, Jarrett Allen, Max Strus, Sam Merrill, Evan Mobley","Mitchell, Allen, Strus, Merrill, Mobley",1628378-1628386-1629622-1630241-1630596,CLE,2.2,1,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.5454545454545,,,2.1,,2.1,,,,,,,,,,,,,,,,,,,,,-2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2026,2025-26,False
1628378-1628386-1629622-1630241-1642281,1610612739,"Donovan Mitchell, Jarrett Allen, Max Strus, Sam Merrill, Jaylon Tyson","Mitchell, Allen, Strus, Merrill, Tyson",1628378-1628386-1629622-1630241-1642281,CLE,451.6,2,8.0,14.0,15.0,5.0,7.0,3.0,29.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,4.0,8.0,7.0,5.0,22.0,17.0,3.0,2.0,4.0,3.0,5.0,9.0,4.0,5.0,2.0,4.0,1.0,10.0,2.0,7.0,7.0,5.0,12.0,4.0,8.0,,3.0,1.0,,1.0,1.0,14.0,9.0,5.0,0.5,0.6666666666666666,0.5,0.5,0.5666666666666667,0.2857142857142857,0.5789473684210527,0.4090909090909091,0.4666666666666667,0.6363636363636364,0.5,0.6363636363636364,0.5,0.5,0.6,92.4712134632418,1.0,16.04285714285714,15.133333333333333,14.4,14.6,0.26666666666666666,0.75,1.0,0.3333333333333333,0.13333333333333333,0.3333333333333333,0.4,0.2857142857142857,1.0,0.14285714285714285,0.2857142857142857,0.7333333333333333,0.5602766666666666,0.5422142857142858,0.16666666666666666,0.2727272727272727,0.4090909090909091,4.6,24.842857142857145,0.35714285714285715,5.0,4.0,4.0,,,1.0,1.0,1.0,2.0,,,,,0.26666666666666666,1.0,,3.0,1.0,2.0,3.0,1.0,2.0,1.0,8.0,6.0,3.0,3.0,2.0,2.0,2.0,2.0,,,,,,,,1.0,1.0,1.0,1.0,0.6666666666666666,0.42857142857142855,0.5,0.42857142857142855,0.7,0.6666666666666666,0.25,0.25,,0.5,,0.6666666666666666,,0.25,0.3333333333333333,,0.6,0.6,0.6666666666666666,0.4,0.5,1.0,0.6,0.5531200000000001,0.36363636363636365,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.14285714285714285,0.25,0.5,1.0,0.5,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2026,2025-26,False
1628378-1628386-1629622-1630241-201935,1610612739,"Donovan Mitchell, Jarrett Allen, Max Strus, Sam Merrill, James Harden","Mitchell, Allen, Strus, Merrill, Harden",1628378-1628386-1629622-1630241-201935,CLE,474.0,3,8.0,17.0,13.0,,,3.0,30.0,3.0,6.0,3.0,,,1.0,,6.0,,3.0,8.0,7.0,4.0,19.0,19.0,3.0,,,,,,4.0,6.0,2.0,5.0,2.0,13.0,,1.0,3.0,3.0,6.0,4.0,6.0,,3.0,,,,,12.0,,,0.6666666666666666,1.0,0.375,,0.5,,0.5277777777777778,,0.4666666666666667,0.5,,0.75,0.3333333333333333,,,91.13924050632912,,14.647058823529411,17.307692307692307,12.470588235294118,17.153846153846153,0.4,0.5,0.6,0.6666666666666666,0.06666666666666667,0.4,0.75,,,,,0.8666666666666667,0.5822166666666667,,0.16666666666666666,0.2727272727272727,,4.9875,25.442857142857143,,,1.0,2.0,2.0,,1.0,1.0,1.0,4.0,,,1.0,,0.06666666666666667,,1.0,2.0,1.0,1.0,3.0,1.0,1.0,,7.0,9.0,,2.0,1.0,3.0,2.0,3.0,2.0,,,,,,,,,,,1.0,0.42857142857142855,1.0,0.42857142857142855,0.875,0.875,0.125,0.16666666666666666,,0.6,0.6666666666666666,1.0,1.0,,,0.06666666666666667,0.3333333333333333,0.3333333333333333,1.0,0.25,1.0,1.0,0.3333333333333333,0.6184125,0.3684210526315789,2.0,2.0,2.0,,,,,0.6666666666666666,,,,,,,,0.6666666666666666,1.0,1.0,1.0,2.0,1.0,0.5,0.125,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2026,2025-26,False
1628378-1628386-1629622-1630241-203471,1610612739,"Donovan Mitchell, Jarrett Allen, Max Strus, Sam Merrill, Dennis Schröder","Mitchell, Allen, Strus, Merrill, Schröder",1628378-1628386-1629622-1630241-203471,CLE,77.0,2,1.0,2.0,2.0,1.0,,,4.0,,,,,,,,,,1.0,1.0,,,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,1.0,,1.0,,1.0,,,,,,,,,74.8051948051948,,16.0,22.5,16.0,22.5,,,,,,,,,,,,,0.3984,,,,,7.2,,0.5,-3.0,1.0,2.0,,,1.0,1.0,1.0,3.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2026,2025-26,False
1628378-1628386-1629622-1630596-1642281,1610612739,"Donovan Mitchell, Jarrett Allen, Max Strus, Evan Mobley, Jaylon Tyson","Mitchell, Allen, Strus, Mobley, Tyson",1628378-1628386-1629622-1630596-1642281,CLE,158.0,1,3.0,5.0,5.0,,,,10.0,1.0,1.0,,,,,,,,1.0,3.0,,1.0,3.0,7.0,,,,,,,2.0,,1.0,1.0,1.0,2.0,,,1.0,,1.0,2.0,2.0,,1.0,,,,,3.0,,,1.0,1.0,0.3333333333333333,,0.3333333333333333,,0.375,,,,,1.0,,,,91.13924050632912,,16.2,15.4,16.2,15.4,0.3333333333333333,1.0,1.0,1.0,,,,,,,,0.3333333333333333,0.5312333333333333,,0.25,0.25,,5.3999999999999995,,,-4.0,2.0,,1.0,1.0,1.0,1.0,,,,,1.0,,0.6666666666666666,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2026,2025-26,False
