EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyTurnovers,Offensive Fouls,Technical Free Throw Trips,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,LongMidRangeFGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,Offensive Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyFg3Pct,PenaltyEfgPct,PenaltyTsPct,LongMidRangeFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,LongMidRangeFGM,Corner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted3s,OffThreePtRebounds,DefThreePtRebounds,BadPassOutOfBoundsTurnovers,BadPassTurnovers,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefThreePtReboundPct,OffThreePtReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,SecondChancePointsPct,PenaltyAtRimFGA,PenaltyFG2M,Fg2aBlocked,ShortMidRangeAssists,Steals,BadPassSteals,LostBallSteals,PenaltyFg2Pct,FG2APctBlocked,AtRimPctBlocked,DefLongMidRangeReboundPct,ShortMidRangePctAssisted,PenaltyAtRimFrequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,Corner3FGM,PenaltyCorner3FGA,SecondChanceFtPoints,PenaltyFtPoints,PtsPutbacks,Corner3Assists,FTOffRebounds,FTDefRebounds,SelfOReb,Loose Ball Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,ShortMidRangePctBlocked,2pt And 1 Free Throw Trips,SecondChanceArc3FGA,SecondChanceFG3A,OffLongMidRangeReboundPct,SecondChanceArc3Frequency,StepOutOfBoundsTurnovers,SecondChanceArc3FGM,SecondChanceFG3M,LostBallOutOfBoundsTurnovers,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangeAssists,ThreePtShootingFoulsDrawn,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends,PenaltyCorner3FGM,PenaltyCorner3Accuracy,3pt And 1 Free Throw Trips,Charge Fouls,Blocked3s,BlockedArc3,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,BlockedCorner3,Charge Fouls Drawn,OffensiveGoaltends,team_id,year,season,team_vs
1627936-1628392-1628983-1629026-1641717,1610612760,"Alex Caruso, Isaiah Hartenstein, Shai Gilgeous-Alexander, Kenrich Williams, Cason Wallace","Caruso, Hartenstein, Gilgeous-Alexander, Williams, Wallace",1627936-1628392-1628983-1629026-1641717,OKC,253.3,1,4.0,-6.0,9.0,9.0,6.0,1.0,18.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,4.0,1.0,3.0,2.0,9.0,15.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,9.0,1.0,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.5625,0.42857142857142855,0.5,0.25,0.5,0.2,0.25,0.5,0.5,102.32925384919068,11.588888888888889,16.555555555555557,11.588888888888889,14.61111111111111,0.14285714285714285,1.0,1.0,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.5714285714285714,0.3333333333333333,0.5303,0.125,0.2,6.525,26.03333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2026,2025-26,True
1627936-1628392-1628983-1629026-1642272,1610612760,"Alex Caruso, Isaiah Hartenstein, Shai Gilgeous-Alexander, Kenrich Williams, Jared McCain","Caruso, Hartenstein, Gilgeous-Alexander, Williams, McCain",1627936-1628392-1628983-1629026-1642272,OKC,31.799999999999997,1,1.0,-1.0,1.0,1.0,,,2.0,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,90.56603773584906,12.9,18.9,12.9,18.9,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2026,2025-26,True
1627936-1628392-1628983-1629652-1641717,1610612760,"Alex Caruso, Isaiah Hartenstein, Shai Gilgeous-Alexander, Luguentz Dort, Cason Wallace","Caruso, Hartenstein, Gilgeous-Alexander, Dort, Wallace",1627936-1628392-1628983-1629652-1641717,OKC,154.0,1,3.0,-6.0,4.0,4.0,,,8.0,,,,,1.0,3.0,,1.0,1.0,3.0,,3.0,9.0,,,3.0,3.0,1.0,,1.0,1.0,1.0,,3.0,,,,,,,,,,,,,1.0,1.0,,,3.0,,,,1.0,0.3333333333333333,0.3333333333333333,,0.375,0.375,0.75,,,,,,,,74.8051948051948,19.75,18.75,19.75,18.75,,,,,,,,0.75,0.3333333333333333,0.3333333333333333,1.0,0.75,0.3333333333333333,0.489725,,,14.2,25.599999999999998,4.0,,,,4.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,3.0,0.3333333333333333,0.375,0.375,0.25,0.75,0.3333333333333333,0.489725,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2026,2025-26,True
1627936-1628392-1628983-1629652-1642272,1610612760,"Alex Caruso, Isaiah Hartenstein, Shai Gilgeous-Alexander, Luguentz Dort, Jared McCain","Caruso, Hartenstein, Gilgeous-Alexander, Dort, McCain",1627936-1628392-1628983-1629652-1642272,OKC,262.0,4,4.0,-6.0,8.0,9.0,2.0,1.0,17.0,,,,,3.0,5.0,1.0,1.0,3.0,6.0,,11.0,17.0,,2.0,6.0,5.0,3.0,,2.0,2.0,2.0,,6.0,,1.0,2.0,1.0,3.0,1.0,1.0,,,2.0,,2.0,3.0,,,,9.0,1.0,,,0.6666666666666666,0.5,0.5,1.0,0.7857142857142857,0.7857142857142857,0.8571428571428571,0.5,0.5,,0.6666666666666666,0.3333333333333333,,,93.4351145038168,17.5,13.555555555555555,16.0,13.555555555555555,,,,,,,,0.7142857142857143,0.6,0.6,0.6666666666666666,0.8571428571428571,0.6,0.5439928571428572,,,18.3,25.483333333333334,1.0,,,,1.0,0.125,1.0,,1.0,,,1.0,,,,,,,0.14285714285714285,1.0,,0.56745,,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,0.14285714285714285,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2026,2025-26,True
1627936-1628392-1628983-1629652-1642349,1610612760,"Alex Caruso, Isaiah Hartenstein, Shai Gilgeous-Alexander, Luguentz Dort, Ajay Mitchell","Caruso, Hartenstein, Gilgeous-Alexander, Dort, Mitchell",1627936-1628392-1628983-1629652-1642349,OKC,321.9,4,5.0,-3.0,11.0,12.0,6.0,,23.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,8.0,1.0,2.0,,11.0,14.0,4.0,4.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,7.0,,1.0,2.0,,2.0,1.0,,,,1.0,,,2.0,1.0,,,11.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.55,0.55,0.2,1.0,1.0,,1.0,,,,102.88909599254428,12.9,15.0,12.9,15.0,0.3,0.6666666666666666,1.0,0.5,0.2,0.5,0.5,0.1,1.0,1.0,1.0,0.5,1.0,0.53571,,,7.9125,24.8,5.0,,,,5.0,0.45454545454545453,3.0,1.0,1.0,4.0,1.0,1.0,5.0,,5.0,1.0,0.5,0.5,0.3,0.2,1.0,0.44484,0.45454545454545453,1.0,1.0,,,,,,1.0,,1.0,,,,1.0,,,,1.0,0.3333333333333333,0.3333333333333333,0.1,,1.0,1.0,1.0,1.0,3.0,1.0,2.0,0.25,0.125,0.3333333333333333,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2026,2025-26,True
1627936-1628392-1628983-1630198-1641717,1610612760,"Alex Caruso, Isaiah Hartenstein, Shai Gilgeous-Alexander, Isaiah Joe, Cason Wallace","Caruso, Hartenstein, Gilgeous-Alexander, Joe, Wallace",1627936-1628392-1628983-1630198-1641717,OKC,674.7,4,11.0,10.0,25.0,24.0,11.0,4.0,49.0,6.0,8.0,1.0,3.0,2.0,4.0,7.0,11.0,3.0,7.0,8.0,31.0,21.0,4.0,10.0,9.0,4.0,2.0,2.0,3.0,5.0,2.0,2.0,13.0,2.0,8.0,14.0,5.0,19.0,5.0,1.0,2.0,,6.0,,1.0,3.0,6.0,10.0,3.0,24.0,,0.2857142857142857,0.4,1.0,0.42857142857142855,0.42857142857142855,0.6363636363636364,0.6388888888888888,0.6739130434782609,0.3888888888888889,0.8333333333333334,0.6666666666666666,0.5,0.65,0.5,0.5,0.6666666666666666,104.57981325033347,12.616,14.970833333333333,12.451999999999998,12.620833333333335,0.4444444444444444,0.75,0.75,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.5,0.5,1.0,0.8333333333333334,0.5,0.5719588235294117,0.14285714285714285,0.21428571428571427,4.463636363636364,29.914285714285715,11.0,3.0,1.0,,11.0,0.44,,1.0,2.0,4.0,1.0,3.0,13.0,,13.0,0.3333333333333333,0.5,0.5909090909090909,,0.2857142857142857,0.5,0.5410916666666666,0.41935483870967744,,3.0,2.0,2.0,7.0,,2.0,5.0,,3.0,1.0,1.0,0.875,0.625,0.5,0.5,0.6666666666666666,0.6666666666666666,,,0.16666666666666666,0.22580645161290322,2.0,2.0,,,,,,0.5,,,0.6666666666666666,,0.2857142857142857,2.0,2.0,1.0,1.0,1.0,3.0,6.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,0.5,0.5,0.5,0.5,0.25,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.5,0.14285714285714285,0.4999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2026,2025-26,True
1627936-1628392-1628983-1630198-1642349,1610612760,"Alex Caruso, Isaiah Hartenstein, Shai Gilgeous-Alexander, Isaiah Joe, Ajay Mitchell","Caruso, Hartenstein, Gilgeous-Alexander, Joe, Mitchell",1627936-1628392-1628983-1630198-1642349,OKC,205.7,2,3.0,-12.0,6.0,8.0,,2.0,14.0,2.0,2.0,,2.0,,1.0,2.0,4.0,,1.0,,4.0,16.0,,4.0,,1.0,,,,,,,,2.0,,1.0,2.0,3.0,3.0,,1.0,,3.0,,4.0,4.0,1.0,,,,,,,,,,0.5,0.4,0.4,0.2,1.0,,1.0,0.5,0.6666666666666666,1.0,,98.00680602819641,19.0,11.4625,18.666666666666668,9.7125,0.4,1.0,1.0,,0.4,,,0.2,,,,0.6,,0.51824,,,5.175,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,4.0,,,1.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,2.0,2.0,,,,,,4.0,,,,1.0,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,,1.0,1.0,,,0.59945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2026,2025-26,True
1627936-1628392-1628983-1630598-1641717,1610612760,"Alex Caruso, Isaiah Hartenstein, Shai Gilgeous-Alexander, Aaron Wiggins, Cason Wallace","Caruso, Hartenstein, Gilgeous-Alexander, Wiggins, Wallace",1627936-1628392-1628983-1630598-1641717,OKC,91.0,1,2.0,6.0,4.0,4.0,,1.0,8.0,1.0,1.0,,1.0,,1.0,1.0,2.0,,1.0,4.0,6.0,,2.0,,,1.0,,1.0,,1.0,,1.0,2.0,,1.0,2.0,1.0,3.0,,,,,,,,,2.0,4.0,2.0,4.0,,1.0,1.0,,,,0.5,0.3333333333333333,0.6,0.3333333333333333,,1.0,,1.0,0.5,,,126.5934065934066,10.5,12.25,10.5,12.25,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,0.3333333333333333,,,,0.6666666666666666,,0.66055,0.4,0.5,2.35,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,0.3333333333333333,,,1.0,,2.0,,2.0,,0.5,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2026,2025-26,True
1627936-1628392-1628983-1630598-1642272,1610612760,"Alex Caruso, Isaiah Hartenstein, Shai Gilgeous-Alexander, Aaron Wiggins, Jared McCain","Caruso, Hartenstein, Gilgeous-Alexander, Wiggins, McCain",1627936-1628392-1628983-1630598-1642272,OKC,58.0,1,1.0,,2.0,1.0,,1.0,3.0,1.0,1.0,,1.0,,,1.0,2.0,,,,2.0,2.0,,2.0,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,0.5,0.5,0.5,,,,1.0,,1.0,1.0,,74.48275862068965,9.5,39.0,9.5,39.0,0.5,1.0,1.0,,0.5,,,,,,,0.5,,0.4933,,,2.8,,2.0,,,,2.0,1.0,,,,2.0,,,2.0,,2.0,,0.5,0.5,,,,0.4933,1.0,,,1.0,1.0,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,0.5,,,,,0.5,1.0,1.0,1.0,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,0.5662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2026,2025-26,True
1627936-1628392-1628983-1631096-1631114,1610612760,"Alex Caruso, Isaiah Hartenstein, Shai Gilgeous-Alexander, Chet Holmgren, Jalen Williams","Caruso, Hartenstein, Gilgeous-Alexander, Holmgren, Williams",1627936-1628392-1628983-1631096-1631114,OKC,15.8,2,,2.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,2.0,1.0,2.0,,,,,,,,,1.0,,,1.0,,1.0,,,,182.2784810126582,6.0,9.8,6.0,9.8,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,2.0,,2.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2026,2025-26,True
