EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,OffPoss,PenaltyOffPoss,TotalPoss,FtPoints,Points,PenaltyFtPoints,PenaltyPoints,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,PenaltyTsPct,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,PenaltyPointsPct,PenaltyOffPossPct,Minutes,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,Corner3Assists,StepOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,AtRimPctBlocked,OffLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,LongMidRangePctBlocked,NonShootingPenaltyNonTakeFouls,Offensive Fouls Drawn,Travels,Loose Ball Fouls,LongMidRangeAssists,LongMidRangePctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,Loose Ball Fouls Drawn,Charge Fouls,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,FTOffRebounds,OffFTReboundPct,team_id,year,season,team_vs
1627742-1627751-1629628-1630567-1630572,1610612761,"Brandon Ingram, Jakob Poeltl, RJ Barrett, Scottie Barnes, Sandro Mamukelashvili","Ingram, Poeltl, Barrett, Barnes, Mamukelashvili",1627742-1627751-1629628-1630567-1630572,TOR,8.0,1,2.0,1.0,1.0,1,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,180.0,8.0,8.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2026,2025-26,False
1627742-1627751-1629628-1630567-1642266,1610612761,"Brandon Ingram, Jakob Poeltl, RJ Barrett, Scottie Barnes, Ja'Kobe Walter","Ingram, Poeltl, Barrett, Barnes, Walter",1627742-1627751-1629628-1630567-1642266,TOR,1495.0,5,-1.0,57.0,,115,12.0,53.0,,,10.0,16.0,,47.0,,,,0.5,,110.76923076923076,11.649122807017545,11.31578947368421,,,25.0,58.0,5.0,6.0,9.0,14.0,1.0,3.0,5.0,11.0,2.0,5.0,4.0,3.0,12.0,1.0,16.0,30.0,3.0,16.0,54.0,2.0,5.0,1.0,2.0,6.0,16.0,16.0,9.0,4.0,12.0,3.0,1.0,1.0,8.0,3.0,11.0,3.0,6.0,2.0,25.0,3.0,4.0,11.0,10.0,4.0,25.0,7.0,32.0,2.0,5.0,4.0,1.0,6.0,1.0,5.0,5.0,1.0,1.0,11.0,8.0,16.0,2.0,2.0,9.0,4.0,1.0,1.0,3.0,1.0,5.0,3.0,1.0,0.5,0.5714285714285714,1.0,0.1875,0.1875,0.5333333333333333,0.4,0.44565217391304346,0.3333333333333333,0.42857142857142855,0.34782608695652173,0.0625,0.03333333333333333,0.09090909090909091,0.08333333333333333,0.5454545454545454,1.0,0.7692307692307693,0.2857142857142857,0.7333333333333333,0.23076923076923078,0.75,0.25925925925925924,0.4,0.3333333333333333,0.2222222222222222,0.25,0.8571428571428571,0.5,1.0,0.75,0.6666666666666666,0.08,0.6,14.327586206896552,14.017241379310345,0.30434782608695654,0.6428571428571429,0.6428571428571429,0.6666666666666666,0.2391304347826087,0.45454545454545453,0.5,0.4,0.10869565217391304,0.4,0.4,0.08695652173913043,0.2608695652173913,0.25,0.2727272727272727,1.0,0.5,0.3333333333333333,0.16666666666666666,0.6521739130434783,0.25,0.562254347826087,0.5458666666666666,0.16981132075471697,0.24324324324324326,0.11320754716981132,7.03,25.5125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2026,2025-26,False
1627742-1627751-1629628-1630567-1642347,1610612761,"Brandon Ingram, Jakob Poeltl, RJ Barrett, Scottie Barnes, Jamal Shead","Ingram, Poeltl, Barrett, Barnes, Shead",1627742-1627751-1629628-1630567-1642347,TOR,1033.0,3,-6.0,34.0,5.0,69,4.0,38.0,,5.0,4.0,4.0,,34.0,5.0,5.0,,0.6551724137931034,0.5,96.18586640851889,15.558823529411764,15.411764705882353,0.13157894736842105,0.14705882352941177,17.0,35.0,7.0,3.0,4.0,6.0,1.0,1.0,1.0,4.0,,5.0,4.0,6.0,8.0,,5.0,15.0,8.0,12.0,44.0,2.0,2.0,,,4.0,4.0,6.0,21.0,4.0,8.0,6.0,1.0,,2.0,7.0,9.0,5.0,2.0,,25.0,,3.0,8.0,1.0,1.0,10.0,3.0,13.0,,,,,6.0,,4.0,2.0,,2.0,8.0,5.0,8.0,1.0,,2.0,1.0,1.0,1.0,,1.0,2.0,,,0.4,0.6666666666666666,0.875,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.6296296296296297,1.0,1.0,0.4444444444444444,,0.06666666666666667,,,0.75,1.0,0.25,0.3,0.8,,0.6428571428571429,0.21428571428571427,0.5,,,,0.5,,,1.0,0.5,,,14.4,14.0,0.2222222222222222,0.6666666666666666,0.8,0.5,0.14814814814814814,0.25,0.25,,0.18518518518518517,,,0.14814814814814814,0.2962962962962963,0.75,0.75,0.8333333333333334,0.5,1.0,,0.6666666666666666,0.75,0.544124074074074,0.59075,0.06896551724137931,0.11764705882352941,0.10526315789473684,8.673333333333334,25.333333333333332,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.5,0.16666666666666666,0.4,0.5,0.5,1.0,0.4,0.5,0.4,0.5,0.59046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2026,2025-26,False
1627742-1627751-1629628-1630572-1642347,1610612761,"Brandon Ingram, Jakob Poeltl, RJ Barrett, Sandro Mamukelashvili, Jamal Shead","Ingram, Poeltl, Barrett, Mamukelashvili, Shead",1627742-1627751-1629628-1630572-1642347,TOR,84.0,2,6.0,3.0,,5,,6.0,,,,,,6.0,,,,1.0,,85.71428571428572,13.333333333333334,13.333333333333334,,,1.0,2.0,1.0,,,1.0,,,,,,,,2.0,2.0,,,1.0,2.0,2.0,,,,,,,,,6.0,,2.0,2.0,,,,2.0,2.0,2.0,,,6.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,0.6666666666666666,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,22.0,22.0,0.3333333333333333,,,,,,,,,,,,0.6666666666666666,1.0,1.0,1.0,,,,1.0,1.0,0.5538500000000001,,,,,2.2,25.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2026,2025-26,False
1627742-1627751-1629628-1642266-1642347,1610612761,"Brandon Ingram, Jakob Poeltl, RJ Barrett, Ja'Kobe Walter, Jamal Shead","Ingram, Poeltl, Barrett, Walter, Shead",1627742-1627751-1629628-1642266-1642347,TOR,321.0,2,4.0,13.0,4.0,23,6.0,13.0,1.0,1.0,4.0,7.0,1.0,13.0,1.0,4.0,1.0,0.5416666666666666,0.16666666666666666,103.17757009345794,12.76923076923077,12.76923076923077,0.07692307692307693,0.3076923076923077,5.0,10.0,,,2.0,4.0,,,,1.0,,1.0,,1.0,3.0,,2.0,6.0,1.0,3.0,9.0,,,,,,2.0,2.0,3.0,,3.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,,5.0,,,1.0,3.0,,4.0,,4.0,,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,3.0,,1.0,3.0,,,,,,,,,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3888888888888889,,,0.3333333333333333,,0.16666666666666666,,,1.0,,1.0,,0.3333333333333333,,0.6666666666666666,,,,,,1.0,1.0,,0.5,,,,15.5,15.4,0.4444444444444444,0.5,0.6666666666666666,0.5,0.1111111111111111,,,,0.1111111111111111,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,0.7777777777777778,0.3333333333333333,0.57575,,0.2727272727272727,0.375,,6.066666666666666,25.8,,1.0,,,1.0,,1.0,,1.0,,,,,1.0,,,,0.25,,,,,0.5,,0.5,,0.52895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2026,2025-26,False
1627742-1627751-1629628-1642266-1642867,1610612761,"Brandon Ingram, Jakob Poeltl, RJ Barrett, Ja'Kobe Walter, Collin Murray-Boyles","Ingram, Poeltl, Barrett, Walter, Murray-Boyles",1627742-1627751-1629628-1642266-1642867,TOR,6.0,1,-3.0,,,1,,,,,,,,,,,,,,240.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2026,2025-26,False
1627742-1627751-1629628-1642347-1642419,1610612761,"Brandon Ingram, Jakob Poeltl, RJ Barrett, Jamal Shead, Jamison Battle","Ingram, Poeltl, Barrett, Shead, Battle",1627742-1627751-1629628-1642347-1642419,TOR,69.0,1,-2.0,2.0,,5,,3.0,,,,,,3.0,,,,0.75,,104.34782608695653,17.5,17.5,,,1.0,3.0,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,5.0,,,,,,,,3.0,,,,1.0,,,1.0,1.0,,,,3.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,0.75,,,0.5,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,11.333333333333334,11.333333333333334,,,,,,,,,0.5,,,0.5,,,,,,,,0.5,,0.462525,,,,,21.2,23.0,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2026,2025-26,False
1627742-1627751-1630567-1642266-1642347,1610612761,"Brandon Ingram, Jakob Poeltl, Scottie Barnes, Ja'Kobe Walter, Jamal Shead","Ingram, Poeltl, Barnes, Walter, Shead",1627742-1627751-1630567-1642266-1642347,TOR,237.0,1,-3.0,8.0,3.0,17,2.0,9.0,2.0,4.0,2.0,4.0,2.0,9.0,4.0,3.0,2.0,0.5625,0.6666666666666666,103.29113924050633,12.25,12.0,0.4444444444444444,0.375,4.0,9.0,2.0,1.0,1.0,1.0,,,1.0,3.0,,1.0,,1.0,1.0,,2.0,5.0,1.0,1.0,12.0,,,,,,2.0,2.0,3.0,,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,,5.0,,1.0,1.0,1.0,2.0,4.0,1.0,5.0,,,,,1.0,,,,,1.0,1.0,1.0,2.0,,,,1.0,,,1.0,,1.0,1.0,,0.5,0.5,1.0,1.0,1.0,0.4,,0.5833333333333334,,,0.16666666666666666,,,,,1.0,1.0,1.0,0.3333333333333333,1.0,,1.0,0.3333333333333333,,0.5,,,1.0,,,1.0,,,1.0,15.444444444444445,15.0,0.16666666666666666,1.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,,0.16666666666666666,,,,0.16666666666666666,1.0,1.0,1.0,,,,0.3333333333333333,1.0,0.528525,,,,,8.82,24.6,1.0,1.0,,,,1.0,1.0,,,,,,1.0,,,1.0,1.0,,,,,,1.0,1.0,,,0.8478,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2026,2025-26,False
1627742-1627751-1630567-1642347-1642867,1610612761,"Brandon Ingram, Jakob Poeltl, Scottie Barnes, Jamal Shead, Collin Murray-Boyles","Ingram, Poeltl, Barnes, Shead, Murray-Boyles",1627742-1627751-1630567-1642347-1642867,TOR,136.0,1,1.0,4.0,,8,2.0,6.0,,,2.0,2.0,,4.0,,,,0.6,,84.70588235294117,18.5,18.25,,,2.0,4.0,,1.0,2.0,2.0,1.0,1.0,,,,,1.0,,1.0,,2.0,2.0,,2.0,5.0,1.0,1.0,,,2.0,,4.0,,2.0,1.0,,,,,,,,,,,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,1.0,1.0,0.5,1.0,1.0,0.5,,,,,,,,,,0.5,,0.5,,,1.0,,,,,,,,,15.5,15.5,0.5,1.0,1.0,,,,,,,,,0.25,0.25,,,,1.0,1.0,,1.0,,0.59115,,0.2,0.3333333333333333,0.3333333333333333,1.55,24.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2026,2025-26,False
1627742-1627751-1642266-1642347-1642867,1610612761,"Brandon Ingram, Jakob Poeltl, Ja'Kobe Walter, Jamal Shead, Collin Murray-Boyles","Ingram, Poeltl, Walter, Shead, Murray-Boyles",1627742-1627751-1642266-1642347-1642867,TOR,111.0,1,4.0,4.0,,7,2.0,6.0,,,3.0,3.0,,6.0,,,,1.0,,90.8108108108108,16.75,16.75,,,2.0,3.0,,,1.0,1.0,,,1.0,1.0,,,,,,,2.0,2.0,,,2.0,,,,,,4.0,,,,,,,,2.0,,2.0,,1.0,1.0,4.0,,,1.0,,,1.0,,1.0,,,,,,,,1.0,,,1.0,,,,1.0,2.0,1.0,,,1.0,,1.0,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,1.0,,0.5,,,,,,,,,1.0,,,,14.666666666666666,13.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,0.5,,0.5425,,0.6666666666666666,0.6666666666666666,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2026,2025-26,False
