EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,Travels,PenaltyTurnovers,Charge Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,FTOffRebounds,Defensive 3 Seconds Violations,OffFTReboundPct,OffLongMidRangeReboundPct,DefensiveGoaltends,Charge Fouls,BlockedCorner3,LongMidRangePctBlocked,Clear Path Fouls,OffensiveGoaltends,team_id,year,season,team_vs
1627741-1627780-1630311-1630611-1642366,1610612744,"Buddy Hield, Gary Payton II, Pat Spencer, Gui Santos, Quinten Post","Hield, Payton II, Spencer, Santos, Post",1627741-1627780-1630311-1630611-1642366,GSW,526.0,3,9,-2.0,17,16,1.0,1.0,33,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,,1.0,,,2.0,4.0,,,4.0,6.0,2.0,5.0,4.0,18.0,20.0,1.0,1.0,,,,2.0,4.0,4.0,6.0,,2.0,4.0,2.0,,,2.0,2.0,4.0,2.0,,1.0,,1.0,10.0,1.0,,1.0,4.0,,5.0,1.0,6.0,,1.0,,1.0,,2.0,,5.0,,,,5.0,,2.0,4.0,,2.0,2.0,,,5.0,,,2.0,,,,,,,,,,16.0,0.5,0.6666666666666666,1.0,0.4,,0.4,0.6666666666666666,1.0,0.6363636363636364,1.0,0.6538461538461539,1.0,0.45454545454545453,,,,,,,,,0.5,,0.5,0.3333333333333333,0.5,0.2,,,0.5,,0.3333333333333333,1.0,1.0,0.5,,,90.34220532319391,,16.176470588235293,15.6875,16.176470588235293,15.25,0.18181818181818182,1.0,1.0,0.5,0.2727272727272727,0.3333333333333333,0.3333333333333333,,0.09090909090909091,1.0,1.0,1.0,0.09090909090909091,,,,0.36363636363636365,0.5,0.5,1.0,1.0,1.0,,,,,,,,0.6363636363636364,0.5,0.49355,,0.15384615384615385,0.25,,0.1111111111111111,7.3999999999999995,25.18,5.0,1.0,1.0,,,1.0,2.0,2.0,2.0,1.0,2.0,1.0,8.0,1.0,1.0,,1.0,,8.0,5.0,,,0.5,1.0,0.875,0.8,0.25,1.0,,,0.5,0.5,0.5156625,0.4444444444444444,0.29411764705882354,,,,,1.0,,,,,,1610612744,2026,2025-26,False
1630541-1641764-1642366-201939-202710,1610612744,"Moses Moody, Brandin Podziemski, Quinten Post, Stephen Curry, Jimmy Butler III","Moody, Podziemski, Post, Curry, Butler III",1630541-1641764-1642366-201939-202710,GSW,514.9000000000001,4,9,12.0,19,15,3.0,3.0,34,3.0,6.0,2.0,3.0,2.0,4.0,1.0,1.0,,1.0,,,4.0,9.0,,,6.0,11.0,4.0,10.0,,24.0,12.0,2.0,3.0,,,,4.0,10.0,2.0,9.0,3.0,2.0,9.0,4.0,,,5.0,3.0,8.0,3.0,,2.0,2.0,1.0,19.0,,3.0,4.0,3.0,,7.0,3.0,10.0,,1.0,1.0,,,,,1.0,,,,1.0,,3.0,4.0,,,5.0,,,,,,,,1.0,,,,,1.0,1.0,1.0,20.0,0.8333333333333334,1.0,0.75,0.4,,0.4,0.5454545454545454,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.47619047619047616,,,,,,,,,0.75,0.6,0.5714285714285714,,0.6363636363636364,0.2727272727272727,0.3333333333333333,1.0,,,,0.75,,0.4,1.0,,95.086424548456,1.0,16.057894736842105,13.986666666666668,16.036842105263162,12.180000000000001,0.2857142857142857,0.5,0.5,0.6666666666666666,0.19047619047619047,0.5,0.5,1.0,0.047619047619047616,1.0,1.0,1.0,0.047619047619047616,,,,0.42857142857142855,0.4444444444444444,0.4444444444444444,0.75,1.0,0.6666666666666666,0.5,,,,,,,0.7619047619047619,0.4444444444444444,0.5385404761904762,0.6899000000000001,,,,0.16666666666666666,4.609090909090909,27.119999999999997,3.0,2.0,3.0,,,,1.0,2.0,4.0,,1.0,,4.0,1.0,,,,,4.0,3.0,,,,0.5,0.4,0.4,0.6,0.6666666666666666,,,0.2,,0.58412,0.16666666666666666,0.15789473684210525,,,,,,,,,,,1610612744,2026,2025-26,False
1627741-1641764-1642366-201939-203110,1610612744,"Buddy Hield, Brandin Podziemski, Quinten Post, Stephen Curry, Draymond Green","Hield, Podziemski, Post, Curry, Green",1627741-1641764-1642366-201939-203110,GSW,506.0,2,8,-8.0,17,17,,1.0,34,2.0,2.0,,,3.0,4.0,,,,2.0,,,3.0,7.0,1.0,1.0,5.0,6.0,3.0,9.0,5.0,24.0,32.0,,,1.0,1.0,,3.0,2.0,8.0,6.0,3.0,,7.0,3.0,,,1.0,2.0,3.0,2.0,,1.0,,,8.0,1.0,,1.0,3.0,,4.0,1.0,5.0,,2.0,2.0,,,1.0,,1.0,,,,1.0,,1.0,2.0,,,4.0,,,5.0,1.0,,3.0,,,,,,,,,,21.0,0.2,0.2,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.8333333333333334,,0.6333333333333333,1.5,0.7058823529411765,1.5,0.6,,,,,,,,,1.0,,0.5,0.16666666666666666,0.8,0.14285714285714285,,,0.25,,,1.0,,,1.0,,96.7588932806324,,15.941176470588236,13.823529411764707,15.588235294117647,13.647058823529411,0.13333333333333333,1.0,1.0,0.5,0.26666666666666666,0.75,0.75,,,,,,0.13333333333333333,,,,0.4666666666666667,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,,,,,1.0,1.0,1.0,0.7333333333333333,0.42857142857142855,0.5008333333333334,,0.17647058823529413,0.375,,0.125,6.783333333333334,26.288888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2026,2025-26,False
1630541-1642954-201143-201939-203110,1610612744,"Moses Moody, Will Richard, Al Horford, Stephen Curry, Draymond Green","Moody, Richard, Horford, Curry, Green",1630541-1642954-201143-201939-203110,GSW,500.0,3,8,-7.0,18,20,,2.0,38,4.0,4.0,1.0,1.0,,1.0,,,2.0,2.0,,,1.0,5.0,,,4.0,5.0,3.0,7.0,5.0,22.0,29.0,1.0,1.0,,,,2.0,6.0,2.0,9.0,,2.0,5.0,1.0,1.0,,3.0,3.0,6.0,1.0,2.0,3.0,,,15.0,2.0,,1.0,4.0,,5.0,2.0,7.0,,2.0,1.0,1.0,3.0,,1.0,3.0,1.0,2.0,,6.0,1.0,3.0,4.0,,1.0,6.0,2.0,,5.0,,,1.0,1.0,,,,,,,,,20.0,0.75,1.0,1.0,0.42857142857142855,,0.42857142857142855,0.8,1.0,0.7083333333333334,1.0,0.7857142857142857,1.0,0.5833333333333334,,0.2,,1.0,,,0.5,,0.36363636363636365,,0.3333333333333333,0.5,0.35714285714285715,0.4,,,0.5,,0.6,,1.0,0.3333333333333333,,,109.44,,12.61111111111111,13.65,12.222222222222221,12.75,0.3333333333333333,1.0,1.0,0.75,0.08333333333333333,,,,,,,,0.16666666666666666,1.0,1.0,1.0,0.4166666666666667,0.2,0.2,1.0,1.0,1.0,,,,,,,,0.9166666666666666,0.2,0.5593291666666667,,0.14285714285714285,0.16666666666666666,0.125,0.09090909090909091,3.3200000000000003,25.97142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2026,2025-26,False
1629001-1641764-1642366-1642954-202710,1610612744,"De'Anthony Melton, Brandin Podziemski, Quinten Post, Will Richard, Jimmy Butler III","Melton, Podziemski, Post, Richard, Butler III",1629001-1641764-1642366-1642954-202710,GSW,499.79999999999995,4,8,-2.0,15,18,7.0,3.0,33,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,,,2.0,5.0,1.0,2.0,3.0,6.0,3.0,8.0,,15.0,17.0,1.0,1.0,1.0,2.0,,5.0,2.0,4.0,9.0,,,5.0,2.0,,,1.0,3.0,4.0,2.0,1.0,1.0,,,11.0,2.0,1.0,4.0,3.0,,7.0,3.0,10.0,,,,,3.0,1.0,2.0,1.0,,1.0,,4.0,,4.0,5.0,1.0,,,,,,,,,,,,,,,,,,10.0,0.3333333333333333,0.3333333333333333,1.0,0.375,0.5,0.375,0.5,1.0,0.5357142857142857,0.8333333333333334,0.5357142857142857,0.8333333333333334,0.5714285714285714,,,,,,,0.75,,0.75,0.3333333333333333,1.0,0.4,0.875,0.375,,0.3333333333333333,0.3333333333333333,0.5,,1.0,,1.0,1.0,,95.07803121248499,,17.226666666666667,13.411111111111111,15.853333333333332,11.916666666666666,0.07142857142857142,1.0,1.0,1.0,0.2857142857142857,0.25,0.25,,0.07142857142857142,1.0,1.0,,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.35714285714285715,0.4,0.4,1.0,0.3333333333333333,1.0,1.0,,,,0.6666666666666666,0.5,1.0,0.6428571428571429,0.4,0.4959928571428572,0.4944,,,,0.3333333333333333,8.683333333333334,24.85,1.0,,,,1.0,,1.0,,,,2.0,,,,,,,,,1.0,,,,,,,,,0.5,,0.5,,0.5202,,0.06666666666666667,,,,,,,,,,,1610612744,2026,2025-26,False
1627780-1630541-1631218-1641764-201939,1610612744,"Gary Payton II, Moses Moody, Trayce Jackson-Davis, Brandin Podziemski, Stephen Curry","Payton II, Moody, Jackson-Davis, Podziemski, Curry",1627780-1630541-1631218-1641764-201939,GSW,498.0,5,8,9.0,17,18,,4.0,35,,1.0,,1.0,,3.0,,1.0,1.0,3.0,,,3.0,9.0,,1.0,,5.0,4.0,12.0,8.0,20.0,11.0,,2.0,,1.0,4.0,4.0,,,12.0,,,9.0,3.0,2.0,,,4.0,4.0,3.0,1.0,,,,12.0,2.0,4.0,2.0,7.0,1.0,10.0,6.0,16.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,2.0,1.0,1.0,2.0,,,6.0,1.0,,9.0,,,3.0,1.0,3.0,,,,,3.0,3.0,2.0,16.0,,,1.0,0.3333333333333333,,0.3333333333333333,,,0.35294117647058826,,0.47619047619047616,0.4,0.7058823529411765,,0.4,,0.6666666666666666,,,0.5,1.0,0.875,0.8,0.6666666666666666,0.25,0.8181818181818182,0.46153846153846156,,1.0,0.16666666666666666,0.5,1.0,0.8571428571428571,,1.0,,0.09090909090909091,101.20481927710843,0.6666666666666666,13.941176470588236,14.5,12.941176470588236,13.166666666666666,0.058823529411764705,,,,0.17647058823529413,,,,0.058823529411764705,,,,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.5294117647058824,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,,,0.3333333333333333,,,0.7647058823529411,0.3333333333333333,0.5451647058823529,0.5229,0.19047619047619047,0.375,0.07692307692307693,0.2,8.26,25.5,6.0,,,1.0,1.0,1.0,3.0,,2.0,2.0,4.0,,6.0,1.0,2.0,1.0,,,6.0,6.0,,,0.5,,0.5,0.5,,,0.16666666666666666,1.0,0.5,0.3333333333333333,0.5371583333333333,0.3,0.35294117647058826,,,,1.0,,,,,,,1610612744,2026,2025-26,False
1630541-1642366-1642954-201939-202710,1610612744,"Moses Moody, Quinten Post, Will Richard, Stephen Curry, Jimmy Butler III","Moody, Post, Richard, Curry, Butler III",1630541-1642366-1642954-201939-202710,GSW,496.0,1,8,-2.0,20,21,,2.0,41,3.0,3.0,1.0,1.0,1.0,5.0,,,2.0,2.0,,,,6.0,,,4.0,8.0,2.0,8.0,2.0,16.0,18.0,1.0,2.0,,,,2.0,8.0,,6.0,,,6.0,,1.0,,4.0,2.0,6.0,,2.0,3.0,1.0,,14.0,1.0,1.0,4.0,3.0,1.0,8.0,2.0,10.0,,3.0,2.0,1.0,3.0,1.0,3.0,2.0,,,,5.0,,5.0,6.0,1.0,,3.0,,1.0,2.0,,,1.0,,2.0,,,,,2.0,2.0,1.0,14.0,1.0,1.0,1.0,0.25,,0.25,0.5,0.5,0.4375,0.5,0.47058823529411764,0.5,0.5,,0.125,,0.2,,,0.6,1.0,0.42857142857142855,0.25,0.5714285714285714,0.16666666666666666,0.5,0.2,,0.25,0.16666666666666666,,,0.75,,0.6,0.5,,119.03225806451611,0.5,12.75,11.476190476190476,12.1,10.571428571428571,0.1875,1.0,1.0,1.0,0.3125,0.2,0.25,1.0,,,,,0.125,1.0,1.0,1.0,0.375,,,,0.5,1.0,1.0,,,,,,,0.6875,,0.533059375,0.4295,0.058823529411764705,0.1111111111111111,,0.125,5.7125,25.3625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2026,2025-26,False
1627741-1630311-1630541-1641764-1642366,1610612744,"Buddy Hield, Pat Spencer, Moses Moody, Brandin Podziemski, Quinten Post","Hield, Spencer, Moody, Podziemski, Post",1627741-1630311-1630541-1641764-1642366,GSW,492.1,2,8,-9.0,17,18,12.0,4.0,35,2.0,3.0,,,1.0,5.0,,,1.0,2.0,,,2.0,5.0,1.0,1.0,3.0,8.0,3.0,7.0,,15.0,24.0,1.0,2.0,1.0,1.0,,5.0,4.0,2.0,9.0,,,5.0,2.0,,,2.0,3.0,5.0,2.0,1.0,2.0,,,13.0,3.0,1.0,3.0,2.0,,5.0,4.0,9.0,,,,,,2.0,,6.0,,,,6.0,1.0,2.0,4.0,,,1.0,,,,,,,,,1.0,,,,,1.0,,10.0,0.6666666666666666,0.6666666666666666,1.0,0.42857142857142855,1.0,0.42857142857142855,0.375,0.5,0.5,0.8333333333333334,0.5,0.8333333333333334,0.4666666666666667,,,,,,,,,0.6666666666666666,0.2,0.75,0.75,0.7142857142857143,0.4444444444444444,,0.25,0.6666666666666666,1.0,0.5,1.0,,1.0,0.5,,102.41820768136559,,14.552941176470588,13.594444444444443,12.576470588235296,13.055555555555555,0.2,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.2,0.2,,,,,,0.13333333333333333,0.5,0.5,1.0,0.3333333333333333,0.4,0.4,1.0,,,,,,,0.3333333333333333,1.0,1.0,0.6666666666666666,0.4,0.5385366666666667,0.54735,,,,0.3333333333333333,5.5875,25.485714285714288,9.0,,,,,2.0,4.0,,2.0,2.0,4.0,,6.0,1.0,5.0,,,,6.0,9.0,1.0,,0.5,,0.5,0.5,,,,,0.6666666666666666,0.5,0.5138416666666666,0.4,0.5294117647058824,,,,,,1.0,1.0,,,,1610612744,2026,2025-26,False
1629001-1631218-1641764-201939-202710,1610612744,"De'Anthony Melton, Trayce Jackson-Davis, Brandin Podziemski, Stephen Curry, Jimmy Butler III","Melton, Jackson-Davis, Podziemski, Curry, Butler III",1629001-1631218-1641764-201939-202710,GSW,489.0,5,8,-1.0,19,17,3.0,1.0,36,4.0,4.0,1.0,1.0,2.0,4.0,,1.0,,,,,1.0,4.0,,,6.0,9.0,1.0,4.0,5.0,20.0,21.0,1.0,1.0,,,,2.0,12.0,,3.0,,,4.0,1.0,1.0,,6.0,1.0,7.0,1.0,,4.0,2.0,,15.0,,1.0,1.0,2.0,,3.0,1.0,4.0,,2.0,2.0,,2.0,1.0,1.0,2.0,,1.0,,4.0,,1.0,2.0,,1.0,6.0,,1.0,6.0,2.0,,4.0,,,,,,,,,,18.0,1.0,1.0,1.0,0.25,,0.25,0.6666666666666666,1.0,0.5769230769230769,1.0,0.6666666666666666,1.0,0.3076923076923077,,0.1111111111111111,,0.25,,,0.5,,0.5,0.3333333333333333,0.3333333333333333,,0.42857142857142855,0.16666666666666666,,0.5,,,,0.6666666666666666,,0.3333333333333333,,,106.0122699386503,,13.147368421052633,14.070588235294117,12.88421052631579,13.423529411764704,0.3076923076923077,1.0,1.0,1.0,0.3076923076923077,0.5,0.6666666666666666,1.0,0.07692307692307693,,,,,,,,0.3076923076923077,0.25,0.25,1.0,1.0,1.0,1.0,,,,,,,0.6153846153846154,0.25,0.5218961538461538,0.6878,0.26666666666666666,0.36363636363636365,,0.1,5.922222222222222,27.55,9.0,,,,,1.0,4.0,,1.0,1.0,4.0,2.0,5.0,,2.0,,,,5.0,9.0,,,0.25,,0.3,0.4166666666666667,,,,,0.8,0.25,0.47840999999999995,0.25,0.47368421052631576,,,,,,,,,,,1610612744,2026,2025-26,False
1629001-1630311-1630541-1630611-201143,1610612744,"De'Anthony Melton, Pat Spencer, Moses Moody, Gui Santos, Al Horford","Melton, Spencer, Moody, Santos, Horford",1629001-1630311-1630541-1630611-201143,GSW,486.29999999999995,2,8,3.0,16,16,,,32,2.0,3.0,,,3.0,3.0,,,1.0,1.0,,,3.0,6.0,,,5.0,6.0,4.0,7.0,,22.0,19.0,,,,,,,4.0,6.0,9.0,3.0,,6.0,3.0,1.0,,2.0,3.0,5.0,2.0,1.0,,2.0,,13.0,,,2.0,5.0,,7.0,,7.0,,2.0,2.0,,3.0,,3.0,,,,,3.0,,3.0,4.0,1.0,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,22.0,0.4,0.4,0.75,0.5714285714285714,,0.5714285714285714,0.8333333333333334,,0.8461538461538461,,0.8461538461538461,,0.5384615384615384,,0.16666666666666666,0.3333333333333333,,,,1.0,,1.0,,0.6666666666666666,,0.875,,,,,,,1.0,1.0,0.5,1.0,,94.75632325724862,1.0,13.06875,17.325,13.06875,17.325,0.23076923076923078,0.6666666666666666,1.0,,0.23076923076923078,1.0,1.0,0.6666666666666666,,,,,0.07692307692307693,1.0,1.0,1.0,0.46153846153846156,0.5,0.5,0.6666666666666666,,,,,,,,,,0.7692307692307693,0.5,0.5710038461538461,,,,,,4.75,25.8,4.0,2.0,2.0,,,,,3.0,3.0,,,,6.0,,1.0,,,,6.0,4.0,,,,1.0,1.0,1.0,0.6666666666666666,1.0,,,,,0.6106333333333334,0.2727272727272727,0.25,,,,,,,,,,,1610612744,2026,2025-26,False
1627741-1630228-1631218-1641764-1642954,1610612744,"Buddy Hield, Jonathan Kuminga, Trayce Jackson-Davis, Brandin Podziemski, Will Richard","Hield, Kuminga, Jackson-Davis, Podziemski, Richard",1627741-1630228-1631218-1641764-1642954,GSW,485.0,2,8,,15,14,,3.0,29,3.0,4.0,,1.0,1.0,3.0,,,1.0,3.0,1.0,2.0,2.0,6.0,,,4.0,7.0,3.0,9.0,,17.0,17.0,,1.0,1.0,2.0,,3.0,6.0,2.0,9.0,,,6.0,2.0,,,3.0,3.0,6.0,2.0,1.0,2.0,1.0,,15.0,3.0,1.0,,3.0,1.0,4.0,4.0,8.0,,1.0,1.0,,1.0,1.0,,2.0,,1.0,,3.0,1.0,2.0,4.0,,1.0,1.0,,,,,,,,3.0,,,1.0,,2.0,3.0,2.0,14.0,0.75,0.75,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5714285714285714,,0.53125,0.5,0.53125,0.5,0.5625,,,,,,,0.3333333333333333,1.0,0.6,0.3333333333333333,,0.5,0.5,0.4444444444444444,,0.5,0.5,0.5,1.0,0.5,,,,,86.10309278350515,0.6666666666666666,17.0,16.428571428571427,16.2,15.785714285714286,0.25,0.75,0.75,0.6666666666666666,0.1875,0.3333333333333333,0.3333333333333333,1.0,,,,,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.375,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,0.6666666666666666,0.5,1.0,,,,0.8125,0.3333333333333333,0.551028125,0.5195,,,,0.17647058823529413,3.642857142857143,26.077777777777776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2026,2025-26,False
1630311-1630611-1642954-1643018-203110,1610612744,"Pat Spencer, Gui Santos, Will Richard, LJ Cryer, Draymond Green","Spencer, Santos, Richard, Cryer, Green",1630311-1630611-1642954-1643018-203110,GSW,483.0,3,8,5.0,18,17,,2.0,35,4.0,4.0,1.0,1.0,1.0,3.0,,,1.0,1.0,,,3.0,6.0,1.0,1.0,5.0,7.0,4.0,7.0,3.0,25.0,20.0,1.0,1.0,1.0,1.0,,5.0,8.0,2.0,9.0,3.0,2.0,6.0,3.0,,,4.0,3.0,7.0,2.0,1.0,3.0,1.0,,17.0,,2.0,1.0,5.0,,6.0,2.0,8.0,,2.0,1.0,1.0,3.0,1.0,1.0,1.0,,2.0,,4.0,,,2.0,1.0,,3.0,,,4.0,,,2.0,,,,,,,,,,20.0,0.8,1.0,0.75,0.5714285714285714,1.0,0.5714285714285714,0.7142857142857143,1.0,0.7857142857142857,1.25,0.78125,1.25,0.5,,,,,,,0.75,,1.0,1.0,0.5,,0.8571428571428571,0.4,,1.0,,,1.0,1.0,,0.5,,,104.34782608695652,,12.555555555555555,15.117647058823529,12.38888888888889,14.117647058823529,0.2857142857142857,1.0,1.0,0.75,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,,,,,0.07142857142857142,1.0,1.0,1.0,0.42857142857142855,0.5,0.5,0.6666666666666666,0.5,1.0,,,,,0.5,1.0,1.0,0.7857142857142857,0.5,0.583525,0.555675,0.125,0.2222222222222222,,0.2,4.6571428571428575,25.885714285714283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2026,2025-26,False
1627741-1630311-1630541-201143-202710,1610612744,"Buddy Hield, Pat Spencer, Moses Moody, Al Horford, Jimmy Butler III","Hield, Spencer, Moody, Horford, Butler III",1627741-1630311-1630541-201143-202710,GSW,479.3,1,8,4.0,18,17,8.0,3.0,35,1.0,3.0,1.0,1.0,,3.0,,,2.0,5.0,,,2.0,5.0,1.0,1.0,1.0,6.0,4.0,10.0,5.0,19.0,15.0,1.0,1.0,1.0,1.0,2.0,7.0,,2.0,9.0,3.0,2.0,5.0,2.0,,,,3.0,3.0,2.0,1.0,,,,9.0,1.0,2.0,,6.0,1.0,7.0,3.0,10.0,1.0,1.0,,1.0,,2.0,,2.0,,,,2.0,,2.0,2.0,,,5.0,,1.0,7.0,,1.0,2.0,1.0,3.0,,,1.0,,2.0,3.0,1.0,12.0,,,0.75,0.4,1.0,0.4,0.16666666666666666,1.0,0.4375,1.25,0.5,1.1666666666666667,0.625,,,,,,,,1.0,0.5,0.4,,0.16666666666666666,0.46153846153846156,0.2727272727272727,0.5,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.8,,,,0.09090909090909091,105.15334863342375,0.3333333333333333,14.850000000000001,12.470588235294118,14.649999999999999,11.547058823529412,0.1875,0.3333333333333333,0.3333333333333333,,0.1875,,,,,,,,0.3125,0.4,0.4,0.5,0.3125,0.4,0.4,1.0,0.5,1.0,,,,,0.5,1.0,1.0,0.8125,0.4,0.53435625,0.593125,0.16666666666666666,0.25,0.1,0.3684210526315789,4.066666666666666,24.880000000000003,9.0,,1.0,1.0,2.0,1.0,3.0,,1.0,2.0,5.0,5.0,11.0,,1.0,,,1.0,11.0,9.0,,1.0,0.4,,0.5,0.6111111111111112,0.16666666666666666,,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5241916666666667,0.5789473684210527,0.5,,,,,,,,,,,1610612744,2026,2025-26,False
