EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,Charge Fouls Drawn,Defensive 3 Seconds Violations,Technical Free Throw Trips,OffensiveGoaltends,BlockedLongMidRange,team_id,year,season,team_vs
1626157-1628384-1628969-1628973-1630540,1610612752,"Karl-Anthony Towns, OG Anunoby, Mikal Bridges, Jalen Brunson, Miles McBride","Towns, Anunoby, Bridges, Brunson, McBride",1626157-1628384-1628969-1628973-1630540,NYK,387.0,2,6.0,-1.0,12.0,12.0,6.0,6.0,1.0,24.0,3.0,4.0,,,2.0,3.0,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,4.0,,,1.0,1.0,4.0,6.0,2.0,5.0,2.0,16.0,17.0,1.0,1.0,,,,2.0,2.0,4.0,1.0,1.0,2.0,9.0,,8.0,3.0,3.0,2.0,4.0,1.0,,,,1.0,1.0,,1.0,,,,3.0,1.0,,,2.0,1.0,,3.0,1.0,4.0,,1.0,1.0,,1.0,,1.0,,,,,1.0,,,1.0,1.0,,,,3.0,,,2.0,,,1.0,,,1.0,,,1.0,,,1.0,,,14.0,9.0,6.0,,,,,0.5,0.4,,1.0,0.4,0.6666666666666666,1.0,0.5,0.6363636363636364,1.0,0.7,0.6666666666666666,1.0,0.75,0.45454545454545453,,,,,,,,1.0,,,0.5,,0.6666666666666666,0.3333333333333333,0.6,0.2,,,,0.3333333333333333,,,,1.0,1.0,0.5,,89.30232558139535,,14.75,17.5,14.666666666666666,16.666666666666668,0.36363636363636365,0.75,0.75,,0.09090909090909091,1.0,1.0,,0.09090909090909091,,,,0.09090909090909091,1.0,1.0,1.0,0.36363636363636365,0.25,0.25,,,,,,,,,,0.6,0.6666666666666666,,,0.2,1.0,0.8181818181818182,0.25,0.5516727272727272,,0.5497099999999999,0.08333333333333333,0.14285714285714285,,0.125,0.5625,5.666666666666667,24.880000000000003,0.5,,,,,,,,1610612752,2026,2025-26,True
1626157-1628384-1628969-1628973-1630631,1610612752,"Karl-Anthony Towns, OG Anunoby, Mikal Bridges, Jalen Brunson, Jose Alvarado","Towns, Anunoby, Bridges, Brunson, Alvarado",1626157-1628384-1628969-1628973-1630631,NYK,47.0,1,1.0,-1.0,1.0,1.0,,,1.0,2.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,2.0,3.0,1.0,2.0,,,,2.0,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,2.0,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.5,,0.3333333333333333,0.5,,0.3333333333333333,0.5,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,1.0,61.276595744680854,,30.0,17.0,27.0,17.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,1.0,,0.6634,0.61085,,,,,1.0,,0.43333333333333335,,,,,,,,,,1610612752,2026,2025-26,True
1626157-1628384-1628969-1628973-203903,1610612752,"Karl-Anthony Towns, OG Anunoby, Mikal Bridges, Jalen Brunson, Jordan Clarkson","Towns, Anunoby, Bridges, Brunson, Clarkson",1626157-1628384-1628969-1628973-203903,NYK,57.7,1,1.0,-4.0,3.0,2.0,3.0,,1.0,5.0,,1.0,,,,1.0,,,,,,,,,,,,2.0,,,,2.0,,1.0,,2.0,,,4.0,,,,,,,,1.0,,2.0,,,,,,,,2.0,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,0.6666666666666666,,1.0,1.0,,,,,,,,,,,0.5,,0.3333333333333333,,,,0.5,,,,,,,0.5,124.78336221837088,,9.533333333333333,14.55,9.5,14.55,0.3333333333333333,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,0.3333333333333333,,,,0.6666666666666666,,1.0,,0.650675,,0.650675,,,,,,1.6,25.3,1.0,,,,,,,,1610612752,2026,2025-26,True
1626157-1628384-1628969-1629011-1630631,1610612752,"Karl-Anthony Towns, OG Anunoby, Mikal Bridges, Mitchell Robinson, Jose Alvarado","Towns, Anunoby, Bridges, Robinson, Alvarado",1626157-1628384-1628969-1629011-1630631,NYK,131.0,1,2.0,-4.0,5.0,6.0,,,,11.0,,,,,,,,1.0,,,,1.0,,,,,1.0,1.0,,,,,,1.0,1.0,2.0,,3.0,7.0,,,,,,,,,,,,,,,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,2.0,2.0,,2.0,,2.0,,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,,1.0,,,1.0,1.0,,3.0,,,,,,,,0.5,,,0.5,,,,0.5,,,0.5,,,0.6666666666666666,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,1.0,,,,,,120.91603053435115,1.0,11.2,12.5,11.2,12.5,,,,,0.3333333333333333,,,,,,,,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,0.6666666666666666,1.0,0.5283,,,,,,,,11.5,25.25,,,,,,,,,1610612752,2026,2025-26,True
1626157-1628384-1628969-1629013-1630631,1610612752,"Karl-Anthony Towns, OG Anunoby, Mikal Bridges, Landry Shamet, Jose Alvarado","Towns, Anunoby, Bridges, Shamet, Alvarado",1626157-1628384-1628969-1629013-1630631,NYK,147.0,2,2.0,4.0,4.0,3.0,4.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,2.0,3.0,2.0,2.0,,10.0,6.0,1.0,1.0,,,,2.0,2.0,3.0,2.0,2.0,,10.0,,4.0,6.0,,2.0,1.0,1.0,,,,2.0,2.0,1.0,1.0,,,,6.0,,1.0,,1.0,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,1.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,8.0,10.0,4.0,,,,,1.0,1.0,,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.4,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,1.0,1.0,68.57142857142857,,15.0,29.0,15.0,29.0,0.2,1.0,1.0,,0.2,,,,0.2,1.0,1.0,,0.2,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,,,,,,,0.2,1.0,0.2,1.0,0.2,1.0,0.6,1.0,0.49926000000000004,0.5472,0.49926000000000004,,,,0.2,1.0,7.2,25.45,1.0,,,,1.0,,,,1610612752,2026,2025-26,True
1626157-1628384-1628969-1630540-1630631,1610612752,"Karl-Anthony Towns, OG Anunoby, Mikal Bridges, Miles McBride, Jose Alvarado","Towns, Anunoby, Bridges, McBride, Alvarado",1626157-1628384-1628969-1630540-1630631,NYK,255.0,3,4.0,1.0,9.0,8.0,,,2.0,17.0,2.0,4.0,1.0,2.0,,,,1.0,,1.0,,2.0,,,,,1.0,2.0,,,,,2.0,6.0,1.0,4.0,2.0,9.0,8.0,1.0,3.0,,,,2.0,,,,,,,4.0,,,3.0,,2.0,1.0,2.0,,2.0,,2.0,,,2.0,,,4.0,,3.0,,1.0,1.0,,2.0,3.0,5.0,,1.0,1.0,,1.0,,,1.0,,1.0,,2.0,1.0,,,1.0,,1.0,,3.0,,,2.0,,,1.0,,,,,,,,,,,,7.0,,,,,1.0,1.0,,0.25,,,0.25,0.3333333333333333,0.3333333333333333,,0.35,0.3333333333333333,,0.4090909090909091,0.3333333333333333,,0.4,,0.3333333333333333,0.25,1.0,,,,0.5,,,0.5,1.0,1.0,,0.6666666666666666,0.5,1.0,1.0,1.0,,,0.5,,,,1.0,,96.0,,14.88888888888889,15.125,13.555555555555555,15.0,0.4,0.5,0.6666666666666666,1.0,0.1,,,,0.1,,,,0.2,,,,0.2,0.5,0.5,,0.6666666666666666,0.5,,,,,,,,,,,,,0.8,0.5,0.569285,0.5802999999999999,,0.09090909090909091,0.14285714285714285,,0.2222222222222222,,5.866666666666667,24.3,,1.0,,,,,,,1610612752,2026,2025-26,True
1626157-1628384-1628969-1630631-203903,1610612752,"Karl-Anthony Towns, OG Anunoby, Mikal Bridges, Jose Alvarado, Jordan Clarkson","Towns, Anunoby, Bridges, Alvarado, Clarkson",1626157-1628384-1628969-1630631-203903,NYK,640.0,5,11.0,-20.0,22.0,23.0,,1.0,1.0,45.0,2.0,2.0,,,,,1.0,5.0,1.0,1.0,1.0,2.0,,,,,,4.0,,,,,4.0,8.0,1.0,6.0,1.0,12.0,32.0,,,,,,,,,,,,,,8.0,3.0,,,4.0,,,1.0,,1.0,1.0,,1.0,,,,3.0,1.0,,,2.0,4.0,1.0,7.0,1.0,8.0,,,,,7.0,,3.0,1.0,1.0,4.0,,8.0,1.0,,4.0,9.0,,3.0,,6.0,,1.0,4.0,1.0,,2.0,,,,1.0,1.0,,,,1.0,1.0,1.0,12.0,,,,,,,1.0,0.16666666666666666,,,0.16666666666666666,0.5,,,0.39285714285714285,,,0.36666666666666664,,,0.42857142857142855,0.16666666666666666,,,,,,0.25,0.875,1.0,,0.5714285714285714,,0.6666666666666666,0.2,0.6,0.1111111111111111,,,,0.25,,0.5,0.6666666666666666,,0.6666666666666666,,,101.25,1.0,14.363636363636363,14.08695652173913,13.954545454545455,13.608695652173912,0.14285714285714285,1.0,1.0,,0.35714285714285715,0.2,0.2,,0.07142857142857142,1.0,1.0,,0.14285714285714285,0.5,0.5,1.0,0.2857142857142857,,,,,,,,,,,,,,,,,,0.5714285714285714,,0.5284892857142858,,,0.13333333333333333,0.2222222222222222,,,,8.0375,25.133333333333336,,,,1.0,,1.0,,,1610612752,2026,2025-26,True
1626157-1628384-1628973-1629013-1630540,1610612752,"Karl-Anthony Towns, OG Anunoby, Jalen Brunson, Landry Shamet, Miles McBride","Towns, Anunoby, Brunson, Shamet, McBride",1626157-1628384-1628973-1629013-1630540,NYK,164.0,1,3.0,3.0,4.0,6.0,,1.0,,10.0,,,,,,,,,,,2.0,2.0,,,,,1.0,2.0,,,,,,,3.0,4.0,1.0,10.0,7.0,,,,,,,,,,,1.0,1.0,,,9.0,,,2.0,1.0,,,,3.0,3.0,1.0,2.0,,,,9.0,,,,2.0,,,2.0,,2.0,,,,,,,,,,,,,,,1.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,10.0,1.0,,,,,,1.0,0.75,,,0.75,,,,1.125,,,1.125,,,1.0,,,,,,,,,,,,,1.0,,0.6666666666666666,,,,,,,,,,1.0,1.0,,87.80487804878048,,17.25,15.833333333333334,17.25,15.666666666666666,,,,,,,,,,,,,0.5,1.0,1.0,1.0,0.5,0.5,0.5,1.0,,,,,,,,,,,,,,,1.0,0.5,0.5718,,,,,,,0.1,,24.325,,,,,,1.0,,,1610612752,2026,2025-26,True
1626157-1628384-1628973-1629013-203903,1610612752,"Karl-Anthony Towns, OG Anunoby, Jalen Brunson, Landry Shamet, Jordan Clarkson","Towns, Anunoby, Brunson, Shamet, Clarkson",1626157-1628384-1628973-1629013-203903,NYK,33.0,1,1.0,,1.0,1.0,1.0,,1.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,87.27272727272727,,10.7,22.3,10.6,18.400000000000002,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3824,,0.3824,,,,,,18.6,,1.0,,,,,,,,1610612752,2026,2025-26,True
1626157-1628384-1628973-1630540-203903,1610612752,"Karl-Anthony Towns, OG Anunoby, Jalen Brunson, Miles McBride, Jordan Clarkson","Towns, Anunoby, Brunson, McBride, Clarkson",1626157-1628384-1628973-1630540-203903,NYK,507.0,4,8.0,-1.0,17.0,19.0,9.0,14.0,5.0,36.0,5.0,8.0,2.0,3.0,1.0,3.0,,,,1.0,1.0,2.0,,,,1.0,1.0,6.0,,,1.0,4.0,5.0,9.0,2.0,8.0,3.0,19.0,20.0,2.0,3.0,,,,4.0,1.0,4.0,1.0,5.0,2.0,7.0,,10.0,6.0,,4.0,6.0,1.0,,,,2.0,2.0,1.0,1.0,,,,6.0,4.0,2.0,,2.0,2.0,2.0,6.0,6.0,12.0,1.0,,,,2.0,,1.0,,,1.0,,2.0,1.0,1.0,3.0,6.0,,1.0,,5.0,1.0,2.0,4.0,,,1.0,,1.0,2.0,,,1.0,,1.0,2.0,2.0,,15.0,7.0,9.0,2.0,1.0,,,1.0,0.25,,0.2,0.25,0.5555555555555556,0.6666666666666666,0.25,0.47058823529411764,0.6666666666666666,0.2777777777777778,0.5,0.6666666666666666,0.35,0.47058823529411764,,,,,,,,1.0,1.0,,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6,0.6666666666666666,,,0.6,1.0,0.5,1.0,,1.0,0.5,0.1,102.24852071005918,1.0,12.894117647058822,15.147368421052633,12.529411764705882,15.142105263157895,0.47058823529411764,0.625,0.625,,,,,,0.058823529411764705,,,,0.11764705882352941,0.5,0.5,1.0,0.35294117647058826,0.16666666666666666,0.16666666666666666,1.0,1.0,0.6666666666666666,,,,,,,0.3333333333333333,0.3333333333333333,0.1111111111111111,,0.4444444444444444,0.25,0.9411764705882353,0.16666666666666666,0.61807,0.6176,0.5775642857142858,0.05555555555555555,0.1,,0.21052631578947367,0.3684210526315789,2.7555555555555555,26.414285714285715,0.5294117647058824,,,,,,,,1610612752,2026,2025-26,True
1626157-1628384-1629013-1630540-1630631,1610612752,"Karl-Anthony Towns, OG Anunoby, Landry Shamet, Miles McBride, Jose Alvarado","Towns, Anunoby, Shamet, McBride, Alvarado",1626157-1628384-1629013-1630540-1630631,NYK,1223.0,7,20.0,-8.0,39.0,39.0,3.0,4.0,5.0,78.0,5.0,8.0,2.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,5.0,7.0,,,,1.0,1.0,11.0,,1.0,,,7.0,15.0,6.0,18.0,7.0,39.0,47.0,2.0,3.0,,1.0,1.0,5.0,1.0,1.0,,1.0,,2.0,4.0,10.0,12.0,6.0,4.0,11.0,1.0,2.0,,2.0,4.0,6.0,1.0,3.0,1.0,1.0,,16.0,3.0,2.0,,9.0,5.0,,14.0,5.0,19.0,,2.0,2.0,,3.0,1.0,1.0,3.0,,2.0,,6.0,,1.0,2.0,7.0,,2.0,2.0,11.0,1.0,2.0,9.0,,,4.0,,1.0,3.0,2.0,1.0,2.0,1.0,1.0,5.0,3.0,1.0,34.0,2.0,3.0,,,0.2857142857142857,0.4,0.6666666666666666,0.3333333333333333,,,0.3333333333333333,0.4666666666666667,0.6666666666666666,1.0,0.48484848484848486,0.5,0.5,0.5131578947368421,0.5,0.5,0.5454545454545454,,0.13333333333333333,0.125,0.16666666666666666,,,,0.5,,,0.625,0.25,0.75,0.25,0.7,0.25,0.3333333333333333,0.2,,0.2,0.5,0.6666666666666666,0.5,1.0,0.6666666666666666,0.8333333333333334,,91.83973834832379,0.6,14.615384615384615,16.743589743589745,14.23076923076923,16.076923076923077,0.24242424242424243,0.625,0.7142857142857143,0.2,0.18181818181818182,0.16666666666666666,0.2,1.0,0.030303030303030304,1.0,1.0,,0.21212121212121213,0.7142857142857143,0.7142857142857143,0.6,0.3333333333333333,0.09090909090909091,0.09090909090909091,1.0,0.5,1.0,,,,0.25,,,0.5,1.0,0.5,,,,0.7878787878787878,0.09090909090909091,0.5421545454545456,0.5015,0.550925,0.10810810810810811,0.21052631578947367,,0.1282051282051282,0.05128205128205128,5.093333333333334,25.15,0.07692307692307693,,,,,,,,1610612752,2026,2025-26,True
1626157-1628384-1629013-1630631-203903,1610612752,"Karl-Anthony Towns, OG Anunoby, Landry Shamet, Jose Alvarado, Jordan Clarkson","Towns, Anunoby, Shamet, Alvarado, Clarkson",1626157-1628384-1629013-1630631-203903,NYK,303.0,2,5.0,1.0,11.0,11.0,4.0,4.0,2.0,22.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,2.0,,,,,3.0,6.0,,2.0,8.0,14.0,13.0,1.0,2.0,,,2.0,4.0,1.0,3.0,,,3.0,5.0,,6.0,,,2.0,2.0,,,,,,,,,,,,,,3.0,,1.0,2.0,2.0,5.0,3.0,8.0,1.0,,,,1.0,,1.0,,,,,1.0,,1.0,3.0,4.0,,,,5.0,,,11.0,,,2.0,1.0,2.0,,,,,,,,,,10.0,5.0,4.0,1.0,2.0,,,,,,,,0.5,0.5,0.3333333333333333,0.375,0.5,0.3333333333333333,0.5384615384615384,0.6666666666666666,0.5,0.25,,,,,,,,1.0,1.0,,0.6666666666666666,1.0,1.0,,0.75,0.6,1.0,1.0,,,,1.0,,,1.0,,0.2,104.55445544554456,,12.909090909090908,14.636363636363637,12.636363636363637,14.0,0.5,0.5,0.5,,0.25,0.5,0.5,,,,,,,,,,0.25,,,,1.0,0.5,,,,,,,0.6666666666666666,0.5,,,,,0.75,,0.5237625,0.5317,0.5424,0.2727272727272727,0.25,0.3333333333333333,0.2857142857142857,0.35714285714285715,3.716666666666667,27.25,0.36363636363636365,,,,,,,,1610612752,2026,2025-26,True
1626157-1628384-1630540-1630631-203903,1610612752,"Karl-Anthony Towns, OG Anunoby, Miles McBride, Jose Alvarado, Jordan Clarkson","Towns, Anunoby, McBride, Alvarado, Clarkson",1626157-1628384-1630540-1630631-203903,NYK,115.3,1,2.0,,5.0,4.0,5.0,3.0,1.0,9.0,,1.0,,,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,1.0,2.0,1.0,1.0,2.0,7.0,7.0,,,,,,,1.0,2.0,1.0,1.0,2.0,7.0,2.0,,3.0,,,,,,,1.0,1.0,2.0,,1.0,,1.0,,5.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,2.0,2.0,,,,2.0,1.0,,4.0,,,,,2.0,,1.0,1.0,,,,1.0,,,7.0,7.0,5.0,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.5,,0.5,0.8333333333333334,,0.8333333333333334,0.7,,0.7,0.3333333333333333,,,,,,,,,,,1.0,,,,0.5,,,,,,,,1.0,,,,,112.4024284475282,,12.16,13.625,11.559999999999999,13.025,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,1.0,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,0.3333333333333333,,0.3333333333333333,1.0,,,0.6666666666666666,,0.47573333333333334,,0.47573333333333334,,,,,1.0,4.4,23.9,1.0,,,,,,,,1610612752,2026,2025-26,True
1626157-1628404-1628969-1628973-1629011,1610612752,"Karl-Anthony Towns, Josh Hart, Mikal Bridges, Jalen Brunson, Mitchell Robinson","Towns, Hart, Bridges, Brunson, Robinson",1626157-1628404-1628969-1628973-1629011,NYK,352.0,2,6.0,4.0,11.0,11.0,2.0,,1.0,22.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,,,1.0,1.0,,,,,,1.0,,,,,3.0,6.0,1.0,2.0,6.0,15.0,11.0,1.0,1.0,,,,2.0,2.0,3.0,,,,4.0,2.0,4.0,3.0,,2.0,1.0,,,,1.0,1.0,2.0,,1.0,1.0,,,5.0,,1.0,,,3.0,,3.0,1.0,4.0,,2.0,,2.0,,,,1.0,,,,1.0,,,1.0,5.0,,,1.0,7.0,,1.0,7.0,1.0,,4.0,,,1.0,,,,,1.0,1.0,1.0,,13.0,4.0,2.0,,,0.3333333333333333,0.5,1.0,0.5,,,0.5,0.5,1.0,0.6666666666666666,0.5625,1.0,0.6666666666666666,0.6818181818181818,1.0,0.6666666666666666,0.25,,,,,,,,,,,0.75,0.3333333333333333,,,0.5,0.25,1.0,,,,,1.0,1.0,,,,,90.0,1.0,13.545454545454545,18.454545454545453,13.545454545454545,16.454545454545453,0.375,0.6666666666666666,0.6666666666666666,0.5,0.375,0.3333333333333333,0.3333333333333333,,,,,,0.125,1.0,1.0,1.0,0.125,,,,1.0,1.0,,,,,,,0.6666666666666666,0.5,,,,,0.625,,0.5973875,0.619,0.5876,0.36363636363636365,0.4444444444444444,,0.13333333333333333,0.26666666666666666,4.583333333333333,23.9,0.18181818181818182,,,,,,,,1610612752,2026,2025-26,True
1626157-1628404-1628969-1628973-1629013,1610612752,"Karl-Anthony Towns, Josh Hart, Mikal Bridges, Jalen Brunson, Landry Shamet","Towns, Hart, Bridges, Brunson, Shamet",1626157-1628404-1628969-1628973-1629013,NYK,850.0,6,14.0,-8.0,28.0,28.0,2.0,,2.0,56.0,5.0,10.0,1.0,2.0,1.0,1.0,2.0,4.0,,,1.0,1.0,1.0,1.0,,,1.0,10.0,,,,1.0,7.0,14.0,2.0,11.0,2.0,22.0,30.0,1.0,2.0,1.0,1.0,,5.0,1.0,1.0,,1.0,,2.0,6.0,8.0,3.0,3.0,2.0,10.0,1.0,1.0,,3.0,1.0,4.0,1.0,,3.0,,,9.0,2.0,2.0,,7.0,4.0,,11.0,4.0,15.0,1.0,4.0,2.0,2.0,3.0,,1.0,2.0,2.0,2.0,,5.0,,,3.0,5.0,,,,6.0,2.0,,2.0,,,1.0,,,1.0,,,1.0,,,1.0,1.0,,17.0,2.0,2.0,,,0.42857142857142855,0.5,0.5,0.18181818181818182,1.0,,0.18181818181818182,0.5,0.5,1.0,0.4,0.8333333333333334,0.5,0.4230769230769231,0.8333333333333334,0.5,0.44,,0.07142857142857142,0.1,,,,,0.6,,,0.6666666666666666,0.2857142857142857,0.7777777777777778,0.2222222222222222,0.7333333333333333,0.25,0.2,0.5,,0.2222222222222222,,0.6666666666666666,1.0,0.5,0.8571428571428571,0.5,0.06666666666666667,94.87058823529412,1.0,13.071428571428571,17.285714285714285,12.642857142857142,16.678571428571427,0.4,0.5,0.5555555555555556,0.6,0.16,0.5,0.5,,,,,,0.04,1.0,1.0,,0.4,0.1,0.1,1.0,0.6666666666666666,0.5,0.3333333333333333,1.0,,,,,0.5,1.0,,,0.5,,0.84,0.1,0.564438,0.61315,0.6507,0.038461538461538464,0.06666666666666667,,0.22727272727272727,0.09090909090909091,3.792857142857143,26.44545454545454,0.07142857142857142,,,,,,,,1610612752,2026,2025-26,True
