EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,BlockedAtRim,RecoveredBlocks,BlocksRecoveredPct,PenaltyOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,PenaltyTurnovers,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,LongMidRangeFGA,OffLongMidRangeReboundPct,LongMidRangeFrequency,Corner3FGM,Corner3Assists,Loose Ball Fouls,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,OffShortMidRangeReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ShortMidRangeFGM,ShortMidRangeAssists,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyFtPoints,Travels,Loose Ball Fouls Drawn,DefLongMidRangeReboundPct,FTDefRebounds,SelfOReb,DefFTReboundPct,OffArc3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,PenaltyCorner3FGA,PenaltyCorner3Frequency,LongMidRangeFGM,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,DefensiveGoaltends,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyCorner3FGM,PenaltyCorner3Accuracy,LostBallSteals,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,Technical Free Throw Trips,StepOutOfBoundsTurnovers,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceFtPoints,LongMidRangeAssists,LongMidRangePctAssisted,Offensive Fouls Drawn,Defensive 3 Seconds Violations,Blocked3s,BlockedArc3,Charge Fouls,Fg3aBlocked,Charge Fouls Drawn,3pt And 1 Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,BlockedCorner3,team_id,year,season,team_vs
1627747-1628989-1629750-1630191-1630595,1610612765,"Caris LeVert, Kevin Huerter, Javonte Green, Isaiah Stewart, Cade Cunningham","LeVert, Huerter, Green, Stewart, Cunningham",1627747-1628989-1629750-1630191-1630595,DET,368.29999999999995,2,6.0,-3.0,12.0,11.0,11.0,1.0,23.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,1.0,5.0,1.0,10.0,13.0,1.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,5.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,10.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.2,1.0,0.5625,0.625,0.625,0.8,0.5,0.25,0.5,0.25,0.5,1.0,0.3333333333333333,89.926690198208,17.349999999999998,14.554545454545455,17.016666666666666,13.463636363636363,0.375,1.0,1.0,0.3333333333333333,0.25,0.375,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.599975,0.125,0.3333333333333333,1.9000000000000001,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2026,2025-26,False
1627747-1628989-1629750-1630191-1641709,1610612765,"Caris LeVert, Kevin Huerter, Javonte Green, Isaiah Stewart, Ausar Thompson","LeVert, Huerter, Green, Stewart, Thompson",1627747-1628989-1629750-1630191-1641709,DET,10.700000000000001,1,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,134.57943925233644,,9.9,,9.9,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2026,2025-26,False
1627747-1628989-1629750-1630191-1642450,1610612765,"Caris LeVert, Kevin Huerter, Javonte Green, Isaiah Stewart, Daniss Jenkins","LeVert, Huerter, Green, Stewart, Jenkins",1627747-1628989-1629750-1630191-1642450,DET,101.0,1,2.0,5.0,4.0,3.0,3.0,2.0,7.0,1.0,2.0,,1.0,1.0,,1.0,3.0,1.0,1.0,,5.0,,,,2.0,,1.0,1.0,,,,,,,,1.0,2.0,2.0,4.0,,,1.0,,,,1.0,1.0,,,1.0,2.0,,,1.0,1.0,1.0,3.0,,,,1.0,1.0,0.3333333333333333,0.625,0.5,0.25,1.0,1.0,,0.6666666666666666,0.5,,,1.0,99.8019801980198,13.425,15.766666666666666,13.25,13.333333333333334,0.5,0.5,1.0,,,0.25,1.0,1.0,,,0.75,1.0,0.4764625,,,5.6000000000000005,26.0,,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,1.0,0.5,0.3333333333333333,0.5,0.625,0.5,0.5,0.6666666666666666,0.5,1.0,1.0,0.5,0.5,1.0,1.0,0.25,0.5,1.0,0.5,0.5,0.25,1.0,0.47315,0.4764625,0.4,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2026,2025-26,False
1627747-1628989-1629750-1630595-1631105,1610612765,"Caris LeVert, Kevin Huerter, Javonte Green, Cade Cunningham, Jalen Duren","LeVert, Huerter, Green, Cunningham, Duren",1627747-1628989-1629750-1630595-1631105,DET,91.0,1,2.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,,,,,1.0,3.0,,,,2.0,,,,2.0,,,,,,,,,,,,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,1.0,0.5,,,,63.2967032967033,21.0,24.5,20.5,24.5,0.3333333333333333,1.0,1.0,,,,,,,,0.3333333333333333,,0.48879999999999996,,,13.066666666666668,,,,,,1.0,1.0,,,,,,1.0,1.0,2.0,,,,,,,2.0,,1.0,,2.0,,,,,,,1.0,,1.0,,1.0,,,,,,0.5,1.0,,1.0,,1.0,1.0,,,,,0.6103,,1.0,,,2.0,0.5,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2026,2025-26,False
1627747-1628989-1630191-1630595-1631105,1610612765,"Caris LeVert, Kevin Huerter, Isaiah Stewart, Cade Cunningham, Jalen Duren","LeVert, Huerter, Stewart, Cunningham, Duren",1627747-1628989-1630191-1630595-1631105,DET,45.0,1,1.0,-3.0,2.0,2.0,,,4.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,,2.0,5.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,2.0,,,,,,1.0,0.5,0.5,0.5,,,,,,,,,128.0,11.5,11.0,11.5,11.0,0.5,1.0,1.0,,0.5,,,,,,1.0,,0.716475,,,0.6,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2026,2025-26,False
1627747-1628989-1630191-1630595-202699,1610612765,"Caris LeVert, Kevin Huerter, Isaiah Stewart, Cade Cunningham, Tobias Harris","LeVert, Huerter, Stewart, Cunningham, Harris",1627747-1628989-1630191-1630595-202699,DET,174.0,2,3.0,6.0,7.0,7.0,7.0,,14.0,2.0,3.0,1.0,,,,2.0,3.0,1.0,1.0,2.0,9.0,3.0,,4.0,,3.0,,,2.0,1.0,3.0,,2.0,7.0,,2.0,5.0,1.0,6.0,,,1.0,1.0,,2.0,1.0,3.0,,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.875,0.9,0.25,0.3333333333333333,0.6666666666666666,,0.7142857142857143,1.0,,,0.6666666666666666,115.86206896551724,9.571428571428571,15.285714285714286,9.571428571428571,14.0,0.75,0.6666666666666666,1.0,1.0,0.25,,,,,,1.0,,0.66755,0.2,0.25,1.5666666666666667,23.0,,1.0,1.0,2.0,,,1.0,2.0,,,,,,,1.0,2.0,,,2.0,,,1.0,1.0,,3.0,1.0,,2.0,2.0,,,,0.5,,0.5,,0.5,0.3333333333333333,0.3333333333333333,,,1.0,0.75,1.0,1.0,,,,1.0,0.5,,,,0.6555,,0.2222222222222222,0.2857142857142857,,,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2026,2025-26,False
1627747-1628989-1630595-1631105-1641709,1610612765,"Caris LeVert, Kevin Huerter, Cade Cunningham, Jalen Duren, Ausar Thompson","LeVert, Huerter, Cunningham, Duren, Thompson",1627747-1628989-1630595-1631105-1641709,DET,156.0,2,3.0,-4.0,6.0,6.0,2.0,2.0,12.0,,3.0,1.0,1.0,1.0,1.0,,5.0,2.0,2.0,,6.0,10.0,1.0,,,6.0,1.0,1.0,,2.0,2.0,1.0,,6.0,,,,2.0,2.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,2.0,,,,,,,,3.0,,,1.0,1.0,1.0,,0.42857142857142855,0.42857142857142855,0.2857142857142857,1.0,,,,0.4,,,,110.76923076923076,17.0,9.0,16.5,9.0,0.42857142857142855,,,,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,0.5,0.7142857142857143,1.0,0.5216428571428572,,,3.96,26.3,,,,,,1.0,,,2.0,,,,1.0,3.0,,,,,,,,2.0,2.0,,,,,,,,,,,0.75,,0.75,,0.4,,1.0,,0.4,,0.3333333333333333,,0.2857142857142857,0.5,,,,,,0.49105,,0.5,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2026,2025-26,False
1627747-1628989-1631105-1642450-202699,1610612765,"Caris LeVert, Kevin Huerter, Jalen Duren, Daniss Jenkins, Tobias Harris","LeVert, Huerter, Duren, Jenkins, Harris",1627747-1628989-1631105-1642450-202699,DET,80.0,1,1.0,-2.0,3.0,3.0,,1.0,6.0,,,,,,,1.0,2.0,,,2.0,4.0,6.0,,2.0,,,,,1.0,,1.0,,,2.0,,,1.0,,1.0,,,,,,,,,1.0,1.0,1.0,2.0,,1.0,,,,4.0,1.0,1.0,,,,0.5,0.5,0.6666666666666666,,,,,1.0,,,,,108.0,14.666666666666666,12.0,10.666666666666666,12.0,,,,,,,,,,,,,0.4503,0.3333333333333333,0.3333333333333333,9.65,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,0.5,,,,,,,0.4124,,,,,1.0,,0.5,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2026,2025-26,False
1627747-1629130-1629750-1630191-1630595,1610612765,"Caris LeVert, Duncan Robinson, Javonte Green, Isaiah Stewart, Cade Cunningham","LeVert, Robinson, Green, Stewart, Cunningham",1627747-1629130-1629750-1630191-1630595,DET,175.0,1,3.0,-3.0,5.0,6.0,6.0,,11.0,,1.0,,,,,1.0,3.0,,,2.0,4.0,7.0,,,2.0,,,,,,,,,,,3.0,3.0,,3.0,,,,,,1.0,,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,4.0,,,,,,0.3333333333333333,0.3333333333333333,0.5,,,0.6,,0.6,,,,0.6666666666666666,90.51428571428572,12.2,19.0,12.2,17.833333333333332,0.3333333333333333,,,,,,,,,,0.3333333333333333,,0.48983333333333334,0.3333333333333333,0.3333333333333333,9.299999999999999,,1.0,1.0,0.3333333333333333,3.0,,,,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,1.0,1.0,1.0,3.0,1.0,,,,,,,0.25,,,,,,,,,0.3333333333333333,,,1.0,,,,,0.6517,,0.25,0.6,1.0,,0.3333333333333333,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2026,2025-26,False
1627747-1629130-1629750-1630191-1642450,1610612765,"Caris LeVert, Duncan Robinson, Javonte Green, Isaiah Stewart, Daniss Jenkins","LeVert, Robinson, Green, Stewart, Jenkins",1627747-1629130-1629750-1630191-1642450,DET,113.4,1,2.0,4.0,3.0,3.0,3.0,1.0,6.0,2.0,2.0,,,3.0,1.0,2.0,2.0,,3.0,,4.0,,1.0,2.0,2.0,,3.0,,1.0,,1.0,,1.0,2.0,1.0,2.0,3.0,1.0,4.0,,,,,,,,,,,,,,,3.0,2.0,3.0,4.0,0.5,0.5,,,,1.0,0.4,0.4,0.6,,0.6666666666666666,0.5,0.4,0.5,,,1.0,76.19047619047619,15.200000000000001,22.599999999999998,9.766666666666667,17.366666666666664,0.4,1.0,1.0,0.5,,0.6,,,,1.0,1.0,,0.5933125,,,1.95,26.35,1.0,2.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2026,2025-26,False
