EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,FoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceOffPoss,SecondChanceAtRimFGA,ShortMidRangeFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FtPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Fouls,FTA,TwoPtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyOffPoss,PenaltyDefPoss,PenaltyFG2A,PenaltyOffPossExcludingTakeFouls,ShortMidRangePctBlocked,PenaltyShotQualityAvg,PenaltyOffPossPct,ShortMidRangeFGM,PtsUnassisted2s,ShortMidRangeAssists,DefThreePtRebounds,2pt And 1 Free Throw Trips,DefThreePtReboundPct,DefArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimFGA,PenaltyCorner3FGA,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,ShootingFouls,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefAtRimReboundPct,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyPointsPct,LongMidRangeFGM,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyCorner3FGM,PenaltyFG3M,PenaltyTurnovers,Blocked2s,BlockedShortMidRange,Blocks,PenaltyFg3Pct,PenaltyCorner3Accuracy,PtsUnassisted3s,PenaltyArc3FGM,LostBallSteals,Loose Ball Fouls,Offensive Fouls,NonShootingPenaltyNonTakeFouls,OffLongMidRangeReboundPct,PenaltyArc3Accuracy,LiveBallTurnovers,BadPassTurnovers,LiveBallTurnoverPct,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChanceFg2Pct,SecondChanceAtRimAccuracy,SecondChanceArc3FGA,LostBallTurnovers,OffArc3ReboundPct,SecondChanceArc3Frequency,PenaltyAtRimFGM,SecondChanceFtPoints,SelfOReb,SelfORebPct,PenaltyAtRimAccuracy,FTDefRebounds,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,DefFTReboundPct,ThreePtShootingFoulsDrawnPct,RecoveredBlocks,BlocksRecoveredPct,PtsPutbacks,BlockedAtRim,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Loose Ball Fouls Drawn,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,SecondChanceTurnovers,DefensiveGoaltends,FTOffRebounds,Charge Fouls,OffFTReboundPct,Travels,Charge Fouls Drawn,Offensive Fouls Drawn,Defensive 3 Seconds Violations,LongMidRangePctBlocked,BlockedCorner3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,StepOutOfBoundsTurnovers,BlockedLongMidRange,OffensiveGoaltends,SecondChanceAtRimPctAssisted,Corner3PctBlocked,team_id,year,season,team_vs
1627750-1628971-1642461-203932-203999,1610612743,"Jamal Murray, Bruce Brown, Spencer Jones, Aaron Gordon, Nikola Jokić","Murray, Brown, Jones, Gordon, Jokić",1627750-1628971-1642461-203932-203999,DEN,134.0,2,2.0,5.0,4.0,4.0,8.0,,,,,,2.0,2.0,,,2.0,2.0,9.0,4.0,,6.0,2.0,2.0,,2.0,2.0,2.0,,,6.0,1.0,1.0,1.0,,,2.0,9.0,,,1.0,1.0,1.0,,1.5,1.125,1.0,1.0,1.0,,85.97014925373134,13.35,20.15,13.35,20.15,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.546675,,26.2,,,,,,3.0,,,,,,,,,1.0,4.0,1.0,,,,,,,,,,,,1.0,,,,,,,0.3333333333333333,1.0,,3.0,3.0,,3.0,,0.546675,0.75,,,,,,,,,,,,,2.0,,2.0,2.0,8.0,1.0,1.0,8.0,1.0,,1.5,1.3333333333333333,,,,1.0,0.8888888888888888,,,,,,,,,,,2.0,,,,,1.0,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1610612743,2026,2025-26,False
1627750-1628971-202685-203501-203932,1610612743,"Jamal Murray, Bruce Brown, Jonas Valančiūnas, Tim Hardaway Jr., Aaron Gordon","Murray, Brown, Valančiūnas, Hardaway Jr., Gordon",1627750-1628971-202685-203501-203932,DEN,1103.0,6,18.0,2.0,38.0,37.0,75.0,7.0,12.0,2.0,1.0,1.0,3.0,9.0,12.0,26.0,4.0,10.0,39.0,37.0,10.0,9.0,9.0,3.0,5.0,3.0,8.0,2.0,1.0,4.0,19.0,8.0,23.0,28.0,,,6.0,37.0,0.4166666666666667,0.45454545454545453,0.75,0.4,0.4,0.46153846153846156,0.5,0.5,0.2777777777777778,1.0,0.9166666666666666,,97.91477787851315,15.421052631578947,13.972972972972974,14.789473684210526,13.756756756756756,0.3333333333333333,0.5833333333333334,0.6363636363636364,0.5714285714285714,0.05555555555555555,0.027777777777777776,1.0,1.0,1.0,0.25,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6111111111111112,0.3333333333333333,0.5303125,6.388461538461538,25.6,4.0,3.0,12.0,,,3.0,4.0,,1.0,2.0,2.0,1.0,4.0,5.0,9.0,6.0,3.0,,0.2,0.2,0.07692307692307693,0.08333333333333333,0.2857142857142857,0.2,0.2631578947368421,0.4,0.25,,1.0,0.3333333333333333,0.6,,,,0.55745,0.07692307692307693,0.10344827586206896,0.05128205128205128,,,,,0.08333333333333333,,,4.0,14.0,1.0,14.0,,0.875,0.9230769230769231,0.3333333333333333,0.36363636363636365,0.25,,,,,,,,5.0,,,,,,,1.0,,,,,1.0,,,3.0,5.0,0.6666666666666666,0.5,0.5,,,,,2.0,1.0,2.0,,,3.0,,,,2.0,,,,2.0,2.0,0.4,1.0,1.0,0.25,0.3333333333333333,1.0,,0.2,0.2,,,1.0,0.058823529411764705,,1.0,,,,1.0,,2.0,1.0,2.0,1.0,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,1610612743,2026,2025-26,False
1627750-1628971-202685-203501-203999,1610612743,"Jamal Murray, Bruce Brown, Jonas Valančiūnas, Tim Hardaway Jr., Nikola Jokić","Murray, Brown, Valančiūnas, Hardaway Jr., Jokić",1627750-1628971-202685-203501-203999,DEN,122.0,1,2.0,-5.0,4.0,4.0,8.0,1.0,1.0,,,,1.0,2.0,1.0,1.0,1.0,2.0,5.0,10.0,,3.0,2.0,1.0,,1.0,1.0,1.0,,,3.0,,,,,,1.0,5.0,,,1.0,0.5,0.5,1.0,0.8333333333333334,0.8333333333333334,0.6666666666666666,,,,94.42622950819673,17.5,13.0,17.5,13.0,0.3333333333333333,1.0,1.0,,,,,,,0.6666666666666666,0.5,0.5,1.0,1.0,0.5,0.5075,3.1,25.25,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2026,2025-26,False
1627750-1628971-203501-203932-203999,1610612743,"Jamal Murray, Bruce Brown, Tim Hardaway Jr., Aaron Gordon, Nikola Jokić","Murray, Brown, Hardaway Jr., Gordon, Jokić",1627750-1628971-203501-203932-203999,DEN,11.7,1,,,1.0,,1.0,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,123.0769230769231,11.7,,10.7,,,,,,,,,,,1.0,,,,1.0,,0.3813,,26.6,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,,0.3813,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2026,2025-26,False
1627750-1629618-1629661-1642461-203999,1610612743,"Jamal Murray, Jalen Pickett, Cameron Johnson, Spencer Jones, Nikola Jokić","Murray, Pickett, Johnson, Jones, Jokić",1627750-1629618-1629661-1642461-203999,DEN,225.0,1,4.0,13.0,8.0,8.0,16.0,1.0,1.0,1.0,,,4.0,5.0,2.0,2.0,4.0,5.0,18.0,5.0,2.0,12.0,5.0,4.0,1.0,4.0,5.0,4.0,,1.0,14.0,2.0,5.0,5.0,1.0,,1.0,18.0,0.5,0.5,1.0,0.8,0.8,1.0,1.1428571428571428,1.125,0.7142857142857143,0.6666666666666666,0.8,1.0,102.4,8.75,19.375,8.75,19.375,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,,,,,0.7142857142857143,0.8,0.8,1.0,0.8571428571428571,0.8,0.5756500000000001,8.2,26.28,,,,,,2.0,,,,,,,,,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,0.125,0.3333333333333333,,,,,,,,,,2.0,,2.0,,1.0,1.0,,,,,,,,,,,3.0,,,,,,,0.5,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2026,2025-26,False
1627750-1629618-1630192-1631128-1631212,1610612743,"Jamal Murray, Jalen Pickett, Zeke Nnaji, Christian Braun, Peyton Watson","Murray, Pickett, Nnaji, Braun, Watson",1627750-1629618-1630192-1631128-1631212,DEN,541.5,1,9.0,4.0,17.0,19.0,36.0,2.0,3.0,5.0,3.0,3.0,,1.0,6.0,11.0,3.0,4.0,28.0,24.0,8.0,9.0,1.0,,4.0,3.0,7.0,,3.0,2.0,17.0,3.0,4.0,7.0,3.0,2.0,7.0,25.0,0.6666666666666666,0.6666666666666666,1.0,0.75,0.75,0.5454545454545454,0.7,0.7368421052631579,0.26666666666666666,0.6,0.4444444444444444,0.6666666666666666,95.73407202216066,16.11176470588235,14.084210526315792,15.7,13.4,0.2,0.6666666666666666,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,0.06666666666666667,,,,0.4666666666666667,,0.48213666666666666,10.509090909090908,24.675,2.0,,3.0,,,7.0,2.0,,,3.0,3.0,,3.0,3.0,5.0,9.0,3.0,,0.5,0.5,0.2727272727272727,0.3333333333333333,0.6,,0.5,1.0,1.0,,0.5,0.2,,,,,0.4065,0.17647058823529413,0.23076923076923078,0.10714285714285714,4.0,8.0,1.0,2.0,0.3333333333333333,0.4146,0.23529411764705882,1.0,4.0,1.0,1.0,1.0,0.25,0.25,0.3333333333333333,0.5,1.0,,,,1.0,,3.0,5.0,2.0,2.0,2.0,,1.0,1.0,0.8333333333333334,,,,,0.17857142857142858,3.0,1.0,,,1.0,,0.6,0.75,0.3333333333333333,,,1.0,2.0,2.0,3.0,,,,,1.0,,,2.0,,,1.0,,1.0,,1.0,0.5,,,1.0,,,,1.0,1.0,0.3333333333333333,,,,,,,,2.0,0.6666666666666666,,,,,,1.0,,1.0,1.0,,,,,,,1.0,,,0.2,,,,,,,,,,1610612743,2026,2025-26,False
1627750-1629618-1630192-1631212-1642461,1610612743,"Jamal Murray, Jalen Pickett, Zeke Nnaji, Peyton Watson, Spencer Jones","Murray, Pickett, Nnaji, Watson, Jones",1627750-1629618-1630192-1631212-1642461,DEN,579.5,2,10.0,-5.0,20.0,21.0,41.0,2.0,2.0,3.0,,1.0,1.0,5.0,7.0,11.0,1.0,6.0,21.0,26.0,10.0,3.0,5.0,1.0,5.0,1.0,6.0,1.0,,1.0,13.0,1.0,4.0,6.0,1.0,1.0,4.0,17.0,0.7142857142857143,0.7142857142857143,1.0,0.16666666666666666,0.16666666666666666,0.6363636363636364,0.5,0.5526315789473685,0.35294117647058826,0.3333333333333333,0.5,,101.8809318377912,15.084999999999999,13.22857142857143,14.485,11.942857142857143,0.11764705882352941,1.0,1.0,0.5,0.17647058823529413,0.058823529411764705,,,,0.29411764705882354,0.2,0.25,1.0,0.47058823529411764,0.2,0.4997088235294118,11.409090909090908,26.983333333333334,2.0,,6.0,,,4.0,1.0,,,4.0,,2.0,,2.0,3.0,4.0,2.0,,1.0,1.0,,,,0.4,0.2222222222222222,,,1.0,0.3333333333333333,0.35294117647058826,,,,,0.3354,0.10526315789473684,0.15384615384615385,0.19047619047619047,3.0,,3.0,3.0,,0.5779125,0.15,2.0,4.0,1.0,3.0,,0.6,0.6,0.3333333333333333,0.3333333333333333,0.5,2.0,1.0,,3.0,1.0,,6.0,2.0,,6.0,,1.0,0.75,0.75,,0.5,0.25,,0.2857142857142857,3.0,3.0,,,3.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,3.0,2.0,1.0,,1.0,1.0,,,1.0,0.25,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.16666666666666666,0.2,,,,,,1610612743,2026,2025-26,False
1627750-1629618-1630192-1631212-203501,1610612743,"Jamal Murray, Jalen Pickett, Zeke Nnaji, Peyton Watson, Tim Hardaway Jr.","Murray, Pickett, Nnaji, Watson, Hardaway Jr.",1627750-1629618-1630192-1631212-203501,DEN,195.0,1,3.0,2.0,7.0,6.0,13.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,10.0,8.0,2.0,6.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,8.0,1.0,3.0,3.0,,,1.0,10.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.8,0.8333333333333334,0.6,1.0,1.0,,96.0,12.857142857142858,17.5,12.857142857142858,17.5,0.2,1.0,1.0,1.0,0.2,0.4,0.5,0.5,1.0,0.2,1.0,1.0,1.0,0.8,1.0,0.57909,11.1,24.53333333333333,,,,,,2.0,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,0.16666666666666666,0.3333333333333333,,,,,,,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2026,2025-26,False
1627750-1629618-1630192-1631212-203932,1610612743,"Jamal Murray, Jalen Pickett, Zeke Nnaji, Peyton Watson, Aaron Gordon","Murray, Pickett, Nnaji, Watson, Gordon",1627750-1629618-1630192-1631212-203932,DEN,61.0,1,1.0,2.0,2.0,2.0,4.0,1.0,4.0,,,,,,1.0,5.0,,,2.0,,,,,,,,,,,,,,1.0,4.0,1.0,,,,,,,,,0.2,0.2,0.2,,,1.0,,94.42622950819673,10.0,20.5,8.0,20.5,0.8,0.25,0.3333333333333333,,,,,,,,,,,0.8,,0.57058,2.18,,1.0,2.0,1.0,,,,3.0,,,2.0,1.0,,3.0,3.0,1.0,,,,0.3333333333333333,0.3333333333333333,0.2,0.25,0.75,,0.75,0.6666666666666666,1.0,,,0.2,0.6666666666666666,,,,0.5458,,,1.0,,1.0,,,,,,,2.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,0.3333333333333333,0.5,,,,,,,2.0,0.6666666666666666,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2026,2025-26,False
1627750-1629618-1630192-1642461-203501,1610612743,"Jamal Murray, Jalen Pickett, Zeke Nnaji, Spencer Jones, Tim Hardaway Jr.","Murray, Pickett, Nnaji, Jones, Hardaway Jr.",1627750-1629618-1630192-1642461-203501,DEN,60.0,1,1.0,,3.0,4.0,7.0,,,,,,1.0,1.0,,1.0,1.0,1.0,3.0,3.0,,3.0,1.0,1.0,,1.0,1.0,1.0,,,3.0,1.0,2.0,2.0,,,,3.0,,,1.0,1.0,1.0,,0.75,0.75,0.5,1.0,0.5,,168.0,8.666666666666666,8.5,8.666666666666666,8.5,,,,,,,,,,0.5,1.0,1.0,1.0,0.5,1.0,0.50625,11.6,24.9,,,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,0.5,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1610612743,2026,2025-26,False
1627750-1629618-1631124-1631128-202685,1610612743,"Jamal Murray, Jalen Pickett, Julian Strawther, Christian Braun, Jonas Valančiūnas","Murray, Pickett, Strawther, Braun, Valančiūnas",1627750-1629618-1631124-1631128-202685,DEN,71.0,1,1.0,-1.0,3.0,2.0,5.0,,,1.0,,,,,,1.0,,,4.0,5.0,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,,,0.6666666666666666,,,,,101.40845070422534,17.0,10.0,17.0,10.0,,,,,1.0,,,,,,,,,,,0.3625,16.9,,,,,,,4.0,,,,,,,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,0.5,0.5,,3.0,,1.0,3.0,,0.3625,1.0,,,,,,,,,,,,,,,,4.0,4.0,,1.0,4.0,1.0,,,0.6666666666666666,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2026,2025-26,False
1627750-1629618-1631124-1631128-203999,1610612743,"Jamal Murray, Jalen Pickett, Julian Strawther, Christian Braun, Nikola Jokić","Murray, Pickett, Strawther, Braun, Jokić",1627750-1629618-1631124-1631128-203999,DEN,71.0,1,1.0,-3.0,2.0,3.0,5.0,,,,,,,1.0,1.0,1.0,,1.0,2.0,5.0,2.0,,1.0,,1.0,,1.0,,,,2.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,,,,1.0,0.5,0.5,0.5,1.0,1.0,,101.40845070422534,10.0,17.0,10.0,17.0,,,,,,,,,,0.5,,,,0.5,,0.49945,5.1,25.7,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,2.0,,1.0,2.0,,0.49945,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,2.0,1.0,,2.0,,1.0,0.5,0.5,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2026,2025-26,False
1627750-1629618-1631124-202685-203501,1610612743,"Jamal Murray, Jalen Pickett, Julian Strawther, Jonas Valančiūnas, Tim Hardaway Jr.","Murray, Pickett, Strawther, Valančiūnas, Hardaway Jr.",1627750-1629618-1631124-202685-203501,DEN,85.0,1,1.0,2.0,4.0,3.0,7.0,,,1.0,,,,,2.0,3.0,,,4.0,2.0,2.0,,,,1.0,,1.0,,,,2.0,1.0,1.0,2.0,,,1.0,4.0,0.5,0.5,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,1.0,1.0,,118.58823529411764,11.35,13.200000000000001,11.325,13.200000000000001,,,,,0.3333333333333333,,,,,,,,,,,0.3875,13.533333333333333,,1.0,,2.0,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,0.3333333333333333,,1.0,,1.0,,,,1.0,0.6666666666666666,,,,,,,,,4.0,3.0,3.0,4.0,,0.3875,1.0,2.0,2.0,1.0,,,,,1.0,1.0,0.5,,,,2.0,,,4.0,,,4.0,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1610612743,2026,2025-26,False
1627750-1629618-1631128-1631212-203932,1610612743,"Jamal Murray, Jalen Pickett, Christian Braun, Peyton Watson, Aaron Gordon","Murray, Pickett, Braun, Watson, Gordon",1627750-1629618-1631128-1631212-203932,DEN,9.0,1,,-2.0,2.0,1.0,3.0,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,0.25,,,,,480.0,1.35,6.3,1.35,6.3,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,0.25,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2026,2025-26,False
1627750-1629618-1631128-1631212-203999,1610612743,"Jamal Murray, Jalen Pickett, Christian Braun, Peyton Watson, Nikola Jokić","Murray, Pickett, Braun, Watson, Jokić",1627750-1629618-1631128-1631212-203999,DEN,621.0,1,10.0,-4.0,23.0,22.0,45.0,1.0,2.0,1.0,,3.0,1.0,6.0,6.0,12.0,1.0,9.0,19.0,23.0,8.0,3.0,6.0,1.0,4.0,1.0,5.0,1.0,,1.0,11.0,6.0,8.0,9.0,2.0,1.0,5.0,16.0,0.6666666666666666,0.8,1.0,0.1111111111111111,0.1111111111111111,0.5,0.35714285714285715,0.41304347826086957,0.42857142857142855,0.75,0.7,,104.34782608695653,12.956521739130435,14.681818181818182,12.91304347826087,14.0,0.09523809523809523,0.5,0.5,1.0,0.047619047619047616,0.14285714285714285,,,,0.2857142857142857,0.16666666666666666,0.16666666666666666,1.0,0.5238095238095238,0.16666666666666666,0.49308571428571424,5.716666666666666,25.922222222222224,1.0,,9.0,,,4.0,1.0,,,3.0,1.0,,1.0,1.0,3.0,5.0,3.0,,1.0,1.5,0.08333333333333333,,0.16666666666666666,,0.07142857142857142,1.0,,,0.75,0.42857142857142855,,,,,0.4667,0.13043478260869565,0.21428571428571427,0.15789473684210525,,,,,0.1111111111111111,,,5.0,4.0,3.0,1.0,1.0,0.5,0.5,0.5555555555555556,0.625,0.6,,,,,,,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,2.0,2.0,,,,,1.0,,,,,,1.0,,1.0,,1.0,1.0,,,1.0,,,,1.0,1.0,0.07692307692307693,,1.0,,,,1.0,,1.0,0.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2026,2025-26,False
1627750-1629618-1631128-203501-203999,1610612743,"Jamal Murray, Jalen Pickett, Christian Braun, Tim Hardaway Jr., Nikola Jokić","Murray, Pickett, Braun, Hardaway Jr., Jokić",1627750-1629618-1631128-203501-203999,DEN,12.6,1,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.28571428571429,12.0,,12.0,,,,,,,,,,,,,,,,,0.37,7.4,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,1.0,1.0,,0.37,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2026,2025-26,False
1627750-1629618-1631212-1641747-1642461,1610612743,"Jamal Murray, Jalen Pickett, Peyton Watson, DaRon Holmes II, Spencer Jones","Murray, Pickett, Watson, Holmes II, Jones",1627750-1629618-1631212-1641747-1642461,DEN,945.5,2,16.0,6.0,29.0,29.0,58.0,4.0,4.0,5.0,3.0,5.0,4.0,9.0,9.0,15.0,7.0,14.0,44.0,38.0,10.0,18.0,9.0,4.0,5.0,6.0,11.0,3.0,3.0,4.0,28.0,3.0,9.0,11.0,3.0,2.0,5.0,39.0,0.5555555555555556,0.5555555555555556,0.8571428571428571,0.5,0.5,0.6,0.6724137931034483,0.6935483870967742,0.4827586206896552,0.6,0.6153846153846154,,88.3342147012163,17.879310344827587,14.724137931034482,17.603448275862068,13.862068965517242,0.13793103448275862,1.0,1.0,1.0,0.1724137931034483,0.1724137931034483,0.6,0.6,1.0,0.3103448275862069,0.4444444444444444,0.4444444444444444,0.75,0.6206896551724138,0.4444444444444444,0.5358068965517241,9.333333333333334,24.728571428571428,2.0,,6.0,,,5.0,1.0,1.0,1.0,5.0,1.0,,2.0,2.0,5.0,6.0,1.0,1.0,1.25,1.25,0.06666666666666667,,0.3333333333333333,,0.15384615384615385,,0.25,,0.75,0.20689655172413793,,,,,0.5182,0.06451612903225806,0.0625,0.11363636363636363,,,,,0.16666666666666666,,,2.0,8.0,1.0,5.0,,0.625,0.7142857142857143,0.3333333333333333,0.4,0.5,,,,,,,,3.0,,,,,,,,,,,,3.0,,,,1.0,,0.6,0.6,,,,,2.0,1.0,2.0,,,3.0,,1.0,1.0,,,0.5,,1.0,,1.0,,1.0,1.0,,1.0,1.0,,0.5,,,,,,1.0,,1.0,1.0,1.0,0.06666666666666667,1.0,0.5,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,1610612743,2026,2025-26,False
